SA2_MAINCODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
101041017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,3,0,5,3,10,21,34,62,159,90,69,48,29,6,84,621,0,0,0,0,0,0,3,9,16,3,3,0,0,0,9,52,0,0,0,4,23,0,21,15,11,0,0,0,0,0,6,89,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,11,0,0,3,4,3,4,4,0,0,0,0,0,0,0,0,19,0,9,15,9,26,14,24,9,4,3,0,6,0,0,20,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,17,24,57,21,58,31,41,6,3,4,0,0,44,318,17,4,44,35,78,302,228,256,375,177,114,77,46,5,253,2007,0,0,0,0,0,0,0,4,16,23,25,12,3,10,0,97,0,0,0,0,0,3,0,7,15,3,3,0,0,0,0,41,0,0,0,0,0,0,0,4
101041018,0,0,0,0,0,0,0,3,0,0,0,0,0,0,57,56,3,0,6,6,3,26,37,65,157,85,57,38,34,14,120,650,0,0,0,0,5,0,9,12,21,10,3,3,0,0,8,74,0,0,5,7,24,11,20,13,14,9,0,0,0,0,3,105,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,12,0,0,5,6,11,0,3,0,0,0,0,0,0,0,5,30,4,3,5,15,37,15,35,21,13,6,3,0,0,0,16,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,7,13,26,85,30,70,43,51,25,3,3,0,0,33,399,13,9,52,54,103,297,278,292,420,193,135,70,55,27,262,2270,0,0,0,0,0,0,3,0,20,22,19,12,18,5,0,106,0,0,0,0,0,3,3,5,33,11,7,0,0,3,0,68,0,0,0,0,0,0,3,0
101041019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,5,3,3,27,43,68,197,155,119,43,44,9,118,840,0,0,3,3,5,4,15,11,18,12,3,3,0,0,10,90,0,6,3,8,16,3,24,13,11,3,0,0,0,0,5,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,4,11,0,0,0,0,0,0,0,0,0,0,13,0,4,15,23,35,5,15,21,11,4,0,0,0,0,20,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,8,18,34,69,14,58,45,45,20,7,4,0,0,49,379,6,13,55,47,83,202,189,240,411,291,195,73,80,18,252,2161,3,0,0,0,0,0,0,3,20,25,30,20,21,5,4,133,0,0,0,0,0,0,4,4,27,7,8,3,0,4,0,52,0,0,0,0,0,0,3,4
101041020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,84,8,0,5,13,12,53,58,97,208,133,89,42,35,13,184,953,0,0,0,0,0,5,7,8,19,9,9,0,0,0,15,73,0,0,7,5,22,5,23,7,5,3,0,0,0,0,12,96,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,15,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,16,4,0,11,11,29,10,22,13,12,0,0,0,0,0,10,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,22,27,63,18,50,29,40,16,8,3,3,0,39,320,28,13,66,51,100,296,241,291,451,280,169,84,59,19,351,2495,4,0,0,0,3,8,3,3,34,29,47,20,14,7,0,171,0,0,0,0,10,5,6,20,27,10,5,5,4,0,0,90,3,3,0,0,3,4,10,15
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,3,0,3,3,12,12,53,34,32,17,17,11,46,249,0,0,0,0,0,0,3,7,5,4,0,3,0,0,3,32,0,0,0,4,6,3,9,8,7,5,0,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,10,0,6,6,3,0,0,0,0,0,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,18,7,16,18,13,7,0,7,0,0,13,133,3,3,19,18,31,88,69,96,131,68,56,42,30,10,90,750,0,0,0,0,0,0,0,0,10,6,8,8,8,0,0,47,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,3,0,0,0,12,12,18,74,44,33,12,6,3,47,263,0,0,0,0,4,3,7,5,7,0,0,0,0,0,3,29,0,0,0,3,6,4,10,4,0,0,0,0,0,0,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,14,0,6,4,11,15,4,11,4,5,3,0,0,0,0,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,11,5,23,34,14,33,17,13,3,0,0,0,0,26,185,6,15,14,28,38,97,96,100,167,97,49,27,21,5,114,875,0,0,0,0,0,0,0,3,9,10,10,12,0,0,0,39,0,0,0,0,0,0,3,4,4,3,4,0,0,0,0,23,0,0,0,0,4,0,3,8
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,3,8,0,3,17,13,40,69,44,27,10,14,3,71,326,0,0,0,0,3,0,3,0,8,0,0,0,0,0,4,24,0,0,0,3,13,3,4,0,7,0,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3,5,6,8,9,3,7,0,0,0,0,0,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,0,4,12,32,19,22,13,19,3,0,3,0,0,20,144,15,4,22,17,40,108,91,101,169,100,57,24,19,8,139,909,0,0,0,0,0,0,0,3,4,16,15,5,7,0,0,51,0,0,0,0,0,3,3,10,15,5,3,0,4,3,0,43,0,0,0,0,3,0,0,3
101041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,50,0,0,10,3,3,24,43,66,185,136,121,62,65,12,117,838,0,0,0,0,0,6,16,11,28,5,8,5,0,0,8,94,0,0,4,10,25,17,23,8,12,0,0,0,0,0,13,112,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,14,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,16,3,3,4,19,24,6,13,19,13,5,0,0,0,0,14,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,3,8,34,66,28,56,41,54,12,9,5,0,0,50,363,22,6,41,53,93,317,311,388,512,297,214,105,110,25,287,2779,0,0,0,0,0,0,0,3,35,28,42,22,24,7,0,164,0,0,0,0,4,7,3,10,32,6,5,6,0,3,5,86,0,0,0,0,0,0,3,0
101041026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,55,4,0,0,0,4,24,28,58,178,124,67,25,28,5,112,665,0,0,0,0,3,0,11,5,25,18,0,3,0,0,16,84,0,0,3,9,23,9,21,9,8,0,0,0,0,0,7,94,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,13,0,0,0,3,8,5,8,0,0,0,0,0,0,0,3,24,0,3,14,17,23,17,27,14,16,3,0,0,0,0,14,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,6,22,33,58,32,66,30,58,25,5,6,0,0,51,377,12,6,42,51,85,352,209,277,412,237,132,57,51,16,276,2215,0,0,3,0,0,0,0,0,13,21,24,16,15,4,3,108,0,0,0,0,0,3,3,10,13,13,3,0,4,3,0,45,0,0,0,0,0,0,0,0
101041027,0,0,0,0,0,0,0,0,3,0,0,0,0,0,45,53,3,0,6,8,12,32,40,91,147,93,50,34,23,6,107,641,0,0,0,0,8,0,7,6,17,0,3,0,0,0,8,48,0,0,7,5,19,6,26,10,4,0,0,0,0,0,15,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,4,0,0,0,0,0,0,0,0,0,4,16,3,3,14,16,32,12,15,18,12,3,0,0,0,0,15,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,26,27,62,19,51,35,35,7,3,3,0,0,47,324,24,9,57,55,98,373,287,325,415,213,115,72,48,11,282,2394,0,0,0,0,0,0,3,5,21,21,20,13,11,3,9,112,0,0,0,0,5,4,5,17,37,9,3,0,5,0,0,88,0,0,0,0,0,0,6,6
101051539,0,0,0,0,0,0,0,0,4,0,0,0,0,0,116,130,3,4,14,6,21,43,67,116,393,422,364,206,194,61,301,2221,3,3,0,3,9,9,40,54,92,42,16,6,4,0,44,320,0,3,7,26,46,12,41,26,31,13,3,0,0,0,20,227,0,0,0,0,0,0,5,5,8,3,0,0,0,0,7,37,0,0,10,21,22,3,3,3,3,4,0,0,0,0,4,77,3,11,27,54,89,43,76,39,60,14,0,3,0,0,45,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,20,47,97,169,72,173,120,202,73,24,10,8,0,130,1139,21,30,90,130,218,491,420,478,923,747,587,325,299,87,636,5483,0,0,0,0,0,0,0,3,48,85,111,76,72,23,11,430,0,0,0,0,0,0,4,7,22,16,9,3,0,3,0,77,0,0,0,0,0,3,3,11
101051540,0,0,0,0,0,0,0,0,0,3,0,0,0,0,73,75,7,3,3,3,10,27,62,80,259,220,176,109,70,32,212,1279,0,0,0,0,5,8,13,7,22,16,0,4,3,0,8,97,0,0,0,5,13,3,15,8,12,4,3,0,0,0,9,81,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,12,0,0,3,3,4,3,0,0,0,0,0,0,0,0,5,17,0,8,10,12,25,8,22,16,26,6,0,0,0,0,23,152,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,11,0,7,15,19,57,24,50,37,66,26,4,9,3,0,55,377,35,19,70,43,83,327,254,291,561,424,313,180,145,59,432,3244,5,0,0,0,8,0,5,12,33,44,61,35,40,25,4,301,0,0,0,0,3,3,7,10,27,4,12,6,0,7,0,88,3,0,0,0,3,3,11,15
101061541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,41,0,0,3,0,6,9,18,17,137,120,139,102,81,24,90,745,0,0,0,0,3,0,7,18,25,14,7,3,4,0,8,92,0,0,3,3,7,0,14,4,10,9,3,0,0,0,9,64,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,7,7,15,11,10,0,3,3,0,0,7,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9,6,19,10,35,35,49,24,12,4,4,0,22,239,9,7,26,16,32,106,111,125,283,225,220,160,136,44,186,1675,0,0,0,0,0,0,0,0,17,10,42,20,29,19,0,138,0,0,0,0,0,0,3,0,12,3,4,0,3,0,0,22,0,0,0,0,0,0,0,6
101061542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,0,3,5,4,3,15,24,65,167,172,168,163,256,157,214,1421,0,3,3,0,0,3,3,9,25,21,7,19,3,0,6,108,0,0,0,6,10,3,11,8,7,0,0,0,0,0,5,58,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,3,8,8,3,7,6,12,0,3,0,0,0,5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,4,15,19,7,23,33,42,20,15,17,3,0,27,252,23,12,37,34,34,101,116,199,399,335,332,292,421,249,356,2935,3,0,0,0,4,0,9,10,23,25,56,48,94,93,5,375,0,0,3,0,0,0,5,8,24,9,10,4,4,11,0,75,0,0,3,0,3,0,8,3
101061543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,86,8,0,12,8,6,44,54,99,232,185,108,90,50,24,199,1110,0,0,0,0,5,3,17,16,27,19,5,0,0,0,7,100,0,0,3,10,21,7,32,17,10,4,0,0,0,0,14,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,7,3,5,0,0,0,0,0,0,0,0,32,3,3,23,29,48,13,32,30,17,3,4,3,0,0,21,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,4,30,48,84,27,85,61,54,31,3,3,0,0,48,481,14,10,64,66,117,295,261,304,449,316,170,122,82,29,340,2637,0,0,0,0,3,0,3,5,23,36,39,27,13,11,3,165,0,0,0,0,4,0,0,9,24,5,5,3,0,0,0,50,0,0,0,0,0,4,4,6
101061544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,5,3,12,4,0,31,46,57,159,117,73,38,33,18,157,757,0,0,0,0,0,0,9,3,21,4,0,0,3,0,7,61,0,0,0,4,14,3,14,7,9,0,0,0,3,0,4,60,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,11,0,0,8,21,37,13,24,5,17,3,0,0,0,0,21,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,27,61,23,49,23,47,13,0,7,8,0,37,289,38,4,38,45,83,262,198,174,340,231,126,63,58,40,296,1999,3,0,0,0,0,3,9,6,29,49,28,24,27,18,6,204,0,0,0,0,0,4,0,5,10,5,3,3,0,7,0,35,0,0,0,0,3,5,3,8
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,3,0,3,5,5,6,14,32,141,141,128,141,134,49,171,964,3,0,0,0,0,0,4,12,27,25,12,8,3,0,15,109,0,0,0,7,14,3,12,13,18,5,7,3,0,0,12,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,12,3,0,3,7,16,0,11,5,15,0,3,0,0,0,14,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,7,16,36,5,33,32,53,31,18,13,3,0,50,303,16,4,11,21,43,73,81,130,302,259,214,201,183,69,272,1882,0,0,0,0,0,0,0,0,3,10,24,29,23,17,4,114,0,0,0,0,3,0,3,4,13,4,3,6,3,3,0,37,0,0,0,0,0,0,0,0
102011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,6,0,0,6,5,15,25,37,180,204,175,177,145,60,227,1270,0,0,0,0,3,0,7,4,21,15,5,8,0,0,27,90,0,4,5,7,12,8,14,17,15,3,0,5,0,0,10,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,8,0,4,0,3,0,0,0,0,0,4,22,0,3,10,8,19,8,16,17,19,3,3,4,4,0,14,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,18,17,42,17,41,40,59,22,6,19,4,0,62,349,18,16,41,37,57,204,218,242,454,346,281,266,230,86,399,2902,0,0,0,0,0,0,0,3,14,11,32,37,28,24,0,156,0,0,0,0,0,0,5,10,15,15,3,0,6,3,3,60,0,0,0,0,0,0,0,3
102011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,5,0,0,9,8,12,21,27,100,85,53,29,49,34,99,523,0,0,0,0,3,0,3,4,17,8,0,3,3,0,3,40,0,0,3,0,6,0,4,4,8,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,7,5,7,0,13,3,10,0,0,0,0,0,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,10,16,3,16,9,34,9,3,3,3,0,20,147,20,3,25,20,32,67,79,90,208,145,95,69,93,54,158,1155,0,0,0,0,0,0,0,4,20,12,25,13,17,15,0,106,0,0,0,0,0,0,0,3,3,10,3,0,3,0,0,26,0,0,0,0,0,0,3,3
102011031,0,0,0,0,0,0,0,0,3,0,0,0,0,0,89,88,8,3,0,3,8,23,38,71,195,226,212,240,240,110,241,1605,0,0,0,0,3,0,11,21,37,35,4,9,4,3,18,153,0,0,0,3,23,9,31,14,26,7,7,0,3,0,11,140,0,0,3,0,0,0,3,3,0,4,0,0,0,0,3,21,0,0,6,4,8,0,0,0,0,0,0,0,0,0,3,21,5,11,15,6,29,19,24,16,22,11,3,7,0,3,24,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,11,18,15,64,28,72,51,91,62,18,11,4,9,69,529,17,15,47,25,83,328,277,334,491,439,328,315,337,140,423,3592,0,0,0,0,0,0,0,3,8,20,38,41,31,25,0,170,0,0,0,0,3,0,3,6,16,8,8,0,0,4,0,58,0,0,0,0,0,0,0,3
102011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,101,3,0,14,10,9,37,70,78,321,298,206,175,156,55,235,1665,0,0,3,0,4,5,26,20,75,41,22,11,12,0,40,260,0,0,7,10,41,7,45,18,31,9,4,0,0,0,30,211,0,0,0,0,3,0,11,5,5,0,0,0,0,0,4,31,0,0,4,9,15,5,4,7,4,0,0,0,0,0,4,48,9,4,15,46,85,21,47,35,61,17,9,7,0,0,39,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,11,5,27,70,146,49,131,86,180,68,34,17,13,0,134,967,28,10,78,80,184,340,350,349,812,644,439,300,280,86,520,4499,0,0,0,0,0,0,0,3,37,80,125,76,84,25,3,432,0,0,0,0,0,0,3,6,26,14,9,7,4,7,0,84,0,0,0,0,0,4,5,6
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,54,0,0,0,3,4,11,26,38,165,194,148,119,118,33,130,988,0,0,0,0,3,0,10,16,28,12,5,4,3,3,14,107,0,0,0,4,6,3,12,10,21,3,0,3,0,0,5,65,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,8,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,10,4,0,8,17,16,4,12,7,19,4,0,0,0,0,9,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,9,24,33,11,44,34,68,27,10,6,3,4,29,304,11,5,18,31,41,74,114,111,305,272,210,145,150,39,197,1719,0,0,0,0,0,0,0,0,7,15,37,26,35,13,0,130,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,18,0,0,0,0,0,0,0,7
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,45,6,0,3,7,3,10,18,37,143,148,127,80,85,23,135,821,0,0,0,3,3,0,8,13,35,17,3,3,0,0,17,100,0,0,3,3,15,3,13,18,16,5,0,0,0,0,6,87,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,9,0,0,0,8,4,0,3,3,3,0,3,0,0,0,3,28,4,0,6,10,16,14,16,15,17,6,0,0,0,0,5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,23,43,14,36,48,67,35,5,8,3,0,32,337,14,6,26,34,47,181,137,190,324,245,183,113,120,32,233,1883,0,0,0,0,0,0,0,3,12,5,32,16,16,9,0,90,0,0,0,0,0,0,0,0,10,7,3,0,0,0,0,26,0,0,0,0,0,0,0,3
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,3,3,6,4,7,11,11,33,162,170,112,114,98,25,127,884,0,0,0,0,3,3,4,6,28,18,7,7,4,3,15,96,0,0,0,5,9,4,19,11,22,5,3,3,0,0,18,100,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,11,0,0,6,0,4,0,3,0,0,0,0,0,0,0,0,12,3,3,5,7,22,9,13,9,7,6,3,0,0,0,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,13,45,12,41,31,59,32,15,13,4,3,39,327,16,7,32,17,65,104,106,144,312,275,189,157,137,25,220,1800,0,0,0,0,0,0,0,4,13,15,36,17,29,14,3,133,0,0,4,0,0,0,0,3,12,3,6,0,0,0,0,29,0,0,0,0,0,0,0,3
102011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,56,0,0,4,7,3,15,27,47,195,220,169,151,160,39,144,1177,0,0,0,0,0,0,9,16,33,24,12,11,0,0,10,119,0,0,0,0,15,4,23,12,19,4,0,0,0,0,12,83,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,9,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,15,0,0,8,11,17,5,23,18,13,4,0,0,0,0,15,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,13,16,39,13,49,47,65,33,17,17,3,0,40,356,10,3,19,31,50,105,144,153,375,321,263,205,198,53,234,2165,0,0,0,0,0,3,0,0,9,23,51,30,24,9,3,149,0,0,0,0,0,0,0,3,11,0,0,0,3,0,0,23,0,0,0,0,0,0,0,4
