SA2_MAINCODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
117021327,0,13,52,55,31,11,4,4,0,180,0,0,0,0,3,0,0,4,0,8,0,8,39,25,19,8,12,0,0,109,26,61,277,176,159,108,83,50,15,961,43,390,2085,1471,1113,662,373,137,34,6307,0,24,96,36,20,13,0,0,0,198,0,18,31,18,10,0,0,0,0,77,0,9,29,19,13,14,5,0,0,91,0,4,35,22,12,3,0,0,0,76,0,10,25,10,6,0,0,0,0,57,0,34,165,121,97,55,15,7,0,486,0,16,111,106,107,65,20,3,0,430,5,86,376,258,122,56,12,4,3,920,3,89,379,264,126,88,29,4,0,976,10,92,310,179,56,11,3,0,0,670,0,18,67,39,19,3,3,0,0,154,0,0,0,0,0,0,0,0,0,4,0,9,41,29,12,7,0,0,0,102,63,102,215,145,122,111,69,49,25,910,76,514,1880,1258,724,430,156,74,33,5150
117021328,0,4,29,31,22,8,3,3,0,104,0,3,0,0,0,0,0,0,0,6,0,3,13,10,6,3,3,0,0,34,14,22,70,61,52,31,24,15,3,293,21,163,680,550,372,245,94,44,13,2189,0,0,19,19,9,0,3,0,0,53,0,3,13,8,7,0,0,0,0,31,0,3,8,9,3,0,6,0,0,34,0,0,4,9,0,0,0,0,0,14,0,3,10,3,0,0,0,0,0,16,0,10,35,57,35,14,4,0,0,149,0,6,31,31,32,20,8,0,0,126,0,44,110,72,36,10,3,4,0,277,0,18,104,56,40,17,0,0,0,235,0,19,69,65,17,7,3,0,0,176,3,6,29,9,4,3,0,3,0,63,0,3,0,0,0,0,0,0,0,3,0,3,4,3,9,0,0,0,0,27,23,35,74,69,49,56,32,33,7,387,25,157,505,417,233,139,57,44,11,1592
117031329,0,16,68,57,40,6,5,4,0,192,0,3,0,0,0,3,0,0,0,9,0,0,16,23,15,7,0,0,0,59,18,86,372,229,155,126,88,38,6,1111,26,292,1893,1157,807,523,300,94,22,5104,0,7,32,3,11,3,0,0,4,58,0,9,18,5,3,0,0,0,0,45,0,3,13,0,3,3,0,0,0,20,0,0,25,19,4,0,0,0,0,51,0,0,10,0,0,0,0,0,0,12,0,11,56,27,35,19,13,0,0,162,0,4,29,25,18,20,10,3,0,103,0,38,216,94,49,19,6,4,3,428,0,30,198,91,44,42,8,7,0,416,3,42,151,48,31,10,7,3,0,294,0,22,31,16,13,4,3,0,0,89,0,0,0,0,0,0,0,0,0,0,0,4,19,17,4,6,3,0,0,55,66,192,537,281,157,155,78,43,30,1533,70,368,1333,624,368,280,127,57,34,3265
117031330,0,13,62,46,50,18,6,0,0,186,0,3,0,0,0,0,0,0,0,12,0,3,30,31,24,8,0,0,0,101,18,43,266,178,126,77,19,17,0,746,27,314,2256,1585,924,496,165,58,6,5836,0,14,73,42,10,0,0,0,0,140,0,7,41,26,6,6,0,0,0,88,0,11,29,18,5,3,0,0,0,63,0,8,34,20,5,4,0,0,0,74,0,3,12,4,0,3,0,0,0,26,0,27,137,94,45,23,6,0,0,339,0,11,80,55,44,34,4,9,0,235,3,82,451,192,79,30,3,0,0,849,0,51,272,162,81,40,9,0,0,611,6,76,219,96,35,10,3,3,0,451,4,29,72,36,14,3,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,6,41,28,4,0,0,0,0,86,23,72,203,103,59,36,32,19,3,547,44,398,1681,868,400,201,59,26,6,3689
117031331,0,19,60,34,22,5,8,3,0,150,0,6,5,0,0,3,0,0,0,16,0,14,24,23,13,11,6,0,3,97,42,118,303,186,148,110,77,44,12,1042,60,600,2180,1329,878,678,469,150,36,6378,0,42,89,46,25,13,8,3,0,229,0,17,36,25,6,3,0,0,0,84,0,8,24,11,20,8,5,3,0,78,0,4,48,14,12,4,0,0,0,93,0,0,17,4,3,0,0,0,0,28,0,21,146,79,85,55,26,16,3,433,0,6,72,57,86,93,38,11,3,372,11,112,359,166,106,54,16,7,3,832,0,90,351,170,151,138,57,15,3,977,3,94,220,111,62,17,11,0,3,512,0,28,32,20,27,6,4,0,0,120,0,3,0,0,0,0,0,0,0,4,0,5,27,16,17,14,0,3,0,81,72,169,350,167,175,155,87,69,21,1270,94,605,1780,885,772,564,241,136,43,5109
117031332,3,21,83,54,27,11,6,3,0,212,3,3,0,3,0,0,0,0,0,8,3,11,58,31,17,19,3,0,0,142,74,185,378,205,131,92,50,36,8,1156,99,891,2966,1760,1157,692,304,98,25,7993,0,75,121,65,23,17,0,0,0,304,3,10,47,31,6,0,0,0,0,103,0,20,47,24,13,8,9,0,0,119,0,11,52,35,6,7,0,0,0,113,0,8,26,12,3,0,0,0,0,56,0,59,289,166,76,43,9,5,3,657,0,18,144,105,105,55,10,8,0,440,4,108,430,225,107,39,8,3,4,926,0,136,526,308,158,88,18,3,0,1232,9,126,397,169,73,19,8,0,0,805,7,28,74,33,8,6,7,0,0,168,0,3,0,0,3,3,0,0,0,12,0,26,57,24,13,8,3,0,0,128,97,222,474,294,168,95,75,66,29,1523,127,863,2684,1500,766,383,145,90,30,6591
117031333,4,32,119,74,57,28,5,8,0,324,0,0,6,3,0,0,0,0,0,8,0,9,50,31,25,21,11,4,3,145,100,537,1124,464,324,201,124,76,53,2994,114,853,3519,1901,1271,901,554,245,114,9474,0,8,48,21,9,14,10,9,0,114,0,3,38,12,9,4,3,0,0,67,0,9,25,11,8,10,4,0,0,71,0,7,54,21,17,3,3,0,0,99,0,3,17,3,4,0,0,0,0,30,0,16,124,71,74,53,27,21,5,393,0,9,53,47,49,65,18,14,3,258,3,97,441,203,95,70,23,22,4,955,0,62,365,209,138,90,34,25,10,936,0,59,263,151,66,30,9,11,5,585,3,42,74,41,17,21,5,0,0,196,0,0,0,0,4,0,0,0,0,6,0,3,38,35,23,8,8,5,0,121,55,184,560,325,274,195,138,162,148,2041,68,493,2094,1138,778,560,286,262,178,5866
117031334,8,45,162,55,30,14,7,0,0,315,11,13,5,0,5,3,0,0,0,40,3,14,28,17,9,11,0,3,0,89,42,215,422,206,137,97,69,26,9,1219,85,1008,2883,1495,760,539,402,115,23,7311,0,22,74,18,18,12,7,0,0,140,0,35,86,31,3,0,0,0,0,155,0,23,55,18,3,4,4,0,0,113,0,4,33,9,6,0,0,0,0,51,0,0,8,0,0,3,0,0,0,13,3,24,111,40,43,17,13,3,0,253,0,15,62,31,44,41,11,6,0,220,9,291,736,228,89,57,7,3,0,1427,0,79,296,102,47,43,11,3,0,584,6,72,164,44,23,5,3,0,0,320,4,41,75,33,13,8,0,0,0,163,0,10,0,0,0,0,0,0,0,16,0,13,26,17,6,6,4,0,0,67,119,403,727,307,195,162,87,43,3,2048,144,1035,2458,857,498,365,142,64,3,5575
117031335,4,24,105,64,42,15,12,0,0,269,7,13,4,0,3,0,0,3,0,36,0,12,39,29,13,17,5,3,0,112,63,223,461,244,177,145,93,55,23,1484,96,917,3159,1527,1005,679,346,161,39,7936,0,19,63,21,11,14,3,0,0,139,0,9,38,17,13,3,0,0,0,76,0,17,30,15,8,10,15,6,0,102,0,3,31,13,4,4,0,0,0,58,0,4,15,3,3,4,0,0,0,27,0,27,98,47,37,28,16,7,0,259,0,6,67,46,45,35,20,10,0,228,11,145,394,161,56,39,13,8,0,831,4,80,234,121,98,58,22,8,3,635,3,71,205,87,41,21,8,5,0,442,5,31,52,27,15,10,3,0,0,140,0,4,0,0,0,0,0,0,0,8,0,12,38,23,11,4,6,3,0,102,86,283,443,272,216,138,146,101,26,1710,110,716,1698,845,563,368,257,150,37,4740
117031336,0,35,102,66,36,16,6,3,0,265,0,3,5,0,3,0,0,0,0,11,0,7,24,33,25,16,7,0,0,109,33,106,459,325,234,154,85,37,16,1443,37,420,2754,1701,1068,592,293,139,47,7048,0,8,56,17,7,4,0,0,0,93,0,9,42,13,10,4,0,0,0,75,0,5,25,12,7,11,14,0,0,70,0,7,36,19,5,3,0,0,0,73,0,3,6,4,3,0,0,0,0,17,0,18,119,56,32,17,15,9,6,261,0,11,56,40,33,18,17,12,10,194,3,98,425,146,47,30,4,11,8,780,0,54,337,135,60,43,12,3,0,637,3,93,237,78,35,11,3,3,0,467,7,25,83,20,12,11,0,0,0,158,0,0,0,0,0,0,0,0,0,4,0,6,27,3,4,3,0,0,0,47,38,185,543,264,145,107,86,77,29,1484,56,520,1998,796,396,262,151,125,64,4362
117031337,5,96,257,89,40,11,7,0,3,502,16,30,30,15,3,0,0,0,0,101,3,3,38,19,19,6,3,0,4,100,92,367,828,414,254,184,102,33,20,2294,145,1264,4033,1883,938,722,442,161,67,9662,0,35,56,15,11,13,0,0,0,121,9,67,100,32,3,0,0,0,0,208,0,19,49,12,11,3,4,3,0,95,0,7,20,7,4,0,0,0,0,38,0,3,4,0,3,0,0,0,0,15,0,23,90,25,41,39,23,9,0,253,0,18,53,35,23,40,15,10,0,191,21,481,774,185,111,72,18,8,4,1664,3,102,257,95,66,51,28,12,6,616,3,84,110,38,19,6,4,3,0,265,7,48,91,16,11,9,3,0,0,183,10,22,0,0,3,0,0,0,0,37,0,13,32,13,10,12,7,0,0,80,254,989,1223,477,374,234,140,70,35,3804,309,1911,2850,947,667,475,242,114,54,7567
117031338,6,30,156,91,60,24,17,3,0,390,20,24,12,0,5,3,0,3,0,63,8,16,49,33,23,12,3,5,0,150,95,235,639,270,184,164,139,89,19,1834,191,1059,4713,2116,1093,687,477,229,44,10615,0,24,51,22,16,3,4,3,0,124,0,12,60,17,7,0,0,0,0,100,0,12,26,30,19,19,20,3,3,132,0,3,26,10,6,4,0,0,0,49,0,0,5,4,0,0,0,0,0,15,0,29,135,75,43,29,20,20,0,349,0,7,65,52,41,30,17,12,0,234,6,172,466,196,95,38,16,16,3,1013,0,55,197,85,66,32,14,4,3,454,6,59,130,55,27,12,3,0,0,297,6,34,83,39,20,7,7,3,0,205,11,9,0,0,3,0,0,0,0,24,7,13,23,12,7,5,4,0,0,67,78,138,281,200,153,135,119,105,25,1229,114,570,1550,798,509,316,224,166,37,4290
118011339,0,9,67,41,23,13,12,4,3,175,0,0,0,0,0,0,0,6,0,9,0,3,27,31,17,0,7,0,0,84,44,66,281,195,127,83,48,43,21,909,63,256,1891,1433,1025,585,398,196,76,5908,0,8,60,23,17,17,3,3,0,130,0,3,34,15,3,0,0,0,0,57,0,3,25,16,23,17,9,19,7,118,0,0,34,28,10,3,0,0,0,81,0,0,18,4,7,0,0,0,0,30,0,25,165,102,86,49,26,5,5,468,0,18,92,84,92,67,34,12,5,395,0,75,408,250,123,80,34,24,10,1009,0,56,325,196,123,88,19,8,7,823,0,41,226,191,54,27,9,3,0,548,0,27,52,44,21,17,3,5,0,179,0,0,0,0,0,0,0,0,0,5,0,4,35,22,19,9,0,0,0,95,66,111,340,202,156,133,111,143,72,1328,75,381,1808,1181,737,519,253,226,107,5274
118011340,3,13,69,48,24,13,8,10,0,191,0,0,10,4,0,0,0,0,0,18,0,3,17,31,20,5,9,0,0,84,29,85,466,278,155,82,66,37,26,1228,44,275,2452,1807,1020,554,358,163,72,6733,0,4,61,20,26,4,6,0,0,122,0,0,34,26,9,3,0,0,0,73,0,0,32,13,11,14,14,12,7,99,0,3,42,30,8,0,0,0,0,86,0,0,18,5,5,0,0,0,0,27,0,11,156,109,78,43,24,14,5,431,0,11,124,92,112,58,25,9,5,438,3,91,520,267,101,76,31,22,9,1111,5,58,375,210,109,60,16,12,0,833,3,75,355,180,49,20,15,6,0,706,7,36,77,42,23,19,6,5,0,213,0,0,0,0,0,0,0,3,0,3,0,3,40,33,15,5,0,4,0,102,70,186,614,297,210,162,118,146,45,1847,88,485,2442,1303,749,477,255,230,72,6090
118011341,0,3,44,28,20,14,11,6,3,138,0,0,3,0,0,0,0,0,0,11,0,0,17,23,5,9,6,3,4,67,36,60,241,160,124,91,84,73,79,940,45,216,1402,1174,830,564,429,249,166,5076,0,18,47,26,13,19,7,5,0,134,0,6,28,21,8,0,0,0,0,60,0,3,24,19,18,13,14,7,11,107,0,3,16,23,11,5,0,0,0,61,0,0,6,8,3,0,0,0,0,20,0,19,126,107,95,57,35,41,7,478,0,5,73,56,92,72,46,32,4,366,0,90,389,240,112,63,26,23,12,965,0,43,248,183,113,83,37,21,0,723,0,44,140,88,36,30,15,9,4,365,0,17,58,47,23,24,8,8,3,188,0,4,0,0,0,0,0,0,0,8,0,5,22,27,23,9,7,0,4,100,67,87,251,156,129,104,112,152,116,1173,69,335,1429,987,673,488,305,299,168,4746
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,0,11,37,35,30,12,11,5,0,148,0,4,0,0,0,0,0,4,0,11,0,7,18,18,17,14,8,3,3,87,57,66,255,167,162,125,149,95,48,1118,72,275,1812,1402,1207,1049,1014,465,221,7522,0,14,45,34,34,23,14,17,6,185,0,0,18,19,14,0,3,0,0,56,0,3,19,12,16,14,9,16,9,98,0,5,46,32,19,16,4,5,0,133,0,4,17,7,0,3,0,0,5,30,0,26,145,127,151,157,98,73,30,803,0,14,81,78,163,149,67,38,12,606,6,89,502,347,231,191,76,59,21,1523,0,64,384,282,241,224,72,38,15,1320,4,84,243,152,88,58,26,24,7,690,4,18,53,51,27,31,4,11,5,201,0,0,0,0,3,0,0,3,0,9,0,12,44,40,34,39,12,10,6,198,92,90,284,211,196,206,162,192,131,1561,107,436,1892,1389,1213,1109,552,488,238,7425
118011344,0,3,19,25,6,5,4,0,0,65,0,0,0,0,0,0,0,0,0,4,0,0,9,12,3,8,6,3,0,39,15,9,54,57,44,48,35,18,7,293,14,108,554,776,556,489,323,139,58,3022,0,9,20,16,16,13,3,0,0,83,0,3,13,13,6,6,0,0,0,38,0,3,15,14,16,10,6,7,4,64,0,4,11,14,13,0,0,0,0,45,0,0,4,3,0,0,0,0,0,11,0,12,71,69,62,55,25,18,7,314,0,12,49,65,105,73,25,12,6,353,0,57,157,159,87,70,33,20,8,591,0,21,138,105,95,60,18,6,0,442,0,21,75,54,23,18,11,9,0,205,3,17,36,26,17,26,5,6,3,140,3,0,0,3,0,0,0,0,0,10,0,6,11,18,17,6,3,4,0,53,48,37,103,77,68,88,69,92,60,649,52,181,698,643,516,434,199,178,89,2999
118011345,0,3,43,30,24,17,3,0,0,129,0,0,0,6,0,0,0,0,0,3,0,3,19,17,17,9,9,3,3,72,15,52,195,148,119,67,76,27,9,706,19,254,1495,1128,846,578,443,187,49,5002,0,8,48,25,18,4,6,0,0,109,0,3,22,7,14,6,0,0,0,51,0,7,28,15,6,7,0,3,0,67,0,6,47,31,8,12,0,0,0,103,0,3,19,4,5,0,0,0,0,26,0,26,138,94,71,86,33,7,0,461,0,13,74,55,66,101,27,10,0,345,6,82,454,251,113,101,32,12,10,1047,0,53,398,202,125,118,34,6,3,939,3,60,290,131,56,35,25,5,0,611,0,18,61,42,16,17,6,4,3,160,0,0,3,0,0,0,0,0,0,0,0,6,32,26,23,15,9,3,0,120,52,66,218,142,102,98,71,48,19,813,58,361,1826,1026,615,602,233,102,38,4868
118011346,3,4,10,10,11,0,7,5,0,60,0,0,0,0,0,0,0,0,0,5,0,3,4,11,9,3,3,3,4,44,35,26,58,42,56,61,37,27,21,355,49,167,439,553,701,518,425,201,98,3147,0,3,16,20,16,10,3,6,0,83,0,0,7,11,14,3,0,0,0,35,0,0,5,10,8,9,5,5,0,38,0,0,13,16,12,10,4,0,0,50,0,0,3,6,3,0,0,0,0,13,0,10,37,74,106,65,50,18,9,360,0,7,50,53,99,69,30,21,0,333,4,45,150,157,111,77,39,21,12,619,0,26,91,144,132,83,33,17,4,533,0,28,76,49,43,24,10,7,3,243,3,9,24,26,18,16,7,9,0,107,0,0,0,0,0,0,0,0,0,3,0,8,19,22,20,14,3,0,0,92,89,54,122,149,121,110,75,86,54,865,95,191,618,743,701,495,259,192,86,3373
118011347,0,0,15,13,8,6,5,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,6,0,0,26,19,21,46,50,45,47,52,41,20,336,15,88,520,479,375,321,312,155,65,2344,0,4,15,11,10,11,3,4,0,55,0,3,3,12,0,3,0,0,0,20,0,0,7,3,3,3,4,0,10,28,0,3,7,9,11,7,0,3,3,48,0,0,3,3,0,4,3,0,0,12,0,10,50,39,51,48,39,21,13,267,0,3,26,17,40,44,30,12,4,174,0,30,126,124,56,63,19,25,8,450,0,20,124,106,88,79,44,17,9,482,0,25,89,58,32,31,6,4,4,248,0,3,20,16,11,10,3,5,0,79,0,0,0,0,0,0,0,0,0,3,0,6,23,12,7,15,5,3,0,70,30,32,116,103,73,82,68,85,54,655,33,147,606,514,386,395,224,182,111,2598
118021348,3,7,34,41,28,18,9,3,3,147,0,0,0,0,0,0,0,0,0,9,0,0,23,31,24,5,9,3,0,94,55,74,280,196,172,129,94,64,28,1084,77,316,2163,1799,1346,950,580,260,81,7555,0,23,103,59,28,21,9,0,0,246,0,11,37,30,23,12,0,0,0,112,0,11,35,31,20,19,4,9,3,139,0,5,43,29,8,5,0,0,0,90,0,6,25,8,3,0,0,0,0,44,0,55,308,240,147,91,43,32,4,922,0,17,129,142,153,114,52,25,5,643,7,146,609,374,185,104,45,38,11,1519,4,78,408,285,208,123,22,14,3,1142,5,65,279,185,76,24,9,3,0,636,6,30,94,69,30,33,14,10,3,285,0,3,0,5,7,0,4,0,0,18,0,9,46,30,15,7,6,4,0,122,58,107,267,189,157,128,119,156,54,1234,84,566,2385,1674,1068,668,324,298,89,7151
118021350,4,14,35,49,38,26,33,7,3,198,0,0,0,0,0,0,3,3,0,12,0,0,5,9,28,16,7,3,4,68,84,218,544,555,421,266,219,142,56,2507,112,450,1367,1541,1433,1037,742,369,134,7177,0,13,22,28,23,17,3,0,0,102,0,13,22,12,28,10,0,0,0,79,0,4,12,32,8,15,13,10,6,103,0,3,8,14,3,3,0,0,0,27,0,4,4,5,0,0,0,0,0,16,4,22,50,106,101,59,29,8,4,385,0,11,43,66,102,63,21,8,3,323,12,78,211,244,193,111,35,23,5,917,4,36,87,83,75,41,5,10,0,346,6,14,27,30,14,9,0,3,0,105,0,21,42,56,39,39,9,3,4,210,0,0,0,0,0,0,0,0,0,3,0,0,7,17,11,11,3,0,0,46,84,71,114,153,154,166,153,200,89,1181,114,286,643,841,758,541,267,276,121,3846
118021564,0,12,37,16,15,10,0,3,0,90,13,18,0,0,0,0,0,0,0,32,9,13,14,10,0,0,3,0,0,43,53,113,146,69,41,39,33,18,11,527,110,721,1353,690,452,297,223,125,44,4013,6,32,36,17,16,9,0,0,0,122,0,12,34,15,5,0,0,0,0,69,0,18,42,19,13,4,3,8,3,101,0,12,20,6,0,0,0,0,0,36,0,9,7,3,0,0,0,0,0,17,0,27,100,63,47,38,17,18,3,303,0,12,34,50,43,32,30,29,23,251,9,132,264,152,104,40,15,7,4,727,4,56,115,69,46,38,17,4,0,355,3,33,59,37,11,3,3,3,0,154,3,22,39,26,12,7,3,0,0,113,3,3,0,0,3,0,0,0,0,13,0,3,14,15,0,3,0,0,0,37,39,61,98,69,55,58,62,47,5,490,70,427,855,535,367,232,137,123,40,2788
118021565,0,8,24,17,10,7,3,7,0,92,21,19,0,0,0,3,0,0,0,51,3,12,12,16,11,5,0,3,0,57,41,119,126,43,44,33,26,16,8,445,85,858,1422,724,556,401,214,101,45,4403,0,41,54,33,26,9,3,0,0,166,0,18,58,17,10,5,0,0,0,113,0,44,41,15,15,14,12,9,0,144,0,14,30,11,3,0,0,0,0,58,0,0,3,3,0,0,0,0,0,12,0,22,97,99,72,39,12,8,3,344,0,9,45,71,63,37,11,3,0,254,9,152,289,205,103,56,19,16,4,843,0,47,114,75,63,21,12,7,0,345,0,40,35,43,14,9,0,0,0,142,5,27,25,30,8,9,6,0,0,118,3,8,0,0,0,0,0,0,0,20,3,16,16,13,8,6,0,0,0,52,47,101,122,109,77,61,77,62,9,662,74,548,934,698,464,265,155,106,27,3267
118021566,0,8,15,16,11,8,6,11,4,64,4,4,3,0,0,0,0,0,0,12,0,0,7,7,13,8,3,0,0,42,7,36,49,44,35,33,28,24,11,261,21,185,597,588,519,382,239,129,75,2721,0,14,16,14,16,8,0,0,0,68,0,3,19,13,8,4,0,0,0,53,0,0,11,12,6,5,8,11,3,51,0,4,9,4,0,0,0,0,0,22,0,3,5,0,0,0,0,0,0,3,0,8,58,39,61,30,15,13,3,236,0,5,43,61,64,29,18,14,3,242,8,49,140,145,91,45,22,8,4,522,0,26,75,81,44,21,3,7,0,258,6,20,36,33,12,9,0,3,0,129,0,14,30,23,14,13,5,3,0,95,0,0,0,0,0,0,0,0,0,4,0,8,12,9,6,5,0,0,0,38,24,22,42,60,43,71,42,76,64,447,41,178,502,499,377,243,120,131,81,2182
