SA2_MAINCODE_2016,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_CF_T,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_CF_T,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_CF_T,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_CF_T,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_CF_T,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_CF_T,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_CF_T,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_CF_T,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_CF_T,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_CF_T,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_CF_T,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_CF_T,C16_950over_CF_NC,C16_950ov_CF_Cu15DS_,C16_950ov_CF_CU15_NDS,C16_950ov_CF_NCU15_DS,C16_950ov_CF_NDCO,C16_950ov_CF_T,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_CF_T,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_CF_Tot
117031331,0,0,0,3,9,0,0,0,3,18,39,0,7,0,4,57,5,0,4,3,7,27,20,0,3,3,8,33,64,0,7,3,3,76,128,0,25,0,5,154,274,0,36,3,7,322,333,0,35,3,3,373,215,0,52,3,6,278,153,4,44,0,5,214,41,0,19,3,4,66,75,7,57,14,9,159,28,0,8,0,3,45,1418,17,306,41,60,1848
117031332,0,0,0,3,3,0,3,0,0,3,11,0,0,0,0,15,3,0,3,0,0,4,17,0,4,0,3,20,67,0,13,0,0,80,194,0,19,3,0,218,333,0,54,3,0,394,363,3,69,0,3,437,245,5,75,12,0,335,97,0,36,4,0,136,45,3,31,3,0,80,84,6,39,3,6,138,18,0,4,0,0,28,1494,23,354,35,20,1927
117031333,0,0,0,5,6,3,0,0,0,8,26,0,0,0,0,30,6,0,0,0,0,8,26,0,0,0,3,34,95,0,4,0,0,107,277,0,11,0,3,294,310,0,25,0,0,334,300,0,28,0,5,330,251,0,24,0,0,277,158,0,26,0,3,189,73,0,21,0,0,95,171,0,48,3,7,226,30,0,4,0,0,39,1737,8,198,13,30,1986
117031334,0,0,0,0,7,0,0,0,0,10,32,0,7,3,4,40,7,0,3,0,0,12,19,0,5,0,0,30,24,3,6,3,3,34,65,3,14,9,3,92,267,3,46,0,3,317,367,0,57,4,3,438,262,3,82,4,10,357,173,0,53,0,4,232,79,0,33,0,0,109,192,3,60,12,15,280,30,0,13,0,0,39,1551,18,389,39,42,2044
117031335,0,0,0,10,25,0,3,0,0,32,64,0,4,0,3,72,12,0,3,0,4,22,17,0,0,0,3,23,49,0,11,0,0,63,121,0,12,0,3,139,324,0,18,3,0,353,437,0,45,0,5,488,260,3,34,8,3,303,135,0,16,0,0,156,59,0,7,0,0,67,86,4,23,7,0,121,31,0,3,0,0,35,1655,11,192,18,33,1905
117031336,0,0,0,4,16,0,0,0,0,18,35,0,0,0,0,34,11,0,3,0,0,12,21,0,6,0,0,31,35,0,0,0,0,37,109,0,8,0,0,122,266,0,19,0,0,285,348,0,19,0,0,368,246,0,19,0,0,268,147,0,19,0,4,170,86,0,12,3,0,107,101,3,30,8,3,133,23,0,6,0,0,31,1453,9,156,16,10,1643
117031337,0,0,0,0,4,0,0,0,0,7,9,0,0,0,0,9,5,0,0,0,0,5,10,0,0,0,0,6,8,0,0,0,0,18,60,0,7,0,0,75,195,0,29,0,0,220,386,0,58,0,0,449,261,3,42,3,0,303,378,0,57,4,6,449,253,0,59,5,10,327,351,7,59,25,16,458,78,0,15,0,0,93,2033,13,357,44,40,2490
117031338,0,4,0,19,40,0,3,3,4,48,99,3,16,0,4,121,21,0,4,0,4,34,32,0,8,0,4,48,34,0,9,0,0,44,65,0,13,0,8,82,538,4,53,6,3,594,659,3,118,6,15,800,720,8,213,11,9,967,256,7,91,10,4,364,43,0,27,0,0,70,79,3,41,5,5,130,55,0,11,0,0,66,2700,35,615,51,64,3455
118011339,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,7,3,0,0,0,0,3,13,0,3,0,0,13,11,0,10,0,0,21,74,0,15,4,0,86,178,0,34,3,3,221,233,3,81,3,6,318,206,0,80,3,0,295,143,0,50,3,4,200,67,0,34,0,0,102,73,17,104,5,4,201,21,3,7,0,0,38,1033,28,426,26,20,1534
118011340,0,0,0,0,3,0,0,0,0,8,6,0,0,0,0,8,6,0,0,0,0,4,9,0,0,0,0,11,20,3,4,0,0,24,89,0,17,4,0,109,212,0,46,0,3,264,287,4,65,4,0,362,235,0,74,0,0,312,153,0,65,3,0,223,114,0,58,3,3,178,144,17,151,11,5,324,16,0,8,0,0,34,1310,25,501,28,18,1880
118011341,0,0,0,0,7,0,0,0,0,9,6,0,0,0,0,11,4,0,0,0,0,4,9,0,0,0,0,12,16,0,4,0,0,23,84,0,21,0,0,105,125,0,44,5,3,179,180,3,44,0,4,229,145,3,63,4,4,220,83,4,46,3,0,145,48,0,28,4,0,82,65,20,121,20,8,232,16,0,12,0,0,24,803,34,391,37,27,1295
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,9,0,3,0,0,9,5,0,0,0,0,3,10,0,8,0,0,18,65,0,0,0,3,70,109,0,47,0,0,159,263,0,63,7,0,333,219,3,60,7,4,294,133,3,64,8,5,212,81,8,35,4,3,127,146,37,172,32,32,425,22,3,10,3,0,39,1078,57,491,69,54,1747
118011344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,11,23,0,10,0,3,35,70,6,27,4,9,110,94,3,60,9,3,173,66,3,51,3,3,124,29,3,23,8,4,63,13,0,22,3,0,50,23,12,91,19,9,154,12,0,14,0,0,21,349,29,313,45,30,769
118011345,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,0,0,10,0,0,0,0,10,32,0,3,0,0,36,85,0,6,0,0,98,146,0,21,4,0,168,119,0,20,3,3,152,96,0,36,3,0,138,81,0,22,0,0,99,59,0,17,0,0,75,141,16,142,26,11,332,6,3,9,0,0,18,797,24,278,45,19,1156
118011346,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,15,9,0,4,0,0,20,29,0,16,3,0,51,56,0,37,5,3,105,44,0,25,0,7,80,22,5,25,0,3,56,14,0,16,3,3,42,33,30,117,27,9,219,4,0,5,5,0,21,240,47,267,40,27,628
118011347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,5,0,0,11,17,0,3,0,0,17,41,0,8,0,0,50,61,0,15,0,0,75,66,0,24,0,3,94,21,0,18,0,0,39,13,0,13,3,0,36,38,10,75,20,7,158,12,0,3,3,0,12,291,16,172,28,16,520
118021348,3,0,0,3,7,0,5,0,0,10,28,0,0,0,3,27,9,0,4,0,0,15,12,3,8,0,4,31,30,0,23,4,3,54,71,0,33,0,0,106,234,0,66,3,6,312,395,3,118,7,9,531,271,3,121,3,6,405,121,4,63,4,3,190,61,0,51,3,0,112,72,30,184,15,12,314,26,0,9,5,3,40,1339,46,697,48,45,2172
118021350,0,0,0,7,11,0,3,0,3,16,51,0,13,0,3,72,9,0,3,0,0,22,11,5,7,3,0,29,11,3,12,5,4,35,39,3,22,4,8,71,76,7,34,6,7,132,75,4,58,11,18,165,68,9,84,7,7,185,30,7,46,16,4,100,17,5,35,8,5,79,31,15,79,15,13,140,18,0,11,0,8,36,473,64,425,76,90,1131
118021564,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,4,10,0,3,0,0,7,21,0,4,3,0,26,110,4,18,5,3,140,241,0,70,3,8,326,141,3,69,7,3,219,57,0,32,4,3,99,36,0,23,0,5,65,15,4,11,0,0,33,14,9,46,6,5,78,9,0,8,0,3,19,661,24,305,34,31,1056
118021565,0,0,0,0,3,0,0,0,0,3,6,0,4,0,0,10,0,0,0,0,0,3,4,0,6,0,0,9,22,0,9,0,0,32,111,0,34,3,3,153,146,9,80,10,11,249,101,0,60,9,9,180,44,6,33,6,0,90,32,7,18,3,0,61,15,3,16,0,5,36,18,5,35,3,3,59,17,0,3,3,0,27,546,31,307,42,28,947
118021566,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,9,3,0,0,0,13,27,0,10,0,0,38,92,3,24,3,3,129,76,7,45,3,3,131,44,0,31,3,0,82,22,3,29,4,4,62,12,0,16,0,0,25,11,6,42,10,8,75,3,0,0,0,0,4,309,21,205,25,23,576
118021567,0,0,0,7,9,0,0,0,0,17,46,0,9,4,4,68,13,3,3,0,0,17,11,0,4,3,3,24,6,0,4,0,0,15,33,0,17,4,5,55,111,0,54,6,12,187,86,5,59,0,7,160,46,3,40,3,0,102,9,3,22,4,5,53,16,0,28,0,0,44,12,5,27,3,3,53,8,4,10,0,4,23,426,30,284,35,48,823
118021568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,7,0,4,0,0,16,25,0,9,0,0,34,84,3,27,3,4,126,89,3,60,10,11,169,72,0,74,10,11,169,23,4,34,3,6,70,6,3,24,3,0,32,10,6,20,3,0,44,9,3,3,0,0,14,340,22,273,35,33,705
118021569,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,8,0,0,0,0,13,10,0,0,0,0,16,17,0,3,0,0,24,70,0,16,3,0,86,296,3,115,8,8,427,352,4,168,12,12,538,134,3,84,0,0,224,48,3,35,0,3,98,13,0,40,0,0,55,23,8,68,12,4,111,9,0,6,0,0,18,1005,21,551,33,35,1641
118021570,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,3,7,0,0,0,0,11,12,0,4,0,0,19,53,0,20,0,0,71,152,8,60,7,3,228,229,6,115,12,9,368,112,0,51,3,3,170,26,4,21,0,3,52,15,0,21,3,3,46,23,8,55,3,8,98,13,0,7,0,0,23,665,30,359,36,29,1110
119011354,0,0,0,6,11,0,7,0,0,18,61,3,21,7,11,107,12,5,6,5,8,39,14,8,10,0,15,52,16,12,19,11,7,68,39,12,74,11,17,151,49,32,137,12,25,257,16,19,51,12,14,107,7,9,25,8,4,55,3,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,8,13,6,8,3,8,35,254,114,393,68,111,940
119011355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,5,0,0,0,0,0,0,7,0,3,0,0,12,3,0,8,0,0,8,5,0,4,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,25,3,3,45
119011356,0,0,0,0,0,0,0,0,0,6,3,0,5,0,3,13,5,0,0,0,0,5,9,3,0,0,0,17,8,4,17,0,3,30,16,15,44,8,7,85,34,24,93,3,13,166,14,20,51,5,10,97,10,3,9,4,3,32,0,3,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,5,0,11,0,0,20,111,74,240,27,43,494
119011357,0,0,0,4,18,0,3,0,0,20,60,0,6,0,5,82,37,5,10,4,3,57,22,6,13,3,8,60,12,14,25,9,3,65,54,17,113,23,21,231,29,48,179,19,30,307,14,35,123,13,17,197,3,27,51,5,7,90,0,4,12,0,0,16,0,0,0,0,0,3,0,0,3,0,0,3,3,3,21,0,11,39,279,170,571,90,115,1224
119011358,0,0,0,0,11,0,0,0,0,15,19,0,3,4,4,30,9,0,3,0,0,18,11,5,7,5,0,22,10,3,9,3,3,27,61,4,54,7,3,128,79,16,92,4,34,224,32,9,57,13,15,125,16,7,23,9,3,55,0,0,8,4,3,12,0,0,0,0,0,4,4,0,0,0,0,5,9,0,12,3,4,26,268,52,278,49,74,718
119011359,0,0,0,6,12,0,0,0,0,10,35,0,12,6,0,45,13,0,5,0,4,28,12,3,4,0,3,30,13,4,14,5,8,46,48,7,60,8,12,134,70,18,127,17,24,258,53,18,82,16,9,181,33,11,52,13,4,113,3,0,10,3,3,23,3,0,3,0,4,9,0,0,0,0,0,0,7,3,12,0,3,26,315,67,386,70,87,922
119011360,0,0,0,0,9,0,3,0,0,13,32,3,9,4,3,44,9,0,3,4,3,22,17,9,8,0,3,32,15,3,22,3,6,48,63,10,47,8,12,139,67,24,106,11,25,233,28,4,52,15,19,124,23,20,43,9,10,98,0,0,12,3,0,18,4,0,3,0,0,9,0,0,0,0,0,0,4,0,3,3,3,16,290,66,312,59,93,824
119011361,0,0,0,3,10,0,3,0,0,16,29,0,8,4,4,49,22,0,15,7,8,47,17,7,17,4,8,54,26,3,17,8,4,60,81,18,148,23,14,287,59,31,160,22,30,301,13,18,49,3,10,89,7,10,24,4,7,56,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,4,10,3,0,34,294,97,475,88,92,1034
119011571,0,0,0,0,14,0,3,0,0,14,25,3,8,0,4,46,7,0,5,0,0,14,7,3,11,3,4,28,40,0,37,3,10,94,239,30,502,27,27,821,63,19,173,12,18,289,8,18,30,12,3,75,6,8,15,7,0,32,0,0,0,0,0,3,0,0,3,0,0,3,0,0,4,0,0,4,14,0,17,4,3,41,442,82,823,62,80,1495
119011572,0,0,0,3,6,0,10,0,0,9,26,0,9,3,0,45,12,0,4,0,0,26,11,7,13,0,0,26,29,5,54,3,4,99,147,28,307,18,31,537,55,31,109,14,22,235,15,14,31,5,9,68,3,5,6,0,0,21,3,0,6,0,0,15,0,0,0,3,0,8,0,0,0,0,0,0,12,3,9,3,3,30,347,101,573,59,77,1154
119021362,0,0,0,3,8,0,0,4,0,9,28,0,3,0,4,36,14,0,3,0,4,28,18,3,16,0,4,47,94,8,82,9,13,208,152,18,183,24,27,399,78,19,87,24,33,246,28,27,59,19,11,152,12,13,24,0,9,63,4,0,3,5,0,12,0,0,8,0,0,10,3,0,3,0,0,8,14,4,4,0,6,29,492,93,492,94,120,1279
119021363,4,0,0,6,15,0,3,0,0,19,39,4,7,6,0,54,34,0,10,3,6,48,40,3,11,3,3,55,161,8,119,16,12,316,661,56,576,54,59,1408,296,16,239,31,43,629,98,19,95,22,26,256,40,11,32,4,11,87,8,0,6,0,3,20,3,3,4,0,0,13,7,0,0,4,0,14,38,0,16,8,6,65,1454,126,1129,148,171,3032
119021364,0,0,0,3,11,0,0,0,0,11,7,0,4,0,0,16,6,0,0,0,0,10,9,0,3,3,3,21,23,3,9,5,3,42,65,12,35,6,9,123,85,10,82,13,26,210,77,19,119,15,24,253,26,6,60,4,8,105,12,0,16,5,8,41,5,3,13,0,0,25,3,3,10,3,0,17,9,0,7,7,8,29,357,55,371,64,83,928
119021366,0,0,0,3,3,0,0,0,0,4,25,0,12,3,5,45,8,3,5,3,0,25,7,0,14,4,5,36,67,8,94,4,13,184,87,25,199,25,17,351,54,39,144,19,20,282,23,29,58,6,21,132,7,7,17,6,3,35,0,3,3,0,0,8,3,0,3,0,0,4,0,0,0,0,0,0,13,3,13,5,3,36,304,122,578,77,95,1178
119021367,0,0,0,0,3,0,0,0,0,5,12,0,3,0,3,22,9,0,5,0,0,19,4,3,3,3,5,17,19,3,39,3,3,61,56,6,92,7,5,168,35,18,72,10,14,151,22,13,61,9,9,108,12,6,21,5,8,45,0,3,3,4,3,18,0,0,0,0,0,6,0,0,0,0,0,3,6,3,9,3,3,24,179,51,311,49,53,645
119021573,0,0,0,0,3,0,7,0,0,12,10,0,8,0,0,18,3,3,3,0,0,5,11,0,15,0,3,30,153,26,392,10,14,590,208,47,625,24,14,924,31,37,88,6,17,177,9,14,28,8,12,65,3,0,7,0,4,17,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,16,4,13,0,0,43,449,137,1217,58,55,1918
119021574,0,0,0,0,0,3,0,0,0,5,11,0,3,0,4,15,3,0,4,0,3,10,10,0,11,0,3,23,125,11,184,9,4,339,146,35,336,17,11,541,20,20,68,8,12,120,4,4,21,0,0,32,3,4,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,7,0,17,0,3,30,336,78,650,41,35,1131
119031368,0,0,0,0,11,0,0,0,0,10,15,0,5,3,3,24,11,0,0,0,0,16,20,3,6,0,4,36,37,3,27,3,3,72,210,5,127,19,12,367,374,19,259,16,30,709,198,24,141,16,26,412,36,9,30,9,7,83,10,0,16,3,3,26,6,4,4,0,0,17,15,0,3,0,0,24,29,0,13,0,0,47,1010,75,631,78,88,1884
119031369,0,0,0,0,3,0,3,0,0,3,9,0,3,3,0,9,11,0,10,0,4,22,19,0,8,0,3,32,64,3,39,5,3,106,406,14,311,21,26,776,137,32,114,30,18,326,41,7,77,17,22,163,23,8,43,10,8,86,9,6,23,0,8,42,4,0,4,0,0,7,0,3,11,0,0,15,28,0,5,0,5,37,763,75,654,85,91,1667
119031370,0,0,0,4,11,0,0,0,0,10,34,3,3,0,4,41,14,0,0,0,4,21,16,0,13,0,6,34,22,6,18,5,9,60,67,6,80,5,6,175,76,12,93,21,18,220,29,12,64,13,10,128,3,7,13,6,4,37,6,0,6,3,0,20,4,0,0,0,0,4,0,0,3,0,0,4,18,0,8,3,4,30,319,52,318,60,66,815
119031371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,15,0,4,0,0,22,8,0,11,3,0,24,55,0,42,3,6,108,70,3,56,3,8,139,27,5,46,7,7,87,11,6,26,0,3,40,6,3,11,3,3,24,0,0,5,3,0,8,3,6,0,3,0,15,4,0,0,0,3,9,210,21,216,31,36,517
119031372,0,0,0,6,4,0,3,0,0,7,15,0,3,0,0,15,7,0,3,0,0,13,8,4,0,0,0,16,3,7,7,3,0,20,10,4,20,3,7,47,46,14,60,7,12,139,38,13,51,7,6,120,11,8,23,3,10,52,6,4,15,0,0,23,0,0,0,0,3,9,3,0,4,0,0,8,4,0,4,0,4,12,157,55,198,26,46,487
119031373,0,0,4,10,25,4,7,0,3,35,88,3,4,6,3,104,26,3,15,0,4,46,33,5,10,6,4,58,21,6,21,4,5,56,87,10,47,4,14,163,102,17,93,18,20,249,26,9,39,9,9,90,0,0,6,0,3,14,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,18,0,12,0,3,30,440,61,259,51,77,888
119031374,0,0,0,0,8,0,0,0,0,11,12,0,0,3,0,19,6,0,4,0,3,11,12,0,7,0,3,25,23,0,7,3,0,35,138,3,111,14,19,277,231,18,147,23,33,442,106,12,74,16,15,217,32,10,39,11,12,93,11,4,11,4,4,32,0,0,5,0,3,14,3,0,10,4,4,23,26,5,9,0,0,44,624,50,431,70,96,1270
119041375,0,0,0,0,7,0,0,0,0,10,15,0,3,0,0,21,11,0,3,0,0,10,11,0,9,0,0,21,33,4,12,0,0,50,91,5,67,8,4,176,339,10,114,3,7,470,429,15,190,17,18,672,148,7,45,6,11,224,25,3,13,0,0,45,7,0,7,3,0,13,12,0,11,0,0,20,26,5,17,0,3,50,1166,46,507,48,48,1814
119041376,0,0,0,0,3,0,0,0,0,3,4,0,4,0,0,12,11,0,11,0,3,20,22,5,11,4,0,38,44,3,27,0,3,74,326,15,271,21,16,645,193,18,233,29,26,495,57,14,107,19,15,211,18,11,45,7,9,88,8,3,15,5,0,31,0,3,0,0,0,8,4,0,9,0,0,13,16,8,14,3,4,41,724,71,748,97,81,1726
119041377,0,0,0,0,4,0,0,0,0,6,12,0,4,0,3,11,3,0,4,0,3,10,12,3,3,0,3,15,18,0,14,0,0,30,31,3,24,5,10,77,68,12,51,5,7,138,53,18,70,4,18,163,15,9,28,3,4,57,6,0,3,0,0,12,0,0,0,0,0,7,0,3,0,0,3,11,9,0,9,0,0,20,241,44,212,30,57,580
119041378,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,6,0,0,0,0,13,7,0,8,3,0,15,16,0,10,0,0,27,186,12,167,10,10,380,181,16,189,15,18,410,93,14,75,10,0,188,15,3,18,4,5,42,3,0,3,3,0,9,3,0,0,0,0,3,0,0,3,0,0,3,18,0,9,0,5,24,544,39,492,52,31,1159
119041379,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,12,10,0,4,0,0,13,11,0,6,0,0,12,19,0,12,0,0,29,193,6,147,11,22,380,212,20,170,19,29,445,70,7,78,15,12,189,26,3,33,3,10,72,6,3,10,0,3,22,4,0,3,0,0,9,0,0,3,0,0,4,12,0,10,0,3,28,594,46,470,53,83,1238
119041380,0,0,0,3,0,0,0,0,0,3,14,0,0,0,0,16,4,0,0,0,0,11,4,0,5,0,0,12,19,0,9,0,3,29,153,3,90,9,10,260,123,8,103,12,18,264,60,9,63,7,5,151,30,5,29,5,4,78,11,3,11,5,4,30,3,3,4,0,0,12,14,0,7,3,0,25,10,0,6,0,3,22,448,33,347,38,61,933
119041381,0,0,0,0,3,0,0,0,0,3,14,0,3,0,0,12,11,0,3,0,3,16,21,0,6,0,7,33,43,3,29,0,5,83,245,15,132,10,13,418,350,11,251,10,19,644,170,8,97,13,18,304,39,5,23,3,3,72,12,0,8,0,0,14,3,0,0,0,0,3,8,0,9,0,0,16,24,6,12,3,0,44,950,42,581,47,79,1701
119041382,3,0,0,3,3,0,0,0,0,3,9,0,0,0,0,6,0,0,0,0,0,3,7,0,3,0,0,14,12,0,7,3,0,19,111,9,52,5,8,188,99,9,90,12,16,227,59,7,59,9,14,151,29,6,36,0,11,90,8,3,20,3,10,49,4,0,11,4,0,15,9,3,10,0,3,25,5,3,11,0,3,23,369,41,319,42,69,835
120011383,0,0,0,3,3,0,0,0,0,0,6,0,4,0,0,9,5,0,0,3,0,5,13,0,3,0,0,23,26,0,8,0,0,41,54,0,28,0,9,91,113,5,47,7,5,181,68,3,58,9,7,148,115,10,105,21,17,262,43,7,72,3,10,139,25,6,40,10,12,99,19,7,44,10,4,89,19,3,18,5,0,35,530,48,442,73,78,1166
120011384,0,0,0,0,4,0,0,0,0,9,4,0,3,0,0,6,8,0,4,0,0,8,21,0,15,0,0,40,25,0,11,3,3,40,55,5,36,0,3,99,458,4,182,13,7,664,401,10,264,24,16,715,333,11,198,19,13,578,72,9,44,8,11,137,11,4,26,8,3,57,28,3,11,6,4,54,28,0,11,3,3,45,1476,55,814,85,65,2494
120011385,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,10,0,3,0,0,12,9,0,3,0,4,17,46,0,7,3,0,60,145,3,62,3,3,213,166,0,64,7,8,244,93,3,68,4,12,178,57,0,50,4,7,117,28,0,37,0,0,64,43,7,61,3,10,126,11,0,12,0,0,23,637,20,384,28,42,1117
120011386,3,0,0,3,4,0,4,0,0,14,12,0,0,0,0,15,14,0,0,0,0,11,10,0,3,0,8,16,15,4,3,4,3,24,45,3,23,3,0,75,183,6,91,9,10,300,215,8,149,13,12,391,113,6,127,7,10,274,55,11,81,7,7,161,16,0,26,0,0,49,17,8,40,3,6,81,15,0,7,0,0,26,734,54,572,51,65,1473
120021387,0,0,0,3,4,0,0,0,0,3,3,0,0,0,3,3,4,0,0,0,0,4,3,0,0,0,0,6,12,0,3,0,0,14,52,0,8,0,0,56,74,0,22,0,0,102,113,3,41,0,4,159,157,3,71,3,7,244,83,0,61,0,0,147,46,0,49,3,3,103,59,9,148,17,8,245,10,0,3,6,0,20,639,14,422,32,25,1127
120021388,0,0,0,3,12,0,0,0,0,12,11,0,0,0,5,17,0,0,0,0,0,5,17,0,3,3,0,21,36,0,7,0,0,47,134,0,22,0,4,166,167,4,59,0,3,241,204,3,123,0,8,340,191,11,141,8,6,362,110,4,96,7,0,224,35,7,73,6,0,123,56,9,101,10,5,176,25,0,10,6,0,39,1013,36,658,51,41,1796
120021389,0,0,0,0,4,0,4,0,0,6,9,0,3,0,0,6,4,0,0,0,0,7,6,0,5,0,0,17,11,0,11,0,0,26,45,3,9,0,3,63,85,0,28,0,0,117,112,4,22,0,4,138,96,4,56,0,0,157,108,3,69,0,3,190,53,0,49,3,0,109,70,9,85,11,0,178,3,0,10,3,0,16,607,21,371,20,14,1035
120031390,0,0,0,0,4,0,3,0,0,11,16,0,0,0,0,16,17,0,3,0,0,27,28,0,9,3,0,40,82,0,26,0,4,117,487,15,273,23,25,820,470,15,278,22,21,811,134,3,94,13,8,255,38,0,45,3,4,94,22,0,35,8,0,59,6,3,10,0,3,20,5,0,7,0,3,17,25,3,15,4,0,46,1370,33,808,82,78,2375
120031391,0,0,0,3,7,0,0,0,0,7,19,0,3,3,0,25,9,0,3,0,0,15,25,0,9,0,0,37,59,4,12,3,4,81,142,3,85,5,3,248,290,14,155,24,14,503,201,17,106,26,9,364,123,13,90,17,8,245,44,8,33,4,3,92,14,0,13,5,0,39,15,3,7,3,3,33,31,0,8,8,3,47,1008,62,556,97,58,1780
120031392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,9,0,0,0,0,5,15,0,7,3,0,23,73,7,44,5,8,141,103,7,59,3,12,181,58,3,35,3,6,102,19,3,18,4,0,40,4,3,8,0,0,25,0,0,4,0,0,4,0,0,4,0,0,3,9,0,0,0,3,10,303,22,183,24,26,557
120031393,0,0,0,0,7,0,0,0,3,12,15,0,3,0,4,22,0,0,0,0,3,8,11,0,6,0,0,17,31,0,20,3,0,50,161,3,110,14,14,295,96,8,76,15,12,202,61,10,85,17,9,179,14,3,26,7,13,60,8,0,16,4,4,30,0,3,0,0,0,11,0,0,3,0,4,14,14,3,4,3,3,21,425,39,362,66,63,950
