SA2_MAINCODE_2016,C11_CF_NCu15DS_1000_1399,C11_CF_NCu15DS_1400_1799,C11_CF_NCu15DS_1800_2399,C11_CF_NCu15DS_2400_2999,C11_CF_NCu15DS_3000_3999,C11_CF_NCu15DS_4000ov,C11_CF_NCu15DS_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_0_299,C11_CF_NDCO_300_449,C11_CF_NDCO_450_599,C11_CF_NDCO_600_799,C11_CF_NDCO_800_999,C11_CF_NDCO_1000_1399,C11_CF_NDCO_1400_1799,C11_CF_NDCO_1800_2399,C11_CF_NDCO_2400_2999,C11_CF_NDCO_3000_3999,C11_CF_NDCO_4000ov,C11_CF_NDCO_NS,C11_CF_NDCO_Tot,C11_CF_T_0_299,C11_CF_T_300_449,C11_CF_T_450_599,C11_CF_T_600_799,C11_CF_T_800_999,C11_CF_T_1000_1399,C11_CF_T_1400_1799,C11_CF_T_1800_2399,C11_CF_T_2400_2999,C11_CF_T_3000_3999,C11_CF_T_4000ov,C11_CF_T_NS,C11_CF_T_Tot,C11_1PF_Cu15DS_0_299,C11_1PF_Cu15DS_300_449,C11_1PF_Cu15DS_450_599,C11_1PF_Cu15DS_600_799,C11_1PF_Cu15DS_800_999,C11_1PF_Cu15DS_1000_1399,C11_1PF_Cu15DS_1400_1799,C11_1PF_Cu15DS_1800_2399,C11_1PF_Cu15DS_2400_2999,C11_1PF_Cu15DS_3000_3999,C11_1PF_Cu15DS_4000ov,C11_1PF_Cu15DS_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_0_299,C11_1PF_CU15_NDS_300_449,C11_1PF_CU15_NDS_450_599,C11_1PF_CU15_NDS_600_799,C11_1PF_CU15_NDS_800_999,C11_1PF_CU15_NDS_1000_1399,C11_1PF_CU15_NDS_1400_1799,C11_1PF_CU15_NDS_1800_2399,C11_1PF_CU15_NDS_2400_2999,C11_1PF_CU15_NDS_3000_3999,C11_1PF_CU15_NDS_4000ov,C11_1PF_CU15_NDS_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_0_299,C11_1PF_NCu15DS_300_449,C11_1PF_NCu15DS_450_599,C11_1PF_NCu15DS_600_799,C11_1PF_NCu15DS_800_999,C11_1PF_NCu15DS_1000_1399,C11_1PF_NCu15DS_1400_1799,C11_1PF_NCu15DS_1800_2399,C11_1PF_NCu15DS_2400_2999,C11_1PF_NCu15DS_3000_3999,C11_1PF_NCu15DS_4000ov,C11_1PF_NCu15DS_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_0_299,C11_1PF_NDCO_300_449,C11_1PF_NDCO_450_599,C11_1PF_NDCO_600_799,C11_1PF_NDCO_800_999,C11_1PF_NDCO_1000_1399,C11_1PF_NDCO_1400_1799,C11_1PF_NDCO_1800_2399,C11_1PF_NDCO_2400_2999,C11_1PF_NDCO_3000_3999,C11_1PF_NDCO_4000ov,C11_1PF_NDCO_NS,C11_1PF_NDCO_Tot,C11_1PF_T_0_299,C11_1PF_T_300_449,C11_1PF_T_450_599,C11_1PF_T_600_799,C11_1PF_T_800_999,C11_1PF_T_1000_1399,C11_1PF_T_1400_1799,C11_1PF_T_1800_2399,C11_1PF_T_2400_2999,C11_1PF_T_3000_3999,C11_1PF_T_4000ov,C11_1PF_T_NS,C11_1PF_T_T,C11_T_0_299,C11_T_300_449,C11_T_450_599,C11_T_600_799,C11_T_800_999,C11_T_1000_1399,C11_T_1400_1799,C11_T_1800_2399,C11_T_2400_2999,C11_T_3000_3999,C11_T_4000ov,C11_T_NS,C11_T_T,C16_CFNC_0_299,C16_CFNC_300_449,C16_CFNC_450_599,C16_CFNC_600_799,C16_CFNC_800_999,C16_CFNC_1000_1399,C16_CFNC_1400_1799,C16_CFNC_1800_2399,C16_CFNC_2400_2999,C16_CFNC_3000_3999,C16_CFNC_4000ov,C16_CFNC_NS,C16_CFNC_T,C16_CF_Cu15DS_0_299,C16_CF_Cu15DS_300_449,C16_CF_Cu15DS_450_599,C16_CF_Cu15DS_600_799,C16_CF_Cu15DS_800_999,C16_CF_Cu15DS_1000_1399,C16_CF_Cu15DS_1400_1799,C16_CF_Cu15DS_1800_2399,C16_CF_Cu15DS_2400_2999,C16_CF_Cu15DS_3000_3999,C16_CF_Cu15DS_4000ov,C16_CF_Cu15DS_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_0_299,C16_CF_Cu15NDS_300_449,C16_CF_Cu15NDS_450_599,C16_CF_Cu15NDS_600_799,C16_CF_Cu15NDS_800_999,C16_CF_Cu15NDS_1000_1399,C16_CF_Cu15NDS_1400_1799,C16_CF_Cu15NDS_1800_2399,C16_CF_Cu15NDS_2400_2999,C16_CF_Cu15NDS_3000_3999,C16_CF_Cu15NDS_4000ov,C16_CF_Cu15NDS_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_0_299,C16_CF_NCu15DS_300_449,C16_CF_NCu15DS_450_599,C16_CF_NCu15DS_600_799,C16_CF_NCu15DS_800_999,C16_CF_NCu15DS_1000_1399,C16_CF_NCu15DS_1400_1799,C16_CF_NCu15DS_1800_2399,C16_CF_NCu15DS_2400_2999,C16_CF_NCu15DS_3000_3999,C16_CF_NCu15DS_4000ov,C16_CF_NCu15DS_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_0_299,C16_CF_NDCO_300_449,C16_CF_NDCO_450_599,C16_CF_NDCO_600_799,C16_CF_NDCO_800_999,C16_CF_NDCO_1000_1399,C16_CF_NDCO_1400_1799,C16_CF_NDCO_1800_2399,C16_CF_NDCO_2400_2999,C16_CF_NDCO_3000_3999,C16_CF_NDCO_4000ov,C16_CF_NDCO_NS,C16_CF_NDCO_Tot,C16_CF_T_0_299,C16_CF_T_300_449,C16_CF_T_450_599,C16_CF_T_600_799,C16_CF_T_800_999,C16_CF_T_1000_1399,C16_CF_T_1400_1799,C16_CF_T_1800_2399,C16_CF_T_2400_2999,C16_CF_T_3000_3999,C16_CF_T_4000ov,C16_CF_T_NS,C16_CF_T_T,C16_1PF_Cu15DS_0_299,C16_1PF_Cu15DS_300_449,C16_1PF_Cu15DS_450_599,C16_1PF_Cu15DS_600_799,C16_1PF_Cu15DS_800_999,C16_1PF_Cu15DS_1000_1399,C16_1PF_Cu15DS_1400_1799,C16_1PF_Cu15DS_1800_2399,C16_1PF_Cu15DS_2400_2999,C16_1PF_Cu15DS_3000_3999
106041129,4,7,5,5,4,0,3,34,7,3,0,3,6,7,10,4,3,3,3,0,53,13,10,3,22,33,68,74,96,41,25,16,19,424,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,3,9,3,4,3,0,0,5,34,0,0,0,0,0,0,3,0,0,0,0,0,8,4,3,0,3,3,3,3,0,0,3,0,0,22,5,4,0,13,9,11,12,10,3,3,3,3,72,44,22,16,46,63,128,113,140,52,37,27,44,739,23,5,9,9,20,42,31,37,18,10,8,13,229,0,0,0,6,5,7,13,13,8,8,3,5,70,15,0,7,10,11,35,57,81,25,23,16,6,287,0,0,3,0,9,11,7,5,0,8,0,4,52,6,0,0,7,0,18,18,6,0,0,6,3,61,23,3,14,20,27,70,96,104,33,35,26,18,469,0,0,0,0,0,4,0,0,0,0
107011131,34,30,35,18,20,9,4,194,9,11,9,14,33,35,41,52,31,19,7,10,273,30,20,20,45,87,203,309,508,206,129,52,62,1674,3,0,0,3,3,3,3,4,0,0,0,0,21,8,3,3,6,16,33,31,35,12,8,4,8,164,0,0,0,0,5,6,10,6,0,0,0,0,36,4,10,4,0,15,16,19,19,7,9,0,8,112,16,12,13,14,36,60,62,67,16,14,7,18,338,83,46,51,83,163,333,491,737,298,183,84,117,2677,37,23,16,24,42,93,151,174,67,29,27,20,705,6,0,0,3,13,23,41,50,19,14,6,5,185,17,8,6,13,16,91,257,347,124,68,28,38,1006,9,3,3,5,10,35,36,55,18,10,8,10,210,25,15,5,17,24,54,40,66,30,20,3,13,311,52,24,17,43,64,206,376,517,192,115,42,64,1716,0,6,3,0,0,6,13,12,0,0
107011132,19,15,21,7,5,3,6,103,4,4,3,3,10,12,15,30,13,15,0,5,117,18,7,7,15,32,99,121,252,140,90,20,37,845,0,0,0,0,3,3,3,9,0,0,0,0,20,3,0,0,0,0,7,14,20,3,3,0,3,56,0,0,0,0,0,3,4,3,0,3,0,0,16,4,0,0,3,0,4,10,6,5,0,0,0,39,9,0,3,3,8,18,29,42,7,7,0,5,133,35,16,16,26,50,140,177,373,196,120,35,54,1233,10,4,6,15,25,31,35,77,49,25,12,13,299,4,0,0,3,0,16,19,34,16,12,3,8,125,3,5,4,11,14,51,82,193,124,57,15,20,568,0,3,5,4,6,28,19,36,13,4,0,4,130,10,3,4,0,13,20,22,24,13,9,6,3,123,21,14,14,20,38,104,152,284,172,77,29,32,940,0,0,0,0,3,12,3,0,0,0
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,25,31,37,23,15,12,16,195,11,0,4,9,13,20,28,35,12,17,3,6,148,27,32,19,41,68,152,197,307,162,148,48,55,1260,0,0,0,3,3,4,8,11,0,4,0,0,31,0,0,3,9,4,8,10,18,3,3,3,0,60,0,3,0,0,4,4,5,14,3,5,0,0,38,0,5,0,0,0,5,10,8,4,0,0,0,31,3,6,3,9,8,19,32,42,9,11,4,3,164,39,52,28,70,102,205,286,428,213,188,70,76,1752,27,14,4,15,12,38,49,108,41,48,19,13,385,0,0,3,0,8,20,22,31,23,17,8,5,145,15,4,10,13,9,54,145,215,110,76,40,15,703,13,10,14,8,13,22,30,51,21,18,12,8,210,7,5,0,13,8,29,31,28,11,8,11,3,163,37,26,26,40,32,129,220,320,166,110,78,35,1220,0,0,0,0,0,4,3,4,0,0
107011545,12,13,8,12,4,5,5,79,10,4,0,3,9,22,28,25,3,11,0,5,111,19,15,10,22,35,111,160,186,60,44,26,26,708,0,0,0,3,0,9,3,3,0,0,0,0,14,0,3,4,0,6,14,12,9,0,4,0,3,68,0,3,0,3,0,3,7,0,0,0,0,0,28,3,4,3,4,4,9,12,10,0,0,0,3,60,4,11,5,10,14,39,36,24,6,5,3,15,167,40,34,22,44,70,175,247,266,80,60,33,57,1131,13,7,5,16,17,37,70,60,26,15,7,10,286,3,0,0,3,4,23,16,18,8,3,0,11,93,5,8,3,7,14,56,132,106,52,32,8,4,437,3,0,0,8,3,11,22,11,7,4,4,0,85,3,7,3,6,5,26,28,21,4,6,3,5,112,18,11,11,23,28,112,204,158,73,56,18,19,729,0,0,0,0,0,3,7,0,0,0
107011546,3,8,13,3,0,3,0,49,5,3,0,3,6,17,14,12,0,0,4,4,67,11,4,4,9,17,52,71,98,35,20,12,18,351,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,7,3,9,9,3,4,3,3,0,43,0,0,0,0,3,3,3,0,0,0,0,0,15,0,0,0,0,0,3,3,3,0,0,0,3,22,0,0,4,7,9,20,16,15,3,5,0,0,83,16,12,8,13,30,90,117,127,50,27,22,25,549,5,0,4,0,5,22,24,29,14,3,5,3,117,0,0,0,0,3,6,3,3,4,0,6,0,31,8,0,0,4,8,23,41,49,17,23,9,9,194,4,0,0,0,0,7,11,9,0,3,0,7,48,0,5,0,3,8,19,7,11,5,3,9,8,72,11,10,6,12,20,55,67,73,27,31,23,15,338,0,0,0,0,0,3,0,4,0,0
107011547,6,4,3,7,0,0,0,29,0,0,0,0,4,3,3,5,0,3,3,0,29,0,4,0,4,14,24,26,57,38,15,8,11,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,3,0,0,12,0,0,3,3,3,8,3,3,4,3,0,3,28,3,4,3,9,20,40,43,78,49,27,14,20,316,6,7,0,15,8,3,14,30,12,11,4,0,102,0,0,0,0,0,7,5,3,3,0,0,0,24,5,0,0,0,5,7,20,38,23,7,6,0,124,0,0,0,0,3,3,6,3,4,7,0,0,24,3,0,0,0,8,8,9,9,3,0,0,0,35,4,0,5,0,18,28,30,53,39,15,11,3,210,0,0,0,0,0,0,0,0,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,22,34,58,28,13,7,7,209,3,4,0,10,6,31,28,28,28,6,3,15,168,24,15,15,29,60,163,232,433,298,111,23,56,1457,0,0,0,4,0,0,3,6,3,0,0,0,23,0,0,0,3,0,13,24,25,16,5,5,7,107,0,0,0,3,0,10,6,6,5,0,0,0,32,0,3,0,3,8,8,5,15,4,0,0,4,49,4,4,3,15,13,33,41,45,21,10,7,8,212,36,27,32,69,100,247,337,600,402,166,44,93,2147,22,13,13,17,21,53,55,142,57,37,11,22,455,8,5,3,7,4,23,24,64,30,15,3,13,196,17,0,9,9,19,76,122,314,136,67,21,25,800,9,6,7,4,9,22,35,61,36,23,7,7,215,9,7,6,13,14,33,38,54,21,5,3,7,207,32,18,26,30,46,155,216,491,223,109,38,53,1415,0,0,0,0,0,8,16,9,3,0
107031137,13,14,19,7,3,0,3,68,3,4,0,7,8,17,25,19,7,3,0,3,100,5,4,3,13,26,69,104,167,40,22,8,22,490,0,0,0,0,4,3,4,4,3,0,0,0,19,4,3,0,3,4,19,13,18,0,3,0,4,72,0,0,0,3,3,3,0,5,0,0,0,0,19,3,0,0,3,3,4,8,11,0,0,3,5,45,7,3,3,14,11,27,27,31,5,3,0,13,152,20,12,11,37,56,131,164,256,56,36,14,37,831,18,6,0,7,19,40,46,67,17,5,0,11,236,0,0,0,0,3,6,12,17,0,0,3,3,50,3,0,0,0,12,22,63,90,15,9,3,3,229,3,0,3,3,4,13,13,20,4,3,3,3,71,3,0,0,0,3,10,22,21,4,4,4,3,78,12,3,3,13,23,50,101,151,25,15,10,14,424,0,0,0,0,0,0,3,0,0,0
107031138,10,3,7,6,5,5,3,59,3,0,0,3,3,9,7,16,6,14,3,5,76,15,5,3,15,9,34,47,88,53,72,34,30,403,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,5,0,3,5,4,0,0,22,0,0,0,0,0,0,3,6,0,0,0,4,14,3,0,0,0,0,3,0,3,3,3,0,0,18,4,0,0,3,3,9,3,14,3,10,3,6,69,30,13,13,31,25,66,68,147,86,101,55,43,669,16,10,7,4,8,20,30,34,27,24,14,9,200,4,0,0,0,0,8,9,18,3,13,7,3,68,6,0,0,0,3,15,28,45,59,39,18,12,227,7,0,3,3,5,6,14,14,11,12,3,0,78,3,0,0,7,3,16,4,9,10,3,3,3,55,21,4,3,8,14,40,52,88,83,70,35,12,430,0,0,0,0,0,0,0,3,0,0
107031139,17,13,20,6,14,3,0,83,7,0,3,8,0,10,10,13,4,5,3,4,65,16,9,9,19,17,65,67,125,63,57,17,16,468,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,3,0,4,3,0,0,4,26,0,0,0,0,0,0,0,6,3,0,0,3,19,0,0,0,0,3,3,3,3,3,0,0,0,14,3,4,0,0,3,12,4,16,12,6,0,10,69,26,18,12,30,26,91,92,167,109,72,26,30,714,11,10,8,10,14,21,10,34,16,28,16,5,179,3,0,0,0,0,15,0,28,12,3,3,4,68,7,0,3,0,3,19,34,78,57,50,20,6,272,3,3,0,0,3,19,9,16,9,11,0,5,80,3,4,0,7,4,10,11,13,4,3,3,9,69,20,5,4,11,8,61,60,132,76,64,24,19,487,0,0,0,0,0,0,0,0,0,0
107031140,11,13,10,10,7,3,3,84,4,0,0,3,4,8,12,7,5,4,3,3,53,10,7,7,11,20,64,68,104,73,63,28,19,462,0,0,0,0,0,3,0,0,3,0,0,0,7,3,0,0,0,3,5,0,0,0,0,0,4,16,0,0,0,0,0,0,3,0,0,0,0,0,12,4,0,3,0,0,0,0,3,3,0,0,3,21,4,3,3,0,8,12,6,9,8,3,4,6,57,30,12,9,21,28,94,94,139,100,76,48,31,693,18,7,0,11,8,29,20,24,19,28,19,4,195,0,0,0,3,5,9,11,20,10,12,8,0,82,11,3,0,3,4,18,30,95,41,41,24,10,282,6,0,0,6,6,12,10,5,18,7,3,6,79,4,0,4,3,3,11,9,10,5,7,3,8,59,19,9,4,12,16,45,51,129,77,69,42,26,500,0,0,0,0,0,0,0,4,0,0
107031141,23,13,33,16,20,7,14,147,6,3,5,3,13,25,5,29,15,22,7,18,144,27,16,14,31,40,131,126,280,237,212,84,73,1264,3,0,0,0,0,3,0,3,0,3,0,3,21,3,0,0,0,4,6,11,11,9,8,0,5,67,3,0,0,5,0,5,7,3,4,0,0,0,28,3,0,0,6,0,8,10,4,3,0,3,3,36,14,0,3,12,7,22,26,25,22,13,7,13,152,51,23,22,57,59,185,209,382,322,288,114,97,1818,19,16,7,16,11,58,55,90,58,80,28,12,451,3,6,3,3,3,17,26,49,41,30,14,6,198,18,11,7,10,24,66,110,246,200,153,67,27,940,9,3,3,8,7,27,28,59,24,27,13,11,216,15,3,6,15,4,35,25,41,28,23,16,12,207,44,23,12,36,38,143,188,386,291,231,116,51,1561,0,0,0,0,0,3,7,3,3,0
107031142,16,11,14,9,5,7,4,89,7,4,3,8,9,25,12,27,15,13,5,13,129,15,14,12,18,34,95,92,165,92,54,32,37,671,0,0,0,0,0,3,3,0,3,0,0,0,15,5,0,0,0,3,14,9,19,4,5,0,3,65,0,0,0,0,0,7,0,4,3,0,0,0,18,3,0,0,0,0,9,7,7,4,4,0,3,43,6,0,0,3,9,31,17,32,14,12,3,4,131,40,27,18,33,71,163,146,273,138,75,41,52,1080,23,11,3,10,17,35,38,66,29,8,12,15,263,0,0,0,3,0,11,8,21,12,13,6,3,81,5,0,3,4,11,29,58,124,39,30,8,6,328,12,4,0,3,11,13,21,20,11,9,9,3,109,5,5,0,9,4,26,15,25,3,7,4,5,107,21,9,4,17,24,82,104,187,70,67,21,25,625,0,0,0,0,0,0,0,4,0,0
107031143,14,30,25,8,11,4,7,130,9,4,8,13,18,41,24,37,16,14,0,6,189,28,14,26,35,45,143,202,289,106,62,24,35,998,0,0,0,0,3,4,3,3,3,0,0,3,20,3,3,4,3,0,28,21,31,6,3,0,3,106,0,0,3,0,6,11,4,5,0,0,0,4,39,4,8,0,3,5,13,12,17,5,0,0,8,82,6,16,7,7,20,54,44,52,10,9,6,22,250,59,40,45,71,88,257,296,477,148,89,42,83,1697,25,15,13,27,24,60,85,79,37,20,15,16,410,3,0,4,4,4,24,32,34,9,8,0,3,122,7,0,6,7,20,69,143,165,58,36,12,13,541,6,3,0,0,10,27,23,36,14,5,0,5,123,5,9,3,6,19,39,44,47,16,10,6,11,201,21,13,11,8,48,155,242,283,91,56,23,30,985,0,0,0,0,0,8,8,3,0,0
107041144,28,21,21,24,21,10,10,164,10,3,4,8,4,19,25,19,19,14,8,7,145,27,20,18,27,51,143,147,245,232,171,79,49,1208,0,0,0,0,0,7,0,3,3,5,0,3,23,0,3,0,3,0,12,13,23,13,3,0,5,77,3,0,0,3,4,6,8,10,3,0,0,0,38,4,0,4,4,3,8,5,4,5,0,3,4,49,11,3,6,9,8,25,30,36,28,11,3,8,184,64,34,30,46,69,201,245,373,331,247,94,92,1819,34,10,11,23,22,39,40,119,51,62,24,12,434,10,3,0,3,0,18,24,43,23,33,18,3,172,27,3,12,18,16,58,94,209,149,134,58,28,799,10,3,0,9,4,18,33,36,18,21,12,7,177,12,3,4,0,6,19,28,16,10,10,9,3,135,51,11,16,25,35,108,180,306,203,198,93,42,1276,0,0,0,0,0,3,0,3,4,3
107041145,18,15,20,14,8,3,3,91,3,3,3,3,9,12,14,20,9,3,0,9,88,21,14,5,14,32,102,111,215,148,103,36,31,831,0,0,0,0,0,5,3,3,0,0,0,0,15,3,0,0,4,4,14,5,11,6,3,0,0,56,3,4,3,4,3,9,3,10,3,3,3,0,46,7,6,0,3,3,11,5,3,5,0,0,3,50,14,7,7,6,11,41,18,24,15,7,3,11,163,52,29,18,43,54,189,177,322,227,153,52,52,1364,17,11,3,6,11,41,52,84,53,35,19,16,348,0,0,0,0,4,9,10,27,12,15,4,3,86,8,3,0,12,12,47,59,183,107,92,23,17,552,6,6,0,8,4,17,13,31,12,14,7,6,118,7,3,3,7,7,15,25,21,11,7,5,6,111,17,11,3,23,28,84,100,257,144,126,43,31,868,0,0,0,0,0,3,3,0,0,0
107041146,26,28,21,23,19,9,3,174,3,3,4,9,4,19,23,20,19,14,7,3,127,30,19,22,48,49,157,178,327,262,181,77,43,1384,0,0,0,0,0,5,3,3,5,0,0,0,20,6,0,0,5,6,16,9,23,8,10,3,3,89,0,5,3,5,4,12,5,5,5,3,0,4,51,4,3,3,5,0,8,7,6,7,0,0,3,50,10,6,3,17,19,38,26,40,28,13,3,10,213,63,35,33,73,80,233,241,465,357,249,117,67,2026,36,12,9,19,15,48,48,95,77,61,30,13,449,8,3,0,6,5,22,33,54,26,15,14,6,191,23,5,6,11,23,78,105,275,181,163,71,26,972,17,5,0,10,8,21,37,46,28,28,10,12,219,17,3,4,5,3,20,15,24,12,13,8,10,137,64,16,15,31,38,142,196,403,245,216,98,48,1516,3,0,0,0,4,7,3,3,0,3
107041147,25,17,11,16,16,5,3,115,3,3,4,3,5,7,17,12,9,17,3,0,88,22,14,7,19,19,78,87,166,212,204,56,29,900,0,0,0,0,0,0,0,3,6,0,0,0,16,3,0,0,0,0,3,7,11,12,7,3,0,49,0,0,0,0,0,3,3,6,3,3,0,0,19,0,0,0,3,7,0,5,0,7,3,0,0,33,4,0,3,4,6,12,22,15,22,15,3,9,113,33,13,8,26,36,110,126,240,287,280,82,48,1281,8,3,3,10,7,19,28,56,48,68,16,10,276,0,0,0,4,3,0,13,19,15,16,6,3,90,7,0,3,4,18,35,53,163,124,134,41,24,610,6,3,3,0,0,17,17,28,25,19,11,3,124,3,3,8,0,5,15,14,26,15,9,3,6,112,21,5,12,9,30,74,98,236,175,176,58,36,940,0,0,0,0,0,0,0,4,0,0
107041148,15,12,15,14,16,8,12,107,3,0,0,3,3,13,7,13,10,10,11,8,78,18,13,4,18,26,82,81,165,121,149,121,46,835,0,0,0,0,0,3,3,4,0,5,0,0,22,7,0,0,4,0,6,11,7,6,3,0,0,46,3,0,0,0,0,5,3,6,3,0,4,0,26,0,3,0,0,0,10,4,3,3,0,0,0,28,10,3,3,0,5,27,24,16,15,10,3,4,121,48,26,12,37,41,133,127,237,176,217,162,70,1287,21,14,6,3,19,32,30,43,28,65,49,13,327,3,0,0,3,3,10,14,29,11,22,16,9,119,19,3,6,6,7,35,33,119,95,137,96,14,566,9,0,0,6,7,18,17,23,18,27,22,4,148,6,3,0,0,6,15,13,21,8,7,17,0,102,38,9,7,16,27,74,72,191,135,196,150,34,933,0,0,0,0,0,0,0,0,0,3
107041150,28,22,39,12,22,12,10,181,3,7,0,4,11,25,25,24,16,18,13,12,155,32,18,13,38,43,138,175,323,294,265,136,63,1542,0,0,0,0,3,3,3,8,4,0,0,0,29,3,0,0,3,8,11,21,15,11,4,3,4,86,3,0,3,3,5,3,12,6,3,3,0,3,46,3,3,0,4,0,10,11,13,14,4,0,0,70,5,8,8,10,11,30,44,45,28,18,6,10,232,60,33,27,63,73,224,263,478,403,339,180,96,2228,25,17,3,13,17,48,46,88,89,81,37,17,483,3,6,0,6,3,18,27,39,36,36,33,12,220,17,15,3,16,14,72,93,290,244,210,89,25,1087,7,8,3,3,11,25,30,46,25,25,18,10,222,10,3,4,7,7,25,21,32,15,26,11,13,164,40,30,13,36,41,135,175,405,315,301,146,61,1689,0,5,0,0,0,3,0,8,5,0
107041548,9,4,6,3,3,4,0,34,3,0,0,8,4,6,9,7,4,10,4,3,50,9,7,0,8,4,24,28,34,22,33,31,11,215,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,4,0,5,0,4,0,0,19,0,0,0,0,0,3,5,4,3,6,0,0,23,0,0,0,0,3,3,0,6,4,3,0,0,15,6,0,3,3,7,10,4,17,5,7,0,0,69,24,11,7,21,21,55,91,108,55,80,70,15,559,15,3,3,8,13,31,43,69,32,33,21,6,290,0,0,0,0,3,0,0,4,0,6,3,0,16,3,0,0,3,3,19,11,27,13,16,15,3,107,0,0,3,0,0,3,6,4,5,13,6,0,40,3,0,0,5,5,8,8,5,3,4,0,7,46,7,3,3,9,7,25,28,36,23,34,22,14,209,0,0,0,0,0,3,0,0,0,0
107041549,17,16,29,7,9,5,3,95,3,0,0,3,11,4,13,15,6,3,9,0,67,20,11,9,21,34,78,108,197,89,105,39,22,719,0,0,0,0,3,0,3,0,0,0,0,0,12,3,0,0,4,0,14,7,24,3,4,0,3,63,0,0,0,0,3,8,9,4,0,3,0,0,26,3,3,3,0,3,8,3,4,3,0,0,3,36,4,3,5,3,12,27,26,34,6,7,0,5,131,34,24,10,40,55,147,181,312,140,140,51,54,1179,16,14,5,11,11,39,55,78,52,29,16,3,319,3,4,0,7,0,10,21,19,15,12,3,0,92,12,3,3,7,16,38,69,130,73,71,34,17,468,3,6,0,3,6,13,14,21,5,6,8,7,93,5,0,3,3,3,15,16,15,3,10,7,8,83,19,12,5,23,26,82,113,184,95,93,48,37,733,0,0,0,0,0,3,4,3,3,3
108011151,12,3,3,0,0,0,0,32,0,3,0,3,6,11,3,7,3,0,3,3,44,3,12,4,16,20,55,43,28,26,14,13,20,257,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,3,0,0,3,16,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,3,0,0,0,0,0,0,10,0,3,4,3,4,16,8,4,3,0,0,0,42,15,16,12,32,36,103,74,45,34,23,21,32,463,16,3,7,10,18,31,31,18,16,10,3,12,172,0,0,3,0,0,9,10,7,0,3,0,0,24,5,3,0,11,6,28,34,19,11,8,11,4,144,0,0,0,0,3,4,11,7,0,0,0,3,34,0,4,0,3,4,3,3,5,5,8,0,0,32,4,9,4,8,16,45,54,40,15,20,12,7,231,0,0,0,0,0,0,0,0,0,0
