SA2_MAINCODE_2016,C06_PI_S_R225_274,C06_PI_S_R275_349,C06_PI_S_R350_449,C06_PI_S_R450_549,C06_PI_S_R550_649,C06_PI_S_R650m,C06_PI_S_R_NS,C06_PI_S_R_Tot,C06_AI_NS_R0_74,C06_AI_NS_R75_99,C06_AI_NS_R100_149,C06_AI_NS_R150_199,C06_AI_NS_R200_224,C06_AI_NS_R225_274,C06_AI_NS_R275_349,C06_AI_NS_R350_449,C06_AI_NS_R450_549,C06_AI_NS_R550_649,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650m,C11_Ne_Ni_inc_R_NS,C11_N_inc_R_Tot,C11_1_149_R0_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650m,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R0_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650m,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R0_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650m,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R0_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650m,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R0_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650m,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649
107031141,19,21,7,0,0,0,3,70,4,0,0,0,0,3,0,3,0,0,0,3,16,79,28,67,58,90,245,225,61,3,0,11,21,892,0,0,0,0,0,0,0,0,0,0,0,5,9,0,3,0,0,0,0,3,3,0,0,0,0,9,6,12,4,4,0,4,5,0,0,0,0,0,42,3,32,10,4,3,3,6,3,0,0,0,3,67,3,3,3,10,5,11,21,10,0,0,0,0,69,0,3,12,4,3,4,3,5,3,0,0,3,41,11,3,0,9,4,13,24,27,3,0,0,3,85,0,0,9,7,0,9,33,25,3,0,0,0,94,0,0,0,5,9,9,23,25,7,0,0,0,78,0,0,0,0,3,7,21,30,9,4,0,0,76,3,0,0,3,0,10,38,48,20,0,3,0,130,0,0,0,0,3,6,19,38,13,0,0,0,86,3,0,0,0,0,0,16,35,18,4
107031142,8,3,0,0,0,0,3,36,3,3,4,3,0,0,0,0,0,0,0,4,19,72,34,91,138,141,208,48,11,0,0,3,13,758,0,0,0,4,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,7,9,18,8,8,8,6,3,6,0,0,0,0,63,8,26,14,6,11,8,8,5,0,0,0,0,76,0,3,7,16,16,11,20,6,0,0,0,4,82,0,0,16,3,3,7,0,6,0,0,0,0,37,0,4,10,5,7,33,22,7,0,0,0,0,96,0,0,3,8,11,8,25,16,0,0,0,0,79,0,0,3,6,5,13,37,6,0,0,0,0,78,0,0,0,8,9,13,24,12,3,0,0,0,69,0,0,0,5,12,7,34,19,3,0,0,0,82,0,0,0,4,0,5,9,6,0,0,0,0,31,0,0,0,0,0,0,7,5,5,0
107031143,30,6,0,0,0,0,7,162,17,8,15,7,12,6,3,3,0,0,0,23,93,308,185,526,484,426,374,62,17,7,7,22,100,2507,3,4,3,3,3,5,0,0,0,0,0,0,28,12,14,12,5,0,4,3,0,0,0,0,3,54,26,64,28,29,13,17,8,0,0,0,3,13,198,20,101,68,65,31,32,18,10,0,0,4,24,367,19,20,56,57,44,44,45,11,0,0,3,9,296,3,8,73,48,23,29,22,4,0,0,0,4,210,11,10,34,70,39,54,71,16,0,0,0,7,308,6,7,24,38,23,68,59,16,3,0,3,5,253,3,0,11,18,23,62,71,30,0,0,0,3,223,3,4,0,9,12,41,48,29,0,0,0,3,152,6,0,3,10,13,47,64,32,0,0,0,5,184,0,0,0,5,7,22,28,19,3,0,0,3,78,0,0,3,4,4,9,7,5,3,0
107041144,30,22,0,3,0,0,4,111,19,5,14,10,5,3,3,0,0,0,3,9,71,310,120,306,329,235,407,219,33,15,3,27,61,2053,3,3,3,3,4,8,19,18,5,0,0,8,74,10,10,3,3,0,0,11,3,0,0,0,0,51,29,61,23,18,7,7,11,3,0,0,5,11,169,15,103,38,35,11,14,14,7,0,0,0,7,254,3,21,22,45,11,35,20,7,3,0,0,3,172,3,4,36,34,14,30,18,9,0,0,0,0,149,5,12,15,36,26,40,50,20,0,3,0,6,212,3,0,5,24,15,42,49,18,11,3,0,12,186,3,3,3,7,11,30,47,32,0,0,3,5,148,0,0,0,6,8,20,49,28,7,0,0,0,117,10,0,0,12,13,18,68,51,15,5,0,3,196,9,0,0,0,3,11,32,38,12,4,0,3,123,3,0,3,7,0,5,27,25,4,3
107041145,32,17,0,0,0,0,0,125,16,17,12,8,0,9,0,0,0,0,0,16,81,288,188,500,482,266,342,145,16,3,4,12,68,2317,3,3,0,0,4,3,3,0,0,0,0,0,20,8,9,4,0,3,4,3,0,0,0,0,4,38,28,72,41,40,12,18,8,0,0,0,4,5,216,22,109,63,39,15,27,12,8,0,0,0,18,315,12,25,41,48,34,34,28,11,0,0,0,7,234,0,10,48,39,9,7,14,3,0,0,0,5,137,9,8,14,56,29,59,35,10,5,0,3,5,244,3,0,13,28,30,50,34,34,0,0,0,6,195,3,0,7,10,17,55,54,24,0,0,0,0,176,0,0,5,7,13,46,46,28,3,0,0,5,154,4,0,6,13,15,37,62,31,3,0,0,3,165,3,0,0,5,10,14,25,33,3,0,0,0,89,0,0,0,3,7,8,19,17,3,0
107041146,14,19,9,5,0,0,3,80,4,0,10,6,3,13,5,3,0,0,3,3,51,114,54,281,266,144,247,189,64,20,19,16,52,1476,3,0,4,16,3,8,8,8,9,0,0,3,70,3,3,3,9,3,3,5,3,0,0,0,3,39,8,17,14,22,9,17,5,3,0,0,3,6,108,13,24,23,23,22,12,7,3,0,0,0,3,133,0,10,13,52,18,20,15,9,0,0,3,6,138,3,4,16,10,5,20,16,14,4,3,3,6,100,8,3,9,19,17,33,31,23,4,0,3,0,145,11,0,14,17,21,23,29,30,12,3,4,0,152,0,0,5,16,18,28,21,28,14,4,3,4,139,4,0,7,11,16,14,21,27,7,0,5,0,110,3,0,6,8,11,22,37,48,13,6,3,0,158,3,0,0,3,5,6,20,31,6,0,0,3,83,3,0,0,5,0,4,9,14,17,3
107041147,3,15,4,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,4,9,30,9,21,23,48,79,138,48,8,3,0,8,410,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,13,6,8,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,0,4,6,7,0,0,0,0,26,0,0,4,0,0,0,0,0,0,0,0,0,9,7,0,0,0,8,3,11,8,4,0,0,0,46,3,0,4,0,0,0,11,12,3,0,3,0,35,0,0,0,0,3,5,11,5,0,0,0,3,35,3,0,0,0,0,6,11,9,8,0,0,0,36,0,0,0,0,3,7,14,18,9,4,0,4,53,0,0,0,0,0,0,3,16,7,3,3,0,40,0,0,0,0,0,0,5,9,9,3
107041148,18,21,13,3,0,0,0,72,0,0,3,0,0,5,0,0,0,0,0,6,18,56,19,40,87,88,151,207,103,34,8,4,28,821,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,12,3,4,0,0,0,4,3,3,0,3,0,3,25,7,8,9,3,3,3,3,0,0,0,0,0,39,3,0,0,4,4,7,9,6,6,0,0,3,45,0,0,3,0,0,3,6,3,0,0,0,0,17,3,0,0,3,0,7,17,17,3,0,0,0,48,4,0,4,3,4,8,10,13,3,5,0,3,61,3,0,3,0,3,16,17,21,9,0,0,0,74,0,0,0,3,0,10,13,23,4,3,0,0,58,7,0,0,5,0,6,25,34,23,10,3,0,114,3,0,0,0,3,7,12,23,13,3,3,0,70,0,0,0,3,0,8,9,29,25,14
107041150,30,19,7,0,0,0,3,121,3,5,8,0,7,6,4,0,0,0,0,10,47,271,105,271,218,129,341,251,70,15,4,21,58,1744,0,4,4,0,0,3,0,3,0,0,0,7,19,10,10,6,0,0,0,3,0,0,0,0,0,33,31,71,11,14,5,9,8,3,0,0,0,7,167,20,96,15,16,6,8,6,3,0,0,3,16,184,3,14,31,31,17,11,20,15,0,0,0,3,147,9,3,40,23,8,6,18,8,3,0,0,4,118,6,16,14,34,19,25,29,21,0,0,0,11,166,7,3,8,12,17,21,45,26,7,3,0,9,149,5,0,3,16,8,14,44,21,9,3,0,3,124,0,0,3,4,0,14,45,27,12,0,3,0,114,5,0,3,6,8,19,55,51,21,3,4,5,170,3,0,0,4,3,3,29,39,7,3,3,0,98,4,0,0,3,4,3,11,24,11,3
107041548,48,33,32,0,0,3,3,177,13,3,5,12,11,3,7,9,5,0,3,22,97,281,88,256,571,351,473,315,167,58,18,41,80,2708,12,3,3,14,14,19,32,31,27,18,3,5,183,7,16,3,9,3,0,4,9,7,3,3,6,71,36,70,18,38,20,26,24,9,0,3,0,11,251,29,101,26,34,26,20,23,9,6,0,4,8,295,18,4,15,35,25,38,38,18,5,3,0,8,205,0,4,18,18,14,24,30,17,12,3,0,4,147,6,8,11,42,23,53,74,27,10,3,3,6,268,3,0,9,26,31,36,90,38,7,7,0,6,250,0,0,3,17,32,60,107,54,28,9,0,0,304,0,0,0,12,11,37,88,45,21,8,0,0,232,0,0,0,11,15,50,121,90,39,12,6,5,349,4,0,0,3,0,21,63,49,18,8,6,0,171,4,0,0,6,6,10,52,53,33,21
107041549,23,29,7,0,0,0,3,143,13,3,7,11,6,10,3,0,0,0,3,10,72,304,108,407,572,244,353,235,84,11,8,20,75,2417,7,3,10,5,10,26,18,24,18,4,3,9,144,20,18,5,13,10,7,9,10,0,0,0,0,80,35,69,38,26,12,26,16,13,4,0,0,7,237,25,88,29,29,16,13,18,3,0,0,3,10,234,10,16,34,53,34,44,31,14,7,3,3,9,252,4,3,22,17,8,35,26,25,3,0,4,3,152,13,8,10,52,25,51,59,25,4,0,0,3,248,5,0,5,32,22,56,54,33,8,0,0,3,224,7,3,4,15,30,41,52,39,13,0,3,9,218,8,0,0,14,20,28,41,38,6,0,5,3,158,4,0,6,19,15,29,67,44,13,4,0,0,208,6,3,0,8,9,6,30,47,8,3,7,0,124,0,0,3,0,3,7,23,27,6,8
108011151,3,0,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,6,62,14,77,95,11,8,0,0,0,0,4,10,284,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,4,0,0,0,0,0,0,0,0,10,10,0,7,7,6,0,0,0,0,0,0,0,36,3,0,6,16,4,9,0,0,0,0,3,0,35,5,0,3,11,0,3,0,0,0,0,0,0,30,3,0,10,10,9,6,0,0,0,0,0,3,44,9,0,3,10,9,3,7,0,0,0,0,0,38,4,0,3,7,11,3,3,0,0,0,0,0,32,3,0,3,13,3,0,6,0,0,0,0,3,31,3,0,3,8,8,3,0,0,0,0,0,3,26,3,0,0,0,3,5,0,0,0,0,0,3,12,0,0,0,3,4,0,0,0,0,0
108011152,28,9,0,0,0,0,3,79,8,3,14,7,8,11,0,0,0,0,3,5,55,123,41,273,344,199,367,118,32,13,3,10,28,1556,4,0,0,4,4,3,0,0,0,0,0,3,14,4,0,0,8,0,3,4,6,0,0,0,0,32,14,18,25,42,3,4,12,0,0,0,0,3,119,13,12,44,54,27,24,17,3,0,0,0,3,193,11,0,25,69,24,38,31,8,0,0,0,0,209,4,3,11,29,13,28,19,12,0,5,0,3,126,10,0,9,55,17,47,60,17,0,0,0,5,230,6,0,7,21,14,33,55,12,0,0,3,3,152,0,0,5,12,11,46,41,10,0,0,0,0,131,3,0,6,7,7,15,35,14,0,0,0,4,98,5,0,4,11,3,25,41,25,6,0,0,3,118,0,0,0,0,0,6,22,11,3,0,0,0,48,0,0,0,0,3,5,10,12,7,0
108011153,9,0,0,0,0,0,3,36,0,0,3,0,0,3,0,0,0,0,0,4,15,54,17,76,112,61,56,12,8,3,3,7,18,419,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,5,0,0,0,0,0,0,0,0,0,13,5,0,3,6,7,3,0,0,0,0,0,0,22,9,0,9,11,6,7,3,3,0,0,0,0,44,0,0,6,9,9,20,3,0,0,0,0,0,55,3,0,3,9,5,3,3,0,0,0,0,3,24,4,0,4,6,12,14,12,0,0,0,0,0,56,6,0,7,16,5,21,11,5,0,0,0,0,61,0,0,0,7,0,7,10,0,0,0,0,0,28,8,0,0,7,3,6,7,0,0,0,0,3,34,0,0,0,0,5,4,9,5,0,0,0,3,25,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0
108011154,7,3,0,0,0,0,0,32,5,0,5,3,0,0,0,0,0,0,0,3,25,103,29,126,275,85,111,32,11,0,0,5,22,791,3,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,4,0,3,0,0,0,0,0,3,14,6,4,7,25,10,5,4,0,0,0,0,0,65,7,23,15,40,4,11,3,0,0,0,0,3,116,4,14,26,46,22,20,17,0,0,0,0,0,144,5,0,10,17,10,10,15,0,0,0,0,3,73,3,4,6,39,25,26,23,0,0,0,0,3,128,5,0,7,16,8,12,17,0,0,0,0,5,71,3,0,0,8,5,15,10,5,0,0,0,0,60,0,0,4,7,6,13,16,6,0,0,3,0,45,3,0,0,0,3,11,13,3,0,0,0,0,34,3,0,0,0,0,0,5,3,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0
108021155,8,0,0,0,0,0,3,89,15,13,15,21,3,4,0,0,0,0,3,4,73,239,117,415,450,121,65,11,3,3,4,14,45,1481,3,0,3,3,0,4,0,0,0,0,0,4,21,3,0,10,4,7,0,0,0,0,0,0,5,28,15,18,26,37,16,7,0,0,0,0,0,5,135,23,47,82,66,27,17,3,0,0,0,3,0,263,5,5,39,84,47,23,7,0,0,0,3,3,220,8,3,18,35,15,17,3,0,0,0,0,3,102,7,5,21,72,45,43,10,0,0,0,0,3,211,9,0,6,40,33,39,10,0,0,0,0,5,143,5,4,11,42,26,27,15,0,0,0,0,0,131,0,4,6,30,20,22,9,0,0,0,0,0,86,7,0,0,20,12,19,3,3,0,0,0,3,74,4,0,7,3,10,3,6,0,0,0,0,0,29,3,0,6,3,0,7,0,0,0,0
108021156,3,3,0,0,0,0,0,46,3,0,6,3,0,0,0,0,0,0,0,4,28,146,38,167,218,71,37,20,4,4,3,6,28,728,3,0,0,0,0,0,0,0,0,0,0,3,14,8,0,3,0,0,5,0,0,0,0,0,0,18,7,3,17,7,3,4,4,0,0,0,0,0,53,19,4,19,19,7,10,0,3,0,0,0,3,81,13,0,24,29,11,19,4,0,0,0,0,8,98,9,0,18,12,5,3,4,0,0,0,0,3,49,11,0,13,16,24,17,14,0,0,0,3,5,99,13,0,3,14,10,19,10,0,0,0,0,0,64,5,0,3,10,10,10,5,5,0,0,0,3,56,9,0,3,9,3,7,6,0,0,0,0,0,36,5,0,7,5,4,15,4,4,0,0,0,3,49,5,0,0,0,0,3,3,3,0,0,0,0,19,0,0,0,0,0,5,3,5,0,0
108021157,0,0,0,0,0,0,0,32,3,0,3,0,3,0,0,0,0,0,0,4,14,62,30,92,128,58,25,3,6,0,0,0,17,408,0,0,0,0,3,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,4,8,4,5,4,3,3,7,0,0,0,0,0,31,6,14,14,13,5,8,3,0,0,0,0,0,55,0,4,12,20,16,10,3,0,0,0,0,3,70,4,0,10,5,8,7,4,0,0,0,0,0,42,0,3,5,8,10,13,7,0,0,0,0,3,51,3,0,9,7,7,21,11,0,0,0,0,0,59,0,0,3,6,10,9,3,3,0,0,0,4,35,3,0,0,10,3,6,3,0,0,0,0,0,25,4,0,5,3,3,8,6,0,0,0,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0
108021158,6,0,0,0,0,0,3,56,10,3,6,6,0,3,0,0,0,0,0,9,45,152,100,249,255,117,72,22,8,6,3,11,39,1026,0,0,6,0,3,0,0,0,0,0,0,0,10,3,0,3,3,0,3,0,0,0,0,0,0,13,7,17,31,36,11,12,7,0,0,0,0,7,119,13,47,42,39,4,10,8,0,0,0,0,3,169,8,5,17,33,28,23,20,0,0,0,0,5,150,0,3,25,19,8,14,14,3,0,0,0,0,87,4,5,11,27,15,27,20,4,0,0,3,3,121,7,4,10,18,15,26,24,6,0,0,3,3,107,0,0,3,6,10,25,24,7,0,0,0,0,77,3,0,0,4,7,16,7,4,0,0,0,0,44,4,0,3,3,3,10,11,3,0,0,0,0,39,4,0,0,0,4,0,3,0,0,0,0,0,14,0,0,0,4,0,0,3,0,0,0
108021159,0,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,3,5,104,44,82,125,42,32,6,0,0,0,3,13,459,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,8,9,0,10,13,7,3,5,0,0,0,0,3,43,13,8,15,3,7,3,0,0,0,0,0,3,55,8,0,13,9,13,7,4,3,0,0,0,4,66,5,0,11,14,9,3,4,0,0,0,0,0,54,3,3,10,13,11,8,9,0,0,0,0,3,60,8,0,4,9,11,5,7,4,0,0,0,0,52,8,0,8,4,6,13,10,5,0,0,0,0,51,4,0,5,3,4,3,3,0,0,0,0,0,14,5,0,3,4,3,7,7,4,0,0,0,0,35,0,0,0,3,0,3,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
108021160,8,0,0,0,0,0,5,31,0,0,3,5,3,4,0,0,0,0,0,0,18,35,12,104,208,90,67,21,20,22,4,3,32,613,0,0,3,0,0,0,4,0,0,0,0,0,10,0,0,0,3,0,3,0,0,0,0,0,0,10,3,0,7,9,3,4,4,0,0,0,0,0,34,0,4,7,27,5,16,8,0,0,0,0,0,73,0,0,4,34,10,19,10,0,0,0,0,3,83,3,0,5,17,9,13,3,3,4,0,0,0,59,0,0,5,19,9,26,16,3,0,0,0,4,86,0,0,0,11,17,24,13,4,4,0,0,3,69,0,0,0,3,8,14,9,0,7,0,0,3,50,3,0,0,5,3,12,12,4,3,0,3,0,48,0,0,0,4,9,14,14,8,0,0,0,0,51,0,0,0,3,0,8,10,7,0,0,0,0,23,0,0,0,0,3,4,4,4,3,0
108031161,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,14,10,4,9,3,0,0,0,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
108041162,15,10,0,0,0,0,0,80,3,3,4,7,4,4,3,0,0,0,0,8,36,117,47,180,354,209,228,73,9,0,0,6,36,1263,0,0,0,5,0,4,3,0,0,0,0,3,12,3,0,0,4,0,7,6,0,0,0,0,0,17,6,15,7,18,9,10,5,0,0,0,0,3,77,15,16,28,44,13,23,16,4,0,0,0,4,163,8,0,8,36,25,49,27,6,0,0,0,10,175,7,0,4,12,15,14,23,10,0,0,0,5,91,5,4,7,23,27,44,48,9,0,0,3,5,173,7,0,0,19,14,33,57,11,3,0,0,0,155,8,3,5,11,9,17,47,29,0,0,0,0,122,6,0,3,11,6,19,30,22,0,0,0,0,105,3,0,3,5,5,17,25,20,0,0,0,3,80,3,0,3,0,0,8,20,21,3,0,3,0,53,0,0,0,3,3,3,7,10,3,0
108041163,61,27,20,0,0,3,8,177,9,4,15,13,0,3,3,0,0,0,0,12,61,197,73,365,668,369,680,360,92,19,3,25,86,2931,3,0,0,3,5,3,3,0,0,0,0,4,31,4,9,9,8,3,9,3,3,0,0,0,0,39,8,29,23,45,20,14,11,5,0,0,0,4,163,16,45,26,60,25,30,30,8,0,0,0,3,259,3,11,40,95,43,73,63,22,0,0,3,4,366,3,3,12,23,23,32,33,21,4,0,0,0,167,10,9,6,65,45,87,92,46,12,0,4,9,385,11,4,11,40,30,79,85,68,6,0,6,3,344,6,0,0,19,30,75,96,56,8,0,0,3,289,3,0,3,12,17,30,101,72,4,3,3,3,256,11,0,0,14,19,40,101,77,19,3,0,7,292,6,0,3,7,0,18,34,55,18,0,4,3,141,0,0,0,0,4,11,26,55,30,0
108041164,28,6,4,0,0,0,3,103,12,10,13,14,7,0,0,0,0,0,0,11,70,244,95,292,422,254,334,137,53,7,3,25,78,1943,0,0,0,3,3,3,0,0,0,0,0,3,19,7,3,7,10,7,4,3,0,3,0,0,0,39,20,53,25,19,18,7,19,4,0,0,0,8,182,28,88,42,40,18,16,11,10,0,0,3,13,266,4,9,26,45,21,49,39,14,0,0,0,5,217,3,0,26,17,18,11,16,11,0,0,0,8,118,4,12,24,38,28,48,62,15,4,0,0,5,246,8,0,15,24,23,42,62,28,3,0,0,0,210,9,3,3,17,23,49,64,35,3,0,0,6,206,4,3,9,5,14,25,45,34,5,3,0,0,149,3,0,0,11,7,20,48,36,3,0,3,10,141,5,0,0,0,0,11,16,25,9,0,0,0,63,0,0,4,0,0,3,3,20,7,0
108041165,5,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,3,84,17,55,67,22,35,10,3,0,0,0,9,302,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,3,4,0,3,0,0,0,0,0,0,19,12,0,4,13,4,0,0,0,0,0,0,0,38,9,0,3,10,3,3,5,3,0,0,0,0,39,5,0,0,4,0,3,0,0,0,0,0,0,20,5,4,0,4,6,0,8,4,0,0,0,0,35,5,0,3,5,10,9,7,0,0,0,0,0,34,3,0,6,7,3,0,6,0,0,0,0,0,30,4,3,0,0,4,3,6,0,0,0,0,0,26,10,0,3,6,0,8,4,0,0,0,0,0,27,0,0,3,3,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
108041166,11,4,0,0,0,0,0,50,0,3,3,4,0,0,0,0,0,0,0,3,18,79,50,118,207,118,111,32,5,0,0,6,18,753,0,0,0,0,3,0,0,0,0,0,0,3,8,0,3,3,3,0,0,0,0,0,0,0,3,15,3,12,7,10,6,10,0,0,0,0,0,7,51,8,17,25,20,12,10,4,0,0,0,0,4,104,0,3,17,13,16,20,18,5,0,0,0,3,92,5,0,12,8,5,14,15,3,0,0,0,0,70,8,3,12,28,12,34,34,18,0,0,0,0,152,4,0,8,13,9,30,26,9,0,0,0,3,96,0,0,7,13,13,17,26,10,0,0,0,0,83,0,0,0,3,4,8,15,11,3,0,0,0,50,0,0,3,3,0,7,33,17,0,0,0,0,66,3,0,0,3,0,3,4,4,0,0,0,3,20,0,0,0,0,0,4,4,4,0,3
108051167,0,0,0,0,0,0,3,25,0,0,6,0,0,0,0,0,0,0,0,0,7,91,32,155,113,13,3,5,0,0,0,3,19,438,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,8,5,11,12,0,0,0,0,0,0,0,0,39,10,3,14,14,10,3,7,0,0,0,0,3,62,5,0,29,15,4,14,3,0,0,0,0,3,69,4,0,5,7,3,0,4,0,0,0,0,0,35,7,0,6,16,9,11,4,0,0,0,0,0,55,7,0,8,18,6,0,4,0,0,0,0,0,52,3,0,4,0,6,5,4,0,0,0,0,0,30,7,0,3,0,3,3,3,0,0,0,0,0,37,4,0,0,8,4,4,4,0,0,0,0,4,36,3,0,0,0,3,0,3,3,0,0,0,0,12,3,0,0,3,3,0,3,0,0,0
