SA2_MAINCODE_2016,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_BP_B_OS,C06_Pol_Fa_O_B_OS,C06_Pol_Mo_O_B_OS,C06_Pol_BP_B_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_BP_B_OS,C06_Rus_Fa_O_B_OS,C06_Rus_Mo_O_B_OS,C06_Rus_BP_B_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_SAf_BP_B_OS,C06_SAf_Fa_O_B_OS,C06_SAf_Mo_O_B_OS,C06_SAf_BP_B_Aus,C06_SAf_Bplace_NS,C06_SAf_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinha_Fa_O_B_OS,C06_Sinha_Mo_O_B_OS,C06_Sinha_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Wel_BP_B_OS,C06_Wel_Fa_O_B_OS,C06_Wel_Mo_O_B_OS,C06_Wel_BP_B_Aus,C06_Wel_Bplace_NS,C06_Wel_Tot_resp,C06_Oth_BP_B_OS,C06_Oth_Fa_O_B_OS,C06_Oth_Mo_O_B_OS,C06_Oth_BP_B_Aus,C06_Oth_Bplace_NS,C06_Oth_Tot_resp,C06_Anc_ns_BP_B_OS,C06_Anc_ns_Fa_O_B_OS,C06_Anc_ns_Mo_O_B_OS,C06_Anc_ns_BP_B_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_T_P_BP_B_OS,C06_T_P_Fa_only_bor_os,C06_T_P_Mo_O_B_OS,C06_T_P_BP_B_Aus,C06_T_P_Bplace_NS,C06_T_P_Tot_resp,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS
116011306,235,452,346,3245,176,4444,0,4,0,70,5,77,626,6,8,21,22,681,142,9,8,9,7,178,89,35,14,42,3,186,719,283,209,1634,107,2959,2514,16,60,3,92,2680,36,7,3,22,0,68,114,32,15,115,5,286,137,29,3,40,9,215,57,9,5,3,3,76,1323,20,13,6,46,1413,132,60,40,524,21,779,199,65,14,85,8,366,134,0,3,0,3,141,164,20,10,8,10,207,37,0,0,4,6,42,368,78,14,96,14,572,181,13,20,7,13,233,68,15,6,4,3,100,187,13,8,17,15,239,45,3,3,3,0,56,161,40,53,294,12,564,139,4,0,3,3,162,45,3,3,0,0,55,207,0,5,3,10,231,168,6,3,0,0,173,148,12,4,9,0,179,100,0,8,0,7,114,8,3,4,8,0,22,2486,96,47,70,97,2794,434,31,27,227,726,1439,10439,863,595,5155,1334,18384,294,429
116011307,205,1011,582,6834,247,8875,0,5,4,37,9,52,664,16,30,33,13,762,170,19,5,26,0,223,153,49,39,63,11,318,1436,675,451,3896,154,6609,365,7,31,4,13,421,78,20,5,43,3,146,250,55,30,299,16,654,185,34,10,46,17,292,96,24,3,17,0,139,622,21,9,13,30,691,269,126,75,1313,47,1830,434,167,44,199,8,847,223,0,3,3,3,231,366,58,13,37,29,507,25,0,0,0,0,32,242,65,34,82,15,434,118,13,9,6,11,153,118,53,30,22,5,232,172,22,13,30,3,240,89,4,6,12,3,112,334,145,115,897,20,1507,130,13,7,12,11,173,68,6,3,3,10,92,127,12,3,9,8,160,204,0,0,0,4,214,73,3,0,0,0,81,47,0,0,0,0,48,47,24,17,51,3,134,1711,185,121,177,44,2241,251,42,27,325,1025,1673,8134,1764,1050,11057,1613,23616,212,902
116011308,289,631,480,4706,124,6225,3,3,0,31,0,40,1029,5,13,30,18,1097,197,8,6,16,6,239,129,21,11,41,5,212,1111,411,316,2669,132,4643,645,3,18,4,37,703,76,3,11,27,5,120,166,48,12,222,13,458,332,30,17,76,12,466,90,16,0,11,0,115,1370,13,23,10,29,1445,248,89,71,930,33,1367,325,86,35,158,25,628,172,0,3,0,8,185,405,49,26,49,29,553,16,3,0,0,0,19,762,87,54,135,22,1067,167,14,4,6,15,205,75,23,16,13,0,132,158,17,22,31,5,228,36,6,3,5,0,53,215,102,61,640,19,1036,107,9,0,7,3,123,60,6,0,0,0,67,107,10,0,3,6,131,391,7,0,0,24,420,278,8,12,4,4,307,80,0,0,0,3,88,18,4,3,29,0,58,2473,130,92,113,77,2887,365,39,35,207,616,1256,10763,1160,856,7805,1171,21765,299,550
116011560,188,290,169,1976,78,2697,8,5,0,18,0,40,465,6,6,7,3,484,179,7,3,30,5,221,46,10,10,33,3,96,484,187,108,1170,55,2007,575,4,15,3,23,616,30,0,6,23,0,58,101,17,20,80,0,217,156,9,12,37,5,224,54,0,0,10,0,67,593,8,6,0,8,615,110,39,29,464,14,656,210,41,16,86,8,363,134,0,3,0,4,139,195,15,10,10,0,238,16,0,0,0,0,16,198,46,12,58,10,329,92,8,3,0,5,111,40,8,9,4,4,68,87,3,6,10,0,109,33,3,5,0,0,41,90,38,33,270,8,445,92,11,0,3,5,104,26,0,0,0,0,23,68,5,0,3,0,80,81,3,0,0,9,100,135,0,3,0,0,142,51,3,0,0,0,55,10,3,4,8,0,30,1515,78,40,59,50,1741,208,21,12,111,514,867,5666,550,338,3404,784,10750,186,290
116011561,167,363,239,2932,90,3790,0,3,0,27,3,35,428,7,13,11,22,482,155,9,14,15,12,202,106,33,5,26,3,174,708,283,166,1601,101,2858,779,10,22,0,38,851,23,4,0,17,0,49,207,14,6,120,8,357,152,28,19,53,19,267,48,6,5,3,0,62,674,16,7,0,9,706,115,70,26,551,21,781,281,52,16,100,13,458,128,3,3,0,3,136,249,27,12,30,21,332,17,0,0,0,0,14,326,29,12,73,8,457,213,3,4,0,3,227,51,18,8,3,0,77,131,16,9,12,0,167,41,5,3,7,0,55,162,54,29,334,14,598,115,0,0,3,5,128,23,5,8,5,3,33,95,9,3,8,3,111,78,3,0,0,3,84,48,3,3,3,10,69,44,0,0,0,0,50,12,0,0,20,0,34,1682,72,57,70,57,1938,324,22,18,189,482,1032,6876,753,434,4774,870,13712,182,390
116021309,161,407,279,2853,77,3777,9,0,0,5,0,19,742,7,9,21,13,793,101,9,8,24,3,145,82,22,16,23,3,143,692,259,201,1342,65,2551,1096,14,15,0,29,1161,39,3,5,11,0,57,97,24,12,106,3,246,102,9,6,22,0,141,27,6,6,3,3,46,1182,12,5,0,46,1248,131,65,47,435,9,683,248,73,31,139,17,509,105,0,0,4,0,111,124,43,10,16,0,193,18,3,4,0,0,27,156,41,32,72,8,303,115,9,0,8,3,130,66,16,3,5,3,98,93,8,10,13,5,122,38,0,0,9,0,47,153,72,46,349,3,613,44,3,7,8,3,65,94,9,4,0,3,114,130,3,0,5,5,149,296,3,3,0,3,302,57,3,0,0,0,59,49,0,0,0,6,49,17,0,6,23,0,45,1753,114,67,68,54,2063,229,23,16,128,400,793,7448,767,534,4412,737,13897,214,377
116021310,133,315,237,2248,52,2973,0,0,0,5,0,5,363,4,11,21,6,404,55,3,0,13,0,73,59,30,10,35,0,135,637,231,185,1181,53,2283,719,9,15,0,25,758,23,4,0,18,0,44,85,20,24,108,0,236,48,9,10,23,0,95,17,7,10,9,0,36,827,5,0,6,14,849,108,39,23,360,10,543,139,51,11,85,4,290,57,0,3,0,0,63,67,8,8,17,9,97,8,3,4,0,0,14,97,35,7,58,6,206,40,18,0,0,0,53,56,17,12,10,0,107,37,7,4,6,3,57,44,3,3,7,0,56,126,49,33,291,8,509,42,8,0,10,0,60,48,7,4,3,0,64,102,3,0,8,3,118,120,0,5,0,6,137,61,7,3,0,0,69,27,0,4,0,0,29,11,3,0,27,7,48,1089,82,28,57,32,1294,123,5,9,82,1574,1794,4806,603,414,3579,1759,11159,278,684
116021312,85,397,268,3560,130,4437,0,9,0,33,3,43,149,5,6,7,3,164,97,12,6,3,0,122,89,24,14,44,10,171,552,290,211,1823,101,2966,40,0,11,0,3,56,17,0,6,16,0,35,152,29,18,119,13,335,49,12,0,21,5,95,44,3,0,10,4,55,35,0,4,0,0,41,111,57,23,519,15,736,254,56,23,129,5,472,36,0,0,0,4,38,33,6,3,13,0,54,11,0,0,0,0,11,669,104,58,261,35,1133,86,5,3,4,3,104,33,18,17,6,0,79,95,6,7,18,5,140,22,3,3,15,0,42,112,48,38,359,14,571,38,4,3,0,0,52,24,3,0,0,3,30,26,0,0,8,0,30,3,0,0,0,0,3,7,0,0,0,0,10,25,0,0,4,0,32,11,4,0,17,3,33,315,54,29,53,13,468,95,26,8,221,438,789,2909,746,489,5769,745,10657,86,370
116021562,46,110,71,790,28,1043,0,0,0,0,0,0,107,5,3,4,0,120,28,4,0,3,0,37,19,7,5,6,0,44,186,67,42,349,12,650,295,0,4,0,15,315,6,3,0,3,0,18,23,3,9,36,0,68,39,0,4,12,0,53,9,0,0,0,0,15,182,0,0,0,0,186,34,10,8,73,0,132,43,14,0,54,0,113,14,0,0,0,0,14,19,6,0,0,0,22,0,0,0,0,0,0,59,21,7,43,3,140,29,3,0,0,3,39,15,14,0,0,0,23,24,8,4,10,0,38,3,0,0,0,0,3,31,14,6,89,0,141,9,3,0,0,0,9,54,0,0,0,0,56,47,0,0,0,3,50,40,0,0,0,0,40,22,0,0,0,0,22,0,0,0,0,0,0,3,3,0,7,0,8,293,24,17,10,0,341,36,0,0,25,51,115,1509,200,117,1166,108,3108,43,113
116021563,190,793,473,5174,145,6779,3,0,0,23,0,28,691,11,13,27,13,754,65,14,12,12,3,110,146,59,23,79,4,309,1185,570,360,2755,108,4976,1362,17,55,4,33,1471,50,13,0,28,3,95,169,59,32,236,12,504,130,29,23,52,3,238,62,7,4,12,0,85,1340,16,6,4,40,1411,196,104,58,861,41,1258,263,106,28,225,17,632,73,0,3,0,3,73,95,31,7,14,3,148,18,0,5,0,0,22,501,101,39,199,10,855,242,22,3,10,18,290,128,43,18,10,11,212,147,16,17,44,3,230,48,3,7,12,0,83,249,100,82,634,15,1084,49,11,3,4,0,67,110,15,7,0,0,133,143,8,7,13,0,164,393,9,3,8,14,421,50,8,3,3,5,77,16,0,3,0,6,23,25,13,6,21,0,71,2090,170,78,117,73,2527,314,39,19,248,647,1274,9416,1452,843,8340,1121,21174,265,765
116031313,209,612,338,4873,284,6315,0,15,0,137,9,167,142,3,4,15,4,178,45,5,0,9,7,78,54,5,3,24,0,94,989,424,242,2646,226,4520,511,5,41,3,27,589,46,4,3,30,0,82,164,34,17,203,16,427,98,21,7,26,5,159,35,10,8,14,4,66,406,4,6,5,21,447,154,64,26,609,31,890,125,36,17,100,3,282,3,0,0,0,0,8,190,24,4,11,19,246,23,3,0,0,0,31,149,31,15,67,5,256,215,19,14,3,14,257,89,29,12,20,7,152,67,11,8,4,0,89,20,4,3,0,0,26,226,91,63,452,23,852,76,5,0,9,5,93,13,3,0,0,3,15,144,12,6,7,3,168,51,0,0,0,0,60,123,7,0,9,0,140,92,4,0,0,3,100,24,7,0,26,0,55,2614,183,76,82,158,3116,477,76,26,402,1304,2292,6692,1110,609,7805,2036,18248,290,647
116031314,120,201,164,1507,71,2060,0,0,0,18,0,16,127,4,3,4,3,143,39,5,0,14,6,56,36,26,8,13,0,86,285,135,90,791,48,1351,1112,19,32,6,47,1212,14,0,0,3,3,20,47,17,9,73,5,149,69,10,4,21,0,108,131,10,0,3,0,148,526,4,9,0,14,563,65,21,18,201,5,311,71,29,11,35,0,140,4,0,0,0,0,4,96,20,17,15,4,154,12,0,0,3,0,20,148,41,21,55,5,274,31,8,3,0,5,47,27,16,7,3,0,51,35,6,0,19,3,61,7,7,0,3,0,16,47,17,28,133,0,227,30,0,0,6,0,35,37,0,3,0,0,37,77,3,7,3,3,86,90,0,0,0,0,90,89,3,11,0,7,109,71,0,0,0,0,72,10,3,0,3,5,18,977,46,33,33,52,1147,200,27,5,124,279,638,4211,435,312,2440,527,7928,130,207
116031315,335,465,348,3475,139,4763,0,0,3,35,0,39,344,9,13,14,10,391,89,5,8,15,7,121,66,17,22,39,0,142,799,323,234,1769,129,3254,3168,25,86,14,133,3421,28,9,0,15,3,55,124,43,21,166,3,357,64,22,3,44,5,141,73,4,3,10,6,94,1262,16,8,10,33,1333,116,58,29,460,26,694,157,55,21,93,8,331,26,0,0,0,0,26,108,15,9,19,5,158,24,0,0,3,0,27,318,70,27,130,3,559,124,6,10,0,11,151,63,8,14,9,14,102,102,7,12,23,0,143,19,0,3,3,0,27,150,61,50,350,21,624,108,14,3,5,0,132,40,9,4,3,0,59,270,10,0,12,12,305,126,0,0,0,0,126,107,15,0,0,10,126,137,4,0,0,9,147,14,3,0,16,3,43,2929,154,81,76,110,3357,502,28,36,154,453,1177,10699,894,672,5453,1043,18760,345,479
116031316,178,526,284,4138,256,5378,0,11,0,139,6,150,79,7,3,10,3,107,46,7,0,14,3,74,53,19,12,28,3,118,839,362,232,2668,251,4350,120,12,8,3,18,163,21,0,0,19,0,43,100,44,18,190,16,369,58,12,8,28,6,113,32,9,0,14,0,55,132,3,4,0,3,138,151,54,31,653,29,913,74,19,10,70,6,185,0,0,0,0,0,0,150,47,9,23,11,237,14,0,0,0,0,14,131,28,6,76,7,247,168,22,12,4,22,223,61,18,24,9,8,116,42,3,3,7,0,57,15,0,4,5,0,19,217,76,51,382,15,738,38,3,9,4,0,59,9,3,0,3,0,11,66,6,0,8,10,102,25,3,0,0,0,23,57,7,3,0,0,69,22,0,0,3,0,25,26,3,4,9,0,40,1720,128,64,61,113,2090,306,40,19,439,1028,1829,4314,906,533,7148,1695,14590,216,487
116031317,318,490,276,3223,191,4504,4,7,4,77,8,104,248,3,6,17,5,280,245,3,0,18,7,270,67,29,8,21,0,126,820,357,170,1915,145,3403,1798,5,39,0,68,1913,23,0,3,21,0,48,145,22,19,168,16,379,103,17,12,22,3,152,41,3,0,5,0,51,884,18,6,3,41,953,101,52,27,596,27,810,162,24,13,85,9,293,17,0,0,0,0,19,265,57,16,8,14,367,38,0,0,7,0,47,169,45,12,54,9,286,175,5,20,13,12,221,67,24,12,6,8,113,119,8,6,15,0,150,22,3,0,3,3,32,179,69,41,379,13,679,73,5,4,6,0,93,18,3,0,5,3,25,148,12,0,10,9,177,110,0,3,0,0,115,286,10,15,7,3,313,51,0,0,0,3,57,21,3,10,25,0,59,3613,134,50,54,162,4014,639,29,15,231,1553,2467,10034,904,489,5441,2214,19086,377,452
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,208,516,354,3421,148,4644,0,0,0,27,0,34,386,3,5,6,4,413,214,12,9,22,5,268,105,16,31,33,3,196,817,323,235,1788,113,3268,2719,11,67,4,88,2887,53,3,8,11,0,71,147,34,27,160,15,386,112,25,6,32,4,181,64,6,0,7,3,84,782,6,13,0,12,819,133,54,32,575,31,827,280,66,23,145,27,538,29,0,0,0,0,33,225,21,8,24,9,291,23,0,0,0,0,27,517,90,55,163,15,845,138,7,3,8,4,164,52,13,7,4,0,78,219,12,10,20,10,268,34,5,0,5,0,38,150,66,65,351,11,647,52,7,0,14,0,71,95,10,0,3,6,115,251,9,3,16,5,280,112,0,3,3,3,117,146,12,0,12,5,175,117,0,0,0,11,124,24,12,0,6,3,49,2240,136,77,55,89,2594,370,19,16,172,785,1364,9759,950,659,5492,1291,18157,266,444
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,78,295,190,1973,67,2603,0,3,0,37,0,46,281,7,13,14,7,315,134,17,7,10,12,170,31,14,17,9,0,70,462,181,116,1022,69,1849,190,3,19,0,10,215,35,4,0,7,0,57,65,11,5,70,3,149,180,24,12,47,3,266,42,7,3,3,0,58,89,0,0,0,5,93,170,50,36,436,18,709,218,27,16,96,4,352,13,0,0,0,3,19,45,0,9,8,0,61,54,5,0,3,0,68,85,11,13,17,8,128,85,19,3,4,4,120,84,21,11,4,3,125,26,11,3,5,0,51,50,3,0,3,0,63,146,40,39,251,14,498,103,5,3,10,0,124,49,9,0,0,5,61,87,6,3,9,3,103,22,0,0,0,0,25,32,4,3,0,0,34,19,0,0,0,0,16,10,3,8,12,0,27,715,52,44,44,15,871,83,17,17,109,433,661,3187,509,352,3263,626,7938,89,339
117011322,299,356,234,2131,97,3115,3,3,0,42,0,48,1465,13,22,20,30,1550,157,18,4,12,3,195,50,3,6,8,0,67,745,201,155,1143,90,2338,483,3,20,0,16,524,42,6,8,10,0,69,101,25,5,121,4,254,1363,101,52,217,63,1800,43,8,4,0,0,53,372,10,4,0,8,389,180,59,42,608,20,904,511,68,27,99,29,736,53,0,3,0,4,61,227,10,12,31,7,294,47,3,7,3,6,60,262,25,23,28,7,350,185,16,18,5,9,234,76,15,4,5,0,99,65,6,7,10,0,91,188,3,4,8,3,208,138,48,33,260,15,491,102,3,3,4,0,115,29,3,9,0,0,45,294,11,7,10,12,343,57,0,0,0,0,57,493,20,14,4,10,536,91,6,4,0,3,105,24,3,3,18,3,51,3438,112,87,77,138,3854,483,32,18,164,1146,1841,10994,792,528,3844,1659,17811,280,393
117011323,133,301,176,1529,64,2209,3,3,0,36,0,49,878,13,23,20,15,947,66,0,3,9,0,85,37,11,3,9,0,60,552,165,106,908,63,1791,183,4,10,4,16,225,29,3,0,15,0,51,98,16,20,81,4,223,452,62,17,115,18,668,72,10,0,4,0,84,223,3,6,4,11,239,133,61,41,464,12,714,255,30,22,92,9,398,14,0,0,0,0,14,113,16,0,13,0,145,3,0,0,4,0,8,126,16,7,21,6,175,115,11,7,0,3,139,63,13,11,3,3,92,73,3,0,8,0,84,81,3,0,3,0,92,122,48,23,190,4,388,100,8,0,3,0,117,25,5,3,3,0,37,183,5,14,5,9,210,39,0,0,0,0,41,125,7,3,0,12,157,48,0,0,0,0,47,17,3,3,12,0,34,1823,95,61,53,45,2075,216,13,15,63,488,793,5805,575,359,2765,749,10245,154,316
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,347,612,399,3277,139,4775,3,11,0,111,0,125,1538,23,27,48,36,1670,97,10,3,10,0,113,68,42,21,20,0,146,1179,426,264,2053,99,4018,257,3,15,4,3,291,64,15,10,33,0,122,164,49,37,249,5,509,2079,80,40,215,120,2531,84,10,3,8,0,110,255,10,4,4,7,290,347,147,93,1257,48,1893,435,88,47,131,19,723,37,0,3,0,0,48,884,64,30,49,39,1067,94,5,0,0,3,110,89,16,9,13,3,128,113,8,3,3,0,131,126,34,16,10,5,187,98,11,5,34,3,154,65,4,0,13,3,82,293,115,78,699,16,1196,111,8,0,3,0,129,19,7,6,0,0,34,149,9,10,6,10,188,37,0,0,0,0,42,161,4,4,0,9,178,1759,8,22,13,59,1861,43,18,5,54,3,120,3006,210,120,130,130,3595,577,28,28,151,1660,2447,13208,1251,787,6186,2329,23763,264,744
117021327,112,815,492,3540,93,5054,0,3,0,52,0,60,565,33,44,61,21,719,84,16,11,8,9,122,85,37,12,25,0,163,1296,526,356,2298,104,4586,85,0,14,7,3,108,73,18,8,43,5,151,206,95,39,268,10,617,572,41,19,90,13,743,79,10,3,13,3,102,133,8,9,3,0,158,372,182,114,1450,43,2156,571,121,36,182,22,942,36,0,0,3,0,37,126,17,16,33,14,202,39,4,0,0,0,41,48,23,6,16,3,92,68,13,3,4,3,91,155,36,19,6,5,222,87,24,11,26,3,158,46,10,6,18,3,91,362,135,101,860,26,1486,132,8,6,5,6,159,57,3,7,0,0,74,162,13,8,26,7,212,29,0,3,0,0,32,57,3,0,0,0,63,184,0,0,0,0,191,58,17,12,55,0,148,1555,203,114,177,53,2102,168,25,10,141,1596,1935,6472,1421,874,6597,1937,17303,140,865
