SA2_MAINCODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
109031185,98,2287,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,15,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,20,5,0,0,0,22,3,3,0,0,0,6,0,3,0,0,0,3,3,0,0,0,0,3,27,8,0,0,0,36,3,0,0,0,0,3,5,0,0,0,0,7,9,0,4,0,0,15,9,3,3,0,0,16,7,3,3,3,0,12,0,0,0,0,0,0,44,6,10,3,0,57,0,0,0,0,3,8,1373,387,368,184,102,2413
110011186,204,4663,0,0,0,0,0,0,12,0,0,0,0,16,125,34,33,7,0,201,36,29,20,6,0,95,3,3,4,0,3,17,3,0,0,0,0,4,183,68,51,15,4,327,0,0,0,0,0,0,11,3,0,0,0,14,59,17,17,5,4,98,13,10,0,3,3,30,0,0,0,0,0,6,0,0,0,0,0,4,92,30,16,9,9,151,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,11,4,0,0,0,16,15,9,3,6,0,38,2532,1052,946,449,215,5196
110011187,47,1151,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,0,9,589,212,224,104,43,1185
110011188,54,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,9,10,3,0,0,0,12,849,270,319,138,54,1625
110011189,20,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,5,3,0,4,0,18,463,139,138,84,20,845
110021190,63,2108,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,7,6,5,0,0,18,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,16,5,3,0,0,32,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,11,3,0,0,0,22,14,10,3,3,0,28,1229,395,312,182,67,2187
110021191,124,2821,0,0,0,0,0,0,5,0,0,0,0,5,23,0,3,0,0,30,18,12,3,4,0,32,3,0,0,0,0,4,4,0,0,0,0,4,47,12,3,7,0,72,0,0,0,0,0,0,5,3,0,0,0,11,35,12,11,0,0,62,6,0,3,0,0,13,0,0,0,0,0,3,3,0,0,0,0,3,52,20,15,0,0,85,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,22,4,0,0,0,31,1520,601,518,263,124,3017
110021192,78,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,8,0,3,0,0,3,11,0,0,0,0,0,0,9,3,0,0,3,16,14,7,8,9,7,38,681,227,178,132,90,1307
110021193,49,1514,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,19,4,0,0,0,0,11,866,258,238,147,51,1556
110021194,61,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,3,5,3,0,0,0,7,0,0,0,0,0,0,12,4,3,0,0,15,3,0,0,0,0,3,1013,256,224,112,61,1674
110031195,81,1703,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,17,14,10,6,0,0,26,8,8,5,3,3,24,0,0,0,0,0,0,38,14,17,4,3,71,0,0,0,0,0,0,7,0,0,0,0,7,67,21,3,0,0,88,15,10,0,0,0,30,0,3,0,0,0,4,6,0,0,0,0,6,94,31,4,0,0,132,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,6,0,4,0,0,7,3,0,0,0,0,7,5,0,0,0,0,3,17,0,4,5,0,24,6,3,4,0,0,7,891,447,363,169,86,1949
110031196,92,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,4,0,3,0,28,13,5,10,7,3,41,0,0,0,0,0,0,29,16,16,11,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,5,5,0,0,0,0,7,545,244,221,147,89,1255
110031197,75,1685,0,0,0,0,0,0,3,0,0,0,0,4,9,0,0,0,0,21,3,5,0,0,0,8,4,0,3,0,0,5,3,0,0,0,0,3,19,7,7,3,0,32,0,0,0,0,0,0,3,0,0,0,0,4,26,7,4,0,0,40,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,33,15,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,11,3,0,0,0,0,6,836,345,344,181,75,1787
110031198,61,1120,0,0,0,0,0,0,3,0,0,0,0,3,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,13,3,3,3,0,0,11,548,204,211,127,62,1156
110041199,92,2177,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,29,18,8,0,0,0,28,0,0,3,3,0,7,0,0,0,0,0,3,47,16,3,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,37,3,5,0,0,42,3,4,3,0,0,7,0,0,0,0,0,3,3,0,0,0,0,3,39,11,10,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,5,0,0,0,3,9,10,3,0,0,0,17,1059,500,452,213,100,2320
110041200,63,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,3,0,0,4,7,7,0,0,0,0,6,552,197,196,81,67,1089
110041201,72,1911,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,7,3,3,0,3,0,8,0,0,0,0,0,0,8,8,0,3,0,22,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,5,3,0,0,0,0,3,8,0,3,0,0,15,4,3,0,0,0,5,1017,364,336,171,72,1954
110041202,199,4883,0,0,0,0,0,0,12,3,0,0,0,22,126,44,12,0,0,179,30,17,9,0,0,54,0,4,3,0,0,6,5,0,0,0,0,14,176,63,21,5,0,271,0,0,0,0,0,0,0,0,0,0,0,0,20,4,4,0,0,32,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,19,8,5,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,9,8,3,7,0,0,18,2494,1103,971,450,202,5225
110041203,124,3265,0,0,0,0,0,0,9,0,0,0,0,5,128,31,3,0,0,161,34,24,11,0,3,69,9,3,4,3,3,13,5,0,0,0,0,5,184,56,17,0,4,264,0,0,0,0,0,0,3,0,0,0,0,3,39,12,4,0,0,52,3,0,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,3,48,14,11,0,0,68,0,0,0,0,0,0,4,0,0,0,0,4,0,3,3,0,0,3,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,12,3,3,0,0,18,9,6,3,0,0,21,1800,750,673,281,134,3635
110041204,70,1056,0,0,0,0,0,0,0,3,0,0,0,3,11,4,0,0,0,14,7,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,5,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,67,46,30,3,5,144,13,8,11,3,6,41,0,0,0,0,0,0,90,52,45,8,13,200,6,8,0,0,3,19,496,312,285,138,82,1311
110041205,211,4773,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,7,8,4,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,15,9,3,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,9,11,3,0,0,0,14,6,0,0,0,0,6,4,3,0,0,0,10,3,0,3,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,27,5,3,0,0,38,21,6,5,0,0,34,2350,942,897,482,216,4876
111011206,159,4339,0,0,0,0,0,0,8,0,0,0,0,9,121,9,4,0,0,138,93,49,27,7,0,172,4,6,0,9,6,27,5,0,0,0,0,6,233,72,30,8,7,353,0,0,0,0,0,0,25,3,0,0,0,33,46,12,4,0,0,64,38,6,5,0,3,56,0,0,0,0,0,3,0,0,0,0,0,3,116,25,15,0,3,152,0,0,0,0,0,0,9,0,0,0,0,9,13,6,0,0,0,17,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,26,10,0,0,0,0,8,2223,996,1096,407,165,4889
111011207,34,1302,0,0,0,0,0,0,3,0,0,0,0,3,44,9,0,0,0,51,27,9,7,0,0,44,6,3,3,4,3,21,0,0,0,0,0,0,78,21,14,5,3,117,0,0,0,0,0,0,7,0,0,0,0,7,46,14,0,0,0,52,19,3,4,3,0,32,0,0,0,0,0,3,3,0,0,0,0,3,76,21,7,3,0,101,3,0,0,0,0,3,9,0,0,0,0,9,4,0,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,16,3,3,0,0,0,9,809,313,274,112,36,1549
111011208,187,5822,0,0,0,0,0,0,10,0,0,0,0,15,187,43,11,0,0,247,142,83,32,3,3,265,4,8,7,0,0,20,4,0,0,0,0,6,347,137,52,12,3,549,0,0,0,0,0,0,17,0,0,0,0,22,70,19,3,0,0,92,23,9,8,3,0,40,0,3,0,0,0,3,3,0,0,0,0,5,115,31,13,4,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,10,2929,1459,1468,498,193,6547
111011209,231,6099,0,0,0,0,0,0,10,0,0,0,0,10,93,25,3,3,0,120,28,13,12,4,3,61,0,0,0,0,0,5,3,0,0,0,0,3,131,37,12,9,3,196,0,0,0,0,0,0,8,0,0,0,0,8,17,3,3,0,0,28,7,0,5,0,0,16,0,0,3,0,0,6,3,0,0,0,0,3,40,4,8,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,2694,1446,1436,560,234,6368
111011210,81,1943,0,0,0,0,0,0,6,0,0,0,0,6,76,13,0,3,0,91,54,34,30,10,5,140,0,0,0,5,4,10,0,0,0,0,3,3,139,54,28,20,8,250,0,0,0,0,0,0,12,0,0,0,0,12,16,0,0,0,0,22,6,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,10,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,962,545,466,181,92,2245
111011211,22,770,0,0,0,0,0,0,0,0,0,0,0,0,50,4,3,0,0,55,24,3,4,5,0,36,0,0,4,0,0,5,0,0,0,0,0,0,74,11,12,5,0,98,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,20,0,0,0,0,0,0,386,165,225,95,25,895
111011212,104,2809,0,0,0,0,0,0,5,0,0,0,0,5,68,15,0,0,0,79,54,14,9,3,0,75,7,0,5,4,0,26,5,3,0,0,0,12,143,33,17,8,3,193,0,0,0,0,0,0,11,0,0,0,0,13,111,10,3,0,0,120,10,7,3,4,0,30,0,0,0,0,0,5,8,0,0,0,0,8,144,19,3,4,0,172,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,9,0,0,0,0,7,1568,661,597,254,104,3189
111011213,108,3219,0,0,0,0,0,0,0,0,0,0,0,0,76,10,0,0,0,88,76,12,3,4,0,92,5,4,0,0,0,14,0,0,0,0,0,0,166,23,4,3,0,192,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,8,0,0,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,1506,664,838,321,112,3445
111011214,103,3144,0,0,0,0,0,0,3,0,0,0,0,10,153,15,3,0,0,174,139,48,17,3,0,214,10,4,5,0,0,29,5,3,0,0,0,9,317,74,34,5,0,434,0,0,0,0,0,0,6,0,0,0,0,6,32,4,6,0,0,38,30,8,4,0,0,45,0,0,0,0,0,3,0,0,0,0,0,0,62,17,12,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,1771,746,750,301,104,3673
111021215,95,2082,0,0,0,0,0,0,5,0,0,0,0,5,31,8,0,0,0,36,13,11,4,0,0,34,0,0,0,0,0,0,4,0,0,0,0,4,52,22,4,0,0,77,0,0,0,0,0,0,8,0,0,0,0,8,31,0,0,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,0,0,45,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,3,991,491,461,181,102,2218
111021216,110,2426,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,3,3,3,0,0,6,5,0,0,0,0,6,0,0,0,0,0,0,17,8,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,3,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,1204,491,447,211,110,2472
111021217,155,3681,0,0,0,0,0,0,16,0,0,0,0,16,47,4,0,0,0,54,12,5,0,4,0,23,0,0,0,0,0,3,0,0,0,0,0,0,74,13,4,4,0,95,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1404,824,989,415,161,3790
111021218,178,3366,0,0,0,0,0,0,5,0,0,0,0,5,152,10,3,3,0,168,103,10,11,5,0,133,5,0,0,0,0,10,4,0,0,0,0,4,273,22,10,8,3,315,0,0,0,0,0,0,0,0,0,0,0,0,24,5,4,3,0,36,3,0,3,0,0,12,0,3,0,0,0,3,0,0,0,0,0,0,27,11,6,3,0,56,3,0,0,0,0,3,15,0,0,0,0,15,21,6,0,0,0,26,4,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,39,9,3,0,4,54,9,4,3,0,3,15,1841,722,701,355,189,3811
111021219,135,3269,0,0,0,0,0,0,4,0,0,0,0,4,81,12,0,0,0,96,74,28,20,3,0,125,9,3,3,0,0,16,0,0,0,0,0,4,173,48,19,3,3,244,0,0,0,0,0,0,4,0,0,0,0,3,25,3,0,0,0,32,24,4,6,0,0,32,3,4,0,0,0,5,4,0,0,0,0,4,59,13,5,0,0,79,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,1776,748,685,266,138,3612
111021220,58,2476,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20,11,0,0,4,0,18,0,0,0,0,0,4,0,0,0,0,0,0,35,3,3,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,21,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,4,4,0,0,0,9,1332,501,475,203,61,2576
111021221,81,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,734,411,407,166,83,1807
111031222,104,3783,0,0,0,0,0,0,5,0,0,0,0,6,85,18,6,0,0,112,73,34,20,3,3,132,7,0,0,0,0,11,3,0,0,0,0,4,177,55,26,6,0,265,0,0,0,0,0,0,9,0,0,0,0,9,78,28,3,0,0,118,11,9,6,0,0,21,0,4,3,0,0,5,0,0,0,0,0,0,98,42,9,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,9,1774,908,1020,401,106,4214
111031223,104,2139,0,0,0,0,0,0,0,0,0,0,0,0,33,12,3,0,0,43,16,3,8,3,0,29,0,0,0,0,0,4,0,0,0,0,0,0,42,16,13,5,0,73,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1047,498,387,181,101,2225
111031224,57,2130,0,0,0,0,0,0,16,0,0,0,0,16,93,24,14,0,0,131,113,74,47,11,0,246,14,13,17,10,3,58,6,0,0,0,0,6,234,111,78,19,10,455,0,0,0,0,0,0,32,0,0,0,0,30,98,22,3,3,0,127,24,20,7,5,0,58,0,0,0,0,0,3,4,0,0,0,0,8,165,44,13,11,0,222,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,15,3,0,0,0,0,3,1358,627,569,210,60,2827
