SA2_MAINCODE_2016,C16_1500_1999_R100_149,C16_1500_1999_R150_199,C16_1500_1999_R200_224,C16_1500_1999_R225_274,C16_1500_1999_R275_349,C16_1500_1999_R350_449,C16_1500_1999_R450_549,C16_1500_1999_R550_649,C16_1500_1999_R650m,C16_1500_1999_R_NS,C16_1500_1999_R_Tot,C16_2000_2499_R0_74,C16_2000_2499_R75_99,C16_2000_2499_R100_149,C16_2000_2499_R150_199,C16_2000_2499_R200_224,C16_2000_2499_R225_274,C16_2000_2499_R275_349,C16_2000_2499_R350_449,C16_2000_2499_R450_549,C16_2000_2499_R550_649,C16_2000_2499_R650m,C16_2000_2499_R_NS,C16_2000_2499_R_Tot,C16_2500_2999_R0_74,C16_2500_2999_R75_99,C16_2500_2999_R100_149,C16_2500_2999_R150_199,C16_2500_2999_R200_224,C16_2500_2999_R225_274,C16_2500_2999_R275_349,C16_2500_2999_R350_449,C16_2500_2999_R450_549,C16_2500_2999_R550_649,C16_2500_2999_R650m,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R0_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650m,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000m_R0_74,C16_4000m_R75_99,C16_4000m_R100_149,C16_4000m_R150_199,C16_4000m_R200_224,C16_4000m_R225_274,C16_4000m_R275_349,C16_4000m_R350_449,C16_4000m_R450_549,C16_4000m_R550_649,C16_4000m_R650m,C16_4000m_R_NS,C16_4000m_R_Tot,C16_PI_S_R0_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650m,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R0_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650m,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R0_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650m,C16_Tot_R_NS,C16_Tot_R_Tot
120031575,3,0,5,8,18,81,135,69,50,13,390,14,0,3,3,5,3,7,65,162,103,66,10,442,7,0,0,3,3,3,10,31,67,64,40,0,232,8,0,0,3,4,5,6,31,107,86,65,8,328,12,0,3,6,9,3,7,19,53,54,120,4,275,13,0,3,3,5,4,10,31,61,54,52,21,263,0,0,0,5,3,0,0,7,5,9,3,5,34,114,13,86,72,58,76,118,436,946,688,555,123,3285
120031576,0,0,0,0,4,7,17,5,0,0,36,3,0,0,0,0,0,0,17,14,18,19,0,67,0,0,0,0,0,0,0,3,9,8,4,0,25,3,0,0,0,0,0,0,3,6,9,8,0,31,0,0,0,0,0,0,0,0,4,4,3,0,13,0,0,0,0,0,0,0,3,12,10,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,12,9,6,10,14,78,100,72,43,13,380
121011398,3,3,0,0,11,38,175,156,178,20,614,14,0,0,3,3,3,3,29,202,225,225,15,721,3,0,0,0,0,4,0,9,102,121,112,3,356,12,0,0,3,0,0,4,19,130,219,306,11,708,14,0,4,4,0,3,3,5,52,141,292,3,517,3,0,0,3,4,7,9,14,65,105,144,22,375,10,0,3,6,0,0,0,5,7,11,42,27,121,168,17,133,88,41,52,100,296,1105,1364,1719,172,5258
121011399,3,0,3,4,14,68,177,71,67,3,414,4,0,0,0,3,0,13,71,220,91,90,11,502,4,0,0,0,0,3,6,31,112,65,63,3,287,9,0,0,6,0,3,8,21,93,101,142,11,387,0,0,0,0,0,0,0,9,42,56,168,3,284,3,0,0,6,0,0,3,18,54,32,60,9,191,3,0,3,0,0,0,0,3,0,3,8,10,36,66,12,57,43,30,40,90,413,970,542,703,74,3037
121011400,0,3,3,6,11,60,116,61,50,6,317,5,0,7,0,0,6,17,53,142,115,80,0,435,5,0,0,0,0,0,0,18,86,60,45,3,223,11,0,4,0,0,0,7,19,76,115,193,3,433,12,0,0,0,0,4,7,14,45,63,289,7,432,3,0,3,0,0,0,6,20,35,35,97,15,216,5,5,0,0,0,3,0,4,9,5,4,10,44,104,26,78,34,22,34,96,308,710,558,858,65,2897
121011401,0,0,0,6,3,50,90,64,60,15,295,4,0,0,0,0,3,3,25,112,85,106,3,346,0,0,0,0,0,0,3,9,25,51,53,0,152,0,0,0,0,0,3,3,16,75,91,219,3,402,3,0,0,0,0,0,5,9,25,66,261,6,375,3,0,0,3,0,5,3,6,23,24,86,7,158,0,0,0,0,0,0,0,3,6,0,13,14,39,41,3,34,22,13,24,39,196,473,483,872,74,2268
121011402,0,0,0,0,5,15,57,27,54,3,170,13,0,0,0,0,0,3,17,45,43,79,8,210,5,0,0,0,0,0,0,5,24,26,53,3,116,10,0,0,0,0,0,7,9,29,33,171,5,263,4,0,0,0,0,0,5,5,14,28,325,4,390,8,0,0,0,3,0,0,8,15,23,77,10,147,0,0,0,0,0,0,0,0,0,0,3,9,12,88,8,30,15,18,20,64,122,290,236,850,60,1789
121021403,0,0,0,4,8,25,28,35,24,4,131,3,0,0,0,0,3,3,3,31,39,21,3,101,3,0,0,0,0,0,3,3,19,27,23,0,77,3,0,0,0,0,0,0,3,17,28,36,0,92,0,0,0,0,0,0,0,0,3,11,35,0,52,3,0,0,0,0,3,0,5,9,9,13,0,49,0,0,0,0,0,0,0,0,0,4,0,5,8,39,0,13,8,12,19,45,84,168,206,174,30,795
121021404,3,0,0,3,0,10,18,25,9,0,75,3,0,0,0,0,5,3,9,21,19,12,0,62,0,0,0,0,0,0,0,5,15,20,12,0,50,0,0,0,0,0,0,0,4,10,15,20,0,54,0,0,0,0,0,0,0,3,6,9,12,0,29,0,0,0,0,0,0,0,3,7,11,14,6,46,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,5,3,4,12,27,57,103,136,90,18,470
121021406,0,0,0,3,3,8,33,25,21,3,101,8,0,0,0,0,3,3,8,29,34,31,5,117,4,0,0,0,0,0,5,5,10,22,22,0,64,3,0,3,0,0,4,3,3,18,33,48,0,108,0,0,0,0,0,0,0,0,3,20,57,3,94,4,0,3,0,3,11,9,3,7,17,19,6,74,3,3,0,0,0,0,0,0,3,0,0,9,19,44,17,77,49,26,38,49,55,157,196,231,43,981
121021577,0,0,5,7,7,111,190,36,5,3,370,3,0,0,3,0,0,3,79,214,55,8,11,375,0,0,0,0,3,0,0,43,95,21,7,0,177,0,0,0,0,0,0,0,32,119,39,15,3,210,0,0,0,0,0,0,0,11,46,16,7,0,84,3,0,0,3,0,3,0,34,69,17,5,4,142,3,0,0,3,0,0,0,9,13,3,0,9,41,45,17,68,55,32,41,80,637,1153,256,61,64,2509
121021578,0,0,3,6,16,36,31,19,11,0,125,3,0,0,0,0,3,6,18,47,25,16,0,114,0,0,0,0,0,0,0,12,25,16,18,0,67,0,0,0,0,0,0,4,9,16,22,28,0,80,0,0,0,0,0,0,0,6,6,14,18,0,42,0,0,0,3,0,0,4,11,10,16,10,7,63,0,0,3,3,0,3,0,0,0,0,0,4,17,34,10,80,37,26,39,116,204,194,141,123,34,1035
121021579,0,0,0,4,0,34,79,38,19,3,183,3,0,0,0,0,3,0,31,114,50,17,3,217,4,0,0,0,0,0,0,8,59,21,8,0,97,0,0,0,0,0,0,0,9,69,43,31,3,170,0,0,0,0,0,0,0,0,28,30,35,0,95,5,0,0,0,0,3,3,3,31,24,13,4,90,0,0,3,0,0,0,0,3,8,3,7,5,27,38,9,51,21,15,21,36,210,541,279,160,40,1413
121031407,0,0,0,3,4,14,48,35,89,0,193,7,0,0,0,0,4,0,5,58,48,95,7,220,3,0,0,0,0,0,0,9,16,26,59,0,110,9,0,0,0,0,0,3,9,39,31,175,9,266,6,0,0,0,0,0,3,4,12,32,221,3,278,11,0,0,0,0,0,0,3,15,19,80,5,132,0,0,0,0,0,0,0,0,0,0,8,3,22,74,6,13,11,8,15,30,71,291,262,890,49,1725
121031408,0,0,0,5,3,22,49,31,50,0,166,10,0,0,0,0,10,4,10,54,40,61,6,190,3,0,0,0,0,0,3,5,36,13,42,0,110,5,0,0,0,0,10,7,6,28,34,161,4,252,12,0,0,0,0,0,0,7,20,20,219,6,280,5,0,0,0,0,0,3,11,15,12,84,0,135,0,0,0,0,0,0,0,0,3,0,7,3,15,75,12,10,11,11,30,50,120,289,231,717,50,1603
121031409,0,0,0,0,0,3,25,26,27,3,84,3,0,0,0,0,0,3,4,22,26,49,0,103,3,0,0,0,0,0,0,0,4,14,30,0,50,0,0,0,0,0,0,4,0,12,15,105,0,136,7,0,0,0,0,0,0,0,10,13,138,0,163,3,0,0,0,0,0,0,0,7,8,30,3,55,0,0,0,0,0,0,0,0,3,0,0,0,9,42,9,13,5,5,4,17,22,96,131,425,25,786
121031410,0,0,0,0,4,0,11,30,50,3,105,5,0,0,0,0,0,3,0,8,32,49,3,101,0,0,0,0,0,0,0,3,4,9,42,6,70,3,0,0,0,0,0,0,3,8,34,125,3,175,4,0,0,0,0,0,0,0,0,18,177,4,206,3,0,0,0,0,0,0,0,0,15,49,5,77,0,0,0,0,0,0,0,0,0,0,3,6,5,48,0,0,3,0,5,11,14,70,204,568,40,968
121031411,0,3,0,3,0,10,23,21,21,0,83,3,0,0,0,0,0,0,6,26,31,44,3,112,3,0,0,0,0,0,0,4,8,14,31,0,63,3,0,0,0,0,0,3,3,20,25,80,3,134,0,0,0,3,0,5,0,0,5,16,113,0,145,5,0,0,0,0,0,0,4,8,10,43,3,71,0,0,0,0,0,0,0,0,0,0,0,3,3,42,5,24,20,17,17,15,52,143,166,380,30,909
121031412,0,0,0,0,4,5,15,15,28,4,81,0,0,0,3,0,0,7,6,19,40,42,0,120,3,0,0,0,0,0,0,5,19,22,30,0,83,4,0,0,0,3,0,0,3,16,32,58,4,127,0,0,0,0,0,0,0,0,11,14,109,0,145,0,0,0,0,0,0,0,4,3,12,57,0,78,0,0,0,0,0,0,0,0,0,0,3,3,7,34,0,4,7,10,4,22,53,115,181,361,27,829
121041413,0,0,3,3,14,92,121,96,75,4,421,12,0,0,6,0,3,11,40,149,142,134,0,493,4,0,0,0,0,0,3,19,67,88,74,3,256,5,0,0,0,0,3,3,24,105,180,335,9,662,4,0,0,0,3,5,0,3,44,108,428,3,609,3,4,0,0,3,6,4,6,44,46,122,10,235,0,0,5,0,0,0,4,3,4,8,10,11,43,82,6,40,27,18,39,96,359,722,785,1324,74,3584
121041414,0,0,4,3,9,100,157,87,81,8,462,3,0,0,0,8,9,9,78,213,148,132,7,601,7,0,0,0,3,3,3,26,83,109,87,3,322,5,0,0,0,0,3,4,40,146,243,302,7,744,7,0,0,0,0,0,5,11,54,147,397,8,637,3,0,0,5,0,0,6,12,52,63,136,11,292,0,0,4,0,0,0,0,3,3,4,3,15,49,79,15,84,34,31,35,76,458,911,955,1259,101,4026
121041415,3,0,0,4,9,113,136,82,80,6,453,7,0,0,0,0,0,3,79,156,104,126,3,483,7,0,0,0,0,3,0,21,62,50,66,3,214,10,0,0,0,7,0,8,31,88,126,330,10,608,10,3,0,0,0,0,3,12,38,82,473,7,630,3,0,0,0,0,0,7,20,35,51,160,15,292,0,0,0,0,0,0,6,5,5,0,13,18,50,112,7,39,36,28,36,77,575,780,622,1415,100,3822
121041416,0,0,3,4,21,183,160,77,64,3,527,3,0,7,0,3,4,15,127,226,137,157,11,697,8,0,0,0,0,0,5,40,89,98,73,3,323,13,0,0,0,0,4,18,50,162,166,323,7,747,6,0,0,3,0,0,3,22,43,108,498,9,689,6,0,0,3,0,3,4,12,40,56,151,4,299,0,0,10,0,0,3,3,5,8,7,18,18,66,99,13,154,57,27,51,149,842,910,760,1419,90,4569
121041417,0,0,0,3,10,44,82,50,86,15,301,9,0,0,0,0,3,8,59,118,123,141,5,460,6,0,0,0,0,4,0,12,50,48,72,4,196,7,0,0,0,0,3,4,31,66,144,338,6,598,8,0,0,0,0,0,3,4,26,68,360,6,473,0,0,0,0,0,3,3,11,17,15,110,12,180,4,0,0,0,0,0,0,0,10,10,21,9,61,73,9,23,11,19,27,52,252,482,525,1239,84,2791
122011418,0,0,0,3,8,20,56,27,52,0,174,6,0,0,0,0,0,3,8,43,47,77,0,192,0,0,0,0,0,3,0,0,23,31,57,0,114,4,0,0,0,0,9,0,8,29,31,132,0,213,4,0,0,0,0,0,4,3,4,17,221,4,255,4,0,0,3,0,3,8,10,18,16,58,6,128,0,0,0,0,0,0,0,0,0,3,4,9,15,54,3,27,24,11,24,43,98,253,225,674,45,1469
122011419,0,5,0,0,6,43,117,61,145,3,390,11,0,3,0,0,3,14,30,98,138,187,12,486,7,0,0,4,0,0,0,11,53,74,126,3,277,5,0,0,0,0,3,3,13,79,156,480,9,760,4,0,0,3,0,4,5,13,32,77,710,12,851,10,0,5,6,0,7,0,11,35,60,251,17,395,0,0,4,3,0,0,0,3,15,10,24,14,83,99,7,114,64,27,44,70,250,582,695,2107,105,4158
122021420,0,0,0,0,5,10,23,11,35,5,88,5,0,0,0,0,0,3,11,15,6,38,3,80,0,0,0,0,0,0,0,3,9,4,31,0,44,0,0,0,0,0,0,0,0,8,14,60,0,79,0,0,0,0,0,0,0,0,3,3,59,0,71,0,0,0,0,0,0,0,3,9,12,42,3,73,0,0,0,0,0,0,0,0,0,0,3,0,7,34,0,0,5,5,12,30,58,111,76,341,16,699
122021421,0,0,0,0,3,3,10,9,8,0,44,3,0,0,0,0,0,0,0,3,3,25,0,40,0,0,0,0,0,0,0,4,0,9,21,0,38,0,0,0,0,0,0,0,0,0,3,34,0,37,3,0,0,0,0,0,4,0,3,0,40,0,46,3,0,0,0,0,0,0,3,3,5,17,3,35,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,12,3,3,8,16,37,46,43,163,21,387
122021422,0,0,0,0,4,29,49,13,38,0,136,0,0,0,0,3,0,0,10,32,23,34,0,101,3,0,0,0,0,0,0,5,9,11,36,0,64,4,0,0,0,0,0,0,3,8,20,55,0,87,8,0,0,0,0,0,0,0,3,3,66,3,82,3,0,0,0,0,0,0,3,9,6,39,0,65,0,0,0,0,0,0,0,0,3,0,0,3,13,27,0,0,7,3,13,38,129,169,108,335,23,857
122021423,0,0,0,0,6,27,45,61,87,6,246,7,0,0,0,0,3,4,22,32,46,122,3,245,3,0,0,0,0,0,0,8,16,25,85,3,138,4,0,0,0,0,0,4,5,10,28,122,4,187,3,0,0,0,0,0,0,6,7,9,129,0,153,3,0,0,0,0,0,3,9,11,15,66,4,117,4,0,0,0,0,4,3,3,3,6,5,4,36,61,3,12,12,15,33,50,138,240,254,734,53,1600
122031424,0,0,0,0,3,11,10,13,38,0,75,0,0,0,0,0,3,3,5,6,19,54,0,94,0,0,0,0,0,3,0,3,5,15,52,0,74,0,0,0,0,0,0,3,0,3,5,67,0,80,0,0,0,0,0,0,0,0,0,0,54,3,64,0,0,3,3,0,0,7,3,3,8,36,6,71,0,0,9,3,0,0,3,3,0,0,0,13,31,38,18,160,58,28,31,34,56,50,76,346,44,935
122031425,0,0,0,3,0,0,13,8,12,3,39,3,0,0,0,0,0,4,3,4,8,24,4,50,0,0,0,0,0,0,3,0,0,7,16,0,28,0,0,0,0,0,0,0,0,0,5,28,0,33,0,0,0,0,0,0,0,3,0,3,24,0,37,0,0,0,0,0,0,0,0,0,4,9,3,23,0,0,0,0,0,0,0,0,0,0,0,3,5,16,0,12,7,3,16,19,27,38,38,145,18,323
122031426,0,0,3,0,13,121,296,128,61,6,645,6,0,3,0,4,5,6,87,289,163,95,5,665,3,0,4,4,0,3,6,15,127,87,74,5,325,3,0,0,0,0,0,3,22,103,95,142,4,376,0,0,0,0,0,3,0,3,26,46,120,3,205,0,0,0,3,3,3,0,25,83,63,61,14,256,3,0,8,0,0,0,0,8,14,7,3,8,52,88,18,60,37,33,53,122,696,1481,786,685,93,4149
122031427,0,0,0,0,0,10,13,12,36,0,75,3,0,0,0,0,0,0,0,7,6,41,6,62,0,0,0,0,0,0,0,0,3,8,28,3,45,0,0,0,0,0,0,0,0,0,8,72,0,96,0,0,0,0,0,0,0,0,0,5,91,0,105,3,0,0,0,0,0,0,4,3,4,26,0,47,0,0,3,0,0,0,0,0,0,0,7,0,13,34,10,60,16,12,15,13,36,44,75,350,26,689
122031428,0,0,0,0,4,3,3,4,50,0,75,7,0,0,0,0,0,5,0,5,16,73,4,102,4,0,0,0,0,0,0,3,0,14,63,0,86,3,0,0,0,0,0,5,0,4,0,126,0,145,6,0,0,0,0,0,0,0,3,3,142,0,155,0,0,0,0,0,0,3,3,3,3,55,11,75,0,3,0,0,0,0,0,0,0,0,0,3,11,42,3,8,5,5,8,27,33,29,57,586,30,837
122031429,0,0,3,7,11,61,121,90,66,7,375,9,0,0,4,3,3,4,37,128,133,82,0,399,3,0,0,0,0,0,4,14,64,88,88,0,259,0,0,0,0,0,4,5,14,73,102,183,0,383,3,0,0,0,0,0,0,12,18,39,199,4,282,8,0,0,0,4,3,7,10,50,50,84,4,219,0,0,3,0,0,0,0,0,6,8,3,8,33,62,8,85,20,20,36,75,317,665,640,794,52,2764
122031430,0,0,3,3,7,19,58,22,31,4,152,3,0,0,0,0,4,3,24,64,35,46,0,179,3,0,0,0,0,3,0,8,24,26,40,0,110,4,0,0,0,0,0,0,4,23,23,81,0,144,0,0,0,0,0,0,0,4,6,13,95,0,125,0,0,0,3,0,0,0,5,22,17,48,5,115,0,3,0,0,3,0,0,7,0,0,0,13,28,58,62,49,50,36,30,41,180,312,192,411,44,1469
122031431,0,0,0,3,5,51,121,76,69,9,337,4,0,0,3,0,5,14,36,122,107,107,3,406,0,0,3,0,0,3,3,9,62,55,65,8,208,5,0,3,0,5,0,0,3,47,58,141,0,271,6,0,0,5,0,0,0,3,16,31,159,3,218,3,0,0,0,0,0,5,12,21,32,55,3,150,3,0,3,0,0,3,0,10,4,0,3,18,48,60,17,109,31,36,58,75,291,609,459,716,80,2534
122031432,0,0,0,0,0,0,0,0,5,5,15,0,0,0,0,0,0,0,0,6,3,3,0,16,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,3,5,20,0,27,0,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,3,0,4,9,6,12,20,72,10,159
123011433,0,0,0,3,14,44,29,3,3,0,97,3,0,0,0,0,0,5,19,24,4,4,0,62,0,0,0,0,0,0,6,18,13,3,0,0,50,0,0,0,0,0,0,0,6,13,8,5,0,40,0,0,0,0,0,0,0,3,3,6,3,3,21,0,0,0,0,0,0,5,10,15,12,3,0,45,0,0,3,0,0,0,0,0,3,0,0,4,21,34,12,72,23,12,23,80,212,158,46,21,21,707
123011434,0,0,0,0,9,35,79,20,3,4,156,0,0,0,0,0,5,4,30,78,32,6,3,162,0,0,0,0,0,3,0,13,55,23,4,3,101,0,0,0,0,0,0,0,9,50,30,9,0,106,0,0,0,0,0,0,0,5,24,19,12,0,68,3,0,0,0,3,0,4,18,26,12,8,4,87,0,0,0,0,0,0,0,0,0,0,0,5,17,30,3,50,24,24,52,73,260,454,174,53,46,1244
123011435,0,0,4,3,13,117,135,12,4,3,287,3,0,0,0,3,3,4,86,152,27,3,9,282,3,0,0,0,0,3,9,49,100,15,5,0,180,3,0,0,0,0,0,5,19,90,21,3,0,139,0,0,0,0,0,0,0,5,36,25,3,0,67,0,0,0,0,3,4,7,40,77,26,6,5,172,3,0,0,0,0,0,0,6,6,0,0,10,26,28,6,30,30,36,39,77,589,819,162,16,49,1874
123021436,3,7,4,10,23,164,24,8,0,0,255,3,3,0,0,0,3,29,111,40,0,3,5,198,0,0,0,0,0,0,8,63,22,0,0,3,95,0,0,3,3,3,4,7,28,16,3,0,0,64,0,0,0,3,0,0,4,5,11,3,0,3,30,3,4,11,12,10,14,29,61,15,4,0,4,173,0,3,24,5,3,4,3,4,0,0,0,16,65,64,36,295,219,111,148,324,845,188,29,9,92,2349
123021437,0,0,4,8,39,207,51,6,3,3,335,0,0,0,5,3,6,33,140,69,8,0,6,276,0,0,0,0,0,0,6,65,31,4,0,0,113,3,0,0,0,0,3,4,36,37,17,0,0,100,0,0,0,0,0,0,3,12,21,8,3,0,52,3,3,0,3,5,8,12,64,26,8,3,10,141,0,4,7,3,0,4,7,11,0,0,0,16,51,52,25,149,106,73,132,410,1027,344,78,17,67,2469
123021438,0,7,16,11,25,115,38,5,0,0,220,3,0,0,3,4,4,16,87,29,4,0,6,156,0,0,0,0,3,3,14,40,20,0,0,3,100,0,0,0,0,4,5,4,27,10,3,0,0,55,0,0,0,0,0,0,0,9,3,3,0,0,17,3,0,13,10,14,13,12,36,16,3,0,7,133,5,0,10,3,3,0,3,4,3,0,0,8,42,53,25,134,137,135,142,201,614,181,27,6,54,1713
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,3,0,0,9,55,129,47,19,3,0,269,3,0,0,0,0,7,28,74,36,17,0,3,174,0,0,0,0,0,0,17,40,22,11,0,0,96,0,0,0,0,3,3,3,28,26,10,0,0,85,0,0,0,0,0,3,0,11,15,9,3,0,51,3,0,3,3,10,4,16,60,17,13,0,4,126,0,0,5,8,0,0,3,8,0,0,3,10,40,80,12,96,90,40,79,323,716,276,92,19,49,1876
123021441,0,4,4,4,46,127,31,0,0,0,224,3,0,0,0,0,7,38,78,38,4,0,0,168,3,0,0,0,0,3,13,30,11,3,0,3,64,0,0,0,0,0,0,9,30,18,0,0,0,56,0,0,0,0,0,0,0,11,6,0,3,0,23,6,0,3,5,0,3,7,40,15,3,0,6,93,0,0,6,3,0,3,9,7,0,0,0,13,41,44,12,120,97,55,91,371,637,176,19,11,48,1671
123021442,6,11,3,9,54,152,49,10,3,4,305,5,0,0,3,8,12,42,112,53,7,6,0,248,0,0,0,0,0,6,18,51,38,12,4,0,133,0,0,3,0,0,0,10,33,32,9,5,3,93,0,0,0,0,0,0,3,6,14,10,0,0,41,7,0,9,14,6,14,29,56,23,7,3,11,176,3,4,20,9,0,0,3,9,3,0,0,17,66,71,36,313,238,128,135,450,826,310,70,30,88,2695
123021443,4,7,3,4,37,139,25,8,0,11,242,3,0,3,0,3,3,21,78,30,8,3,3,157,0,0,0,0,0,0,9,36,14,11,0,0,77,0,0,0,0,0,0,7,29,14,4,0,3,54,0,0,0,0,0,0,3,7,3,3,0,3,23,3,0,9,18,3,7,23,40,23,4,0,11,143,4,0,11,3,0,0,3,6,0,0,0,6,39,59,17,218,125,67,89,302,670,177,54,15,74,1852
123021444,0,4,4,10,42,130,28,8,0,0,228,3,0,0,3,3,0,32,86,24,15,0,4,170,3,0,0,3,3,3,7,45,19,0,0,0,85,0,0,6,4,0,0,4,31,7,11,3,3,68,0,0,3,0,0,0,4,8,3,8,4,0,24,3,0,5,11,3,4,30,56,25,3,4,8,153,0,0,7,0,4,3,6,8,0,0,0,17,44,47,18,189,153,79,84,312,775,159,42,23,79,1958
123031445,0,0,0,0,11,8,8,4,0,0,32,0,0,0,0,0,0,3,12,9,0,0,0,34,0,0,0,0,0,0,0,3,0,0,0,0,12,3,0,0,0,0,0,3,4,3,4,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,3,6,3,0,3,0,16,0,0,0,0,0,0,0,3,0,0,0,3,10,15,0,7,16,13,6,33,77,40,23,9,15,257
123031446,0,0,0,3,8,6,8,5,3,0,44,7,0,0,0,0,0,4,11,7,10,5,0,46,0,0,0,0,0,0,3,0,0,7,7,0,18,0,0,0,0,0,0,0,4,5,9,3,0,30,0,0,0,0,0,0,0,0,3,7,3,0,18,3,0,0,0,0,0,3,4,7,7,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,33,4,10,13,17,16,40,47,63,51,32,18,340
123031447,0,4,0,5,22,78,21,0,4,0,142,3,0,0,0,3,0,10,49,32,11,0,4,114,0,0,0,0,0,6,4,17,19,3,0,0,55,0,0,0,0,0,4,7,13,12,6,6,0,43,0,0,0,0,0,0,3,7,5,8,0,0,20,0,0,0,3,5,3,11,42,16,0,3,0,88,0,0,0,8,0,9,3,3,0,0,0,10,36,51,14,14,98,52,69,190,424,158,36,19,38,1167
123031448,0,0,0,0,9,18,8,3,0,0,41,4,0,0,4,0,4,3,4,6,0,0,0,35,3,0,0,0,3,0,3,7,0,0,0,0,16,0,0,0,0,0,0,0,5,3,0,3,0,21,0,0,0,0,0,0,0,3,0,4,0,0,12,0,0,0,0,3,0,3,8,4,3,8,0,31,0,0,0,0,0,0,0,0,0,0,0,3,7,38,0,10,24,15,25,48,80,41,15,17,23,341
124011449,0,0,0,3,21,26,5,3,3,3,67,0,0,0,0,3,3,10,19,3,0,0,0,39,0,0,0,0,0,0,3,4,6,0,0,0,13,0,0,0,0,0,0,3,5,4,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,6,3,3,0,0,25,0,0,4,0,0,0,4,3,0,0,0,4,16,27,3,18,37,36,60,162,154,40,8,3,19,559
124011450,0,0,3,6,16,70,43,8,0,3,157,0,0,0,0,0,7,8,45,41,7,7,3,122,0,0,0,0,0,0,3,13,22,12,0,0,52,0,0,0,0,0,3,6,17,20,18,9,0,79,0,0,0,0,0,3,0,9,11,12,6,0,43,0,0,0,0,0,3,11,21,17,3,3,0,63,3,0,0,3,0,0,0,3,0,0,0,6,18,26,4,21,38,27,56,101,315,216,79,31,31,942
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,3,3,3,9,40,61,15,8,3,10,158,3,0,0,0,3,0,19,38,16,4,0,0,91,0,0,0,0,0,0,3,14,16,0,0,0,40,3,0,0,0,0,0,7,9,8,0,3,0,24,3,0,0,0,0,0,0,3,6,3,3,0,19,3,0,0,9,0,7,17,36,6,3,0,9,93,5,0,4,16,0,8,9,7,4,0,0,15,67,70,12,62,171,81,193,331,446,116,39,17,60,1594
124011453,0,0,0,3,17,48,14,0,0,0,79,0,0,0,0,0,0,4,24,11,5,0,0,51,0,0,0,0,0,0,0,7,5,0,0,0,21,0,0,0,0,0,0,0,15,6,3,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,4,5,18,3,0,0,0,34,3,0,0,5,0,0,0,3,0,0,0,5,14,25,3,10,48,24,65,135,249,57,10,9,14,643
