SA2_MAINCODE_2016,C06_N_in_1PF_1C,C06_N_in_1PF_2C,C06_N_in_1PF_3C,C06_N_in_1PF_4mor_c,C06_N_in_1PF_T,C06_1_149_1PF_1C,C06_1_149_1PF_2C,C06_1_149_1PF_3C,C06_1_149_1PF_4mC,C06_1_149_1PF_T,C06_150_299_1PF_1C,C06_150_299_1PF_2C,C06_150_299_1PF_3C,C06_150_299_1PF_4mC,C06_150_299_1PF_T,C06_300_399_1PF_1C,C06_300_399_1PF_2C,C06_300_399_1PF_3C,C06_300_399_1PF_4mC,C06_300_399_1PF_T,C06_400_499_1PF_1C,C06_400_499_1PF_2C,C06_400_499_1PF_3C,C06_400_499_1PF_4mC,C06_400_499_1PF_T,C06_500_649_1PF_1C,C06_500_649_1PF_2C,C06_500_649_1PF_3C,C06_500_649_1PF_4mC,C06_500_649_1PF_T,C06_650_799_1PF_1C,C06_650_799_1PF_2C,C06_650_799_1PF_3C,C06_650_799_1PF_4mC,C06_650_799_1PF_T,C06_800_999_1PF_1C,C06_800_999_1PF_2C,C06_800_999_1PF_3C,C06_800_999_1PF_4mC,C06_800_999_1PF_T,C06_1000_1499_1PF_1C,C06_1000_1499_1PF_2C,C06_1000_1499_1PF_3C,C06_1000_1499_1PF_4mC,C06_1000_1499_1PF_T,C06_1500_1999_1PF_1C,C06_1500_1999_1PF_2C,C06_1500_1999_1PF_3C,C06_1500_1999_1PF_4mC,C06_1500_1999_1PF_T,C06_2000_2499_1PF_1C,C06_2000_2499_1PF_2C,C06_2000_2499_1PF_3C,C06_2000_2499_1PF_4mC,C06_2000_2499_1PF_T,C06_2500_2999_1PF_1C,C06_2500_2999_1PF_2C,C06_2500_2999_1PF_3C,C06_2500_2999_1PF_4mC,C06_2500_2999_1PF_T,C06_3000_3999_1PF_1C,C06_3000_3999_1PF_2C,C06_3000_3999_1PF_3C,C06_3000_3999_1PF_4mC,C06_3000_3999_1PF_T,C06_4000m_1PF_1C,C06_4000m_1PF_2C,C06_4000m_1PF_3C,C06_4000m_1PF_4mo_ch,C06_4000m_1PF_T,C06_Par_inc_st_1PF_1C,C06_Par_inc_st_1PF_2C,C06_Par_inc_st_1PF_3C,C06_Par_inc_st_1PF_4mC,C06_Par_inc_st_1PF_T,C06_All_inc_ns_1PF_1Ch,C06_All_inc_ns_1PF_2C,C06_All_inc_ns_1PF_3C,C06_All_inc_ns_1PF_4mC,C06_All_inc_ns_1PF_T,C06_Tot_1PF_1C,C06_Tot_1PF_2C,C06_Tot_1PF_3C,C06_Tot_1PF_4mC,C06_Tot_1PF_T,C11_N_in_1PF_1C,C11_N_in_1PF_2C,C11_N_in_1PF_3C,C11_N_in_1PF_4mor_c,C11_N_in_1PF_T,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_1PF_T,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_1PF_T,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_1PF_T,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_1PF_T,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_1PF_T,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_1PF_T,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_1PF_T,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_1PF_T,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_1PF_T,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_1PF_T,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_1PF_T,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_1PF_T,C11_4000m_1PF_1C,C11_4000m_1PF_2C,C11_4000m_1PF_3C,C11_4000m_1PF_4mo_ch,C11_4000m_1PF_T,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_1PF_T,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_1PF_T,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_1PF_T,C16_N_in_1PF_1C,C16_N_in_1PF_2C,C16_N_in_1PF_3C,C16_N_in_1PF_4mor_c,C16_N_in_1PF_T,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_1PF_T,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_1PF_T,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_1PF_T,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_1PF_T,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_1PF_T
101041017,0,0,0,0,0,6,3,0,0,8,9,4,3,0,16,35,20,3,3,66,13,0,0,0,17,52,32,15,7,104,13,9,8,9,33,13,8,3,0,29,12,12,0,0,20,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,10,8,0,29,9,3,3,0,15,185,96,37,26,345,0,0,0,0,0,9,0,0,0,4,14,4,3,0,17,10,10,0,0,24,27,20,9,3,57,11,8,0,3,21,27,12,14,12,58,23,10,0,0,31,29,3,7,3,41,3,0,0,0,6,0,0,0,0,3,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,15,3,3,32,9,6,0,3,16,166,92,34,25,318,7,3,0,0,3,4,0,0,0,3,5,3,0,0,11,6,3,3,0,15,12,12,7,5,28,24,16,8,3,49
101041018,3,0,0,0,5,3,0,0,0,3,19,8,0,0,23,26,20,6,0,55,14,0,0,0,11,54,32,18,6,109,16,14,3,0,40,21,13,0,0,33,19,10,6,3,38,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,13,3,0,30,5,0,3,3,17,208,109,45,13,375,0,0,0,0,4,4,0,0,0,7,8,3,3,0,13,10,12,3,0,26,32,42,15,0,85,19,6,3,3,30,34,16,12,4,70,23,8,4,9,43,19,20,6,4,51,13,4,6,0,25,6,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,4,0,3,22,9,4,0,0,8,187,139,42,29,399,3,0,0,0,3,0,0,0,0,0,7,5,0,0,11,9,4,3,0,16,12,8,3,0,25,31,19,6,4,56
101041019,0,0,0,0,0,3,0,0,0,4,16,9,3,0,29,44,25,11,0,78,5,0,0,0,10,57,27,16,3,100,20,9,3,7,38,17,3,4,0,27,20,12,0,4,32,9,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,3,3,27,4,3,3,0,13,210,96,37,23,366,0,0,0,0,0,4,4,0,0,8,15,6,0,0,18,22,14,3,0,34,39,20,7,3,69,6,5,0,0,14,28,14,6,7,58,24,7,6,0,45,26,12,5,0,45,12,3,0,0,20,6,0,0,0,7,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,14,5,10,8,38,3,5,0,0,13,211,102,44,21,379,3,0,0,0,7,3,0,0,0,4,13,6,0,0,14,11,0,0,0,14,18,8,4,0,29,22,11,6,4,43
101041020,0,0,0,0,0,7,3,3,0,6,21,4,0,0,24,38,25,3,0,62,3,3,0,0,7,35,30,7,7,80,19,7,3,0,30,20,0,0,0,27,21,13,3,0,31,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,10,4,35,8,10,0,0,18,185,99,35,13,332,3,0,0,0,3,5,0,0,0,5,15,7,0,0,22,13,6,0,0,27,28,21,13,4,63,16,3,0,0,18,27,14,8,0,50,16,4,6,0,29,28,10,3,3,40,10,4,0,0,16,7,0,0,0,8,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,21,7,0,0,33,3,5,3,0,7,186,86,36,9,320,0,0,0,0,0,5,3,0,0,4,4,5,0,0,14,5,9,0,0,12,19,9,0,0,27,15,21,3,4,35
101041021,0,0,0,0,0,0,0,0,0,3,9,0,3,0,8,12,8,0,0,18,3,0,0,0,3,23,12,3,4,40,8,0,0,0,12,5,3,0,0,14,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,9,4,0,0,0,4,73,26,7,8,124,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,7,0,0,12,4,10,0,0,18,4,3,3,0,7,10,5,0,0,16,13,6,0,0,18,9,3,0,0,13,5,4,0,0,7,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,3,0,15,3,0,0,0,3,74,43,4,5,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,5,0,0,5,11,3,0,0,11
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,0,0,0,8,3,3,0,17,19,13,0,0,26,3,0,0,0,3,18,21,6,4,39,10,10,0,0,23,10,3,0,0,16,5,0,3,0,11,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,17,3,4,0,0,6,93,53,13,5,166,0,0,0,0,0,9,0,0,0,11,5,3,0,0,5,15,5,3,0,23,15,16,4,0,34,8,8,0,0,14,17,12,6,4,33,11,5,4,0,17,10,3,0,0,13,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,14,5,3,0,0,7,100,57,19,12,185,3,0,0,0,0,0,0,0,0,0,5,3,0,0,5,3,6,3,0,9,7,8,3,0,14,4,6,0,0,10
101041024,0,0,0,0,0,0,0,0,0,4,9,3,0,0,12,12,4,0,0,16,4,0,0,0,5,17,10,7,0,28,7,6,0,0,15,10,3,0,0,6,7,0,0,0,8,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,11,0,0,0,0,0,67,40,10,0,118,4,0,0,0,5,0,0,0,0,0,3,0,0,0,4,11,0,0,0,12,18,10,5,0,32,15,7,0,0,19,10,3,3,0,22,8,0,0,0,13,10,5,0,0,19,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,4,0,0,17,5,3,0,0,9,91,39,11,0,144,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,3,3,0,0,4,10,3,0,0,10,6,3,5,0,16
101041025,0,0,0,0,0,0,0,0,0,0,13,3,0,0,16,35,22,4,0,64,4,0,0,0,3,56,40,5,3,111,10,6,3,0,17,13,8,0,3,25,19,5,7,0,29,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,4,4,0,27,5,3,0,0,5,176,94,28,8,317,4,0,0,0,5,0,0,0,0,3,0,3,0,0,8,24,9,3,0,34,35,21,12,3,66,21,5,0,0,28,33,25,5,0,56,21,18,4,0,41,31,22,3,0,54,6,3,0,0,12,7,0,0,0,9,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,19,16,4,0,37,5,5,0,0,13,203,118,35,10,363,0,0,0,0,0,5,0,0,0,5,3,3,0,0,3,9,0,0,3,17,18,12,3,0,38,24,25,6,0,50
101041026,3,0,0,0,7,4,0,0,0,4,13,4,0,4,23,39,16,4,0,57,12,0,0,0,12,56,38,18,6,115,15,12,0,3,33,11,12,0,0,24,24,11,0,0,37,0,0,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,22,12,8,0,49,8,7,3,3,18,208,117,40,21,390,0,0,0,0,0,0,8,0,0,6,15,10,0,0,22,17,6,5,3,33,22,22,8,3,58,17,6,3,0,32,45,13,3,3,66,23,8,0,0,30,26,17,3,3,58,14,4,0,0,25,0,0,0,0,5,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,20,10,7,3,33,13,0,0,0,14,215,109,30,21,377,0,0,0,0,3,0,0,0,0,0,4,4,0,0,11,8,5,0,0,14,13,3,6,0,28,20,12,0,0,31
101041027,0,0,0,0,0,9,0,0,0,6,18,11,0,3,29,40,21,4,0,66,8,0,0,0,8,45,31,9,3,82,18,7,3,3,29,12,8,0,0,24,22,10,0,0,30,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,3,32,8,4,0,0,6,192,99,17,17,328,3,0,0,0,0,3,0,0,0,7,9,6,4,3,26,12,5,3,0,27,32,16,8,3,62,14,6,0,0,19,33,14,4,4,51,27,8,0,0,35,23,5,3,0,35,3,3,0,0,7,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,16,6,3,35,4,0,0,0,10,185,88,27,17,324,0,3,0,0,4,3,0,0,0,3,10,3,0,0,13,11,4,0,3,20,14,10,0,0,29,17,8,3,3,29
101051539,4,3,0,0,9,14,4,0,0,20,57,11,9,3,85,91,54,23,3,168,28,4,0,0,29,126,71,32,5,236,56,37,12,6,101,62,24,9,4,100,93,44,11,5,153,20,10,0,3,36,3,7,0,0,6,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,27,18,3,67,19,5,7,0,29,608,297,116,28,1047,6,3,0,0,11,8,9,4,0,20,24,11,13,0,47,51,37,11,4,97,80,52,32,0,169,44,10,12,3,72,103,39,21,12,173,74,27,7,7,120,119,64,11,4,202,55,14,4,0,73,10,3,3,0,24,3,8,0,0,10,3,0,0,0,8,0,0,0,0,0,58,31,18,3,103,16,6,0,0,24,659,321,129,33,1139,9,4,0,0,11,5,0,3,0,9,23,5,3,0,36,29,10,6,3,45,57,24,7,7,89,66,37,9,10,122
101051540,0,0,0,0,0,5,3,0,0,6,9,4,0,0,17,22,11,0,3,30,14,0,0,0,14,43,24,15,3,83,19,10,6,3,40,15,10,3,0,25,34,7,0,3,52,3,3,3,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,10,10,0,28,0,4,0,0,10,183,88,34,14,315,0,0,0,0,0,3,3,0,0,7,4,3,0,0,15,10,5,3,0,19,22,22,5,0,57,18,3,4,0,24,28,12,9,3,50,20,11,3,0,37,42,13,6,0,66,17,9,3,0,26,3,3,0,0,4,5,0,0,0,9,0,0,0,0,3,0,0,0,0,0,21,13,5,0,44,8,7,0,4,15,210,108,39,14,377,0,0,0,0,5,4,3,0,0,8,8,4,0,0,11,6,6,0,3,14,18,0,0,0,19,24,16,3,5,46
101061541,0,0,0,0,0,0,0,0,0,0,6,0,0,4,7,24,16,4,0,44,3,5,0,0,3,26,20,8,3,52,9,9,4,3,26,17,3,0,5,27,25,7,3,0,38,6,7,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,3,3,3,24,3,3,0,0,8,132,75,24,20,246,0,0,0,0,0,3,0,0,0,3,9,0,0,0,9,9,0,0,0,6,10,3,4,0,19,3,0,0,0,10,14,12,4,0,35,22,10,7,3,35,30,16,3,0,49,11,13,0,0,24,7,3,0,0,12,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,10,9,3,4,24,3,0,0,0,5,137,70,26,13,239,0,0,0,0,0,0,0,0,0,4,8,0,0,0,7,3,6,0,0,6,4,0,3,0,3,15,8,6,0,27
101061542,0,0,0,0,0,0,0,0,0,3,9,3,0,0,14,12,9,0,0,26,3,0,0,0,3,13,13,3,0,29,5,5,0,0,11,12,6,0,0,18,24,14,3,0,42,12,7,0,0,17,4,0,0,0,4,3,3,0,0,10,3,0,3,0,5,0,0,0,0,0,7,8,3,0,23,3,4,0,0,7,108,72,18,9,209,3,6,0,0,10,3,0,0,0,3,3,0,0,0,4,12,7,0,0,15,7,8,3,0,19,3,0,0,0,7,11,6,3,0,23,16,8,0,0,33,29,15,4,0,42,10,8,0,0,20,15,3,0,0,15,11,8,0,0,17,3,0,0,0,3,0,0,0,0,0,19,6,0,0,25,3,0,0,0,3,155,68,24,7,252,3,3,0,0,10,0,0,0,0,0,3,3,0,0,6,3,4,0,0,10,12,10,0,0,20,9,10,4,0,19
101061543,3,0,0,0,4,3,3,0,0,7,21,13,0,3,36,39,22,3,0,63,12,5,0,0,20,67,42,24,3,132,25,12,3,3,41,21,9,4,0,33,33,15,9,8,65,5,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,3,0,32,10,5,0,0,15,258,141,41,29,466,3,0,0,0,5,3,0,0,0,4,12,10,3,0,30,21,18,4,3,48,38,32,11,3,84,17,6,0,3,27,49,11,19,8,85,39,15,11,4,61,38,6,10,0,54,19,8,3,0,31,0,4,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,3,6,8,34,6,3,0,0,11,261,129,70,26,481,3,3,0,0,9,0,0,0,0,0,15,3,0,0,14,29,12,3,0,42,24,10,8,3,50,29,18,15,4,69
101061544,0,0,0,0,3,0,0,0,0,0,25,4,0,0,27,24,14,7,0,39,10,0,0,0,15,24,18,10,3,54,8,3,0,3,23,12,10,4,0,23,14,14,0,3,24,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,3,24,3,3,0,0,12,135,74,19,19,248,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,13,3,6,3,27,25,19,13,4,61,15,5,0,0,23,30,6,4,4,49,8,8,0,3,23,23,14,0,3,47,11,3,0,0,13,0,0,0,0,0,3,0,0,0,7,0,0,0,0,8,0,0,0,0,0,13,9,3,0,24,7,0,0,0,10,169,72,29,17,289,3,3,0,0,4,0,0,0,4,6,4,0,0,0,9,12,3,3,0,15,17,4,4,0,19,21,9,7,3,37
102011028,0,0,0,0,3,0,0,0,0,0,8,3,0,0,16,28,8,0,0,38,5,0,0,0,5,26,18,10,0,57,24,13,0,3,44,14,7,3,0,25,38,14,10,0,60,12,3,0,0,15,7,0,0,0,7,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,20,7,3,37,4,0,0,0,3,189,97,31,4,325,0,0,0,0,3,0,3,0,0,3,0,3,0,0,7,9,6,3,0,16,18,12,3,3,36,3,3,0,0,5,12,13,3,3,33,13,11,8,0,32,35,16,3,0,53,18,9,6,0,31,3,12,0,0,18,6,6,3,0,13,3,0,0,0,3,0,0,0,0,0,24,12,7,0,44,0,0,0,0,0,155,109,31,11,303,0,3,0,0,3,0,0,0,0,0,4,0,0,0,8,8,0,0,0,9,5,6,0,0,12,9,11,0,0,27
102011029,0,0,0,0,0,3,0,0,0,5,14,3,0,0,15,24,16,3,0,47,6,0,0,0,4,32,16,12,3,64,20,15,3,0,40,18,8,5,0,33,35,9,3,0,51,11,5,0,0,16,3,0,3,0,3,4,4,0,0,9,0,0,0,0,0,0,0,0,0,0,16,15,3,4,32,3,7,0,0,7,198,95,39,14,341,0,0,0,0,3,3,4,0,0,7,9,3,0,0,18,9,6,0,0,17,23,6,11,6,42,14,4,4,0,17,26,5,5,0,41,18,13,3,0,40,33,24,3,3,59,15,6,3,0,22,3,0,0,0,6,4,4,3,0,19,3,0,0,0,4,0,0,0,0,0,22,20,7,3,56,3,0,0,0,9,196,101,43,14,349,8,0,0,0,10,3,3,0,0,3,9,0,3,0,5,4,5,0,0,9,13,4,0,0,19,23,20,3,0,45
102011030,0,0,0,0,0,7,0,0,0,7,8,0,0,0,8,8,3,0,0,15,3,0,0,0,3,10,4,6,3,22,3,7,0,0,12,8,3,3,0,12,7,5,0,0,15,4,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,10,0,0,0,0,0,59,26,16,5,110,0,0,0,0,0,4,0,0,0,4,9,3,0,0,8,4,0,0,0,10,8,8,3,0,16,0,0,0,0,3,8,3,3,0,16,8,4,0,0,9,16,12,4,3,34,4,3,3,0,9,3,0,0,0,3,4,3,0,0,3,3,0,0,0,3,0,0,0,0,0,7,4,0,0,14,0,0,0,0,7,74,47,16,3,147,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,10,0,0,0,9,8,6,0,3,14
102011031,3,3,0,0,6,4,3,0,0,4,18,4,3,0,23,24,17,7,0,39,11,3,0,0,13,72,21,9,3,101,20,20,3,6,47,18,14,4,4,39,46,25,8,0,84,16,13,3,0,37,3,3,0,0,9,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,31,17,12,9,66,8,4,0,3,19,275,152,47,24,499,5,0,0,0,3,7,0,0,0,11,13,3,0,0,18,8,3,0,0,15,40,22,3,0,64,23,6,0,0,28,44,25,11,0,72,32,10,6,0,51,52,32,8,7,91,32,23,3,0,62,6,10,3,0,18,7,4,0,0,11,3,0,5,0,4,0,0,3,0,9,26,23,10,3,63,5,0,0,0,8,297,166,58,13,529,5,0,0,0,6,3,0,0,0,6,3,0,0,0,8,4,8,0,0,12,23,3,0,0,26,13,15,3,0,27
102011032,3,4,0,0,6,14,3,0,0,17,39,10,4,0,54,71,28,7,3,112,20,6,4,0,26,107,51,23,7,183,47,18,16,3,88,49,12,3,3,71,95,29,11,3,139,15,10,3,0,34,9,3,0,0,16,10,8,0,0,13,0,0,0,0,3,0,0,0,0,0,44,31,11,5,83,18,11,0,3,27,548,225,79,29,875,8,3,0,0,11,3,0,0,0,5,22,10,4,0,27,52,16,3,0,70,95,38,14,0,146,31,16,3,0,49,85,32,6,3,131,49,23,6,3,86,119,45,6,3,180,44,16,0,0,68,24,5,3,0,34,13,4,3,0,17,4,5,3,0,13,0,0,0,0,0,56,33,17,3,104,18,10,0,0,25,609,264,73,22,967,13,0,0,0,16,9,3,0,0,9,20,3,0,0,30,16,13,0,0,32,41,14,8,0,61,63,31,14,3,111
102011033,0,0,0,0,0,0,0,0,0,3,6,3,0,0,12,14,9,4,0,33,6,0,0,0,10,18,28,10,6,64,23,14,6,3,41,13,10,3,0,35,21,7,4,0,32,4,0,0,0,9,0,3,0,0,7,3,4,0,0,6,0,0,0,0,3,0,0,0,0,0,3,8,7,5,30,0,0,0,0,3,126,92,45,19,279,3,3,0,0,9,0,0,0,0,0,5,5,0,0,9,14,9,0,0,24,12,9,13,0,33,8,3,0,0,11,21,14,4,4,44,15,14,3,3,34,28,25,13,3,68,11,11,3,0,27,4,0,0,0,10,0,6,0,0,6,0,0,3,0,3,0,3,0,0,4,9,8,3,3,26,0,0,0,0,3,138,105,41,15,304,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,4,0,0,0,9,3,6,0,0,15,13,5,3,0,23
102011034,0,3,0,0,3,9,5,0,0,10,11,6,0,0,18,27,12,10,0,56,4,0,0,0,11,41,30,7,0,88,6,12,9,3,34,12,7,3,0,24,39,15,6,4,63,12,3,4,0,14,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,22,24,3,0,44,3,0,0,0,3,197,124,45,11,377,0,0,0,0,4,0,3,0,0,3,7,4,0,0,7,13,8,0,0,23,23,14,0,0,43,13,0,0,0,14,32,6,0,0,36,30,14,3,3,48,34,24,8,0,67,13,18,0,4,35,4,0,0,0,5,8,0,0,0,8,0,3,0,0,3,0,0,0,0,0,11,11,7,0,37,0,0,0,0,0,187,115,31,11,337,4,0,0,0,8,3,0,0,0,3,4,0,0,0,10,6,5,0,0,11,8,7,0,0,22,20,11,0,0,33
102011035,3,0,0,0,8,4,3,0,0,7,11,0,0,0,19,21,16,3,0,41,5,0,0,0,11,39,23,10,0,76,26,17,7,4,53,29,12,7,3,49,30,13,3,0,41,19,6,0,0,23,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,12,13,4,6,34,4,4,0,0,11,202,124,40,15,376,4,0,0,0,4,5,0,0,0,3,9,7,0,0,14,8,5,0,0,13,26,16,3,3,45,12,5,0,0,12,20,10,4,5,41,16,9,7,0,31,31,17,3,6,59,17,7,5,0,32,5,4,4,0,15,5,3,0,0,13,3,3,0,0,4,0,0,0,0,3,20,8,4,3,33,4,3,3,0,5,177,96,40,16,327,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,7,4,0,0,10,16,7,3,0,24,16,14,3,0,33
102011036,4,0,0,0,4,4,3,0,0,4,13,0,0,0,15,26,9,6,0,33,0,0,0,0,0,14,13,10,3,46,15,13,4,0,32,15,9,4,3,29,28,11,3,0,38,3,6,6,0,17,4,3,0,0,11,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,16,5,0,34,4,3,3,0,9,156,84,36,14,288,0,0,0,0,0,3,0,0,0,3,8,7,0,0,13,15,3,0,0,16,14,14,9,0,39,7,4,0,0,13,25,8,8,4,49,28,9,5,8,47,33,25,9,0,65,12,15,3,0,33,8,5,3,0,17,3,5,0,0,17,0,0,0,0,3,0,0,0,0,0,14,13,5,3,39,0,0,0,0,3,176,118,49,15,356,3,0,0,0,3,4,0,0,0,7,3,0,0,0,7,4,3,0,0,8,5,4,3,0,14,14,13,4,0,31
102011037,0,0,0,0,0,0,0,0,0,0,7,3,0,0,5,17,7,3,0,25,5,0,0,0,4,22,18,9,0,50,22,5,3,0,32,17,7,3,0,21,37,6,0,3,43,17,3,0,0,23,4,0,0,0,4,3,0,0,0,7,0,0,0,0,3,0,0,0,0,0,14,14,0,0,32,0,0,3,0,7,162,69,23,3,262,0,0,0,0,0,0,0,0,0,3,8,0,0,0,8,3,0,0,0,7,20,7,4,0,31,6,3,0,0,9,21,6,3,3,33,25,4,4,3,31,34,16,5,0,53,17,5,0,0,25,17,0,0,0,15,3,0,0,0,4,0,4,0,0,3,0,0,0,0,0,21,6,6,0,26,0,0,0,0,4,161,51,28,12,253,3,0,0,0,4,0,0,0,0,0,4,3,0,0,11,3,3,0,0,7,6,3,3,0,13,17,6,5,0,25
