SA2_MAINCODE_2016,C11_Rel_NS_0_14,C11_Rel_NS_15_24,C11_Rel_NS_25_34,C11_Rel_NS_35_44,C11_Rel_NS_45_54,C11_Rel_NS_55_64,C11_Rel_NS_65_74,C11_Rel_NS_75_84,C11_Rel_NS_85ov,C11_Rel_NS_T,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85oe,C16_Buddhism_Tot,C16_Christ_Angli_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Anglic_85oe,C16_Christ_Anglic_Tot,C16_Chr_Ass_Apo_0_14,C16_Chr_Ass_Apo_15_24,C16_Chr_Ass_Apo_25_34,C16_Chr_Ass_Apo_35_44,C16_Chr_Ass_Apo_45_54,C16_Chr_Ass_Apo_55_64,C16_Chr_Ass_Apo_65_74,C16_Chr_Ass_Apo_75_84,C16_Chr_Ass_Apo_85ov,C16_Chr_Ass_Apo_Tot,C16_Chr_Bapt_0_14,C16_Chr_Bapt_15_24,C16_Chr_Bapt_25_34,C16_Chr_Bapt_35_44,C16_Chr_Bapt_45_54,C16_Chr_Bapt_55_64,C16_Chr_Bapt_65_74,C16_Chr_Bapt_75_84,C16_Chr_Bapt_85ov,C16_Chr_Bapt_Tot,C16_Chr_Breth_0_14,C16_Chr_Bret_15_24,C16_Chr_Bret_25_34,C16_Chr_Bret_35_44,C16_Chr_Bret_45_54,C16_Chr_Bret_55_64,C16_Chr_Bret_65_74,C16_Chr_Bret_75_84,C16_Chr_Breth_85ov,C16_Chr_Bret_To,C16_Chr_Cath_0_14,C16_Chr_Cath_15_24,C16_Chr_Cath_25_34,C16_Chr_Cath_35_44,C16_Chr_Cath_45_54,C16_Chr_Cath_55_64,C16_Chr_Cath_65_74,C16_Chr_Cath_75_84,C16_Chr_Catho_85ov,C16_Chr_Catho_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_To,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot,C16_C_La_Da_Sai_0_14,C16_C_La_Da_Sa_15_24,C16_C_La_Da_Sa_25_34,C16_C_La_Da_Sa_35_44,C16_C_La_Da_Sa_45_54,C16_C_La_Da_Sa_55_64,C16_C_La_Da_Sa_65_74,C16_C_La_Da_Sa_75_84,C16_C_Lat_Da_Sa_85ov,C16_C_Lat_Da_Sa_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Ort_To,C16_C_Oth_Pro_0_14,C16_C_Oth_Pro_15_24,C16_C_Oth_Pro_25_34,C16_C_Oth_Pro_35_44,C16_C_Oth_Pro_45_54,C16_C_Oth_Pro_55_64,C16_C_Oth_Pro_65_74,C16_C_Oth_Pro_75_84,C16_C_Oth_Pro_85ov,C16_C_Oth_Pro_Tot,C16_C_Pent_0_14,C16_C_Pent_15_24,C16_C_Pent_25_34,C16_C_Pent_35_44,C16_C_Pent_45_54,C16_C_Pent_55_64,C16_C_Pent_65_74,C16_C_Pent_75_84,C16_C_Pent_85ov,C16_C_Pent_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_Chr_Unit_Ch_0_14,C16_Chr_Unit_Ch_15_24,C16_Chr_Unit_Ch_25_34,C16_Chr_Unit_Ch_35_44,C16_Chr_Unit_Ch_45_54,C16_Chr_Unit_Ch_55_64,C16_Chr_Unit_Ch_65_74,C16_Chr_Unit_Ch_75_84,C16_Chr_Unit_Ch_85ov,C16_Chr_Unit_Ch_Tot
115011558,167,154,83,107,147,124,59,31,36,915,3549,3113,1442,2453,3353,2509,1296,667,391,18779,142,138,75,154,187,164,74,30,10,969,367,306,123,238,426,370,306,171,115,2424,0,0,0,0,0,0,0,0,0,0,83,97,48,61,92,120,78,49,33,660,6,0,0,0,0,0,0,3,8,14,733,614,308,383,584,577,365,164,75,3793,0,0,4,0,0,5,3,0,0,11,27,41,14,24,47,31,31,19,3,236,0,0,3,0,0,3,0,0,0,15,12,8,8,3,3,9,0,0,0,35,3,3,0,4,8,4,10,6,3,38,19,15,12,19,12,19,5,7,3,124,18,23,11,17,25,29,11,15,7,158,74,71,25,40,70,44,17,6,0,342,120,79,41,75,101,116,73,47,31,685,4,0,3,0,0,3,6,0,0,20,21,13,9,9,15,15,19,3,4,107,104,75,54,51,104,120,99,60,39,713
115011559,185,141,95,122,131,74,44,16,3,813,4773,2591,2065,3283,2736,1829,919,331,84,18612,123,76,88,144,132,82,43,15,5,704,670,392,248,505,501,376,291,105,25,3116,6,0,0,3,0,3,0,0,0,8,79,38,50,56,51,60,46,22,3,400,56,35,30,31,13,12,6,9,0,192,1849,1002,617,1054,1012,728,436,191,52,6939,3,3,10,3,0,3,4,0,0,25,115,67,46,90,89,44,25,3,3,474,11,22,0,21,18,8,5,0,0,85,26,22,0,18,8,7,3,0,0,94,3,3,0,7,11,0,4,4,3,38,58,20,26,41,23,13,12,5,0,199,6,16,8,16,22,24,15,4,0,119,163,158,100,108,124,91,31,5,0,776,99,62,33,77,101,72,58,30,5,554,3,0,0,0,3,3,3,0,0,22,31,28,8,23,22,19,14,5,3,156,101,85,36,73,93,84,58,30,4,569
115021297,218,143,97,163,182,185,119,71,49,1234,4034,2883,1583,2680,3228,2818,1806,862,352,20240,42,43,25,47,85,49,25,3,0,312,620,492,240,434,647,571,617,275,126,4029,0,0,0,0,0,0,0,0,0,3,51,30,46,29,52,48,52,19,9,335,0,3,0,0,4,4,0,6,0,20,1499,1064,574,776,1063,766,581,328,140,6793,3,0,5,3,3,4,0,0,0,19,101,41,29,53,59,31,40,16,6,366,7,3,6,3,3,8,6,0,3,35,23,3,12,6,5,8,3,0,0,60,4,10,3,13,18,13,18,10,3,88,13,8,0,10,6,8,0,0,0,44,11,8,3,10,9,15,15,9,3,84,95,88,42,60,83,24,33,7,0,435,41,52,21,34,82,104,80,47,17,471,6,0,0,4,0,0,9,0,0,18,27,27,8,19,29,12,13,13,0,154,93,109,66,70,136,135,146,78,33,865
115021298,52,42,29,37,47,47,29,18,11,319,972,684,394,666,815,697,478,257,142,5095,0,3,4,7,6,10,0,0,0,36,166,114,81,121,177,166,157,100,66,1137,0,0,0,0,0,0,0,0,0,0,29,13,9,14,17,11,7,5,0,100,0,0,0,0,0,0,0,0,0,0,327,169,112,154,183,146,106,75,36,1306,0,0,0,3,0,0,0,0,0,3,15,9,4,4,7,7,7,0,3,52,3,0,7,6,0,3,3,0,0,20,0,0,0,0,3,3,0,4,0,12,4,0,0,0,0,5,7,4,0,26,3,0,0,0,4,0,0,0,0,8,0,0,3,0,0,4,8,0,3,17,19,15,3,11,18,22,7,3,0,100,12,3,4,12,23,29,19,19,11,131,0,0,0,0,0,0,0,0,0,6,6,10,0,4,3,8,12,0,0,42,46,31,17,21,44,47,39,33,20,294
115031299,117,60,34,83,81,75,56,18,4,530,505,267,193,391,451,374,314,113,29,2638,14,0,7,3,3,4,3,0,0,27,92,45,41,88,92,82,99,35,10,570,0,0,0,0,0,0,0,0,0,0,12,6,0,6,3,3,7,0,0,34,0,0,0,0,0,0,0,0,0,0,95,64,41,60,95,68,49,26,0,494,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,3,0,0,13,3,7,4,7,3,3,3,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,7,3,3,0,6,9,5,0,0,33,0,0,4,3,6,15,10,8,10,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,3,4,6,5,13,10,10,3,60
115031300,377,255,165,258,263,232,137,55,17,1759,4586,3118,1963,3255,3515,2733,1500,562,203,21439,3,13,14,13,22,21,16,3,0,109,953,680,458,684,934,862,630,250,89,5541,0,0,0,0,0,0,0,0,0,0,79,56,28,45,64,44,45,17,11,390,0,0,0,0,0,0,0,0,0,0,1402,870,630,781,946,637,451,173,35,5923,3,3,0,3,7,4,4,7,0,27,15,20,10,18,24,15,14,4,3,127,22,27,18,8,22,11,7,9,0,127,12,6,3,6,11,9,3,0,0,57,6,3,5,6,12,13,8,8,3,54,0,0,0,0,0,0,0,0,0,0,10,0,4,3,12,3,14,3,4,52,44,28,26,23,28,37,13,4,3,204,42,32,28,44,119,127,95,26,6,514,0,3,0,4,0,9,3,4,0,26,9,3,4,8,6,6,4,0,0,37,129,112,59,78,99,125,103,46,15,766
115041301,127,101,67,79,82,85,49,22,7,619,1961,1200,1030,1334,1333,1110,689,276,80,9013,3,6,11,10,9,4,3,0,0,52,559,352,285,401,432,354,305,124,39,2855,0,0,0,0,0,0,0,0,0,0,21,9,15,19,21,16,7,5,4,123,15,4,0,7,0,3,0,0,0,30,845,484,389,503,490,374,271,86,20,3470,0,0,0,0,0,0,0,0,0,9,9,11,7,9,14,10,10,6,0,75,4,0,0,3,3,0,7,7,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,3,4,21,0,0,0,0,0,0,0,0,0,9,8,3,0,3,3,3,8,4,0,31,51,20,16,31,25,16,4,0,0,167,10,15,20,28,44,55,59,29,7,277,0,3,0,0,3,10,0,0,0,17,12,0,9,3,4,5,4,0,0,39,73,27,45,51,60,64,44,27,8,393
115041302,281,124,120,200,141,137,56,20,13,1081,5115,2225,1923,3662,2394,1701,826,254,72,18170,79,57,69,91,66,50,19,8,0,436,850,427,215,681,573,358,290,80,15,3492,0,3,0,0,0,0,0,0,0,4,81,41,38,58,42,33,36,11,4,351,11,11,3,6,4,11,6,3,0,61,2022,1163,673,1249,1086,672,369,170,49,7458,8,0,3,4,4,3,0,0,0,27,79,52,29,50,72,32,23,8,0,342,17,8,5,13,13,6,0,3,0,63,49,10,15,18,4,3,9,0,0,109,5,5,4,4,13,0,4,3,0,36,38,33,35,20,34,19,9,7,0,199,19,11,12,19,12,11,9,3,0,101,162,111,81,90,113,53,26,14,0,661,77,63,38,90,110,69,52,17,0,521,4,0,3,3,3,4,0,0,0,30,49,24,13,30,28,8,5,3,0,164,148,61,51,108,79,61,57,14,3,574
116011303,236,155,242,163,132,104,63,35,15,1139,3198,1902,3638,2200,1634,1371,856,555,182,15544,59,47,84,64,50,43,17,6,0,363,200,123,151,217,181,184,153,108,65,1375,0,0,0,0,0,0,0,0,0,3,47,21,38,35,37,31,18,14,0,244,0,0,0,0,0,0,0,0,0,0,643,389,582,520,444,454,299,198,93,3625,5,0,6,5,6,3,0,0,0,22,48,26,31,59,45,37,55,32,6,349,8,8,4,7,6,8,3,3,0,52,13,7,9,11,7,3,5,0,0,62,0,0,3,0,0,0,3,0,4,22,18,22,21,12,17,23,19,3,3,148,17,12,21,11,20,8,13,0,4,109,59,47,50,51,40,20,8,5,3,285,23,24,26,26,33,36,35,28,11,240,0,3,0,3,0,7,3,4,0,15,29,16,17,14,18,4,8,3,3,109,55,22,48,46,25,26,17,17,14,280
116011304,242,156,188,151,99,110,51,55,49,1099,3492,2326,2663,2220,2111,2002,1065,700,306,16875,69,29,55,67,38,42,14,9,3,318,292,178,191,262,236,329,246,149,42,1925,0,0,0,0,0,0,0,0,0,0,39,37,23,34,31,36,11,10,0,225,0,0,0,0,0,0,0,0,0,0,1068,777,784,674,709,689,564,313,210,5788,11,6,10,7,3,8,7,0,0,52,58,27,30,65,35,44,37,27,6,330,13,0,5,15,3,3,4,0,0,40,22,11,19,11,5,8,6,0,0,79,0,0,0,0,3,6,0,3,4,13,28,35,26,21,29,20,24,6,6,197,22,29,20,21,23,17,11,0,0,139,69,45,34,37,45,37,18,0,0,296,49,34,40,43,57,55,51,30,10,369,0,0,0,4,7,11,8,3,0,29,26,8,13,23,4,11,12,3,0,98,71,52,48,47,45,58,32,11,12,375
116011306,249,210,177,149,188,133,48,39,4,1206,4193,3111,2707,2740,2890,2248,955,509,151,19505,57,51,66,80,71,71,29,10,3,446,275,205,186,225,283,289,176,70,33,1742,3,0,0,0,0,0,3,0,0,5,64,42,29,36,48,38,9,9,6,278,0,0,0,0,0,0,0,0,0,0,1384,1014,910,937,998,1085,636,206,76,7248,20,25,17,10,19,10,9,4,0,109,81,64,46,64,64,52,45,25,7,447,7,14,12,4,14,16,7,6,0,78,34,13,20,21,8,9,3,0,0,116,0,0,0,7,3,3,0,5,0,14,84,63,59,53,45,53,36,17,3,401,45,44,36,37,34,34,17,11,3,262,107,88,72,60,84,42,23,4,0,482,42,34,36,33,66,59,46,17,5,329,0,3,4,5,3,3,3,0,0,25,37,39,30,13,37,16,13,4,0,192,62,69,47,35,44,68,26,12,0,357
116011307,286,169,199,178,200,147,73,75,18,1345,5007,2934,3382,3500,3329,2975,1456,1054,341,23968,54,37,73,79,54,64,32,19,3,416,545,388,346,494,565,610,485,232,135,3806,0,0,0,0,0,0,0,0,0,0,84,42,48,54,68,60,37,14,14,425,0,0,0,3,0,3,3,0,0,9,1472,816,844,1003,947,903,663,334,128,7108,8,3,4,5,6,3,5,4,0,37,101,59,65,77,95,56,40,36,13,536,15,8,8,22,8,6,5,8,0,76,31,17,11,18,20,5,3,3,0,108,3,5,8,3,9,12,13,6,0,55,27,20,14,27,13,15,21,7,0,137,23,18,17,12,27,25,14,3,0,135,126,96,102,61,73,66,18,3,0,542,115,49,53,100,104,102,90,30,16,659,7,8,3,11,7,7,5,11,3,65,25,11,18,11,14,11,19,14,31,159,102,84,75,78,91,108,71,39,9,648
116011308,294,190,215,173,184,129,104,61,12,1360,4647,2862,3451,3277,2989,2668,1606,775,236,22510,80,48,86,94,103,93,29,11,4,548,296,194,186,303,315,368,361,166,44,2233,0,0,0,0,0,0,0,0,0,3,92,57,48,76,40,53,38,11,4,423,6,0,0,3,0,0,0,0,0,10,1244,791,756,881,856,819,777,342,97,6560,15,8,14,7,11,10,7,3,5,67,112,66,79,78,78,74,81,50,16,651,4,12,7,9,19,7,13,4,0,76,15,10,6,6,4,5,0,3,0,54,0,6,3,3,7,3,10,5,0,40,20,15,29,16,13,38,24,14,3,168,22,17,11,29,19,19,5,7,3,130,116,71,72,80,68,30,10,7,3,470,63,39,48,56,57,78,66,31,7,442,5,8,0,4,12,9,8,9,0,59,9,4,7,12,10,18,11,3,4,71,92,62,58,63,62,76,69,29,6,513
116011560,177,105,114,86,82,61,46,44,8,717,2551,1555,1730,1722,1503,1150,824,448,118,11593,15,21,21,25,38,33,8,3,0,178,147,117,90,126,146,155,123,110,30,1051,0,0,0,0,0,0,0,0,0,3,46,29,19,32,31,33,21,12,0,220,0,0,3,0,0,0,0,0,0,4,698,466,409,495,452,409,329,193,52,3495,4,0,0,0,4,3,0,0,0,16,76,62,40,62,68,35,32,20,8,402,6,3,13,8,0,3,3,0,0,37,31,8,7,3,7,3,0,0,0,66,0,0,0,0,4,3,0,4,0,6,12,24,23,11,19,10,8,5,0,120,13,8,6,9,12,4,3,11,0,67,40,32,35,27,36,20,7,7,0,206,17,20,19,30,29,32,13,27,3,184,8,0,0,3,3,0,0,0,0,16,9,3,4,6,8,3,3,4,0,47,50,38,32,27,29,30,34,20,4,261
116011561,194,101,98,84,97,78,50,40,12,742,3300,2017,2338,2093,1964,1395,960,682,275,15022,38,32,45,42,46,32,12,7,3,253,229,173,136,169,259,233,176,167,61,1604,0,0,0,0,0,0,0,0,0,0,54,57,24,33,38,30,16,12,5,274,0,0,0,0,0,0,0,0,0,0,831,616,559,574,604,506,373,298,180,4542,3,3,0,3,3,0,0,0,0,17,75,53,56,61,63,61,43,26,6,452,13,11,13,12,14,9,4,4,0,81,22,18,9,9,11,7,0,0,0,75,3,0,4,4,6,0,5,8,15,50,35,20,30,27,20,30,17,7,3,185,33,30,26,15,32,27,7,4,0,167,79,45,37,42,32,19,6,3,0,269,46,37,43,27,39,56,37,20,9,315,0,0,3,0,0,10,3,0,0,20,16,9,5,5,7,5,10,5,0,64,74,54,37,40,57,43,29,31,9,370
116021309,154,68,88,106,81,61,11,3,3,573,4077,2146,2027,2874,2103,1326,556,186,41,15324,105,66,45,97,111,66,37,14,3,552,309,166,89,290,259,125,123,29,5,1396,3,0,0,0,0,0,0,0,0,8,44,50,21,31,55,29,21,6,0,255,0,0,0,0,0,0,0,0,0,5,966,651,429,597,648,448,260,104,27,4122,4,0,5,0,6,8,3,0,0,27,64,30,32,42,29,33,12,12,0,247,9,8,4,12,11,5,3,0,0,53,20,15,20,3,8,10,0,0,0,74,6,3,0,3,3,0,0,0,0,15,48,33,25,24,35,16,15,5,0,205,6,23,8,9,18,25,11,4,0,98,128,236,112,62,112,64,11,5,3,732,57,38,15,49,55,37,33,8,3,294,6,3,3,5,8,5,5,3,0,29,15,8,6,10,11,8,4,0,0,68,60,28,24,52,46,41,22,8,0,285
116021310,248,278,448,345,176,79,37,10,0,1630,6209,2438,4586,4544,2334,1399,615,227,49,22403,142,69,109,186,123,76,37,8,0,748,767,209,400,698,377,311,207,104,28,3109,9,0,0,3,3,0,0,0,0,11,85,44,48,68,47,42,14,12,3,363,8,3,0,3,0,0,3,0,0,15,2721,1012,1064,1730,1074,608,380,145,32,8764,16,11,12,12,5,10,4,0,0,68,122,52,72,98,68,23,18,6,0,463,17,4,13,21,8,11,4,3,0,82,44,12,22,29,8,12,3,0,0,129,8,4,0,9,11,4,3,3,0,47,84,42,44,54,34,33,19,3,0,316,37,35,19,28,35,14,9,4,0,188,263,168,160,165,160,75,32,5,0,1026,84,42,49,111,70,49,36,18,3,461,7,0,4,14,0,3,0,0,0,25,46,22,15,39,14,9,6,3,0,156,150,44,70,95,62,56,39,17,0,534
116021312,186,138,115,117,125,91,72,32,8,888,2284,1583,1465,1538,1559,1388,875,416,127,11236,45,31,44,57,32,20,16,6,3,251,424,254,295,381,360,329,287,103,38,2462,0,0,0,0,0,0,0,0,0,0,77,48,46,43,35,32,16,5,3,315,8,7,3,3,5,0,3,0,0,37,1054,681,781,772,637,497,402,161,53,5032,8,7,10,12,3,0,5,0,0,58,43,19,19,37,21,26,18,16,10,213,11,13,12,12,10,11,12,10,0,81,23,14,9,10,5,9,0,0,0,71,5,0,0,5,5,4,7,11,0,34,18,4,17,10,5,0,3,0,0,61,20,21,32,17,24,22,4,5,0,137,96,37,59,49,41,21,11,11,0,316,41,21,29,34,49,60,33,17,3,281,0,0,0,3,9,0,8,0,0,26,3,6,3,8,11,11,6,3,3,57,42,34,37,36,40,42,35,12,3,278
116021562,37,17,26,26,26,5,7,3,0,157,944,493,679,626,494,279,107,39,12,3682,15,3,4,15,12,5,5,0,0,66,64,40,47,70,65,48,38,7,4,393,0,0,0,0,0,0,0,0,0,3,5,11,8,9,13,10,0,0,0,55,0,0,0,0,0,0,0,0,0,0,224,151,158,150,165,116,61,22,10,1056,0,0,3,0,3,3,0,0,0,14,17,5,13,9,12,11,3,4,0,76,0,4,0,0,0,0,3,0,0,6,7,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,17,5,3,15,0,3,0,0,0,45,3,7,3,6,4,4,0,0,0,24,36,24,8,30,23,3,3,0,0,124,15,3,9,13,9,6,5,0,0,61,0,0,0,0,3,0,3,0,0,5,3,3,4,3,3,5,0,0,0,26,20,10,8,16,18,7,3,0,0,74
116021563,276,160,186,166,125,81,44,15,5,1056,5436,3082,3868,3649,2921,1952,795,325,101,22125,93,35,72,115,63,69,26,14,3,492,554,339,291,486,449,371,175,52,32,2746,0,0,0,0,0,0,0,0,0,3,70,44,77,48,48,35,21,5,3,343,6,0,0,5,0,0,0,0,0,7,1580,1002,875,1047,968,756,441,132,44,6838,17,9,3,9,14,4,4,0,0,58,85,37,34,55,58,30,31,14,3,346,11,6,4,5,4,6,3,3,0,54,46,24,21,19,17,10,5,3,0,146,0,7,6,0,3,8,3,5,0,28,59,13,32,43,14,15,13,12,0,206,19,22,20,20,20,30,11,0,4,140,133,87,90,87,78,63,20,6,4,564,38,33,25,48,64,52,31,13,3,308,11,3,0,8,3,0,3,3,0,34,41,17,26,22,20,11,14,3,0,159,76,76,45,54,87,68,35,5,4,449
116031313,472,277,172,210,135,127,92,31,3,1529,5099,2999,2251,2407,2161,1979,1235,403,69,18599,18,12,19,26,28,22,7,0,3,146,422,351,239,278,403,358,414,128,26,2621,0,3,8,0,0,9,3,4,0,22,41,21,18,17,19,21,12,7,0,154,0,0,0,0,0,0,0,0,0,0,1093,665,601,522,595,553,485,159,34,4709,11,0,3,6,0,0,0,0,0,24,18,15,31,19,21,23,34,17,5,189,16,20,10,6,18,11,15,6,0,101,115,65,37,57,26,25,11,3,0,339,0,0,0,0,3,4,0,0,0,14,22,28,16,8,19,26,6,12,3,145,62,50,43,25,42,22,11,3,4,255,98,54,50,46,34,22,13,12,3,336,97,44,42,52,61,54,59,22,7,439,7,0,4,3,6,5,13,0,0,39,55,26,25,15,17,19,8,4,0,171,91,91,36,51,46,71,36,9,6,440
116031314,128,67,84,60,50,27,9,10,3,435,2168,1151,1403,1308,1043,590,246,140,82,8129,5,3,11,11,10,11,4,0,0,71,179,109,94,139,158,82,41,16,0,822,3,0,3,4,0,0,3,0,0,13,27,3,14,14,4,12,0,4,0,75,0,0,0,0,0,0,0,0,0,0,663,434,390,402,413,325,148,78,75,2922,3,5,8,8,4,5,0,0,0,29,41,24,31,28,29,31,14,8,0,206,0,0,0,0,3,0,4,0,0,13,3,0,3,3,3,5,0,0,0,23,0,0,0,0,3,0,0,0,5,5,26,20,12,12,14,9,7,0,0,100,16,18,12,12,21,13,3,4,0,105,44,40,25,37,26,16,10,0,0,193,30,17,11,28,28,16,7,3,3,139,0,0,0,0,0,0,0,0,0,4,12,3,5,0,3,4,0,0,0,32,28,26,17,20,28,3,3,0,0,136
116031315,296,188,131,156,129,76,23,4,5,1021,5099,3327,2619,3068,2921,1590,576,287,107,19592,30,20,34,37,40,40,27,3,3,235,336,278,196,287,342,242,117,53,17,1868,0,3,0,3,0,3,0,0,0,14,38,31,24,24,32,36,15,9,0,210,3,0,3,0,0,0,0,0,0,9,1533,1282,930,941,1143,923,389,153,74,7370,20,16,14,6,17,9,11,0,0,93,63,64,29,52,59,28,9,21,10,337,16,5,5,11,5,6,7,5,3,72,57,43,31,26,23,12,3,0,0,184,0,0,0,4,0,3,0,0,0,9,107,78,47,61,56,56,28,9,0,440,50,62,46,23,48,37,11,11,3,289,97,84,45,51,88,39,9,6,0,421,43,22,39,35,58,47,14,12,3,290,6,5,5,4,3,6,0,4,0,36,39,18,14,14,10,11,4,4,0,111,70,80,62,33,47,41,10,4,3,346
116031316,543,239,202,196,156,153,95,38,14,1640,4369,2486,2136,2078,1756,1548,1188,400,77,16045,29,24,43,38,38,20,3,0,0,197,497,326,343,344,426,355,412,210,26,2947,0,0,0,0,0,3,0,0,0,3,44,19,24,24,20,26,25,3,3,186,0,0,0,0,0,3,0,0,0,10,1237,721,749,631,559,476,423,188,33,5017,0,0,0,0,3,3,3,0,0,12,29,30,26,26,25,23,28,16,7,196,20,7,11,14,10,17,12,6,7,98,148,89,48,50,44,27,12,3,0,429,0,7,0,6,3,7,9,6,0,39,17,17,14,13,10,8,3,3,0,95,56,58,52,34,33,25,12,8,0,283,137,66,55,56,34,36,13,9,3,407,107,68,57,42,67,70,80,50,10,554,3,4,0,0,6,10,11,3,0,42,42,22,14,22,20,9,4,0,0,127,106,53,47,34,43,43,47,21,6,398
116031317,454,230,251,207,157,146,80,39,9,1575,5663,3151,3381,2974,2579,1958,1276,588,138,21720,32,25,41,39,28,28,12,4,0,221,278,192,195,234,294,262,243,166,34,1890,6,10,5,3,8,4,3,0,0,45,62,36,41,31,32,34,16,3,7,252,0,0,0,0,0,0,0,0,0,0,1429,979,907,876,892,723,522,269,75,6677,14,9,3,9,7,7,5,0,0,57,45,33,33,34,41,38,25,28,5,281,17,14,5,11,16,20,7,0,0,89,62,46,36,20,24,16,15,3,0,221,3,0,0,4,3,3,4,4,0,26,113,65,63,72,46,61,44,19,3,489,75,51,27,46,36,16,19,6,0,287,98,81,72,65,42,40,19,0,3,419,62,35,37,26,49,36,44,23,8,319,0,0,0,3,0,7,3,4,0,18,21,13,16,15,11,19,8,3,0,107,45,43,17,27,37,33,31,9,0,238
116031318,0,3,0,0,0,0,0,0,0,4,0,12,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
