SA2_MAINCODE_2016,C06_CFNC_0_299,C06_CFNC_300_449,C06_CFNC_450_599,C06_CFNC_600_799,C06_CFNC_800_999,C06_CFNC_1000_1399,C06_CFNC_1400_1799,C06_CFNC_1800_2399,C06_CFNC_2400_2999,C06_CFNC_3000_3999,C06_CFNC_4000ov,C06_CFNC_NS,C06_CFNC_Tot,C06_CF_Cu15DS_0_299,C06_CF_Cu15DS_300_449,C06_CF_Cu15DS_450_599,C06_CF_Cu15DS_600_799,C06_CF_Cu15DS_800_999,C06_CF_Cu15DS_1000_1399,C06_CF_Cu15DS_1400_1799,C06_CF_Cu15DS_1800_2399,C06_CF_Cu15DS_2400_2999,C06_CF_Cu15DS_3000_3999,C06_CF_Cu15DS_4000ov,C06_CF_Cu15DS_NS,C06_CF_Cu15DS_Tot,C06_CF_Cu15NDS_0_299,C06_CF_Cu15NDS_300_449,C06_CF_Cu15NDS_450_599,C06_CF_Cu15NDS_600_799,C06_CF_Cu15NDS_800_999,C06_CF_Cu15NDS_1000_1399,C06_CF_Cu15NDS_1400_1799,C06_CF_Cu15NDS_1800_2399,C06_CF_Cu15NDS_2400_2999,C06_CF_Cu15NDS_3000_3999,C06_CF_Cu15NDS_4000ov,C06_CF_Cu15NDS_NS,C06_CF_Cu15NDS_Tot,C06_CF_NCu15DS_0_299,C06_CF_NCu15DS_300_449,C06_CF_NCu15DS_450_599,C06_CF_NCu15DS_600_799,C06_CF_NCu15DS_800_999,C06_CF_NCu15DS_1000_1399,C06_CF_NCu15DS_1400_1799,C06_CF_NCu15DS_1800_2399,C06_CF_NCu15DS_2400_2999,C06_CF_NCu15DS_3000_3999,C06_CF_NCu15DS_4000ov,C06_CF_NCu15DS_NS,C06_CF_NCu15DS_Tot,C06_CF_NDCO_0_299,C06_CF_NDCO_300_449,C06_CF_NDCO_450_599,C06_CF_NDCO_600_799,C06_CF_NDCO_800_999,C06_CF_NDCO_1000_1399,C06_CF_NDCO_1400_1799,C06_CF_NDCO_1800_2399,C06_CF_NDCO_2400_2999,C06_CF_NDCO_3000_3999,C06_CF_NDCO_4000ov,C06_CF_NDCO_NS,C06_CF_NDCO_Tot,C06_CF_T_0_299,C06_CF_T_300_449,C06_CF_T_450_599,C06_CF_T_600_799,C06_CF_T_800_999,C06_CF_T_1000_1399,C06_CF_T_1400_1799,C06_CF_T_1800_2399,C06_CF_T_2400_2999,C06_CF_T_3000_3999,C06_CF_T_4000ov,C06_CF_T_NS,C06_CF_T_T,C06_1PF_Cu15DS_0_299,C06_1PF_Cu15DS_300_449,C06_1PF_Cu15DS_450_599,C06_1PF_Cu15DS_600_799,C06_1PF_Cu15DS_800_999,C06_1PF_Cu15DS_1000_1399,C06_1PF_Cu15DS_1400_1799,C06_1PF_Cu15DS_1800_2399,C06_1PF_Cu15DS_2400_2999,C06_1PF_Cu15DS_3000_3999,C06_1PF_Cu15DS_4000ov,C06_1PF_Cu15DS_NS,C06_1PF_Cu15DS_Tot,C06_1PF_CU15_NDS_0_299,C06_1PF_CU15_NDS_300_449,C06_1PF_CU15_NDS_450_599,C06_1PF_CU15_NDS_600_799,C06_1PF_CU15_NDS_800_999,C06_1PF_CU15_NDS_1000_1399,C06_1PF_CU15_NDS_1400_1799,C06_1PF_CU15_NDS_1800_2399,C06_1PF_CU15_NDS_2400_2999,C06_1PF_CU15_NDS_3000_3999,C06_1PF_CU15_NDS_4000ov,C06_1PF_CU15_NDS_NS,C06_1PF_CU15_NDS_Tot,C06_1PF_NCu15DS_0_299,C06_1PF_NCu15DS_300_449,C06_1PF_NCu15DS_450_599,C06_1PF_NCu15DS_600_799,C06_1PF_NCu15DS_800_999,C06_1PF_NCu15DS_1000_1399,C06_1PF_NCu15DS_1400_1799,C06_1PF_NCu15DS_1800_2399,C06_1PF_NCu15DS_2400_2999,C06_1PF_NCu15DS_3000_3999,C06_1PF_NCu15DS_4000ov,C06_1PF_NCu15DS_NS,C06_1PF_NCu15DS_Tot,C06_1PF_NDCO_0_299,C06_1PF_NDCO_300_449,C06_1PF_NDCO_450_599,C06_1PF_NDCO_600_799,C06_1PF_NDCO_800_999,C06_1PF_NDCO_1000_1399,C06_1PF_NDCO_1400_1799,C06_1PF_NDCO_1800_2399,C06_1PF_NDCO_2400_2999,C06_1PF_NDCO_3000_3999,C06_1PF_NDCO_4000ov,C06_1PF_NDCO_NS,C06_1PF_NDCO_Tot,C06_1PF_T0_299,C06_1PF_T300_449,C06_1PF_T450_599,C06_1PF_T600_799,C06_1PF_T800_999,C06_1PF_T1000_1399,C06_1PF_T1400_1799,C06_1PF_T1800_2399,C06_1PF_T2400_2999,C06_1PF_T3000_3999,C06_1PF_T4000ov,C06_1PF_TNS,C06_1PF_TT,C06_T_0_299,C06_T_300_449,C06_T_450_599,C06_T_600_799,C06_T_800_999,C06_T_1000_1399,C06_T_1400_1799,C06_T_1800_2399,C06_T_2400_2999,C06_T_3000_3999,C06_T_4000ov,C06_T_NS,C06_T_T,C11_CFNC_0_299,C11_CFNC_300_449,C11_CFNC_450_599,C11_CFNC_600_799,C11_CFNC_800_999,C11_CFNC_1000_1399,C11_CFNC_1400_1799,C11_CFNC_1800_2399,C11_CFNC_2400_2999,C11_CFNC_3000_3999,C11_CFNC_4000ov,C11_CFNC_NS,C11_CFNC_T,C11_CF_Cu15DS_0_299,C11_CF_Cu15DS_300_449,C11_CF_Cu15DS_450_599,C11_CF_Cu15DS_600_799,C11_CF_Cu15DS_800_999,C11_CF_Cu15DS_1000_1399,C11_CF_Cu15DS_1400_1799,C11_CF_Cu15DS_1800_2399,C11_CF_Cu15DS_2400_2999,C11_CF_Cu15DS_3000_3999,C11_CF_Cu15DS_4000ov,C11_CF_Cu15DS_NS,C11_CF_Cu15DS_T,C11_CF_Cu15NDS_0_299,C11_CF_Cu15NDS_300_449,C11_CF_Cu15NDS_450_599,C11_CF_Cu15NDS_600_799,C11_CF_Cu15NDS_800_999,C11_CF_Cu15NDS_1000_1399,C11_CF_Cu15NDS_1400_1799,C11_CF_Cu15NDS_1800_2399,C11_CF_Cu15NDS_2400_2999,C11_CF_Cu15NDS_3000_3999,C11_CF_Cu15NDS_4000ov,C11_CF_Cu15NDS_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_0_299,C11_CF_NCu15DS_300_449,C11_CF_NCu15DS_450_599,C11_CF_NCu15DS_600_799,C11_CF_NCu15DS_800_999
114011276,3,3,3,4,8,13,12,9,5,3,3,8,74,0,0,0,4,0,3,3,0,0,0,4,0,20,0,4,0,7,5,16,18,7,4,0,4,5,72,0,0,3,3,0,10,3,3,0,4,0,3,23,0,3,0,0,0,5,5,0,0,0,0,3,22,0,6,6,16,4,36,23,10,4,3,12,8,139,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,3,0,0,0,4,4,6,0,3,0,0,0,3,16,6,10,9,24,17,57,42,19,12,7,12,20,229,7,0,5,3,7,22,16,24,14,7,9,5,118,0,0,0,3,0,3,3,4,4,0,0,0,20,3,0,3,0,0,8,8,14,12,8,9,6,80,0,0,0,0,0
114011277,26,22,24,36,45,90,81,42,22,15,12,31,435,8,6,3,13,17,38,33,17,8,6,0,5,162,9,12,17,45,57,166,120,90,33,15,7,41,615,11,7,11,13,23,28,22,10,5,5,3,4,137,6,11,0,14,13,23,15,7,3,3,0,8,107,33,33,34,80,105,258,195,126,44,27,10,57,1020,0,3,0,4,3,7,5,0,4,0,0,0,27,3,0,11,11,17,22,17,0,0,0,0,7,88,0,0,0,3,3,7,7,3,0,0,0,5,34,5,6,0,3,6,11,8,0,0,0,0,4,49,11,11,13,23,30,53,31,4,3,0,0,19,191,73,62,72,139,182,398,310,173,70,38,20,110,1643,38,8,16,32,30,103,89,76,26,17,19,18,474,0,0,3,4,5,25,27,33,12,12,0,5,137,10,3,5,18,28,84,133,139,46,35,16,21,539,3,0,7,5,12
114011278,25,19,18,22,42,85,73,75,12,17,6,28,426,6,3,10,9,17,23,25,16,3,0,0,9,115,4,11,13,32,62,165,146,99,19,12,7,28,596,3,7,0,14,9,17,22,10,0,0,5,3,77,6,3,7,9,12,31,21,15,0,3,0,13,116,21,19,24,59,97,233,212,138,25,14,17,52,909,0,0,3,0,5,0,0,4,0,0,0,3,24,0,9,3,16,17,20,21,9,3,3,0,0,99,3,3,3,3,5,10,5,3,0,0,0,3,34,0,5,0,7,3,9,3,4,0,0,0,0,36,6,18,9,26,30,37,28,13,3,3,0,11,193,55,54,60,108,166,353,318,226,38,29,24,87,1532,35,15,15,30,25,88,77,111,26,28,15,12,487,3,0,0,7,5,18,22,26,10,4,4,3,110,4,6,4,22,39,89,148,175,62,23,21,23,613,5,0,5,4,11
114011279,18,28,19,38,34,65,51,28,7,3,0,37,333,0,0,3,7,5,26,14,4,4,0,0,4,73,7,19,13,39,57,128,89,43,13,4,4,23,438,4,3,3,7,11,19,4,7,0,0,0,3,61,3,6,12,12,10,16,3,8,0,0,0,6,86,19,30,35,67,83,185,116,61,22,12,6,36,664,0,4,3,5,0,4,3,0,0,0,0,0,25,5,4,3,8,7,24,13,7,0,0,0,3,88,4,3,3,5,8,3,0,0,0,0,0,3,23,3,3,3,13,8,9,0,0,0,0,0,3,44,12,20,15,33,23,43,21,9,0,0,3,14,183,51,81,66,130,136,292,184,103,28,11,10,81,1177,32,22,5,30,41,73,68,60,13,14,9,25,389,0,3,4,6,6,18,15,17,6,3,0,0,85,4,7,5,10,29,89,118,93,26,14,12,12,416,0,4,0,4,3
114011280,8,4,5,8,8,15,10,7,0,4,0,20,98,3,0,3,3,0,7,3,3,0,0,0,0,21,6,4,3,9,4,26,15,9,0,3,3,3,89,0,0,3,3,0,0,3,0,0,0,0,0,14,0,3,0,0,0,3,0,0,0,0,0,0,16,4,9,7,16,12,34,21,15,0,5,4,5,138,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,7,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,3,10,5,4,0,3,3,8,7,3,0,0,0,3,41,17,16,14,29,23,61,36,29,6,10,3,26,286,18,4,3,4,9,16,15,15,7,3,0,7,108,0,0,0,0,0,0,4,5,0,0,0,3,22,0,0,0,3,5,14,7,16,4,5,6,8,69,0,0,4,0,0
114011281,6,7,3,10,8,25,12,10,5,3,3,12,106,0,3,0,0,3,11,4,3,0,0,0,3,34,0,0,6,13,25,33,10,19,8,3,0,9,136,0,3,4,4,3,3,0,3,3,0,0,7,29,0,0,0,0,0,3,4,3,0,0,0,0,16,5,12,6,19,27,50,20,29,15,7,0,23,213,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,4,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,5,5,10,4,0,0,3,0,0,37,13,20,10,26,42,81,42,47,20,12,7,37,354,8,5,3,13,7,31,19,28,12,12,7,3,145,0,0,0,4,4,13,4,10,3,3,0,0,44,3,3,0,9,10,16,23,42,19,17,5,3,130,0,0,0,0,4
114011282,19,21,21,26,23,51,40,46,10,8,3,42,312,0,4,10,10,22,20,29,12,14,3,7,4,128,11,19,14,36,47,106,73,68,16,3,3,24,429,3,12,4,6,15,17,11,7,3,0,3,3,86,0,7,10,14,3,20,5,7,3,3,0,10,79,13,37,38,65,89,169,117,88,33,11,17,46,721,0,0,0,0,6,3,0,3,0,0,0,0,18,3,0,3,10,7,16,6,9,0,0,3,0,55,0,0,3,0,3,4,0,3,0,0,0,0,24,3,3,0,5,9,3,3,0,0,0,0,4,34,7,5,15,18,25,29,15,11,0,0,3,10,134,45,67,68,103,135,249,172,146,46,21,20,96,1163,40,16,15,26,17,52,53,63,29,13,8,22,344,3,4,0,3,4,17,15,22,5,4,3,3,94,8,8,5,12,24,72,70,91,38,15,14,15,369,7,3,3,9,14
114011283,8,11,9,8,17,30,9,8,4,3,4,20,138,3,3,0,3,4,13,8,6,0,0,3,3,47,5,3,9,12,16,34,26,26,7,9,3,9,152,0,0,3,0,0,6,3,0,3,0,0,3,24,0,0,0,3,7,11,3,4,0,0,0,3,30,6,13,9,22,26,62,41,35,9,9,11,16,256,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,3,0,3,0,0,3,22,0,0,3,0,0,0,3,0,0,0,0,0,8,0,10,3,0,3,0,0,3,0,0,0,0,20,0,9,7,4,8,3,4,3,3,0,0,5,59,18,33,28,34,55,100,56,49,14,13,14,44,452,24,9,9,6,21,20,17,19,11,10,3,9,161,0,0,0,0,0,7,7,0,3,0,0,0,23,4,0,4,3,10,29,23,49,6,10,3,5,140,0,4,3,3,3
114021284,10,4,10,17,35,48,41,66,32,29,18,40,355,0,0,0,4,3,26,23,23,12,20,11,4,126,0,6,5,15,27,54,83,103,39,56,23,29,444,0,0,3,8,8,19,13,9,10,10,3,7,93,0,3,0,10,4,13,9,11,4,6,4,9,66,5,15,10,33,41,111,124,147,61,88,45,49,730,0,0,0,3,0,5,3,0,0,0,3,0,16,0,3,0,3,3,6,4,9,0,0,3,4,40,0,0,0,3,0,4,3,0,0,0,0,0,22,0,3,0,0,6,6,3,3,0,0,0,3,32,0,7,3,6,8,23,18,13,3,3,6,8,100,19,26,32,60,87,183,182,232,94,120,67,94,1184,26,11,9,13,21,42,45,63,39,41,37,21,365,0,5,0,9,5,7,7,17,15,15,11,7,104,13,5,4,9,10,24,38,86,64,84,56,17,414,3,0,0,0,8
114021285,4,3,10,14,18,41,41,56,15,0,3,13,217,3,0,4,3,5,21,10,11,6,0,0,3,77,3,4,5,18,21,89,92,102,31,10,3,15,399,0,0,0,7,3,8,8,4,0,0,3,4,47,0,0,3,9,5,24,16,14,3,4,0,3,78,12,10,16,29,33,138,124,133,46,17,8,28,602,0,0,3,0,0,3,0,0,0,0,0,0,10,0,0,0,5,3,19,5,7,7,0,0,4,51,0,0,0,3,3,0,5,0,0,0,0,0,9,0,3,3,3,0,3,4,0,0,0,0,3,22,0,5,11,13,9,25,13,13,3,0,0,7,97,11,17,37,52,61,208,175,204,69,20,15,49,915,10,3,7,6,8,32,37,77,24,12,11,24,251,0,0,0,0,4,11,14,17,8,9,3,3,73,3,0,0,9,14,30,74,108,47,31,18,12,350,0,0,0,0,4
114021286,6,3,12,14,16,29,40,45,11,9,9,27,214,0,4,0,4,8,11,8,20,4,8,0,4,71,0,6,3,11,20,69,72,68,25,12,9,15,308,5,0,3,5,3,10,6,9,7,3,0,3,48,3,0,4,6,8,11,12,0,5,4,0,8,61,8,12,10,31,38,103,98,92,35,27,14,26,486,0,0,0,0,0,3,0,0,0,0,0,0,6,0,4,0,3,13,11,9,4,3,0,0,8,50,0,0,0,3,0,4,0,0,0,0,0,0,11,0,3,0,0,0,8,0,0,0,0,0,7,22,3,6,0,9,16,16,10,11,4,0,0,13,94,13,24,22,46,70,148,151,145,52,37,19,68,796,23,4,9,15,6,23,19,51,24,19,16,9,228,0,0,0,3,0,4,6,21,5,3,0,3,58,0,0,0,7,11,32,50,72,57,22,14,13,276,4,0,0,3,0
114021287,12,4,3,14,22,39,34,37,8,6,8,21,202,3,0,0,6,4,18,17,11,4,0,0,6,67,3,4,6,10,19,73,66,65,30,10,3,10,298,0,0,3,3,3,18,11,10,0,3,0,0,52,0,0,0,9,3,17,13,14,4,0,3,6,64,11,5,12,28,35,124,105,90,40,8,7,22,492,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,4,0,4,14,6,8,0,0,0,8,47,0,0,0,4,3,0,0,0,0,0,0,0,11,0,0,0,4,3,3,0,5,0,0,0,3,17,0,0,4,8,11,22,12,10,0,3,0,8,85,20,15,13,56,67,183,152,144,44,19,14,47,779,13,6,4,12,18,54,57,86,27,22,19,15,326,0,0,0,0,3,8,14,19,6,0,9,5,66,7,3,0,3,12,33,62,111,46,28,11,12,324,0,0,0,0,3
114021288,0,3,3,8,11,27,17,24,12,6,13,7,125,0,0,0,5,0,4,9,17,3,3,4,3,48,0,0,0,5,7,15,28,34,6,17,7,12,133,3,0,0,0,3,3,3,0,0,0,3,3,28,0,0,0,0,0,8,3,7,3,0,0,6,31,9,5,6,11,19,31,39,51,12,20,18,24,241,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,3,0,9,0,9,3,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,3,3,3,11,3,5,3,3,0,0,38,5,9,6,22,28,70,62,83,21,28,33,36,404,8,3,0,8,3,11,20,27,12,14,20,7,130,5,0,0,0,3,7,0,0,3,0,0,0,26,0,0,4,3,5,13,16,40,15,20,20,7,135,0,3,0,0,0
114021289,3,0,7,11,9,33,35,43,16,17,20,27,220,0,4,3,4,5,11,17,13,0,3,0,8,67,3,4,4,12,23,46,36,44,26,6,16,13,234,0,0,0,0,4,11,0,6,3,5,0,8,37,0,0,3,0,8,4,4,9,4,0,0,4,38,11,4,14,23,35,64,59,67,32,16,19,23,370,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,9,7,7,3,3,3,0,3,3,35,0,4,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,3,4,0,6,0,9,4,3,8,6,3,3,3,7,55,12,16,21,39,56,103,101,114,48,39,36,52,645,20,4,3,4,16,24,29,36,11,30,25,15,225,0,0,3,3,0,4,10,9,5,8,13,5,60,7,3,0,3,10,21,25,41,35,35,24,8,207,7,0,3,0,6
115011290,14,9,9,14,23,50,61,153,137,100,29,41,639,4,5,7,9,16,35,33,31,24,16,6,14,199,14,13,10,32,33,122,181,331,205,125,38,61,1166,3,7,12,10,19,27,24,30,29,11,12,16,205,5,7,11,9,15,33,23,34,12,13,6,16,186,29,27,37,59,81,221,270,421,275,164,63,115,1755,0,0,0,0,7,9,0,3,3,0,0,0,27,9,0,3,3,4,8,9,20,5,8,0,4,79,0,6,0,5,3,16,12,8,11,0,0,0,54,9,0,0,5,3,17,7,6,5,0,0,4,67,14,13,7,15,14,51,29,34,23,9,7,13,226,55,45,54,90,123,327,359,615,430,269,90,167,2615,25,10,4,13,9,46,41,131,143,174,46,20,651,8,0,0,6,0,29,29,48,41,43,19,15,232,22,11,12,20,18,82,108,291,320,409,98,55,1442,12,4,3,3,14
115011291,12,9,11,21,13,48,47,58,58,64,46,25,415,15,11,3,12,17,48,53,67,30,43,23,20,342,18,16,13,27,25,130,134,199,152,155,85,60,1012,13,8,7,23,19,36,44,66,46,46,27,30,365,4,10,6,9,14,33,24,56,30,28,16,29,256,44,39,28,74,84,240,255,394,261,267,143,145,1971,0,0,0,0,0,5,3,0,3,0,0,3,19,0,0,4,3,3,13,3,13,3,5,4,9,58,0,0,3,0,5,12,6,8,0,0,0,3,32,0,0,0,7,0,8,7,3,4,3,4,3,38,0,4,11,9,11,31,14,25,13,6,8,15,148,55,53,42,109,106,323,319,476,331,341,194,187,2535,34,10,7,8,16,32,37,74,61,95,73,26,479,6,4,3,7,3,32,19,59,49,46,57,19,313,16,12,13,19,13,70,86,155,163,248,181,47,1015,19,8,14,7,13
115011294,3,3,0,6,6,12,9,25,16,21,17,16,130,0,4,0,6,3,8,10,28,8,7,17,10,109,0,6,0,8,9,26,28,48,49,64,44,9,286,4,0,4,11,9,16,13,30,7,15,18,14,138,0,3,0,0,3,11,8,16,9,10,14,13,91,4,15,9,24,24,62,60,120,75,101,84,46,623,0,0,0,0,0,3,0,0,3,3,0,0,14,0,0,0,0,0,3,3,8,3,0,3,0,18,0,0,0,0,0,0,5,5,0,0,3,0,21,0,3,0,0,0,4,5,3,0,3,0,3,15,0,3,0,5,3,13,11,12,3,8,10,3,64,12,23,9,35,33,89,84,155,88,127,109,70,819,0,3,0,6,4,17,6,16,17,19,23,13,125,11,0,0,0,3,5,6,8,14,17,29,5,97,11,3,3,11,3,15,14,34,32,67,83,17,276,7,0,0,0,3
115011296,10,3,4,5,12,19,16,46,39,40,35,14,241,8,5,3,6,7,26,24,42,24,31,33,28,229,9,8,7,8,21,53,56,98,71,108,90,27,559,13,6,6,7,8,34,39,55,34,37,47,25,310,6,9,3,8,5,24,19,17,16,19,19,15,162,31,25,24,35,45,136,138,214,149,193,187,90,1266,0,0,0,0,0,3,0,0,0,0,0,3,13,0,0,3,0,0,6,4,0,0,4,3,0,22,0,0,3,0,0,0,0,5,3,4,3,6,22,0,0,0,0,3,0,0,3,0,3,0,0,17,3,3,3,3,9,7,9,7,8,7,7,10,75,41,33,32,43,62,155,164,272,192,239,230,114,1580,20,6,6,6,6,16,14,40,29,49,74,22,296,7,7,0,0,0,17,14,26,19,31,60,9,181,11,5,9,3,3,29,38,67,49,143,163,23,544,9,6,0,11,10
115011553,5,0,6,8,8,11,22,40,38,23,9,9,190,0,3,0,3,5,17,8,19,8,9,3,5,87,6,4,0,3,18,43,34,78,53,60,23,17,330,4,3,3,0,4,4,6,17,8,7,0,3,61,3,3,0,5,3,8,7,4,6,6,9,5,65,12,15,7,14,30,74,58,115,77,80,27,31,547,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,6,12,0,0,0,3,27,0,0,0,4,0,5,3,4,3,0,3,0,21,0,0,0,3,3,3,6,3,0,0,0,0,21,0,0,0,11,4,10,13,21,6,4,4,3,73,18,15,13,27,41,98,87,174,123,112,45,49,814,11,3,3,3,3,14,14,39,60,55,29,10,248,4,0,0,0,4,5,4,13,9,13,6,3,70,7,4,4,3,4,25,22,71,74,116,45,8,382,6,0,3,0,3
115011554,3,0,3,0,3,10,3,11,19,9,3,9,70,0,0,3,4,7,6,5,19,14,10,10,5,87,3,7,3,11,9,23,26,49,40,41,13,18,233,3,0,5,3,4,5,7,17,8,16,9,9,87,0,0,0,3,4,8,8,7,5,7,7,3,49,7,3,11,18,18,47,45,94,74,66,36,29,462,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,8,0,6,3,0,0,0,15,0,0,0,0,3,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,12,3,0,0,3,4,8,4,10,5,4,0,3,44,9,8,17,19,24,63,50,111,94,88,39,41,570,4,0,3,0,0,3,3,14,12,19,14,3,73,0,0,0,0,0,8,5,8,9,22,21,4,77,4,0,0,6,3,10,15,38,25,47,45,6,210,5,3,5,4,4
115011555,4,9,7,12,11,28,30,40,34,42,16,20,253,0,3,0,8,8,29,18,17,20,25,14,14,161,0,9,5,11,14,43,65,93,69,87,47,40,496,8,5,7,7,10,33,24,31,28,22,12,13,190,3,0,3,3,11,22,8,21,12,32,10,16,151,13,20,16,26,48,130,116,161,130,160,87,85,993,0,0,0,0,0,0,0,3,3,0,3,3,14,0,0,0,0,3,3,3,3,5,3,3,3,27,0,0,0,3,3,0,0,0,0,3,3,3,13,0,0,0,0,0,0,5,3,3,0,5,4,24,3,6,0,3,5,9,9,10,7,4,10,16,80,18,30,26,41,63,162,149,207,174,213,122,124,1330,18,6,7,11,6,24,20,54,36,60,56,12,306,5,0,0,3,0,7,16,30,17,26,36,3,145,8,4,7,3,11,30,25,87,61,147,152,20,549,18,3,3,8,5
115011556,9,0,0,5,4,25,18,41,24,31,14,18,198,3,0,3,3,4,11,15,20,6,19,18,6,103,7,3,3,11,7,43,45,79,71,64,31,25,386,3,3,3,5,6,28,17,14,13,19,19,15,142,4,4,4,4,4,17,12,23,12,8,4,9,112,15,11,17,20,25,92,90,140,105,111,76,52,744,0,0,0,0,3,0,4,5,0,0,0,0,12,0,0,0,0,0,3,4,5,3,6,0,9,31,0,0,0,0,4,0,3,3,3,0,0,0,20,0,3,4,0,0,10,6,6,0,0,0,4,35,0,3,7,0,5,10,17,17,5,5,3,15,93,22,16,20,25,32,125,136,190,138,145,92,84,1037,19,10,3,3,4,16,22,40,31,68,30,6,254,0,0,3,3,3,6,13,17,7,25,26,4,108,14,6,0,0,3,26,27,75,88,124,92,13,463,10,3,3,4,0
115011557,0,4,0,6,7,16,8,24,31,35,23,5,157,0,3,0,0,4,7,10,18,4,12,10,3,70,3,0,0,0,11,19,28,73,51,61,49,29,325,0,0,3,3,4,12,8,28,16,16,6,4,98,3,0,0,3,3,7,11,16,6,12,7,3,71,6,8,3,6,24,50,56,133,81,94,66,46,571,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,5,0,4,0,0,25,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,3,3,0,0,0,0,14,0,0,0,0,4,3,11,13,3,12,0,3,52,11,13,5,18,28,65,76,172,109,146,95,59,787,5,0,0,0,3,9,0,16,15,25,35,3,122,3,0,0,0,0,3,9,18,11,15,25,0,88,11,0,0,4,4,9,14,54,49,102,90,17,361,0,3,3,4,9
115011558,10,10,11,15,11,52,41,74,53,56,17,31,386,8,6,3,12,16,41,52,58,46,47,24,18,339,12,21,13,17,29,100,137,232,184,166,67,55,1034,8,10,4,25,16,57,64,83,38,50,18,33,414,5,8,12,7,20,27,21,33,20,22,10,24,196,32,42,39,56,81,225,267,405,292,289,129,125,1978,0,0,0,0,0,10,3,3,3,3,0,3,34,0,3,0,4,3,10,3,7,4,6,0,9,58,0,4,3,3,9,12,13,12,3,3,0,3,66,0,0,0,3,3,10,11,10,10,6,0,7,60,0,14,3,11,19,41,33,32,15,23,4,25,217,49,72,47,80,105,316,347,515,366,362,144,178,2583,23,4,3,10,12,29,28,52,65,96,52,18,389,12,3,3,6,3,28,31,60,37,71,41,8,304,21,5,5,12,17,57,61,141,153,294,166,37,966,28,9,4,11,13
115011559,5,3,8,14,8,49,47,102,94,97,23,27,476,0,0,7,9,7,32,36,61,25,32,12,17,247,15,6,11,21,31,114,157,336,221,234,67,62,1281,3,4,7,5,18,35,28,61,31,44,20,15,268,3,3,3,9,3,37,28,56,29,34,11,16,237,20,21,27,46,62,225,255,502,297,353,108,116,2029,0,0,0,0,0,0,4,0,0,3,0,0,13,0,0,0,4,3,7,11,8,11,6,6,3,58,0,0,0,0,8,7,0,6,0,4,0,0,39,0,3,0,0,0,8,3,10,8,12,0,5,41,0,3,4,9,11,23,20,27,17,16,5,12,154,30,27,36,59,88,297,321,632,413,464,138,154,2657,12,8,7,13,10,42,57,85,85,122,56,24,522,5,4,6,8,10,23,28,56,62,67,53,14,340,21,10,9,11,19,42,98,251,263,382,217,64,1389,14,4,3,5,8
115021297,7,15,12,20,16,49,56,91,67,57,75,70,526,3,3,9,7,11,37,22,60,38,34,43,29,302,9,13,8,18,28,83,98,173,119,131,156,74,904,4,11,6,11,10,24,30,58,16,30,40,24,257,0,11,5,9,13,33,29,34,22,30,34,39,257,17,32,25,48,63,176,183,323,196,228,269,162,1722,3,0,0,0,0,0,0,4,0,3,3,4,11,0,0,0,0,3,9,7,12,4,6,9,10,56,3,0,3,3,3,0,0,3,6,0,10,5,35,0,0,3,3,3,5,3,4,3,3,5,11,44,3,3,5,10,7,16,14,19,8,10,21,25,148,27,46,39,82,84,241,249,432,274,294,363,262,2396,44,7,6,12,9,44,39,74,52,79,127,47,533,12,0,0,3,5,21,20,42,26,64,88,19,295,27,9,3,8,14,43,48,121,108,172,260,57,873,16,0,9,5,7
