region_id,C01_T_P_Mo_O_B_OS,C01_T_P_BP_B_Aus,C01_T_P_Bplace_NS,C01_T_P_Tot_resp,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_Bo_par_brn_os,C06_Pol_Fa_only_brn_os,C06_Pol_Mo_only_brn_os,C06_Pol_Bo_par_brn_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_Bo_par_brn_os,C06_Rus_Fa_only_brn_os,C06_Rus_Mo_only_brn_os,C06_Rus_Bo_par_brn_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinh_Fa_O_B_OS,C06_Sinh_Mo_O_B_OS,C06_Sinh_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_S_Afr_Bo_par_brn_os,C06_S_Af_Fa_only_brn_os,C06_S_Af_Mo_only_brn_os,C06_S_Af_Bo_par_brn_Aus,C06_S_Af_Bplace_NS,C06_S_Af_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Welsh_BP_B_OS,C06_Wels_Fa_O_B_OS,C06_Wels_Mo_O_B_OS,C06_Wels_BP_B_Aus,C06_Welsh_Bplace_NS,C06_Welsh_Tot_resp,C06_Other_BP_B_OS,C06_Othr_Fa_O_B_OS,C06_Othr_Mo_O_B_OS,C06_Othr_BP_B_Aus,C06_Other_Bplace_NS,C06_Other_Tot_resp,C06_Anc_ns_Bo_pa_born_os,C06_Anc_ns_Fa_on_born_os,C06_Anc_ns_Mo_on_born_os,C06_Anc_ns_Bo_pa_bor_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_Tot_res_Bo_par_bo_os,C06_Tot_res_Fa_onl_bo_os,C06_Tot_res_Mo_onl_bo_os,C06_Tot_res_Bo_pa_bo_Aus
LGA13660,166,4647,327,5522,3,83,94,2448,70,2699,0,0,0,11,0,11,0,0,0,6,0,11,0,0,0,0,0,0,12,0,4,14,0,39,115,72,85,1929,62,2263,6,0,0,4,0,7,6,0,0,10,0,16,15,12,7,155,4,187,0,5,0,3,0,7,3,0,0,0,0,5,3,3,4,3,0,13,14,18,9,470,6,518,4,4,5,30,0,43,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,7,3,0,0,0,0,8,3,3,3,3,0,14,4,0,0,0,0,5,3,0,0,5,0,6,22,21,20,360,3,424,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,0,14,29,5,8,18,0,68,3,3,3,171,123,304,262,235,242,5660
LGA13700,97,2998,235,3732,8,52,59,1641,56,1816,0,0,0,10,0,10,10,3,0,4,0,14,0,0,0,0,0,0,12,3,0,8,0,19,107,57,45,1055,46,1308,0,0,0,0,0,0,0,3,0,4,0,6,16,11,3,80,0,111,9,0,0,3,0,7,3,0,0,0,0,3,0,0,0,0,0,0,22,13,15,462,13,526,3,8,0,7,0,18,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,4,3,4,3,0,0,11,5,3,0,7,0,19,0,0,0,0,0,0,29,11,6,240,6,293,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,3,4,6,0,17,41,3,5,27,0,72,3,0,3,89,62,160,290,177,146,3646
LGA13800,3152,37362,4106,60887,294,2729,1852,22798,673,28349,0,7,3,96,4,109,268,34,29,68,31,424,183,27,19,39,7,279,649,237,127,309,17,1346,4164,2064,1572,13260,528,21586,163,3,29,3,12,204,74,27,21,112,7,243,600,220,145,1099,33,2104,183,52,21,127,9,391,120,36,14,35,6,213,191,16,23,4,11,250,788,387,267,3880,89,5418,645,253,113,649,42,1703,45,0,3,4,3,46,129,67,11,62,0,275,197,28,16,25,3,263,1038,299,147,661,67,2215,124,38,11,20,8,201,244,122,93,31,13,506,203,51,31,78,12,376,52,17,9,34,0,107,893,428,298,2822,101,4533,87,24,8,21,5,148,47,11,0,3,3,67,92,25,14,4,0,144,77,21,11,38,0,148,32,15,0,0,4,50,27,0,3,3,0,29,143,44,30,165,0,378,1278,359,253,451,59,2401,278,113,67,1223,2919,4607,13308,7754,5240,48124
LGA13850,91,2898,179,3562,12,71,52,1564,52,1747,0,0,0,25,0,21,7,0,0,10,0,23,3,0,0,0,0,3,7,4,3,4,0,21,67,65,35,1061,23,1256,0,0,0,0,3,6,0,3,0,8,0,10,9,12,0,62,3,85,11,3,0,4,0,18,4,0,0,0,0,4,0,3,0,0,0,4,6,10,10,321,0,347,46,12,0,55,0,113,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,14,0,0,8,0,23,3,0,0,0,0,3,0,0,0,4,0,4,25,8,16,175,0,226,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,14,27,18,4,22,6,73,4,9,3,142,109,274,258,221,123,3474
LGA13950,2885,26947,6880,85261,1660,2141,1311,13664,663,19439,3,11,5,99,9,123,4652,41,72,95,100,4961,1086,61,30,102,27,1310,293,78,44,105,10,517,3740,1410,902,7827,479,14354,1776,21,91,12,60,1965,226,23,26,82,5,359,533,115,70,603,26,1353,1243,175,60,295,33,1799,186,28,9,27,3,251,4777,39,29,26,63,4926,798,336,205,3086,105,4529,2262,449,144,734,123,3719,567,0,5,0,14,599,7652,977,297,626,362,9919,66,0,0,6,3,82,2481,305,150,455,102,3483,897,38,43,12,59,1045,268,66,72,28,18,454,490,47,36,61,18,644,238,21,15,38,3,314,738,310,200,1648,60,2958,479,36,16,31,10,579,1484,3,16,4,28,1539,100,9,12,3,3,133,524,18,18,34,17,617,1257,101,52,22,74,1507,686,5,15,0,19,725,65,26,25,93,0,216,11356,539,288,388,391,12969,2096,186,115,727,4986,8112,54679,7615,4373,30933
LGA14000,7132,66051,6759,144692,1183,6188,4457,38148,983,50962,15,11,0,54,3,82,15046,227,320,272,227,16086,410,54,24,78,0,567,1172,334,199,334,25,2059,12076,4778,3219,23558,853,44481,1593,22,94,4,39,1754,427,92,57,281,20,871,1548,405,247,1881,58,4137,602,154,63,260,24,1105,431,88,28,62,13,624,4751,69,58,25,88,4985,2166,1008,674,9038,235,13120,2244,646,207,1372,91,4563,3117,8,34,7,87,3258,1340,207,134,348,63,2093,46,11,9,3,5,77,329,97,59,144,10,638,224,46,33,5,11,317,935,298,195,103,19,1550,918,103,49,125,12,1208,609,44,27,95,24,801,2521,1135,785,6702,174,11325,298,37,9,35,3,378,1698,45,18,11,23,1802,1125,85,47,16,31,1301,589,38,26,69,9,729,151,17,6,4,8,186,392,8,17,0,8,424,400,110,61,374,6,949,9480,968,855,989,234,12517,1156,230,165,1220,4135,6906,68992,17563,12176,85617
LGA14100,714,6093,648,12570,93,587,450,3411,93,4631,0,0,0,9,0,9,590,32,32,28,20,709,60,5,18,11,3,97,73,29,14,18,3,133,907,439,252,1967,66,3631,48,3,14,3,3,69,47,9,10,31,0,97,164,46,22,186,7,418,262,67,30,95,9,466,87,11,5,18,0,122,106,4,8,0,0,120,268,153,82,1234,29,1763,432,108,45,285,25,894,107,0,5,0,3,117,99,35,16,57,6,212,17,0,0,0,0,15,35,5,4,17,0,58,20,3,5,0,0,26,90,35,11,5,6,150,91,11,13,4,0,115,49,7,5,5,0,66,211,105,49,565,12,934,48,6,3,7,0,61,28,8,0,4,3,35,46,10,5,0,3,68,36,3,3,4,0,51,22,6,0,0,3,32,50,0,0,3,0,54,40,3,3,33,0,78,663,101,97,93,24,980,66,13,9,109,852,1052,4855,1844,1210,8202
LGA14150,2422,25596,4665,70009,726,1925,1259,13269,414,17591,3,3,0,33,4,44,14670,130,158,135,319,15410,758,47,32,106,28,970,190,43,20,77,7,335,3095,1348,901,8111,386,13847,833,10,60,7,38,942,140,20,12,91,0,262,407,100,36,576,39,1160,3000,382,166,895,94,4532,162,16,10,23,9,220,1229,44,22,10,16,1318,656,351,210,3429,94,4731,1711,369,145,657,58,2930,335,3,9,3,10,366,1674,174,82,148,133,2213,1760,121,46,142,54,2123,327,68,41,96,11,540,724,39,39,15,30,839,235,73,37,18,14,375,212,27,16,28,0,285,163,12,0,24,3,211,728,367,231,1972,56,3342,267,13,11,9,3,306,103,3,3,7,4,124,129,15,8,5,10,163,347,28,14,20,10,416,106,9,9,9,8,139,405,6,9,3,17,441,90,38,9,88,4,233,5141,387,298,349,198,6364,1081,115,89,539,3188,5012,41407,6286,3982,30894
LGA14200,356,12353,920,15020,26,338,230,7434,194,8228,0,0,0,87,5,93,25,10,3,68,3,100,5,0,0,0,0,5,63,17,11,46,4,137,412,300,220,4781,135,5854,20,0,7,6,0,30,11,5,3,39,3,62,108,29,15,594,10,752,5,3,0,6,3,19,16,0,0,7,0,21,4,3,0,3,0,9,63,52,25,1329,18,1485,59,24,9,118,3,206,3,0,0,0,0,0,11,3,3,9,0,23,0,0,0,3,0,3,4,5,0,9,0,18,5,3,3,8,0,21,11,20,3,4,5,50,18,7,4,14,3,47,0,0,0,14,0,10,96,70,49,1019,22,1255,3,0,0,3,0,8,0,0,0,0,0,0,17,4,0,0,0,21,6,0,0,13,0,18,0,0,0,0,0,3,0,6,0,0,3,6,12,3,0,41,0,53,159,36,19,93,5,308,14,6,3,446,489,965,1176,944,607,16194
LGA14250,54,1411,90,1781,3,27,33,721,16,796,0,0,0,7,0,7,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,8,0,23,54,33,26,477,13,600,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,37,0,44,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,5,9,0,212,4,228,22,14,0,28,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,3,0,0,0,0,4,7,5,0,0,0,11,0,3,0,0,0,3,0,0,0,0,0,0,23,5,4,134,4,174,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,4,0,15,0,31,4,0,6,50,35,86,162,103,72,1696
LGA14300,137,4206,778,5580,9,98,86,2371,41,2610,0,0,0,3,0,4,3,0,0,13,0,17,0,0,0,3,0,3,20,6,3,13,0,42,111,110,70,1519,37,1850,4,0,0,0,0,5,0,0,0,11,0,12,23,8,12,166,3,216,0,0,0,9,0,9,4,0,0,0,0,4,3,0,0,0,0,3,36,28,12,582,0,659,5,0,0,19,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,0,8,0,0,9,14,0,3,3,0,19,6,3,10,6,0,20,6,0,3,6,0,15,0,0,0,4,0,4,20,29,24,342,12,421,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,11,0,19,51,8,8,37,7,107,3,4,3,132,928,1071,338,301,242,5256
LGA14350,825,21032,1479,26887,76,796,444,12244,419,13974,0,9,0,601,10,616,40,12,5,28,5,89,19,4,3,4,0,30,145,40,20,44,7,258,1136,691,453,7785,292,10355,53,0,28,6,0,85,21,5,10,69,3,109,171,57,44,636,31,945,33,4,4,25,0,64,16,7,0,5,0,28,27,4,3,3,3,41,156,144,73,2405,70,2844,57,42,12,167,12,291,8,0,0,0,0,8,6,4,3,19,0,30,0,0,0,0,0,3,57,8,15,50,4,141,31,4,3,3,0,43,61,28,15,26,11,142,51,7,3,16,7,85,11,4,0,6,0,18,251,158,105,1397,36,1953,4,11,3,3,0,16,6,0,0,0,0,6,19,0,3,0,0,19,15,5,0,26,4,46,0,3,0,0,0,3,8,0,0,0,0,7,22,17,3,63,0,113,293,93,49,194,20,651,50,31,32,720,1662,2498,2843,2188,1333,26545
LGA14400,902,12252,874,18773,63,816,591,7269,197,8927,0,0,0,32,0,32,78,4,14,34,0,131,39,3,7,5,0,54,124,39,27,73,6,269,1404,718,463,4413,161,7159,14,0,3,0,3,20,30,3,0,38,0,67,169,62,49,325,14,614,64,16,3,31,0,110,24,3,0,6,0,32,14,0,5,8,3,22,249,132,112,1844,38,2374,196,64,25,188,22,494,4,0,0,0,0,9,11,3,0,4,0,18,34,5,9,4,3,54,83,20,13,42,3,166,62,8,14,8,6,97,80,23,15,12,4,141,51,21,4,13,0,89,21,0,0,3,0,29,347,168,128,1150,37,1820,44,10,0,17,0,74,3,0,0,0,0,8,38,11,5,0,0,54,37,0,4,5,0,47,3,0,3,0,0,3,0,0,0,0,0,0,47,6,7,58,0,124,344,90,71,137,13,663,47,17,12,246,597,921,3724,2242,1584,15965
LGA14450,1812,17569,3186,49885,492,1395,950,8460,253,11557,3,4,3,25,3,37,8920,87,139,123,211,9472,842,71,33,115,23,1078,135,40,26,47,3,249,2109,941,663,5449,272,9432,552,11,37,0,14,616,109,18,17,43,5,192,324,71,53,412,13,875,3553,452,194,1160,124,5484,120,25,4,16,3,165,923,8,25,8,17,979,508,243,146,2342,72,3311,1434,314,139,637,70,2592,165,0,3,11,0,175,1373,141,84,119,67,1792,1144,98,28,75,37,1384,249,65,33,82,12,436,307,17,16,3,15,364,194,50,39,18,6,307,188,19,10,36,3,248,239,15,3,15,12,275,557,239,138,1383,38,2356,329,26,4,23,8,383,71,4,3,3,3,85,130,12,3,8,3,151,290,19,10,16,12,346,115,9,3,10,0,135,167,4,3,0,9,183,69,28,10,65,3,172,3711,260,188,267,126,4550,756,94,40,378,2648,3915,30078,4780,3047,21349
LGA14500,5607,44997,3924,100152,822,4777,3638,25143,585,34969,3,0,0,5,3,10,8651,234,334,282,158,9658,237,31,15,69,6,361,786,170,125,188,15,1282,10661,3609,2488,16134,551,33451,351,11,44,3,9,419,334,68,59,210,11,679,1420,289,194,1199,36,3139,562,146,54,234,17,1015,433,65,44,71,9,628,1560,52,42,25,36,1716,1856,772,521,6289,167,9607,1173,319,166,606,36,2309,1585,12,28,19,37,1679,250,84,16,110,9,471,40,9,0,3,0,55,91,27,13,42,3,180,57,12,3,3,3,77,818,207,166,52,7,1251,649,90,50,103,12,892,457,56,38,70,8,624,2256,879,641,4923,142,8839,123,27,4,29,0,176,475,25,20,12,9,536,2623,110,70,12,29,2844,274,41,18,44,7,386,85,12,4,0,7,103,169,0,6,7,3,183,295,70,60,237,8,675,6432,773,690,753,135,8782,634,106,126,755,2397,4018,46162,13083,9677,57632
LGA14550,320,6941,527,9159,29,317,208,3947,105,4603,0,3,0,192,3,199,7,0,3,12,0,26,0,0,0,3,0,0,36,10,5,18,0,79,449,248,198,2469,79,3437,20,0,0,0,0,20,20,6,3,15,3,41,104,38,10,237,5,400,5,4,3,3,0,18,3,3,0,0,0,8,18,7,3,3,3,29,70,61,30,894,25,1075,34,14,7,88,0,136,0,0,0,0,0,0,0,3,0,5,0,12,0,0,0,0,0,0,3,3,0,0,0,7,13,3,3,11,0,31,33,18,10,7,0,61,17,4,0,16,3,40,8,3,3,0,0,8,99,58,58,545,21,779,9,3,0,3,0,13,7,0,0,5,0,4,10,0,0,3,0,11,0,3,6,5,0,15,0,3,0,0,0,3,0,0,0,0,0,0,10,3,0,23,0,36,131,58,33,102,9,335,13,10,11,181,244,471,1148,883,594,8787
LGA14600,154,6072,467,7180,0,104,76,3327,100,3607,0,0,0,133,3,138,7,0,3,13,0,16,0,0,0,0,0,0,13,4,3,4,0,29,81,84,77,1981,63,2283,7,0,0,7,4,17,3,0,0,18,0,20,28,11,3,193,0,238,4,3,4,5,0,18,5,3,0,0,0,6,3,0,0,4,0,6,12,23,12,544,6,597,4,6,0,27,0,39,0,0,0,0,0,0,3,0,3,4,0,11,0,0,0,0,0,0,3,0,0,0,0,5,3,3,0,0,0,10,8,3,3,4,0,19,0,3,0,0,0,0,0,0,0,3,0,0,22,26,20,424,4,501,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,3,0,8,0,3,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,26,31,11,3,38,7,92,0,4,3,269,222,495,243,294,213,7024
LGA14650,7255,127341,8994,177185,620,6329,4267,75105,2230,88549,3,18,10,410,28,468,712,84,73,298,30,1200,269,55,10,78,5,417,1030,342,206,650,26,2256,8395,5373,3773,50417,1768,69723,374,5,122,4,19,526,157,57,26,401,9,658,1521,541,282,4000,128,6478,432,144,44,375,36,1024,224,52,14,65,9,361,328,47,23,25,12,438,1287,946,584,13078,356,16250,1046,400,113,1344,67,2972,90,3,12,18,3,126,56,29,11,79,4,180,532,73,20,92,12,723,223,63,36,127,9,459,208,97,69,73,9,449,521,259,173,130,26,1110,861,144,100,340,20,1460,196,40,30,114,11,393,2576,1580,1015,11458,349,16986,291,53,24,42,9,421,86,17,4,5,3,110,201,37,28,19,0,293,193,40,24,139,8,412,33,11,0,0,4,54,69,3,11,0,3,81,406,218,115,941,29,1713,3058,794,482,1375,152,5860,511,272,198,4405,5609,10999,26509,18126,11899,165607
LGA14700,1564,13391,1910,30340,225,1426,978,7191,177,10006,0,0,0,21,0,18,2094,74,90,74,25,2350,147,17,4,14,9,193,221,72,38,69,5,398,2505,1085,657,4655,144,9046,201,4,18,4,5,235,137,20,21,56,3,232,360,105,66,408,14,960,274,61,21,112,9,480,174,26,6,28,0,233,545,14,16,3,3,577,619,283,188,2569,53,3713,488,124,55,305,20,995,203,0,10,4,0,220,116,34,0,63,4,220,37,6,0,3,3,46,54,18,16,21,0,98,53,6,3,0,3,65,325,67,46,17,0,464,227,34,10,60,4,326,148,20,21,24,3,210,597,281,161,1530,30,2599,112,12,6,7,5,144,101,7,7,3,0,117,221,25,23,5,0,281,112,21,12,15,4,162,39,3,0,4,0,40,51,3,6,0,0,61,80,22,18,75,8,200,2364,228,198,229,52,3069,186,22,30,220,1640,2098,13016,4120,2725,17789
LGA14750,333,8485,616,11424,42,259,132,4524,139,5098,0,0,0,34,0,34,28,3,0,16,0,47,3,3,0,0,0,10,29,22,15,37,3,107,259,222,141,3004,79,3705,10,0,5,0,0,15,5,0,0,28,0,33,34,17,7,398,11,466,12,13,4,19,0,45,4,3,0,3,0,12,51,0,0,0,0,54,57,43,42,1048,19,1204,534,124,22,398,9,1090,0,0,0,3,0,3,3,0,0,11,0,16,0,0,0,0,0,0,3,3,4,0,0,11,11,7,0,0,0,13,30,7,13,8,0,60,0,3,0,10,0,9,4,0,0,3,0,3,81,58,52,736,15,939,11,4,3,4,0,14,7,0,0,0,0,10,13,3,0,0,0,20,3,0,0,11,0,16,3,0,0,5,0,4,0,0,0,0,0,0,14,7,0,33,0,56,124,37,14,59,10,247,44,14,7,360,553,980,1419,852,461,10752
LGA14800,2595,20943,3538,47972,320,2352,1550,10808,353,15377,4,9,0,59,4,76,1055,74,84,142,26,1378,209,32,12,26,10,285,350,126,67,84,5,635,5088,1728,1173,7377,257,15633,223,5,22,3,12,262,234,35,19,131,3,423,618,163,113,722,23,1632,786,137,47,170,29,1160,167,45,13,29,3,254,318,23,12,10,4,371,1493,508,352,4336,110,6794,1906,365,151,609,74,3110,124,3,5,7,4,146,182,36,18,57,13,309,87,9,9,4,3,108,261,50,37,45,9,404,119,22,12,3,6,160,552,100,84,20,6,767,260,68,36,65,7,436,123,24,21,37,0,213,1308,443,293,2554,62,4650,202,20,8,17,0,248,80,9,3,5,0,101,187,14,12,4,3,216,253,22,20,29,4,334,79,11,0,7,0,92,139,5,3,0,6,151,219,40,45,135,6,449,2860,474,381,423,77,4210,303,61,51,398,3617,4445,20109,7013,4653,28316
LGA14850,1701,30560,2430,41572,127,1435,991,17396,472,20430,0,17,3,332,17,373,141,17,31,72,6,258,15,8,0,9,3,32,201,66,51,122,12,448,1853,1183,799,11375,376,15585,87,3,25,3,5,122,86,27,13,114,7,245,348,139,81,1186,36,1786,57,26,9,64,0,156,27,14,3,11,0,64,81,23,15,17,13,146,366,326,167,4620,122,5603,541,228,57,978,36,1841,22,0,0,0,0,22,9,6,0,49,3,69,8,3,3,0,0,18,30,17,8,34,3,92,56,24,18,21,3,120,136,84,62,32,3,313,69,26,8,44,4,144,37,9,9,25,4,86,455,271,208,2897,67,3891,21,5,0,9,7,49,15,6,3,9,0,31,51,8,3,16,0,79,41,16,4,49,3,104,3,3,0,0,0,11,28,3,0,0,0,31,69,22,17,100,3,205,762,254,162,473,42,1692,89,63,50,929,1515,2644,5831,4332,2800,40986
LGA14870,713,14198,1412,19308,72,577,388,8160,289,9476,0,0,0,45,5,52,64,3,3,19,13,94,37,3,0,13,0,55,104,27,24,54,5,219,823,467,350,5324,229,7188,61,0,26,3,3,92,25,7,3,29,3,71,135,45,25,335,10,552,30,9,4,34,3,81,36,9,0,6,0,43,26,3,3,0,0,29,148,119,69,1630,68,2031,105,25,15,141,11,289,0,0,0,0,0,0,8,3,0,3,0,13,7,0,0,0,0,7,26,14,4,31,0,78,31,9,3,3,3,50,47,21,8,14,6,89,53,25,0,16,4,99,9,3,0,4,0,17,252,172,118,1223,48,1813,18,4,3,3,0,28,24,0,0,0,0,26,11,0,0,3,0,18,15,0,6,7,0,30,0,0,0,0,0,0,0,0,0,0,0,3,52,16,14,64,3,149,278,81,42,118,11,526,42,33,15,476,1095,1653,2539,1675,1123,17758
LGA14900,4852,46580,11595,153633,3117,3670,2396,25331,1154,35672,27,10,11,260,30,336,6061,55,121,137,188,6569,1915,189,78,220,47,2444,434,135,82,183,17,844,6210,2326,1551,14208,962,25263,3900,56,127,24,153,4260,427,38,28,109,13,616,1149,231,155,1139,66,2735,2402,411,185,710,120,3826,431,66,18,43,9,571,8688,81,88,23,263,9142,1070,476,289,4533,191,6562,7002,1403,637,2873,347,12262,94,4,4,0,0,107,5857,717,264,384,370,7588,1645,170,65,129,75,2084,1796,412,156,642,57,3059,755,59,42,16,49,919,467,126,74,37,26,730,1388,74,62,144,32,1699,392,26,17,38,10,481,1245,483,317,2736,117,4895,4683,216,91,121,110,5225,482,19,9,0,12,524,328,32,35,8,13,413,2166,99,71,76,91,2505,1160,94,53,42,35,1386,5511,35,54,45,227,5872,147,44,21,140,6,368,24107,1068,727,710,1009,27624,4658,366,224,1584,10538,17362,99714,13191,8052,56645
