region_id,C01_OO_DS_Sep_house,C01_OO_DS_SemiDRTHT,C01_OO_DS_FUA,C01_OO_DS_OD,C01_OO_DS_NS_,C01_Owned_Outright_Tot,C01_OWM_DS_Sep_house,C01_OWM_DS_SemiDRTHT,C01_OWM_DS_FUA,C01_OWM_DS_OD,C01_OWM_DS_NS_,C01_Owned_with_mortgage_Tot,C01_R_REA_DS_Sep_house,C01_R_REA_DS_SemiDRTHT,C01_R_REA_DS_FUA,C01_R_REA_DS_OD,C01_R_REA_DS_NS_,C01_R_Real_Estate_Agent_Tot,C01_R_STHA_DS_Sep_house,C01_R_STHA_DS_SemiDRTHT,C01_R_STHA_DS_FUA,C01_R_STHA_DS_OD,C01_R_STHA_DS_NS_,C01_R_ST_House_Auth_Tot,C01_R_PNISH_DS_Sep_house,C01_R_PNISH_DS_SemiDRTHT,C01_R_PNISH_DS_FUA,C01_R_PNISH_DS_OD,C01_R_PNISH_DS_NS_,C01_R_Psn_NI_SameHsehld_Tot,C01_R_HCCCG_DS_Sep_house,C01_R_HCCCG_DS_SemiDRTHT,C01_R_HCCCG_DS_FUA,C01_R_HCCCG_DS_OD,C01_R_HCCCG_DS_NS_,C01_R_HCCCG_Tot,C01_R_OLT_DS_Sep_house,C01_R_OLT_DS_SemiDRTHT,C01_R_OLT_DS_FUA,C01_R_OLT_DS_OD,C01_R_OLT_DS_NS_,C01_R_Oth_Llord_Type_Tot,C01_R_LT_NS_DS_Sep_house,C01_R_LT_NS_DS_SemiDRTHT,C01_R_LT_NS_DS_FUA,C01_R_LT_NS_DS_OD,C01_R_LT_NS_DS_NS_,C01_R_Llord_Type_NS_T,C01_R_Tot_DS_Sep_house,C01_R_Tot_DS_SemiDRTHT,C01_R_Tot_DS_FUA,C01_R_Tot_DS_OD,C01_R_Tot_DS_NS_,C01_R_T_T,C01_OTT_DS_Sep_house,C01_OTT_DS_SemiDRTHT,C01_OTT_DS_FUA,C01_OTT_DS_OD,C01_OTT_DS_NS_,C01_OTT_Tot,C01_TT_NS_DS_Sep_house,C01_TT_NS_DS_SemiDRTHT,C01_TT_NS_DS_FUA,C01_TT_NS_DS_OD,C01_TT_NS_DS_NS_,C01_TT_NS_T,C01_Tot_DS_Sep_house,C01_Tot_DS_SemiDRTHT,C01_Tot_DS_FUA,C01_Tot_DS_OD,C01_Tot_DS_NS_,C01_T_T,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_OO_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_OWM_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_REA_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_STHA_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_PNISH_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_OLT_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_LT_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT
LGA14900,13467,727,675,24,176,15069,13408,852,616,11,69,14956,3061,1101,2406,29,60,6657,2160,726,1408,3,16,4313,1393,229,401,25,86,2134,115,57,90,0,0,262,1194,89,92,9,25,1409,172,32,62,6,3,275,8095,2234,4459,72,190,15050,683,85,68,3,14,853,1723,224,550,15,99,2611,37376,4122,6368,125,548,48539,10759,676,463,45,0,11943,17784,1567,1039,22,7,20419,3825,1289,2411,15,3,7543,2196,702,1181,0,0,4079,1382,177,231,13,0,1803,127,75,82,0,0,284,894,73,86,13,3,1069,269,43,70,0,3,385,8693,2359,4061,41,9,15163,129,74,31,3,0,237,2875,520,993,95,3,4486,40240,5196,6587,206,19,52248,11423,941,555,27,7,12953,18796,2375,1320,8,10,22509,4338,1414,2641,14,5,8412,2016,809,1410,0,3,4238,1595,272,269,12,3,2151,107,92,149,0,3,351,806,77,72,17,6,978,198,35,60,3,3,299,9060,2699,4601,46,23,16429,201,64
LGA14920,1486,10,3,12,14,1525,441,3,0,4,4,452,114,3,17,3,0,137,61,0,5,0,0,66,283,3,16,3,0,305,63,3,5,0,0,71,166,3,7,5,4,185,39,3,0,0,0,42,726,15,50,11,4,806,44,9,5,0,0,58,98,3,6,5,3,115,2795,40,64,32,25,2956,1324,3,10,12,0,1349,640,3,4,8,0,655,132,0,31,5,0,168,66,0,8,0,0,74,274,3,9,5,0,291,45,3,6,0,0,54,106,3,0,3,0,112,65,0,0,0,0,65,688,9,54,13,0,764,38,0,9,0,0,47,220,0,3,4,0,227,2910,15,80,37,0,3042,1253,4,9,5,3,1274,720,3,0,6,4,733,230,18,19,3,0,270,51,7,3,0,0,61,284,7,11,3,0,305,28,6,5,0,0,39,120,0,5,0,5,130,61,0,0,3,0,64,774,38,43,9,5,869,29,0
LGA14950,696,0,4,6,3,709,238,0,0,3,0,241,14,0,0,0,0,14,6,0,0,0,0,6,94,0,8,4,0,106,0,0,3,0,0,3,48,0,14,3,0,65,13,0,3,0,0,16,175,0,28,7,0,210,12,3,0,0,0,15,73,0,0,3,3,79,1194,3,32,19,6,1254,592,0,0,4,0,596,358,0,0,0,0,358,20,0,7,0,0,27,8,0,4,0,0,12,90,0,7,0,0,97,3,5,0,0,0,8,20,0,0,0,0,20,26,0,0,0,0,26,167,5,18,0,0,190,15,0,0,0,0,15,42,0,0,5,0,47,1174,5,18,9,0,1206,544,0,0,4,0,548,344,0,0,6,0,350,24,0,3,0,0,27,3,0,0,0,3,6,95,0,3,0,0,98,12,0,0,0,3,15,27,0,4,0,0,31,9,0,0,0,0,9,170,0,10,0,6,186,7,0
LGA15050,7424,139,93,42,23,7721,5821,72,25,15,21,5954,1403,374,434,20,8,2239,1104,121,156,0,0,1381,699,97,153,43,5,997,36,15,15,0,0,66,250,15,13,22,3,303,59,5,11,3,0,78,3551,627,782,88,16,5064,153,27,28,8,0,216,416,35,53,15,4,523,17365,900,981,168,64,19478,6652,244,165,27,0,7088,8228,180,109,9,3,8529,2057,289,615,16,3,2980,1056,84,181,0,0,1321,642,53,102,16,3,816,41,31,30,0,0,102,201,3,8,48,0,260,112,11,22,0,0,145,4109,471,958,80,6,5624,84,41,7,3,0,135,935,81,106,14,0,1136,20008,1017,1345,133,9,22512,6980,313,128,38,0,7459,9289,206,95,22,0,9612,2471,550,548,33,0,3602,1001,194,195,0,0,1390,827,105,83,15,0,1030,32,27,35,0,0,94,241,17,19,42,4,323,72,5,9,3,0,89,4644,898,889,93,4,6528,82,27
LGA15150,3363,688,2018,10,26,6105,1528,363,738,5,10,2644,350,282,2461,46,20,3159,59,37,168,3,9,276,248,166,1041,36,6,1497,3,5,5,0,0,13,81,49,130,7,0,267,18,17,63,0,0,98,759,556,3868,92,35,5310,52,14,61,0,3,130,276,96,887,37,46,1342,5978,1717,7572,144,120,15531,2803,491,1715,16,4,5029,2171,457,1022,5,4,3659,549,315,2582,27,0,3473,57,20,177,0,0,254,256,114,723,12,0,1105,4,3,39,0,0,46,27,37,31,3,0,98,26,18,71,0,0,115,919,507,3623,42,0,5091,20,3,64,0,0,87,347,122,1000,31,4,1504,6260,1580,7424,94,12,15370,2701,589,1637,9,0,4936,2471,551,1376,6,0,4404,567,414,2958,19,13,3971,46,33,180,0,0,259,220,149,811,9,5,1194,12,3,57,0,0,72,21,28,30,0,0,79,16,12,44,3,0,75,882,639,4080,31,18,5650,31,3
LGA15200,4862,2447,1250,95,35,8689,2467,2382,1216,40,22,6127,1040,1730,4575,281,51,7677,80,132,563,0,4,779,631,727,1566,191,28,3143,60,32,127,0,3,222,126,90,164,35,4,419,54,40,104,7,0,205,1991,2751,7099,514,90,12445,120,72,106,9,14,321,617,492,1081,118,48,2356,10057,8144,10752,776,209,29938,4148,1828,985,47,6,7014,3393,2615,1927,51,6,7992,1515,1934,5120,156,8,8733,125,140,556,3,0,824,651,525,904,84,4,2168,121,31,167,5,3,327,47,24,60,13,0,144,72,47,78,4,0,201,2531,2701,6885,265,15,12397,64,28,29,5,0,126,896,718,1554,108,5,3281,11032,7890,11380,476,32,30810,4017,1939,1058,45,9,7068,3469,3112,2639,36,19,9275,1439,2162,5516,170,25,9312,120,168,579,0,0,867,582,623,883,105,10,2203,95,57,173,3,4,332,41,31,67,19,0,158,58,40,63,4,0,165,2335,3081,7281,301,39,13037,55,41
LGA15270,3598,59,42,89,31,3819,1683,20,10,20,15,1748,540,91,176,16,12,835,227,21,35,0,0,283,406,24,42,77,4,553,24,16,19,3,3,65,242,9,15,47,3,316,77,0,3,4,0,84,1516,161,290,147,22,2136,73,0,3,14,10,100,367,12,21,27,21,448,7237,252,366,297,99,8251,3287,58,54,74,3,3476,2195,22,8,18,3,2246,749,112,146,10,0,1017,230,27,28,0,0,285,377,22,18,14,3,434,32,5,0,6,0,43,118,5,5,79,0,207,106,6,4,3,0,119,1612,177,201,112,3,2105,54,0,7,4,0,65,472,30,33,33,0,568,7620,287,303,241,9,8460,3261,66,46,61,3,3437,2414,32,9,16,0,2471,875,150,151,13,0,1189,211,18,49,0,0,278,470,20,16,10,0,516,25,3,5,0,0,33,128,4,4,45,0,181,97,0,9,3,0,109,1806,195,234,71,0,2306,57,4
LGA15300,1732,17,22,109,8,1888,921,10,6,10,4,951,319,39,237,5,0,600,319,3,38,3,3,366,344,20,88,67,3,522,129,4,56,3,0,192,483,11,32,60,4,590,83,0,7,13,0,103,1677,77,458,151,10,2373,86,5,3,13,0,107,258,3,39,48,8,356,4674,112,528,331,30,5675,1382,17,25,140,3,1567,1126,9,21,7,7,1170,331,13,194,6,0,544,280,4,51,3,0,338,295,0,17,12,3,327,110,0,27,0,0,137,312,3,39,35,0,389,145,0,9,3,0,157,1473,20,337,59,3,1892,60,6,3,4,3,76,433,11,91,28,0,563,4474,63,477,238,16,5268,1346,21,10,115,4,1496,1137,11,9,9,0,1166,390,40,203,0,0,633,217,48,69,0,0,334,296,7,21,7,0,331,147,4,19,0,0,170,318,0,37,37,4,396,113,0,5,3,0,121,1481,99,354,47,4,1985,46,0
LGA15350,2556,634,1542,16,33,4781,893,334,527,4,12,1770,235,226,1903,25,12,2401,3,3,58,0,0,64,205,138,867,20,7,1237,3,0,10,0,3,16,62,13,80,7,4,166,11,8,31,3,0,53,519,388,2949,55,26,3937,47,5,60,3,66,181,147,46,402,10,14,619,4162,1407,5480,88,151,11288,2085,472,1305,11,0,3873,1429,360,835,15,0,2639,354,229,2138,36,0,2757,3,0,50,0,0,53,170,99,542,16,4,831,0,0,30,0,0,30,12,4,15,3,0,34,14,6,35,3,0,58,553,338,2810,58,4,3763,19,3,47,3,0,72,251,90,571,22,0,934,4337,1263,5568,109,4,11281,2147,521,1302,4,15,3989,1418,417,1006,0,11,2852,361,275,2139,3,14,2792,3,25,18,0,0,46,180,87,510,3,8,788,3,6,47,0,0,56,12,0,15,0,0,27,14,4,40,0,0,58,573,397,2769,6,22,3767,23,10
LGA15500,882,72,29,64,16,1063,466,6,4,5,8,489,148,28,38,0,3,217,5,0,0,0,0,5,123,12,13,10,0,158,28,0,5,3,0,36,62,4,0,6,3,75,11,0,0,3,0,14,377,44,56,22,6,505,47,7,9,9,0,72,124,11,12,16,0,163,1896,140,110,116,30,2292,899,24,24,75,0,1022,705,7,11,7,0,730,192,16,67,0,0,275,12,0,3,0,0,15,136,3,19,4,0,162,29,5,5,0,0,39,40,0,0,24,0,64,31,5,0,4,0,40,440,29,94,32,0,595,15,22,15,3,0,55,138,17,30,9,0,194,2197,99,174,126,0,2596,1048,6,88,44,4,1190,749,4,14,4,4,775,257,5,78,0,3,343,14,0,3,0,0,17,130,4,14,4,0,152,41,0,9,0,0,50,43,0,0,25,0,68,27,3,0,3,0,33,512,12,104,32,3,663,48,0
LGA15550,334,0,4,22,0,360,181,0,0,3,0,184,36,3,0,0,0,39,9,0,3,0,0,12,96,0,25,14,0,135,15,0,10,3,0,28,106,0,9,8,0,123,15,0,3,3,0,21,277,3,50,28,0,358,16,0,3,3,0,22,48,0,3,5,0,56,856,3,60,61,0,980,299,0,6,12,0,317,245,0,0,3,0,248,35,0,9,0,0,44,11,0,4,0,0,15,88,0,17,0,0,105,14,0,14,0,0,28,72,0,7,8,0,87,31,0,4,0,0,35,251,0,55,8,0,314,17,0,0,0,0,17,37,0,3,13,0,53,849,0,64,36,0,949,280,0,0,7,0,287,221,0,3,5,0,229,57,0,4,3,0,64,9,0,5,0,0,14,89,0,17,3,0,109,7,0,9,0,0,16,56,0,0,6,0,62,26,0,4,0,0,30,244,0,39,12,0,295,11,0
LGA15650,1766,42,26,22,24,1880,1232,21,4,5,33,1295,516,130,112,0,18,776,347,25,18,0,4,394,278,25,29,26,6,364,13,3,0,0,0,16,209,4,11,19,0,243,42,0,4,3,0,49,1405,187,174,48,28,1842,52,3,6,7,4,72,194,24,28,36,23,305,4649,277,238,118,112,5394,1545,29,41,32,3,1650,1640,32,20,7,0,1699,593,54,231,7,0,885,316,19,23,0,0,358,257,10,18,0,0,285,19,3,4,0,0,26,113,3,3,35,3,157,79,0,6,0,0,85,1377,89,285,42,3,1796,36,3,7,3,0,49,315,17,65,44,7,448,4913,170,418,128,13,5642,1459,37,11,35,3,1545,1808,16,29,7,0,1860,838,108,191,5,13,1155,240,25,40,0,0,305,270,7,23,0,3,303,49,7,11,0,0,67,131,3,9,57,0,200,61,0,6,3,0,70,1589,150,280,65,16,2100,28,11
LGA15700,3012,63,119,291,24,3509,1200,15,21,9,7,1252,522,59,175,9,14,779,205,15,55,0,5,280,438,14,70,75,3,600,70,3,38,0,0,111,98,3,16,28,5,150,50,0,6,7,0,63,1383,94,360,119,27,1983,61,18,16,22,3,120,276,7,35,50,16,384,5932,197,551,491,77,7248,2930,62,128,332,0,3452,1659,17,32,30,3,1741,529,58,221,10,3,821,154,68,56,0,0,278,360,19,53,25,0,457,70,7,37,3,3,120,45,3,8,75,0,131,63,6,15,5,0,89,1221,161,390,118,6,1896,38,10,9,8,0,65,339,13,48,31,0,431,6187,263,607,519,9,7585,3144,99,101,125,0,3469,1795,34,18,21,0,1868,618,109,224,13,0,964,239,13,58,0,0,310,416,19,52,11,0,498,48,18,36,0,0,102,55,13,8,28,0,104,65,8,5,4,0,82,1441,180,383,56,0,2060,46,10
LGA15750,2056,10,10,74,11,2161,1003,0,5,14,3,1025,128,3,119,0,3,253,204,0,33,3,0,240,445,14,172,32,3,666,43,0,39,0,0,82,316,4,42,19,0,381,65,3,6,6,3,83,1201,24,411,60,9,1705,79,6,3,12,0,100,145,5,10,30,6,196,4484,45,439,190,29,5187,1742,0,12,60,3,1817,1343,3,11,20,0,1377,187,12,143,0,0,342,193,0,44,0,0,237,362,7,93,10,0,472,32,0,50,0,0,82,184,0,32,15,0,231,112,0,7,3,0,122,1070,19,369,28,0,1486,45,0,11,0,0,56,230,7,44,20,0,301,4430,29,447,128,3,5037,1722,5,19,70,4,1820,1331,0,9,7,6,1353,215,22,164,0,0,401,167,3,59,0,0,229,384,3,83,13,0,483,28,3,10,0,0,41,200,0,33,37,0,270,84,3,10,4,4,105,1078,34,359,54,4,1529,48,0
LGA15800,1157,13,11,44,7,1232,445,4,3,9,0,461,66,17,25,3,0,111,71,3,9,0,0,83,208,19,39,12,0,278,7,0,3,0,0,10,70,10,7,5,0,92,21,3,6,3,0,33,443,52,89,23,0,607,25,3,0,9,0,37,98,3,9,17,3,130,2168,75,112,102,10,2467,988,12,11,20,0,1031,639,0,0,5,3,647,104,11,24,0,0,139,69,3,13,0,0,85,180,9,25,6,0,220,8,0,7,0,0,15,56,0,5,12,0,73,38,0,4,0,0,42,455,23,78,18,0,574,14,0,0,3,3,20,100,8,9,11,0,128,2196,43,98,57,6,2400,893,6,14,17,0,930,646,7,3,0,5,661,123,7,34,0,0,164,46,3,4,0,0,53,206,6,11,4,0,227,9,0,4,0,0,13,56,0,14,6,0,76,26,3,3,0,0,32,466,19,70,10,0,565,23,0
LGA15850,1086,5,4,15,7,1117,521,3,3,3,0,530,146,9,41,0,0,196,97,0,11,0,0,108,186,9,26,10,8,239,16,9,8,0,0,33,124,3,9,5,3,144,28,0,4,4,0,36,597,30,99,19,11,756,31,5,3,0,0,39,63,3,9,3,3,81,2298,46,118,40,21,2523,962,5,0,13,0,980,656,0,0,6,0,662,165,11,35,0,0,211,98,3,16,0,0,117,145,4,13,6,0,168,11,3,25,0,0,39,62,3,5,17,0,87,59,0,4,0,0,63,540,24,98,23,0,685,12,0,4,0,0,16,109,3,8,10,0,130,2279,32,110,52,0,2473,926,6,7,11,0,950,693,0,0,7,0,700,188,25,35,3,0,251,108,6,10,0,0,124,170,5,9,3,0,187,17,4,5,0,0,26,69,0,9,4,0,82,39,0,5,3,0,47,591,40,73,13,0,717,25,0
LGA15900,20079,1201,821,46,102,22249,12110,633,405,34,67,13249,4065,1483,2465,101,54,8168,706,1006,1958,3,15,3688,2784,685,1307,100,32,4908,87,69,163,0,8,327,405,142,131,32,8,718,154,58,74,6,3,295,8201,3443,6098,242,120,18104,453,90,134,9,35,721,1421,280,543,46,66,2356,42264,5647,8001,377,390,56679,16584,1289,842,123,7,18845,14933,953,704,74,3,16667,5039,1825,3019,88,4,9975,808,855,1830,0,5,3498,2578,596,894,67,0,4135,120,106,132,0,0,358,299,96,89,17,0,501,218,53,94,11,0,376,9062,3531,6058,183,9,18843,180,109,124,6,0,419,2336,505,1058,77,4,3980,43095,6387,8786,463,23,58754,15789,1412,912,60,11,18184,16477,1199,962,31,13,18682,5526,2057,3121,77,30,10811,743,1075,1711,0,5,3534,2838,708,913,35,23,4517,133,210,122,3,0,468,318,106,82,13,0,519,198,55,65,0,0,318,9756,4211,6014,128,58,20167,202,125
LGA15950,1929,1573,4544,22,123,8191,783,916,2016,6,23,3744,307,877,7641,20,44,8889,4,33,465,0,3,505,240,491,3109,25,30,3895,0,7,47,3,8,65,53,100,323,6,16,498,14,32,147,4,8,205,618,1540,11732,58,109,14057,23,45,139,0,30,237,161,199,1782,30,105,2277,3514,4273,20213,116,390,28506,1695,1361,3656,24,3,6739,1220,1192,3277,50,3,5742,576,1158,8791,104,3,10632,20,22,424,0,0,466,246,338,1883,31,3,2501,8,10,44,0,0,62,9,20,106,4,0,139,29,33,143,3,0,208,888,1581,11391,142,6,14008,22,16,112,0,0,150,365,363,2770,31,4,3533,4190,4513,21206,247,16,30172,1801,1321,3909,19,11,7061,1322,1237,4185,19,11,6774,511,1141,9541,48,18,11259,9,66,384,0,0,459,226,331,1957,15,7,2536,12,5,27,0,0,44,18,15,104,3,3,143,17,28,97,0,0,142,793,1586,12110,66,28,14583,19,17
LGA16100,769,0,0,8,11,788,417,0,0,4,0,421,125,15,38,3,0,181,39,0,0,0,0,39,100,5,5,4,0,114,0,6,0,0,0,6,59,6,5,8,0,78,17,0,3,0,0,20,340,32,51,15,0,438,27,0,0,0,0,27,150,7,9,13,3,182,1703,39,60,40,14,1856,749,3,5,4,0,761,554,3,4,8,0,569,181,16,19,3,0,219,42,0,0,0,0,42,92,4,0,3,0,99,0,0,0,0,0,0,41,0,0,12,0,53,26,0,0,0,0,26,382,20,19,18,0,439,14,0,0,0,0,14,102,3,0,6,0,111,1801,29,28,36,0,1894,798,3,0,6,0,807,600,4,0,3,0,607,169,22,25,0,0,216,29,0,9,0,0,38,95,0,3,0,0,98,0,3,3,0,0,6,44,0,3,14,0,61,21,3,0,0,0,24,358,28,43,14,0,443,11,0
LGA16150,4507,160,134,61,26,4888,3374,51,34,8,11,3478,1277,328,370,41,14,2030,760,101,138,0,0,999,472,87,126,27,7,719,60,37,24,3,0,124,117,27,16,16,3,179,58,12,15,4,0,89,2744,592,689,91,24,4140,65,14,27,4,0,110,325,26,59,26,6,442,11015,843,943,190,67,13058,4027,78,204,42,0,4351,4051,44,47,7,0,4149,1574,210,507,13,3,2307,735,56,140,7,0,938,461,15,71,6,0,553,55,3,21,0,0,79,83,3,21,19,0,126,59,3,24,3,0,89,2967,290,784,48,3,4092,56,5,24,0,0,85,590,39,124,15,0,768,11691,456,1183,112,3,13445,4123,195,69,32,6,4425,4358,111,35,7,5,4516,1951,451,409,26,0,2837,606,122,186,0,0,914,538,60,66,8,0,672,49,6,31,3,0,89,93,11,26,15,0,145,51,3,11,0,0,65,3288,653,729,52,0,4722,59,10
LGA16180,1669,9,3,63,7,1751,1229,6,0,15,3,1253,125,4,7,6,0,142,14,0,3,0,0,17,248,8,10,25,0,291,0,0,0,0,0,0,81,3,3,8,0,95,25,0,0,4,0,29,493,15,23,43,0,574,37,0,0,8,0,45,157,0,0,8,4,169,3585,30,26,137,14,3792,1618,6,3,93,0,1720,1817,0,3,35,0,1855,215,9,7,0,0,231,14,0,3,0,0,17,247,0,10,20,0,277,0,0,0,0,0,0,58,0,4,12,0,74,33,0,3,6,0,42,567,9,27,38,0,641,27,0,0,3,0,30,267,0,3,25,0,295,4296,15,36,194,0,4541,1754,11,0,85,4,1854,2197,14,4,27,0,2242,262,22,3,4,0,291,13,4,0,0,0,17,260,10,5,10,0,285,3,0,0,0,0,3,46,3,0,34,0,83,42,0,3,4,0,49,626,39,11,52,0,728,26,3
LGA16200,2356,11,23,44,9,2443,1203,9,4,11,8,1235,368,56,96,8,3,531,220,0,77,0,3,300,324,33,46,26,3,432,34,0,19,0,0,53,127,8,24,12,0,171,36,0,6,3,0,45,1109,97,268,49,9,1532,49,0,8,7,0,64,184,4,15,16,5,224,4901,121,318,127,31,5498,2086,28,17,36,0,2167,1569,7,4,9,0,1589,376,77,88,3,0,544,215,25,51,0,0,291,350,8,22,14,0,394,28,14,17,0,0,59,67,6,27,14,0,114,65,0,4,4,0,73,1101,130,209,35,0,1475,34,13,0,0,0,47,242,11,17,39,0,309,5032,189,247,119,0,5587,1991,37,5,27,0,2060,1580,5,11,8,3,1607,503,77,83,4,0,667,204,6,41,0,3,254,389,17,16,9,0,431,47,17,11,0,0,75,83,4,13,16,0,116,47,0,3,0,0,50,1273,121,167,29,3,1593,41,16
LGA16250,15582,1245,1680,24,118,18649,7856,1112,1428,6,49,10451,2317,1270,5515,32,46,9180,1811,945,1835,0,23,4614,1617,381,1110,33,34,3175,38,48,91,0,15,192,281,83,240,13,41,658,138,40,108,3,11,300,6202,2767,8899,81,170,18119,389,77,262,7,135,870,1429,282,1497,69,67,3344,31458,5483,13766,187,539,51433,11743,1248,1353,17,8,14369,10268,1954,2594,17,16,14849,3059,1543,7229,43,7,11881,1714,792,1740,3,6,4255,1322,351,892,26,0,2591,59,101,213,0,0,373,197,76,139,12,0,424,191,57,138,3,0,389,6542,2920,10351,87,13,19913,123,76,420,0,0,619,1938,549,2011,86,152,4736,30614,6747,16729,207,189,54486,11227,1211,1849,12,9,14308,11155,2798,4146,24,25,18148,3166,1598,8550,41,39,13394,1638,979,1878,5,3,4503,1459,372,1167,21,13,3032,90,169,421,0,3,683,232,232,167,4,3,638,152,43,117,3,3,318,6737,3393,12300,74,64,22568,185,77
LGA16350,17298,497,519,86,172,18572,20237,469,280,12,147,21145,4457,1560,1435,23,58,7533,1326,706,508,0,12,2552,2184,286,312,58,27,2867,88,68,50,0,0,206,576,52,44,18,5,695,179,31,38,10,3,261,8810,2703,2387,109,105,14114,480,65,138,11,12,706,1988,256,352,39,69,2704,48813,3990,3676,257,505,57241,14372,580,470,197,4,15623,23247,934,414,29,15,24639,5458,1986,1509,24,3,8980,1451,579,518,0,0,2548,2265,310,176,30,0,2781,89,55,59,0,0,203,356,26,17,30,3,432,254,39,41,5,0,339,9873,2995,2320,89,6,15283,152,19,72,4,0,247,2299,360,403,57,3,3122,49943,4888,3679,376,28,58914,14326,1026,486,124,10,15972,23390,1743,907,15,7,26062,5518,2116,1724,24,6,9388,1315,763,575,3,0,2656,2284,410,269,36,4,3003,94,121,70,0,10,295,316,25,26,15,0,382,191,38,31,0,4,264,9718,3473,2695,78,24,15988,172,52
