region_id,C01_T_P_Mo_O_B_OS,C01_T_P_BP_B_Aus,C01_T_P_Bplace_NS,C01_T_P_Tot_resp,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_Bo_par_brn_os,C06_Pol_Fa_only_brn_os,C06_Pol_Mo_only_brn_os,C06_Pol_Bo_par_brn_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_Bo_par_brn_os,C06_Rus_Fa_only_brn_os,C06_Rus_Mo_only_brn_os,C06_Rus_Bo_par_brn_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinh_Fa_O_B_OS,C06_Sinh_Mo_O_B_OS,C06_Sinh_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_S_Afr_Bo_par_brn_os,C06_S_Af_Fa_only_brn_os,C06_S_Af_Mo_only_brn_os,C06_S_Af_Bo_par_brn_Aus,C06_S_Af_Bplace_NS,C06_S_Af_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Welsh_BP_B_OS,C06_Wels_Fa_O_B_OS,C06_Wels_Mo_O_B_OS,C06_Wels_BP_B_Aus,C06_Welsh_Bplace_NS,C06_Welsh_Tot_resp,C06_Other_BP_B_OS,C06_Othr_Fa_O_B_OS,C06_Othr_Mo_O_B_OS,C06_Othr_BP_B_Aus,C06_Other_Bplace_NS,C06_Other_Tot_resp,C06_Anc_ns_Bo_pa_born_os,C06_Anc_ns_Fa_on_born_os,C06_Anc_ns_Mo_on_born_os,C06_Anc_ns_Bo_pa_bor_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_Tot_res_Bo_par_bo_os,C06_Tot_res_Fa_onl_bo_os,C06_Tot_res_Mo_onl_bo_os,C06_Tot_res_Bo_pa_bo_Aus
105406251,1035,9199,4898,38174,488,693,548,4561,215,6502,0,7,0,30,3,37,5122,30,41,46,93,5320,166,14,3,16,0,208,149,36,23,41,3,248,1762,494,386,3010,151,5800,965,9,44,4,18,1043,89,10,10,37,3,143,264,61,47,284,8,664,429,46,12,60,3,557,92,13,8,4,4,115,5527,9,17,3,81,5637,357,133,86,1302,56,1928,400,99,41,144,15,696,777,0,9,3,12,793,1844,186,110,167,74,2384,36,0,0,3,0,42,156,35,19,43,9,267,302,9,9,10,10,346,167,24,31,11,3,238,258,21,18,23,3,316,151,8,5,7,3,181,403,120,102,762,26,1409,260,17,10,7,0,286,564,3,4,3,0,578,101,9,0,4,4,111,242,16,5,8,4,276,295,10,9,0,12,324,256,3,4,0,8,264,37,5,5,57,3,106,5767,185,139,158,153,6396,618,34,23,197,4808,5676,28044,2339,1768,11005
105406252,1697,16774,2670,41652,401,1414,981,8532,252,11578,9,8,3,44,3,63,6304,75,103,62,140,6688,165,24,5,15,3,212,165,51,28,57,6,312,2066,964,639,5320,282,9268,425,4,38,4,8,472,99,25,12,56,0,193,297,88,61,429,20,891,312,36,27,101,8,480,94,14,3,4,3,117,987,25,20,7,18,1063,460,268,156,2153,48,3088,723,208,75,382,30,1416,1775,0,11,0,48,1832,1306,192,79,272,62,1920,24,6,0,0,0,36,107,23,23,42,3,194,119,17,9,7,3,154,191,51,54,13,7,321,219,33,10,31,5,297,160,18,6,19,0,205,460,239,161,1303,43,2203,132,12,5,3,3,160,393,4,0,0,10,413,112,18,3,3,0,138,176,5,10,27,6,224,126,8,0,0,11,141,192,6,4,3,3,210,49,35,18,86,0,184,3307,242,153,244,125,4065,509,45,32,350,1927,2863,21864,4158,2729,19569
105406253,1385,15191,1626,33014,320,1258,807,8640,243,11260,3,4,0,50,3,62,2024,22,39,41,60,2192,209,30,10,26,6,294,184,58,30,54,5,332,1939,939,541,4755,174,8340,487,7,46,6,15,559,83,15,12,50,7,158,254,76,38,355,17,733,318,65,13,128,8,532,83,20,10,9,7,121,1424,18,10,7,28,1494,382,223,130,1886,37,2657,616,158,67,325,16,1173,397,0,11,0,11,417,964,118,41,133,40,1290,31,0,5,0,3,41,406,107,29,114,12,668,164,20,13,8,12,217,145,60,52,15,3,273,216,26,18,34,4,296,114,9,5,14,4,150,490,253,169,1189,41,2140,92,7,8,12,0,114,505,7,6,0,17,538,87,9,11,4,4,105,157,12,12,22,4,216,118,16,3,0,0,137,108,3,9,3,4,121,55,22,10,69,0,163,2665,217,137,208,70,3301,409,54,44,380,1213,2099,15449,3833,2336,18537
105406254,729,6579,2873,30303,981,598,274,2850,248,4948,11,12,0,30,0,58,2224,8,19,31,73,2356,161,14,9,18,3,203,38,10,3,9,3,63,981,305,173,1669,165,3291,575,5,13,3,18,616,39,4,4,18,4,68,121,24,14,114,4,282,238,45,7,32,3,330,38,9,3,3,8,57,501,10,12,3,3,530,159,64,40,633,27,917,423,83,23,105,25,655,156,0,0,0,3,163,7011,788,275,325,359,8765,48,0,7,5,0,58,143,35,8,32,3,210,213,12,3,0,9,234,70,28,3,10,9,119,130,14,3,21,0,166,107,9,8,22,3,146,169,54,44,381,10,661,80,10,3,8,0,96,104,0,4,0,6,112,14,0,0,0,0,14,165,3,3,4,6,183,858,35,34,21,23,974,713,0,12,0,30,758,23,3,3,16,0,39,4421,181,77,137,201,5016,1221,120,51,237,1922,3551,22136,2483,1132,6737
105450900,4413,42504,3494,73675,341,4081,2672,24851,751,32702,5,5,8,111,8,129,405,47,50,124,10,641,152,46,15,46,3,257,862,289,148,363,30,1694,6840,3350,2212,15935,643,28982,164,12,36,3,0,217,238,62,40,189,3,531,1044,350,208,1487,56,3140,266,59,37,170,8,543,260,50,22,55,3,394,193,24,26,9,21,275,1379,814,447,6714,177,9533,575,235,104,649,35,1594,56,0,4,8,3,69,77,27,22,50,15,181,15,3,4,3,3,25,233,121,41,139,17,547,110,34,16,27,9,193,369,164,100,50,11,690,439,87,38,116,11,690,177,31,25,79,6,323,1631,836,507,4322,119,7421,113,31,11,27,7,183,75,12,7,3,0,98,142,16,32,8,3,197,165,19,11,47,9,245,27,9,3,3,0,43,53,0,7,0,0,56,265,102,55,250,15,684,2216,665,350,746,94,4064,242,111,87,1015,2694,4148,19129,11692,7345,57599
105453800,3152,37362,4106,60887,294,2729,1852,22798,673,28349,0,7,3,96,4,109,268,34,29,68,31,424,183,27,19,39,7,279,649,237,127,309,17,1346,4164,2064,1572,13260,528,21586,163,3,29,3,12,204,74,27,21,112,7,243,600,220,145,1099,33,2104,183,52,21,127,9,391,120,36,14,35,6,213,191,16,23,4,11,250,788,387,267,3880,89,5418,645,253,113,649,42,1703,45,0,3,4,3,46,129,67,11,62,0,275,197,28,16,25,3,263,1038,299,147,661,67,2215,124,38,11,20,8,201,244,122,93,31,13,506,203,51,31,78,12,376,52,17,9,34,0,107,893,428,298,2822,101,4533,87,24,8,21,5,148,47,11,0,3,3,67,92,25,14,4,0,144,77,21,11,38,0,148,32,15,0,0,4,50,27,0,3,3,0,29,143,44,30,165,0,378,1278,359,253,451,59,2401,278,113,67,1223,2919,4607,13308,7754,5240,48124
105456351,4323,45699,6590,94563,949,3652,2346,27909,1084,35945,4,30,18,226,10,288,868,37,37,100,25,1058,1006,100,42,105,35,1296,637,207,130,300,40,1316,5662,2689,1839,14920,863,25979,2304,52,107,13,75,2558,182,31,21,150,3,394,934,275,154,1217,75,2654,794,141,68,279,29,1308,322,23,13,47,4,409,1794,54,43,46,37,1970,1235,528,363,4244,167,6541,1729,551,204,1050,96,3633,98,0,0,0,3,102,934,148,44,80,34,1239,100,6,8,11,0,121,2217,497,266,1088,71,4141,572,89,37,24,53,768,357,125,89,38,25,635,675,98,66,150,15,1008,174,25,11,41,13,269,1396,617,418,2738,123,5284,393,56,18,55,10,530,508,4,17,0,3,535,337,23,16,5,8,387,431,60,32,70,25,619,446,45,19,18,17,540,173,7,5,5,3,200,177,70,21,142,5,422,6175,569,369,486,274,7866,1109,169,148,1496,4453,7379,34692,10978,6969,57053
105456354,4015,42155,4910,77307,622,3626,2405,27059,790,34506,3,3,5,179,7,200,623,45,32,124,20,849,385,49,26,92,17,558,768,243,182,350,27,1563,6254,2783,1960,14708,744,26444,913,33,79,4,35,1065,148,23,7,118,12,311,835,283,162,1240,60,2572,426,104,48,228,18,821,280,41,20,57,0,394,882,26,21,22,20,983,1359,556,349,4919,160,7342,951,328,142,827,43,2290,74,4,4,3,0,89,282,59,17,38,9,398,109,15,3,17,0,139,1054,262,147,641,49,2153,323,59,24,14,10,433,311,119,88,51,10,584,479,91,53,153,11,786,109,29,20,39,0,196,1422,557,432,3004,127,5546,292,46,23,28,7,398,185,12,11,9,3,213,210,43,26,7,8,298,297,26,16,52,12,405,97,9,5,5,6,129,87,7,3,0,0,94,222,45,33,163,5,466,2994,559,348,546,128,4571,524,168,113,1294,2970,5066,23520,10253,6804,55991
105530751,3121,32035,4827,74171,848,3054,1958,21424,645,27936,14,15,0,129,9,167,2712,44,69,107,50,2975,602,74,41,86,21,822,588,216,87,256,24,1168,4864,2093,1436,11311,513,20224,5000,55,153,22,161,5387,215,39,11,109,7,378,775,214,120,942,49,2105,627,84,66,195,27,1007,375,52,22,52,8,501,4457,62,30,30,136,4710,943,413,240,3455,120,5168,1532,485,152,871,58,3101,464,0,3,8,8,483,633,163,45,104,36,981,106,6,22,3,0,132,2012,416,182,768,75,3456,667,68,28,21,37,829,402,152,89,46,25,715,758,65,64,129,21,1037,266,19,18,59,4,361,1038,417,329,2473,58,4317,316,32,17,37,8,408,1028,11,9,4,19,1074,445,40,23,13,11,531,639,30,20,48,29,758,398,24,11,6,18,467,232,0,7,3,18,269,111,46,27,147,3,334,7732,634,339,459,256,9424,1198,137,92,1042,3882,6353,41997,9160,5710,44359
105530752,3254,34486,5860,89996,1148,2596,1758,19049,752,25297,19,23,9,188,14,248,3270,37,64,101,80,3550,840,62,29,93,32,1055,550,143,80,195,22,993,4333,1742,1197,10597,593,18463,5174,41,169,13,199,5594,223,27,26,116,14,401,803,155,91,872,39,1966,975,137,69,250,53,1482,374,45,13,36,9,476,5041,68,54,25,119,5310,827,385,241,3647,138,5243,1466,341,110,574,57,2550,846,4,12,0,22,889,1505,153,77,131,76,1941,112,6,0,4,6,130,1954,307,128,456,80,2929,820,57,39,16,52,994,336,100,80,43,14,568,747,74,48,90,22,982,217,22,19,24,0,276,906,368,282,2346,87,3987,797,37,10,32,20,890,867,23,3,0,47,943,196,18,13,8,7,241,608,25,13,27,33,708,730,34,23,23,18,833,328,3,8,3,12,353,85,35,16,103,3,240,11257,543,334,461,406,13005,1820,146,122,1041,3880,7008,49174,7757,5137,40564
105530753,2969,35055,8112,91028,1336,2740,1719,20021,1070,26884,3,33,9,420,23,491,1263,31,39,76,24,1433,658,39,19,92,36,843,374,97,87,153,16,721,4443,1861,1180,11203,904,19584,9089,70,253,23,378,9813,180,16,20,100,9,317,698,185,113,911,74,1979,459,99,37,154,28,776,263,39,8,53,11,378,3950,60,45,23,124,4204,702,295,164,3001,155,4313,835,222,91,524,53,1724,79,3,0,0,3,88,967,159,64,92,56,1338,131,7,5,9,0,152,1358,283,125,533,50,2347,828,70,53,27,65,1049,347,98,66,56,38,598,554,38,32,81,16,726,103,18,16,18,3,159,946,374,291,1984,100,3698,367,40,20,42,4,476,489,8,12,7,3,511,191,25,11,13,14,258,934,43,18,47,34,1079,724,54,26,23,27,845,427,9,0,3,20,460,108,23,13,96,11,254,13762,768,380,360,667,15935,2412,202,123,1467,5167,9371,48980,8009,5039,41612
105554100,714,6093,648,12570,93,587,450,3411,93,4631,0,0,0,9,0,9,590,32,32,28,20,709,60,5,18,11,3,97,73,29,14,18,3,133,907,439,252,1967,66,3631,48,3,14,3,3,69,47,9,10,31,0,97,164,46,22,186,7,418,262,67,30,95,9,466,87,11,5,18,0,122,106,4,8,0,0,120,268,153,82,1234,29,1763,432,108,45,285,25,894,107,0,5,0,3,117,99,35,16,57,6,212,17,0,0,0,0,15,35,5,4,17,0,58,20,3,5,0,0,26,90,35,11,5,6,150,91,11,13,4,0,115,49,7,5,5,0,66,211,105,49,565,12,934,48,6,3,7,0,61,28,8,0,4,3,35,46,10,5,0,3,68,36,3,3,4,0,51,22,6,0,0,3,32,50,0,0,3,0,54,40,3,3,33,0,78,663,101,97,93,24,980,66,13,9,109,852,1052,4855,1844,1210,8202
105554700,1564,13391,1910,30340,225,1426,978,7191,177,10006,0,0,0,21,0,18,2094,74,90,74,25,2350,147,17,4,14,9,193,221,72,38,69,5,398,2505,1085,657,4655,144,9046,201,4,18,4,5,235,137,20,21,56,3,232,360,105,66,408,14,960,274,61,21,112,9,480,174,26,6,28,0,233,545,14,16,3,3,577,619,283,188,2569,53,3713,488,124,55,305,20,995,203,0,10,4,0,220,116,34,0,63,4,220,37,6,0,3,3,46,54,18,16,21,0,98,53,6,3,0,3,65,325,67,46,17,0,464,227,34,10,60,4,326,148,20,21,24,3,210,597,281,161,1530,30,2599,112,12,6,7,5,144,101,7,7,3,0,117,221,25,23,5,0,281,112,21,12,15,4,162,39,3,0,4,0,40,51,3,6,0,0,61,80,22,18,75,8,200,2364,228,198,229,52,3069,186,22,30,220,1640,2098,13016,4120,2725,17789
105555350,1432,11681,1489,25475,180,1227,919,5877,187,8389,0,0,0,4,0,6,605,36,30,38,19,726,82,4,8,25,0,123,225,63,28,47,3,370,3452,1019,685,4492,158,9801,87,3,6,0,7,106,182,40,20,60,4,308,442,68,68,358,16,959,219,75,32,81,5,415,123,26,5,20,0,170,211,9,3,8,0,231,723,224,184,2118,47,3297,405,121,55,233,15,824,63,0,3,3,0,71,53,16,11,23,3,102,34,3,0,4,0,37,39,10,3,12,0,66,41,4,0,0,3,43,308,54,40,16,6,431,153,29,12,20,3,211,98,8,5,27,3,137,809,239,168,1346,42,2605,64,5,6,9,0,87,47,0,0,0,0,52,254,24,12,0,3,293,96,9,3,6,3,123,32,3,0,0,0,36,36,0,0,0,0,33,116,23,13,70,4,222,1607,217,168,178,44,2209,136,44,31,211,1665,2085,10922,3603,2518,15286
105555950,2702,22563,4427,54970,379,2341,1622,11644,301,16279,3,0,0,5,0,12,3368,94,130,132,77,3793,222,32,14,31,3,298,455,134,73,107,7,780,6573,1837,1209,8694,309,18618,350,5,19,4,4,388,409,47,27,171,10,664,831,178,130,804,33,1974,345,90,37,176,3,642,271,47,19,26,5,377,864,23,24,5,9,928,1541,511,311,4600,118,7074,736,231,91,397,20,1482,392,6,7,4,8,414,122,20,13,59,0,212,77,6,0,9,0,87,98,32,43,33,0,210,133,6,8,3,6,155,635,113,68,23,20,860,425,79,37,86,5,632,290,43,18,36,13,402,1559,480,321,2912,69,5342,152,21,6,18,0,200,181,15,6,0,4,206,500,35,19,6,9,566,248,19,13,22,3,304,56,9,3,0,0,66,108,0,0,3,0,114,201,41,30,156,14,443,4986,423,345,436,113,6301,293,66,46,345,5929,6676,26803,6984,4689,30947
105556700,3833,35230,5079,94244,771,3166,2125,18267,511,24834,9,0,5,16,4,35,14403,201,266,218,270,15355,574,56,15,74,19,738,436,154,67,135,16,805,4973,2236,1440,10971,474,20092,1212,22,69,0,42,1352,263,40,21,147,7,483,808,228,124,885,29,2073,1227,184,62,373,36,1875,284,54,24,23,3,384,2394,42,32,25,53,2553,1159,613,358,5251,153,7536,3773,891,276,1569,122,6628,2919,8,19,12,65,3024,1251,138,80,232,54,1754,170,12,4,15,9,209,294,61,51,84,14,507,223,23,14,13,4,284,479,148,86,27,10,747,543,47,35,65,8,697,287,41,19,40,13,395,1240,600,389,3191,78,5500,426,23,13,17,8,483,845,15,9,9,12,888,290,34,17,9,3,354,430,23,30,41,13,536,161,15,0,7,3,184,381,3,9,3,10,411,164,61,38,175,9,442,8693,635,447,537,199,10509,1054,139,100,799,5363,7448,52136,9913,6244,43230
105558250,2841,21451,3637,58319,550,2501,1833,12207,329,17415,0,0,0,4,0,15,9643,158,251,149,161,10359,494,58,27,38,5,626,364,143,88,64,9,662,4949,1831,1169,7620,312,15884,501,5,54,0,15,576,258,60,36,117,18,487,676,150,102,623,27,1573,551,98,43,221,8,915,388,52,13,46,7,506,1017,26,27,10,13,1087,1036,511,303,3801,97,5745,1171,241,108,518,57,2100,1717,0,16,7,36,1778,372,47,19,64,17,518,115,11,9,8,0,137,77,24,14,31,0,148,95,0,11,3,0,108,520,98,89,29,12,760,309,54,32,63,0,463,228,31,28,52,4,336,1120,420,300,2447,74,4365,176,17,5,15,3,220,132,9,14,0,7,160,368,50,23,7,10,459,195,9,14,14,0,238,58,11,3,0,0,72,133,5,9,0,3,150,151,39,22,114,3,328,6084,496,421,410,132,7543,580,49,54,391,3738,4811,34028,7204,5137,29073
105604001,3255,30159,3155,64647,561,2884,2038,17945,402,23830,11,9,0,27,0,51,4401,93,105,117,61,4775,204,32,18,40,0,291,614,172,97,175,14,1074,5975,2198,1528,10661,394,20758,677,9,47,0,16,751,203,39,20,126,6,393,720,186,103,839,24,1865,343,79,33,121,10,585,189,46,13,31,6,284,1695,29,34,10,39,1809,1005,447,259,3714,109,5541,1246,343,112,761,42,2518,672,3,10,0,19,713,578,74,71,148,33,895,13,3,0,3,5,32,208,58,44,79,3,386,83,18,21,3,3,125,441,145,86,49,7,728,374,38,20,52,7,494,192,27,5,33,7,268,1186,473,325,2762,82,4831,112,21,3,18,3,159,787,24,8,3,6,834,611,36,26,9,6,687,254,24,11,31,3,326,68,3,3,3,9,84,132,0,4,0,3,139,188,49,39,163,8,439,3739,441,327,387,103,4997,456,107,87,667,1394,2718,27938,8110,5497,38977
105604004,3877,35892,3604,80045,620,3300,2424,20204,581,27135,7,3,0,30,3,37,10649,130,214,152,164,11313,205,22,6,42,4,274,558,162,98,159,13,983,6103,2575,1694,12892,460,23725,914,13,49,3,18,1005,218,54,31,160,16,475,834,224,147,1042,27,2270,264,78,24,138,11,523,247,38,11,39,7,340,3054,38,20,18,45,3175,1160,564,414,5323,121,7583,998,303,97,608,50,2048,2437,5,23,4,66,2544,767,134,60,199,30,1194,33,7,3,0,0,47,129,40,15,66,10,255,146,31,14,3,3,195,493,159,110,54,13,828,547,67,24,73,10,714,412,21,22,59,11,533,1338,661,458,3943,91,6496,186,16,5,17,0,225,912,23,11,9,18,972,509,46,24,12,23,613,332,18,15,34,6,401,84,11,6,0,3,108,258,6,18,0,10,290,209,59,25,210,0,511,5736,528,524,603,132,7522,698,122,75,557,2746,4197,41057,9458,6661,46653
105604500,5607,44997,3924,100152,822,4777,3638,25143,585,34969,3,0,0,5,3,10,8651,234,334,282,158,9658,237,31,15,69,6,361,786,170,125,188,15,1282,10661,3609,2488,16134,551,33451,351,11,44,3,9,419,334,68,59,210,11,679,1420,289,194,1199,36,3139,562,146,54,234,17,1015,433,65,44,71,9,628,1560,52,42,25,36,1716,1856,772,521,6289,167,9607,1173,319,166,606,36,2309,1585,12,28,19,37,1679,250,84,16,110,9,471,40,9,0,3,0,55,91,27,13,42,3,180,57,12,3,3,3,77,818,207,166,52,7,1251,649,90,50,103,12,892,457,56,38,70,8,624,2256,879,641,4923,142,8839,123,27,4,29,0,176,475,25,20,12,9,536,2623,110,70,12,29,2844,274,41,18,44,7,386,85,12,4,0,7,103,169,0,6,7,3,183,295,70,60,237,8,675,6432,773,690,753,135,8782,634,106,126,755,2397,4018,46162,13083,9677,57632
105607421,2975,28995,2387,61779,510,2774,1812,17347,398,22836,3,3,0,8,0,15,5097,103,122,175,103,5596,489,55,37,98,11,683,535,125,73,152,8,895,4616,1910,1281,9897,283,17991,1076,22,76,8,32,1214,182,31,37,100,3,355,717,145,121,906,17,1904,676,127,55,272,19,1141,203,26,18,22,0,279,2296,62,47,15,42,2455,1026,380,309,4003,94,5812,1487,431,159,954,52,3083,1093,0,15,3,25,1129,887,127,104,232,34,1381,69,3,0,11,0,81,514,139,71,200,19,942,135,21,7,15,12,189,368,111,91,42,17,638,509,52,40,69,10,679,199,29,17,42,3,283,1038,441,347,2499,57,4385,245,36,11,14,11,317,1065,17,12,3,18,1113,425,33,16,10,14,502,398,33,25,25,16,496,239,30,8,5,5,285,161,5,7,3,4,187,151,32,32,128,8,355,4879,483,354,460,130,6303,581,92,65,659,1444,2846,31869,7878,5369,38377
105607423,1857,18635,1761,37144,431,2103,1349,14079,300,18261,3,0,0,24,0,28,1628,52,64,91,23,1848,343,63,26,58,7,505,422,141,67,149,16,788,3721,1393,953,7889,268,14223,1202,16,40,17,31,1303,125,22,18,71,7,240,522,111,76,707,19,1438,304,68,26,198,13,609,126,17,14,29,8,191,1313,24,21,14,37,1417,758,324,188,2595,56,3918,1563,447,192,968,64,3234,285,0,3,0,14,299,541,81,48,152,34,855,43,5,0,0,0,48,687,160,108,349,25,1330,122,6,8,5,13,151,325,81,73,31,17,522,286,34,31,76,12,443,147,20,10,35,3,218,731,306,224,1851,34,3149,153,28,13,19,4,215,403,11,17,4,15,445,402,35,13,11,0,464,253,34,25,18,6,340,117,4,7,3,4,135,112,3,3,3,3,124,131,33,23,98,4,293,3224,377,225,361,134,4323,424,98,67,687,1589,2864,20847,6097,3932,30592
105607425,1691,16358,1645,39497,365,1312,943,9050,172,11833,0,0,0,11,0,11,6585,58,92,61,110,6911,141,10,11,28,0,189,223,69,37,80,4,416,2277,972,671,5370,179,9461,287,0,15,4,9,318,64,18,18,73,3,172,340,87,51,431,16,928,350,63,38,153,10,609,113,27,8,6,0,152,1336,27,18,4,16,1406,506,198,135,2049,57,2955,747,218,77,375,36,1445,1112,5,12,0,38,1170,741,139,62,183,28,1145,27,3,3,0,0,36,136,39,20,45,3,240,79,4,3,5,3,91,191,54,37,17,4,310,278,18,15,26,5,340,134,13,10,25,5,184,457,235,176,1421,34,2314,89,21,12,9,4,137,598,6,0,3,11,619,162,17,8,5,0,197,149,11,7,12,4,187,116,8,3,0,5,134,221,0,0,3,3,233,85,35,11,64,3,195,2506,210,201,236,58,3213,365,58,36,344,934,1733,20780,3935,2730,20093
105655150,2009,16334,3244,36544,238,1760,1266,8381,326,11975,0,0,0,8,0,16,666,37,37,69,20,819,104,19,10,31,4,167,346,99,55,71,15,588,5423,1361,956,5906,284,13928,105,3,16,0,0,123,294,40,27,90,9,463,613,110,73,540,27,1360,328,71,16,121,19,553,76,13,13,15,3,126,153,20,8,3,6,180,1168,316,229,2706,91,4515,568,155,68,288,29,1111,178,0,3,0,3,190,36,18,3,31,0,86,20,0,0,0,0,25,32,20,16,15,0,82,113,10,10,3,8,151,421,90,62,19,7,602,142,29,21,25,3,219,89,10,7,26,6,132,1180,325,249,1691,60,3507,83,13,6,6,0,110,39,10,4,0,0,54,277,27,24,3,0,331,134,16,11,16,4,177,33,4,0,0,3,34,25,5,3,0,0,31,210,19,13,81,9,336,2187,296,221,225,56,2986,190,41,45,335,2838,3452,15471,4937,3472,20705
