region_id,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SSC12616,35,15,18,15,12,9,12,17,4,137
SSC12617,106,21,19,12,21,6,21,17,3,226
SSC12618,53,56,90,43,64,62,42,59,13,482
SSC12619,25,22,27,11,17,6,6,12,6,132
SSC12620,66,13,9,12,9,7,15,32,3,166
SSC12621,81,50,70,28,67,68,3,50,10,427
SSC12622,46,21,26,15,22,27,17,35,0,209
SSC12623,549,552,663,370,469,508,244,578,90,4023
SSC12624,287,406,161,130,301,162,41,74,25,1587
SSC12625,0,0,3,0,0,0,0,0,0,3
SSC12626,463,819,174,197,311,205,33,58,23,2283
SSC19191,0,0,0,0,0,0,0,0,0,0
SSC19494,338,741,542,465,394,238,349,490,92,3649
SSC19797,3,3,6,3,3,3,3,9,3,36
