region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
SSC12043,0,0,0,114,123,67,46,90,27,467
SSC12044,126,75,341,1730,1992,916,714,1972,679,8003
SSC12045,12,0,24,316,405,212,150,240,102,1425
SSC12046,18,14,60,702,805,444,359,509,171,2990
SSC12047,0,0,0,8,4,0,0,7,12,31
SSC12048,0,0,0,64,82,67,44,49,24,330
SSC12049,39,31,95,572,797,464,312,538,211,2894
SSC12050,0,0,0,94,93,53,57,84,60,441
SSC12051,0,0,0,43,47,38,22,38,18,206
SSC12052,21,4,35,678,785,351,292,669,215,2990
SSC12053,86,20,154,868,1080,575,519,917,336,4295
SSC12054,3,0,6,144,169,92,56,57,33,551
SSC12055,6,6,18,132,176,115,104,105,59,691
SSC12056,44,18,141,1244,1336,718,593,841,265,4997
SSC12057,0,0,6,154,216,127,127,92,48,764
SSC12058,0,0,0,50,63,32,26,40,18,229
SSC12059,0,0,0,43,71,41,44,52,24,275
SSC12060,3,0,10,76,83,59,64,68,33,383
SSC12061,0,0,0,36,41,34,19,27,18,175
SSC12062,42,28,94,799,796,378,362,1393,345,4073
SSC12063,0,0,0,49,62,30,33,54,26,254
SSC12064,151,48,287,3225,3619,1808,1540,3754,1109,15055
SSC12065,0,0,4,41,46,39,23,28,13,190
SSC12066,5,6,14,461,470,234,292,792,316,2565
SSC12067,3,0,6,79,69,26,33,74,39,320
SSC12068,3,0,6,39,45,30,34,34,14,196
SSC12069,0,0,0,37,41,19,23,41,15,176
SSC12070,7,0,10,647,821,449,354,495,120,2886
SSC12071,11,9,38,589,731,349,311,580,180,2740
SSC12072,0,0,0,3,17,0,0,0,0,20
SSC12073,14,9,46,214,264,182,103,219,89,1071
SSC12074,0,0,3,45,47,39,32,42,18,223
SSC12075,43,102,181,221,327,175,182,330,363,1598
SSC12076,40,29,98,401,628,382,323,571,266,2571
SSC12077,38,19,96,658,771,370,341,713,237,3090
SSC12078,3,3,13,558,697,369,359,482,143,2608
SSC12079,6,0,9,354,300,111,111,419,1451,2746
SSC12080,0,3,12,33,54,31,35,38,9,200
SSC12081,83,13,139,946,1143,505,519,1007,342,4462
SSC12082,49,3,69,759,914,455,436,720,269,3553
SSC12083,3,0,6,217,283,161,99,146,35,941
SSC12084,0,0,0,48,56,23,30,23,18,198
SSC12085,0,0,0,0,6,3,0,4,0,13
SSC12086,111,21,180,1568,1645,705,823,3139,873,8753
SSC12087,3,3,6,33,83,34,37,31,35,253
SSC12088,4,3,7,138,234,121,146,153,55,847
SSC12089,6,4,13,70,99,59,66,130,50,474
SSC12090,7,0,22,212,306,167,131,224,93,1133
SSC12091,3,0,10,162,211,116,100,132,57,778
SSC12092,0,0,0,93,128,75,47,87,29,459
SSC12093,13,7,29,295,313,109,84,246,129,1176
SSC12094,0,0,0,13,38,20,32,45,9,157
SSC12095,50,4,60,279,394,164,166,339,116,1458
SSC12096,9,6,27,168,181,116,113,129,63,770
SSC12097,60,26,137,957,966,461,294,925,501,4104
SSC12098,0,0,6,36,57,33,35,44,21,226
SSC12099,0,0,0,112,162,100,71,86,31,562
SSC12100,87,21,154,782,1104,649,695,1224,537,4991
SSC12101,20,17,62,555,531,267,337,1386,540,3616
SSC12102,9,0,14,91,131,98,85,151,60,616
SSC12103,0,0,0,81,140,88,75,78,50,512
SSC12104,0,0,0,53,58,29,32,65,42,279
SSC12105,76,17,143,886,905,375,349,1209,271,3995
SSC12106,19,9,33,257,434,230,269,436,197,1823
SSC12107,9,11,30,285,363,202,151,309,132,1442
SSC12108,0,0,0,42,59,32,22,41,10,206
SSC12109,6,3,13,63,109,44,40,120,54,430
SSC12110,0,0,0,87,107,77,55,55,9,390
SSC12111,25,10,48,138,212,116,87,202,78,833
SSC12112,29,0,29,140,211,96,95,226,53,821
SSC12113,0,0,3,67,98,34,37,61,30,327
SSC12114,49,20,115,2003,2440,1236,1081,1849,624,9233
SSC12115,52,38,145,943,1296,646,613,1249,659,5406
SSC12116,12,5,41,525,635,375,273,308,121,2237
SSC12117,50,15,104,894,1025,451,433,1197,338,4338
SSC12118,91,30,167,557,891,551,485,843,303,3630
SSC12119,31,15,66,998,1118,561,522,1013,328,4540
SSC12120,0,0,0,3,15,6,3,18,3,48
SSC12121,0,0,3,19,41,17,27,36,7,147
SSC12122,30,18,90,532,798,351,309,490,200,2680
SSC12123,0,0,3,80,75,37,47,38,26,303
SSC12124,4,0,4,64,109,65,49,65,73,425
SSC12125,0,0,3,57,59,48,32,42,480,718
SSC12126,0,0,0,42,75,35,23,36,0,211
SSC12127,0,0,3,256,351,98,63,112,43,923
SSC12128,0,4,4,80,103,59,40,54,20,356
SSC12129,3,0,3,63,89,46,32,30,8,268
SSC12130,0,3,3,27,59,28,25,42,24,205
SSC12131,3,0,6,67,95,39,41,53,27,322
SSC12132,0,0,0,45,50,51,35,27,14,222
SSC12133,6,3,15,297,372,187,147,325,125,1453
SSC12134,11,8,28,702,837,406,374,512,278,3109
SSC12135,0,0,0,35,61,48,21,26,9,200
SSC12136,0,0,0,38,47,34,22,22,21,184
SSC12137,0,0,0,273,340,184,132,193,70,1192
SSC12138,231,107,442,1507,1987,1074,799,1113,401,6881
SSC12139,0,4,7,37,79,45,26,43,27,257
SSC12140,17,0,23,1037,1114,495,457,1154,248,4505
SSC12141,44,13,88,3584,3920,1828,1533,3815,922,15602
SSC12142,5,3,8,40,44,31,41,41,31,228
SSC12143,60,14,95,330,511,294,298,480,180,2093
SSC12144,9,3,15,1139,1097,548,490,1078,290,4642
SSC12145,13,7,48,175,244,125,119,191,57,911
SSC12146,153,78,440,3160,3395,1756,1344,2233,670,12558
SSC12147,15,7,42,613,685,358,274,391,136,2457
SSC12148,84,4,109,1015,927,432,427,1801,318,4920
SSC12149,9,3,24,1377,1028,282,151,830,378,4046
SSC12150,55,94,217,1726,1928,869,858,2334,1008,8723
SSC12151,17,3,32,775,787,217,116,346,262,2503
SSC12152,0,3,6,63,75,40,45,62,37,322
SSC12153,3,3,6,79,116,52,51,124,34,456
SSC12154,17,3,26,1332,1611,657,556,1136,242,5534
SSC12155,42,9,88,2164,2020,589,346,991,507,6617
SSC12156,5,8,22,259,329,170,100,158,74,1090
SSC12157,0,3,9,86,110,53,41,55,20,365
SSC12158,3,0,3,45,78,54,59,92,28,356
SSC12159,96,16,153,641,856,383,328,1156,257,3621
SSC12160,0,0,3,85,159,70,79,71,61,525
SSC12161,0,0,0,31,42,19,35,35,10,172
SSC12162,0,0,0,32,42,31,29,24,17,175
SSC12163,0,0,0,34,57,30,27,21,5,174
SSC12164,398,87,660,4430,4114,1872,1502,6397,2068,20383
SSC12165,18,0,27,615,599,267,219,690,223,2613
SSC12166,24,3,27,129,197,111,140,200,42,819
SSC12167,0,3,3,37,58,38,30,51,13,227
SSC12168,0,3,3,74,83,66,65,76,45,409
SSC12169,11,6,25,94,140,86,86,125,46,577
SSC12170,0,0,0,39,51,17,34,40,15,196
SSC12171,3,3,6,35,68,23,30,40,18,214
SSC12172,33,3,49,704,814,347,222,446,288,2821
SSC12173,98,17,133,1588,1656,542,331,1086,428,5631
SSC12174,4,0,4,67,111,63,63,73,28,405
SSC12175,15,7,37,336,478,254,264,414,132,1878
SSC12176,0,0,0,37,59,43,25,34,18,216
SSC12177,0,0,0,54,83,30,56,99,21,343
SSC12178,0,0,4,67,97,62,45,57,31,359
SSC12179,9,6,24,180,267,138,168,162,93,1008
SSC12180,20,14,58,252,409,233,189,315,281,1679
SSC12181,7,0,14,208,246,162,159,213,108,1096
SSC12182,148,54,250,5075,3390,652,342,2925,2189,14573
SSC12183,106,31,188,383,685,433,472,853,332,3158
SSC12184,162,87,343,2215,2474,841,590,1543,768,8431
SSC12185,3,6,18,259,388,167,133,184,105,1236
SSC12186,4,0,7,107,115,78,70,64,32,466
SSC12187,3,0,6,46,76,49,59,72,36,338
SSC12188,0,0,0,39,55,33,29,40,15,211
SSC12189,72,59,212,743,897,540,526,962,472,4140
SSC12190,3,3,12,112,138,92,70,92,68,572
SSC12191,0,0,0,247,219,72,54,222,105,919
SSC12192,24,22,68,3172,2088,533,312,4672,2939,13716
SSC12193,0,0,0,4,9,6,3,9,19,50
SSC12194,222,53,384,1732,1989,1008,844,1888,602,8063
SSC12195,12,13,51,631,584,294,272,604,164,2549
SSC12196,0,0,3,219,276,156,105,132,42,930
SSC12197,3,3,6,66,124,63,74,118,55,500
SSC12198,0,0,3,113,124,91,80,133,54,595
SSC12199,0,0,3,49,55,33,30,32,15,214
SSC12200,17,19,56,728,920,479,468,669,283,3547
SSC12201,3,0,3,30,52,22,24,42,7,177
SSC12202,0,3,3,52,59,33,41,56,30,271
SSC12203,0,0,4,42,47,26,57,57,15,244
SSC12204,0,0,4,84,144,96,97,81,49,551
SSC12205,0,0,3,67,155,83,64,55,39,463
SSC12206,7,9,20,400,294,81,50,153,270,1248
SSC12207,0,0,0,71,93,66,70,95,29,424
SSC12208,5,0,5,5,14,3,3,14,3,42
SSC12209,0,0,4,36,49,12,16,47,52,212
SSC12210,38,9,79,404,570,348,325,485,182,2314
SSC12211,6,0,6,41,101,64,52,26,28,312
SSC12212,0,0,6,12,26,22,17,16,6,99
SSC12213,0,3,6,33,46,25,42,14,15,175
SSC12214,0,0,3,107,142,88,82,59,74,552
SSC12215,0,0,3,56,87,50,34,42,13,282
SSC12216,10,3,18,32,38,38,22,63,24,217
SSC12217,0,0,0,26,47,24,28,28,6,159
SSC12218,7,6,13,82,127,73,83,101,40,506
SSC12219,355,98,643,2083,2961,1768,1619,3170,1218,12819
SSC12220,3,0,3,28,48,37,50,60,19,242
SSC12221,99,23,187,290,341,188,174,378,123,1494
SSC12222,0,0,0,45,58,40,25,35,7,210
SSC12223,29,11,67,334,403,216,184,355,133,1625
SSC12224,14,10,38,268,298,176,166,325,105,1338
SSC12225,15,11,33,284,358,187,147,197,202,1375
SSC12226,0,0,0,18,28,19,22,39,15,141
SSC12227,12,10,42,261,371,198,134,219,112,1295
SSC12228,54,5,68,358,464,222,163,330,67,1604
SSC12229,3,0,3,39,63,40,48,68,26,284
SSC12230,0,0,0,13,17,15,7,18,13,83
SSC12231,21,10,62,297,519,349,367,419,182,2133
SSC12232,29,9,58,297,402,255,214,428,190,1786
SSC12233,0,3,6,92,134,91,78,72,43,510
SSC12234,30,17,75,946,1078,476,375,1079,377,4331
SSC12235,7,0,7,47,83,41,53,58,22,304
SSC12236,76,25,149,600,853,520,482,839,290,3584
SSC12237,20,10,37,592,734,276,205,619,294,2720
SSC12238,11,12,37,504,588,304,311,532,177,2416
SSC12239,3,3,6,76,76,60,51,68,19,350
SSC12240,6,6,24,232,245,114,94,154,64,903
SSC12241,63,15,110,516,781,481,509,668,267,3222
SSC12242,70,4,88,217,304,175,134,357,110,1297
SSC12243,0,0,3,28,57,42,24,15,9,175
SSC12244,3,3,6,34,53,27,30,41,16,201
SSC12245,3,0,6,37,54,39,35,31,12,208
SSC12246,0,0,0,33,55,35,30,16,19,188
SSC12247,17,0,35,445,611,357,267,371,117,2168
SSC12248,9,42,57,574,660,317,253,368,165,2337
SSC12249,50,32,158,2125,2429,1172,836,1451,751,8764
SSC12250,0,0,0,42,73,31,18,23,7,194
SSC12251,0,0,0,20,54,28,20,22,14,158
SSC12252,0,3,3,42,59,36,24,20,9,190
SSC12253,3,0,3,110,103,69,77,122,44,525
SSC12254,0,0,0,65,132,77,40,50,24,388
SSC12255,30,30,93,581,675,316,311,734,621,3238
SSC12256,3,7,19,226,278,137,134,223,122,1120
SSC12257,6,7,25,544,465,143,75,188,124,1539
SSC12258,16,0,32,342,376,159,93,227,90,1287
SSC12259,4,0,4,45,45,24,26,33,9,182
SSC12260,7,3,19,396,483,259,258,349,119,1864
SSC12261,0,0,0,41,55,42,49,38,23,248
SSC12262,3,0,9,47,91,52,37,29,34,290
SSC12263,3,0,3,486,676,279,212,361,81,2095
SSC12264,0,0,4,26,35,30,17,25,9,142
SSC12265,20,5,25,145,219,120,118,185,60,847
SSC12266,3,3,6,122,123,24,15,122,243,649
SSC12267,0,0,0,48,62,33,30,31,18,222
SSC12268,3,0,3,46,83,40,53,50,25,297
SSC12269,4,0,4,89,113,76,64,77,33,452
SSC12270,76,25,118,526,671,366,348,593,276,2780
SSC12271,52,20,123,1023,1304,649,468,780,278,4502
SSC12272,0,0,0,44,57,55,35,27,15,233
SSC12273,59,18,127,1544,1867,919,677,1045,283,6335
SSC12274,9,3,33,1378,1671,823,737,1067,304,5980
SSC12275,3,0,9,20,37,27,23,33,33,173
SSC12276,50,7,60,1136,1340,608,494,780,228,4586
SSC12277,0,0,0,41,59,20,29,49,7,205
SSC12278,4,6,29,326,381,154,110,224,119,1314
SSC12279,0,0,6,72,81,43,41,39,23,299
SSC12280,7,0,10,135,169,111,134,233,73,855
SSC12281,4,3,22,349,434,213,177,281,65,1519
SSC12282,6,3,12,167,225,141,122,130,45,830
SSC12283,5,0,8,116,172,100,80,100,59,627
SSC12284,0,0,0,49,81,51,61,50,22,314
SSC12285,34,18,74,326,479,270,246,491,218,2030
SSC12286,17,9,56,536,697,336,358,602,249,2778
SSC12287,0,0,6,46,68,20,28,57,30,249
SSC12288,9,3,24,114,217,90,104,154,82,761
SSC12289,3,3,6,130,220,110,117,113,80,770
SSC12290,0,0,0,55,68,39,34,50,27,273
SSC12291,3,0,3,20,33,18,24,44,10,149
SSC12292,0,0,0,53,88,35,34,47,16,273
SSC12293,61,22,131,2261,2571,1258,1052,2524,728,10394
SSC12294,3,0,3,50,64,41,48,55,40,298
SSC12295,97,40,221,921,1202,657,564,1121,444,4909
SSC12296,10,6,25,86,124,64,40,106,67,487
SSC12297,126,40,232,842,1032,566,564,1080,421,4505
SSC12298,0,0,0,14,50,27,14,29,6,140
SSC12299,13,6,25,89,138,77,79,95,47,525
SSC12300,108,55,228,555,795,390,376,939,449,3504
SSC12301,0,3,6,35,69,53,55,42,50,304
SSC12302,3,6,15,121,163,86,85,138,42,635
SSC12303,113,33,201,557,615,313,256,662,196,2599
SSC12304,0,3,6,54,56,37,40,52,28,267
SSC12305,6,12,30,166,218,108,134,220,108,954
SSC12306,0,0,0,89,119,74,48,64,24,418
SSC12307,16,5,26,442,501,252,293,897,432,2817
SSC12308,11,0,15,95,129,79,74,110,42,529
SSC12309,6,3,9,33,66,25,37,31,27,219
SSC12310,0,0,0,40,58,26,39,43,29,235
SSC12311,0,0,0,43,67,27,32,23,26,218
SSC12312,4,0,4,44,64,41,22,32,8,211
SSC12313,0,3,6,24,34,12,36,31,15,152
SSC12314,10,0,16,175,232,112,74,123,51,767
SSC12315,11,0,14,188,267,103,106,219,98,981
SSC12316,8,6,20,41,63,42,36,79,32,293
SSC12317,0,0,4,61,81,47,29,53,18,289
SSC12318,0,0,0,54,71,56,47,47,18,293
SSC12319,0,0,0,27,37,17,12,15,7,115
SSC12320,37,12,67,256,344,206,152,303,142,1403
SSC12321,34,26,111,845,943,590,511,753,313,3955
SSC12322,0,0,5,55,71,33,47,43,19,268
SSC12323,0,0,0,61,80,47,35,48,30,301
SSC12324,107,35,190,883,1179,675,583,1195,453,4968
SSC12325,174,113,399,744,1203,685,611,1253,656,5152
SSC12326,52,26,114,377,709,468,352,479,145,2530
SSC12327,0,0,0,37,55,28,34,27,14,195
SSC12328,24,8,45,283,505,336,280,331,155,1890
SSC12329,156,48,367,2173,2451,1296,1019,1434,451,8824
SSC12330,11,0,23,257,270,101,126,355,94,1203
SSC12331,25,19,79,708,835,366,248,459,176,2792
SSC12332,226,114,486,1229,1498,811,635,1684,827,6684
SSC12333,206,100,429,1091,1482,793,732,1861,832,6791
SSC12334,100,62,227,891,1185,565,475,1296,589,5001
SSC12335,0,0,0,24,25,20,25,21,13,128
SSC12336,3,3,9,71,89,47,65,77,32,381
SSC12337,0,3,6,38,61,36,47,54,39,275
SSC12338,5,0,5,97,183,103,75,91,65,614
SSC12339,0,6,6,64,73,47,53,61,25,323
SSC12340,66,37,157,815,1182,785,672,1149,438,5041
SSC12341,12,0,21,108,161,106,92,127,52,646
SSC12342,0,0,0,40,39,34,28,30,34,205
SSC12343,16,5,25,1710,1134,265,157,2034,1398,6698
SSC12344,159,285,594,2548,3317,1665,1520,2556,1390,12996
SSC12345,171,35,274,835,992,561,564,1257,383,4592
SSC12346,4,4,8,41,48,29,50,56,28,252
SSC12347,0,0,0,33,65,39,23,39,30,229
SSC12348,0,3,3,32,51,28,29,29,18,187
SSC12349,0,0,0,31,42,26,15,30,12,156
SSC12350,0,0,0,16,38,29,20,44,24,171
SSC12351,4,0,7,60,101,82,76,75,24,418
SSC12352,0,0,0,20,60,23,21,24,19,167
SSC12353,0,3,6,51,69,32,36,45,20,253
SSC12354,0,0,0,94,156,100,79,104,50,583
SSC12355,0,3,3,51,98,54,42,43,27,315
SSC12356,0,0,0,24,43,31,30,24,17,169
SSC12357,18,18,53,412,584,313,262,438,186,2195
SSC12358,11,3,17,46,45,38,41,65,26,261
SSC12359,3,3,9,149,202,116,92,132,35,726
SSC12360,3,10,13,54,74,54,66,73,44,365
SSC12361,37,17,82,367,643,434,389,523,197,2553
SSC12362,3,0,3,93,119,67,53,51,60,443
SSC12363,0,0,4,61,103,65,56,103,34,422
SSC12364,22,16,76,997,1343,703,525,725,205,4498
SSC12365,0,0,6,132,187,123,78,106,55,681
SSC12366,11,4,27,145,310,170,130,183,83,1021
SSC12367,6,6,21,259,324,180,153,162,43,1121
SSC12368,0,0,0,23,24,12,17,18,3,97
SSC12369,103,40,244,1850,1760,713,570,1589,673,7155
SSC12370,6,0,6,52,77,51,36,45,22,283
SSC12371,3,0,3,53,99,58,63,48,15,336
SSC12372,40,21,86,672,653,291,337,1524,768,4245
SSC12373,36,26,93,394,624,350,288,389,323,2368
SSC12374,6,7,27,178,224,121,106,247,117,993
SSC12375,0,0,0,0,0,0,0,0,0,0
SSC12376,0,0,0,268,291,139,82,216,32,1028
SSC12377,9,3,12,279,337,164,153,292,72,1297
SSC12378,99,56,243,1594,1725,629,429,1174,521,6072
SSC12379,0,0,6,30,48,24,19,15,24,160
SSC12380,250,136,595,3298,3612,1780,1422,2417,805,13334
SSC12381,90,23,195,1078,1160,468,373,1071,246,4396
SSC12382,6,3,9,30,39,18,18,36,9,150
SSC12383,16,3,32,773,717,307,298,1428,258,3781
SSC12384,0,0,3,69,82,44,59,76,51,381
SSC12385,0,0,0,25,42,16,27,42,18,170
SSC12386,42,13,76,408,493,258,251,479,147,2036
SSC12387,8,6,23,291,391,152,140,438,267,1679
SSC12388,3,0,9,146,188,97,108,135,50,724
SSC12389,0,0,0,29,57,17,30,43,15,191
SSC12390,0,0,0,92,133,76,43,70,19,433
SSC12391,6,6,24,298,332,184,155,273,97,1339
SSC12392,5,3,12,66,131,98,64,59,46,464
SSC12393,0,0,3,79,110,64,65,47,22,387
SSC12394,0,0,3,152,174,128,74,134,38,700
SSC12395,0,3,6,29,47,26,26,21,19,168
SSC12396,6,0,6,62,83,44,49,63,30,331
SSC12397,0,0,0,58,66,45,35,40,21,265
SSC12398,6,0,6,109,159,85,72,94,18,537
SSC12399,0,0,3,43,46,26,29,55,33,232
SSC12400,8,3,11,240,367,176,211,320,146,1460
SSC12401,277,64,469,2056,2454,1222,1068,2612,739,10151
SSC12402,45,24,126,1122,1394,740,558,795,338,4947
SSC12403,0,0,3,314,428,234,155,138,77,1346
SSC12404,3,0,3,15,35,23,29,21,22,145
SSC12405,0,0,0,55,89,60,54,47,31,336
SSC12406,0,0,4,51,58,45,38,38,24,254
SSC12407,23,9,45,435,604,347,284,430,154,2254
SSC12408,0,0,3,46,54,41,29,38,16,224
SSC12409,94,12,115,387,450,218,145,459,131,1790
SSC12410,274,106,435,854,932,393,295,1083,500,4057
SSC12411,16,6,43,576,593,227,220,521,139,2276
SSC12412,5,0,5,156,175,107,115,164,30,747
SSC12413,0,0,0,26,28,28,29,36,4,151
SSC12414,11,3,38,296,328,173,96,237,84,1214
SSC12415,19,12,46,230,312,185,197,369,95,1388
SSC12416,0,0,0,25,29,16,33,49,12,164
SSC12417,94,20,151,870,1092,611,584,1527,541,5225
SSC12418,74,35,204,1274,1604,887,703,1177,418,6063
SSC12419,0,0,6,96,107,65,54,82,31,435
SSC12420,0,0,0,31,40,17,24,30,6,148
SSC12421,10,4,24,180,248,134,106,206,88,962
SSC12422,0,0,0,79,90,55,41,49,10,324
SSC12423,8,4,46,640,575,325,253,374,176,2343
SSC12424,68,17,116,620,736,389,453,1226,432,3856
SSC12425,0,0,3,24,38,21,32,17,6,138
SSC12426,0,6,6,37,48,40,32,43,11,211
SSC12427,10,6,25,238,292,158,131,335,112,1266
SSC12428,0,0,0,34,71,43,21,26,27,222
SSC12429,86,46,171,1128,1387,606,457,779,330,4687
SSC12430,6,7,31,421,575,278,230,237,83,1824
SSC12431,19,7,35,573,579,238,310,1293,645,3638
SSC12432,7,8,27,561,701,344,361,648,260,2875
SSC12433,3,0,3,91,97,56,53,56,19,372
SSC12434,62,45,147,2626,1961,455,292,2699,1906,9939
SSC12435,7,8,15,196,311,184,162,184,59,1096
SSC12436,4,14,30,193,177,75,58,138,111,752
SSC12437,0,0,0,41,68,34,34,46,21,244
SSC12438,0,0,0,36,47,40,36,42,9,210
SSC12439,0,0,6,47,72,40,45,67,26,297
SSC12440,9,6,28,1444,1691,781,603,1253,266,6038
SSC12441,3,0,3,182,255,154,152,150,41,934
SSC12442,63,98,223,847,1096,648,629,928,480,4628
SSC12443,3,0,6,49,74,52,33,62,35,305
SSC12444,138,115,284,979,827,261,205,762,537,3571
SSC12445,13,9,37,778,775,271,131,361,177,2493
SSC12446,0,0,0,32,38,44,22,32,0,168
SSC12447,0,0,7,119,115,70,49,103,31,487
SSC12448,0,3,6,29,88,30,26,21,18,212
SSC12449,15,0,31,278,383,215,218,354,153,1601
SSC12450,3,0,3,59,43,29,45,58,11,245
SSC12451,0,0,3,17,29,18,17,26,6,113
SSC12452,0,3,6,93,141,81,81,130,53,579
SSC12453,78,12,127,463,690,384,359,924,383,3203
SSC12454,0,0,3,21,33,21,12,12,12,111
SSC12455,0,0,0,37,55,29,59,38,23,241
SSC12456,15,28,55,148,221,129,135,263,163,1059
SSC12457,96,21,167,917,1396,760,571,783,461,4888
SSC12458,0,10,15,729,677,146,102,460,323,2437
SSC12459,65,34,157,1783,1985,957,763,2273,756,8517
SSC12460,3,0,3,30,59,43,42,34,0,208
SSC12461,3,0,9,148,169,89,98,113,29,646
SSC12462,4,3,10,96,135,60,51,67,27,436
SSC12463,12,6,21,635,746,294,300,750,290,3015
SSC12464,9,6,26,612,792,391,319,654,162,2930
SSC12465,3,0,13,614,738,349,243,534,145,2623
SSC12466,16,7,32,216,284,184,233,385,109,1411
SSC12467,152,22,220,656,774,397,358,807,231,3223
SSC12468,35,15,73,417,581,398,300,562,245,2503
SSC12469,22,15,69,606,781,399,374,532,296,2988
SSC12470,79,44,172,233,276,124,103,295,174,1205
SSC12471,23,78,119,115,216,153,136,181,180,981
SSC12472,16,6,28,1486,1545,671,598,1857,455,6612
SSC12473,155,31,234,519,771,482,465,1082,379,3698
SSC12474,3,0,3,172,217,103,114,193,65,864
SSC12475,111,27,229,3322,3573,1780,1459,2468,449,13051
SSC12476,37,29,131,1007,1107,589,437,547,152,3839
SSC12477,93,47,204,2365,2628,1099,806,2337,668,9903
SSC12478,45,18,102,728,895,454,478,1020,474,4049
SSC12479,7,3,19,250,347,161,178,289,115,1340
SSC12480,21,14,74,845,957,457,368,661,272,3560
SSC12481,57,23,114,463,585,301,319,557,188,2413
SSC12482,3,0,9,358,437,201,222,324,137,1679
SSC12483,14,6,46,903,1091,573,359,517,107,3550
SSC12484,158,39,250,2207,2698,1141,932,3439,983,11400
SSC12485,74,12,98,474,616,348,374,781,225,2818
SSC12486,24,4,47,1009,1074,481,484,1588,383,5019
SSC12487,18,3,41,699,776,373,511,1446,570,4375
SSC12488,0,0,0,43,57,38,49,47,21,255
SSC12489,0,0,0,0,0,0,3,0,0,3
SSC12490,0,0,0,10,26,6,7,29,14,92
SSC12491,3,0,6,91,149,96,58,102,26,522
SSC12492,14,6,32,457,570,290,228,364,135,2044
SSC12493,0,4,4,93,102,43,51,183,32,504
SSC12494,0,0,0,39,61,38,45,71,43,297
SSC12495,0,0,0,40,34,36,31,25,11,177
SSC12496,0,0,0,17,39,32,28,33,21,170
SSC12497,5,3,11,268,228,93,44,159,70,862
SSC12498,11,5,33,493,554,307,280,410,233,2277
SSC12499,0,0,3,125,206,87,52,126,18,614
SSC12500,0,4,7,92,123,71,72,57,26,441
SSC12501,32,15,70,1231,1327,529,659,2563,1033,7342
SSC12502,0,0,3,43,47,22,38,62,33,245
SSC12503,9,9,23,176,162,76,81,210,92,797
SSC12504,6,6,12,294,286,181,204,548,237,1750
SSC12505,115,20,166,1148,1342,566,389,876,293,4614
SSC12506,9,7,30,327,378,207,132,207,74,1325
SSC12507,0,0,3,55,60,38,52,91,50,346
SSC12508,3,0,3,118,136,89,65,86,37,531
SSC12509,3,6,9,37,81,35,26,26,42,247
SSC12510,4,0,4,331,417,207,190,245,85,1475
SSC12511,16,17,42,379,439,244,280,755,317,2414
SSC12512,23,22,61,398,492,289,253,568,245,2245
SSC12513,3,0,6,105,128,81,70,71,16,471
SSC12514,0,0,0,44,71,33,33,56,29,266
SSC12515,0,0,0,99,159,79,65,101,37,540
SSC12516,0,3,6,59,93,49,65,85,34,385
SSC12517,11,7,39,467,595,332,269,358,146,2167
SSC12518,38,13,69,298,356,172,141,358,142,1467
SSC12519,0,3,9,297,249,150,107,176,72,1051
SSC12520,0,3,3,60,64,44,42,48,33,291
SSC12521,0,0,0,45,56,27,35,29,8,200
SSC12522,76,28,145,693,1033,638,557,984,335,4240
SSC12523,0,0,0,23,38,26,25,24,21,157
SSC12524,18,9,68,1328,1541,763,637,706,183,5158
SSC12525,139,75,300,1907,2477,1244,983,1783,493,8887
SSC12526,0,0,0,34,47,17,22,30,9,159
SSC12527,3,3,6,52,97,56,36,73,22,336
SSC12528,0,0,0,27,36,27,15,24,23,152
SSC12529,0,0,0,33,51,54,52,37,23,250
SSC12530,3,3,6,37,36,19,35,50,43,220
SSC12531,0,0,0,683,646,145,76,779,225,2554
SSC12532,0,0,3,68,71,47,59,39,24,308
SSC12533,9,4,30,370,563,289,268,266,135,1891
SSC12534,188,68,384,3842,3764,1279,840,3711,1611,15047
SSC12535,41,19,120,2412,2268,605,345,1044,541,7215
SSC12536,0,0,6,136,184,117,113,97,58,705
SSC12537,6,0,6,148,235,98,63,114,29,687
SSC12538,0,3,6,41,52,28,33,27,15,196
SSC12539,0,0,3,31,57,37,33,38,15,211
SSC12540,0,3,3,42,51,35,38,30,15,211
SSC12541,3,0,6,96,165,84,72,78,67,562
SSC12542,0,0,0,47,37,20,24,24,5,157
SSC12543,6,6,15,433,530,304,291,583,250,2391
SSC12544,10,3,19,505,495,242,215,500,139,2096
SSC12545,6,3,21,114,140,96,94,127,46,617
SSC12546,17,6,32,1152,1245,533,457,1434,250,5071
SSC12547,0,6,10,52,76,67,81,82,31,389
SSC12548,8,3,14,291,453,231,206,185,81,1447
SSC12549,3,0,3,51,70,43,46,54,19,283
SSC12550,0,0,0,37,28,15,12,18,12,122
SSC12551,3,0,6,230,241,142,93,245,54,1005
SSC12552,0,0,0,209,242,116,109,208,47,931
SSC12553,0,0,0,16,31,22,13,23,0,105
SSC12554,6,3,15,105,158,95,106,162,62,688
SSC12555,0,0,3,39,55,38,38,30,6,206
SSC12556,3,0,6,38,52,23,47,33,0,193
