region_id,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SSC12491,101,5,0,0,0,0,0,106
SSC12492,320,16,13,3,0,0,3,355
SSC12493,45,3,4,0,0,0,0,52
SSC12494,32,4,7,0,0,0,0,43
SSC12495,19,3,0,0,0,0,0,22
SSC12496,17,4,0,0,0,0,0,21
SSC12497,53,5,3,0,0,0,4,65
SSC12498,350,20,19,8,0,0,0,397
SSC12499,55,3,3,6,0,3,3,73
SSC12500,44,3,0,4,0,0,0,51
SSC12501,1175,51,30,23,0,0,0,1279
SSC12502,23,3,4,0,0,0,0,30
SSC12503,60,4,0,0,0,0,3,67
SSC12504,160,17,19,9,0,0,4,209
SSC12505,783,39,14,0,0,0,0,836
SSC12506,298,15,4,0,0,0,0,317
SSC12507,31,0,0,4,0,0,0,35
SSC12508,74,4,3,0,0,0,0,81
SSC12509,23,4,0,0,0,0,0,27
SSC12510,256,16,22,3,0,3,0,300
SSC12511,171,25,16,8,3,0,5,228
SSC12512,197,22,9,0,0,0,0,228
SSC12513,99,7,3,0,0,0,0,109
SSC12514,22,7,3,0,0,0,0,32
SSC12515,65,6,3,0,0,0,0,74
SSC12516,29,7,3,0,0,0,3,42
SSC12517,260,17,20,3,0,0,3,303
SSC12518,129,30,10,3,0,0,0,172
SSC12519,203,9,15,0,0,0,3,230
SSC12520,29,0,3,0,0,3,0,35
SSC12521,37,5,0,0,0,0,0,42
SSC12522,426,29,27,9,0,4,3,498
SSC12523,19,3,0,0,0,0,0,22
SSC12524,858,76,46,4,0,0,3,987
SSC12525,1528,69,44,13,3,4,4,1665
SSC12526,28,0,0,0,0,0,0,28
SSC12527,45,0,4,0,0,0,0,49
SSC12528,8,3,0,0,0,0,0,11
SSC12529,18,3,3,0,0,0,0,24
SSC12530,18,0,3,0,0,0,0,21
SSC12531,169,12,3,0,0,0,0,184
SSC12532,31,3,0,0,0,0,0,34
SSC12533,245,12,17,4,0,0,0,278
SSC12534,912,83,37,8,0,0,7,1047
SSC12535,578,40,6,4,0,0,0,628
SSC12536,94,7,3,0,0,0,0,104
SSC12537,102,8,4,0,0,3,0,117
SSC12538,25,4,0,0,0,0,0,29
SSC12539,19,0,3,0,0,0,0,22
SSC12540,42,0,3,0,0,0,0,45
SSC12541,74,10,0,5,0,0,4,93
SSC12542,23,0,3,3,0,0,0,29
SSC12543,242,32,30,0,0,0,4,308
SSC12544,318,30,13,0,0,3,3,367
SSC12545,65,5,4,0,0,0,0,74
SSC12546,1096,30,20,16,3,0,4,1169
SSC12547,46,5,0,0,0,0,4,55
SSC12548,208,18,12,0,0,0,3,241
SSC12549,37,3,3,3,0,0,0,46
SSC12550,20,0,0,0,0,0,0,20
SSC12551,181,10,7,3,0,0,0,201
SSC12552,132,8,14,0,0,0,0,154
SSC12553,13,0,0,0,0,0,0,13
SSC12554,61,9,0,0,0,0,0,70
SSC12555,35,0,3,0,0,0,0,38
SSC12556,31,3,0,0,0,0,0,34
SSC12557,79,8,3,0,0,0,0,90
SSC12558,31,0,0,0,0,0,0,31
SSC12559,411,39,26,4,0,0,5,485
SSC12560,21,5,4,0,0,0,0,30
SSC12561,623,36,11,0,0,0,0,670
SSC12562,55,3,3,0,0,0,3,64
SSC12563,89,13,0,0,0,0,3,105
SSC12564,27,4,0,0,0,0,0,31
SSC12565,546,38,17,4,0,0,0,605
SSC12566,53,3,0,0,0,0,0,56
SSC12567,84,3,0,3,0,0,3,93
SSC12568,18,0,3,0,0,0,0,21
SSC12569,51,9,5,0,0,0,0,65
SSC12570,537,54,40,5,0,0,4,640
SSC12571,1262,99,55,5,0,0,3,1424
SSC12572,24,0,0,0,0,0,0,24
SSC12573,4,0,0,0,0,0,0,4
SSC12574,313,26,3,4,0,0,0,346
SSC12575,542,18,12,0,0,0,0,572
SSC12576,491,39,41,3,3,0,0,577
SSC12577,5,4,0,0,0,0,0,9
SSC12578,775,82,49,7,0,3,7,923
SSC12579,45,4,0,0,0,0,0,49
SSC12580,91,7,9,0,0,0,3,110
SSC12581,13,0,3,0,0,0,3,19
SSC12582,0,0,0,0,0,0,0,0
SSC12583,255,22,25,8,0,0,8,318
SSC12584,80,9,3,0,0,3,0,95
SSC12585,41,5,4,0,0,0,0,50
SSC12586,878,93,62,5,3,0,4,1045
SSC12587,239,24,32,0,0,0,5,300
SSC12588,47,3,3,0,0,0,0,53
SSC12589,202,19,22,7,0,0,3,253
SSC12590,61,5,3,0,0,0,0,69
SSC12591,1961,80,48,35,3,6,7,2140
SSC12592,378,35,20,0,0,0,4,437
SSC12593,49,0,7,0,0,3,0,59
SSC12594,86,6,3,0,0,0,0,95
SSC12595,45,3,3,0,0,0,0,51
SSC12596,24,0,4,0,0,3,0,31
SSC12597,52,3,4,0,0,0,0,59
SSC12598,126,6,4,3,0,0,0,139
SSC12599,22,5,4,0,0,0,0,31
SSC12600,0,0,0,0,0,0,0,0
SSC12601,109,12,7,0,0,0,0,128
SSC12602,489,21,6,6,0,0,0,522
SSC12603,39,6,3,0,0,0,3,51
SSC12604,35,7,0,0,0,0,0,42
SSC12605,41,0,0,0,0,0,0,41
SSC12606,16,0,3,0,0,0,0,19
SSC12607,22,5,3,0,0,0,0,30
SSC12608,642,52,43,6,0,3,0,746
SSC12609,66,0,4,0,0,0,0,70
SSC12610,63,0,0,0,0,0,5,68
SSC12611,28,0,0,3,0,0,0,31
SSC12612,137,10,3,0,0,0,3,153
SSC12613,57,3,0,0,0,0,0,60
SSC12614,170,11,10,4,0,0,0,195
SSC12615,130,7,4,4,0,0,0,145
SSC12616,31,3,3,3,0,0,0,40
SSC12617,66,0,0,0,0,0,0,66
SSC12618,114,21,9,0,0,0,0,144
SSC12619,25,3,3,0,0,0,0,31
SSC12620,33,0,0,0,0,0,3,36
SSC12621,118,5,5,0,0,0,0,128
SSC12622,47,6,3,0,0,0,3,59
SSC12623,915,79,62,12,0,3,4,1075
SSC12624,472,13,14,3,3,0,3,508
SSC12625,0,0,0,0,0,0,0,0
SSC12626,217,21,3,3,0,0,0,244
SSC19191,0,0,0,0,0,0,0,0
SSC19494,0,0,0,0,0,0,0,0
SSC19797,0,0,0,0,0,0,0,0
