region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size
SSC11968,28,2600,705,560,1819,1.4,1617,2.3
SSC11969,40,1800,575,265,1307,1.1,950,2.1
SSC11970,48,1863,627,175,1564,1.0,1559,2.7
SSC11971,33,2600,655,300,1208,1.2,1424,2.8
SSC11972,42,1517,436,280,1050,1.1,966,2.6
SSC11973,50,1083,491,285,1062,1.0,968,2.3
SSC11974,35,2000,559,295,1389,1.1,1191,2.8
SSC11975,45,1300,312,60,1303,1.1,1125,2.5
SSC11976,39,3792,867,581,2844,1.1,2702,3.2
SSC11977,40,2000,389,160,1115,1.2,826,2.5
SSC11978,41,1820,567,218,1316,1.1,1150,2.6
SSC11979,41,2167,776,250,2024,1.0,2011,3.1
SSC11980,49,0,570,0,1208,1.1,962,2.7
SSC11981,46,1716,605,200,1468,1.1,1262,2.6
SSC11982,46,1290,436,240,1025,1.1,945,2.7
SSC11983,31,2100,542,390,1335,1.4,1323,2.7
SSC11984,38,802,482,120,1097,1.1,1018,2.1
SSC11985,36,1517,525,200,1468,1.1,1114,2.7
SSC11986,47,1842,468,163,1104,1.1,811,2.5
SSC11987,41,2500,771,620,2418,1.1,1900,2.7
SSC11988,51,0,1625,330,0,1.0,2833,3.5
SSC11989,34,2024,527,320,1483,1.2,1422,3.3
SSC11990,30,2600,852,450,1958,1.1,1883,2.8
SSC11991,37,2877,962,500,2514,1.2,1908,2.3
SSC11992,45,1600,438,200,1113,1.2,855,2.3
SSC11993,51,611,347,0,700,1.1,666,1.9
SSC11994,35,2300,650,480,1691,1.3,1524,2.6
SSC11995,46,2500,712,0,1791,1.1,1312,2.5
SSC11996,51,1480,527,220,1284,1.1,918,2.3
SSC11997,31,2002,612,330,1320,1.3,1237,2.5
SSC11998,36,2167,486,310,1327,1.2,1157,2.9
SSC11999,31,1733,551,263,1387,1.1,1286,3.1
SSC12000,39,3033,879,498,2755,1.1,2563,3.0
SSC12001,40,3467,880,500,2735,1.1,2622,3.1
SSC12002,44,784,519,235,1276,1.1,1220,2.8
SSC12003,44,1000,422,100,953,1.1,872,2.7
SSC12004,37,2167,500,320,1336,1.1,1284,3.3
SSC12005,45,3500,807,170,1795,1.0,1636,2.6
SSC12006,41,1600,659,65,1531,1.0,1646,2.8
SSC12007,45,650,485,250,1125,1.1,915,2.5
SSC12008,49,3010,534,240,1375,1.1,1319,3.0
SSC12009,45,1127,623,70,1545,1.0,1237,2.5
SSC12010,33,2795,794,485,2210,1.1,2132,3.4
SSC12011,46,2167,354,185,820,1.2,749,2.5
SSC12012,27,0,483,0,0,1.0,100,1.0
SSC12013,36,2817,1055,300,2644,1.2,2656,3.5
SSC12014,36,3033,1277,530,2923,1.2,2598,2.3
SSC12015,46,1559,697,200,1525,1.0,1735,2.9
SSC12016,36,1862,650,320,1586,1.1,1480,2.9
SSC12017,37,2050,1050,350,2403,1.2,1372,1.5
SSC12018,39,3000,771,430,2334,1.1,1829,2.6
SSC12019,38,2167,517,205,1395,1.1,1200,2.7
SSC12020,33,1733,514,260,1353,1.1,1163,2.6
SSC12021,43,1672,534,0,1525,1.1,1017,2.7
SSC12022,37,2275,549,300,1485,1.1,1287,2.8
SSC12023,37,2300,630,360,1726,1.2,1380,2.6
SSC12024,46,1250,408,70,1208,1.1,966,2.5
SSC12025,39,1517,539,400,1562,1.1,1375,2.8
SSC12026,49,1387,412,195,1271,1.0,836,2.2
SSC12027,43,2405,700,325,1696,1.1,1208,2.5
SSC12028,44,2600,536,251,1527,1.1,1567,2.9
SSC12029,31,1650,336,150,825,1.2,700,3.0
SSC12030,50,1422,548,335,1166,1.0,1025,2.5
SSC12031,50,1733,458,270,1075,1.1,857,2.2
SSC12032,46,3000,529,100,1421,1.1,1307,2.4
SSC12033,42,1387,453,180,1277,1.1,1150,2.8
SSC12034,49,2000,672,0,1750,1.1,1468,2.8
SSC12035,33,1560,459,260,1063,1.1,960,2.8
SSC12036,48,1800,548,160,1568,1.0,1428,2.7
SSC12037,46,1300,370,220,798,1.1,674,2.3
SSC12038,69,1517,390,150,833,1.1,880,2.3
SSC12039,43,2800,708,405,1938,1.1,1534,2.4
SSC12040,37,1463,457,295,1037,1.1,892,2.7
SSC12041,48,700,384,110,812,1.1,670,2.4
SSC12042,32,1701,688,195,1428,1.1,1312,2.7
SSC12043,36,2600,795,450,2386,1.1,2312,3.1
SSC12044,43,2400,605,380,1693,1.1,1248,2.5
SSC12045,42,1603,615,350,1566,1.0,1257,2.5
SSC12046,41,2020,571,320,1509,1.1,1263,2.7
SSC12047,50,1709,450,0,900,1.3,900,1.7
SSC12048,40,1975,591,228,1640,1.1,1666,3.2
SSC12049,46,1647,479,250,1183,1.1,838,2.2
SSC12050,41,2600,465,150,1281,1.1,956,2.7
SSC12051,35,2200,772,430,1779,1.1,1750,2.8
SSC12052,35,2159,618,325,1660,1.1,1454,2.9
SSC12053,37,1752,581,200,1554,1.1,1109,2.4
SSC12054,39,2817,920,380,1874,1.2,1724,2.8
SSC12055,51,1083,396,220,930,1.1,704,2.2
SSC12056,39,3500,855,550,2690,1.1,2553,3.1
SSC12057,38,1993,661,235,1849,1.1,1777,3.3
SSC12058,31,1733,637,330,1325,1.1,1294,3.0
SSC12059,40,1100,446,0,1125,1.1,923,2.8
SSC12060,40,2167,591,250,1865,1.0,1478,2.9
SSC12061,43,1300,417,180,1321,1.1,1187,3.0
SSC12062,36,1842,392,310,1103,1.2,985,3.1
SSC12063,32,1950,675,45,1265,1.1,1212,2.5
SSC12064,36,2000,546,275,1487,1.1,1309,2.8
SSC12065,41,1950,727,263,1812,1.0,1395,3.0
SSC12066,29,1638,387,170,914,1.2,903,3.3
SSC12067,38,2000,462,310,1125,1.1,915,3.1
SSC12068,44,1083,465,260,916,1.1,822,2.8
SSC12069,49,1600,444,180,979,1.1,924,2.4
SSC12070,35,2253,632,430,1905,1.0,1863,3.3
SSC12071,40,1800,538,300,1405,1.1,1208,2.7
SSC12072,26,2384,939,360,2250,1.3,1583,1.4
SSC12073,47,2000,486,300,1323,1.1,974,2.5
SSC12074,51,750,459,55,1325,1.1,900,2.6
SSC12075,56,2000,422,230,992,1.1,683,2.0
SSC12076,53,1733,412,250,925,1.1,691,2.1
SSC12077,35,1582,433,270,1140,1.1,878,2.4
SSC12078,35,2200,692,350,1855,1.1,1806,3.3
SSC12079,32,2119,605,400,1316,1.3,1289,2.9
SSC12080,45,1500,441,295,900,1.1,850,2.5
SSC12081,38,1842,558,250,1652,1.1,1314,2.4
SSC12082,31,1820,632,280,1869,1.1,1657,2.7
SSC12083,43,1874,546,390,1424,1.1,1072,2.6
SSC12084,44,2204,508,320,1187,1.2,1224,2.8
SSC12085,30,0,700,0,1133,1.0,1750,3.0
SSC12086,37,2000,382,290,1115,1.2,970,2.9
SSC12087,41,1404,369,200,900,1.1,746,2.7
SSC12088,43,1100,417,240,907,1.1,795,2.4
SSC12089,41,1132,378,200,989,1.1,704,2.4
SSC12090,51,2000,504,268,1110,1.1,887,2.1
SSC12091,42,2167,561,217,1480,1.1,1286,2.8
SSC12092,43,873,477,150,1102,1.1,942,2.6
SSC12093,36,1300,534,150,1115,1.1,781,1.9
SSC12094,34,1213,323,123,677,1.2,581,3.0
SSC12095,38,1300,491,220,1134,1.1,917,2.3
SSC12096,39,2167,607,159,1886,1.0,1483,2.8
SSC12097,42,3100,579,135,2063,1.1,1065,2.4
SSC12098,50,975,508,225,1083,1.1,758,2.3
SSC12099,36,1733,495,350,952,1.1,829,2.5
SSC12100,39,1213,384,190,852,1.1,709,2.4
SSC12101,31,1850,330,151,931,1.3,768,3.2
SSC12102,40,1186,445,150,1104,1.1,935,2.6
SSC12103,40,1214,501,250,988,1.1,992,2.7
SSC12104,34,878,445,190,1021,1.1,809,2.7
SSC12105,37,2167,520,380,1453,1.2,1305,2.9
SSC12106,37,1122,367,180,796,1.2,726,2.6
SSC12107,34,1213,417,230,947,1.1,796,2.5
SSC12108,40,1733,531,160,1468,1.1,857,2.3
SSC12109,37,1300,388,180,860,1.2,741,2.3
SSC12110,40,2678,573,320,1717,1.1,1214,3.0
SSC12111,41,1603,411,280,919,1.2,834,2.4
SSC12112,38,1889,458,215,1118,1.1,888,2.5
SSC12113,39,1492,489,225,1087,1.1,1055,2.8
SSC12114,36,2000,617,300,1524,1.1,1377,2.8
SSC12115,39,1244,453,190,956,1.1,749,2.2
SSC12116,40,2838,763,640,2564,1.0,2343,3.0
SSC12117,34,2156,522,345,1375,1.2,1181,2.9
SSC12118,53,1495,382,225,838,1.1,686,2.1
SSC12119,33,1869,527,250,1240,1.1,1054,2.5
SSC12120,41,3500,509,270,1292,1.2,1281,3.1
SSC12121,42,1733,500,150,1357,1.1,1031,2.5
SSC12122,43,1733,556,280,1487,1.1,1160,2.5
SSC12123,40,1200,387,51,1187,1.1,1083,3.1
SSC12124,46,1400,440,150,1062,1.1,734,2.1
SSC12125,33,1500,568,120,1390,1.1,1192,2.9
SSC12126,47,1600,754,200,2250,1.1,1910,3.0
SSC12127,27,2427,908,450,2003,1.0,1911,2.7
SSC12128,48,2600,558,150,1446,1.0,1169,2.5
SSC12129,40,1300,564,360,1202,1.1,1312,3.1
SSC12130,32,1480,507,250,1191,1.0,1178,2.6
SSC12131,42,550,523,50,1068,1.0,866,2.3
SSC12132,43,2167,608,0,1481,1.0,1399,2.7
SSC12133,32,1387,501,190,1106,1.1,904,2.5
SSC12134,35,1842,548,250,1496,1.1,1290,2.8
SSC12135,37,1855,955,365,2386,1.1,2025,3.1
SSC12136,40,2550,662,163,2424,1.0,2028,2.7
SSC12137,35,2167,832,650,2296,1.1,2271,3.7
SSC12138,43,1950,610,295,1772,1.1,1337,2.5
SSC12139,47,1800,462,150,933,1.1,716,2.4
SSC12140,33,1800,605,300,1551,1.1,1504,3.1
SSC12141,32,2000,666,330,1708,1.1,1670,3.2
SSC12142,42,1889,469,325,1600,1.1,1375,2.7
SSC12143,46,1430,397,235,992,1.1,853,2.5
SSC12144,29,1842,621,320,1454,1.1,1382,3.1
SSC12145,55,2167,504,450,1342,1.0,1044,2.3
SSC12146,43,3033,787,665,2652,1.1,2478,2.9
SSC12147,42,3000,763,796,2617,1.0,2601,3.1
SSC12148,39,2000,376,340,1155,1.2,1172,3.4
SSC12149,32,2500,1228,500,2595,1.3,2212,2.0
SSC12150,35,1733,501,270,1197,1.1,996,2.5
SSC12151,35,2708,889,465,2098,1.2,1786,2.2
SSC12152,36,867,456,110,974,1.1,968,2.8
SSC12153,42,1473,433,250,1509,1.1,1025,2.6
SSC12154,32,2817,859,500,2279,1.1,2140,3.1
SSC12155,35,2600,890,390,2309,1.2,1804,2.3
SSC12156,39,2300,765,420,2538,1.1,2135,3.0
SSC12157,37,2600,758,255,2191,1.1,1904,3.1
SSC12158,46,777,354,40,790,1.1,761,2.5
SSC12159,47,1733,508,250,1363,1.1,1072,2.3
SSC12160,44,1517,516,260,1402,1.1,1171,2.6
SSC12161,47,3467,523,80,1125,1.0,1297,2.9
SSC12162,43,1517,390,240,900,1.1,663,2.2
SSC12163,43,997,408,0,956,1.2,871,2.8
SSC12164,33,2500,548,420,1684,1.3,1470,2.9
SSC12165,36,2200,565,390,1714,1.2,1475,2.9
SSC12166,44,1192,403,180,1054,1.1,925,2.5
SSC12167,46,1940,415,170,1075,1.1,890,2.4
SSC12168,48,1000,394,65,954,1.1,803,2.3
SSC12169,52,1300,360,185,752,1.1,654,2.1
SSC12170,45,1300,409,90,1261,1.0,1008,2.3
SSC12171,42,1150,507,100,1194,1.1,1125,2.8
SSC12172,39,1950,534,420,1259,1.1,1030,2.4
SSC12173,35,2100,822,360,2108,1.2,1570,2.2
SSC12174,38,1690,688,70,1609,1.1,1511,3.1
SSC12175,44,1517,457,270,1076,1.1,919,2.5
SSC12176,42,2000,638,138,1375,1.1,1018,2.4
SSC12177,45,300,435,0,968,1.0,844,2.2
SSC12178,45,1700,522,250,1100,1.1,949,2.4
SSC12179,51,1360,393,250,883,1.1,781,2.3
SSC12180,49,1300,436,240,859,1.1,745,2.2
SSC12181,42,1733,415,220,908,1.1,780,2.4
SSC12182,33,2500,986,450,2448,1.2,1760,1.8
SSC12183,59,1382,359,200,775,1.1,598,2.0
SSC12184,36,2132,781,360,1751,1.2,1375,2.1
SSC12185,38,2275,838,295,2205,1.1,1712,2.7
SSC12186,46,1100,556,240,1612,1.1,1375,2.6
SSC12187,42,1700,471,200,1295,1.1,949,2.8
SSC12188,35,1517,503,228,1281,1.2,1091,3.2
SSC12189,49,1733,387,230,945,1.1,708,2.2
SSC12190,42,1733,575,395,1625,1.1,1480,2.8
SSC12191,37,2167,607,405,1464,1.2,1423,2.4
SSC12192,29,2500,639,600,1658,1.5,1488,2.1
SSC12193,31,0,924,0,0,0,0,0
SSC12194,43,2500,610,380,1782,1.1,1421,2.6
SSC12195,41,2500,690,420,1863,1.1,1660,2.9
SSC12196,39,2026,744,420,1943,1.0,1967,3.2
SSC12197,43,997,309,123,703,1.2,584,2.5
SSC12198,37,1950,538,250,1552,1.1,1375,3.1
SSC12199,40,2300,529,410,1416,1.0,1125,2.9
SSC12200,37,1993,513,280,1317,1.1,1118,2.7
SSC12201,56,433,474,110,944,1.0,963,1.9
SSC12202,35,1000,432,0,918,1.1,958,3.0
SSC12203,40,500,438,0,909,1.1,890,2.6
SSC12204,45,1500,498,270,1191,1.1,986,2.6
SSC12205,55,1900,593,350,1329,1.0,1025,2.4
SSC12206,35,3500,1308,630,2856,1.2,2666,2.3
SSC12207,42,1500,405,0,966,1.1,763,2.5
SSC12208,40,0,533,200,500,1.0,1375,1.3
SSC12209,41,1580,463,220,722,1.1,644,1.9
SSC12210,44,1517,430,250,1032,1.1,828,2.4
SSC12211,50,1139,423,125,1187,1.1,929,2.3
SSC12212,45,867,492,0,1416,1.0,850,2.5
SSC12213,46,1200,433,173,1062,1.1,819,2.8
SSC12214,49,2066,592,150,1771,1.1,1591,2.9
SSC12215,44,2037,700,70,1625,1.1,1307,2.4
SSC12216,44,1083,384,120,1031,1.1,823,2.4
SSC12217,46,1882,372,325,771,1.2,700,2.4
SSC12218,45,867,458,95,1125,1.1,784,2.3
SSC12219,44,1287,389,185,883,1.1,704,2.3
SSC12220,46,1517,344,140,766,1.1,685,2.5
SSC12221,58,2255,576,480,1612,1.0,1246,2.3
SSC12222,46,2000,651,280,1553,1.0,1384,2.5
SSC12223,42,1733,417,202,1353,1.1,1002,2.5
SSC12224,41,1500,423,208,1147,1.1,936,2.5
SSC12225,41,1889,551,340,1521,1.1,1231,2.6
SSC12226,39,797,519,220,866,1.1,900,2.4
SSC12227,49,1300,530,200,1107,1.1,882,2.2
SSC12228,36,2167,759,330,2077,1.0,1881,2.9
SSC12229,51,867,334,100,724,1.1,520,2.2
SSC12230,47,1900,378,250,850,1.0,814,2.0
SSC12231,61,1600,407,250,855,1.0,756,2.1
SSC12232,35,1517,452,230,1154,1.1,905,2.4
SSC12233,46,1560,449,150,1286,1.1,1068,2.7
SSC12234,38,2119,513,191,1420,1.1,1070,2.4
SSC12235,48,1127,409,70,900,1.1,806,2.4
SSC12236,45,1083,428,150,987,1.1,763,2.3
SSC12237,38,2600,691,400,1754,1.2,1615,2.6
SSC12238,36,1733,482,230,1258,1.1,1082,2.6
SSC12239,42,2383,625,280,1764,1.0,1859,3.1
SSC12240,44,2817,720,650,2301,1.1,2057,2.8
SSC12241,48,1148,401,165,944,1.1,728,2.2
SSC12242,44,1517,437,210,1154,1.1,907,2.4
SSC12243,40,1733,500,145,1392,1.1,850,2.5
SSC12244,44,1300,592,200,1463,1.1,954,2.2
SSC12245,50,867,500,195,1125,1.1,1078,2.5
SSC12246,40,1500,623,75,1625,1.1,1722,2.9
SSC12247,40,2167,550,400,1450,1.0,1422,3.1
SSC12248,41,2809,702,520,2098,1.1,1902,3.1
SSC12249,41,2167,618,360,1589,1.0,1323,2.5
SSC12250,44,1517,510,190,1083,1.1,1228,3.0
SSC12251,45,2050,492,320,970,1.2,1053,2.8
SSC12252,46,780,609,133,1571,1.1,1125,2.4
SSC12253,35,1450,496,150,1325,1.1,1157,2.9
SSC12254,46,1040,463,193,1228,1.2,956,2.4
SSC12255,42,1673,448,260,833,1.1,699,2.0
SSC12256,37,2000,506,280,1048,1.1,893,2.3
SSC12257,31,1993,786,273,2166,1.1,1459,2.0
SSC12258,39,1733,698,260,1750,1.1,1159,2.1
SSC12259,35,1250,536,120,1402,1.1,1041,2.5
SSC12260,36,1950,650,280,1667,1.1,1559,3.1
SSC12261,47,1213,366,170,866,1.1,900,2.5
SSC12262,46,2000,393,320,971,1.1,828,2.6
SSC12263,30,3200,1008,600,2450,1.0,2471,3.3
SSC12264,46,2100,882,125,2035,1.3,2833,2.9
SSC12265,43,1192,490,160,1155,1.0,907,2.5
SSC12266,40,2409,1091,600,2874,1.2,1868,1.5
SSC12267,49,2167,767,100,2277,1.0,1868,2.8
SSC12268,46,1300,372,200,888,1.2,922,2.6
SSC12269,40,2600,604,120,1739,1.2,1793,3.3
SSC12270,38,2058,548,270,1577,1.1,1371,2.8
SSC12271,41,2167,663,330,1966,1.1,1625,2.6
SSC12272,45,2000,429,150,861,1.1,885,2.8
SSC12273,38,2600,712,395,2220,1.1,1964,2.9
SSC12274,34,1800,660,265,1738,1.1,1629,3.0
SSC12275,47,2708,408,194,961,1.2,980,3.0
SSC12276,31,1600,653,270,1632,1.0,1511,2.9
SSC12277,38,0,551,8,875,1.0,812,2.0
SSC12278,36,1700,551,260,1293,1.1,996,2.2
SSC12279,45,2275,533,20,1172,1.1,1062,2.7
SSC12280,38,1270,367,135,833,1.2,724,2.7
SSC12281,36,1820,612,300,1554,1.0,1445,2.9
SSC12282,42,1300,446,220,973,1.1,891,2.5
SSC12283,44,1900,550,300,1608,1.1,1327,2.8
SSC12284,42,1625,467,330,1241,1.1,1163,2.9
SSC12285,53,1101,390,170,896,1.0,709,2.1
SSC12286,34,1300,504,170,1137,1.1,853,2.4
SSC12287,50,748,573,176,875,1.2,882,1.8
SSC12288,53,1083,430,220,887,1.1,741,2.1
SSC12289,44,1647,501,220,1351,1.1,1172,2.6
SSC12290,45,1200,503,105,1289,1.1,927,2.3
SSC12291,49,910,393,110,1011,1.0,681,1.8
SSC12292,49,1232,566,0,1394,1.1,1083,2.3
SSC12293,35,2013,608,320,1557,1.2,1407,2.9
SSC12294,47,400,478,40,1075,1.1,859,2.3
SSC12295,42,1517,412,220,936,1.1,752,2.3
SSC12296,52,2084,502,240,1194,1.0,804,1.9
SSC12297,44,1668,396,200,996,1.1,816,2.3
SSC12298,36,2167,606,0,1562,1.4,1678,2.4
SSC12299,49,607,378,63,771,1.1,648,2.2
SSC12300,47,1554,422,240,963,1.1,710,2.1
SSC12301,49,800,348,90,792,1.2,662,2.2
SSC12302,39,1300,393,250,848,1.1,778,2.5
SSC12303,43,2000,474,230,1512,1.1,979,2.4
SSC12304,52,1350,454,220,1343,1.1,1018,2.4
SSC12305,41,650,469,120,1052,1.1,821,2.4
SSC12306,45,2167,607,433,1548,1.1,1458,3.0
SSC12307,28,1408,363,205,831,1.2,768,3.0
SSC12308,45,988,387,100,906,1.1,666,2.2
SSC12309,44,910,461,19,1145,1.1,933,2.3
SSC12310,45,1192,361,150,766,1.1,716,2.7
SSC12311,43,1700,543,180,1463,1.1,1258,2.7
SSC12312,44,2600,456,150,1262,1.1,949,2.7
SSC12313,52,1559,365,0,1062,1.1,744,2.1
SSC12314,32,1580,504,290,1163,1.1,1064,2.7
SSC12315,42,1733,467,220,1303,1.1,962,2.5
SSC12316,47,433,442,26,900,1.1,685,2.5
SSC12317,41,1400,541,220,1192,1.1,929,2.7
SSC12318,37,260,514,60,1199,1.1,833,2.7
SSC12319,37,2167,722,320,1549,1.0,1799,2.8
SSC12320,42,1109,451,170,1050,1.1,868,2.3
SSC12321,41,1900,532,270,1408,1.1,1151,2.7
SSC12322,43,1200,477,75,1208,1.1,1031,2.3
SSC12323,42,1517,552,280,1258,1.1,1149,2.5
SSC12324,39,1408,466,180,1197,1.1,918,2.4
SSC12325,59,1361,377,200,787,1.1,623,1.9
SSC12326,57,1621,476,280,994,1.0,882,2.2
SSC12327,49,1260,448,50,1075,1.1,900,2.3
SSC12328,57,1400,405,215,884,1.0,744,2.1
SSC12329,42,3000,782,510,2640,1.1,2293,2.8
SSC12330,34,2383,482,450,1310,1.2,1296,3.4
SSC12331,34,1600,607,260,1641,1.1,1340,2.5
SSC12332,54,1733,433,290,958,1.1,746,2.0
SSC12333,52,1700,381,300,855,1.1,662,2.1
SSC12334,48,1700,399,260,902,1.1,711,2.1
SSC12335,49,2800,511,340,843,1.1,880,2.7
SSC12336,39,1300,366,270,836,1.2,703,2.6
SSC12337,44,912,396,100,869,1.1,825,2.4
SSC12338,45,1213,438,250,896,1.1,851,2.5
SSC12339,44,867,470,0,1037,1.1,922,2.6
SSC12340,48,1400,377,230,857,1.1,703,2.3
SSC12341,45,1300,374,180,851,1.1,709,2.4
SSC12342,42,900,374,115,809,1.1,664,2.5
SSC12343,27,2280,487,458,1559,1.4,1098,2.0
SSC12344,42,1841,474,275,1184,1.1,917,2.4
SSC12345,41,1794,386,170,1042,1.1,795,2.4
SSC12346,45,420,386,74,822,1.1,659,2.2
SSC12347,43,1083,352,200,862,1.1,668,2.4
SSC12348,46,571,369,195,885,1.2,809,2.8
SSC12349,46,1733,356,180,844,1.1,719,2.4
SSC12350,44,0,456,0,918,1.0,814,2.3
SSC12351,52,1700,355,200,976,1.1,841,2.4
SSC12352,42,400,340,250,771,1.1,556,2.1
SSC12353,48,867,385,60,1027,1.0,870,2.2
SSC12354,42,1700,491,200,1151,1.1,993,2.6
SSC12355,45,1733,402,250,1083,1.1,931,2.6
SSC12356,48,2000,475,370,1375,1.0,900,2.6
SSC12357,43,1112,457,175,1077,1.1,866,2.4
SSC12358,51,520,341,75,712,1.1,582,2.0
SSC12359,38,1257,558,210,1395,1.1,1218,2.7
SSC12360,49,914,340,100,927,1.1,571,2.5
SSC12361,51,1300,392,230,885,1.1,731,2.2
SSC12362,42,1733,578,150,1386,1.1,1339,2.7
SSC12363,37,1300,413,180,918,1.1,653,2.1
SSC12364,43,2100,645,350,1916,1.0,1653,2.7
SSC12365,45,1425,394,170,995,1.1,931,2.6
SSC12366,51,1600,427,255,944,1.0,848,2.3
SSC12367,41,2000,660,310,1863,1.1,1680,2.7
SSC12368,55,2075,675,450,2050,1.0,2062,2.7
SSC12369,39,3250,941,531,2727,1.1,2425,2.8
SSC12370,46,1950,525,200,1375,1.1,1196,2.7
SSC12371,45,1300,463,150,995,1.1,926,2.4
SSC12372,36,1733,311,130,789,1.2,586,2.7
SSC12373,51,1500,512,260,1174,1.0,935,2.2
SSC12374,43,2256,507,300,1325,1.2,935,2.5
SSC12375,0,0,0,0,0,0,0,0
SSC12376,33,2550,853,470,2408,1.0,2551,3.7
SSC12377,32,2015,564,265,1586,1.1,1252,2.7
SSC12378,35,1517,581,240,1339,1.1,978,2.0
SSC12379,49,2811,576,365,1375,1.1,949,2.3
SSC12380,41,3000,789,501,2616,1.1,2381,2.9
SSC12381,34,2167,688,420,1731,1.3,1413,2.3
SSC12382,45,2600,629,235,1478,1.1,1437,3.0
SSC12383,36,1990,412,350,1220,1.2,1236,3.4
SSC12384,48,650,430,0,1028,1.0,778,2.4
SSC12385,40,1315,426,78,828,1.1,644,2.7
SSC12386,44,910,482,108,1154,1.1,872,2.3
SSC12387,32,910,522,100,1296,1.2,1142,2.8
SSC12388,43,1224,467,130,1266,1.1,1022,2.5
SSC12389,47,1079,383,170,880,1.1,722,2.4
SSC12390,40,1733,653,260,1669,1.1,1513,2.7
SSC12391,39,2080,632,280,1591,1.1,1309,2.9
SSC12392,60,1500,381,223,918,1.1,675,1.9
SSC12393,47,1300,572,270,1323,1.1,1138,2.5
SSC12394,35,1777,706,295,2057,1.1,2066,3.3
SSC12395,38,1000,584,140,1395,1.1,1156,2.8
SSC12396,40,2000,497,320,1265,1.1,1224,3.1
SSC12397,41,2005,543,165,1166,1.2,1145,2.6
SSC12398,43,2200,775,305,2113,1.1,2011,2.8
SSC12399,46,1083,610,23,1458,1.0,1152,2.5
SSC12400,39,1517,492,170,1405,1.1,1125,2.6
SSC12401,40,1665,470,260,1277,1.1,979,2.4
SSC12402,38,2167,662,350,1771,1.1,1552,2.8
SSC12403,44,2184,1037,345,2766,1.0,2701,3.0
SSC12404,43,800,483,0,1166,1.1,1075,2.4
SSC12405,39,2050,453,150,1216,1.1,1156,2.7
SSC12406,49,867,333,150,808,1.1,718,2.4
SSC12407,49,1800,493,248,1218,1.1,931,2.3
SSC12408,40,704,561,100,1233,1.1,1140,2.7
SSC12409,42,1703,536,275,1532,1.1,1233,2.5
SSC12410,40,1768,485,220,1371,1.1,940,2.2
SSC12411,31,1700,415,300,1070,1.1,954,2.5
SSC12412,41,1599,402,250,983,1.1,907,2.6
SSC12413,51,730,348,155,810,1.1,646,2.0
SSC12414,41,2903,693,480,1950,1.2,1634,2.5
SSC12415,45,1083,406,105,940,1.1,747,2.3
SSC12416,44,2150,368,128,733,1.0,700,2.5
SSC12417,42,1625,373,200,920,1.1,730,2.4
SSC12418,42,1780,541,290,1388,1.1,1055,2.4
SSC12419,38,2167,566,310,1580,1.1,1343,3.0
SSC12420,44,2950,534,100,909,1.0,991,2.5
SSC12421,35,1560,542,280,1295,1.1,1073,2.6
SSC12422,45,1200,580,200,1454,1.1,1402,2.9
SSC12423,40,3200,879,530,2780,1.1,2658,3.0
SSC12424,41,1517,340,160,805,1.1,646,2.4
SSC12425,46,1467,420,100,1520,1.2,949,2.7
SSC12426,49,813,444,290,871,1.1,857,2.3
SSC12427,42,975,471,110,1048,1.1,893,2.3
SSC12428,38,2318,648,190,1420,1.2,1318,2.8
SSC12429,38,3000,768,570,2125,1.1,1944,2.9
SSC12430,37,2000,730,330,2031,1.1,1740,2.8
SSC12431,35,1387,358,230,904,1.3,716,2.4
SSC12432,34,1677,447,250,1143,1.1,973,2.7
SSC12433,38,2383,630,338,1799,1.1,1602,2.9
SSC12434,32,2500,535,350,1492,1.2,905,1.9
SSC12435,45,1327,433,210,1047,1.1,1014,2.8
SSC12436,35,3100,928,400,2788,1.1,2166,2.4
SSC12437,45,722,391,0,908,1.1,664,2.3
SSC12438,41,910,438,155,1116,1.1,942,2.6
SSC12439,50,1083,336,150,700,1.1,605,2.2
SSC12440,31,2200,814,280,2034,1.1,1938,3.2
SSC12441,33,2349,761,450,2678,1.1,2648,3.3
SSC12442,40,1500,397,230,891,1.1,735,2.4
SSC12443,56,1517,408,138,1028,1.1,888,2.5
SSC12444,38,3000,838,461,2490,1.2,1724,2.2
SSC12445,37,2500,1224,490,2759,1.1,2292,2.0
SSC12446,44,1300,497,80,949,1.1,933,2.2
SSC12447,41,2145,565,212,1706,1.2,1874,3.1
SSC12448,49,1857,719,150,1424,1.1,1397,2.3
SSC12449,36,1083,497,135,1243,1.1,900,2.4
SSC12450,44,600,360,0,1031,1.1,680,2.6
SSC12451,42,2000,392,0,1031,1.1,700,2.8
SSC12452,40,1517,433,195,1062,1.1,858,2.5
SSC12453,42,953,380,140,818,1.1,661,2.3
SSC12454,42,0,475,100,979,1.1,979,2.6
SSC12455,44,1000,373,210,769,1.2,756,2.6
SSC12456,52,1083,369,143,855,1.1,630,2.2
SSC12457,48,1863,534,300,1309,1.1,1000,2.3
SSC12458,32,2400,1124,480,2302,1.3,2034,2.0
SSC12459,34,2037,561,340,1520,1.2,1314,2.8
SSC12460,54,2279,717,180,1452,1.0,1199,2.2
