region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
SSC10544,63,127,0,4,7,47,7,20,24,96,38,167,3,4,0,5,11,29,14,38,52,205,0,4,10,18,0,5,8,26,18,53,0,0,3,0,3,12,6,12,24,65,0,4,139,401
SSC10545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10546,250,495,3,14,27,119,0,4,88,356,118,493,10,39,34,113,50,149,94,301,212,794,0,3,5,10,4,14,13,41,22,68,3,4,3,10,30,55,36,69,58,137,6,8,526,1434
SSC10547,23,44,0,5,0,3,0,3,13,53,13,64,3,10,3,11,3,12,9,33,22,97,0,0,0,0,0,0,4,8,4,8,0,0,0,0,3,8,3,8,7,16,3,3,55,160
SSC10548,17,35,0,11,11,40,4,3,7,43,22,97,3,11,6,16,3,14,12,41,34,138,0,0,0,0,0,3,3,6,3,9,3,6,0,3,3,3,6,12,9,21,3,3,63,197
SSC10549,392,769,6,42,30,130,18,71,265,1055,319,1298,11,50,23,63,45,137,79,250,398,1548,0,6,4,15,5,10,74,190,83,221,0,3,15,25,47,99,62,127,145,348,15,33,950,2698
SSC10550,70,141,3,3,5,31,0,0,38,167,46,201,3,9,3,7,9,30,15,46,61,247,0,0,0,11,0,0,24,66,24,77,3,4,3,8,5,12,11,24,35,101,0,3,166,492
SSC10551,101,202,9,32,10,57,5,33,63,278,87,400,12,50,13,48,35,98,60,196,147,596,0,0,3,9,0,0,12,37,15,46,5,18,3,9,10,20,18,47,33,93,3,5,284,896
SSC10552,30,57,0,6,0,6,0,0,14,56,14,68,0,0,4,12,6,17,10,29,24,97,3,5,3,4,0,0,3,3,9,12,0,0,0,0,3,10,3,10,12,22,0,0,66,176
SSC10553,2680,5310,30,166,206,973,66,313,1218,4766,1520,6218,77,302,164,537,385,1193,626,2032,2146,8250,19,87,112,408,67,240,663,1739,861,2474,39,124,136,282,387,798,562,1204,1423,3678,83,170,6332,17408
SSC10554,150,285,4,12,20,95,3,9,98,414,125,530,3,7,10,23,22,81,35,111,160,641,0,0,0,0,0,0,20,62,20,62,3,3,3,7,14,33,20,43,40,105,7,13,357,1044
SSC10555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10556,118,230,3,13,14,60,3,14,99,403,119,490,3,12,19,66,16,54,38,132,157,622,0,0,0,4,3,12,12,25,15,41,7,10,6,16,16,29,29,55,44,96,0,5,319,953
SSC10557,74,154,0,0,4,26,8,31,40,171,52,228,0,5,4,12,15,45,19,62,71,290,0,3,3,12,3,11,13,37,19,63,0,0,3,3,9,19,12,22,31,85,3,10,179,539
SSC10558,1406,2772,24,135,199,898,35,169,1176,4587,1434,5789,118,470,153,531,327,1044,598,2045,2032,7834,9,36,30,90,10,29,170,453,219,608,21,78,60,129,189,394,270,601,489,1209,52,117,3979,11932
SSC10559,61,110,3,8,4,27,0,0,36,139,43,174,0,0,3,17,6,15,9,32,52,206,0,0,0,0,0,0,7,21,7,21,0,0,3,3,5,10,8,13,15,34,0,3,128,353
SSC10560,36,71,0,0,3,16,0,0,21,83,24,99,0,3,0,0,3,12,3,15,27,114,0,0,0,0,0,0,4,14,4,14,0,0,0,0,3,0,3,0,7,14,0,0,70,199
SSC10561,33,64,0,0,0,4,0,3,7,28,7,35,0,0,0,0,4,19,4,19,11,54,0,0,0,0,0,0,0,7,0,7,0,0,0,0,3,0,3,0,3,7,3,3,50,128
SSC10562,10,21,0,0,3,22,0,8,13,51,16,81,0,0,0,0,3,4,3,4,19,85,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,4,0,4,4,8,0,0,33,114
SSC10563,74,144,0,4,8,35,4,10,32,137,44,186,5,14,5,13,7,31,17,58,61,244,3,3,0,6,0,7,13,30,16,46,0,0,3,3,11,28,14,31,30,77,4,11,169,476
SSC10564,27,52,0,6,0,18,3,5,22,86,25,115,4,9,4,15,6,22,14,46,39,161,0,0,0,0,0,4,3,9,3,13,0,0,3,4,6,18,9,22,12,35,5,3,83,251
SSC10565,154,303,5,29,26,125,9,40,125,508,165,702,13,41,23,81,41,142,77,264,242,966,0,0,6,23,4,10,31,87,41,120,3,7,9,14,33,68,45,89,86,209,3,11,485,1489
SSC10566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10567,621,1255,25,145,107,513,60,266,479,1945,671,2869,46,214,58,193,269,895,373,1302,1044,4171,10,49,32,120,23,105,187,524,252,798,21,67,35,83,180,427,236,577,488,1375,43,85,2196,6886
SSC10568,14,20,0,0,0,0,0,0,3,15,3,15,0,4,0,0,5,11,5,15,8,30,0,0,0,0,0,0,3,9,3,9,0,0,0,0,0,0,0,0,3,9,0,4,25,63
SSC10569,72,142,0,0,3,19,3,4,15,59,21,82,0,7,7,12,11,34,18,53,39,135,0,0,0,8,0,0,8,16,8,24,0,0,0,0,6,8,6,8,14,32,3,3,128,312
SSC10570,22,38,0,0,3,4,0,0,6,22,9,26,0,0,0,0,6,21,6,21,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,85
SSC10571,312,622,3,22,61,270,5,28,359,1425,428,1745,46,186,60,216,100,350,206,752,634,2497,0,3,3,5,0,4,31,96,34,108,12,33,8,21,34,76,54,130,88,238,13,27,1047,3384
SSC10572,8,11,0,0,0,0,3,4,3,24,6,28,0,0,0,0,0,3,0,3,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42
SSC10573,21,48,0,0,4,18,0,3,17,73,21,94,3,0,3,4,5,14,11,18,32,112,0,0,3,3,0,0,3,11,6,14,0,0,0,3,0,0,0,3,6,17,0,0,59,177
SSC10574,1200,2398,33,164,202,921,52,239,1013,3976,1300,5300,138,584,188,673,466,1501,792,2758,2092,8058,0,11,33,104,12,40,145,374,190,529,27,95,54,119,247,556,328,770,518,1299,57,124,3867,11879
SSC10575,453,905,15,66,90,394,12,55,418,1676,535,2191,54,232,98,355,205,667,357,1254,892,3445,0,4,12,37,4,13,51,135,67,189,16,62,22,56,88,187,126,305,193,494,20,47,1558,4891
SSC10576,707,1428,32,207,157,772,52,255,688,2904,929,4138,114,522,91,330,332,1112,537,1964,1466,6102,10,39,29,116,20,68,174,541,233,764,32,113,41,98,188,443,261,654,494,1418,46,104,2713,9052
SSC10577,390,779,10,57,35,147,12,46,236,953,293,1203,14,53,31,92,64,199,109,344,402,1547,0,10,14,46,15,61,90,265,119,382,4,9,17,29,45,103,66,141,185,523,21,42,998,2891
SSC10578,40,76,3,13,10,40,0,0,13,59,26,112,3,11,3,12,4,5,10,28,36,140,0,0,0,3,0,0,6,11,6,14,0,0,0,3,0,5,0,8,6,22,0,3,82,241
SSC10579,83,161,3,4,3,19,3,28,36,142,45,193,3,6,3,15,7,23,13,44,58,237,0,0,3,7,0,3,7,23,10,33,3,3,3,5,4,12,10,20,20,53,3,4,164,455
SSC10580,49,96,0,5,4,12,4,17,21,89,29,123,0,6,6,15,10,33,16,54,45,177,0,0,0,7,0,0,7,12,7,19,0,0,0,0,3,4,3,4,10,23,3,3,107,299
SSC10581,38,72,0,4,4,6,0,0,15,60,19,70,3,4,3,16,3,4,9,24,28,94,0,0,0,5,3,3,0,3,3,11,0,0,0,4,4,5,4,9,7,20,0,0,73,186
SSC10582,28,51,0,6,0,3,0,4,14,53,14,66,0,0,4,14,6,9,10,23,24,89,0,0,3,10,0,8,3,4,6,22,0,3,0,0,4,7,4,10,10,32,0,0,62,172
SSC10583,223,448,3,11,20,91,3,23,120,490,146,615,10,34,13,55,59,188,82,277,228,892,0,0,6,21,4,19,42,105,52,145,5,16,6,19,32,61,43,96,95,241,12,28,558,1609
SSC10584,50,94,3,6,3,18,0,0,22,87,28,111,0,0,3,7,3,14,6,21,34,132,0,3,0,0,0,0,4,5,4,8,0,0,0,7,10,16,10,23,14,31,0,0,98,257
SSC10585,248,488,0,7,68,300,9,50,168,663,245,1020,31,119,55,194,97,308,183,621,428,1641,0,4,10,35,0,3,23,62,33,104,3,22,9,20,33,74,45,116,78,220,4,13,758,2362
SSC10586,336,675,7,46,51,227,19,102,292,1139,369,1514,40,192,49,164,104,338,193,694,562,2208,3,21,13,62,17,53,87,242,120,378,11,34,26,59,86,186,123,279,243,657,28,65,1169,3605
SSC10587,1633,3197,4,22,68,302,7,36,864,3084,943,3444,43,170,86,300,149,461,278,931,1221,4375,3,10,17,54,4,13,134,288,158,365,7,23,47,100,134,272,188,395,346,760,104,214,3304,8546
SSC10588,26,54,3,11,3,20,0,0,10,41,16,72,0,0,0,0,0,5,0,5,16,77,3,8,0,0,0,0,6,12,9,20,0,0,3,5,4,9,7,14,16,34,0,0,58,165
SSC10589,35,60,0,0,9,36,0,5,11,50,20,91,3,7,0,0,3,10,6,17,26,108,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,3,3,6,3,9,0,3,64,180
SSC10590,57,114,0,0,6,28,3,24,26,103,35,155,0,4,5,20,12,28,17,52,52,207,0,0,0,8,0,0,9,22,9,30,0,0,3,0,8,21,11,21,20,51,5,9,134,381
SSC10591,394,766,3,16,19,73,3,13,164,640,189,742,5,25,24,72,31,86,60,183,249,925,3,5,10,33,4,17,45,110,62,165,3,10,24,52,53,99,80,161,142,326,28,57,813,2074
SSC10592,46,98,0,0,3,11,3,13,27,110,33,134,7,24,4,11,7,27,18,62,51,196,0,0,0,3,0,0,7,11,7,14,0,0,0,0,3,5,3,5,10,19,3,4,110,317
SSC10593,45,94,3,7,6,33,0,18,26,110,35,168,0,0,0,8,9,15,9,23,44,191,0,0,0,3,0,0,0,7,0,10,0,0,0,0,7,4,7,4,7,14,0,0,96,299
SSC10594,48,96,0,0,5,27,0,10,12,34,17,71,3,3,3,3,0,13,6,19,23,90,0,0,0,0,0,0,4,6,4,6,0,0,3,8,0,0,3,8,7,14,0,3,78,203
SSC10595,140,280,0,12,10,52,4,13,103,393,117,470,3,14,6,21,14,41,23,76,140,546,0,0,4,11,0,4,27,66,31,81,0,3,3,8,9,12,12,23,43,104,5,6,328,936
SSC10596,254,509,4,31,36,187,6,32,124,509,170,759,14,58,18,52,40,123,72,233,242,992,4,10,0,0,3,15,47,128,54,153,0,4,5,13,18,37,23,54,77,207,8,10,581,1718
SSC10597,45,85,0,9,6,30,4,10,14,59,24,108,0,5,9,23,8,15,17,43,41,151,0,0,0,3,0,0,4,8,4,11,0,0,0,0,0,3,0,3,4,14,0,0,90,250
SSC10598,50,100,0,7,0,13,3,6,21,79,24,105,5,10,0,3,10,29,15,42,39,147,0,0,0,3,0,0,14,51,14,54,3,6,0,0,3,12,6,18,20,72,3,0,112,319
SSC10599,764,1508,8,47,73,327,22,107,361,1413,464,1894,28,109,62,186,83,250,173,545,637,2439,6,22,22,80,6,30,153,398,187,530,4,13,18,33,105,215,127,261,314,791,22,45,1737,4783
SSC10600,48,99,0,0,0,4,0,0,11,38,11,42,0,0,3,9,8,22,11,31,22,73,0,0,0,3,0,0,4,8,4,11,0,0,0,3,0,4,0,7,4,18,0,0,74,190
SSC10601,76,148,0,0,3,14,0,3,5,29,8,46,0,5,3,5,5,7,8,17,16,63,0,7,4,9,0,7,12,34,16,57,0,0,3,3,5,10,8,13,24,70,0,4,116,285
SSC10602,102,199,0,13,11,48,7,24,61,275,79,360,7,22,5,19,13,43,25,84,104,444,3,4,3,12,3,3,15,49,24,68,0,0,0,3,12,26,12,29,36,97,3,8,245,748
SSC10603,365,711,8,31,41,199,6,43,143,608,198,881,12,42,20,69,40,117,72,228,270,1109,4,12,9,45,9,22,63,200,85,279,3,5,13,23,32,71,48,99,133,378,16,32,784,2230
SSC10604,306,619,4,28,32,155,20,78,125,496,181,757,10,38,14,35,53,170,77,243,258,1000,4,27,11,33,15,70,91,291,121,421,3,7,8,19,49,112,60,138,181,559,24,45,769,2223
SSC10605,48,99,0,0,5,27,0,0,23,86,28,113,3,4,8,19,13,48,24,71,52,184,0,0,0,0,0,6,7,18,7,24,0,0,3,5,3,10,6,15,13,39,0,0,113,322
SSC10606,65,133,0,0,3,31,3,9,29,108,35,148,3,6,5,8,8,30,16,44,51,192,0,0,0,0,0,0,9,27,9,27,0,0,3,5,10,17,13,22,22,49,0,3,138,377
SSC10607,42,81,0,4,4,22,4,16,16,62,24,104,3,3,3,8,7,20,13,31,37,135,0,0,0,0,0,0,5,12,5,12,0,0,0,3,0,0,0,3,5,15,0,3,84,234
SSC10608,36,67,0,4,9,32,0,0,11,52,20,88,3,5,7,24,10,30,20,59,40,147,0,0,0,3,0,0,3,5,3,8,3,3,3,7,3,4,9,14,12,22,0,0,88,236
SSC10609,47,91,3,7,5,16,0,0,20,79,28,102,0,11,3,9,18,48,21,68,49,170,0,0,0,5,0,0,10,18,10,23,0,0,5,10,4,6,9,16,19,39,0,0,115,300
SSC10610,507,1019,17,75,48,231,11,56,279,1136,355,1498,32,148,57,183,101,314,190,645,545,2143,6,22,15,48,7,33,89,237,117,340,14,43,20,47,48,101,82,191,199,531,15,31,1266,3724
SSC10611,916,1799,13,75,80,363,17,90,342,1381,452,1909,18,84,68,206,94,284,180,574,632,2483,5,19,21,68,13,44,129,357,168,488,6,21,24,46,78,166,108,233,276,721,20,44,1844,5047
SSC10612,64,127,3,5,3,9,0,0,35,143,41,157,0,8,0,6,13,35,13,49,54,206,0,0,3,9,0,6,5,9,8,24,3,7,0,3,4,4,7,14,15,38,0,0,133,371
SSC10613,205,405,4,29,48,214,4,27,209,817,265,1087,13,61,28,90,69,215,110,366,375,1453,3,11,17,50,0,8,48,125,68,194,9,32,18,35,37,79,64,146,132,340,3,10,715,2208
SSC10614,63,128,3,6,5,23,0,9,15,75,23,113,0,0,3,12,8,18,11,30,34,143,0,4,5,12,3,9,18,51,26,76,0,0,0,4,7,12,7,16,33,92,4,3,134,366
SSC10615,145,292,0,4,29,143,8,52,71,287,108,486,3,23,15,43,21,61,39,127,147,613,0,0,8,25,3,8,38,135,49,168,3,12,3,10,15,30,21,52,70,220,4,11,366,1136
SSC10616,10,20,0,6,0,6,0,4,6,21,6,37,0,0,0,0,3,4,3,4,9,41,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,3,3,6,6,6,0,0,25,67
SSC10617,92,178,3,12,9,37,4,18,45,181,61,248,4,18,9,30,24,65,37,113,98,361,0,0,0,8,3,4,15,51,18,63,0,3,3,8,14,29,17,40,35,103,3,3,228,645
SSC10618,29,58,3,14,3,18,3,8,14,60,23,100,3,12,0,10,16,40,19,62,42,162,0,0,0,0,0,0,6,14,6,14,0,0,0,0,7,14,7,14,13,28,0,3,84,251
SSC10619,348,685,24,142,117,528,25,112,345,1402,511,2184,76,318,116,425,143,461,335,1204,846,3388,3,12,14,49,4,13,32,92,53,166,9,37,11,27,36,76,56,140,109,306,8,18,1311,4397
SSC10620,55,102,5,11,0,16,0,0,31,121,36,148,4,13,0,5,6,15,10,33,46,181,0,0,3,6,0,4,5,20,8,30,3,4,0,4,3,4,6,12,14,42,0,3,115,328
SSC10621,159,314,3,25,16,56,8,48,110,424,137,553,6,14,4,18,26,83,36,115,173,668,0,7,7,18,0,3,37,108,44,136,3,8,5,7,12,18,20,33,64,169,5,15,401,1166
SSC10622,638,1257,7,42,64,279,16,75,275,1062,362,1458,23,103,54,175,84,268,161,546,523,2004,3,3,18,68,6,10,62,154,89,235,3,17,13,33,44,83,60,133,149,368,8,19,1318,3648
SSC10623,29,59,0,3,10,46,0,0,24,87,34,136,3,9,8,20,10,39,21,68,55,204,0,0,3,4,0,0,8,18,11,22,0,0,0,0,0,11,0,11,11,33,0,3,95,299
SSC10624,752,1480,12,55,67,304,20,100,294,1175,393,1634,27,102,38,134,73,210,138,446,531,2080,9,27,23,82,9,36,101,287,142,432,4,13,13,29,54,112,71,154,213,586,9,24,1505,4170
SSC10625,657,1311,9,56,75,335,27,114,366,1420,477,1925,46,183,44,156,158,504,248,843,725,2768,0,3,22,77,6,27,106,270,134,377,13,41,27,73,132,273,172,387,306,764,27,55,1715,4898
SSC10626,17,35,0,3,0,0,0,0,3,10,3,13,0,5,4,10,0,0,4,15,7,28,0,0,3,4,0,0,0,4,3,8,0,0,3,5,0,0,3,5,6,13,0,0,30,76
SSC10627,36,70,3,15,3,6,0,0,14,65,20,86,0,0,3,7,6,18,9,25,29,111,0,0,0,0,0,0,3,4,3,4,0,0,0,0,3,4,3,4,6,8,0,0,71,189
SSC10628,38,67,3,7,3,23,3,11,10,46,19,87,0,4,0,6,8,27,8,37,27,124,3,3,0,5,0,0,5,14,8,22,0,0,3,3,3,8,6,11,14,33,0,0,79,224
SSC10629,117,236,0,0,13,54,3,12,67,269,83,335,3,8,7,19,28,88,38,115,121,450,0,8,3,13,3,16,31,91,37,128,4,9,6,15,12,25,22,49,59,177,0,4,297,867
SSC10630,47,91,3,8,10,41,3,15,45,196,61,260,3,10,9,30,12,39,24,79,85,339,0,0,0,3,0,0,10,25,10,28,0,4,0,0,12,20,12,24,22,52,0,3,154,485
SSC10631,1145,2275,28,142,118,567,39,186,498,2021,683,2916,33,137,85,250,167,515,285,902,968,3818,4,12,34,128,18,69,178,532,234,741,8,19,28,66,116,266,152,351,386,1092,28,53,2527,7238
SSC10632,19,38,0,0,4,10,0,0,13,52,17,62,0,4,0,7,0,0,0,11,17,73,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,4,0,7,0,10,0,0,36,121
SSC10633,32,58,0,0,0,14,0,5,18,59,18,78,0,0,0,4,11,35,11,39,29,117,0,0,0,0,3,4,3,9,6,13,0,3,4,6,4,10,8,19,14,32,0,0,75,207
SSC10634,1068,2152,58,315,217,1046,93,450,1088,4277,1456,6088,150,618,117,400,406,1354,673,2372,2129,8460,9,46,66,248,62,242,352,986,489,1522,37,126,61,144,229,497,327,767,816,2289,42,86,4055,12987
SSC10635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10636,32,68,0,0,4,18,0,0,8,35,12,53,0,12,0,8,9,21,9,41,21,94,0,0,3,5,0,0,6,23,9,28,0,0,3,6,5,10,8,16,17,44,4,4,74,210
SSC10637,1359,2659,8,38,64,273,9,33,702,2515,783,2859,28,113,92,308,115,337,235,758,1018,3617,0,4,12,36,0,5,89,203,101,248,12,31,47,102,109,218,168,351,269,599,69,135,2715,7010
SSC10638,285,547,0,0,12,51,0,3,128,440,140,494,10,30,22,82,16,52,48,164,188,658,0,0,0,4,0,0,16,33,16,37,4,5,6,16,15,34,25,55,41,92,13,21,527,1318
SSC10639,195,374,3,24,25,117,5,20,69,263,102,424,4,13,17,48,32,99,53,160,155,584,0,0,12,41,4,22,33,83,49,146,3,4,12,24,19,38,34,66,83,212,7,15,440,1185
SSC10640,454,910,10,41,23,114,14,74,257,968,304,1197,15,69,19,65,92,282,126,416,430,1613,0,11,11,35,9,15,89,194,109,255,0,4,17,33,89,199,106,236,215,491,16,36,1115,3050
SSC10641,157,315,3,33,22,107,11,46,113,494,149,680,15,59,13,47,69,239,97,345,246,1025,0,6,5,16,5,13,55,150,65,185,5,16,0,3,71,156,76,175,141,360,17,41,561,1741
SSC10642,614,1213,11,67,85,383,29,137,620,2443,745,3030,72,286,92,319,190,622,354,1227,1099,4257,0,16,18,67,6,20,71,173,95,276,10,30,20,41,106,234,136,305,231,581,20,43,1964,6094
SSC10643,2217,4345,25,123,123,548,18,84,794,2939,960,3694,93,384,132,450,264,809,489,1643,1449,5337,4,17,27,96,20,57,269,630,320,800,23,63,94,193,290,593,407,849,727,1649,104,214,4497,11545
SSC10644,350,687,3,18,32,133,8,44,118,480,161,675,16,72,23,72,47,149,86,293,247,968,4,10,7,38,6,7,26,69,43,124,5,14,8,19,33,73,46,106,89,230,18,29,704,1914
SSC10645,60,119,0,3,3,22,3,5,34,148,40,178,0,0,9,13,3,18,12,31,52,209,0,0,3,10,0,5,6,11,9,26,0,0,3,0,3,9,6,9,15,35,3,3,130,366
SSC10646,72,137,0,0,5,26,0,0,43,170,48,196,7,20,4,24,14,38,25,82,73,278,0,0,0,5,0,0,7,23,7,28,4,5,3,6,13,26,20,37,27,65,0,0,172,480
SSC10647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10648,41,79,0,0,0,5,0,0,6,23,6,28,0,0,0,4,5,12,5,16,11,44,0,0,0,0,3,4,3,11,6,15,0,0,0,0,0,0,0,0,6,15,0,0,58,138
SSC10649,557,1089,0,10,11,57,5,13,260,903,276,983,4,13,23,74,25,80,52,167,328,1150,0,0,5,14,0,0,38,91,43,105,3,12,22,44,53,107,78,163,121,268,34,64,1040,2571
SSC10650,793,1583,15,79,136,633,24,106,713,2723,888,3541,99,412,145,492,274,904,518,1808,1406,5349,0,9,28,96,3,14,111,295,142,414,18,49,53,130,172,376,243,555,385,969,69,147,2653,8048
SSC10651,857,1720,24,115,135,624,26,123,775,3010,960,3872,91,400,130,455,307,1029,528,1884,1488,5756,5,24,29,85,13,44,148,406,195,559,31,93,74,175,212,450,317,718,512,1277,52,107,2909,8860
SSC10652,45,93,4,4,4,31,3,7,23,99,34,141,3,6,7,24,10,34,20,64,54,205,0,0,0,3,0,4,4,10,4,17,3,0,3,9,4,7,10,16,14,33,0,3,113,334
SSC10653,81,156,0,4,4,27,0,13,54,200,58,244,6,21,7,19,12,41,25,81,83,325,0,0,0,0,3,7,10,24,13,31,0,0,5,7,9,17,14,24,27,55,0,5,191,541
SSC10654,92,190,3,12,11,54,9,38,50,205,73,309,4,14,8,34,24,64,36,112,109,421,3,3,0,0,0,4,20,51,23,58,3,5,3,11,12,31,18,47,41,105,3,3,245,719
SSC10655,38,77,0,6,5,24,5,12,24,107,34,149,6,25,4,16,7,24,17,65,51,214,0,0,0,0,0,0,4,14,4,14,0,0,4,9,3,4,7,13,11,27,0,0,100,318
SSC10656,39,78,0,0,3,12,0,8,16,53,19,73,0,4,0,0,4,14,4,18,23,91,0,0,3,5,0,0,0,10,3,15,0,0,0,0,5,5,5,5,8,20,0,0,70,189
SSC10657,383,759,5,20,34,146,5,31,88,350,132,547,14,55,24,63,49,155,87,273,219,820,0,8,9,32,15,37,50,133,74,210,4,21,8,16,46,93,58,130,132,340,7,18,741,1937
SSC10658,167,333,4,16,16,94,4,33,80,310,104,453,8,18,5,24,21,55,34,97,138,550,0,0,7,21,4,17,33,105,44,143,0,3,7,12,17,35,24,50,68,193,4,7,377,1083
SSC10659,17,35,0,4,0,4,3,8,7,36,10,52,3,8,0,0,6,20,9,28,19,80,0,0,3,8,0,0,7,22,10,30,0,0,0,5,3,6,3,11,13,41,0,0,49,156
SSC10660,122,245,5,30,21,89,8,46,99,390,133,555,4,18,24,68,29,82,57,168,190,723,0,6,0,6,0,0,12,31,12,43,0,0,9,21,11,26,20,47,32,90,6,7,350,1065
SSC10661,26,53,3,6,0,0,0,9,15,56,18,71,0,7,5,9,0,0,5,16,23,87,0,0,0,0,0,0,3,7,3,7,0,3,0,0,4,4,4,7,7,14,0,0,56,154
SSC10662,46,90,0,0,6,24,3,6,13,60,22,90,0,4,3,8,5,12,8,24,30,114,0,0,3,12,0,0,4,3,7,15,0,3,0,0,0,4,0,7,7,22,3,0,86,226
SSC10663,36,75,0,0,0,3,0,0,13,45,13,48,0,0,0,7,11,26,11,33,24,81,0,0,0,3,0,0,3,4,3,7,0,0,0,0,3,7,3,7,6,14,3,4,69,174
SSC10664,86,164,3,19,3,3,3,12,42,168,51,202,4,15,3,12,13,36,20,63,71,265,0,0,6,11,0,4,12,49,18,64,0,0,0,7,4,6,4,13,22,77,0,0,179,506
SSC10665,260,508,3,14,30,142,6,33,120,509,159,698,4,22,15,50,51,152,70,224,229,922,0,0,4,13,3,7,32,95,39,115,3,4,7,15,27,57,37,76,76,191,3,3,568,1624
SSC10666,35,65,0,0,4,5,0,4,6,31,10,40,0,5,0,0,0,3,0,8,10,48,0,0,3,8,4,4,0,4,7,16,0,0,0,3,0,3,0,6,7,22,0,0,52,135
SSC10667,204,400,0,20,31,139,6,32,222,892,259,1083,21,85,32,106,46,152,99,343,358,1426,0,0,5,22,4,5,22,60,31,87,0,9,3,3,31,64,34,76,65,163,5,15,632,2004
SSC10668,105,213,3,22,15,63,4,23,55,229,77,337,4,16,8,30,26,74,38,120,115,457,0,0,0,5,0,4,22,55,22,64,3,3,3,3,12,30,18,36,40,100,5,10,265,780
SSC10669,62,120,0,0,3,15,3,3,22,84,28,102,3,9,8,26,5,21,16,56,44,158,3,3,0,3,0,0,3,19,6,25,0,6,3,3,10,14,13,23,19,48,0,3,125,329
SSC10670,54,103,0,0,3,14,0,0,20,87,23,101,0,3,4,4,9,25,13,32,36,133,0,0,0,0,0,4,5,14,5,18,0,4,0,0,5,5,5,9,10,27,4,8,104,271
SSC10671,30,59,3,8,0,5,0,0,12,62,15,75,0,0,6,11,9,25,15,36,30,111,0,0,0,3,0,0,0,4,0,7,0,0,0,0,5,8,5,8,5,15,0,0,65,185
SSC10672,349,708,10,74,69,319,25,110,500,1996,604,2499,38,141,25,95,89,292,152,528,756,3027,7,23,23,93,21,77,117,323,168,516,7,30,13,21,67,146,87,197,255,713,23,46,1383,4494
SSC10673,60,115,3,9,0,12,4,19,18,76,25,116,4,8,3,10,11,37,18,55,43,171,0,0,0,0,0,0,5,18,5,18,0,3,0,0,6,13,6,16,11,34,5,3,119,323
