region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
1147273,0,0,0,46,38,19,30,106,19,258
1147274,0,0,0,70,79,35,35,162,69,450
1147275,3,0,3,36,46,14,21,99,29,245
1147276,0,0,0,36,56,22,17,144,34,309
1147301,0,0,0,61,62,12,21,41,6,203
1147302,0,0,0,76,117,33,32,77,23,358
1147303,0,0,0,39,44,18,18,39,3,161
1147304,0,0,4,109,119,43,35,70,30,406
1147305,0,0,0,52,49,32,15,26,26,200
1147306,0,0,0,0,0,0,0,0,0,0
1147307,0,0,0,0,0,0,0,4,1345,1349
1147308,0,0,0,97,108,36,41,69,17,368
1147309,0,0,0,72,77,37,16,56,11,269
1147310,0,0,6,152,140,49,40,128,32,541
1147311,0,0,0,124,120,32,32,71,7,386
1147312,0,0,0,4,9,6,3,9,22,53
1147313,0,0,0,48,58,28,24,54,6,218
1147314,0,0,5,315,320,52,40,219,141,1087
1147315,0,5,5,329,273,60,44,185,108,999
1147316,0,0,6,89,80,34,21,58,72,354
1147317,0,0,0,4,3,0,0,0,0,7
1147318,0,0,0,84,74,27,20,66,48,319
1147319,0,0,0,60,84,39,19,47,26,275
1147320,0,0,3,62,57,24,18,32,9,202
1147321,3,0,6,67,65,29,20,69,37,287
1147322,0,0,0,98,80,31,20,145,29,403
1147323,3,0,3,124,93,37,50,161,37,502
1147324,3,0,3,115,128,32,39,83,23,420
1147401,0,0,0,126,99,31,43,203,80,582
1147402,0,0,0,0,0,0,0,0,0,0
1147403,0,0,0,0,0,0,0,0,0,0
1147404,0,0,0,0,0,0,0,0,0,0
1147405,3,0,3,67,73,24,20,107,27,318
1147406,6,0,6,69,63,29,25,124,38,348
1147407,0,5,5,47,31,32,19,91,24,244
1147408,3,0,3,26,24,24,19,51,15,159
1147409,0,0,0,3,0,0,0,12,0,15
1147410,3,0,3,53,41,24,22,58,33,231
1147411,3,0,3,56,73,31,33,81,24,298
1147412,0,0,7,73,72,33,26,103,37,344
1147413,6,0,9,66,97,50,42,118,48,421
1147414,11,3,17,101,88,38,44,138,64,473
1147415,0,5,5,60,60,20,28,121,43,332
1147416,0,3,15,49,50,26,21,80,27,253
1147417,0,3,12,49,42,29,21,85,28,254
1147418,4,0,4,71,53,26,23,79,27,279
1147419,4,0,8,77,52,33,20,78,24,284
1147420,6,3,15,84,81,30,35,100,53,383
1147421,3,3,6,76,67,39,30,92,62,366
1147422,0,0,0,66,57,19,30,123,50,345
1147423,3,0,3,44,51,36,19,117,29,296
1147424,9,0,9,71,69,33,30,101,34,338
1147425,3,3,12,46,54,32,17,85,11,245
1147426,0,3,6,41,59,25,16,79,27,247
1147427,4,0,4,55,50,24,11,85,26,251
1147428,7,0,10,62,70,30,20,77,24,283
1147429,0,0,0,0,0,0,0,0,0,0
1147430,0,5,5,86,62,20,24,84,21,297
1147431,6,0,6,88,61,32,40,139,63,423
1147432,6,0,12,71,57,26,25,81,21,281
1147433,7,0,7,108,106,43,37,116,32,442
1147434,3,0,3,94,82,34,34,198,34,476
1147435,3,0,6,78,87,41,27,182,37,452
1147436,7,3,13,53,59,39,42,110,35,338
1147437,3,3,9,132,92,47,47,195,41,554
1147438,3,0,6,63,50,20,21,93,19,266
1147439,7,0,10,54,57,24,15,82,40,272
1147440,0,0,0,0,0,0,0,0,0,0
1147441,3,0,6,104,89,48,40,165,26,472
1147442,0,0,3,102,84,37,34,139,38,434
1147443,0,0,0,46,47,11,21,97,8,230
1147444,0,0,4,55,63,20,16,78,16,248
1147445,0,0,0,331,287,137,95,353,75,1278
1147446,4,4,12,112,113,53,35,138,20,471
1147447,3,0,3,53,52,20,28,133,51,337
1147448,0,0,0,123,125,28,45,222,44,587
1147449,3,3,6,121,118,49,33,170,15,506
1147450,3,3,6,80,79,22,15,112,40,348
1147451,3,3,6,54,58,24,20,104,30,290
1147452,0,0,0,42,66,13,32,121,28,302
1147453,0,0,0,20,45,12,10,36,0,123
1147454,0,0,0,32,28,18,14,70,21,183
1147455,0,0,0,74,81,37,18,128,49,387
1147456,0,0,0,0,0,0,0,0,0,0
1147457,3,3,6,114,120,34,33,206,69,576
1147458,61,4,65,123,130,40,43,376,40,752
1147459,6,0,9,110,99,38,30,179,74,530
1147460,4,0,4,61,59,34,30,118,24,326
1147461,8,0,12,65,87,59,40,186,47,484
1147462,5,0,5,66,63,27,29,99,29,313
1147463,3,0,6,38,50,25,26,95,18,252
1147464,3,3,6,31,42,16,20,52,33,194
1147465,5,0,5,61,63,23,27,56,21,251
1147466,3,0,3,73,71,33,33,167,18,395
1147467,3,0,9,46,52,20,36,77,27,258
1147468,6,3,9,60,67,34,30,120,27,338
1147469,0,3,6,43,65,17,26,54,30,235
1147470,5,0,9,101,81,33,37,132,27,411
1147471,0,0,0,47,38,13,22,111,31,262
1147472,0,0,0,28,41,10,18,80,15,192
1147473,0,0,0,56,58,22,20,81,19,256
1147474,6,0,6,54,50,27,15,100,28,274
1147475,3,0,3,34,52,27,11,133,29,286
1147476,6,3,9,57,46,29,31,75,13,251
1147501,0,0,0,3,0,0,3,0,0,6
1147601,4,0,4,51,59,32,28,39,3,212
1147602,0,0,0,86,77,36,36,78,7,320
1147603,6,117,128,69,94,49,40,88,274,614
1147604,0,0,0,66,105,51,28,96,10,356
1147605,0,0,3,74,85,45,38,75,18,335
1147606,0,0,3,65,80,36,25,89,18,313
1147607,6,0,6,54,75,51,31,48,9,268
1147608,0,0,9,94,134,68,58,65,7,426
1147609,0,0,3,83,100,44,52,83,8,370
1147610,0,0,0,110,100,45,38,82,15,390
1147611,0,0,3,75,67,51,32,63,15,303
1147612,3,0,6,104,95,37,38,148,33,455
1147613,0,0,0,46,63,28,21,49,33,240
1147614,3,0,12,95,99,37,29,107,18,385
1147615,5,0,5,125,130,60,58,131,18,522
1147616,0,0,0,55,63,28,21,69,7,243
1147617,0,0,0,103,104,45,33,98,18,401
1147618,0,0,0,68,77,34,28,56,6,269
1147619,4,0,4,101,98,54,45,73,8,379
1147620,0,0,0,76,67,32,23,54,3,255
1147621,0,0,0,59,68,42,34,50,6,259
1147622,3,3,15,78,91,55,48,47,12,331
1147623,0,9,9,123,129,58,42,95,21,468
1147624,4,0,4,177,152,72,44,143,48,636
1147625,4,0,8,93,106,67,40,100,12,418
1147626,3,3,6,94,90,56,39,112,27,418
1147627,0,0,0,47,54,34,20,40,9,204
1147628,8,3,15,81,94,44,37,105,16,377
1147629,0,0,0,66,57,37,29,88,21,298
1147630,3,0,7,82,82,34,30,85,20,333
1147631,3,0,3,95,108,56,42,109,16,426
1147632,0,0,0,71,108,44,31,74,19,347
1147633,3,0,3,87,126,66,61,100,25,465
1147634,6,0,6,49,71,40,42,52,21,275
1147635,4,0,7,99,118,69,40,79,8,413
1147636,0,3,3,50,67,36,28,62,15,258
1147637,0,0,3,98,129,50,61,105,21,464
1147638,0,0,0,58,93,50,42,71,18,332
1147639,0,0,0,59,91,41,30,53,18,292
1147640,0,3,6,63,84,42,38,40,18,285
1147641,6,0,9,76,76,61,44,50,6,313
1147642,0,3,12,143,129,69,74,75,10,500
1147643,4,0,8,75,86,31,33,72,11,308
1147644,0,3,10,79,92,57,33,61,31,353
1147645,0,0,3,59,85,49,40,63,15,311
1147646,0,0,4,81,112,64,60,75,13,405
1147647,3,0,6,69,57,38,39,53,26,282
1147648,3,3,9,79,82,45,40,85,16,347
1147649,3,0,7,103,100,59,40,96,24,422
1147650,0,0,3,68,78,36,37,74,12,305
1147651,5,0,5,50,58,25,31,60,27,251
1147652,0,0,3,110,112,68,59,55,12,416
1147653,0,0,0,124,105,73,45,105,8,460
1147654,0,3,3,45,56,12,22,60,12,207
1147655,0,0,0,99,109,72,50,104,18,452
1147656,36,17,107,54,77,54,36,91,41,353
1147701,0,3,3,84,84,32,34,101,25,360
1147702,0,0,0,0,0,0,0,0,0,0
1147703,3,3,12,46,59,26,17,30,9,187
1147704,3,3,9,49,53,23,31,62,12,230
1147705,0,0,0,0,0,0,0,168,0,168
1147706,4,3,13,90,145,45,39,92,41,452
1147707,0,0,0,62,73,22,27,52,9,245
1147708,0,0,0,61,53,23,27,54,3,221
1147709,0,0,3,58,51,20,15,68,17,229
1147710,0,0,3,57,60,22,18,75,13,245
1147711,0,0,0,65,81,34,25,89,27,321
1147712,0,0,0,36,51,38,27,23,12,187
1147713,4,3,10,67,74,39,31,67,22,300
1147714,3,0,6,66,76,28,22,80,35,307
1147715,3,6,9,102,88,47,60,113,43,453
1147716,0,0,3,40,46,19,28,61,25,219
1147717,3,6,9,89,83,40,45,161,76,494
1147718,0,0,0,119,149,48,56,127,26,525
1147719,8,0,11,81,85,41,37,85,14,343
1147720,3,3,6,75,90,56,45,55,21,342
1147721,0,0,0,9,3,0,0,0,0,12
1147722,3,0,7,64,64,24,35,77,34,298
1147723,0,0,0,0,0,0,0,0,0,0
1147724,3,3,6,53,47,36,37,74,55,302
1147725,4,0,13,82,81,44,28,71,14,320
1147726,3,3,6,83,93,40,40,78,30,364
1147727,0,3,3,82,99,48,35,84,13,361
1147728,3,3,9,62,59,42,20,43,9,235
1147729,0,0,6,94,106,57,50,80,15,402
1147730,0,0,0,0,4,0,0,0,0,4
1147731,5,0,5,37,69,19,19,20,6,170
1147732,3,0,9,59,63,35,40,60,22,279
1147733,6,0,6,64,60,42,28,58,19,271
1147734,6,3,12,102,91,56,32,122,43,446
1147735,6,0,6,53,54,29,10,57,12,215
1147736,3,3,6,65,64,32,45,74,12,292
1147737,0,0,3,95,119,57,44,79,15,409
1147738,3,0,6,82,51,34,32,39,18,256
1147739,0,0,0,3,0,4,0,0,0,7
1147740,6,3,15,123,104,61,58,98,22,466
1147741,0,0,3,105,67,34,29,170,14,419
1147742,6,0,13,90,94,42,43,91,25,385
1147743,3,0,6,96,83,25,19,79,36,338
1147744,3,3,9,86,91,61,40,122,62,462
1147745,4,0,8,102,94,48,43,115,21,423
1147746,0,0,0,88,68,49,23,71,23,322
1147747,3,0,3,80,65,32,27,88,36,328
1147748,0,3,3,78,81,29,33,101,25,347
1147749,22,4,29,66,79,32,30,157,37,401
1147750,61,10,80,114,114,52,70,171,34,555
1147751,3,0,3,47,43,26,9,52,14,191
1147752,3,0,3,55,58,36,23,76,31,279
1147801,3,0,6,118,141,34,24,67,50,434
1147802,8,0,8,80,61,26,33,56,30,286
1147803,9,0,9,50,51,18,21,73,45,258
1147804,5,6,14,39,47,32,13,75,42,248
1147805,3,3,12,69,65,41,30,95,45,345
1147806,5,0,8,79,89,42,39,221,87,557
1147807,0,0,4,48,61,36,19,87,21,272
1147808,0,4,4,57,58,25,29,58,19,246
1147809,3,3,9,63,74,27,34,65,13,276
1147810,0,0,0,84,99,51,37,75,32,378
1147811,0,3,9,74,74,38,34,56,27,303
1147812,7,3,17,64,41,18,19,57,27,226
1147813,4,0,4,106,95,42,36,79,27,385
1147814,0,0,0,76,79,46,45,54,25,325
1147815,0,0,0,66,71,31,46,85,40,339
1147816,0,0,5,116,122,52,55,102,29,476
1147817,0,3,3,66,67,30,19,70,32,284
1147818,3,0,7,54,84,41,37,63,17,296
1147819,6,0,9,100,114,48,46,109,24,441
1147820,0,0,0,43,42,19,18,50,17,189
1147821,0,0,0,61,67,38,15,40,33,254
1147822,0,0,0,54,51,27,28,56,19,235
1147823,0,0,0,73,73,29,29,59,23,286
1147824,9,0,9,108,106,63,56,111,27,471
1147825,3,0,12,164,153,78,42,182,37,656
1147826,3,0,7,72,100,56,45,77,22,372
1147827,0,0,0,68,78,42,22,68,12,290
1147828,3,3,6,75,78,21,26,107,33,340
1147829,3,3,6,116,104,41,36,99,31,427
1147830,0,0,3,94,123,46,34,86,24,407
1147831,0,0,5,87,85,46,44,59,23,344
1147832,0,0,6,47,70,36,30,43,18,244
1147833,0,0,6,38,50,36,18,50,18,210
1147834,3,0,3,92,96,50,39,73,12,362
1147835,0,0,0,58,51,30,8,67,7,221
1147836,3,0,11,103,105,47,44,76,12,387
1147837,0,0,4,69,86,41,32,81,46,355
1147838,0,0,4,99,107,48,39,76,46,415
1147901,41,0,45,59,62,23,33,218,35,430
1147902,6,0,10,86,88,43,36,143,30,426
1147903,6,3,12,74,86,47,48,145,27,427
1147904,8,0,11,61,81,40,29,108,32,351
1147905,0,0,8,58,45,28,22,87,16,256
1147906,4,4,8,76,58,34,29,102,19,318
1147907,5,0,14,112,96,47,45,141,23,464
1147908,7,3,10,82,63,40,38,111,27,361
1147909,0,0,0,0,0,0,0,0,3,3
1147910,6,0,6,58,50,34,24,50,24,240
1147911,3,0,12,100,79,34,39,128,37,417
1147912,4,0,4,68,43,26,32,141,33,343
1147913,3,0,6,90,107,52,51,126,27,453
1147914,0,0,0,72,47,14,24,103,11,271
1147915,3,0,9,42,47,25,31,130,33,308
1147916,0,3,3,44,48,18,18,111,41,280
1147917,0,0,0,0,0,0,0,0,0,0
1147918,5,0,14,71,98,46,34,144,12,405
1147919,6,0,6,58,68,34,36,105,26,327
1147920,35,3,38,102,75,47,32,184,42,482
1147921,3,3,12,83,83,37,34,94,31,362
1147922,0,6,9,39,43,17,18,75,30,222
1147923,4,0,9,86,80,34,26,167,31,424
1147924,6,3,12,101,116,43,39,181,69,549
1147925,6,4,13,77,87,41,46,172,40,463
1147926,3,0,3,78,76,36,40,126,22,378
1147927,3,6,15,73,65,30,38,135,33,374
1147928,0,0,0,0,0,0,0,0,0,0
1147929,3,3,6,29,24,9,15,44,17,138
1147930,7,0,7,89,99,41,38,160,33,460
1147931,5,0,11,40,54,33,33,146,24,330
1147932,0,0,4,63,36,24,25,76,27,251
1147933,3,6,9,31,27,18,22,50,12,160
1147934,3,3,12,70,70,41,28,123,21,353
1147935,0,0,0,0,0,0,0,0,362,362
1147936,0,0,0,0,0,0,0,3,0,3
1147937,0,0,0,0,0,0,4,0,0,4
1147938,0,0,0,0,0,0,0,0,0,0
1147939,0,4,4,31,36,25,15,72,22,201
1147940,0,5,8,79,81,44,39,145,26,414
1147941,3,3,9,63,66,31,34,117,25,336
1147942,4,0,10,97,96,55,38,137,21,444
1147943,9,6,18,85,76,51,28,144,31,415
1148001,7,0,7,88,88,31,41,159,61,468
1148002,3,6,9,39,41,24,17,65,33,219
1148003,6,3,9,37,44,24,18,111,50,284
1148004,11,4,18,97,89,44,23,158,37,448
1148005,3,0,6,61,51,23,41,87,35,298
1148006,3,3,15,68,85,31,52,140,33,409
1148007,3,0,6,62,30,29,34,119,34,308
1148008,3,0,3,72,66,23,37,181,35,414
1148009,3,0,6,53,38,19,19,103,27,259
1148010,3,0,6,58,41,30,24,140,41,334
1148011,3,0,3,42,35,18,16,78,25,214
1148012,0,0,3,67,51,19,19,99,36,291
1148013,6,0,9,103,76,35,60,132,59,465
1148014,3,0,3,40,41,14,13,85,15,208
1148015,7,0,7,67,83,27,47,194,28,446
1148016,6,3,15,90,75,42,61,229,57,554
1148017,67,4,74,47,52,15,29,209,26,378
1148018,0,0,0,0,0,0,0,4,4,8
1148019,0,0,0,49,67,21,18,113,31,299
1148020,7,6,13,96,92,32,57,186,58,521
1148021,0,0,0,21,35,12,12,63,10,153
1148022,31,0,34,37,48,31,27,165,32,340
1148023,3,0,3,47,49,26,18,96,27,263
1148024,32,0,32,67,74,28,23,249,29,470
1148025,0,0,0,75,56,33,28,162,48,402
1148026,0,4,4,68,78,33,45,153,47,424
1148027,7,0,7,56,63,15,27,139,27,327
1148028,6,3,12,61,71,41,30,143,30,376
1148029,0,0,6,61,60,22,25,124,18,310
1148030,3,0,9,53,62,31,30,139,36,351
1148031,35,0,42,56,75,21,22,217,66,457
1148032,6,4,10,106,69,44,41,198,32,490
1148101,0,0,0,70,96,39,35,90,23,353
1148102,4,0,4,49,44,20,17,84,21,235
1148103,3,0,6,97,127,55,56,221,47,603
1148104,0,0,0,80,62,24,31,133,66,396
1148105,0,0,0,48,35,22,29,79,30,243
1148106,3,0,3,66,75,37,33,130,45,386
1148107,0,0,0,50,29,18,25,77,19,218
1148108,4,0,4,92,64,35,35,119,46,391
1148109,6,0,12,64,43,23,22,103,39,294
1148110,3,0,6,49,49,24,44,106,39,311
1148111,6,0,9,55,65,23,33,102,61,339
1148112,5,0,5,96,79,31,43,153,46,448
1148113,3,3,6,112,62,34,37,149,34,428
1148114,3,0,3,57,59,21,23,106,58,324
1148115,0,0,0,41,48,16,26,70,23,224
1148116,0,4,4,58,48,22,9,71,45,253
1148117,0,0,6,50,48,28,26,92,26,270
1148118,3,0,3,35,52,13,16,93,6,215
1148119,3,3,6,85,83,30,20,128,53,399
1148120,0,0,3,34,41,26,29,105,37,272
1148121,6,0,9,36,42,27,18,77,24,224
1148122,0,0,3,66,87,35,47,122,45,402
1148123,0,0,0,88,64,29,27,124,42,374
1148124,4,0,4,94,95,28,30,182,25,454
1148125,5,5,14,77,88,21,42,153,141,522
1148126,5,0,5,63,64,27,35,136,63,388
1148127,6,0,6,60,55,27,30,101,32,305
1148128,0,3,6,60,56,24,32,94,37,303
1148129,0,0,0,74,72,24,25,173,66,434
1148130,0,3,9,68,63,17,28,89,83,348
1148131,0,0,0,109,96,47,25,175,67,519
1148132,0,0,0,51,47,17,32,95,29,271
1148133,0,0,0,0,0,0,0,0,0,0
1148134,0,0,0,0,0,0,0,0,0,0
1148135,0,0,0,49,35,9,0,89,20,202
1148136,0,0,0,73,74,20,35,109,27,338
1148137,0,3,3,79,76,37,39,138,23,392
1148138,3,0,3,82,66,42,33,97,43,363
1148139,0,0,9,72,81,42,45,104,39,383
1148140,6,0,9,65,64,21,25,131,38,344
1148141,4,3,10,60,57,19,24,95,31,286
1148142,0,0,5,54,53,18,32,86,19,262
1148143,0,0,0,0,0,0,0,0,0,0
1148144,0,0,0,0,0,0,0,0,0,0
1148145,0,0,4,76,70,32,34,145,37,394
1148146,0,0,0,47,38,27,11,84,15,222
1148201,0,0,3,190,178,69,52,115,27,631
1148202,0,0,0,98,116,39,39,94,6,392
1148203,0,0,0,6,14,3,3,3,0,29
1148204,0,0,0,168,199,68,54,90,24,603
1148205,0,0,0,42,53,22,36,45,19,217
1148206,0,0,0,60,60,33,26,88,9,276
1148207,0,0,0,0,0,0,0,0,0,0
1148208,0,0,0,59,71,34,29,42,15,250
1148209,3,0,3,81,74,32,29,80,29,325
1148210,0,0,3,45,40,20,32,78,14,229
1148211,24,6,30,82,74,31,35,145,27,394
1148212,3,0,3,104,131,65,55,118,22,495
1148213,0,0,0,60,51,33,26,66,28,264
1148214,3,3,6,72,59,43,39,100,40,353
1148215,3,3,6,91,113,51,47,133,27,462
1148216,3,3,12,56,87,33,45,140,34,395
1148217,3,0,6,56,57,31,37,79,17,277
1148218,0,0,0,50,44,32,31,53,8,218
1148219,3,0,3,84,101,48,65,116,27,441
1148220,0,0,0,70,84,44,41,69,18,326
1148221,6,0,6,105,93,48,42,79,23,390
1148222,0,6,6,61,60,34,29,42,18,244
1148223,0,0,3,51,66,41,30,84,21,293
1148224,3,3,9,87,92,60,49,114,31,433
1148225,0,0,0,83,78,36,31,69,18,315
1148226,0,0,0,88,91,45,39,110,31,404
1148227,0,0,0,45,51,19,23,38,17,193
1148228,3,0,6,78,111,47,33,89,28,386
1148229,5,0,5,48,46,33,20,72,4,223
1148230,0,0,0,92,98,45,55,131,58,479
1148231,0,0,0,55,56,30,30,60,17,248
1148232,0,3,3,51,61,24,21,53,17,227
1148233,0,0,0,44,54,33,24,47,6,208
1148234,0,0,0,58,81,16,26,46,7,234
1148235,0,0,0,29,41,18,23,35,16,162
1148236,0,5,5,104,102,58,50,87,21,422
1148237,34,0,40,80,74,41,29,176,22,422
1148238,0,0,0,52,48,29,22,60,5,216
1148239,0,0,4,72,74,51,36,81,9,323
1148240,0,0,3,47,55,30,26,66,15,239
1148241,0,0,0,56,60,36,33,66,13,264
1148242,0,0,0,55,40,35,27,75,14,246
1148243,0,0,0,48,78,30,26,50,6,238
1148244,0,0,3,86,95,58,43,57,17,356
1148245,3,0,6,72,90,51,38,83,17,351
1148246,3,0,3,83,102,41,27,78,21,352
1148247,3,0,3,111,111,49,42,115,43,471
1148248,0,0,0,70,104,51,42,102,27,396
1148249,0,0,0,98,112,48,58,92,18,426
1148250,0,0,0,63,76,35,35,124,22,355
1148251,0,4,4,58,60,23,27,66,12,246
1148252,4,0,4,77,79,43,45,92,20,356
1148253,0,0,0,32,47,25,22,46,8,180
1148254,3,40,43,52,46,24,19,56,104,301
1148255,3,0,6,74,62,35,32,51,30,284
1148256,3,0,3,154,190,50,39,133,39,605
1148257,0,0,0,40,45,18,13,39,0,155
1148258,3,0,6,80,90,49,52,98,23,392
1148301,3,3,9,54,38,23,24,91,35,265
1148302,0,3,7,73,65,27,23,171,56,415
1148303,3,3,6,30,28,15,13,78,44,208
1148304,3,3,6,44,53,27,46,131,51,352
1148305,3,0,10,95,86,43,40,143,35,442
1148306,0,0,0,0,0,3,0,3,0,6
1148307,3,3,6,48,27,26,33,91,25,250
1148308,3,0,9,40,34,17,27,108,34,260
1148309,3,0,3,43,29,18,14,73,31,208
1148310,3,3,9,43,50,22,24,133,40,312
1148311,0,3,9,59,60,22,37,136,78,392
1148312,0,3,7,46,57,25,16,112,31,287
1148313,0,4,4,53,37,14,33,92,52,281
1148314,3,3,9,62,67,41,44,205,73,492
1148315,0,8,8,130,112,38,57,241,84,662
1148316,3,3,6,36,26,19,18,72,51,222
1148317,0,0,6,60,77,32,35,119,33,356
1148318,5,0,5,64,55,31,16,95,90,351
1148319,0,0,4,43,46,18,22,108,19,256
1148320,6,3,9,55,44,25,29,86,29,268
1148321,0,0,0,49,49,32,35,128,85,378
1148322,38,6,47,87,81,32,40,251,37,528
1148323,0,0,10,63,72,19,30,76,23,283
1148324,6,0,12,78,77,35,37,161,39,427
1148325,7,0,11,76,68,23,43,177,19,406
1148326,0,0,6,34,48,29,25,39,20,195
1148327,0,0,0,22,26,18,13,66,10,155
1148328,0,0,3,44,45,32,23,91,12,247
1148329,5,0,5,66,68,30,39,176,68,447
1148330,0,0,3,81,72,30,36,151,55,425
1148331,3,6,12,72,56,37,35,138,52,390
1148332,6,0,12,85,78,44,44,179,29,459
1148333,4,0,7,83,62,29,30,153,36,393
1148334,0,0,0,0,0,0,0,3,7,10
1148335,0,0,3,68,51,28,30,134,25,336
1148336,6,0,6,43,53,24,22,116,28,286
1148337,3,0,3,69,54,30,32,105,41,331
1148338,3,6,9,48,49,25,26,106,52,306
1148339,3,0,6,64,47,21,35,131,64,362
1148340,9,3,12,63,58,36,46,185,62,450
1148341,6,0,6,39,41,20,35,122,16,273
1148342,3,6,15,73,90,38,51,176,59,487
1148401,3,3,14,95,104,44,50,148,54,495
1148402,4,8,15,100,75,33,42,111,22,383
1148403,3,0,6,103,115,36,33,205,68,560
1148404,6,3,15,78,67,31,26,106,55,363
1148405,4,4,11,54,71,32,38,137,54,386
1148406,6,3,15,105,121,39,51,159,65,540
1148407,0,6,15,57,59,29,32,95,17,289
1148408,0,0,0,83,83,47,31,90,29,363
1148409,54,73,149,71,53,20,29,154,163,490
1148410,0,0,6,71,48,38,48,124,43,372
1148411,3,3,6,53,35,15,19,88,27,237
1148412,3,0,3,64,50,28,28,89,22,281
1148413,7,4,11,81,95,32,33,161,52,454
1148414,0,0,0,68,71,18,27,113,43,340
1148415,0,0,0,67,56,19,20,103,57,322
1148416,0,3,9,54,66,28,31,122,45,346
1148417,0,0,0,36,51,18,18,39,21,183
1148418,0,0,0,0,0,0,0,0,0,0
1148419,4,0,4,91,74,31,26,119,46,387
1148420,7,0,7,86,107,59,36,124,20,432
1148421,23,3,26,87,91,36,41,166,35,456
1148422,0,0,0,45,49,25,30,57,10,216
1148423,0,3,3,81,79,38,50,111,43,402
1148424,6,3,9,61,46,22,25,110,44,308
1148425,3,0,6,56,62,18,41,102,38,317
1148426,0,0,6,50,55,31,22,94,43,295
1148427,0,0,0,98,103,47,34,78,11,371
1148428,0,0,0,72,73,46,27,79,17,314
1148429,0,0,4,58,68,51,33,87,20,317
1148430,3,0,6,63,72,39,39,107,27,347
1148431,4,0,4,63,80,33,36,92,29,333
1148432,3,0,6,76,85,33,36,131,20,381
1148433,0,0,0,73,68,30,36,86,14,307
1148434,3,3,9,55,46,35,25,121,36,318
1148435,6,0,9,58,70,32,39,97,38,334
1148436,0,0,0,46,60,24,26,98,36,290
1148437,3,0,3,94,106,47,38,175,37,497
1148438,0,0,7,46,56,30,33,103,24,292
1148439,6,0,6,38,58,31,34,86,14,261
1148440,0,0,5,64,95,17,25,132,54,387
1148441,4,0,11,89,75,27,35,121,35,382
1148442,3,0,9,85,94,41,38,190,50,498
1148501,6,0,12,66,103,20,33,97,20,339
1148502,5,3,12,71,103,44,31,95,10,354
1148503,0,0,4,98,92,45,44,122,52,453
1148504,6,5,11,101,89,41,37,99,43,410
1148505,3,0,6,76,74,35,43,120,27,375
1148506,0,3,3,52,53,21,27,67,21,241
1148507,5,3,8,70,64,36,41,84,30,325
1148508,6,0,6,60,46,32,27,141,56,362
1148509,4,5,9,78,60,40,41,122,42,383
1148510,5,3,11,61,65,34,29,109,33,331
1148511,3,0,6,95,73,37,34,115,34,388
1148512,0,0,12,99,82,45,51,114,36,427
1148513,0,3,9,82,75,37,37,82,24,337
1148514,6,3,9,64,83,40,34,118,34,373
1148515,0,0,0,37,39,19,21,69,19,204
1148516,0,0,6,71,89,44,35,137,63,439
1148517,5,0,9,80,66,32,37,91,22,328
1148518,0,0,0,61,61,42,34,106,25,329
1148519,3,4,17,90,97,35,55,91,32,400
1148520,6,4,10,52,67,33,24,75,20,271
1148521,5,0,5,82,111,40,45,117,21,416
1148522,6,0,12,85,106,52,40,98,14,395
1148523,0,0,0,44,42,20,23,81,38,248
1148524,3,0,3,54,63,25,26,103,66,337
1148525,4,0,4,49,40,14,27,91,27,248
1148526,0,0,0,175,161,36,34,150,106,662
1148527,4,0,4,37,36,18,10,62,26,189
1148528,0,0,4,55,70,18,25,127,46,341
1148529,0,3,9,55,67,35,36,87,54,334
1148530,3,0,6,67,55,32,21,101,36,312
1148531,3,0,9,84,54,22,31,141,28,360
1148532,0,0,4,73,82,41,37,125,29,387
1148533,7,0,17,82,99,53,42,105,27,408
1148534,3,0,6,59,62,21,21,80,24,267
1148535,3,4,7,72,85,38,34,127,43,399
1148536,6,7,13,88,82,34,40,148,41,433
1148537,6,5,14,49,60,21,32,119,15,296
1148538,0,3,9,77,99,37,51,186,31,481
1148539,3,0,3,62,49,23,44,104,48,330
1148540,0,0,0,57,56,32,19,91,38,293
1148541,0,4,4,73,82,31,33,153,48,420
1148542,0,0,0,82,95,36,34,151,40,438
1148543,0,0,0,65,62,24,28,115,30,324
1148544,3,0,3,53,52,27,17,132,35,316
1148545,0,0,0,42,47,16,24,135,38,302
1148546,0,0,0,56,55,19,19,97,29,275
1148547,3,3,6,99,93,38,28,157,103,518
1148548,0,0,0,42,41,18,20,74,53,248
1148549,0,0,4,81,79,32,23,125,83,423
1148550,0,0,0,67,62,25,36,135,33,358
1148551,3,3,9,93,97,33,35,130,31,419
1148552,0,0,9,64,66,21,30,92,21,294
1148553,4,0,7,67,85,40,41,109,29,371
1148554,0,0,3,51,53,21,30,104,39,298
1148555,0,0,6,46,40,24,12,77,24,223
1148556,0,0,0,76,68,35,33,128,29,369
1148557,0,0,0,49,48,18,24,75,31,245
1148558,0,3,3,66,68,16,29,93,73,345
1148601,0,0,0,0,0,0,3,3,0,6
1148701,0,0,0,3,0,0,0,3,0,6
1148801,3,0,3,31,41,15,18,70,18,193
1148802,4,0,4,77,116,62,44,109,25,433
