region_id,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_school_quals_Cert_Level_M,Non_school_quals_Cert_Level_F,Non_school_quals_Cert_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
POA2172,867,848,1715,574,318,892,84,215,299,33,37,70,18,33,51,709,603,1312,142,232,374,2.5,5.5,3.9,81.7,71.1,76.5,79.6,67.2,73.5,48,36,84,17,18,35,142,200,342,91,96,187,251,97,348,1001,947,1948,124,122,246,758,708,1466,294,291,585
POA2173,4992,4832,9824,3382,1739,5121,378,1214,1592,215,227,442,136,167,303,4111,3347,7458,746,1362,2108,3.3,5.0,4.1,82.4,69.3,75.9,79.6,65.8,72.8,269,239,508,56,89,145,663,886,1549,461,504,965,1343,722,2065,5375,5241,10616,1098,984,2082,3221,3261,6482,2745,2513,5258
POA2174,174,164,338,69,38,107,20,27,47,7,9,16,8,8,16,104,82,186,57,69,126,7.7,9.8,8.6,59.4,50.3,55.0,54.9,45.4,50.3,0,3,3,0,3,3,10,6,16,10,6,16,46,18,64,198,183,381,5,5,10,143,139,282,49,43,92
POA2175,823,770,1593,353,165,518,96,168,264,45,26,71,21,9,30,515,368,883,207,323,530,4.1,2.4,3.4,62.6,47.9,55.5,60.0,46.7,53.6,3,9,12,5,3,8,47,50,97,28,55,83,209,98,307,798,765,1563,82,72,154,650,606,1256,195,189,384
POA2176,18391,19026,37417,8450,4845,13295,2057,3452,5509,684,593,1277,864,705,1569,12055,9595,21650,5704,8781,14485,7.2,7.3,7.2,65.5,50.4,57.9,60.8,46.7,53.7,255,211,466,72,112,184,1626,1957,3583,1210,1537,2747,3733,2055,5788,20428,20698,41126,1665,1758,3423,16123,16460,32583,4700,4870,9570
POA2177,5834,6259,12093,2491,1456,3947,600,956,1556,238,213,451,339,306,645,3668,2931,6599,1875,3059,4934,9.2,10.4,9.8,62.9,46.8,54.6,57.1,41.9,49.2,61,64,125,17,24,41,434,546,980,354,432,786,939,615,1554,6473,6695,13168,598,691,1289,4916,5046,9962,1711,1912,3623
POA2178,1944,1888,3832,1054,523,1577,191,423,614,92,83,175,50,40,90,1387,1069,2456,435,688,1123,3.6,3.7,3.7,71.3,56.6,64.1,68.8,54.5,61.7,25,30,55,8,7,15,135,193,328,95,164,259,563,229,792,1911,1809,3720,352,396,748,1485,1366,2851,666,701,1367
POA2179,2209,2153,4362,938,432,1370,197,406,603,96,58,154,65,41,106,1296,937,2233,670,980,1650,5.0,4.4,4.7,58.6,43.5,51.2,55.7,41.6,48.8,21,17,38,5,14,19,91,132,223,85,138,223,552,238,790,2287,2186,4473,229,254,483,1809,1678,3487,570,624,1194
POA2190,9074,9527,18601,3238,1703,4941,1143,1363,2506,384,264,648,472,323,795,5237,3653,8890,3298,5276,8574,9.0,8.8,8.9,57.7,38.3,47.8,52.5,34.9,43.5,217,186,403,43,59,102,827,939,1766,501,710,1211,1619,855,2474,10480,10823,21303,994,997,1991,7505,7796,15301,3050,3157,6207
POA2191,2287,2515,4802,976,618,1594,266,455,721,103,83,186,84,76,160,1429,1232,2661,740,1148,1888,5.9,6.2,6.0,62.5,49.0,55.4,58.8,46.0,52.1,79,57,136,10,26,36,245,321,566,167,233,400,482,278,760,2517,2637,5154,266,302,568,1794,1894,3688,801,857,1658
POA2192,5032,5122,10154,1968,1142,3110,624,821,1445,181,175,356,261,186,447,3034,2324,5358,1594,2380,3974,8.6,8.0,8.3,60.3,45.4,52.8,55.1,41.7,48.4,181,139,320,25,38,63,553,591,1144,359,424,783,766,508,1274,4981,5103,10084,794,697,1491,3379,3523,6902,1985,1902,3887
POA2193,5672,5906,11578,2574,1760,4334,759,1270,2029,208,206,414,223,191,414,3764,3427,7191,1589,2177,3766,5.9,5.6,5.8,66.4,58.0,62.1,62.4,54.8,58.5,352,369,721,76,159,235,846,1012,1858,469,614,1083,993,565,1558,5840,5940,11780,687,721,1408,4169,4298,8467,1984,2005,3989
POA2194,8798,8820,17618,3343,2034,5377,1355,1467,2822,312,247,559,489,453,942,5499,4201,9700,2651,4015,6666,8.9,10.8,9.7,62.5,47.6,55.1,56.9,42.5,49.7,531,446,977,73,72,145,1250,1325,2575,769,825,1594,986,651,1637,8214,8243,16457,1628,1557,3185,4975,5141,10116,4166,4045,8211
POA2195,9991,8994,18985,3479,1430,4909,1701,1156,2857,414,231,645,629,478,1107,6223,3295,9518,2754,4804,7558,10.1,14.5,11.6,62.3,36.6,50.1,56.0,31.3,44.3,861,487,1348,91,69,160,1436,1207,2643,803,611,1414,1126,731,1857,10016,9338,19354,1767,1488,3255,5758,5511,11269,4857,4180,9037
POA2196,11315,11485,22800,4221,2280,6501,1379,1734,3113,483,380,863,590,429,1019,6673,4823,11496,3695,5798,9493,8.8,8.9,8.9,59.0,42.0,50.4,53.8,38.3,46.0,277,233,510,65,75,140,1019,1145,2164,707,916,1623,1987,1105,3092,12178,12194,24372,1452,1430,2882,8583,8675,17258,3943,3952,7895
POA2197,3161,3282,6443,1272,622,1894,345,548,893,129,110,239,143,108,251,1889,1388,3277,1062,1673,2735,7.6,7.8,7.7,59.8,42.3,50.9,55.3,39.0,47.0,52,45,97,10,11,21,225,280,505,192,273,465,752,341,1093,3409,3504,6913,399,361,760,2545,2537,5082,990,1029,2019
POA2198,3259,3592,6851,1500,859,2359,322,689,1011,119,133,252,115,93,208,2056,1774,3830,1038,1646,2684,5.6,5.2,5.4,63.1,49.4,55.9,59.5,46.8,52.9,51,62,113,24,24,48,292,388,680,224,319,543,887,403,1290,3616,3841,7457,328,381,709,2717,2947,5664,932,1009,1941
POA2199,6102,6332,12434,2290,1324,3614,671,962,1633,236,166,402,311,208,519,3508,2660,6168,2130,3267,5397,8.9,7.8,8.4,57.5,42.0,49.6,52.4,38.7,45.4,141,81,222,28,39,67,526,620,1146,373,491,864,1163,609,1772,6502,6692,13194,817,845,1662,4599,4778,9377,2156,2195,4351
POA2200,15182,15949,31131,5749,3313,9062,1791,2225,4016,561,452,1013,877,722,1599,8978,6712,15690,4826,7873,12699,9.8,10.8,10.2,59.1,42.1,50.4,53.4,37.6,45.3,544,389,933,82,95,177,1755,1836,3591,1009,1302,2311,2194,1485,3679,15855,16289,32144,2275,2212,4487,10138,10423,20561,6356,6587,12943
POA2203,5018,5713,10731,2513,2152,4665,645,1151,1796,183,234,417,184,189,373,3525,3726,7251,1076,1588,2664,5.2,5.1,5.1,70.2,65.2,67.6,66.6,61.9,64.1,387,484,871,122,253,375,964,1354,2318,441,557,998,734,530,1264,4729,5170,9899,881,1066,1947,2873,3157,6030,2358,2698,5056
POA2204,10322,10582,20904,4620,3449,8069,1395,2006,3401,345,387,732,452,370,822,6812,6212,13024,2735,3708,6443,6.6,6.0,6.3,66.0,58.7,62.3,61.6,55.2,58.4,670,764,1434,177,316,493,1803,2267,4070,821,950,1771,1461,875,2336,9507,9760,19267,1765,1870,3635,6048,6212,12260,4490,4673,9163
POA2205,5381,5215,10596,2418,1600,4018,700,843,1543,226,166,392,212,156,368,3556,2765,6321,1389,2114,3503,6.0,5.6,5.8,66.1,53.0,59.6,62.1,50.0,56.2,329,328,657,56,75,131,813,851,1664,451,474,925,805,446,1251,5134,5053,10187,838,841,1679,3350,3362,6712,2253,2168,4421
POA2206,7146,7739,14885,3315,1971,5286,782,1585,2367,276,276,552,237,183,420,4610,4015,8625,2252,3417,5669,5.1,4.6,4.9,64.5,51.9,57.9,61.2,49.5,55.1,267,284,551,70,107,177,978,1156,2134,546,725,1271,1427,805,2232,7801,8183,15984,752,810,1562,5823,6151,11974,2180,2311,4491
POA2207,10601,11464,22065,4887,3078,7965,1229,2161,3390,410,404,814,389,338,727,6915,5981,12896,3116,4961,8077,5.6,5.7,5.6,65.2,52.2,58.4,61.6,49.2,55.2,467,439,906,87,171,258,1439,1743,3182,866,1142,2008,2072,1100,3172,11226,11862,23088,1374,1501,2875,7777,8235,16012,3972,4233,8205
POA2208,4571,4879,9450,2013,1225,3238,499,923,1422,156,171,327,186,133,319,2854,2452,5306,1497,2167,3664,6.5,5.4,6.0,62.4,50.3,56.1,58.3,47.5,52.8,184,132,316,39,48,87,604,680,1284,363,461,824,904,502,1406,4857,5040,9897,504,536,1040,3592,3759,7351,1436,1495,2931
POA2209,5720,6335,12055,2473,1598,4071,650,1107,1757,197,171,368,208,212,420,3528,3088,6616,1732,2752,4484,5.9,6.9,6.3,61.7,48.7,54.9,58.1,45.4,51.4,296,244,540,57,70,127,885,984,1869,441,559,1000,975,573,1548,5637,6224,11861,738,782,1520,3938,4364,8302,2064,2241,4305
POA2210,10972,11897,22869,4762,2791,7553,1183,2379,3562,338,343,681,380,325,705,6663,5838,12501,3664,5406,9070,5.7,5.6,5.6,60.7,49.1,54.7,57.3,46.3,51.6,431,370,801,98,168,266,1386,1653,3039,875,1203,2078,2458,1197,3655,11445,12181,23626,1347,1368,2715,8321,9016,17337,3697,3824,7521
POA2211,6353,6929,13282,3071,1867,4938,667,1394,2061,241,234,475,201,176,377,4180,3671,7851,1840,2969,4809,4.8,4.8,4.8,65.8,53.0,59.1,62.6,50.4,56.3,220,199,419,53,91,144,703,899,1602,533,625,1158,1576,731,2307,6629,7034,13663,783,865,1648,4776,5034,9810,2197,2458,4655
POA2212,5497,6058,11555,2591,1585,4176,581,1152,1733,217,179,396,216,183,399,3605,3099,6704,1574,2562,4136,6.0,5.9,6.0,65.6,51.2,58.0,61.6,48.1,54.6,168,153,321,45,63,108,571,749,1320,415,531,946,1372,674,2046,5658,6206,11864,764,789,1553,3944,4321,8265,2070,2238,4308
POA2213,7873,8383,16256,4032,2257,6289,799,2008,2807,279,298,577,236,199,435,5346,4762,10108,2198,3292,5490,4.4,4.2,4.3,67.9,56.8,62.2,64.9,54.4,59.5,211,198,409,86,118,204,831,1059,1890,633,861,1494,2356,1079,3435,8489,8954,17443,1005,966,1971,6180,6568,12748,2715,2766,5481
POA2214,1553,1546,3099,872,436,1308,168,423,591,45,61,106,54,30,84,1139,950,2089,382,574,956,4.7,3.2,4.0,73.3,61.4,67.4,69.9,59.5,64.7,26,30,56,12,21,33,102,172,274,123,156,279,576,237,813,1713,1711,3424,153,160,313,1329,1329,2658,411,443,854
POA2216,11053,10993,22046,4929,3186,8115,1607,1960,3567,381,374,755,442,397,839,7359,5917,13276,2671,4158,6829,6.0,6.7,6.3,66.6,53.8,60.2,62.6,50.2,56.4,722,624,1346,90,120,210,1717,1829,3546,1048,1121,2169,1713,1031,2744,9926,9977,19903,1883,1765,3648,6075,6308,12383,5025,4826,9851
POA2217,9577,10024,19601,4441,2882,7323,1380,1969,3349,328,361,689,363,371,734,6512,5583,12095,2450,3854,6304,5.6,6.6,6.1,68.0,55.7,61.7,64.2,52.0,58.0,697,582,1279,97,119,216,1598,1805,3403,931,1081,2012,1741,1030,2771,9235,9607,18842,1563,1594,3157,5823,6280,12103,4283,4275,8558
POA2218,6153,6407,12560,2936,1994,4930,822,1200,2022,211,220,431,260,266,526,4229,3680,7909,1573,2367,3940,6.1,7.2,6.7,68.7,57.4,63.0,64.5,53.3,58.8,479,410,889,81,90,171,1065,1174,2239,553,725,1278,987,628,1615,6038,6202,12240,1020,1009,2029,3893,3933,7826,2708,2846,5554
POA2219,4825,5499,10324,2288,1550,3838,521,1098,1619,176,171,347,136,127,263,3121,2946,6067,1447,2291,3738,4.4,4.3,4.3,64.7,53.6,58.8,61.9,51.3,56.2,165,157,322,47,75,122,594,764,1358,409,615,1024,1209,688,1897,4850,5469,10319,673,729,1402,3320,3743,7063,1849,2120,3969
POA2220,11424,12484,23908,4914,3368,8282,1591,2262,3853,406,363,769,568,585,1153,7479,6578,14057,3453,5378,8831,7.6,8.9,8.2,65.5,52.7,58.8,60.5,48.0,54.0,1219,1161,2380,115,146,261,2115,2458,4573,1007,1168,2175,1431,823,2254,10890,11581,22471,2137,2318,4455,6725,7139,13864,5534,6055,11589
POA2221,6158,6638,12796,2931,1762,4693,743,1485,2228,209,235,444,182,162,344,4065,3644,7709,1879,2769,4648,4.5,4.4,4.5,66.0,54.9,60.2,63.1,52.5,57.6,333,292,625,73,86,159,1171,1218,2389,544,793,1337,1169,665,1834,6550,6964,13514,858,807,1665,4656,4914,9570,2368,2521,4889
POA2222,4531,5098,9629,2283,1518,3801,607,1056,1663,165,178,343,174,192,366,3229,2944,6173,1081,1943,3024,5.4,6.5,5.9,71.3,57.8,64.1,67.4,54.0,60.3,349,291,640,60,85,145,829,967,1796,408,523,931,850,546,1396,4625,5011,9636,658,779,1437,2935,3200,6135,2026,2289,4315
POA2223,7819,8405,16224,4152,2531,6683,893,1944,2837,261,296,557,243,231,474,5549,5002,10551,2009,3138,5147,4.4,4.6,4.5,71.0,59.5,65.0,67.9,56.8,62.1,564,485,1049,126,221,347,1465,1749,3214,677,940,1617,1742,931,2673,8078,8559,16637,1143,1194,2337,5433,5816,11249,3229,3394,6623
POA2224,5245,5854,11099,2530,1477,4007,610,1351,1961,159,221,380,125,127,252,3424,3176,6600,1566,2426,3992,3.7,4.0,3.8,65.3,54.2,59.5,62.9,52.1,57.2,216,143,359,59,83,142,717,871,1588,506,645,1151,1395,655,2050,5347,5895,11242,726,750,1476,3709,4139,7848,2008,2175,4183
POA2225,2006,2154,4160,1140,592,1732,258,666,924,57,90,147,47,49,96,1502,1397,2899,446,707,1153,3.1,3.5,3.3,74.9,64.9,69.7,72.6,62.6,67.4,114,84,198,44,59,103,347,424,771,222,267,489,547,299,846,2313,2430,4743,235,232,467,1660,1732,3392,697,743,1440
POA2226,4530,4829,9359,2514,1331,3845,500,1346,1846,153,204,357,134,110,244,3301,2991,6292,1052,1681,2733,4.1,3.7,3.9,72.9,61.9,67.2,69.9,59.7,64.6,237,205,442,56,133,189,763,867,1630,464,626,1090,1278,657,1935,4990,5162,10152,550,610,1160,3641,3696,7337,1508,1689,3197
POA2227,5314,5887,11201,2987,1694,4681,590,1637,2227,173,245,418,120,127,247,3870,3703,7573,1291,2019,3310,3.1,3.4,3.3,72.8,62.9,67.6,70.6,60.7,65.4,222,179,401,69,140,209,693,902,1595,548,806,1354,1743,798,2541,5799,6242,12041,720,790,1510,4051,4394,8445,2013,2224,4237
POA2228,6824,7595,14419,3465,2040,5505,776,1772,2548,214,276,490,177,174,351,4632,4262,8894,1795,2919,4714,3.8,4.1,3.9,67.9,56.1,61.7,65.3,53.8,59.3,229,198,427,58,113,171,882,1107,1989,630,832,1462,1982,952,2934,6890,7462,14352,1062,1091,2153,4571,5004,9575,2858,3065,5923
POA2229,10529,11633,22162,5539,3041,8580,1224,3119,4343,351,396,747,272,251,523,7386,6807,14193,2682,4402,7084,3.7,3.7,3.7,70.2,58.5,64.0,67.6,56.4,61.7,420,291,711,126,243,369,1401,1754,3155,1025,1438,2463,3165,1483,4648,10786,11697,22483,1705,1836,3541,7319,8039,15358,4445,4779,9224
POA2230,11260,11596,22856,6169,3794,9963,1364,2957,4321,416,449,865,292,256,548,8241,7456,15697,2372,3613,5985,3.5,3.4,3.5,73.2,64.3,68.7,70.6,62.1,66.3,447,405,852,190,267,457,1636,2034,3670,1129,1540,2669,3299,1586,4885,10390,10702,21092,2110,2240,4350,6433,6773,13206,5389,5547,10936
POA2231,842,849,1691,494,222,716,91,267,358,34,29,63,21,24,45,640,542,1182,176,297,473,3.3,4.4,3.8,75.8,63.8,69.8,73.3,60.9,67.1,3,12,15,3,10,13,36,69,105,38,103,141,369,140,509,968,984,1952,106,94,200,710,714,1424,276,298,574
POA2232,12266,13165,25431,6655,3805,10460,1349,3428,4777,431,488,919,329,316,645,8764,8037,16801,2886,4508,7394,3.8,3.9,3.8,71.5,61.0,66.1,68.8,58.6,63.5,558,499,1057,165,321,486,1671,2172,3843,1149,1599,2748,3792,1859,5651,12542,13237,25779,1857,1951,3808,8717,9143,17860,4748,5119,9867
POA2233,11225,11689,22914,6510,3112,9622,1221,3764,4985,404,487,891,286,218,504,8421,7581,16002,2539,3855,6394,3.4,2.9,3.1,75.0,64.9,69.8,72.5,63.0,67.6,334,281,615,138,238,376,1110,1528,2638,1048,1393,2441,4208,1819,6027,12842,13158,26000,1170,1174,2344,9707,9884,19591,3288,3493,6781
POA2234,12109,12619,24728,7158,3869,11027,1427,4032,5459,454,514,968,309,265,574,9348,8680,18028,2461,3649,6110,3.3,3.1,3.2,77.2,68.8,72.9,74.7,66.7,70.6,473,375,848,140,248,388,1709,1997,3706,1174,1537,2711,3363,1703,5066,13516,13709,27225,1238,1318,2556,10533,10662,21195,3457,3665,7122
POA2250,25160,27767,52927,11675,6299,17974,2937,6716,9653,893,979,1872,981,859,1840,16486,14853,31339,7114,11297,18411,6.0,5.8,5.9,65.5,53.5,59.2,61.6,50.4,55.7,658,529,1187,245,468,713,2377,3250,5627,1927,2746,4673,7207,4404,11611,25598,27740,53338,3917,4317,8234,17204,18730,35934,10478,11438,21916
POA2251,12127,13542,25669,5331,2781,8112,1573,3610,5183,407,452,859,416,367,783,7727,7210,14937,3879,5785,9664,5.4,5.1,5.2,63.7,53.2,58.2,60.3,50.5,55.1,319,255,574,158,279,437,1250,1733,2983,1028,1488,2516,3729,1999,5728,12728,13862,26590,1789,1955,3744,8823,9611,18434,4844,5404,10248
POA2256,6030,6627,12657,2170,1202,3372,621,1306,1927,175,200,375,289,214,503,3255,2922,6177,2348,3302,5650,8.9,7.3,8.1,54.0,44.1,48.8,49.2,40.9,44.8,132,139,271,55,90,145,443,531,974,342,550,892,1673,962,2635,5838,6334,12172,858,953,1811,3919,4241,8160,2408,2686,5094
POA2257,10732,12021,22753,4133,2205,6338,1124,2588,3712,374,374,748,485,421,906,6116,5588,11704,3919,5637,9556,7.9,7.5,7.7,57.0,46.5,51.4,52.5,43.0,47.5,228,231,459,89,140,229,735,999,1734,659,1040,1699,3292,1862,5154,10665,11551,22216,1765,2067,3832,7076,7605,14681,4583,5267,9850
POA2258,1971,2067,4038,1007,494,1501,272,614,886,71,96,167,75,75,150,1425,1279,2704,476,703,1179,5.3,5.9,5.5,72.3,61.8,66.9,68.5,58.2,63.2,48,36,84,18,61,79,196,246,442,163,227,390,580,360,940,2120,2116,4236,296,345,641,1472,1470,2942,791,853,1644
POA2259,20344,21886,42230,8921,4403,13324,1965,4978,6943,746,785,1531,905,799,1704,12537,10965,23502,6723,9843,16566,7.2,7.3,7.3,61.6,50.1,55.7,57.2,46.4,51.6,243,216,459,114,203,317,976,1668,2644,1206,1703,2909,6628,3789,10417,21394,22429,43823,3512,3773,7285,13809,14403,28212,9340,10175,19515
POA2260,8574,9020,17594,4111,2268,6379,1127,2527,3654,304,341,645,295,253,548,5837,5389,11226,2259,3182,5441,5.1,4.7,4.9,68.1,59.8,63.8,64.6,57.0,60.7,312,247,559,130,195,325,1199,1505,2704,797,1053,1850,2476,1283,3759,8528,8863,17391,1535,1598,3133,5533,5782,11315,3902,4119,8021
POA2261,19275,21932,41207,8200,4395,12595,2168,5116,7284,631,719,1350,930,847,1777,11929,11077,23006,6264,9633,15897,7.8,7.6,7.7,61.9,50.5,55.8,57.1,46.6,51.5,237,247,484,160,231,391,1109,1820,2929,1128,1764,2892,6222,3654,9876,19604,21637,41241,3275,3626,6901,13014,14275,27289,8314,9498,17812
POA2262,7599,8125,15724,3068,1555,4623,733,1767,2500,255,258,513,383,313,696,4439,3893,8332,2789,3848,6637,8.6,8.0,8.4,58.4,47.9,53.0,53.4,44.1,48.6,41,46,87,29,48,77,223,419,642,288,554,842,2407,1414,3821,8104,8490,16594,1230,1330,2560,5366,5573,10939,3289,3592,6881
POA2263,8764,9778,18542,3090,1608,4698,849,1837,2686,305,291,596,446,370,816,4690,4106,8796,3562,5099,8661,9.5,9.0,9.3,53.5,42.0,47.4,48.4,38.2,43.0,66,75,141,51,70,121,328,563,891,369,643,1012,2777,1594,4371,8576,9333,17909,1526,1645,3171,5698,6263,11961,3753,4107,7860
POA2264,5306,5553,10859,1921,1034,2955,522,1177,1699,194,180,374,189,153,342,2826,2544,5370,2260,2801,5061,6.7,6.0,6.4,53.3,45.8,49.5,49.7,43.1,46.3,139,98,237,50,71,121,398,541,939,338,540,878,1692,920,2612,5368,5526,10894,823,837,1660,3671,3818,7489,2170,2218,4388
POA2265,2137,2310,4447,790,437,1227,259,502,761,82,77,159,74,69,143,1205,1085,2290,810,1035,1845,6.1,6.4,6.2,56.4,46.9,51.5,52.9,44.0,48.3,117,64,181,18,44,62,234,306,540,144,243,387,589,378,967,2086,2255,4341,408,422,830,1324,1402,2726,1008,1089,2097
POA2267,1089,1165,2254,420,246,666,110,268,378,42,41,83,31,28,59,603,583,1186,450,554,1004,5.1,4.8,5.0,55.4,50.0,52.6,52.5,47.6,50.0,23,36,59,13,26,39,89,126,215,80,119,199,389,187,576,1097,1148,2245,160,184,344,762,814,1576,434,475,909
POA2278,1058,1038,2096,615,258,873,106,332,438,49,46,95,33,33,66,803,669,1472,216,337,553,4.1,4.9,4.5,76.0,64.5,70.3,72.8,61.3,67.1,4,4,8,3,8,11,18,60,78,46,84,130,455,196,651,1170,1148,2318,120,126,246,893,838,1731,320,363,683
POA2280,10442,11177,21619,4802,2337,7139,1095,2949,4044,373,375,748,348,290,638,6618,5951,12569,3398,4761,8159,5.3,4.9,5.1,63.4,53.2,58.1,60.1,50.6,55.2,231,194,425,109,189,298,895,1247,2142,790,967,1757,3529,1681,5210,10901,11483,22384,1498,1550,3048,7812,8200,16012,3910,4117,8027
POA2281,5512,5710,11222,2124,972,3096,533,1337,1870,205,168,373,224,137,361,3086,2614,5700,2088,2778,4866,7.3,5.2,6.3,56.0,45.8,50.8,51.9,43.4,47.6,82,69,151,55,58,113,329,518,847,329,469,798,1908,762,2670,5443,5576,11019,744,861,1605,4023,4093,8116,1865,2022,3887
POA2282,5573,6200,11773,2757,1434,4191,624,1784,2408,187,213,400,159,132,291,3727,3563,7290,1657,2467,4124,4.3,3.7,4.0,66.9,57.5,61.9,64.0,55.3,59.4,202,162,364,88,125,213,709,914,1623,489,608,1097,1776,899,2675,5878,6402,12280,815,851,1666,4385,4706,9091,1980,2225,4205
POA2283,9276,9836,19112,3821,1816,5637,977,2274,3251,324,302,626,331,281,612,5453,4673,10126,3426,4812,8238,6.1,6.0,6.0,58.8,47.5,53.0,55.2,44.7,49.8,248,175,423,82,157,239,753,984,1737,626,934,1560,2992,1518,4510,9472,9895,19367,1329,1381,2710,6716,6995,13711,3497,3711,7208
POA2284,4121,4531,8652,1850,919,2769,430,1031,1461,150,150,300,152,130,282,2582,2230,4812,1388,2113,3501,5.9,5.8,5.9,62.6,49.2,55.6,58.9,46.4,52.4,69,53,122,34,51,85,245,396,641,249,319,568,1362,732,2094,4224,4440,8664,634,699,1333,2984,3083,6067,1545,1801,3346
POA2285,10610,11433,22043,5531,2799,8330,1022,2946,3968,396,436,832,363,300,663,7312,6481,13793,2936,4568,7504,5.0,4.6,4.8,68.9,56.7,62.6,65.5,54.1,59.6,168,157,325,65,131,196,642,1096,1738,620,903,1523,3713,1956,5669,11303,11866,23169,1589,1794,3383,7611,7932,15543,4396,4815,9211
POA2286,1348,1337,2685,668,282,950,116,370,486,70,48,118,46,46,92,900,746,1646,377,537,914,5.1,6.2,5.6,66.7,55.8,61.3,63.3,52.4,57.9,8,13,21,8,10,18,39,85,124,48,82,130,498,229,727,1407,1442,2849,199,226,425,1082,1072,2154,427,479,906
POA2287,12768,13839,26607,6206,3208,9414,1391,3633,5024,456,490,946,438,400,838,8491,7731,16222,3772,5583,9355,5.2,5.2,5.2,66.5,55.9,61.0,63.1,53.0,57.8,356,329,685,117,187,304,1129,1547,2676,802,1112,1914,3889,2071,5960,13343,14066,27409,2085,2226,4311,9184,9692,18876,5290,5672,10962
POA2289,7328,7855,15183,3596,1965,5561,943,2259,3202,271,299,570,206,180,386,5016,4703,9719,2057,2924,4981,4.1,3.8,4.0,68.5,59.9,64.0,65.6,57.6,61.5,282,259,541,121,177,298,1068,1388,2456,623,839,1462,2191,1090,3281,7689,8073,15762,1119,1176,2295,5410,5721,11131,2852,2996,5848
POA2290,12539,13602,26141,6003,3121,9124,1388,3565,4953,406,510,916,399,356,755,8196,7552,15748,3833,5517,9350,4.9,4.7,4.8,65.4,55.5,60.2,62.2,52.9,57.4,309,280,589,122,231,353,1325,1744,3069,957,1256,2213,3991,2058,6049,13155,13863,27018,1867,1932,3799,9416,9953,19369,4571,4938,9509
POA2291,5551,5641,11192,2836,1608,4444,798,1561,2359,211,229,440,178,143,321,4023,3541,7564,1321,1925,3246,4.4,4.0,4.2,72.5,62.8,67.6,69.3,60.2,64.7,368,267,635,88,155,243,1127,1338,2465,511,623,1134,1266,644,1910,5277,5368,10645,1073,1135,2208,3496,3615,7111,2548,2582,5130
POA2292,1019,1002,2021,489,310,799,129,275,404,41,35,76,42,36,78,701,656,1357,267,311,578,6.0,5.5,5.7,68.9,65.3,67.1,64.7,61.8,63.3,33,34,67,8,25,33,124,162,286,63,97,160,305,169,474,965,927,1892,215,202,417,572,556,1128,526,496,1022
POA2293,951,899,1850,448,284,732,128,243,371,28,34,62,37,25,62,641,586,1227,237,264,501,5.8,4.3,5.1,67.5,65.0,66.3,63.6,62.3,62.9,32,36,68,12,25,37,145,169,314,69,96,165,222,123,345,773,728,1501,224,230,454,445,404,849,488,506,994
POA2294,782,792,1574,348,241,589,85,180,265,32,35,67,40,28,68,505,484,989,214,268,482,7.9,5.8,6.9,64.6,61.1,62.8,59.5,57.6,58.5,28,23,51,7,17,24,91,170,261,53,71,124,183,94,277,653,648,1301,187,219,406,384,386,770,400,429,829
