region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
POA2865,0,3,0,0,3,17,18,14,3,58,0,0,0,0,0,0,0,0,0,0,0,6,3,8,3,4,7,4,9,44,15,32,73,107,79,122,53,44,12,537
POA2866,0,0,0,3,16,38,42,45,26,170,0,0,0,0,0,3,3,0,0,6,0,3,15,9,7,15,12,34,15,110,65,125,286,312,375,371,255,189,70,2048
POA2867,0,0,0,3,5,10,3,6,3,30,0,0,3,0,3,0,0,0,0,6,0,0,0,4,0,10,8,6,0,28,17,17,58,55,99,97,74,27,9,453
POA2868,0,0,0,3,3,4,15,13,14,52,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,6,6,0,27,15,22,36,54,73,55,64,36,26,381
POA2869,0,4,6,9,10,35,29,23,12,128,0,0,0,0,0,0,0,0,0,0,9,4,10,10,17,22,14,16,6,108,40,52,107,192,218,235,169,97,35,1145
POA2870,7,5,16,29,75,159,168,188,130,777,0,4,3,0,0,3,9,9,5,33,64,67,103,115,130,111,156,126,59,931,397,648,1339,1480,1624,1369,1047,752,306,8962
POA2871,3,6,18,30,73,136,137,127,65,595,3,0,3,3,0,7,9,5,0,30,19,16,37,60,60,93,132,108,42,567,260,447,853,1034,1161,1164,945,577,225,6666
POA2873,0,0,3,3,6,10,15,15,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,9,8,3,39,12,24,48,73,88,111,70,64,24,514
POA2874,0,0,3,0,0,6,12,12,6,39,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,7,3,7,30,9,3,35,46,56,48,47,29,18,291
POA2875,0,0,3,0,13,13,27,22,9,87,0,0,0,0,0,0,0,0,0,0,3,3,6,3,4,16,10,8,6,59,20,36,95,115,145,160,115,77,24,787
POA2876,0,0,0,0,3,14,6,6,0,29,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,9,0,3,0,26,13,11,16,37,49,58,21,21,0,226
POA2877,6,3,5,7,35,83,66,67,22,294,0,0,0,3,6,20,7,9,3,48,20,22,24,32,40,46,31,27,15,257,112,215,471,480,559,545,372,257,81,3092
POA2878,0,0,0,0,5,6,0,0,0,11,0,0,0,0,0,0,3,0,0,3,0,8,14,9,8,10,4,0,0,53,4,18,34,19,29,35,19,0,0,158
POA2879,0,0,0,0,11,24,26,15,6,82,0,0,0,0,0,0,4,0,0,4,4,3,10,13,19,11,14,7,3,84,26,37,92,111,134,135,102,35,9,681
POA2880,26,26,59,82,257,448,320,303,114,1635,0,4,5,8,12,15,9,11,0,64,64,98,191,162,259,256,310,415,249,2004,596,1070,1968,2223,2847,2712,1843,1400,493,15152
POA2898,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,13,0,13,54,43,66,49,42,25,5,297
