UCL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
UCL115058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,22,20,16,69,0,0,3,0,5,22,20,16,66,48,41,36,63,105,149,91,24,552,6,0,0,3,9,10,16,8,58,51,45,41,69,122,184,126,46,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,11,0,0,0,0,0,7,5,0,6,48,42,57,62,147,173,135,43,708,0,3,0,0,10,15,8,20,71,51,45,62,65,158,194,151,66,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,23,22,16,77,0,0,4,5,3,23,22,16,79,98,80,96,119,249,323,224,67,1263,0,3,0,12,18,26,26,32,123,98,89,104,138,278,378,280,110,1463
UCL115059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,8,8,33,0,0,0,4,5,12,8,8,33,69,56,58,82,118,119,85,28,619,16,10,7,17,18,16,16,5,97,81,66,66,103,142,150,102,47,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,69,69,72,90,126,140,99,51,719,8,12,13,13,14,16,18,3,101,80,81,94,105,137,160,115,60,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,12,8,8,37,0,0,3,7,5,12,8,8,37,133,121,135,170,244,264,182,87,1345,22,21,19,31,34,35,32,12,206,158,148,158,204,278,311,220,105,1585
UCL115060,267,55,33,17,0,0,0,0,379,0,0,3,4,0,0,0,0,14,0,4,11,10,6,12,9,5,53,269,64,48,27,16,12,9,5,442,133,132,127,85,68,47,21,0,607,127,22,10,10,6,4,0,0,186,531,218,187,123,90,61,24,4,1231,104,26,15,4,0,0,0,0,149,0,0,0,0,0,0,0,0,9,0,0,4,9,3,7,4,0,18,104,30,20,11,3,7,4,0,173,131,172,154,111,90,55,27,5,744,46,19,6,6,6,7,0,0,94,282,222,181,124,101,62,24,5,1004,375,83,49,20,0,0,0,0,528,0,0,9,3,4,0,0,0,19,0,7,12,13,11,18,5,5,69,374,94,65,35,16,18,5,5,617,269,306,282,193,151,94,46,5,1345,174,42,12,16,10,14,0,0,275,816,440,363,249,186,123,56,13,2240
UCL115061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,11,13,6,32,0,4,0,3,0,11,13,6,32,58,47,40,53,54,68,38,24,385,0,3,5,0,0,0,0,0,9,58,50,46,56,61,77,47,34,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,3,4,5,59,61,45,59,74,89,69,69,535,0,0,4,0,4,4,9,15,29,59,66,48,61,77,93,81,87,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,11,10,13,41,0,4,0,5,0,11,10,13,41,124,112,83,116,131,161,112,94,914,0,8,7,0,4,4,9,14,40,124,118,88,119,138,170,129,119,999
UCL115062,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,4,5,5,4,3,4,27,0,5,5,5,10,4,3,4,30,80,80,89,80,64,59,25,0,476,0,0,4,3,0,0,0,0,17,79,83,93,89,74,68,34,9,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,80,81,86,77,97,60,26,4,516,3,3,0,0,0,3,4,0,17,84,88,87,84,99,59,28,4,535,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,7,10,4,3,4,32,0,5,4,7,10,4,3,4,32,161,158,174,155,162,116,57,7,998,4,8,0,11,3,5,6,0,32,160,165,183,171,173,130,67,10,1066
UCL115063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,12,0,0,0,0,3,3,3,0,15,63,56,74,82,58,49,24,7,412,5,0,6,0,3,0,0,0,13,67,59,76,83,65,53,32,10,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,61,62,73,90,82,62,30,7,471,0,0,0,3,0,0,0,0,3,61,62,80,97,85,62,30,7,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,16,0,0,0,0,3,3,3,0,14,121,116,146,172,147,107,55,10,886,5,0,8,7,3,0,0,0,18,128,121,158,180,153,118,61,13,923
UCL115064,7,23,17,0,0,0,0,0,42,0,0,0,0,4,0,0,0,8,5,6,6,16,16,31,14,7,97,8,25,24,19,21,31,14,7,150,217,166,202,231,265,246,141,33,1504,13,12,9,12,11,15,15,5,96,232,202,232,263,298,292,169,52,1745,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,9,3,0,0,4,0,0,0,3,17,219,198,254,281,331,308,194,105,1884,8,6,9,10,6,16,18,15,88,229,206,264,297,337,321,209,125,1986,8,22,17,0,0,0,0,0,47,0,0,6,0,4,0,0,0,9,5,7,6,20,16,31,17,15,106,11,31,24,23,21,31,17,15,161,429,362,461,518,598,554,336,136,3386,16,15,15,22,19,32,35,28,180,460,408,500,560,636,620,380,180,3738
UCL115065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,5,0,38,0,0,0,5,9,8,5,0,38,94,102,84,127,125,118,93,22,772,12,20,12,16,16,16,15,3,108,114,122,93,149,149,146,110,29,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,110,122,125,123,165,143,115,55,946,16,12,20,15,14,16,23,11,116,129,133,139,136,173,157,129,61,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,13,5,0,39,0,0,0,5,7,13,5,0,39,206,225,205,246,294,265,207,77,1728,28,33,35,27,27,27,35,13,229,242,257,241,284,330,304,242,95,1992
UCL115066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,9,13,8,3,43,0,0,3,3,7,13,8,3,47,173,193,150,135,143,84,25,4,912,8,9,7,7,12,3,0,0,39,186,199,157,140,167,93,38,10,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,5,0,0,0,0,0,9,152,196,151,152,173,85,26,8,929,5,8,6,3,6,0,0,0,35,158,199,155,157,182,92,29,7,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,7,8,14,7,3,49,0,0,7,7,14,14,7,3,48,324,389,295,287,318,163,51,12,1839,15,13,11,5,14,3,3,0,71,343,400,314,300,345,185,68,13,1962
UCL115067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,25,14,8,68,0,4,3,10,10,25,14,8,73,98,85,102,87,166,173,106,27,845,10,15,3,6,3,9,8,4,56,107,93,107,100,177,205,133,42,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,10,0,0,0,3,4,3,0,0,10,85,100,112,132,180,203,149,100,1063,7,10,7,8,4,13,6,12,59,92,105,119,145,186,222,155,111,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,16,8,25,17,13,83,0,3,6,10,8,25,17,13,87,187,181,215,220,350,376,256,127,1904,18,21,13,11,14,21,16,12,115,201,199,232,249,367,423,287,152,2108
UCL115068,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,21,17,6,50,0,0,0,8,5,21,17,6,54,47,45,48,67,87,124,68,9,491,0,4,0,3,5,3,13,0,30,45,46,48,72,102,148,96,17,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,13,0,0,0,0,7,4,0,0,10,39,39,53,59,104,123,62,14,483,0,3,0,0,4,3,15,0,33,39,43,54,61,110,130,83,21,532,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,5,9,17,13,10,61,0,0,0,5,10,17,13,10,70,87,81,98,126,187,245,128,24,977,3,0,0,3,11,9,29,6,61,88,90,107,131,208,271,177,39,1103
UCL115069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,34,13,15,75,0,0,4,4,7,34,13,15,75,87,80,80,91,133,138,105,33,736,7,5,3,4,9,15,11,11,54,85,84,96,99,149,181,124,54,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,4,6,69,76,69,110,137,178,111,59,814,7,0,6,3,13,10,12,4,67,81,77,80,115,153,190,125,71,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,35,11,16,83,0,0,9,0,10,35,11,16,83,156,159,150,202,270,316,213,89,1550,18,0,16,11,20,24,27,11,121,164,158,171,217,297,370,251,124,1759
UCL115070,0,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,0,10,0,5,10,12,16,10,8,3,63,0,10,14,11,18,10,8,3,74,191,230,212,185,139,92,50,13,1116,7,10,7,4,4,3,4,0,45,202,257,234,201,161,110,66,18,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,0,0,12,0,4,0,0,6,3,0,0,13,213,262,217,189,136,119,48,4,1185,7,14,7,6,0,6,5,0,49,223,281,223,194,148,126,57,6,1246,0,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,0,10,0,11,12,8,14,12,5,3,76,0,13,17,10,18,12,5,3,89,400,496,432,376,282,206,101,16,2306,16,24,10,10,3,12,9,0,85,420,533,458,395,302,238,118,22,2483
UCL115071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,10,8,11,4,39,0,3,6,5,10,8,11,4,39,102,107,98,95,105,114,41,17,677,6,13,10,9,9,4,8,0,61,113,120,110,108,123,128,60,19,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,4,0,0,0,7,85,110,117,102,130,116,74,36,774,8,10,15,10,17,10,9,3,73,94,121,130,112,151,124,86,43,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,11,8,13,0,54,0,6,6,5,11,8,13,0,54,185,213,215,197,234,231,118,53,1452,18,19,25,21,23,15,22,5,135,200,243,239,223,267,251,141,61,1636
UCL115072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,12,29,9,3,68,0,4,0,8,12,29,9,3,73,83,51,72,100,122,161,67,0,654,5,5,5,5,0,0,0,0,22,93,55,75,111,135,187,79,7,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,9,71,62,107,105,163,177,53,9,743,6,0,6,3,0,4,0,0,17,72,65,112,105,168,185,53,9,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,17,34,9,3,78,0,4,4,9,17,34,9,3,78,156,111,175,209,287,337,120,10,1394,11,6,9,12,0,3,0,0,35,165,121,189,224,307,373,128,15,1515
UCL115073,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,5,4,38,0,0,0,0,8,20,5,4,39,93,108,98,87,111,121,58,16,692,21,11,14,15,12,9,3,4,84,113,123,116,99,130,149,70,21,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,89,103,90,86,136,118,89,43,753,16,9,9,9,7,13,9,3,77,102,112,95,95,152,132,95,49,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,5,6,37,0,0,0,0,13,20,5,6,46,180,204,188,170,246,243,145,65,1447,26,23,21,22,22,23,17,7,166,212,234,210,195,278,281,167,73,1652
UCL115074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,9,9,4,36,0,0,4,0,9,9,9,4,36,100,99,94,92,132,93,55,12,675,16,25,22,22,19,12,8,3,127,112,123,118,114,157,120,76,18,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,7,93,93,82,99,121,100,80,34,704,11,23,11,32,11,16,18,19,136,104,118,97,130,133,123,96,52,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,10,10,8,4,42,0,0,4,6,7,10,8,4,43,186,191,177,189,256,197,134,44,1378,29,46,34,48,27,32,24,21,268,219,236,210,246,290,245,172,70,1689
UCL115075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,23,12,66,0,0,0,0,3,23,23,12,66,40,27,21,46,69,97,86,10,392,0,0,0,0,3,0,3,0,10,40,30,21,50,76,119,114,18,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,33,20,40,50,89,150,109,21,506,0,0,0,0,6,4,4,4,14,33,19,40,50,94,157,114,24,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,26,12,70,0,0,0,0,3,23,26,12,70,73,43,64,97,156,251,196,26,903,0,5,0,0,7,0,5,3,22,73,50,64,99,170,279,225,41,994
UCL115076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,20,10,9,49,0,0,4,8,6,20,10,9,56,65,76,71,70,110,124,79,18,606,0,4,3,14,10,12,10,0,57,63,85,79,84,127,156,105,26,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,7,83,85,78,87,112,163,88,28,723,6,4,0,12,8,15,7,6,55,88,85,80,98,125,179,96,33,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,24,11,9,58,0,0,4,3,12,24,11,9,59,144,160,146,155,223,290,164,46,1330,9,5,8,26,19,29,20,6,116,152,166,157,187,250,332,199,53,1500
UCL115077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,22,59,40,25,162,0,5,0,8,22,59,40,25,162,88,73,95,119,226,437,186,31,1251,3,6,4,9,16,20,8,4,68,90,80,102,127,264,520,233,67,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,19,0,0,0,3,0,5,0,4,19,73,81,78,128,325,444,225,46,1401,10,4,7,4,9,14,12,12,71,78,87,88,140,341,458,239,65,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,26,68,44,32,178,0,6,8,5,26,68,44,32,178,151,156,177,244,560,880,407,83,2653,15,10,10,15,25,28,20,15,139,171,171,188,263,604,980,471,125,2970
UCL115078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,14,12,46,0,0,0,0,8,13,14,12,46,47,43,31,63,120,136,87,13,537,3,5,5,8,3,7,18,16,69,55,48,39,68,133,154,122,32,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,5,30,47,40,61,131,134,71,27,541,6,3,3,4,7,12,20,25,81,40,51,45,64,142,142,92,54,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,16,12,50,0,0,0,0,10,12,16,12,50,82,86,74,118,255,269,160,38,1077,8,10,15,6,11,14,42,36,153,87,97,86,134,278,296,211,87,1284
UCL115079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,11,11,11,41,0,4,0,7,4,11,11,11,41,105,110,76,101,165,109,71,26,766,16,19,13,14,24,19,13,8,127,120,137,97,120,197,134,93,40,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,111,100,84,106,182,122,108,32,836,18,3,17,15,18,12,19,7,98,127,106,99,112,192,133,122,39,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,3,6,11,9,42,0,4,5,7,3,6,11,9,42,217,214,160,201,344,230,178,59,1600,32,26,31,28,37,26,31,14,226,242,242,195,231,393,270,221,83,1874
UCL115080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,6,9,8,0,42,0,6,0,7,6,9,8,0,47,127,161,152,123,119,71,32,3,789,7,3,3,0,9,0,0,0,22,129,168,157,138,133,87,41,5,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,5,0,0,0,0,7,111,178,148,151,111,79,48,5,837,5,3,0,6,3,0,4,0,19,118,184,153,162,110,84,52,5,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,8,12,10,0,50,0,4,0,12,8,12,10,0,49,238,341,302,277,229,153,80,10,1629,10,5,6,4,4,3,4,0,43,243,352,309,295,247,170,91,6,1724
UCL115081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,15,0,0,3,0,0,3,0,0,15,42,108,57,49,60,42,20,9,389,5,33,6,13,4,7,5,0,74,45,145,68,63,71,58,25,9,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,52,89,65,49,63,38,28,29,414,6,10,13,10,9,5,5,0,61,53,100,75,59,72,40,33,31,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,18,0,0,3,0,0,3,0,5,18,89,199,121,104,126,80,49,34,802,12,46,25,21,10,13,7,0,134,105,247,144,123,144,97,53,43,954
UCL115082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,3,19,11,0,44,0,0,8,0,3,19,11,0,46,47,47,35,52,82,105,48,13,421,4,3,7,5,8,12,11,0,53,49,43,44,59,97,133,66,14,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,55,56,60,62,89,90,58,35,503,13,5,4,5,8,14,0,3,55,73,55,71,71,92,96,62,38,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,6,23,11,0,48,0,0,8,0,11,23,11,0,49,101,94,96,119,166,190,107,46,918,20,8,16,13,10,24,13,0,105,120,105,113,132,189,233,131,49,1077
UCL115083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,8,20,37,21,10,125,0,7,14,13,20,37,21,10,128,118,120,121,125,154,179,84,27,932,10,11,5,6,5,14,6,0,68,130,135,145,151,184,233,114,44,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,0,3,5,0,3,0,0,0,12,105,111,129,131,169,220,113,42,1031,7,5,3,4,5,10,5,4,50,113,119,140,140,183,231,127,51,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,11,25,42,21,16,138,0,9,16,13,25,42,21,16,141,218,232,247,259,324,403,203,76,1965,22,18,15,11,14,20,14,3,118,234,255,280,284,364,463,235,91,2223
UCL115084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,28,25,12,78,0,0,0,7,9,28,25,12,78,49,41,50,71,160,201,118,19,704,0,7,3,0,14,4,10,0,50,49,44,56,79,188,238,144,32,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,5,0,0,10,37,31,50,90,174,201,112,30,723,0,0,3,3,16,6,5,6,41,37,31,56,93,187,208,118,42,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,30,25,11,84,0,0,0,6,13,30,25,11,84,84,70,96,159,335,400,227,52,1428,0,7,9,5,32,14,14,9,90,90,76,109,172,373,442,265,70,1602
UCL115085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,10,0,6,0,25,0,4,5,3,10,0,6,0,24,65,42,48,67,79,79,49,8,433,3,5,0,7,4,9,4,0,36,63,46,54,76,83,92,53,15,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,8,60,52,65,76,96,89,42,12,500,7,0,4,4,4,9,4,0,27,65,52,70,82,99,101,44,17,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,8,5,6,0,27,0,4,9,0,8,5,6,0,30,126,90,112,143,170,169,93,22,927,10,5,3,11,9,18,12,7,61,134,98,120,156,193,191,104,31,1017
