UCL_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
UCL115151,0,0,12,3,9,17,4,13,0,65,0,0,24,26,9,11,5,10,0,86,15,19,39,29,27,7,27,15,0,195,23,19,30,31,15,12,26,7,3,171,22,14,30,29,34,4,32,20,0,188,10,13,14,21,28,8,31,20,0,147,4,5,3,8,4,0,0,3,0,38,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,78,75,165,144,125,66,128,101,11,897
UCL115152,0,0,4,5,0,7,0,0,0,22,4,0,5,3,0,0,4,8,0,28,3,10,20,13,3,0,13,20,0,79,8,7,12,9,3,6,0,6,4,54,11,16,7,9,10,6,10,13,3,83,14,12,3,9,9,10,21,3,3,87,5,3,3,0,0,0,4,3,0,26,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,29,56,58,51,39,33,53,48,13,374
UCL115153,0,0,0,5,0,8,0,3,0,21,0,8,15,7,6,0,3,8,5,48,6,15,13,8,12,9,17,9,0,84,7,6,14,9,11,8,9,9,0,69,12,0,14,13,16,8,12,17,0,90,22,16,6,9,10,6,9,24,0,108,7,0,3,0,0,0,5,5,0,27,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,66,45,71,48,55,34,56,70,11,455
UCL115154,0,0,8,6,0,12,0,11,4,36,0,8,21,12,0,5,3,10,4,58,9,26,21,8,3,11,23,20,3,129,12,13,13,15,24,3,23,10,0,125,7,15,10,14,4,12,19,9,0,98,16,17,24,19,8,12,21,19,6,135,9,3,0,3,4,0,9,3,0,39,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,63,85,91,82,56,56,101,80,20,629
UCL115155,0,0,10,17,7,37,4,23,0,99,4,19,24,30,14,16,12,32,4,150,21,46,52,69,23,25,24,76,10,347,13,40,29,55,29,21,20,31,8,245,21,38,30,58,37,15,29,29,7,264,39,32,35,70,46,25,36,40,6,331,13,18,13,13,10,8,9,12,3,97,0,4,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,124,191,200,313,161,141,131,252,38,1547
UCL115156,0,0,8,4,0,3,0,7,0,23,4,3,6,8,0,3,0,4,0,30,3,11,7,8,6,0,5,12,0,55,4,6,12,8,3,4,0,7,0,47,8,16,10,10,13,5,9,12,3,78,26,31,14,11,16,0,9,13,0,120,11,3,9,3,4,0,4,3,0,46,4,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,51,66,54,54,44,31,38,58,3,403
UCL115157,0,0,7,5,0,5,0,10,0,22,0,4,6,4,6,3,3,4,0,29,0,5,19,11,3,3,15,9,0,71,5,10,9,19,8,8,18,11,5,89,5,7,10,18,8,9,18,12,0,94,3,0,13,11,8,3,26,14,5,87,0,0,4,0,4,0,7,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,58,70,41,37,89,65,7,415
UCL115158,0,0,28,20,3,25,3,13,0,91,3,7,23,27,8,7,9,20,4,117,24,66,59,28,20,17,38,18,0,279,28,45,48,27,30,13,30,22,3,239,29,22,32,20,33,7,33,28,6,195,32,18,30,15,29,13,41,25,12,215,20,11,8,3,28,4,12,7,0,92,11,0,0,0,0,0,0,4,4,25,0,0,0,0,0,0,0,0,0,0,142,170,231,145,142,88,171,129,24,1244
UCL115159,0,3,25,6,0,14,0,16,0,65,3,5,34,9,8,5,0,9,0,78,20,30,51,14,25,15,24,16,6,190,38,45,36,22,24,9,15,15,4,195,50,29,29,22,45,16,16,19,7,225,27,32,30,15,31,10,30,11,3,174,0,0,8,8,14,0,0,6,0,39,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,138,142,205,93,153,69,85,75,16,986
UCL115160,0,0,18,13,9,18,5,16,0,84,3,7,19,5,7,16,3,7,0,67,39,72,71,30,49,25,22,15,9,329,117,119,85,44,65,19,35,21,12,516,69,50,30,37,54,20,26,17,7,311,29,30,20,8,39,12,22,13,4,177,11,6,3,0,4,6,4,4,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,270,280,252,147,229,113,120,93,29,1525
UCL115161,0,5,11,9,0,29,3,21,3,79,4,14,31,30,8,15,3,17,0,129,25,56,55,70,23,27,23,57,10,347,21,52,39,62,30,22,27,51,8,306,27,36,40,66,36,22,31,55,3,327,29,46,32,67,41,31,39,55,6,342,6,17,13,6,14,6,13,11,0,92,0,3,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,117,225,225,314,157,156,145,272,29,1637
UCL115162,8,0,13,17,0,39,6,35,0,125,4,8,23,19,8,18,8,17,3,114,23,64,48,34,32,20,7,31,0,266,45,88,47,39,42,26,9,21,4,321,39,88,39,45,50,16,15,24,5,322,25,56,29,37,36,21,19,20,0,251,8,17,3,9,10,8,7,6,0,67,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,155,328,201,198,184,154,68,158,16,1462
UCL115163,0,0,15,6,0,17,3,11,0,62,3,7,24,26,9,12,4,11,0,100,17,24,44,28,14,9,12,11,0,161,28,19,26,19,21,6,26,15,0,165,34,26,37,22,34,14,23,19,0,206,18,23,29,20,19,8,13,33,0,174,4,7,4,0,4,3,5,3,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,99,96,179,123,104,76,98,111,9,894
UCL115164,0,3,5,6,3,10,0,13,6,42,0,5,19,8,7,7,3,11,5,58,5,8,24,14,7,13,5,8,0,84,12,19,18,15,6,3,10,3,8,93,17,8,17,15,25,10,17,7,0,123,13,16,9,6,14,7,13,11,3,88,5,11,0,0,7,6,0,5,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57,69,90,66,62,52,43,55,21,516
UCL115165,3,0,9,4,0,16,0,13,5,55,7,3,13,9,5,3,4,8,0,47,13,20,23,13,18,11,9,20,3,129,10,13,21,9,11,6,5,7,0,92,22,10,16,12,19,13,14,12,7,124,15,11,4,5,8,10,7,21,0,78,0,0,3,0,3,0,4,6,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,74,57,96,51,71,53,47,83,22,554
UCL121001,0,0,4,7,0,13,0,0,0,19,0,4,0,4,0,7,3,0,0,24,11,13,15,3,4,3,4,14,0,64,8,11,6,10,6,11,10,7,4,69,7,7,12,7,16,0,15,9,3,77,14,10,3,13,16,3,16,19,0,88,4,4,3,0,0,0,11,3,0,19,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,41,50,52,41,33,35,59,51,12,368
UCL121002,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,7,0,9,3,10,0,0,0,3,0,36,0,8,0,11,0,0,0,14,0,31,5,7,0,10,0,0,5,3,0,35,4,0,5,3,7,3,0,9,0,40,7,0,0,0,4,0,0,4,0,19,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,32,14,36,12,10,13,39,6,176
UCL121003,0,0,3,5,0,4,0,0,0,10,0,0,4,6,0,0,0,0,0,9,5,17,8,0,4,8,0,3,0,41,16,9,12,6,0,7,0,7,0,55,9,13,15,7,4,5,0,4,0,51,14,23,15,3,6,4,3,3,0,76,0,5,0,0,4,0,0,0,0,15,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,68,48,23,23,30,6,23,0,263
UCL121004,0,0,3,10,3,18,5,7,0,42,0,3,7,8,3,5,0,10,0,27,4,18,25,13,12,5,10,4,0,97,11,22,13,15,13,10,8,9,0,103,8,8,20,8,7,3,11,9,0,65,6,10,6,9,15,5,8,5,3,68,0,4,4,9,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,62,78,68,55,39,34,48,5,424
UCL121005,3,0,10,9,0,5,0,3,0,26,0,3,7,0,5,0,0,0,3,16,4,4,14,3,6,0,7,4,0,49,7,13,13,0,9,0,7,5,3,49,13,8,16,3,17,0,9,3,3,69,4,12,5,6,9,0,7,7,0,51,0,4,3,0,4,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,60,24,47,10,24,25,13,284
UCL121006,0,0,4,0,0,0,0,0,0,8,0,3,5,4,0,0,0,0,0,16,8,8,16,0,5,0,4,4,0,44,3,7,10,4,4,0,0,4,0,35,8,11,6,7,9,0,0,9,0,47,9,10,13,7,10,6,0,7,3,65,0,10,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,55,55,32,32,9,6,18,0,244
UCL121007,0,0,6,3,0,3,0,13,0,17,0,0,4,7,3,0,6,5,0,22,7,7,7,9,4,0,6,5,0,44,0,9,5,11,9,0,11,9,4,56,11,0,8,6,9,4,10,11,4,73,3,3,8,7,10,4,16,17,0,71,3,3,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,26,48,36,34,20,50,60,12,314
UCL121008,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,5,18,5,0,4,4,0,0,0,3,0,16,0,0,0,6,0,0,0,3,0,8,0,5,0,5,0,0,0,0,0,19,0,0,4,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,10,18,4,9,4,20,4,81
UCL121009,0,0,0,3,0,3,0,8,0,18,0,0,3,7,0,0,14,6,0,31,0,8,3,3,3,5,27,10,0,60,11,6,13,8,3,4,14,4,0,64,8,0,6,10,12,5,18,10,3,71,5,3,8,8,3,3,17,7,0,58,0,6,0,0,4,0,4,7,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,22,37,37,18,14,99,61,4,316
UCL121010,0,0,0,3,4,0,0,10,0,16,6,0,5,3,0,0,0,3,0,15,0,8,6,0,5,4,0,0,0,25,7,15,9,7,3,7,0,0,4,52,13,13,9,7,7,0,0,0,4,66,10,9,11,6,14,6,3,3,0,68,12,6,4,3,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,57,52,47,33,37,20,4,17,7,276
UCL121011,0,0,3,6,0,9,0,4,6,25,0,0,0,8,0,3,4,9,0,24,0,6,4,17,0,3,3,8,0,38,3,5,9,9,0,0,0,10,0,41,5,6,9,15,3,7,0,7,0,62,6,5,3,7,4,4,7,7,3,55,4,0,0,7,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,32,68,16,35,22,49,10,262
UCL121012,0,0,4,3,5,12,0,5,0,37,0,4,9,11,6,10,4,4,0,51,9,14,3,6,9,0,0,5,0,51,13,15,13,8,4,3,6,4,4,66,10,21,9,12,19,5,10,3,0,102,17,26,21,5,20,3,14,9,0,116,6,6,8,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,77,40,66,44,39,36,7,448
UCL121013,0,0,0,0,0,0,0,0,0,5,4,6,5,7,0,0,0,3,0,16,8,14,11,23,15,0,9,10,0,76,0,16,8,5,0,5,0,4,0,41,5,13,8,6,0,0,8,6,0,37,9,3,0,9,6,0,4,6,5,48,3,3,0,4,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,49,25,48,28,5,20,22,9,237
UCL121014,0,0,4,0,0,4,0,4,0,10,0,0,0,0,0,0,0,7,0,7,0,9,11,8,0,0,3,3,0,35,4,8,6,6,5,0,5,8,0,46,9,6,6,3,3,7,0,13,0,50,3,7,7,9,0,0,8,10,7,58,3,3,3,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,25,29,35,32,17,15,23,56,5,231
UCL121015,0,0,0,3,0,4,0,5,0,11,0,0,14,5,0,4,0,0,0,33,10,15,18,5,8,0,3,4,0,65,12,18,7,8,5,0,0,7,3,59,29,16,7,14,17,3,3,0,0,93,26,30,12,6,11,3,0,11,0,101,4,4,0,0,3,0,0,5,0,21,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,84,87,58,42,46,22,13,36,4,398
UCL121016,0,0,0,0,0,3,0,0,0,6,0,0,3,0,3,0,3,4,0,12,0,11,12,4,6,0,0,10,0,46,7,12,6,8,4,3,0,3,6,51,5,13,11,7,11,6,0,9,0,55,6,9,7,8,8,4,8,11,0,64,4,8,0,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,52,42,30,33,19,16,32,8,259
UCL121017,0,0,4,4,0,9,0,4,0,21,0,4,11,11,0,6,0,0,0,31,7,19,17,13,11,6,0,0,0,77,22,39,17,17,12,7,8,5,4,123,22,22,8,18,17,3,0,7,0,91,11,11,14,4,12,6,7,0,0,67,0,7,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,103,60,61,53,37,21,20,4,425
UCL121018,0,0,7,5,0,9,0,3,0,21,0,3,10,3,6,4,0,11,0,32,10,10,22,8,10,5,5,11,3,84,7,10,23,5,11,7,5,9,0,81,0,13,16,7,12,3,16,8,3,73,0,10,11,13,7,3,9,7,0,65,0,0,0,5,0,0,5,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,41,84,46,44,37,42,53,8,375
UCL121019,0,0,3,3,0,8,0,5,0,20,0,0,5,6,3,3,5,5,0,25,3,14,4,5,5,0,4,0,0,33,12,29,4,3,8,0,0,3,0,70,10,27,12,7,9,0,10,3,0,89,7,18,7,3,15,6,5,3,0,60,12,14,3,0,4,4,3,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,104,47,33,42,16,21,19,0,341
UCL121020,0,0,0,5,0,8,0,8,0,12,0,4,4,3,0,3,0,5,3,24,4,11,8,3,3,6,0,6,0,38,4,31,11,6,11,0,0,0,4,78,7,24,7,3,12,0,0,8,0,78,14,19,6,7,6,4,0,7,0,54,0,0,0,0,5,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,96,36,33,38,23,5,29,3,297
UCL121021,0,0,3,0,0,0,0,3,0,10,0,3,8,9,5,0,5,8,4,34,4,12,11,6,0,0,6,3,0,43,10,4,5,7,9,0,3,3,0,51,10,10,4,12,9,0,9,13,0,58,13,10,5,5,10,4,8,6,0,60,4,3,0,0,0,0,3,3,0,26,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,49,45,37,32,34,13,34,38,8,282
UCL121022,0,0,4,0,0,3,0,4,0,16,5,0,8,4,0,0,0,4,0,23,0,8,12,6,7,4,4,6,0,38,0,12,9,0,0,0,8,5,0,36,5,10,16,3,9,0,5,5,0,48,3,3,3,11,11,3,8,13,3,58,0,3,9,0,0,0,6,0,6,18,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,18,37,46,27,22,15,28,31,9,239
UCL121023,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,6,0,0,0,0,10,4,4,5,0,3,0,0,4,0,21,0,0,0,6,0,3,0,5,0,21,0,4,9,3,6,8,5,11,6,44,4,3,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,17,17,17,17,3,22,3,124
UCL121024,0,0,0,4,0,9,0,5,0,15,0,0,0,4,0,0,0,4,0,13,4,5,6,8,3,8,3,5,0,44,3,3,6,7,6,4,8,6,0,42,3,3,9,5,7,0,10,0,0,39,0,0,5,3,4,3,6,6,0,34,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,24,30,23,23,27,28,0,188
UCL121025,0,0,0,5,0,8,0,4,0,26,0,3,9,7,3,0,0,4,0,31,5,12,10,0,9,0,0,0,5,33,14,21,3,11,13,0,0,3,0,64,18,22,11,7,13,5,3,3,0,81,7,22,8,10,4,0,5,0,5,62,0,0,5,4,0,0,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,86,47,43,40,23,9,19,10,318
UCL121026,0,0,6,6,0,0,0,3,0,13,0,3,6,10,6,0,0,6,0,25,6,32,16,8,4,3,0,12,0,83,5,24,15,3,5,0,0,3,0,66,23,22,8,6,11,0,3,3,0,84,13,25,11,15,9,10,4,12,5,102,3,17,3,5,4,3,3,3,0,43,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,112,66,57,38,21,14,40,8,418
UCL121027,0,0,3,7,0,11,0,7,0,30,0,0,5,9,4,5,0,3,0,30,5,16,7,6,3,0,8,5,0,49,8,16,10,8,6,5,3,11,0,62,4,20,11,4,3,11,6,15,0,72,6,20,13,10,4,4,4,7,0,69,0,7,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,80,48,43,28,32,25,42,3,323
UCL121028,0,0,7,0,3,0,0,4,0,8,0,3,5,0,0,0,0,7,0,16,3,14,16,10,6,3,0,3,0,60,7,11,0,4,3,5,5,16,0,48,4,16,9,13,7,0,0,3,0,56,8,21,15,13,15,4,4,10,0,85,7,5,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,71,53,44,33,12,10,36,4,288
UCL121029,0,0,3,0,0,0,6,3,0,16,0,0,3,5,5,3,3,9,0,22,3,8,11,8,4,8,17,5,3,71,3,0,10,3,6,5,10,5,0,41,3,6,4,3,3,0,4,12,4,36,5,3,4,3,4,4,14,7,0,49,0,0,0,0,0,0,4,6,0,21,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,22,32,29,18,20,56,48,7,266
UCL121030,0,0,7,7,0,5,0,3,0,22,0,0,8,4,3,5,0,0,0,22,11,7,9,6,4,7,17,17,7,75,16,10,13,8,6,5,5,11,0,64,11,3,6,9,9,4,6,10,5,61,8,5,10,12,10,3,18,26,0,86,4,0,0,0,6,0,3,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,21,57,43,42,21,58,69,10,359
UCL121031,0,0,0,6,0,7,0,7,0,25,0,0,7,3,0,3,0,3,0,17,8,16,12,6,9,0,0,3,0,62,13,22,16,7,9,4,0,6,0,66,14,12,14,19,13,5,4,14,0,99,21,31,14,11,17,8,4,4,4,105,3,12,4,0,3,0,0,0,0,33,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,55,94,79,54,53,28,12,41,3,417
UCL121032,0,0,7,0,0,8,0,0,0,12,0,0,0,6,0,3,0,4,0,15,5,3,0,9,5,0,4,9,0,43,9,8,6,4,4,0,4,6,0,46,9,8,0,7,3,6,7,3,3,40,3,14,3,11,12,4,9,13,0,66,4,0,5,4,9,0,6,0,0,20,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,36,34,28,34,28,17,24,40,5,241
UCL121033,0,0,0,0,0,8,0,0,4,15,0,0,0,3,0,0,0,0,0,10,0,9,4,3,3,5,3,3,0,38,5,33,8,8,6,4,4,0,0,73,5,11,13,6,4,0,0,0,0,38,3,10,3,0,5,0,3,10,0,39,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,69,28,25,20,16,10,29,3,222
UCL121034,0,0,4,13,0,8,6,8,0,37,5,0,12,12,5,5,9,4,0,56,14,13,30,13,10,8,4,17,6,112,22,23,17,7,8,8,0,6,0,98,29,38,17,13,21,5,6,9,4,141,20,16,10,6,11,8,6,0,0,76,7,6,5,3,0,4,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,100,89,80,48,49,25,43,15,541
UCL121035,0,0,7,4,0,18,0,12,0,47,0,0,9,13,6,3,3,6,0,41,10,8,22,28,12,0,7,12,4,102,7,10,8,14,10,9,12,11,0,94,9,11,17,22,15,9,15,12,0,111,7,18,10,11,12,6,15,9,0,83,4,3,0,0,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,48,79,92,56,43,62,67,8,490
UCL121036,0,0,8,8,0,18,0,8,0,50,3,0,9,5,3,11,0,5,0,38,6,22,17,16,9,4,4,14,4,94,26,41,28,22,22,11,7,10,4,162,31,34,19,25,26,11,12,10,5,165,16,19,6,15,14,10,7,0,0,90,4,7,3,4,4,3,3,5,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,88,121,95,95,78,63,30,52,12,641
UCL121037,0,0,5,4,0,9,0,6,0,16,0,0,4,3,0,0,0,8,0,26,3,12,17,9,4,0,0,4,0,45,14,11,16,5,5,4,0,7,0,58,8,31,9,14,7,3,0,14,5,94,3,18,12,12,11,0,0,4,0,70,5,3,0,0,5,3,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,38,71,69,49,35,22,0,46,6,326
UCL121038,0,0,3,0,0,0,5,4,0,11,0,0,3,0,0,0,0,0,0,11,3,8,11,3,0,0,7,8,0,42,4,3,8,8,0,7,4,13,0,38,3,4,0,9,0,0,9,12,0,34,8,3,10,11,9,7,11,18,0,69,0,3,0,0,3,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,39,26,14,17,31,52,4,225
UCL121039,0,0,5,4,0,4,0,7,0,21,0,0,0,6,0,0,0,0,0,15,16,15,16,7,6,10,0,5,0,72,14,19,10,9,7,0,0,4,0,72,19,20,6,10,9,9,3,6,8,82,20,18,3,5,9,0,0,4,0,61,7,5,0,0,4,5,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,75,85,40,32,34,28,7,26,13,343
UCL121040,0,0,7,5,0,8,0,6,0,35,0,0,8,6,5,0,0,0,0,15,0,6,11,3,0,5,0,0,0,19,3,26,11,3,6,7,0,0,0,59,21,27,14,7,11,4,4,4,0,98,6,13,11,6,10,3,0,0,0,57,0,0,4,0,4,4,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,76,52,32,43,26,10,14,0,294
UCL121041,0,0,4,5,0,0,0,9,0,8,0,0,4,14,0,4,0,0,0,22,5,4,6,0,0,4,4,3,0,29,6,7,4,7,3,0,3,0,0,30,6,3,11,10,8,0,11,9,4,51,3,7,5,14,4,0,7,6,0,48,9,0,0,8,4,0,3,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,27,25,38,46,26,4,20,26,5,220
UCL121042,0,0,0,3,0,4,0,0,0,11,5,0,5,8,0,0,0,0,0,21,7,23,5,3,0,0,4,4,0,48,13,20,3,0,0,0,3,0,0,40,0,8,0,3,3,0,0,4,0,30,20,16,5,0,8,6,0,3,0,66,5,15,3,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,90,29,27,17,8,11,15,0,241
UCL121043,0,0,8,6,3,4,0,3,0,27,0,0,7,0,6,0,0,3,0,22,14,6,14,5,4,5,0,3,0,52,15,26,10,0,13,9,5,0,4,88,14,22,11,0,19,8,3,4,0,79,13,12,10,3,6,9,4,4,0,57,8,0,0,0,4,4,0,0,0,24,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,71,76,62,23,57,28,14,24,7,356
UCL121044,0,0,0,0,0,5,0,0,0,4,0,0,0,5,0,5,0,0,0,14,5,3,9,10,5,4,0,13,3,47,6,7,9,6,6,5,4,0,0,34,6,5,3,6,0,4,6,14,0,47,5,0,9,10,3,6,9,8,0,35,0,0,5,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,25,26,15,19,16,34,8,189
UCL121045,0,0,3,7,0,11,0,8,0,18,0,0,0,0,0,3,0,4,0,10,3,4,10,3,0,0,3,3,0,37,6,11,7,4,6,0,0,3,0,33,3,11,9,8,3,7,0,7,0,53,6,7,8,9,4,12,6,14,0,59,0,4,0,4,0,3,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,37,40,32,16,36,7,43,3,234
UCL121046,0,0,0,7,0,3,0,0,0,20,0,0,3,0,0,0,0,0,0,3,5,8,9,0,4,0,4,0,0,42,30,22,4,7,9,0,0,0,0,82,17,30,7,5,3,0,0,0,0,80,14,12,4,3,9,0,0,4,0,45,5,5,0,0,4,0,0,3,0,17,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,82,87,35,28,38,10,4,17,7,297
