SA2_MAINCODE_2016,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_sch_quls_Cert3a4_Level_M,Non_sch_quls_Cert3a4_Level_F,Non_sch_quls_Cert3a4_Level_P,Non_sch_quls_Cert1a2_Level_M,Non_sch_quls_Cert1a2_Level_F,Non_sch_quls_Cert1a2_Level_P,Non_sch_quls_Certnfd_Level_M,Non_sch_quls_Certnfd_Level_F,Non_sch_quls_Certnfd_Level_P,Non_sch_quls_CertTot_Level_M,Non_sch_quls_CertTot_Level_F,Non_sch_quls_CertTot_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
121011401,4297,4603,8899,2742,2068,4809,416,820,1233,109,171,276,125,136,260,3390,3191,6586,602,1081,1688,3.7,4.3,3.9,78.9,69.3,74,76,66.5,71,731,758,1485,107,177,291,1498,1590,3086,349,457,808,310,192,499,20,19,38,50,70,123,383,282,662,3514,3692,7210,1070,1155,2229,1778,1946,3724,2597,2723,5320
121011402,9331,10326,19654,4787,2850,7636,1256,2600,3856,172,297,469,269,242,511,6489,5984,12467,2437,3913,6346,4.1,4,4.1,69.5,58,63.4,66.6,55.7,60.9,1314,1176,2489,234,374,612,2968,3139,6099,716,1182,1891,731,396,1127,38,96,136,153,265,417,920,754,1677,10004,10656,20663,1444,1594,3033,6763,7187,13944,4213,4630,8843
121021403,7000,7393,14390,3798,2164,5960,955,2272,3226,188,232,421,199,218,416,5142,4880,10027,1664,2292,3956,3.9,4.5,4.1,73.5,66,69.7,70.6,63.1,66.8,559,537,1092,148,246,396,1358,1734,3087,725,973,1695,1519,631,2146,59,116,174,164,263,423,1740,1005,2748,7532,7856,15382,942,957,1901,5644,5811,11452,2506,2698,5201
121021404,4513,4626,9142,2453,1350,3807,615,1478,2086,114,159,276,121,120,243,3300,3111,6414,1064,1385,2451,3.7,3.9,3.8,73.1,67.3,70.2,70.5,64.6,67.5,319,309,628,86,164,252,808,1003,1809,454,623,1069,1091,447,1539,41,57,98,107,186,292,1239,687,1926,4948,5055,10004,495,494,993,3824,3885,7708,1402,1468,2867
121021406,7043,7635,14678,3525,2087,5612,942,2083,3022,162,226,390,219,181,399,4849,4576,9422,1923,2823,4753,4.5,4,4.2,68.8,59.9,64.2,65.7,57.6,61.5,905,732,1640,185,297,481,1746,2000,3744,631,876,1506,871,406,1279,46,82,133,140,258,401,1064,746,1811,7599,8031,15627,855,952,1806,5436,5755,11191,2644,2904,5551
121021577,4655,5038,9686,2564,1659,4221,675,1064,1743,109,166,276,185,260,439,3531,3150,6684,951,1708,2662,5.2,8.3,6.6,75.9,62.5,69,71.9,57.3,64.4,696,631,1328,92,138,238,1269,1451,2722,418,547,970,423,301,726,20,32,56,56,110,169,499,448,950,4033,4265,8304,1312,1400,2711,2061,2244,4303,3015,3144,6155
121021578,4182,4417,8601,2060,1203,3263,558,1064,1623,110,115,221,153,146,295,2882,2528,5407,1091,1647,2736,5.3,5.8,5.5,68.9,57.2,62.9,65.2,53.9,59.4,501,440,934,91,161,253,983,1054,2032,421,524,947,610,300,906,24,31,58,62,118,181,698,454,1149,4221,4324,8541,639,654,1289,2906,2980,5880,1761,1813,3574
121021579,3601,4057,7657,1911,1209,3116,424,783,1207,70,110,175,117,177,297,2522,2280,4802,911,1592,2495,4.6,7.8,6.2,70,56.2,62.7,66.8,51.8,58.7,585,551,1138,84,137,219,1065,1220,2282,325,411,733,334,176,505,24,30,51,41,98,140,401,300,698,3287,3576,6862,990,1056,2045,1734,1935,3677,2320,2454,4780
121031407,8176,9200,17376,3811,2402,6211,1087,2045,3137,172,215,388,316,286,606,5385,4955,10335,2476,3920,6401,5.9,5.8,5.9,65.9,53.9,59.5,62,50.7,56,1503,1175,2681,162,292,456,2602,2904,5502,538,887,1422,420,244,664,33,59,92,112,206,316,571,505,1074,7979,8629,16608,1613,1822,3431,4866,5396,10258,4512,4810,9321
121031408,8671,9562,18234,4278,2526,6798,1243,2486,3725,177,229,405,278,241,517,5977,5478,11450,2378,3696,6074,4.7,4.4,4.5,68.9,57.3,62.8,65.7,54.8,59.9,1511,1266,2782,235,369,600,2831,3121,5949,637,1012,1650,532,266,791,14,52,72,118,218,333,663,537,1198,8997,9482,18479,1618,1727,3341,6014,6371,12384,4227,4541,8768
121031409,5996,6722,12718,3085,1861,4938,839,1800,2643,140,177,314,223,184,406,4279,4020,8301,1536,2487,4023,5.2,4.6,4.9,71.4,59.8,65.3,67.8,57.1,62.1,1071,886,1957,165,289,458,1955,2079,4032,464,706,1170,396,177,574,12,39,54,71,164,242,480,389,869,6400,7063,13468,950,1029,1980,4365,4880,9246,2703,2999,5704
121031410,7589,8589,16173,3746,2230,5975,1072,2179,3247,154,188,335,224,201,422,5192,4799,9988,2174,3505,5677,4.3,4.2,4.2,68.4,55.9,61.8,65.5,53.5,59.1,1203,952,2156,167,294,455,2283,2455,4737,705,1044,1746,585,306,892,35,50,82,136,258,390,754,611,1368,7957,8673,16628,1267,1380,2652,5190,5712,10904,3727,4038,7764
121031411,7209,8303,15510,3361,1938,5301,900,2064,2962,140,190,331,209,186,387,4609,4374,8982,2290,3402,5690,4.5,4.3,4.3,63.9,52.7,57.9,61,50.5,55.4,1126,817,1943,204,313,515,2122,2348,4464,633,964,1604,595,303,897,23,51,72,148,268,420,769,621,1391,7496,8187,15690,1078,1102,2182,5165,5676,10842,3155,3395,6551
121031412,6836,7570,14409,3209,1949,5162,962,1867,2830,152,220,376,203,167,369,4536,4198,8732,1985,3051,5043,4.5,4,4.2,66.4,55.5,60.6,63.2,53.3,58.1,1027,793,1823,203,254,453,2039,2219,4260,539,875,1417,496,297,798,47,54,99,109,214,319,645,567,1214,7047,7553,14601,994,1065,2065,4587,4961,9550,3210,3438,6650
121041413,7331,8698,16032,4132,3579,7716,935,1735,2667,178,284,460,211,220,423,5454,5819,11273,1348,2326,3673,3.9,3.8,3.8,74.4,66.9,70.3,71.5,64.4,67.6,1115,1110,2223,216,372,588,2463,2971,5437,634,1081,1713,574,327,906,28,68,94,119,211,327,715,605,1319,6397,7437,13836,1531,1771,3299,3518,4245,7769,4088,4703,8789
121041414,7301,8380,15682,4518,3820,8336,792,1558,2357,155,296,455,196,200,395,5656,5877,11533,1149,1942,3090,3.5,3.4,3.4,77.5,70.1,73.5,74.9,67.7,71.1,1209,1299,2508,208,380,594,2593,2957,5551,653,899,1552,515,314,831,26,66,94,77,172,254,622,553,1173,5861,6656,12520,1699,1915,3609,2913,3461,6373,4410,4903,9314
121041415,10613,12852,23465,5439,3862,9297,1446,2676,4124,244,338,582,273,299,567,7395,7173,14575,2428,4765,7192,3.7,4.2,3.9,69.7,55.8,62.1,67.2,53.5,59.7,1689,1624,3317,245,471,723,3487,3926,7415,847,1460,2308,681,394,1070,30,92,119,140,302,441,843,788,1632,9791,11331,21125,2043,2483,4525,5851,6923,12771,5675,6599,12272
121041416,7369,8560,15929,4233,3666,7896,812,1532,2343,155,245,402,204,218,426,5401,5662,11067,1280,2183,3457,3.8,3.9,3.8,73.3,66.1,69.5,70.6,63.6,66.8,1130,1183,2309,218,309,529,2510,2958,5471,632,911,1540,500,311,814,32,45,75,106,179,285,637,538,1174,5572,6453,12022,1729,1924,3653,2784,3339,6123,4370,4933,9306
121041417,4717,4926,9642,2723,2122,4843,501,824,1325,108,145,251,109,149,255,3442,3241,6679,804,1222,2025,3.2,4.6,3.8,73,65.8,69.3,70.6,62.7,66.6,842,822,1667,131,183,318,1610,1735,3345,377,446,829,270,132,398,13,28,47,49,84,136,336,246,582,3295,3479,6774,1289,1282,2570,1434,1629,3069,3111,3082,6191
122011418,7331,8064,15391,3940,2190,6133,1012,2342,3345,194,246,439,169,201,369,5319,4966,10283,1666,2739,4403,3.2,4,3.6,72.6,61.6,66.8,70.2,59.3,64.4,882,694,1578,184,310,491,2243,2405,4648,638,1052,1693,810,379,1188,28,59,88,145,256,394,986,694,1678,7751,8286,16029,1226,1388,2617,5017,5477,10494,3592,3840,7435
122011419,9130,9492,18617,5047,3547,8592,1129,2022,3150,222,316,536,232,244,472,6631,6120,12754,1729,2564,4296,3.5,4,3.7,72.6,64.5,68.5,70.1,62,66,1159,1143,2299,221,322,544,2930,3022,5948,797,1071,1875,891,401,1295,42,74,116,127,209,342,1061,690,1750,7306,7548,14854,2138,2176,4313,3962,4160,8122,5228,5332,10560
122021420,4898,5206,10101,2221,1151,3367,810,1658,2464,156,127,282,118,117,242,3307,3047,6356,1369,1922,3293,3.6,3.8,3.8,67.5,58.5,62.9,65.1,56.4,60.5,382,286,670,99,175,273,1059,1160,2220,496,829,1326,944,347,1295,25,49,77,104,196,297,1079,590,1672,4855,5032,9886,723,815,1541,3311,3417,6730,2119,2300,4420
122021421,4250,4551,8797,1913,979,2894,620,1283,1906,101,118,220,79,87,165,2714,2471,5185,1265,1793,3060,2.9,3.5,3.2,63.9,54.3,58.9,62,52.3,57.1,305,260,574,65,128,197,825,920,1749,425,668,1095,882,281,1169,25,46,74,114,164,279,1023,495,1520,4252,4485,8732,534,529,1066,2986,3171,6154,1632,1730,3370
122021422,5152,5446,10603,2617,1452,4070,791,1746,2539,137,166,303,124,110,236,3671,3475,7147,1312,1783,3089,3.4,3.2,3.3,71.3,63.8,67.4,68.8,61.8,65.2,405,292,695,99,176,278,1083,1308,2393,591,853,1450,1111,426,1535,36,75,108,118,210,328,1261,712,1970,5270,5381,10650,786,861,1655,3551,3677,7225,2349,2427,4778
122021423,9105,10081,19191,4727,2629,7357,1226,3021,4249,251,300,543,202,192,396,6401,6142,12540,2210,3236,5447,3.2,3.1,3.2,70.3,60.9,65.3,68.1,59,63.3,488,497,989,142,256,400,1541,1945,3491,907,1420,2329,2294,821,3110,47,126,176,200,379,578,2547,1320,3867,9268,9842,19109,1466,1538,2999,6039,6414,12451,4233,4557,8794
122031424,5346,5743,11094,2590,1529,4117,743,1586,2324,136,170,305,132,118,251,3594,3397,6994,1511,2077,3586,3.7,3.5,3.6,67.2,59.2,63,64.9,57.2,60.8,264,264,520,67,126,195,835,1047,1873,478,715,1193,1203,506,1708,46,63,113,117,203,323,1364,776,2139,5619,5916,11528,681,688,1366,4066,4318,8380,1981,2050,4033
122031425,2780,3139,5921,1433,813,2251,365,888,1253,77,102,182,54,57,112,1935,1861,3799,716,1140,1857,2.8,3.1,2.9,69.6,59.3,64.2,67.4,57.4,62.3,116,132,243,28,71,102,424,528,948,294,470,760,732,284,1008,16,45,60,50,146,192,795,472,1263,3007,3268,6278,334,336,663,2199,2371,4573,1036,1123,2155
122031426,10041,10554,20591,5610,3732,9337,1438,2672,4110,254,356,613,246,274,522,7542,7034,14576,1839,2843,4688,3.3,3.9,3.6,75.1,66.6,70.8,72.7,64.1,68.3,612,661,1275,158,272,430,1967,2478,4444,1070,1371,2440,1968,881,2847,99,137,237,204,322,521,2265,1338,3604,8921,9253,18173,2057,2138,4192,5034,5273,10306,5546,5728,11278
122031427,4644,5201,9843,2263,1272,3534,656,1468,2118,104,127,233,115,123,234,3129,2989,6118,1382,2050,3430,3.7,4.1,3.8,67.4,57.5,62.2,65.1,55.1,59.8,470,411,883,95,178,269,1093,1250,2349,449,620,1070,714,279,992,21,47,65,92,144,234,825,469,1298,5240,5646,10887,604,622,1221,3827,4128,7953,1853,1952,3802
122031428,9508,10193,19702,4723,2617,7336,1292,2992,4287,222,307,526,291,207,493,6521,6119,12638,2645,3703,6344,4.5,3.4,3.9,68.6,60,64.1,65.6,58,61.7,696,635,1338,168,298,461,2000,2211,4212,1013,1460,2470,1699,680,2382,79,100,184,246,398,640,2020,1182,3203,10440,10847,21289,1159,1171,2333,7605,7913,15514,3570,3665,7236
122031429,8297,8586,16881,4814,3089,7902,1015,2323,3339,242,299,538,196,191,384,6258,5905,12160,1517,2161,3678,3.1,3.2,3.2,75.4,68.8,72,73.2,66.5,69.8,729,683,1408,157,266,425,1959,2398,4363,796,1138,1938,1506,559,2068,56,70,125,157,238,397,1716,870,2588,7870,7833,15703,1599,1715,3317,4754,4738,9495,4280,4447,8725
122031430,6224,6764,12991,3273,1921,5192,886,2025,2909,149,231,379,174,142,323,4478,4321,8800,1463,2076,3541,3.9,3.3,3.7,71.9,63.9,67.7,69.2,61.8,65.3,483,468,951,146,228,372,1364,1647,3010,614,882,1496,1175,512,1690,26,72,96,131,201,329,1338,780,2116,6652,6972,13631,947,1052,1998,4514,4787,9303,2700,2854,5556
122031431,9704,10660,20366,5053,3101,8156,1215,2778,3990,226,328,560,203,178,386,6703,6394,13093,2395,3532,5931,3,2.8,2.9,69.1,60,64.3,66.9,58.2,62.4,507,507,1010,150,292,445,1717,2179,3895,956,1420,2379,2279,874,3150,63,128,191,218,407,622,2559,1406,3967,9225,9849,19071,1660,1712,3374,5845,6231,12076,4610,4891,9496
122031432,1432,1494,2931,702,339,1048,219,459,676,36,43,77,37,36,66,988,873,1867,366,547,910,3.7,4.1,3.5,69,58.4,63.7,66.8,56.3,61.4,92,78,176,26,40,67,273,284,556,122,211,329,306,127,432,4,16,20,23,64,90,337,201,536,1468,1505,2980,186,188,373,1099,1072,2172,519,565,1082
123011433,4902,5470,10375,2643,1403,4046,494,1389,1878,155,173,326,95,119,212,3384,3083,6466,1306,2065,3370,2.8,3.9,3.3,69,56.4,62.3,67.2,54.2,60.2,152,192,342,62,129,197,544,764,1311,413,636,1044,1564,597,2158,25,70,93,102,178,283,1695,847,2537,5048,5491,10539,690,752,1437,3271,3545,6812,2211,2420,4634
123011434,7643,8194,15836,4634,2588,7226,791,2232,3024,215,325,533,230,251,486,5872,5398,11268,1478,2474,3950,3.9,4.6,4.3,76.8,65.9,71.2,73.8,62.8,68.1,225,246,477,88,177,261,719,1192,1911,716,983,1702,2300,954,3252,63,164,228,120,216,334,2485,1332,3820,7976,8378,16357,1554,1624,3177,4683,4951,9633,4329,4583,8907
123011435,10201,11108,21313,6492,3851,10342,1068,3124,4194,304,468,777,341,373,710,8205,7816,16019,1630,2938,4567,4.2,4.8,4.4,80.4,70.4,75.2,77.1,67,71.8,256,351,605,91,194,284,847,1528,2372,921,1364,2283,3077,1524,4604,73,210,290,192,305,493,3346,2041,5385,11194,11743,22937,1753,1877,3626,6903,7180,14086,5297,5715,11014
123021436,6803,7708,14512,3156,1906,5060,693,1518,2218,203,205,407,349,402,752,4398,4034,8439,1992,3204,5193,7.9,10,8.9,64.6,52.3,58.2,59.6,47.1,53,120,139,266,44,74,116,396,628,1025,410,740,1145,1751,1059,2813,61,150,220,129,217,341,1944,1428,3373,7152,7675,14824,1142,1165,2305,5031,5476,10509,2780,2998,5777
123021437,7212,7521,14735,3299,1948,5246,809,1419,2230,191,207,404,330,342,669,4627,3918,8545,2071,3143,5215,7.1,8.7,7.8,64.2,52.1,58,59.6,47.5,53.5,279,243,522,70,88,156,741,1012,1752,567,716,1285,1538,789,2326,71,126,200,104,210,315,1709,1136,2845,6604,6732,13340,1506,1624,3129,4217,4281,8499,3528,3747,7275
123021438,7707,8155,15863,3890,2386,6280,891,1828,2720,241,242,485,345,347,690,5369,4806,10174,1947,2863,4817,6.4,7.2,6.8,69.7,58.9,64.1,65.2,54.6,59.8,143,167,307,46,90,130,490,780,1272,520,849,1372,1965,1046,3011,73,168,239,153,235,392,2191,1451,3643,8104,8290,16393,1054,1123,2179,5984,6184,12168,2718,2800,5522
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,7899,7969,15867,3840,2275,6114,890,1583,2473,234,227,463,354,383,734,5317,4470,9782,2037,3028,5062,6.7,8.6,7.5,67.3,56.1,61.6,62.8,51.3,57,487,397,886,84,99,183,1051,1322,2367,616,763,1387,1638,748,2387,59,122,184,139,205,345,1839,1072,2909,7562,7626,15191,1491,1480,2973,4781,4759,9543,3797,3874,7668
123021441,6493,6762,13252,3133,1901,5033,735,1414,2148,203,191,399,269,265,532,4342,3765,8109,1833,2670,4504,6.2,7,6.6,66.9,55.7,61.2,62.7,51.8,57.2,179,220,403,39,88,133,534,690,1221,452,702,1154,1783,831,2614,71,113,186,127,212,339,1982,1153,3135,6480,6723,13205,981,1004,1991,4763,4831,9594,2442,2574,5020
123021442,8781,9516,18296,3996,2375,6369,985,1700,2685,257,225,485,460,530,986,5697,4836,10529,2481,3856,6343,8.1,11,9.4,64.9,50.8,57.5,59.7,45.2,52.1,665,564,1230,77,102,173,1042,1381,2418,664,818,1481,1558,892,2455,73,149,225,143,231,372,1773,1274,3055,9029,9525,18553,1298,1304,2606,5829,6254,12088,3923,3955,7871
123021443,7586,7903,15486,3733,2171,5907,965,1550,2518,242,233,474,356,397,751,5296,4354,9650,1959,3207,5162,6.7,9.1,7.8,69.8,55.1,62.3,65.1,50,57.5,363,340,703,63,88,148,783,940,1719,543,768,1313,1577,794,2375,63,140,205,149,211,362,1794,1137,2934,7817,8009,15824,1308,1306,2607,5236,5298,10533,3350,3533,6881
123021444,7863,8509,16373,3832,2226,6058,867,1800,2667,221,258,479,371,391,762,5293,4667,9963,2115,3268,5383,7,8.4,7.6,67.3,54.8,60.9,62.6,50.3,56.2,161,193,358,63,111,173,617,821,1437,575,818,1394,1890,1059,2948,67,164,235,163,263,423,2120,1481,3609,8073,8448,16516,1147,1253,2398,5896,6068,11962,2882,3224,6107
123031445,2258,2267,4524,1136,597,1736,227,598,826,78,73,157,61,60,125,1507,1336,2840,618,813,1432,4,4.5,4.4,66.7,58.9,62.8,63.8,55.9,60.1,26,46,70,14,35,47,97,187,285,129,266,389,807,329,1142,25,37,66,49,79,128,880,449,1329,2375,2374,4754,269,243,515,1653,1653,3304,869,873,1747
123031446,3656,3738,7391,2169,1114,3286,371,1056,1426,97,149,246,53,88,143,2693,2414,5106,797,1157,1954,2,3.6,2.8,73.7,64.6,69.1,72.1,62,67.1,93,103,202,29,90,118,301,518,821,320,476,793,1328,496,1831,27,60,87,53,120,172,1414,677,2085,3789,3636,7426,731,768,1503,2337,2219,4556,1859,1965,3824
123031447,6430,6790,13216,3272,1769,5043,649,1695,2345,241,260,502,200,207,412,4363,3938,8303,1623,2360,3981,4.6,5.3,5,67.9,58,62.8,64.7,54.8,59.7,121,199,321,59,106,166,387,703,1087,408,740,1148,2140,926,3068,58,153,207,135,201,337,2332,1284,3613,6609,6855,13465,968,1004,1976,4452,4510,8959,2680,2850,5533
123031448,3493,3552,7044,1923,991,2917,391,1008,1402,125,136,264,76,110,185,2519,2244,4767,786,1142,1923,3,4.9,3.9,72.1,63.2,67.7,69.8,60.1,65.1,82,125,205,24,64,86,246,380,624,217,408,627,1287,467,1754,23,88,110,57,123,186,1369,679,2046,3739,3692,7433,432,502,933,2732,2632,5363,1251,1376,2628
124011449,2231,2442,4677,758,439,1189,360,648,1006,54,54,110,79,62,137,1245,1196,2442,818,1075,1896,6.3,5.2,5.6,55.8,49,52.2,52.5,46.7,49.3,146,185,328,56,89,148,360,498,852,200,319,520,473,246,723,29,34,56,51,68,122,554,350,909,2041,2210,4250,369,387,763,1330,1484,2811,1013,1045,2053
124011450,7362,7745,15108,3717,2207,5922,982,2184,3169,194,245,440,192,191,382,5088,4826,9910,1980,2674,4652,3.8,4,3.9,69.1,62.3,65.6,66.5,59.9,63.1,509,542,1057,187,340,528,1255,1669,2927,770,980,1755,1843,774,2623,57,119,170,140,278,411,2034,1166,3206,7798,8037,15830,885,913,1803,5734,5962,11698,2671,2754,5421
124011451,6,7,14,0,0,0,3,4,4,0,0,0,0,0,0,6,7,12,0,3,3,0,0,0,100,100,85.7,50,57.1,28.6,0,0,0,0,0,0,0,3,3,0,0,0,3,0,4,0,0,0,0,0,0,3,3,4,3,6,8,0,0,3,3,9,7,0,3,3
124011452,5357,5984,11338,1709,1097,2806,906,1541,2442,150,158,308,199,200,394,2959,2992,5952,2029,2568,4599,6.7,6.7,6.6,55.2,50,52.5,51.6,46.7,49,373,417,787,107,225,331,821,1094,1915,500,793,1296,1017,584,1602,60,83,140,117,175,293,1190,843,2035,4753,5218,9978,898,984,1887,3081,3384,6468,2407,2698,5106
124011453,4263,4753,9011,1961,1154,3113,616,1353,1966,121,149,272,139,132,279,2835,2785,5627,1244,1772,3012,4.9,4.7,5,66.5,58.6,62.4,63.3,55.9,59.4,215,338,554,99,207,305,589,913,1504,431,642,1077,1175,583,1765,38,59,95,88,123,211,1305,766,2072,4489,4854,9340,532,554,1083,3229,3493,6723,1589,1754,3343
124011454,8238,9193,17433,4089,2441,6529,1067,2497,3566,185,271,461,230,202,436,5571,5412,10992,2398,3486,5884,4.1,3.7,4,67.6,58.9,63.1,64.8,56.7,60.6,504,568,1067,183,350,536,1115,1764,2879,911,1214,2124,2167,1001,3168,67,121,194,200,296,502,2440,1419,3858,8686,9434,18123,1019,1103,2123,6434,6968,13401,2959,3280,6245
124011455,2345,2724,5076,874,524,1403,328,643,971,53,75,131,85,55,144,1346,1303,2651,882,1285,2168,6.3,4.2,5.4,57.4,47.8,52.2,53.5,45.6,49.3,186,202,387,72,109,178,362,572,932,217,361,575,514,236,754,19,27,47,62,107,174,595,374,966,2279,2557,4837,373,359,730,1560,1712,3269,1010,1148,2156
124021456,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
124031457,6013,6346,12357,3310,1928,5234,593,1552,2145,163,201,366,214,223,442,4288,3902,8186,1451,2153,3605,5,5.7,5.4,71.3,61.5,66.2,67.6,58,62.7,94,126,226,34,49,82,302,544,846,348,605,954,1851,933,2785,52,134,189,120,205,328,2023,1273,3297,6324,6437,12765,784,851,1634,4622,4681,9306,2120,2286,4406
124031458,8842,9283,18124,5252,3194,8442,895,2179,3069,280,405,676,279,304,588,6700,6078,12782,1667,2719,4387,4.2,5,4.6,75.8,65.5,70.5,72.7,62.2,67.2,273,305,580,64,141,205,720,1174,1895,662,1010,1672,2510,1325,3833,60,160,223,128,231,363,2696,1721,4415,8688,8998,17689,1899,2036,3931,5205,5301,10508,4735,5071,9804
124031459,5384,6017,11401,2883,1629,4513,553,1575,2127,140,202,340,174,131,305,3750,3538,7294,1424,2273,3693,4.6,3.7,4.2,69.7,58.8,64,66.4,56.6,61.2,170,236,406,70,130,196,489,740,1233,472,641,1110,1613,686,2305,30,100,129,116,179,292,1758,961,2720,5712,5975,11691,649,683,1335,4194,4431,8620,1912,2057,3964
124031460,7794,8352,16143,4860,2964,7830,878,2406,3284,207,296,504,228,248,476,6176,5917,12093,1352,2130,3484,3.7,4.2,3.9,79.2,70.8,74.9,76.3,67.8,72,278,288,564,81,148,231,756,1213,1969,748,998,1746,2073,1077,3150,53,132,182,124,205,330,2253,1416,3666,8469,8954,17418,1135,1232,2373,5809,6113,11924,3331,3635,6968
124031461,6575,7139,13711,3445,2081,5520,632,1576,2212,184,244,423,223,248,473,4484,4147,8627,1722,2608,4332,5,6,5.5,68.2,58.1,62.9,64.8,54.6,59.5,140,200,348,60,100,157,473,745,1218,461,692,1153,1905,966,2877,49,126,175,121,212,338,2076,1305,3385,6712,7161,13877,986,976,1960,4750,5097,9852,2547,2712,5260
124031462,7429,7864,15293,3764,2265,6028,810,1638,2451,209,273,486,360,383,742,5143,4563,9707,1783,2831,4614,7,8.4,7.6,69.2,58,63.5,64.4,53.1,58.6,305,330,634,67,116,180,706,1012,1721,501,743,1239,1721,1007,2728,71,153,219,135,178,309,1925,1336,3258,7124,7454,14579,1513,1586,3100,4283,4411,8695,3849,4121,7964
124031463,3761,3701,7460,2206,1148,3350,410,960,1368,112,143,253,92,102,196,2821,2349,5169,717,1114,1827,3.3,4.3,3.8,75,63.5,69.3,72.5,60.8,66.6,123,128,246,15,68,85,369,525,894,291,397,695,1134,374,1505,23,49,77,71,122,191,1223,544,1767,3742,3677,7411,629,645,1269,2165,2040,4208,2011,2072,4079
124031464,5344,5766,11110,2415,1515,3931,523,998,1522,153,156,308,295,242,537,3381,2914,6296,1524,2433,3953,8.7,8.3,8.5,63.3,50.5,56.7,57.8,46.3,51.9,188,211,403,52,81,131,461,653,1112,376,520,893,1174,700,1875,52,108,158,113,168,285,1339,971,2313,4515,4893,9404,1226,1223,2444,2690,2841,5529,2790,3001,5791
124031465,2060,1999,4052,1207,640,1845,196,550,750,57,52,118,52,58,112,1515,1309,2820,429,594,1024,3.4,4.4,4,73.5,65.5,69.6,70.9,62.1,67,28,40,68,6,20,24,102,201,300,114,205,318,738,293,1033,16,33,53,32,75,109,795,403,1190,2195,2129,4318,260,223,483,1620,1558,3181,721,696,1420
124041466,5379,6049,11425,2548,1554,4100,618,1297,1919,158,164,324,196,197,390,3513,3209,6720,1488,2432,3923,5.6,6.1,5.8,65.3,53.1,58.8,61.8,49.8,55.5,151,167,313,47,100,150,354,683,1035,433,603,1038,1485,769,2250,45,105,146,103,196,299,1630,1069,2702,5002,5563,10566,982,1036,2019,3243,3564,6809,2518,2787,5307
124041467,5819,6304,12120,3245,1844,5087,626,1528,2158,178,207,388,184,225,407,4239,3807,8045,1290,2171,3458,4.3,5.9,5.1,72.8,60.4,66.4,69.6,56.8,63,97,124,225,34,90,125,298,618,919,363,608,980,1845,973,2817,56,132,188,103,191,291,2002,1296,3296,5863,6188,12051,940,968,1903,3992,4200,8188,2486,2675,5153
