SA2_MAINCODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
125011583,3,26,200,487,93,38,7,0,0,861,396,320,164,150,26,37,11,5,3,1119,0,3,10,61,8,8,0,0,0,93,0,0,4,3,7,0,0,0,0,19,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,19,85,262,145,122,67,24,7,731,0,0,0,0,0,0,0,0,0,6,3,0,0,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,8,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,4,3,3,0,12,0,0,6,14,6,3,3,0,0,30,20,26,103,400,32,10,5,4,0,604,0,0,0,9,0,0,0,0,0,21,0,10,18,33,10,3,0,0,0,69,0,4,3,21,17,3,0,3,0,56
125011584,0,9,55,106,19,12,0,3,0,205,267,502,385,347,63,62,48,22,32,1732,0,0,0,10,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,0,14,60,215,80,74,37,11,4,502,0,0,0,0,0,0,4,5,0,12,0,0,0,0,3,3,0,0,0,12,0,0,3,8,0,3,9,3,4,27,0,0,0,6,3,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,4,0,6,0,3,6,15,12,4,4,0,0,41,3,3,6,39,3,3,3,0,0,64,0,0,6,5,4,0,3,0,0,21,0,8,9,12,3,5,0,0,0,39,3,10,22,51,34,4,0,4,0,126
125011585,3,3,48,139,13,4,0,0,0,215,293,382,376,381,73,82,54,35,15,1682,0,0,0,13,0,3,0,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,4,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,13,85,252,146,78,41,36,7,666,0,0,0,0,0,7,21,14,0,53,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,9,5,0,0,21,0,0,0,8,8,3,3,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,3,4,0,9,0,0,3,22,5,13,3,0,0,54,4,8,11,70,3,3,7,0,0,102,0,0,0,3,5,0,4,0,0,14,0,3,3,11,0,0,0,0,0,16,0,0,3,23,7,0,3,0,0,33
125011586,0,3,35,64,4,11,0,0,0,119,537,732,679,765,185,162,73,45,30,3212,0,0,8,48,3,16,0,0,0,80,0,0,0,0,0,0,0,3,0,5,0,0,0,7,7,12,3,0,0,34,0,0,0,3,0,7,0,0,0,9,0,0,0,3,0,3,4,4,0,9,4,25,133,419,167,187,65,35,15,1059,0,0,0,3,4,4,16,7,3,43,0,0,0,3,0,7,0,0,0,16,0,5,3,19,4,10,7,7,0,56,0,0,0,19,4,12,12,0,0,45,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,6,0,0,13,0,0,0,0,0,0,12,10,3,32,0,0,28,65,16,32,3,0,0,142,8,6,54,165,26,21,4,7,5,284,0,3,8,43,11,8,7,0,0,81,0,0,3,23,3,0,0,0,0,24,0,0,0,10,7,3,0,0,0,16
125011587,0,4,15,19,5,3,0,0,0,54,141,258,219,217,64,72,40,23,7,1044,0,0,0,5,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,13,0,0,27,89,41,45,11,9,3,224,0,0,0,0,4,3,7,13,0,24,0,5,0,4,0,3,3,0,0,17,0,0,0,0,3,5,0,0,0,7,0,0,5,4,8,6,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,7,4,6,3,0,0,0,22,0,5,10,37,6,4,3,3,0,61,0,0,3,7,0,3,0,0,0,12,0,0,0,4,0,0,0,0,0,10,0,0,3,10,9,7,0,3,0,31
125021476,0,0,0,10,0,10,0,3,0,22,681,1374,1315,1055,558,535,467,395,142,6523,0,3,0,28,3,0,0,0,0,40,0,0,0,0,3,0,0,0,0,3,0,0,0,6,3,0,0,0,0,9,0,0,0,3,3,3,0,0,0,13,0,0,5,5,3,6,7,0,0,22,39,94,181,758,438,283,198,80,18,2079,0,0,0,0,0,0,3,3,0,10,0,0,0,3,0,10,3,3,0,29,0,9,10,31,46,52,44,29,15,239,0,0,0,16,10,4,12,6,0,49,0,0,0,4,0,0,0,0,0,4,0,0,4,4,5,3,9,6,3,39,0,0,0,0,3,4,6,9,3,28,8,19,72,186,106,216,58,17,0,689,7,48,32,211,65,51,33,7,0,448,0,4,11,39,18,8,15,10,0,110,0,13,12,87,16,23,6,3,0,156,0,0,0,0,4,3,0,0,0,17
125021477,0,0,4,22,9,11,0,0,0,50,723,1167,921,1465,613,498,289,193,93,5965,3,0,0,9,0,0,0,0,0,16,0,0,0,3,0,0,3,0,0,5,0,0,0,3,3,0,0,0,0,8,0,0,0,4,4,0,0,0,0,12,0,0,0,3,0,3,4,0,0,19,12,13,77,341,150,142,71,26,8,843,0,0,0,3,0,3,3,3,0,12,0,0,0,6,3,0,10,0,0,20,0,14,9,59,50,44,31,20,9,235,0,0,8,13,18,11,3,5,0,57,0,0,0,0,0,0,3,0,0,3,0,0,3,3,16,4,6,3,0,35,0,0,0,3,5,0,3,16,3,28,0,8,17,69,21,42,20,4,0,179,3,10,33,113,37,13,12,0,3,235,0,0,16,36,17,17,5,0,0,85,0,4,14,80,26,20,15,6,3,172,4,3,0,7,10,4,3,0,0,31
125021478,0,3,3,16,0,8,3,0,0,33,568,937,815,918,500,354,225,150,52,4524,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,6,0,0,3,6,3,0,5,0,0,20,3,33,86,387,193,141,63,68,6,979,0,0,0,0,4,3,3,9,0,23,0,0,0,3,0,11,3,0,3,27,0,3,5,31,25,32,29,22,4,156,0,3,0,3,7,9,3,0,0,31,0,0,0,0,0,4,0,0,0,9,0,0,0,3,4,3,5,7,0,16,0,0,0,3,5,3,4,8,0,26,3,10,9,76,17,69,15,3,0,206,0,5,20,99,27,25,12,6,0,191,0,0,0,23,6,6,3,0,0,42,0,4,4,66,17,9,13,5,0,131,0,0,0,8,9,4,0,0,0,21
125031479,0,11,34,50,6,7,0,3,0,112,567,1165,931,916,273,276,185,102,74,4498,0,4,0,23,3,3,0,0,0,38,0,0,0,7,0,3,0,3,0,10,0,3,0,6,18,7,11,7,0,53,0,0,0,3,0,0,0,0,0,3,0,0,0,11,5,4,0,0,0,20,3,16,47,128,90,64,34,15,9,410,0,0,0,0,6,3,6,10,0,30,0,0,0,10,3,3,3,0,0,24,0,0,0,6,17,15,23,8,8,74,0,0,9,27,15,9,7,0,0,68,0,0,0,0,0,3,0,0,0,3,0,0,3,0,4,0,10,4,4,32,0,0,3,0,0,5,18,11,0,42,0,3,3,9,3,12,0,0,0,38,0,0,3,32,8,8,9,0,3,59,0,0,0,9,3,7,0,3,0,31,0,5,9,32,7,3,0,0,0,55,0,8,16,43,49,9,7,3,0,122
125031480,0,7,14,35,7,3,0,0,3,71,493,898,706,623,173,152,101,61,57,3265,0,0,0,11,5,0,0,0,0,15,0,0,0,4,0,0,3,0,0,12,0,0,4,10,17,9,11,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,21,5,10,0,51,0,7,15,52,39,48,29,18,13,220,0,0,0,0,3,3,5,3,0,18,0,6,0,7,6,6,5,6,0,34,0,0,0,3,9,11,16,5,4,51,0,0,9,20,15,19,4,0,0,71,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,10,4,0,20,0,0,0,0,3,0,8,9,0,14,0,0,3,8,3,0,0,0,0,18,0,0,3,15,0,4,3,0,0,32,0,0,0,9,3,4,4,0,0,25,0,10,16,47,10,8,3,3,0,98,3,12,38,180,79,34,16,11,3,370
125031481,0,9,71,141,33,10,7,0,0,268,738,1068,811,926,260,218,104,50,26,4191,0,0,10,44,3,3,0,0,0,68,0,0,0,4,0,3,3,0,0,12,0,0,3,3,4,3,0,0,0,14,0,0,0,3,3,0,0,0,0,11,0,0,0,3,5,8,5,4,0,20,0,9,77,284,155,113,52,33,3,733,0,0,0,3,3,6,9,4,0,24,0,0,0,24,6,7,0,0,0,44,0,0,3,12,4,11,5,9,0,44,0,0,3,21,14,19,5,6,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,14,0,0,0,0,0,3,11,3,3,29,0,3,9,17,9,18,3,0,0,64,12,16,92,358,25,10,6,3,0,524,0,0,5,17,11,3,4,0,0,34,4,24,20,219,22,3,3,0,0,290,0,3,17,79,42,19,3,0,0,165
125031482,0,4,17,46,20,15,7,0,0,111,954,1650,1175,2147,757,552,551,192,44,8015,0,0,0,11,7,3,0,0,0,20,0,0,0,9,4,6,3,5,0,32,0,0,0,11,0,0,0,0,0,8,0,0,0,7,3,0,0,0,0,8,0,0,3,10,6,3,11,0,0,37,0,11,17,73,40,48,18,14,0,213,0,0,0,3,11,17,20,15,0,70,0,0,0,32,8,10,18,8,0,73,0,9,3,23,21,31,56,21,8,185,0,4,5,76,32,24,11,8,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,16,11,0,38,0,0,0,4,8,11,23,24,3,76,0,0,3,12,7,15,0,3,0,48,3,18,39,225,93,37,24,11,3,458,0,0,0,14,6,0,0,0,0,23,0,9,7,31,22,12,3,4,3,85,0,0,10,34,23,21,6,3,0,98
125031483,3,17,79,168,18,23,11,0,0,317,815,1378,1022,1028,223,243,131,78,36,4959,0,0,0,28,0,3,0,0,0,38,0,0,3,10,12,4,0,0,0,25,0,0,3,4,4,0,0,0,0,12,0,0,0,6,0,0,0,0,0,6,0,0,0,3,6,3,0,3,0,16,0,11,24,125,57,55,14,22,10,321,0,0,0,3,0,0,12,3,0,17,0,4,3,21,6,3,3,8,0,55,0,0,0,0,5,13,22,10,4,62,0,0,3,22,8,14,10,4,0,59,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,5,0,0,10,0,0,0,0,0,3,3,8,0,18,0,0,0,7,3,9,3,0,0,22,6,6,26,102,7,6,5,3,0,162,0,0,0,5,0,0,0,0,0,9,0,7,32,103,16,4,3,3,0,179,0,21,43,118,65,31,7,0,0,288
125031484,3,12,130,210,35,27,4,0,0,425,794,1160,942,1116,338,381,224,126,61,5142,0,0,0,24,3,0,0,0,0,30,0,0,0,7,3,3,0,0,0,18,0,0,0,3,3,5,0,0,0,8,0,0,0,4,0,0,0,0,0,3,0,0,0,3,9,0,3,3,0,24,0,10,35,113,49,47,25,12,3,296,0,0,0,0,4,5,7,5,0,31,0,6,0,21,3,7,7,3,0,49,0,0,0,7,18,24,20,13,3,87,0,0,0,32,21,13,13,3,0,85,0,0,0,3,0,3,0,0,0,8,0,0,0,0,3,0,6,3,0,21,0,0,0,0,0,0,8,5,3,22,0,0,0,14,8,9,3,0,0,34,0,3,34,124,17,11,6,11,3,210,3,0,0,8,6,0,4,0,3,34,3,20,38,147,18,8,4,0,3,242,4,16,39,109,57,22,10,3,0,259
125031485,3,12,219,412,67,36,12,4,0,769,1117,1474,1076,1520,427,373,216,112,64,6378,0,0,0,26,6,3,0,0,0,35,0,0,3,19,14,11,15,3,0,68,0,0,0,4,5,7,0,0,0,18,0,0,0,3,0,0,0,0,0,5,0,0,0,14,6,6,10,3,0,42,7,13,54,227,106,95,43,22,3,567,0,0,0,4,10,17,25,22,0,77,0,8,4,36,8,6,7,6,0,76,0,5,3,15,19,25,18,8,7,88,0,3,14,72,27,28,11,7,0,169,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,12,3,0,14,0,0,0,7,0,8,18,14,0,55,0,0,9,30,8,11,4,0,0,59,16,37,115,545,54,29,13,6,3,834,0,3,8,19,3,5,0,0,0,44,3,46,69,227,26,22,6,0,0,401,4,23,48,151,69,21,3,4,0,318
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,3,0,6,51,9,22,4,0,0,90,701,695,644,1434,402,354,179,93,83,4582,3,3,13,65,16,5,0,0,0,112,0,0,4,6,7,8,0,0,0,23,0,0,4,8,0,0,0,0,0,12,0,0,0,11,0,0,0,0,0,13,0,3,0,8,4,6,4,3,0,35,5,21,97,270,127,99,48,28,12,701,0,0,0,0,3,6,0,0,0,17,0,3,3,19,5,8,0,4,0,40,3,4,15,48,29,34,18,8,0,176,0,3,3,47,18,14,4,3,0,87,0,3,0,4,0,3,0,0,0,14,0,0,3,14,3,3,0,0,0,24,0,0,0,4,0,12,11,17,10,44,0,3,19,51,16,11,12,0,0,114,59,101,130,988,78,41,25,3,0,1432,0,0,5,23,4,3,5,0,0,42,3,22,31,204,64,27,17,8,0,372,0,3,6,23,20,3,0,0,0,64
125041490,0,0,0,0,0,0,0,0,0,0,241,471,369,486,261,207,228,108,24,2403,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,18,19,115,67,40,31,14,8,308,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,4,3,0,11,0,10,3,20,22,24,21,14,7,121,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,5,3,9,0,16,0,5,7,14,14,24,10,0,0,75,3,4,3,31,12,12,11,3,0,69,0,0,0,7,0,0,0,0,0,16,0,0,3,8,13,7,0,0,0,34,0,0,0,0,0,0,0,0,0,0
125041491,0,0,9,26,5,0,5,0,0,49,795,714,417,1067,373,271,261,131,93,4101,4,4,4,74,11,3,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,7,4,3,3,3,0,26,3,13,15,154,49,41,16,19,3,308,0,0,0,3,4,0,3,3,0,15,3,0,0,18,0,4,3,0,3,36,3,16,8,33,25,25,21,19,12,152,0,3,3,29,9,8,9,0,3,59,0,0,0,3,3,3,0,0,0,6,0,0,0,0,3,0,4,5,0,13,0,0,0,3,0,0,3,5,0,17,0,3,8,31,15,15,3,0,0,75,96,191,143,1698,102,42,25,3,0,2305,0,3,4,14,3,7,3,0,0,36,0,5,14,113,18,14,8,4,0,175,0,0,0,15,3,5,3,0,0,34
125041492,0,0,17,60,7,8,9,0,3,112,875,541,405,955,245,173,87,43,14,3340,3,8,22,90,9,5,0,0,0,137,0,0,3,14,6,3,0,0,0,23,0,0,3,7,3,0,0,0,0,16,5,0,0,10,0,4,0,0,0,17,0,0,0,5,3,4,6,0,0,20,11,28,158,590,146,121,71,52,23,1200,0,0,0,5,5,3,3,0,0,21,3,0,0,12,3,5,5,0,0,32,4,3,4,38,18,21,11,3,0,99,0,3,0,31,12,8,7,5,0,65,0,0,0,11,0,0,0,0,0,13,0,0,0,5,0,3,5,0,0,19,0,0,0,3,3,5,4,17,9,41,3,0,13,61,11,21,13,3,3,136,274,429,603,4350,158,80,36,11,0,5954,3,3,0,29,3,8,0,0,0,49,0,13,13,158,31,8,5,0,3,236,0,8,8,38,13,5,0,0,0,67
125041493,0,3,4,14,6,7,4,0,0,41,641,1172,924,1265,611,464,366,289,113,5854,0,3,0,13,16,10,3,0,0,41,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,4,0,3,5,0,0,0,0,15,0,0,0,5,3,4,8,0,0,15,4,0,25,102,72,67,27,23,9,328,0,3,0,3,6,3,3,9,0,30,0,0,4,5,0,0,8,6,0,23,0,16,12,23,37,38,45,34,11,209,0,4,10,45,26,25,9,4,0,122,0,0,0,3,0,3,0,0,0,7,0,0,0,0,3,0,9,3,0,22,0,0,0,0,4,3,9,9,0,26,0,0,4,25,9,16,3,3,0,56,25,68,144,693,118,82,33,7,4,1169,0,0,10,10,4,9,4,3,0,39,0,4,6,33,13,4,0,4,0,64,0,0,0,9,9,4,0,0,0,18
125041494,0,0,0,8,3,3,0,0,0,13,378,745,481,934,396,270,313,125,43,3683,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,4,0,0,0,9,0,0,0,3,3,3,0,0,0,12,0,3,11,50,25,28,12,8,3,144,0,0,0,0,4,3,0,9,0,23,0,0,0,3,4,7,3,3,0,19,0,8,3,23,28,20,33,32,5,149,0,0,0,9,9,3,3,0,0,28,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,8,4,3,21,0,0,0,0,0,3,4,6,4,19,0,0,3,5,10,9,3,0,0,33,0,5,10,65,32,13,9,3,0,141,0,0,3,8,3,0,0,0,0,14,0,0,3,19,7,11,0,0,0,38,0,0,0,5,0,3,0,0,0,6
125041588,0,0,3,14,4,3,0,0,0,33,464,626,339,389,210,174,149,78,46,2471,0,0,3,18,4,3,0,0,0,24,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,0,7,4,37,29,26,12,3,4,127,0,0,0,0,3,0,4,0,0,9,0,0,0,4,3,3,3,0,0,19,0,6,0,13,8,15,11,4,4,69,0,3,5,20,12,3,3,3,0,55,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,3,7,0,19,0,0,3,6,6,3,3,0,0,12,30,162,108,1014,138,56,19,13,0,1543,0,0,0,9,0,3,3,0,0,15,0,0,3,12,5,3,0,0,0,33,0,0,0,4,6,5,3,0,0,20
125041589,0,0,12,11,11,3,3,0,0,42,469,584,435,466,222,185,101,66,42,2575,0,4,4,40,15,4,3,0,0,79,0,0,0,3,3,3,0,0,0,11,0,0,0,3,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,8,0,10,22,90,79,80,30,25,7,340,0,0,0,0,3,3,3,0,0,11,0,3,0,0,3,4,0,0,0,14,0,0,3,11,9,24,18,6,3,77,0,0,3,19,8,13,8,0,3,50,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,5,0,16,0,0,0,3,0,0,9,12,6,27,0,0,8,10,5,10,6,0,0,42,89,257,225,1583,154,73,29,6,0,2422,0,0,0,4,0,4,3,0,0,12,0,0,3,47,17,11,3,3,0,72,0,0,3,7,3,6,0,0,0,24
126011495,0,0,0,3,0,0,0,0,0,7,611,1213,1169,1037,615,595,407,272,148,6058,0,3,10,38,3,3,6,0,0,68,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,10,3,7,3,0,0,25,0,0,0,0,5,0,5,0,0,12,36,90,413,837,314,201,125,67,10,2094,0,0,0,0,3,0,0,3,0,5,0,0,0,0,3,4,3,0,0,10,3,15,17,63,64,44,57,29,8,306,0,0,3,9,6,8,4,0,3,32,0,0,0,9,7,0,0,0,0,19,0,3,0,9,3,3,9,8,0,42,0,0,0,0,3,7,3,0,3,16,3,22,68,220,93,181,61,8,0,657,31,59,42,434,101,92,23,5,7,807,0,3,10,23,8,9,3,3,0,70,0,3,5,53,16,7,10,3,0,92,0,0,0,4,3,0,0,0,0,13
126011496,0,0,0,6,3,0,0,0,0,12,544,1171,1064,1119,753,692,525,299,143,6310,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7,9,0,0,0,23,0,0,0,0,5,4,3,0,0,12,9,21,55,235,107,71,67,26,8,602,0,0,0,0,3,3,3,0,0,12,0,0,0,4,0,0,9,0,0,11,9,32,18,81,84,40,60,30,11,359,0,0,0,4,6,8,4,0,0,22,0,0,3,7,0,3,0,0,0,11,0,0,3,7,10,4,7,3,3,37,0,0,0,0,0,0,6,7,0,11,0,7,26,45,34,67,22,10,4,213,0,17,19,147,58,38,25,9,3,321,0,0,3,8,0,3,0,0,0,21,0,5,0,30,15,11,6,0,3,66,0,0,0,0,0,0,0,0,0,0
126021497,0,0,0,0,0,0,4,0,0,10,623,1195,1093,1000,508,514,346,148,101,5536,0,0,0,21,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,10,0,0,0,0,0,13,0,0,0,3,0,3,5,0,0,14,32,89,339,1011,382,300,170,98,29,2450,0,0,0,0,4,0,8,3,0,15,0,0,0,3,3,9,6,6,3,22,4,15,12,43,27,36,40,21,4,196,0,0,0,6,0,8,5,0,0,22,0,0,0,10,0,3,0,0,0,14,0,3,0,11,0,3,11,11,4,36,0,0,0,0,0,0,5,8,0,14,3,7,48,190,82,109,44,9,5,504,4,15,25,152,41,42,23,5,3,309,0,3,11,42,15,17,12,3,4,103,0,0,0,39,12,9,4,0,0,72,0,0,3,5,0,0,0,0,0,9
126021498,0,0,0,0,3,3,0,0,0,10,430,735,617,1216,594,434,301,137,69,4544,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,4,0,0,13,0,0,0,5,0,8,0,0,0,18,3,4,32,72,39,39,14,36,15,246,0,0,0,0,3,4,9,3,0,13,0,0,0,3,6,0,3,3,3,25,3,13,8,58,77,45,38,11,4,263,0,0,0,0,5,4,0,0,0,16,0,0,3,5,0,0,7,0,0,16,0,0,0,9,8,5,11,3,0,30,0,0,0,0,9,7,17,19,5,65,0,0,7,28,11,13,9,0,0,69,0,0,4,39,10,9,11,3,0,82,0,0,3,8,0,3,3,0,0,23,0,0,0,18,3,4,3,0,0,36,0,0,0,0,0,0,0,0,0,3
