SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
108051171,0,3,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,0,6,15,3,90,3,11,10,33,31,3,187,6,0,54,0,0,5,8,7,0,75,9,0,5,4,0,0,4,13,0,38,0,27,0,6,0,0,0,3,0,38,3,21,0,0,0,0,3,0,0,28,8,3,3,0,8,4,8,7,0,35,3,8,0,9,4,0,0,3,0,31,0,3,0,0,0,0,0,0,0,5,4,0,11,0,0,4,3,7,0,26,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,10,8,0,9,0,3,3,14,11,5,54,59,65,181,31,24,27,61,81,17,541,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,5,0,0,0,3,3,0,0,3,0,9
109011172,6,28,10,0,3,0,0,0,0,55,10,39,18,0,8,7,3,5,0,82,96,82,392,18,25,25,80,49,5,771,60,15,207,8,7,6,15,30,3,358,25,29,42,5,0,10,13,20,3,143,10,104,5,15,0,3,6,4,0,156,16,103,11,13,3,0,3,0,0,151,138,126,16,21,42,46,17,20,3,438,13,57,6,57,17,3,5,5,3,181,6,21,10,7,3,5,7,8,3,67,15,3,46,12,0,11,16,8,3,111,0,0,0,0,0,0,0,0,0,4,8,5,4,3,0,0,4,0,0,29,3,3,19,3,0,5,10,5,7,63,408,624,772,179,119,119,175,163,35,2602,11,18,3,6,8,4,0,0,0,46,0,6,0,0,10,0,0,0,0,20,6,3,8,3,6,7,3,6,0,43,3,0,3,0,0,0,0,0,0,19,3,8,3,6,11,3,0,5,0,44
109011173,3,9,0,0,0,0,3,3,0,20,3,19,4,0,3,0,0,3,0,33,57,33,230,11,18,10,70,43,4,484,16,0,124,4,3,7,15,21,0,199,8,0,20,0,7,3,3,6,0,48,4,36,5,8,0,3,0,0,3,63,6,41,3,0,7,0,0,3,0,62,54,57,10,10,21,18,26,12,0,209,9,15,0,26,3,3,6,7,0,78,0,11,0,0,4,0,0,3,0,27,17,0,30,12,3,3,5,6,0,85,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,8,0,3,21,6,7,10,6,0,4,5,9,6,53,198,237,448,84,74,52,150,121,18,1380,4,8,3,0,5,0,0,0,0,23,0,4,0,0,4,5,0,0,0,21,0,5,0,0,4,0,4,0,0,20,0,6,0,0,0,3,0,0,0,10,0,6,0,0,3,3,0,0,0,14
109011174,15,25,11,3,0,4,3,4,0,65,13,8,10,0,9,5,3,3,0,52,63,56,134,8,15,10,21,24,4,335,48,12,107,3,7,5,9,23,3,217,20,10,22,3,3,6,7,9,0,73,4,116,5,17,0,3,3,0,0,151,17,71,4,5,4,4,3,3,0,103,93,93,15,7,29,33,14,10,8,303,15,47,3,20,9,8,5,10,4,116,3,17,3,3,3,0,3,0,0,30,9,0,54,6,3,6,4,8,0,93,0,3,0,0,0,0,0,0,0,3,3,8,0,4,0,0,0,4,0,23,8,0,5,0,0,3,4,5,4,37,313,463,369,87,76,83,75,96,25,1594,13,23,0,5,3,0,0,3,0,48,3,0,0,0,3,0,0,3,0,15,3,3,3,3,4,0,0,3,0,28,3,5,0,0,0,3,0,0,0,14,3,9,3,4,3,0,0,0,0,29
109011175,5,8,4,0,0,0,0,0,0,26,3,9,3,0,0,0,0,0,0,19,83,50,271,13,13,18,74,38,8,566,57,3,107,7,6,3,19,28,3,227,198,23,32,0,7,8,17,41,5,323,5,44,3,7,3,0,3,4,0,66,13,43,4,3,3,0,0,0,0,66,77,36,5,0,13,21,15,5,3,175,16,25,0,22,0,0,3,8,0,84,5,3,5,0,0,0,3,0,0,12,13,0,21,3,4,3,11,4,0,52,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,17,18,0,17,3,0,6,15,20,3,84,497,245,467,62,59,62,160,147,26,1720,3,14,3,0,5,0,0,3,0,30,0,0,0,0,5,0,0,0,0,7,3,7,0,3,5,3,0,5,0,26,0,3,3,0,6,0,0,0,0,11,35,16,4,3,17,7,0,10,4,96
109011176,5,8,4,0,0,0,6,0,3,28,9,15,16,3,7,3,3,4,0,53,55,30,319,10,32,32,104,71,11,659,36,4,183,5,3,0,26,38,0,302,3,4,18,3,3,5,9,10,0,61,3,32,4,20,0,3,3,0,0,72,7,43,3,5,0,0,7,3,0,72,45,34,24,16,30,41,30,9,7,234,7,19,0,58,3,9,17,12,0,126,0,7,5,4,0,4,8,3,0,33,10,3,46,10,0,4,19,8,3,112,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,7,5,0,21,3,0,15,3,0,3,23,11,10,76,189,210,637,139,85,107,255,190,35,1839,0,7,3,4,3,3,0,0,0,25,0,3,0,0,3,0,0,0,0,18,0,3,4,8,3,3,7,17,0,43,0,0,0,0,4,0,0,0,0,7,3,3,0,6,3,3,0,3,0,18
109021177,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,3,50,0,0,3,28,10,0,124,7,0,17,3,5,0,3,10,0,44,41,5,3,0,0,3,3,7,0,75,0,10,0,4,0,0,0,0,0,12,3,3,0,0,3,0,0,0,0,13,19,4,0,0,0,4,0,0,0,30,0,3,0,9,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,3,3,8,32,101,35,92,21,11,19,44,36,10,367,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,3,4,0,28
109021178,7,7,0,0,0,0,0,3,0,11,3,3,0,0,0,0,0,0,0,9,43,13,122,4,8,10,38,17,3,260,28,0,49,3,0,0,7,14,3,104,22,9,9,0,8,3,7,9,0,77,7,9,0,8,0,0,0,0,0,28,8,21,0,4,0,0,0,0,0,31,23,17,3,3,8,12,4,5,0,75,4,10,3,19,0,0,4,0,3,45,0,4,3,0,0,0,0,0,0,10,4,0,15,3,0,0,3,4,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,7,3,0,7,9,9,4,44,157,96,215,46,28,37,74,63,7,728,0,5,3,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,6,4,0,3,3,3,0,0,0,17
109021179,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,35,4,42,0,0,0,26,18,0,129,11,0,19,0,0,0,3,6,0,37,55,9,11,0,0,3,3,21,4,111,0,5,0,3,0,0,0,0,0,11,7,11,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,23,0,3,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,7,0,6,3,0,0,6,6,0,29,136,34,98,15,4,9,46,64,5,405,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,3,3,0,0,0,11,0,36
109031180,0,3,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,9,28,6,126,6,7,6,38,39,5,273,19,3,41,0,4,4,3,10,5,87,22,8,8,0,5,4,6,28,3,81,0,9,0,6,0,0,0,3,0,17,3,20,0,0,0,0,3,0,0,26,22,18,3,4,3,10,0,10,0,74,3,10,5,12,3,0,0,3,0,36,0,0,0,0,0,0,0,0,0,3,12,0,12,0,3,3,0,10,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,0,12,6,0,5,0,0,0,14,10,0,38,112,76,212,36,25,35,74,127,14,710,0,7,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,8,0,20,0,0,0,0,0,0,0,0,0,0,6,0,11,0,3,0,0,4,0,21
109031181,3,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,9,70,12,130,6,3,7,40,38,3,310,31,4,70,3,0,5,11,8,0,132,83,10,19,4,0,4,16,18,0,151,0,8,0,3,0,0,0,4,0,19,3,11,5,0,0,0,0,0,0,21,27,8,8,4,8,9,4,5,0,75,6,8,0,10,0,3,0,3,0,29,0,0,0,0,0,0,0,3,0,9,3,0,11,0,0,0,4,3,0,25,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,10,14,4,15,3,3,4,8,9,3,63,250,69,263,31,24,31,92,94,11,862,0,0,3,0,5,0,0,0,0,14,0,0,0,3,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,3,14,8,4,3,8,0,0,7,0,42
109031182,3,8,3,5,0,0,0,0,0,23,3,8,9,4,0,0,0,0,0,19,45,21,146,9,10,5,51,32,10,326,26,3,58,0,4,0,10,23,0,130,24,11,13,0,3,3,7,17,0,80,3,24,0,5,0,0,0,0,0,31,7,22,0,0,0,0,0,0,0,28,37,28,10,3,6,11,13,12,0,120,7,18,0,22,0,0,0,3,0,55,3,7,3,0,0,0,0,0,0,15,4,0,16,3,0,3,4,17,0,53,0,0,0,0,0,0,0,4,0,11,0,0,3,0,5,0,0,5,0,11,7,4,12,3,0,7,16,14,8,67,158,152,280,50,35,41,105,137,22,968,0,4,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,13,3,3,0,0,3,0,0,0,0,8,5,6,4,3,10,0,0,8,0,41
109031183,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,89,6,83,0,3,7,30,35,8,256,32,0,35,4,0,0,6,10,3,90,176,12,3,0,0,8,20,56,0,272,13,5,0,4,0,0,0,0,0,22,7,12,0,0,0,0,0,0,0,20,32,10,5,0,6,7,0,4,0,71,4,10,0,14,3,0,0,0,0,29,0,3,0,0,0,0,0,3,0,3,6,0,9,0,0,3,5,0,0,22,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,9,20,0,12,0,0,3,3,11,4,54,389,70,153,22,14,28,64,121,10,874,3,6,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,7,35,10,11,0,10,3,4,14,3,97
109031184,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,43,26,90,8,12,12,26,18,0,232,35,0,75,0,0,6,14,20,4,157,17,10,9,0,0,10,4,15,0,69,8,21,3,5,0,0,0,0,0,31,9,20,0,4,0,0,0,0,0,32,46,19,5,0,3,10,4,6,0,101,9,11,0,20,0,0,0,4,0,41,3,3,0,0,0,0,0,3,0,11,8,3,31,0,0,0,3,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,13,8,3,4,3,0,3,4,9,0,29,191,122,223,44,20,45,59,86,5,787,3,3,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,14,0,0,3,0,3,0,0,0,0,7,3,5,0,0,0,4,0,0,0,14
109031185,6,0,3,0,0,0,3,0,0,13,3,3,4,0,0,0,0,0,0,8,90,18,176,3,6,10,61,51,4,426,33,3,44,3,3,3,16,14,3,118,111,13,34,3,10,0,15,22,0,205,0,31,0,18,0,0,0,0,0,50,5,29,0,0,0,0,0,0,0,42,38,11,0,3,6,12,4,3,3,84,12,4,0,15,0,0,0,0,0,42,0,4,0,0,0,0,0,0,0,9,12,0,25,0,0,3,3,11,0,51,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,4,0,0,17,12,0,15,5,0,3,13,11,4,76,347,118,305,49,28,29,124,119,22,1147,4,4,3,4,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,7,6,0,0,3,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,5,13,8,6,6,15,5,0,10,0,54
110011186,29,133,25,17,11,7,0,11,0,230,16,59,21,0,5,8,0,11,0,111,72,52,256,12,23,19,65,50,11,566,74,19,185,10,3,7,17,36,9,354,64,81,51,11,12,22,8,50,0,303,8,114,4,39,7,0,3,16,0,191,30,127,11,13,7,0,0,7,0,210,114,117,34,21,57,52,18,32,5,446,50,238,22,112,27,17,7,25,3,500,5,37,10,8,12,4,0,5,3,83,24,3,70,12,4,15,7,16,0,139,0,0,0,0,0,0,0,0,0,3,7,13,8,3,3,0,8,4,0,44,11,12,14,8,4,5,13,23,6,95,498,1002,699,264,169,163,148,278,42,3271,7,84,19,9,15,5,0,8,3,147,0,13,0,3,5,3,0,0,0,26,0,6,5,0,15,5,0,3,0,34,6,4,0,0,3,3,0,0,0,22,12,37,12,8,17,7,0,15,0,101
110011187,5,3,0,4,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,6,31,3,61,0,0,0,16,26,0,140,14,4,24,0,0,0,7,3,3,55,100,8,8,0,0,4,4,26,0,152,9,8,0,6,0,0,0,4,0,32,4,8,0,3,0,0,0,0,0,12,39,7,0,0,4,9,0,4,0,70,12,12,0,7,0,0,0,3,0,39,4,3,0,0,0,0,0,4,0,12,5,0,8,0,0,0,9,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,16,3,4,0,0,0,0,0,6,34,230,67,123,25,9,19,38,82,10,613,4,0,5,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,11,10,0,12,0,0,6,0,47
110011188,5,27,5,3,0,4,0,0,0,45,3,3,4,0,0,0,0,3,0,19,29,19,105,4,7,7,24,31,3,225,32,5,71,3,4,0,3,25,5,148,72,19,17,4,3,4,8,24,3,152,3,27,0,10,0,0,0,0,0,35,9,33,0,3,3,0,0,0,0,46,32,19,13,0,3,9,0,3,3,92,17,22,4,17,7,0,3,5,0,75,0,0,0,0,6,0,0,0,0,11,6,0,19,0,0,0,5,3,0,40,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,14,5,4,8,0,0,3,4,6,5,42,230,180,245,50,30,37,48,102,22,942,6,14,9,3,4,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,0,0,4,8,10,4,5,6,0,0,11,0,50
110011189,4,0,0,0,0,0,0,3,0,11,0,0,4,0,0,0,0,0,0,7,35,3,56,3,0,4,16,17,0,135,12,0,10,0,0,0,3,7,0,38,91,9,7,0,0,6,6,18,0,134,6,3,0,3,0,0,0,4,0,15,4,3,0,0,0,0,0,0,0,8,26,7,3,0,0,3,0,0,0,44,3,15,0,3,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,5,0,3,0,0,0,5,3,0,20,203,44,90,11,8,14,25,50,6,449,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,10,3,0,0,3,4,4,3,0,32
110021190,4,7,6,0,0,0,0,0,0,16,3,0,3,0,0,0,0,0,0,8,42,7,119,15,10,9,28,33,0,264,40,0,45,0,0,3,9,18,3,120,68,14,14,0,0,4,10,24,0,134,4,18,0,5,0,4,0,0,0,42,11,26,0,0,0,0,0,0,0,36,41,9,3,6,10,13,9,15,0,111,9,17,3,27,5,6,3,0,4,63,3,7,4,0,0,0,0,0,0,16,11,0,25,0,3,3,5,9,0,58,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,3,3,0,15,13,3,10,5,0,0,8,9,8,62,258,105,229,68,34,40,73,121,17,951,0,3,3,0,3,0,0,0,0,10,0,0,0,0,3,0,0,3,0,12,6,0,3,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,4,3,3,5,4,0,4,0,32
110021191,3,8,0,0,0,0,0,0,0,10,0,3,7,0,0,3,3,4,0,23,41,28,239,9,9,17,46,83,5,475,59,3,102,3,0,4,15,22,0,219,19,12,18,0,3,7,7,14,3,73,3,33,0,12,0,0,0,5,0,52,9,61,4,3,3,3,0,0,0,86,36,41,8,7,22,22,4,12,0,144,5,24,8,47,9,3,5,4,0,101,4,6,3,0,0,0,0,3,0,22,13,0,22,6,3,7,3,11,0,65,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,3,4,3,0,16,8,0,31,3,3,12,15,38,12,125,203,210,442,95,50,73,99,199,23,1405,0,4,4,5,0,0,0,5,0,19,0,0,0,0,0,3,0,0,0,10,7,0,3,0,0,3,0,10,0,19,0,0,3,0,0,3,0,0,0,9,0,3,4,4,6,6,0,0,0,25
110021192,4,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,0,12,45,5,67,7,4,9,14,23,0,170,23,0,22,3,0,0,5,7,0,64,57,8,4,0,0,0,8,12,6,91,3,5,0,3,0,0,0,0,0,15,9,12,0,0,0,0,0,0,0,22,13,9,0,0,3,12,0,5,0,43,4,0,3,8,0,0,0,8,0,24,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,3,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,9,0,5,3,0,0,6,4,4,37,185,35,105,24,9,19,36,77,16,520,0,3,0,0,0,0,0,3,0,13,3,0,0,0,4,0,0,0,0,11,3,0,3,0,0,0,0,6,0,6,4,0,0,0,0,0,0,0,0,4,8,0,5,3,8,3,0,10,0,36
110021193,7,3,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,57,5,77,3,3,5,22,30,3,203,25,0,35,0,4,0,5,11,0,76,95,8,11,0,4,0,6,28,0,150,0,11,0,7,0,0,0,0,3,23,6,18,0,0,0,0,0,0,0,29,25,5,4,0,3,5,0,5,0,50,11,8,0,5,0,0,0,7,0,33,0,0,0,0,0,0,0,0,0,4,3,0,18,0,0,0,0,6,0,28,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,14,0,4,3,0,0,10,7,7,43,254,54,141,27,17,14,48,90,9,658,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,3,3,0,9,7,0,7,0,48
110021194,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,38,8,96,4,4,11,37,28,4,228,25,0,45,0,0,0,14,20,0,106,37,3,3,3,5,3,4,16,3,80,9,11,0,4,0,0,0,0,0,31,10,21,3,0,0,0,0,4,0,45,23,7,3,0,3,8,0,8,0,46,5,9,0,16,0,3,4,0,0,37,3,0,5,0,0,0,0,0,0,12,3,0,11,8,0,11,6,12,0,45,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,12,4,3,0,0,0,7,8,7,50,177,73,164,38,22,27,75,103,19,694,10,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,5,0,30
110031195,5,9,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,10,50,20,205,6,10,14,44,21,6,369,21,3,65,5,0,3,3,19,0,117,22,23,8,0,4,8,9,10,0,81,3,34,0,4,3,0,0,0,0,43,14,27,0,0,0,3,0,0,0,42,24,40,8,0,13,24,5,6,0,119,8,24,5,29,6,0,4,3,4,74,0,0,0,0,0,0,0,0,0,6,10,0,21,4,0,3,9,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,12,8,0,16,0,3,4,10,11,4,62,163,172,333,55,38,55,95,76,19,1010,3,4,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,4,10,3,0,11,0,3,0,0,31
110031196,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,62,0,83,4,3,9,40,34,0,239,29,3,21,0,0,0,10,8,0,68,135,14,3,0,0,4,15,19,0,191,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,12,55,10,0,0,0,3,7,0,0,74,16,0,0,16,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,12,11,0,4,0,0,0,9,11,3,46,313,31,116,23,7,22,82,92,10,694,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,3,12,7,0,3,12,0,4,8,0,43
