SA2_MAINCODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
117031330,66,68,16,6,158,57,28,240,301,171,74,13,558,260,108,930,490,453,113,24,1082,297,299,1668,789,624,188,39,1642,555,403,2599,58,19,16,0,98,175,31,304,243,61,22,12,340,220,110,668,1289,354,83,39,1772,970,389,3132,0,0,0,0,0,0,0,0,1586,438,124,51,2207,1363,540,4106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,15,10,3,30,7,7,4,0,20,9,3,31,16,4,0,0,17,19,3,43,2472,1137,332,96,4036,2009,979,7026
117031331,62,86,28,3,174,78,23,272,159,128,66,8,363,249,87,696,663,526,260,39,1489,700,394,2583,821,654,327,44,1853,953,479,3275,96,28,14,8,148,201,49,404,365,123,72,28,581,676,164,1420,991,241,88,66,1394,1210,305,2902,0,0,0,0,0,3,0,3,1450,391,179,102,2122,2086,516,4732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,5,24,28,19,72,11,8,0,5,24,28,16,73,7,8,3,0,16,37,9,62,2354,1146,537,162,4196,3187,1036,8422
117031332,99,108,20,8,236,57,57,344,627,441,135,31,1236,507,359,2099,694,603,158,50,1509,520,609,2640,1322,1041,296,84,2746,1028,970,4736,169,32,13,9,229,267,79,579,382,78,29,26,513,607,175,1301,524,89,47,25,691,1706,293,2688,3,0,0,0,5,0,0,6,1081,199,91,61,1438,2582,549,4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,28,18,8,3,58,42,59,158,35,17,8,3,63,42,56,170,4,14,3,0,20,23,13,62,2546,1389,421,154,4503,3735,1648,9888
117031333,13,11,6,0,22,10,3,41,3,0,3,0,8,8,0,14,206,59,87,14,368,332,108,808,208,63,91,14,379,338,108,824,59,16,14,7,95,143,27,269,367,52,36,15,468,795,124,1390,2033,331,172,50,2595,3866,547,7011,0,0,0,0,0,0,0,0,2465,398,223,70,3154,4806,704,8663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,23,3,40,8,0,0,0,11,24,3,40,13,3,3,0,15,51,4,75,2701,474,323,88,3584,5234,819,9642
117031334,20,4,10,0,33,18,10,64,20,5,3,0,32,11,17,68,140,107,45,18,309,121,88,518,167,116,47,15,343,130,102,583,33,14,9,4,57,34,17,107,155,62,36,13,273,208,148,622,2090,879,349,158,3476,2040,1271,6793,3,0,0,0,3,0,0,3,2280,955,400,176,3812,2275,1442,7526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,0,3,3,0,10,10,3,0,0,14,16,12,38,2481,1074,453,195,4207,2447,1564,8218
117031335,23,13,3,0,37,21,7,66,111,56,30,3,195,113,59,366,420,324,130,42,920,357,436,1715,532,374,161,46,1114,467,496,2080,68,15,10,4,93,133,28,251,365,77,82,28,552,648,220,1421,1525,290,177,143,2127,2287,989,5404,0,0,0,0,0,3,0,4,1961,380,272,169,2780,3074,1235,7084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,22,40,20,84,17,4,0,0,23,40,20,79,19,9,0,0,25,28,14,70,2547,778,430,216,3975,3625,1775,9378
117031336,11,3,3,0,19,6,3,27,34,14,3,4,48,28,8,88,581,279,96,40,995,516,497,2002,611,286,100,43,1046,544,510,2089,37,4,3,0,40,63,28,129,200,43,38,10,287,322,123,730,1391,184,89,53,1719,1965,439,4125,0,0,0,0,0,0,0,0,1627,239,124,60,2053,2349,584,4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,16,9,29,8,3,0,0,11,16,9,30,6,9,3,0,19,18,16,52,2260,540,232,103,3140,2933,1122,7194
117031337,3,3,0,0,9,5,0,18,0,0,3,0,3,12,0,17,37,17,14,0,67,19,15,97,36,19,11,0,70,33,15,111,3,0,0,0,3,5,0,13,11,0,4,0,15,11,0,30,2891,891,349,347,4474,2608,1789,8864,0,0,0,0,0,0,0,0,2904,895,351,350,4494,2623,1796,8909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,31,0,3,0,0,3,0,0,7,3,3,0,0,3,32,3,37,7,3,4,3,10,14,4,31,2951,920,364,351,4589,2703,1816,9111
117031338,162,318,75,9,568,131,33,730,82,91,32,12,215,108,39,356,191,190,168,23,577,202,115,904,275,277,200,38,793,312,154,1262,47,17,6,3,77,132,34,238,255,153,133,19,560,430,111,1100,3413,1132,454,221,5218,3171,2053,10436,3,3,0,0,8,7,3,10,3713,1304,595,245,5859,3732,2200,11791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,14,3,9,30,3,11,0,0,14,3,9,30,19,7,3,0,28,31,13,77,4169,1913,875,291,7258,4213,2416,13889
118011339,269,617,68,10,967,158,46,1166,125,230,45,5,395,109,42,553,87,286,45,3,420,52,17,492,207,518,88,9,821,156,62,1045,234,147,69,6,458,232,123,811,682,269,98,31,1084,728,419,2227,473,217,62,18,770,590,252,1613,3,3,0,0,4,0,4,7,1395,638,226,53,2318,1544,793,4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,4,0,40,25,21,89,18,12,4,0,40,25,21,89,20,10,0,0,31,26,5,63,1916,1800,392,75,4179,1912,931,7022
118011340,160,422,71,13,662,102,41,808,141,322,71,4,538,173,70,782,140,401,56,0,598,62,28,696,273,728,132,9,1142,233,99,1470,443,295,116,25,871,461,310,1644,963,348,146,26,1485,1056,546,3084,277,77,38,3,393,422,118,937,0,0,0,0,3,0,3,3,1685,721,302,54,2754,1936,976,5664,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,7,3,0,0,0,3,3,3,7,3,6,0,0,9,4,3,17,2125,1879,501,71,4578,2277,1124,7979
118011341,180,418,81,11,677,104,44,821,167,238,66,9,483,136,71,686,221,449,119,20,810,198,92,1099,389,691,188,31,1292,332,161,1789,161,82,46,9,295,236,82,616,306,134,52,13,509,390,129,1024,508,195,111,29,849,662,177,1690,3,0,0,0,3,3,0,4,981,414,214,49,1656,1291,392,3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,20,0,107,106,13,224,56,24,20,0,107,106,13,224,3,8,0,0,16,14,0,27,1601,1551,502,91,3743,1849,604,6196
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,474,1055,155,16,1699,243,35,1971,29,25,13,0,67,25,8,97,182,187,63,5,434,109,16,565,208,217,69,5,504,135,22,666,174,192,73,11,453,210,60,728,834,421,184,36,1480,906,327,2712,1139,415,215,59,1826,1505,365,3707,11,12,5,0,22,11,3,36,2166,1038,479,103,3789,2632,760,7178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,11,12,8,33,7,0,3,0,11,13,8,29,12,12,0,0,22,20,0,45,2865,2327,706,128,6019,3049,827,9891
118011344,329,731,93,21,1180,161,19,1358,30,65,14,0,103,25,0,128,62,202,28,0,297,37,10,346,91,262,43,3,403,62,8,475,70,97,34,5,211,133,19,366,365,318,120,21,836,431,92,1356,109,63,34,0,202,151,18,375,0,0,0,0,0,3,0,3,547,485,192,35,1254,713,138,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,0,17,3,0,24,8,7,5,0,17,3,0,24,5,10,0,0,17,0,0,18,981,1491,337,58,2869,942,161,3973
118011345,57,103,16,3,179,39,20,237,64,44,28,0,131,71,24,228,914,944,237,49,2145,695,405,3241,976,990,266,48,2275,765,431,3473,87,24,14,3,126,147,40,311,176,69,22,10,283,281,65,628,388,81,41,12,519,959,106,1586,0,0,0,0,0,0,0,3,656,169,76,28,926,1391,215,2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,26,24,7,50,14,7,3,0,26,24,7,56,15,4,3,0,17,16,7,41,1710,1268,362,81,3426,2230,673,6331
118011346,454,1035,160,23,1675,236,34,1945,17,48,5,5,79,21,3,102,58,103,18,0,180,53,4,234,77,149,27,3,265,69,6,339,137,170,71,4,390,128,34,550,215,158,74,8,459,261,40,760,94,41,24,4,164,145,22,328,11,3,0,0,14,6,0,19,464,374,164,18,1021,538,94,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,6,0,39,24,3,66,21,20,6,0,45,24,3,70,3,10,0,0,17,3,0,19,1017,1599,353,50,3019,878,134,4032
118011347,119,227,36,0,379,70,6,464,77,72,32,7,194,83,17,290,207,259,75,10,548,174,45,770,284,330,110,20,738,255,55,1056,101,54,24,6,183,180,28,394,188,66,45,9,307,233,64,603,140,65,23,11,234,195,50,478,3,0,0,0,3,0,0,6,426,191,97,22,735,607,146,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,3,0,15,3,3,0,0,8,3,0,15,11,3,0,0,12,3,0,20,838,748,238,44,1870,948,208,3035
118021348,376,1026,135,25,1557,212,52,1824,135,272,54,5,466,118,26,607,146,399,69,4,629,99,38,767,281,676,126,15,1095,209,67,1372,410,316,116,16,862,505,228,1596,1200,581,315,59,2163,1510,634,4308,173,86,37,10,305,226,93,620,8,8,3,0,22,9,3,33,1800,994,474,79,3345,2252,958,6562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,9,0,48,29,10,86,20,15,9,0,48,29,10,89,3,23,3,0,23,12,8,37,2482,2737,741,121,6071,2719,1091,9879
118021350,874,1824,424,68,3187,530,77,3796,45,68,22,3,135,115,12,260,249,671,236,17,1171,247,40,1458,291,734,260,20,1309,360,49,1719,54,56,64,5,177,397,13,590,92,63,81,3,246,256,10,511,324,174,76,8,589,340,42,964,0,0,0,0,0,0,0,0,472,298,225,15,1014,990,67,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,13,3,0,18,3,3,0,0,14,3,0,13,5,10,3,0,15,5,0,24,1644,2872,911,105,5530,1886,198,7616
118021564,178,399,68,17,670,115,68,852,36,50,24,3,109,15,22,146,29,68,8,11,111,25,16,153,64,117,30,10,219,42,35,301,75,68,33,9,189,120,79,392,326,150,82,44,605,389,256,1253,466,217,78,63,815,597,314,1730,0,0,0,0,0,0,0,0,870,436,193,108,1605,1107,654,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,5,0,28,9,9,43,3,14,5,0,28,9,9,47,0,0,0,0,3,20,3,22,1122,974,297,138,2528,1294,766,4592
118021565,372,741,192,51,1355,257,181,1793,77,120,42,12,244,76,28,352,56,113,34,18,212,42,53,311,130,230,76,27,462,126,82,667,112,94,31,12,249,161,140,552,316,204,103,34,657,440,420,1519,166,78,40,37,318,160,366,844,0,0,0,0,0,0,0,0,589,380,163,89,1227,763,928,2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,0,18,3,9,33,5,9,7,0,18,3,9,33,6,3,0,0,9,29,5,36,1102,1365,433,171,3065,1176,1207,5453
118021566,328,691,143,25,1187,193,71,1451,84,167,55,7,313,99,14,425,48,149,18,6,217,36,8,265,133,313,76,12,530,138,28,690,54,45,14,3,121,69,31,222,176,88,32,11,306,197,49,550,140,61,24,10,242,201,43,486,0,3,0,0,3,5,0,9,370,195,74,28,671,472,133,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,0,16,10,5,34,9,3,6,0,16,10,5,34,0,5,0,0,12,3,0,15,848,1205,297,64,2420,809,225,3455
118021567,213,426,86,10,741,128,25,896,30,68,18,0,112,67,4,183,189,293,120,9,618,147,36,802,227,360,129,9,728,212,43,987,159,148,136,18,464,286,54,800,213,130,128,16,490,487,99,1077,115,56,38,17,226,198,43,468,0,0,0,0,0,0,0,0,485,343,295,49,1181,977,193,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,7,3,13,8,0,0,0,6,7,3,13,3,7,0,0,9,8,0,15,933,1141,516,77,2660,1333,271,4265
118021568,253,504,117,23,893,153,51,1095,105,195,42,10,347,108,18,470,40,118,29,0,191,15,12,217,142,314,75,14,541,125,29,687,26,23,18,6,74,44,14,136,75,63,39,13,181,113,45,337,327,274,105,69,769,331,242,1339,0,0,0,0,0,3,0,0,429,354,162,81,1025,486,297,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,9,8,0,25,7,6,0,0,9,8,0,25,0,0,0,0,6,3,0,8,834,1176,348,114,2473,778,382,3633
118021569,150,413,69,13,638,110,22,767,103,258,49,8,415,113,18,549,115,235,48,11,406,82,17,506,209,493,97,18,825,199,35,1057,214,142,75,8,435,259,106,796,660,399,184,42,1289,653,321,2262,471,271,99,33,875,598,216,1687,0,3,0,0,4,10,3,12,1353,815,356,82,2605,1516,647,4766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,9,3,54,29,7,99,26,12,9,3,54,29,7,99,7,7,0,0,11,14,0,24,1749,1734,534,121,4136,1864,715,6720
118021570,171,405,71,18,674,115,49,838,65,169,40,3,274,89,29,398,82,213,29,10,340,64,29,425,148,378,69,13,612,154,56,826,114,109,45,12,281,161,85,537,550,297,134,45,1022,581,341,1946,142,70,24,8,246,174,75,492,6,0,0,0,6,3,0,8,811,480,207,62,1554,922,507,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,12,4,37,35,29,101,23,6,12,4,37,37,29,106,0,0,0,0,3,5,0,10,1157,1273,356,96,2882,1243,636,4762
119011354,982,2353,777,78,4191,809,82,5087,31,65,40,4,140,98,10,249,101,333,144,6,584,110,14,708,129,394,182,16,723,212,20,954,27,32,33,0,90,186,4,285,16,15,14,0,50,84,4,138,0,0,0,0,0,0,0,0,0,6,3,0,6,3,0,8,45,53,49,6,150,270,9,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,7,0,9,5,3,16,0,6,4,0,9,6,4,23,3,3,0,0,9,5,0,18,1165,2808,1019,97,5087,1304,115,6513
119011355,16,76,9,0,105,9,4,118,0,0,0,0,0,0,0,0,20,26,10,0,53,4,3,62,20,26,10,0,53,4,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,3,5,58,14,0,67,0,0,0,0,0,0,0,0,25,24,3,5,58,17,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,127,22,10,212,27,6,249
119011356,409,1073,313,35,1834,283,31,2150,30,85,36,4,155,57,4,212,120,361,127,8,607,108,13,734,152,442,157,9,762,160,21,943,0,6,3,0,9,19,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,7,0,0,7,6,9,5,0,19,19,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,12,4,0,13,4,3,0,0,12,4,0,13,3,8,8,0,19,6,0,20,570,1534,489,47,2641,467,52,3161
119011357,707,2475,714,82,3979,663,63,4701,47,131,65,7,244,183,10,441,234,792,239,26,1284,309,26,1625,279,920,300,31,1534,493,38,2065,30,33,16,0,80,136,5,216,20,58,38,3,121,44,3,165,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,3,49,93,54,5,195,183,8,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,3,23,6,0,29,3,12,4,3,25,6,0,31,3,11,7,0,20,5,0,26,1044,3506,1085,115,5759,1347,114,7213
119011358,891,1635,518,62,3104,651,79,3834,44,51,26,4,124,137,5,266,224,445,147,17,835,203,37,1072,267,491,173,23,953,339,38,1334,19,9,13,0,42,141,7,187,36,37,7,0,81,57,3,148,9,10,0,0,17,18,0,33,7,0,3,0,8,9,0,17,75,57,21,4,149,224,10,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,4,0,11,0,5,0,0,8,8,0,9,0,5,0,0,11,8,0,16,1234,2192,708,86,4228,1223,128,5578
119011359,1507,2966,756,87,5317,1002,102,6424,101,94,64,7,264,148,11,420,244,649,189,7,1090,233,26,1347,342,741,256,11,1355,381,36,1767,16,6,12,0,41,188,3,224,3,3,0,0,3,3,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,25,8,12,0,44,190,3,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,15,0,38,22,4,61,7,14,15,0,38,22,4,61,3,4,6,0,18,3,0,22,1887,3739,1044,99,6769,1599,140,8506
119011360,722,1426,497,69,2711,624,71,3409,57,79,40,3,177,105,6,283,242,571,159,20,992,174,34,1199,295,641,203,26,1165,279,35,1482,31,7,27,0,63,130,12,211,3,8,3,0,11,8,0,18,23,17,18,4,57,33,0,93,4,4,3,0,8,4,0,12,50,35,47,8,145,171,12,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,19,10,0,27,3,4,3,0,19,10,0,27,7,12,0,0,24,3,3,30,1087,2127,749,98,4056,1084,122,5267
119011361,744,2023,640,79,3486,617,105,4201,26,69,30,7,127,68,7,203,103,348,134,17,595,82,8,694,135,410,157,25,730,149,12,894,55,76,50,3,180,291,3,476,43,87,63,7,190,58,9,255,41,49,22,3,119,40,10,168,3,3,0,0,8,4,0,9,136,215,133,10,489,394,20,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,16,3,3,20,0,10,7,0,14,3,3,21,4,11,4,0,16,8,0,24,1015,2670,940,116,4734,1172,142,6050
119011571,217,629,216,37,1096,165,37,1299,24,42,21,0,87,15,3,108,52,191,77,3,323,69,13,402,73,237,95,5,410,82,17,510,35,41,17,4,88,91,10,190,383,806,332,40,1559,541,89,2195,175,343,110,17,645,171,41,864,0,3,0,0,3,3,0,5,595,1190,461,54,2295,805,139,3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,3,0,3,0,0,4,0,4,3,0,4,21,0,29,888,2057,778,96,3817,1076,194,5087
119011572,321,881,350,46,1595,245,53,1904,12,28,12,0,50,16,9,66,71,245,93,11,422,60,15,501,83,266,109,11,471,79,22,571,34,80,48,0,157,105,11,276,154,303,157,12,630,262,31,922,136,327,112,19,592,137,33,767,3,3,0,0,6,3,0,12,328,709,319,36,1390,518,71,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,9,3,47,13,3,61,12,18,9,3,47,13,3,61,3,4,6,0,10,7,5,19,750,1885,784,94,3510,856,160,4531
119021362,662,1604,520,56,2843,528,90,3455,82,121,68,9,280,136,14,434,85,219,84,5,389,121,10,520,166,340,149,19,677,255,27,953,285,352,213,36,891,459,83,1422,109,93,54,6,263,106,27,399,12,14,4,0,27,16,0,37,4,4,0,0,7,3,0,5,405,461,273,42,1184,580,112,1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,5,0,28,4,3,41,6,16,5,0,28,4,3,41,0,11,5,0,18,3,0,19,1242,2429,956,118,4741,1368,229,6341
119021363,674,1384,424,61,2537,419,134,3094,73,108,48,6,231,64,16,316,185,372,123,12,694,103,34,834,257,482,176,21,926,161,52,1145,713,811,344,74,1938,527,190,2655,503,664,244,45,1458,448,141,2046,315,264,93,19,694,187,108,988,0,0,0,0,0,0,0,3,1527,1745,685,133,4092,1158,440,5690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,12,4,3,20,3,3,8,0,12,4,3,20,12,7,3,0,24,14,3,46,2476,3625,1289,213,7597,1752,633,9987
119021364,1580,2846,708,83,5221,949,135,6310,25,55,20,4,104,27,5,131,87,211,91,4,393,105,18,512,113,262,107,7,496,125,23,647,68,71,31,9,180,133,26,342,39,28,26,0,92,50,5,154,44,56,35,3,138,62,20,215,0,0,0,0,0,0,0,3,152,152,93,11,411,242,54,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,9,0,18,5,3,23,9,4,9,0,22,5,3,28,5,12,0,0,16,10,0,28,1859,3282,926,103,6169,1337,218,7721
119021366,555,1828,488,65,2937,472,74,3482,34,62,27,10,124,68,6,207,127,404,149,11,689,132,14,836,158,463,175,16,817,204,25,1045,111,191,109,25,431,176,57,664,49,107,54,9,220,111,20,350,51,96,24,7,178,43,23,237,0,0,0,0,0,0,0,0,207,390,191,41,830,335,94,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,11,3,53,15,8,76,5,33,11,3,51,15,8,76,4,7,3,0,21,10,0,34,930,2725,874,128,4653,1032,202,5883
119021367,562,1391,376,48,2372,423,51,2844,16,55,19,5,99,32,5,132,111,245,89,5,448,89,16,555,127,302,115,7,551,121,21,689,64,84,39,4,192,146,14,348,33,65,27,4,123,64,5,196,21,61,25,9,109,50,7,166,0,0,0,0,0,0,0,0,109,209,87,17,421,258,25,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,0,19,4,0,27,11,11,3,0,19,4,0,27,3,6,0,0,11,4,3,16,809,1919,575,75,3375,812,100,4294
119021573,187,655,141,23,1001,162,52,1215,5,21,0,0,29,7,3,39,14,88,18,3,121,19,6,152,23,109,22,4,152,20,12,194,425,1118,239,46,1833,475,226,2527,141,407,96,20,666,148,57,865,8,21,3,3,38,3,0,44,3,3,0,0,4,3,3,9,581,1553,338,68,2535,632,284,3453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,7,0,21,0,3,25,10,7,7,0,20,3,3,28,0,5,3,0,9,4,3,19,795,2334,508,91,3721,822,360,4909
