SA2_MAINCODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
115041302,0,0,0,0,0,185,17,13,6,0,6,0,3,0,6,233,16,0,0,0,0,0,0,0,0,0,14,22,3,0,0,0,0,0,0,0,0,28,13,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,53,3,3,0,0,0,0,0,0,3,66,1462,401,382,69,94,62,69,54,29,65,2687,1976,794,736,99,117,89,92,88,56,57,4098,177,45,69,29,14,16,17,37,11,25,445,15,5,4,0,0,0,0,0,0,5,27,2161,848,810,131,133,97,113,126,69,92,4570,0,0,0,0,0,4,0,0,0,3,6,3627,1253,1196,197,223,167,178,180,98,155,7267
116011303,0,0,0,0,3,281,11,3,0,3,4,0,0,0,14,317,21,3,0,0,0,0,0,0,0,11,36,46,0,0,0,0,0,0,0,0,0,49,33,3,0,0,0,0,0,0,0,5,44,4,0,0,0,0,0,0,0,0,0,3,82,3,3,0,0,0,0,0,0,14,97,0,0,0,0,0,0,0,0,0,0,0,105,6,3,0,0,0,0,0,0,24,130,765,146,118,15,29,38,39,50,23,50,1289,1412,830,1766,270,316,350,465,403,204,139,6155,320,109,147,34,37,52,88,78,66,75,1013,15,6,9,5,0,7,6,8,7,3,66,1746,947,1926,312,354,411,559,491,269,221,7234,5,0,3,0,0,0,0,0,0,7,14,2513,1097,2054,326,391,453,599,541,292,272,8539
116011304,0,0,0,0,0,336,8,12,0,0,3,3,0,3,12,378,34,0,0,0,0,0,0,0,0,0,31,87,0,0,0,0,0,0,0,0,5,94,79,0,3,0,0,0,0,0,0,11,90,0,0,0,0,0,0,0,0,0,0,0,162,0,3,0,0,0,0,0,0,17,183,0,0,0,0,0,0,0,0,0,0,0,196,0,3,0,0,0,0,0,0,19,218,1029,209,155,33,43,25,27,20,19,47,1612,1878,773,1288,174,139,178,213,174,106,90,5015,378,73,125,25,24,32,51,43,22,47,823,16,10,12,3,0,0,0,0,0,0,35,2272,855,1420,203,167,208,259,224,131,139,5873,8,0,0,0,0,0,0,0,0,3,10,3309,1063,1582,236,210,230,288,245,147,187,7493
116011306,0,0,0,0,0,287,27,27,0,0,3,0,0,0,7,359,19,0,0,0,0,0,0,0,0,3,17,41,0,0,0,0,0,0,0,0,0,42,43,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,75,3,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,93,3,0,0,0,0,0,0,0,4,100,1234,253,209,21,26,29,38,28,12,62,1909,3727,1469,1680,196,222,138,218,202,107,123,8085,466,102,136,10,28,29,27,25,49,43,916,20,12,9,0,0,0,4,3,0,0,53,4220,1585,1818,210,256,169,254,228,153,167,9048,3,0,6,4,0,0,0,0,0,15,28,5455,1834,2038,236,282,191,289,260,163,240,10982
116011307,0,0,0,10,16,369,18,7,0,0,0,3,0,0,24,421,55,0,0,0,0,0,0,0,0,0,61,38,0,0,0,0,0,0,0,0,4,41,28,0,3,0,0,4,0,0,0,11,40,3,0,0,0,0,0,0,0,0,0,3,64,0,3,0,0,4,0,0,0,14,84,0,0,0,0,0,0,0,0,0,13,13,122,0,3,0,0,4,0,0,0,28,159,1682,219,198,36,43,49,37,28,14,68,2393,1959,675,743,106,148,131,137,113,64,91,4171,342,71,84,24,39,30,23,16,24,52,691,23,8,5,0,0,0,0,0,0,3,48,2328,747,832,131,190,158,162,127,89,146,4914,17,0,0,0,0,0,0,0,0,33,52,4022,974,1028,169,235,212,203,154,104,254,7359
116011308,0,0,0,0,0,462,18,28,4,5,8,0,0,3,13,537,37,0,0,0,0,0,0,0,0,3,38,50,0,3,0,0,0,0,0,0,0,51,53,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,100,0,6,0,0,0,0,0,0,3,111,0,0,0,0,0,0,0,0,0,0,0,136,0,6,0,0,0,0,0,0,8,153,1378,240,213,52,48,41,38,36,22,49,2114,2740,1175,1616,176,309,259,267,191,157,140,7033,548,129,186,34,93,81,45,61,53,67,1293,26,9,13,0,5,3,0,4,3,10,75,3305,1312,1820,210,402,345,312,253,219,221,8406,0,0,3,0,0,0,0,0,0,5,6,4687,1554,2036,260,448,384,355,286,240,271,10526
116011560,0,0,0,0,0,235,13,4,0,0,0,0,0,0,8,256,12,0,0,0,0,0,0,0,0,0,18,27,0,0,0,0,0,0,0,0,0,30,26,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,4,67,653,140,118,15,25,15,18,11,17,48,1057,1547,560,888,95,137,113,108,93,54,65,3674,266,57,98,16,36,21,32,24,29,25,609,17,3,6,0,0,0,3,0,0,3,37,1829,628,992,110,176,138,142,121,86,94,4323,0,0,0,0,0,0,0,0,0,0,9,2486,769,1112,123,199,152,161,129,107,146,5385
116011561,0,0,0,0,3,341,11,10,0,0,0,0,3,0,7,375,41,0,0,0,0,0,0,0,0,0,40,103,0,0,0,0,0,0,0,0,5,116,52,4,4,0,0,0,0,0,0,4,70,7,0,0,0,0,0,0,0,0,0,10,167,4,10,0,0,0,0,0,0,9,190,0,0,0,0,0,0,0,0,0,0,0,204,4,10,0,0,0,0,0,0,16,237,866,180,160,19,30,49,23,41,20,58,1443,1908,764,1199,135,161,207,214,197,128,113,5018,365,97,159,28,50,32,48,48,40,54,911,28,4,12,0,3,0,0,0,0,3,56,2299,867,1369,166,211,239,264,244,161,165,5979,3,0,0,0,0,0,0,0,0,5,12,3169,1048,1526,182,239,284,289,280,177,234,7434
116021309,0,0,0,0,0,172,29,13,3,3,3,0,0,4,4,234,9,0,0,0,0,0,0,0,0,0,9,18,4,0,0,0,0,0,0,0,0,19,15,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,27,4,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,38,4,3,0,0,0,0,0,0,0,47,882,242,214,35,30,45,36,39,69,41,1628,2564,1178,938,86,86,106,94,114,88,72,5321,244,63,80,17,19,23,19,21,33,35,557,17,7,3,0,0,0,0,0,0,3,32,2821,1253,1017,104,104,125,112,140,116,107,5908,0,5,0,0,0,0,0,0,0,0,3,3704,1500,1229,141,138,171,151,185,180,145,7538
116021310,0,0,0,0,0,208,32,27,4,3,4,4,3,6,15,299,20,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,0,0,0,23,12,0,3,0,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,36,3,3,0,0,0,0,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,54,3,3,0,0,0,0,0,3,0,64,1678,571,527,100,97,73,82,54,48,78,3306,3401,2493,2071,221,221,225,141,201,131,112,9217,302,118,139,26,34,25,34,50,39,54,825,26,18,14,0,0,0,0,0,0,0,58,3729,2628,2224,250,252,247,175,249,176,168,10099,0,0,0,0,0,0,0,0,0,250,253,5410,3198,2749,343,352,326,259,310,220,504,13663
116021312,0,0,0,0,0,169,5,6,0,0,0,0,3,3,16,197,17,0,0,0,0,0,0,0,0,0,17,33,0,0,0,0,0,0,0,0,0,33,18,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,66,895,139,171,52,39,29,20,30,20,44,1439,1076,633,895,150,115,102,60,81,52,55,3215,136,31,49,13,15,20,21,17,22,38,359,15,9,3,0,0,0,3,0,4,0,34,1227,672,946,165,131,125,85,100,76,91,3602,3,0,0,0,0,0,0,0,0,5,7,2125,804,1116,210,170,153,104,127,91,138,5049
116021562,0,0,0,0,0,29,4,5,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,17,207,37,31,4,3,17,10,8,0,6,331,449,282,218,18,33,34,46,24,15,17,1132,43,18,17,0,9,8,3,3,3,3,101,3,3,3,0,0,0,0,0,0,0,7,490,302,238,18,39,38,43,32,19,19,1242,0,0,0,0,0,0,0,0,0,0,0,701,343,265,21,42,56,58,43,17,24,1569
116021563,0,0,0,0,0,177,19,18,0,3,0,0,0,0,21,245,18,0,0,0,0,0,0,0,0,6,29,19,0,0,0,0,0,0,0,0,3,26,14,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,0,0,0,0,0,8,49,0,0,0,0,0,0,0,0,0,0,0,56,3,3,0,0,0,0,0,0,16,78,1404,333,217,34,36,35,35,31,18,46,2185,2242,1096,1359,152,170,232,177,156,118,124,5823,219,58,80,18,18,26,28,37,30,60,570,23,3,10,0,0,3,0,0,3,0,52,2491,1159,1448,172,189,261,213,191,154,177,6442,0,0,3,0,0,0,0,0,0,3,6,3889,1496,1662,206,219,293,250,223,169,233,8642
116031313,0,0,0,0,3,260,5,5,0,0,0,0,0,0,7,284,21,0,0,0,0,0,0,0,0,0,21,15,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,69,1076,140,137,24,32,33,24,37,19,70,1595,1598,453,517,91,84,103,85,56,27,83,3093,315,62,69,30,4,26,33,31,21,22,615,28,3,8,0,4,4,0,4,0,4,54,1942,524,588,119,87,132,123,84,53,112,3760,12,0,6,0,0,0,0,0,0,6,16,3028,664,731,143,123,161,144,127,69,188,5371
116031314,0,0,0,0,0,93,6,7,0,0,0,0,0,0,12,112,3,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0,3,24,37,0,0,0,0,0,0,0,0,17,55,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,14,77,0,0,0,0,0,0,0,0,0,0,0,66,3,0,0,0,0,0,0,0,14,86,430,69,60,14,13,9,7,3,0,18,621,1163,361,581,51,47,63,67,42,30,36,2453,174,35,29,4,9,7,12,9,14,30,327,16,3,3,0,0,6,0,0,0,0,29,1348,396,611,60,59,77,85,54,51,63,2812,0,0,0,0,0,0,0,0,0,3,4,1785,466,672,68,75,88,90,57,51,84,3435
116031315,0,0,0,0,3,169,23,13,3,3,0,3,3,0,7,227,14,0,0,0,0,0,0,0,0,3,22,36,3,0,0,0,0,0,0,0,0,39,38,0,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,70,3,0,0,0,0,0,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,84,3,0,0,0,0,0,0,0,9,94,1138,236,178,33,28,33,25,23,4,56,1760,3414,1179,987,140,142,122,115,80,49,109,6331,355,90,82,17,18,16,18,25,25,31,682,30,5,6,3,0,0,0,0,0,0,51,3797,1268,1073,165,160,136,134,109,79,144,7067,3,0,0,0,0,0,3,3,0,9,23,4939,1507,1255,198,192,167,161,134,92,211,8851
116031316,0,0,0,0,4,257,8,6,0,0,0,0,0,0,11,289,28,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,53,1144,178,251,29,42,53,17,30,5,79,1833,1243,559,953,161,140,134,112,95,37,93,3515,184,39,69,19,21,23,19,16,18,23,422,18,12,12,6,0,0,4,0,0,4,47,1438,606,1032,183,163,156,134,112,56,122,3991,5,0,3,0,0,3,0,0,0,3,14,2591,781,1283,212,202,207,152,141,69,204,5843
116031317,0,0,0,0,0,341,17,8,3,3,0,0,0,0,6,381,28,0,0,0,0,0,0,0,0,0,28,37,0,3,0,0,0,0,0,0,0,43,34,3,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,72,5,4,0,0,0,0,0,0,4,87,0,0,0,0,0,0,0,0,0,0,0,98,5,4,0,0,0,0,0,0,4,108,908,200,200,19,56,23,28,30,18,63,1540,2698,1197,1553,328,330,339,303,323,146,155,7375,484,160,208,75,83,99,88,139,101,47,1496,26,11,16,5,4,3,3,0,0,5,77,3208,1370,1777,401,419,449,393,466,249,209,8952,5,0,0,0,3,0,0,0,5,6,26,4123,1573,1981,423,472,471,425,497,270,280,10519
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,12
116031319,0,0,0,0,0,293,16,9,0,4,3,0,0,3,19,354,41,0,0,0,0,0,0,0,0,5,55,75,0,0,0,0,0,0,0,0,3,79,86,7,0,0,0,0,0,0,0,4,95,0,0,0,0,0,0,0,0,0,0,0,159,7,3,0,0,0,0,0,0,5,168,0,0,0,0,0,0,0,0,0,0,0,203,8,3,0,0,0,0,0,0,16,226,1282,243,208,35,37,43,27,25,4,75,1975,3133,1138,1238,182,211,217,167,147,102,116,6658,447,99,103,27,18,30,24,15,37,54,853,35,17,9,3,0,0,0,4,0,3,68,3613,1245,1349,215,235,249,191,172,133,171,7581,7,0,0,0,0,0,0,0,0,9,13,4907,1489,1557,244,272,287,217,194,144,252,9570
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
117011321,0,0,0,0,0,158,0,5,0,0,0,0,0,0,26,185,8,0,0,0,0,0,0,0,0,6,15,18,0,0,0,0,0,0,0,0,28,46,12,3,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,5,11,27,3,3,0,0,0,0,0,0,37,74,0,0,0,0,0,0,0,0,0,0,0,37,3,3,0,0,0,0,0,0,41,86,810,169,169,35,37,40,23,18,23,52,1370,828,231,271,42,33,42,51,36,42,77,1644,145,20,21,7,3,9,11,17,14,22,262,11,0,0,0,0,0,0,0,0,13,30,985,243,288,51,39,51,59,56,51,112,1928,0,0,0,0,0,0,0,0,0,8,6,1791,413,455,86,72,86,75,71,71,172,3299
117011322,0,0,0,0,4,697,10,7,0,0,0,0,0,0,18,738,20,0,0,0,0,0,0,0,0,0,20,75,0,0,0,0,0,0,0,0,3,78,95,3,0,0,0,0,0,0,0,9,109,0,0,0,0,0,0,0,0,0,0,0,173,5,0,0,0,0,0,0,0,8,190,0,0,0,0,0,0,0,0,0,0,0,199,5,0,0,0,0,0,0,0,8,212,1226,271,313,94,109,75,97,82,46,71,2373,3311,1056,1308,290,374,420,552,542,323,202,8377,927,111,127,34,53,54,85,137,131,115,1780,30,6,8,0,6,0,7,4,0,10,64,4260,1172,1436,331,432,475,642,682,461,325,10222,6,0,3,3,0,0,0,0,0,10,22,5494,1441,1756,419,542,553,740,764,503,405,12618
117011323,0,0,0,0,0,328,6,8,5,3,3,0,0,0,4,359,20,0,0,0,0,0,0,0,0,0,20,32,0,0,0,0,0,0,0,0,4,40,48,0,0,0,0,0,0,0,0,6,50,0,0,0,0,0,0,0,0,0,0,3,82,0,0,0,0,0,0,0,0,9,89,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,9,113,764,137,131,39,37,32,36,32,17,45,1259,1421,339,421,83,87,107,107,134,48,71,2825,370,49,52,10,15,25,32,41,14,28,640,13,4,3,0,0,3,0,0,0,0,30,1803,396,472,93,102,142,144,176,72,100,3496,0,3,0,0,0,0,0,0,0,4,9,2566,534,603,132,143,172,178,201,87,152,4755
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9
117021326,0,0,0,0,3,812,4,6,0,0,0,0,0,0,105,924,25,0,0,0,0,0,0,0,0,7,30,72,0,0,0,0,0,0,0,0,24,95,170,0,0,0,0,0,0,0,0,89,258,0,0,0,0,0,0,0,0,0,8,8,233,0,0,0,0,0,0,0,0,115,360,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,126,392,1589,340,380,89,84,100,63,53,48,116,2859,2325,392,647,112,171,176,207,221,136,164,4545,1700,73,104,22,34,50,42,61,54,246,2382,19,0,6,0,0,4,0,0,0,10,48,4043,467,757,131,209,227,244,280,191,419,6967,5,0,0,0,0,0,0,0,0,4,14,5631,806,1145,225,289,322,308,335,239,536,9848
117021327,0,0,0,3,6,366,5,3,0,3,0,0,0,0,25,407,15,0,0,0,0,0,0,0,0,0,14,32,0,0,0,0,0,0,0,0,0,40,70,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,3,104,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,8,126,1576,343,281,73,95,71,84,95,48,91,2750,1153,230,263,54,81,90,90,150,76,77,2260,440,16,22,13,8,14,16,29,14,39,605,15,0,0,0,0,0,3,0,0,0,17,1605,246,281,67,87,106,103,176,89,119,2884,0,0,0,0,0,0,0,0,0,10,12,3185,588,564,141,177,182,191,265,138,210,5645
117021328,0,0,0,0,0,152,3,0,0,0,0,0,0,0,7,160,5,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,14,36,0,0,0,0,0,0,0,0,3,41,3,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0,0,0,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,3,67,579,118,117,32,32,34,22,19,13,24,990,581,115,156,31,36,47,58,64,29,39,1158,321,19,17,0,10,16,17,18,12,20,450,10,0,0,0,0,0,0,0,0,0,13,915,135,171,36,50,66,73,81,41,63,1618,0,0,0,0,0,0,0,0,0,0,3,1495,248,289,61,76,99,97,99,55,85,2615
117031329,0,0,0,0,0,92,0,0,0,0,0,0,0,0,3,96,8,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,13,0,0,0,0,0,0,0,0,3,23,987,253,295,112,109,127,149,158,106,67,2370,406,207,297,73,109,157,150,216,144,58,1803,30,11,19,3,12,15,25,44,24,26,204,0,0,0,0,0,0,0,0,0,0,9,429,218,314,76,120,174,174,260,171,81,2012,3,0,0,0,0,0,0,0,0,4,8,1419,470,614,194,226,301,319,423,274,154,4387
117031330,0,0,0,0,0,85,4,3,0,0,0,0,0,0,4,98,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,22,1347,402,476,138,148,143,161,133,63,64,3077,622,276,351,92,95,91,132,157,86,48,1942,102,20,22,3,8,8,15,27,24,20,271,3,3,3,0,0,0,0,0,0,0,14,725,294,381,90,105,97,148,185,112,71,2219,0,0,0,0,0,0,0,0,0,0,0,2073,698,860,232,256,245,311,317,171,142,5299
117031331,0,0,0,0,0,188,6,6,0,0,0,0,0,0,8,209,23,0,0,0,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,16,32,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,42,0,3,0,0,0,0,0,0,7,48,0,0,0,0,0,0,0,0,0,0,0,66,0,3,0,0,0,0,0,0,7,72,1559,354,432,107,113,123,150,185,107,90,3220,855,356,559,149,155,249,372,452,318,97,3568,275,26,36,12,16,17,40,80,64,36,590,9,3,0,5,3,0,0,0,0,0,19,1141,386,596,164,172,259,407,530,383,138,4183,0,0,0,0,0,0,0,0,0,0,4,2693,742,1030,271,285,381,560,723,487,229,7408
