SA2_MAINCODE_2016,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
110031198,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,714,539,1258,40,29,70,61,0,61,6,0,6,0,0,0,21,8,30,80,55,135,929,631,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,6,8,0,8,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,153,146,301,61,98,160,23,18,39,1174,895,2071
110041199,0,0,0,51,15,73,0,0,0,0,0,0,8,8,12,1397,1251,2645,198,111,305,63,0,66,3,0,7,9,0,10,4,9,15,70,55,124,1812,1453,3262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,3,3,0,0,3,19,3,22,18,3,21,44,10,47,0,0,0,0,0,0,0,0,0,0,0,0,38,92,129,172,233,403,19,29,51,2081,1811,3888
110041200,3,0,3,16,9,21,0,0,0,0,0,0,0,0,0,649,473,1126,30,29,64,38,3,47,3,0,4,0,3,3,17,3,18,70,43,118,826,569,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,9,0,9,10,3,16,19,3,22,0,0,0,0,0,0,0,0,0,0,0,0,196,150,347,56,75,125,16,4,20,1111,806,1920
110041201,0,0,0,5,3,8,0,0,0,0,0,0,3,0,4,1008,825,1833,56,55,110,76,3,80,9,0,9,0,0,0,18,8,22,121,79,200,1291,970,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,8,15,14,12,20,0,0,0,0,0,0,0,0,0,0,0,0,200,182,385,108,184,295,34,24,53,1644,1369,3015
110041202,3,3,9,19,26,46,0,0,0,0,0,0,9,9,19,3493,3148,6645,299,286,585,121,5,120,60,4,65,41,5,49,28,13,40,136,118,251,4214,3618,7824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,10,0,10,36,14,59,46,20,63,0,0,0,0,0,0,0,0,0,0,0,0,119,206,324,307,500,809,46,34,81,4739,4373,9109
110041203,3,0,3,15,9,26,5,0,5,0,0,0,12,4,16,2510,2326,4835,177,218,400,77,0,77,33,4,38,22,3,23,19,12,36,123,130,252,2991,2713,5704,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,5,31,14,47,34,22,57,0,0,0,0,0,0,0,0,0,0,0,4,81,138,220,198,404,609,29,31,61,3342,3311,6652
110041204,0,0,0,3,4,10,0,0,3,0,0,0,0,4,3,714,640,1348,77,75,154,38,3,36,19,3,22,7,0,9,11,3,15,56,17,74,926,744,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,19,33,53,69,102,177,18,12,36,1038,900,1940
110041205,0,0,0,20,13,31,0,0,0,0,0,0,4,0,4,2788,2697,5490,154,167,323,196,3,202,50,5,52,11,0,13,39,15,51,172,125,295,3435,3028,6460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,35,10,42,32,15,45,3,0,3,0,0,0,5,0,5,11,0,13,438,393,837,280,454,734,68,64,130,4261,3951,8215
111011206,3,4,6,32,52,89,0,0,0,0,0,0,3,3,6,3016,2568,5587,155,176,333,69,0,72,34,0,39,22,0,25,13,8,28,74,57,131,3431,2881,6309,4,0,4,0,0,0,0,0,0,12,3,19,0,0,3,0,0,0,16,8,26,0,0,0,0,0,0,0,3,4,3,7,8,0,0,3,6,12,17,27,14,43,56,27,81,3,3,5,0,0,0,0,0,0,4,3,7,104,178,283,328,604,940,18,28,42,3935,3718,7657
111011207,0,0,0,20,22,45,0,0,0,0,0,0,0,0,0,862,783,1642,60,47,105,27,0,27,7,0,7,10,0,7,3,3,3,10,19,33,994,877,1873,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,6,4,9,10,0,10,14,3,18,0,0,0,0,0,0,0,0,0,0,0,0,31,53,84,96,149,248,9,16,20,1153,1094,2241
111011208,21,14,32,81,93,175,0,0,0,0,0,0,9,9,18,4139,3838,7972,214,258,479,97,3,93,80,11,83,75,14,89,34,9,52,106,123,229,4854,4364,9225,3,0,7,0,0,0,0,0,0,9,9,12,0,0,0,3,0,3,11,7,21,0,0,0,0,0,0,4,10,16,0,5,9,0,0,0,5,18,22,41,14,55,62,41,104,3,0,6,0,0,3,4,0,3,9,4,12,172,270,441,456,762,1219,34,34,69,5585,5476,11064
111011209,34,20,54,72,71,143,0,0,0,0,0,3,6,5,5,4206,3786,7995,226,267,488,82,0,87,74,9,82,56,7,63,21,12,33,76,51,129,4855,4229,9087,13,9,21,0,0,0,0,0,0,10,7,17,4,0,6,8,0,8,28,13,49,0,0,0,0,0,0,11,10,19,5,6,11,0,0,0,11,18,30,49,20,66,87,56,146,5,7,7,0,3,4,0,0,0,4,10,11,121,223,342,477,765,1236,40,30,79,5593,5308,10899
111011210,3,0,9,20,24,46,0,0,0,0,0,0,4,3,7,1234,1108,2348,87,99,188,30,0,27,18,0,23,7,0,7,8,3,12,33,19,49,1445,1269,2709,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,4,4,8,3,0,3,8,4,12,20,4,25,38,7,45,0,0,3,0,0,0,0,0,0,0,3,0,28,45,76,135,234,369,28,16,39,1676,1576,3250
111011211,4,0,4,8,6,18,0,0,0,0,0,0,0,0,0,576,505,1084,23,36,55,15,0,15,10,4,13,13,5,19,4,0,4,8,8,22,671,561,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,7,3,14,0,0,0,0,0,0,0,0,0,0,0,0,30,44,82,74,96,176,4,4,9,788,716,1510
111011212,10,6,13,33,19,51,0,0,0,0,0,0,0,0,0,1786,1542,3329,123,91,210,49,0,55,14,0,13,7,0,13,12,3,15,43,38,78,2073,1703,3782,0,0,0,0,0,0,0,0,0,13,4,17,0,0,0,0,0,0,11,5,15,0,0,0,0,0,0,3,4,5,0,0,3,0,0,0,3,7,9,24,0,23,39,10,47,0,0,3,0,0,0,0,0,0,3,0,3,79,136,208,206,330,535,23,23,46,2420,2200,4619
111011213,9,9,16,20,13,34,0,0,0,0,0,0,3,0,3,2149,1995,4142,93,140,235,46,3,48,23,0,28,23,0,23,16,6,22,20,22,47,2399,2191,4592,0,0,0,0,0,0,0,0,0,6,4,15,0,0,4,0,0,0,8,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,6,17,24,9,40,3,3,4,0,0,0,0,0,0,6,3,6,129,174,303,256,404,658,19,15,30,2830,2793,5628
111011214,14,10,21,28,20,52,0,0,0,0,0,0,5,3,9,2332,2152,4484,132,138,274,44,0,47,38,3,38,18,7,22,13,11,15,54,43,90,2674,2387,5061,4,0,3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,6,3,16,0,0,0,0,0,0,0,6,6,0,0,3,0,0,0,3,4,7,32,7,38,42,19,62,4,4,7,0,0,0,0,0,0,5,4,9,94,156,253,274,411,684,20,14,41,3114,2988,6103
111021215,22,8,33,7,10,18,0,0,0,0,0,0,0,0,0,1288,1163,2446,86,80,162,29,0,29,27,3,36,4,3,7,6,0,9,15,15,29,1493,1289,2782,7,0,6,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,11,3,13,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,5,8,6,17,21,10,32,0,3,5,0,0,0,0,0,0,0,6,4,39,62,102,135,222,359,25,19,42,1712,1608,3315
111021216,32,28,57,11,9,15,0,0,0,0,0,0,0,0,0,1310,1239,2552,82,77,154,62,0,62,12,3,13,3,0,3,12,4,21,16,3,23,1537,1361,2894,12,7,20,0,0,0,0,0,0,14,6,19,0,3,3,5,0,5,31,24,46,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,5,18,3,25,53,23,80,11,20,30,0,0,0,0,0,0,11,20,30,73,104,171,141,252,385,15,15,33,1827,1767,3596
111021217,10,3,17,21,20,41,0,0,0,0,0,0,3,0,3,2777,2378,5156,157,151,311,55,3,53,27,3,32,10,0,10,11,4,16,32,32,58,3097,2604,5701,3,0,3,0,0,0,0,0,0,6,3,5,3,0,3,0,0,0,9,0,18,0,0,0,0,0,0,0,3,4,4,6,12,0,0,0,8,12,14,31,12,41,47,21,71,3,3,5,0,0,3,3,0,3,4,4,13,52,113,166,222,489,710,16,34,53,3444,3261,6708
111021218,60,47,107,6,3,13,0,0,0,3,0,3,3,0,3,2020,1805,3833,124,109,237,127,7,131,27,0,30,16,7,15,26,11,35,65,59,119,2475,2044,4521,14,3,20,0,0,0,0,0,0,24,22,42,3,3,8,0,0,0,36,36,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,40,68,43,108,4,5,8,0,0,0,0,0,0,8,5,11,123,201,316,254,369,624,38,33,67,2960,2700,5661
111021219,22,26,47,18,20,41,0,0,0,0,0,0,0,0,0,1983,1737,3724,94,122,217,55,0,52,29,7,33,12,3,11,20,8,27,50,68,114,2281,1981,4271,14,11,20,0,0,0,0,0,0,12,7,14,3,9,9,3,0,3,25,28,50,0,0,0,0,0,0,0,0,4,0,6,7,0,0,3,0,8,12,22,3,28,48,34,90,7,3,13,0,0,0,0,0,3,10,8,14,84,146,234,234,386,621,37,26,66,2705,2581,5288
111021220,21,16,36,6,3,11,0,0,0,0,0,0,0,0,0,1463,1286,2748,69,79,150,39,0,42,12,0,12,7,0,5,14,9,23,19,17,34,1653,1415,3068,8,3,4,0,0,0,0,0,0,7,12,23,0,0,0,0,0,0,18,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,30,41,25,62,5,8,14,0,0,3,0,0,0,6,13,16,63,97,164,163,258,425,14,12,29,1940,1818,3763
111021221,0,0,7,11,6,15,0,0,0,0,0,0,0,0,0,1268,1069,2340,68,61,121,41,0,41,20,0,25,4,0,4,7,6,9,11,14,25,1429,1159,2590,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,22,18,10,27,0,0,0,0,0,0,0,0,0,4,0,4,18,50,71,114,177,292,15,12,26,1604,1405,3006
111031222,30,19,50,62,83,149,0,0,0,0,0,0,3,4,6,2856,2533,5390,147,196,342,36,0,36,56,5,60,95,13,102,24,11,29,68,95,166,3373,2968,6344,3,0,9,0,0,0,0,0,0,6,6,5,3,0,3,3,0,3,21,10,25,0,0,0,0,0,0,7,8,16,3,7,10,0,3,3,7,16,28,30,10,36,52,38,91,0,3,4,4,0,4,0,0,0,0,3,8,106,161,265,283,546,826,36,38,76,3858,3751,7608
111031223,18,15,34,7,8,17,0,0,0,0,0,0,0,0,0,1255,1026,2281,89,89,184,46,0,46,23,7,28,7,3,12,9,3,13,25,25,54,1491,1179,2671,6,6,8,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,11,5,16,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,4,18,4,22,27,22,48,0,5,6,0,0,0,3,0,3,0,5,7,29,49,73,140,217,353,15,14,30,1711,1478,3185
111031224,34,27,66,84,128,210,0,0,0,0,0,0,4,4,8,1822,1664,3482,103,155,261,27,0,27,46,13,51,140,49,189,9,7,18,173,152,325,2428,2204,4632,7,3,12,0,0,0,0,0,0,9,4,15,0,0,0,4,0,4,14,16,31,0,0,0,0,0,0,0,3,4,8,3,11,4,3,6,13,10,25,36,19,60,65,50,110,7,0,9,0,4,4,0,0,3,7,7,13,108,145,258,225,395,624,21,24,43,2858,2816,5674
111031225,30,15,42,68,93,161,0,0,0,0,0,0,9,4,10,2745,2688,5436,162,239,397,35,3,37,41,12,51,113,20,133,22,16,35,114,118,233,3328,3208,6539,7,3,11,0,0,0,0,0,0,7,0,8,0,0,3,6,0,6,22,4,29,0,0,0,0,0,0,6,3,12,15,5,26,3,3,5,26,16,38,39,14,60,83,42,124,4,3,6,0,0,0,0,0,0,5,0,12,129,172,302,337,617,958,26,34,59,3911,4076,7987
111031226,5,4,11,44,20,63,0,0,0,0,0,0,0,0,3,2762,2381,5135,126,165,289,32,0,32,37,8,43,20,4,27,10,7,21,28,21,42,3061,2607,5675,0,0,0,0,0,0,0,0,0,4,5,11,3,0,0,0,0,0,9,9,17,0,0,0,0,0,0,4,4,9,4,11,9,0,0,0,8,11,19,13,12,22,29,32,59,0,0,4,0,0,0,3,0,4,9,0,6,45,104,147,275,491,769,18,16,37,3443,3254,6696
111031227,33,20,51,86,108,194,0,0,0,0,0,0,3,8,13,2377,2276,4651,158,202,358,31,3,35,58,15,69,96,21,121,18,11,31,121,114,238,2980,2786,5765,5,0,9,0,0,0,0,0,0,6,4,8,3,0,4,9,0,9,22,10,23,0,0,0,0,0,0,6,8,16,5,7,10,0,0,4,6,22,29,44,23,65,74,51,124,7,0,3,0,0,0,3,0,5,4,4,10,102,134,241,275,468,742,36,22,56,3473,3471,6939
111031228,14,14,25,33,43,72,0,0,0,0,0,0,8,4,12,2655,2301,4951,130,183,311,29,0,29,55,5,59,154,56,213,19,8,29,105,155,261,3204,2763,5967,0,0,4,0,0,0,0,0,0,7,0,13,0,0,0,3,0,4,15,6,20,0,0,0,0,0,0,3,3,8,0,3,4,0,3,4,9,12,17,35,24,62,59,39,96,0,0,0,0,0,4,0,0,3,4,3,4,137,212,349,264,458,725,22,26,45,3683,3509,7187
111031229,20,23,47,84,109,190,0,0,3,0,0,0,5,3,10,1881,1573,3454,102,141,243,15,0,15,39,3,44,113,53,163,22,5,29,359,428,783,2655,2331,4986,12,4,16,0,0,0,0,0,0,3,6,9,0,0,0,3,4,5,21,17,38,3,0,3,0,0,0,5,0,3,3,0,3,3,3,6,6,7,14,34,19,45,60,42,105,4,0,7,3,3,9,3,0,3,15,4,21,127,150,281,234,316,555,18,13,31,3109,2867,5975
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4
111031231,15,6,21,73,91,168,0,0,0,0,0,0,6,4,11,1478,1223,2697,109,110,221,31,0,31,36,5,43,33,8,36,20,11,28,76,94,167,1870,1541,3415,0,0,3,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,10,6,17,0,0,0,0,0,0,4,0,3,0,8,8,0,0,3,3,10,15,12,11,28,25,22,51,3,0,3,0,3,3,0,0,0,7,3,8,51,67,122,220,362,588,18,15,31,2198,2014,4213
111031232,6,4,6,11,3,13,30,36,71,0,0,0,0,0,0,1020,832,1855,45,51,95,24,0,30,9,0,9,19,12,27,5,3,8,42,58,93,1216,1004,2215,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,4,8,6,19,0,0,0,0,0,0,0,0,4,0,0,0,8,12,21,34,33,59,46,43,85,5,0,5,3,3,9,4,0,3,9,3,15,33,52,90,108,196,306,12,13,20,1419,1316,2729
111031233,13,7,18,79,83,163,0,0,0,0,0,0,7,11,18,3091,2867,5958,187,241,420,59,3,59,61,5,68,35,10,42,22,6,29,102,59,154,3660,3279,6937,0,3,3,0,0,0,0,0,0,7,3,11,0,0,0,0,0,3,10,9,18,0,0,0,0,0,0,5,11,17,4,3,5,0,0,3,12,16,27,30,23,54,57,43,95,3,3,3,0,0,5,7,0,6,7,7,14,100,125,223,352,538,884,39,33,74,4209,4024,8234
111031234,23,13,35,65,79,140,0,0,0,0,0,0,3,4,7,1916,1745,3665,118,158,277,38,0,36,45,15,57,60,20,76,12,9,22,88,85,172,2368,2122,4491,0,7,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,5,5,13,0,0,0,0,0,0,0,10,10,0,8,8,3,3,3,3,15,18,21,10,32,30,32,62,3,3,5,0,0,4,0,0,0,9,5,9,58,88,146,248,459,702,26,17,49,2745,2727,5473
111031235,18,10,24,59,73,136,3,0,3,0,0,0,4,5,15,1338,1319,2662,71,108,183,8,0,12,32,9,41,137,80,216,16,13,25,101,117,220,1798,1746,3542,5,3,11,0,0,0,0,0,0,3,3,7,0,0,0,4,0,3,13,6,23,0,0,3,0,0,0,0,3,5,4,3,4,0,3,4,7,12,14,23,19,40,39,35,77,3,0,4,0,3,4,0,0,0,8,3,14,60,90,153,162,263,423,21,6,32,2086,2144,4231
112011236,3,4,4,25,18,42,0,0,0,0,0,0,6,3,9,2219,2140,4357,122,190,315,73,0,71,32,3,34,109,33,144,21,6,26,98,136,239,2707,2547,5246,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,3,0,6,23,15,43,36,20,55,0,0,0,0,0,0,3,0,3,3,0,3,140,173,315,244,392,634,49,39,95,3179,3169,6346
112011237,7,0,6,13,19,35,0,0,0,0,0,0,3,0,3,2572,2389,4962,135,176,308,95,3,98,37,3,45,26,9,28,34,23,58,96,94,189,3017,2714,5734,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,3,4,12,27,23,53,33,24,60,0,0,0,0,0,0,0,0,0,3,0,3,322,374,696,276,438,710,35,39,66,3696,3587,7280
112011238,3,0,3,10,8,15,0,0,0,0,0,0,3,0,5,789,711,1503,37,40,73,17,8,26,11,0,9,3,3,7,21,8,25,66,61,127,964,839,1797,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,15,11,3,18,0,0,0,0,0,0,0,0,3,0,4,6,224,237,462,101,169,267,20,13,37,1315,1264,2582
112011239,0,0,0,14,12,19,0,0,0,0,0,0,0,0,4,1130,1108,2242,68,62,134,34,0,35,18,0,18,23,8,35,19,10,24,41,45,83,1341,1250,2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,3,8,11,7,11,19,0,0,0,0,0,0,0,0,0,3,0,5,140,213,356,160,263,425,33,24,62,1692,1763,3454
112011240,4,3,5,8,14,17,0,0,0,0,0,0,0,3,10,1251,1178,2425,61,108,166,23,0,20,35,10,44,128,103,238,30,23,52,109,125,235,1644,1562,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,7,10,11,26,15,22,32,0,3,3,0,0,0,3,3,10,3,6,12,217,296,510,187,270,455,50,36,83,2120,2190,4307
112011241,0,0,0,10,3,7,0,0,0,0,0,0,0,0,0,639,609,1248,51,39,94,32,0,32,9,0,8,18,8,26,11,3,9,50,46,95,814,715,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,17,9,5,17,0,0,0,0,0,0,0,0,0,0,0,0,54,50,104,105,141,245,30,20,48,1011,931,1944
112011242,3,0,3,11,11,20,0,0,0,0,0,0,0,0,0,1317,1281,2595,83,76,162,34,0,34,20,3,25,18,20,36,17,8,31,38,72,117,1545,1476,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,0,0,3,8,7,21,13,38,24,16,43,0,0,0,0,0,0,0,0,0,0,0,0,107,180,286,148,233,384,30,27,50,1863,1931,3793
112011243,0,0,0,13,5,16,0,0,0,0,0,0,4,0,4,901,942,1841,42,54,100,42,0,44,20,0,20,37,21,54,20,9,30,65,61,126,1154,1092,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,12,12,27,16,14,33,0,0,0,0,0,0,0,0,0,0,0,0,227,247,474,132,206,335,30,27,61,1560,1581,3143
112021244,0,0,0,5,6,10,0,0,0,0,0,0,3,7,7,1554,1393,2948,153,125,277,58,3,57,27,0,27,27,0,28,15,3,18,95,80,170,1937,1618,3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,15,4,18,15,11,22,0,0,0,0,0,0,0,0,0,0,0,0,40,84,122,164,280,442,28,32,62,2191,2018,4209
112021245,0,0,0,3,5,14,0,0,0,0,0,0,0,0,0,917,788,1700,53,56,111,53,0,53,12,0,10,0,0,0,19,6,31,63,43,107,1135,901,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,18,12,7,17,0,0,0,0,0,0,3,0,3,3,0,3,199,143,347,95,148,242,24,18,45,1457,1219,2679
112021246,0,0,0,15,19,27,0,0,0,0,0,0,0,3,3,2064,2015,4079,150,211,365,55,0,60,35,3,41,7,3,10,21,10,27,45,45,93,2400,2304,4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,4,7,18,11,34,20,20,43,0,0,0,0,0,0,0,0,0,4,0,4,62,105,166,166,344,510,28,21,49,2681,2788,5474
112021247,3,3,5,9,3,10,0,0,0,0,0,0,0,0,0,844,777,1625,56,47,102,40,0,41,16,0,16,6,0,7,16,14,30,85,63,148,1078,914,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,3,3,6,12,3,14,18,6,22,0,0,0,0,0,0,0,0,0,0,0,0,178,140,315,111,159,275,28,27,57,1418,1238,2658
112021248,0,3,3,23,9,31,0,4,3,0,0,0,8,14,18,2100,2015,4117,142,229,378,61,3,63,39,6,48,55,25,75,24,16,37,178,174,354,2639,2489,5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,4,0,4,28,8,39,33,13,48,0,0,0,0,0,0,3,0,3,0,0,7,84,136,220,197,379,570,36,22,57,2997,3036,6029
112021249,0,3,3,21,20,38,0,0,0,0,0,0,0,0,0,2272,2251,4520,91,157,244,96,6,101,31,0,33,12,4,19,24,14,41,114,66,184,2669,2521,5188,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,9,12,17,26,19,20,41,0,0,0,0,0,0,0,0,3,3,0,3,412,344,759,278,437,722,55,45,94,3433,3368,6807
112031250,4,4,9,29,23,50,3,0,3,0,0,4,0,0,0,1937,1777,3716,105,117,220,31,0,35,22,3,27,39,22,60,30,14,51,98,66,169,2302,2026,4332,0,0,0,0,0,0,0,0,0,8,4,15,0,0,0,0,0,0,8,4,15,0,0,0,0,0,0,0,4,4,0,0,3,0,4,3,3,9,12,19,9,33,32,21,52,3,3,3,0,0,0,0,0,0,7,3,4,189,296,487,188,350,542,32,27,59,2748,2723,5476
112031251,3,0,3,11,6,12,0,0,0,0,0,0,4,3,11,1196,1030,2223,72,82,149,38,4,51,23,0,22,22,0,26,13,8,15,57,82,143,1434,1213,2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,23,18,7,19,0,0,0,3,0,0,0,0,0,6,0,7,53,99,150,124,247,371,26,26,46,1654,1589,3244
