SA2_MAINCODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
121031409,6400,7063,13468,127,159,282,588,624,1214,21,16,36,20,16,32,3,8,14,10,6,21,0,0,0,0,3,3,11,5,11,0,0,0,656,679,1334,161,190,358,5,3,7,950,1029,1980,356,415,772,7708,8509,16219
121031410,7957,8673,16628,300,311,612,685,744,1431,12,20,36,14,13,28,3,3,5,10,4,9,0,0,0,0,0,0,5,0,6,0,0,0,723,792,1517,230,266,495,9,16,22,1267,1380,2652,456,526,977,9684,10579,20262
121031411,7496,8187,15690,185,192,372,685,697,1381,15,19,33,19,15,31,3,9,10,4,3,10,0,0,0,0,0,0,7,9,22,0,0,0,734,748,1486,147,156,301,13,14,26,1078,1102,2182,533,717,1252,9110,10013,19122
121031412,7047,7553,14601,144,154,297,658,735,1395,12,9,24,21,20,45,4,5,3,0,4,8,0,0,3,3,0,8,3,3,7,0,0,0,712,779,1488,138,126,266,5,7,14,994,1065,2065,496,527,1019,8541,9144,17687
121041413,6397,7437,13836,233,250,484,948,1100,2045,15,27,42,29,25,55,9,8,13,18,19,34,0,0,0,0,0,0,4,12,18,0,0,0,1018,1191,2206,267,313,580,8,18,27,1531,1771,3299,776,878,1652,8698,10086,18788
121041414,5861,6656,12520,243,273,518,1063,1195,2256,22,25,53,36,35,70,15,17,27,14,18,37,3,3,5,4,3,7,18,26,41,0,0,0,1178,1323,2502,265,306,564,12,11,21,1699,1915,3609,745,836,1578,8307,9405,17706
121041415,9791,11331,21125,639,707,1346,907,1156,2063,40,49,88,24,32,57,8,9,23,28,24,51,0,0,0,4,10,17,6,10,21,0,0,0,1020,1292,2315,367,457,826,14,24,38,2043,2483,4525,1194,1342,2533,13030,15155,28181
121041416,5572,6453,12022,204,236,439,1067,1157,2222,44,46,96,33,51,85,15,15,23,16,17,39,0,3,3,0,0,6,14,18,36,0,0,0,1193,1312,2503,322,360,677,13,21,35,1729,1924,3653,946,1013,1960,8250,9390,17635
121041417,3295,3479,6774,148,166,317,729,709,1436,35,34,71,35,38,76,10,9,18,14,19,38,0,0,0,3,3,3,10,11,18,0,0,0,848,824,1670,279,280,566,10,13,19,1289,1282,2570,622,625,1252,5209,5388,10596
122011418,7751,8286,16029,273,287,560,728,822,1546,13,21,34,5,7,20,5,4,6,19,20,37,7,0,3,3,3,4,4,9,15,0,0,0,779,888,1662,154,202,355,16,13,33,1226,1388,2617,633,678,1306,9605,10352,19956
122011419,7306,7548,14854,623,535,1156,894,974,1868,23,17,40,23,30,55,3,9,18,15,13,26,0,4,7,0,4,5,16,5,17,0,0,0,983,1056,2031,516,556,1077,19,28,53,2138,2176,4313,1090,1153,2246,10535,10883,21416
122021420,4855,5032,9886,254,285,539,366,424,787,14,8,20,11,0,18,0,0,0,6,13,19,0,0,0,3,3,7,4,3,6,0,0,0,400,454,857,63,71,131,10,4,11,723,815,1541,426,440,859,6008,6278,12287
122021421,4252,4485,8732,77,77,152,384,382,766,3,10,12,4,8,15,0,0,3,8,6,13,3,0,3,0,0,0,0,0,0,0,0,0,403,406,812,52,45,95,3,3,5,534,529,1066,417,451,875,5203,5471,10671
122021422,5270,5381,10650,191,190,384,474,567,1042,9,10,14,15,15,29,10,0,11,3,0,3,0,0,3,4,6,9,3,0,4,0,0,0,521,596,1116,71,68,140,6,7,12,786,861,1655,376,373,745,6429,6622,13054
122021423,9268,9842,19109,357,389,752,871,919,1792,7,5,18,25,23,47,0,0,0,6,4,9,0,3,4,9,3,8,3,6,8,0,0,0,928,966,1886,146,132,286,32,44,82,1466,1538,2999,811,945,1756,11552,12318,23867
122031424,5619,5916,11528,51,68,116,480,493,973,0,7,7,8,10,17,3,0,7,8,4,10,0,0,0,0,0,0,0,4,3,0,0,0,507,518,1027,112,90,206,19,9,20,681,688,1366,407,438,845,6705,7038,13744
122031425,3007,3268,6278,48,42,88,225,239,466,4,8,9,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,254,496,38,34,75,8,7,14,334,336,663,234,241,468,3568,3843,7411
122031426,8921,9253,18173,539,528,1062,1134,1142,2277,27,26,52,31,38,62,9,10,16,4,3,10,4,3,3,3,6,7,3,3,3,0,0,0,1208,1230,2436,294,349,644,21,32,53,2057,2138,4192,1079,1079,2158,12064,12468,24530
122031427,5240,5646,10887,115,120,242,371,333,707,3,0,3,9,21,29,3,3,9,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,389,366,756,91,120,218,5,5,15,604,622,1221,284,299,584,6128,6568,12693
122031428,10440,10847,21289,223,248,475,697,729,1430,12,7,20,32,20,56,3,0,5,9,4,17,0,0,0,3,4,7,9,3,7,0,0,0,770,777,1545,142,128,270,23,21,42,1159,1171,2333,639,670,1312,12245,12689,24931
122031429,7870,7833,15703,314,342,653,972,1037,2015,21,20,40,18,23,38,3,0,7,7,12,26,5,3,8,3,7,8,9,5,15,0,0,0,1039,1115,2154,224,252,469,28,15,39,1599,1715,3317,809,826,1628,10278,10379,20649
122031430,6652,6972,13631,140,161,298,633,710,1342,5,10,11,8,11,23,0,0,0,5,13,16,0,0,0,4,6,7,3,4,5,0,0,0,664,748,1408,131,134,270,14,7,18,947,1052,1998,497,531,1027,8100,8550,16656
122031431,9225,9849,19071,343,377,716,1068,1099,2163,25,16,45,18,14,27,0,0,3,11,3,12,0,0,0,0,0,0,6,3,7,0,0,0,1125,1142,2268,163,171,337,28,22,58,1660,1712,3374,958,1068,2028,11845,12628,24477
122031432,1468,1505,2980,19,14,37,133,139,275,6,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,148,288,20,21,40,3,0,3,186,188,373,136,130,269,1795,1829,3618
123011433,5048,5491,10539,150,156,308,485,529,1020,3,8,14,11,6,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,507,551,1056,24,29,57,12,8,19,690,752,1437,383,446,830,6121,6689,12811
123011434,7976,8378,16357,232,266,496,1178,1234,2416,21,12,32,24,21,46,3,7,14,9,4,6,0,0,0,0,0,0,5,3,8,0,0,0,1240,1283,2524,62,61,118,17,17,36,1554,1624,3177,555,612,1168,10078,10614,20699
123011435,11194,11743,22937,425,498,918,1195,1232,2428,15,14,28,32,24,55,3,0,3,4,10,12,0,0,0,8,8,12,3,3,4,0,0,0,1253,1292,2542,59,75,130,21,16,32,1753,1877,3626,717,769,1492,13664,14385,28057
123021436,7152,7675,14824,187,198,388,838,826,1667,10,11,17,12,18,30,0,0,0,10,13,21,0,0,0,3,3,8,0,4,3,0,0,0,874,875,1747,52,77,127,28,14,42,1142,1165,2305,749,805,1554,9048,9644,18694
123021437,6604,6732,13340,210,227,442,1091,1172,2260,16,16,27,16,23,40,3,3,4,11,6,20,0,0,0,7,3,6,9,5,11,0,0,0,1145,1225,2368,127,148,278,23,19,46,1506,1624,3129,771,719,1490,8877,9076,17955
123021438,8104,8290,16393,186,231,416,776,772,1549,3,4,8,14,17,27,0,5,4,9,4,12,0,0,0,0,0,3,4,3,7,0,0,0,804,809,1615,37,60,101,20,21,45,1054,1123,2179,743,840,1583,9901,10258,20155
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,7562,7626,15191,215,226,446,1029,990,2018,13,9,22,34,26,63,10,5,18,11,11,26,0,0,0,4,8,9,3,8,8,0,0,0,1107,1057,2161,161,184,342,15,12,21,1491,1480,2973,833,705,1535,9890,9810,19702
123021441,6480,6723,13205,129,123,256,731,740,1475,3,4,7,14,15,26,5,5,10,0,0,5,7,5,6,0,0,0,5,4,8,0,0,0,764,778,1537,73,86,156,16,20,38,981,1004,1991,561,553,1116,8028,8280,16307
123021442,9029,9525,18553,280,254,531,788,775,1561,13,5,21,21,17,40,7,8,12,8,6,17,0,0,0,10,5,14,4,3,10,0,0,0,849,824,1675,147,189,338,25,35,66,1298,1304,2606,944,1146,2094,11272,11971,23247
123021443,7817,8009,15824,252,255,513,866,844,1707,6,7,13,19,16,37,3,7,9,3,3,5,3,0,4,9,5,16,0,0,3,0,0,0,903,879,1789,129,152,273,15,14,34,1308,1306,2607,611,582,1195,9730,9887,19621
123021444,8073,8448,16516,191,232,421,810,870,1679,8,6,18,29,25,48,0,5,4,13,10,18,0,0,3,6,3,13,0,3,3,0,0,0,873,916,1785,68,92,157,21,13,33,1147,1253,2398,784,914,1694,10003,10618,20615
123031445,2375,2374,4754,49,36,76,201,203,404,3,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,0,0,217,208,419,3,0,3,11,3,16,269,243,515,215,203,416,2862,2824,5689
123031446,3789,3636,7426,106,107,205,582,618,1194,3,0,4,13,14,21,0,0,3,6,7,8,0,0,0,0,0,0,5,0,6,0,0,0,600,633,1236,17,22,37,7,9,19,731,768,1503,279,267,546,4802,4673,9477
123031447,6609,6855,13465,292,322,611,611,614,1227,8,10,19,11,21,30,0,0,4,4,0,5,0,0,0,0,3,3,3,0,6,0,0,0,641,648,1291,16,24,42,17,11,27,968,1004,1976,563,569,1129,8141,8428,16566
123031448,3739,3692,7433,65,54,118,336,407,748,3,3,4,5,4,10,0,0,0,0,3,3,0,0,0,0,0,0,4,3,4,0,0,0,350,421,770,18,24,41,0,0,3,432,502,933,277,267,548,4449,4465,8915
124011449,2041,2210,4250,98,99,200,236,245,479,3,8,11,3,7,11,0,0,0,0,3,6,0,0,3,0,3,3,0,0,3,0,0,0,251,267,518,21,20,44,3,0,3,369,387,763,244,238,490,2658,2841,5500
124011450,7798,8037,15830,273,291,562,519,545,1063,7,14,18,14,13,24,0,3,3,8,3,13,0,0,0,3,0,3,3,8,10,0,0,0,553,580,1136,48,35,89,11,7,21,885,913,1803,553,553,1108,9238,9503,18742
124011451,3,6,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,5,13
124011452,4753,5218,9978,261,273,537,464,509,966,13,27,36,16,17,34,8,9,16,7,9,17,3,6,8,3,7,6,0,3,10,0,0,0,517,584,1098,98,113,210,27,20,47,898,984,1887,598,664,1262,6252,6866,13120
124011453,4489,4854,9340,145,141,288,342,359,702,3,7,11,10,10,18,3,0,4,0,0,0,3,3,3,3,3,4,3,4,9,0,0,0,370,386,756,16,20,34,6,0,4,532,554,1083,328,377,708,5346,5787,11137
124011454,8686,9434,18123,339,362,697,591,630,1222,12,16,23,17,13,31,0,3,3,10,10,21,3,3,5,0,4,7,3,3,3,0,0,0,632,676,1310,31,37,73,16,23,41,1019,1103,2123,556,597,1157,10263,11133,21399
124011455,2279,2557,4837,69,54,125,262,255,515,0,3,6,3,9,12,3,3,5,3,5,9,0,3,4,0,0,0,0,0,0,0,0,0,280,275,560,20,17,43,5,0,10,373,359,730,213,254,461,2859,3164,6020
124021456,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
124031457,6324,6437,12765,137,149,282,604,644,1245,3,3,6,12,11,21,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,617,661,1277,18,33,55,15,6,17,784,851,1634,526,498,1026,7638,7791,15429
124031458,8688,8998,17689,333,351,680,1403,1475,2882,6,7,20,26,47,78,8,13,15,16,12,29,0,3,3,0,3,3,3,5,9,0,0,0,1472,1565,3035,62,89,151,31,36,65,1899,2036,3931,820,824,1644,11413,11852,23263
124031459,5712,5975,11691,156,172,327,453,466,918,0,0,3,11,11,24,0,0,3,4,4,7,0,0,0,0,4,0,0,3,3,0,0,0,466,493,959,19,18,36,8,5,14,649,683,1335,401,620,1025,6764,7281,14044
124031460,8469,8954,17418,298,343,640,733,754,1481,7,5,13,20,26,46,0,3,3,9,18,21,0,3,7,0,0,5,3,4,12,0,0,0,771,813,1585,50,61,114,13,18,35,1135,1232,2373,543,584,1122,10147,10766,20914
124031461,6712,7161,13877,157,186,348,722,697,1418,6,8,15,23,18,43,0,0,0,10,14,23,0,0,0,0,0,0,4,3,4,0,0,0,770,740,1507,40,38,79,18,6,27,986,976,1960,606,603,1210,8311,8740,17049
124031462,7124,7454,14579,252,247,499,1080,1140,2217,10,3,16,18,15,31,7,3,15,12,7,15,0,0,0,3,5,9,0,6,6,0,0,0,1126,1184,2312,114,134,249,20,18,39,1513,1586,3100,806,743,1549,9438,9788,19230
124031463,3742,3677,7411,56,64,119,529,536,1063,4,3,9,12,5,16,0,0,5,4,4,8,3,5,3,3,0,3,0,3,4,0,0,0,547,556,1101,21,23,41,7,4,11,629,645,1269,362,352,709,4729,4669,9392
124031464,4515,4893,9404,172,160,334,891,897,1790,18,8,25,23,16,33,6,6,15,11,3,14,0,0,0,0,0,0,3,3,5,0,0,0,952,941,1886,76,90,173,30,27,56,1226,1223,2444,633,625,1264,6378,6738,13110
124031465,2195,2129,4318,59,49,109,182,155,333,0,0,0,3,8,10,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,188,166,356,6,3,9,0,6,6,260,223,483,175,157,339,2631,2508,5141
124041466,5002,5563,10566,263,249,517,602,680,1284,20,14,41,20,27,48,3,3,5,8,10,20,0,0,3,3,0,5,11,0,7,0,0,0,662,743,1413,39,34,66,15,13,23,982,1036,2019,543,565,1110,6527,7168,13689
124041467,5863,6188,12051,257,274,535,595,601,1204,4,10,18,21,17,44,0,3,5,0,0,4,0,0,0,3,3,10,4,0,5,0,0,0,635,641,1276,25,21,47,21,23,46,940,968,1903,552,598,1148,7352,7754,15105
124041468,2702,2516,5214,21,28,54,239,213,452,0,0,0,10,3,7,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,244,218,469,13,9,20,8,9,14,286,271,555,1027,511,1534,4015,3295,7307
124051469,2727,2748,5474,47,62,112,191,190,383,0,0,3,7,10,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,206,208,410,7,18,22,3,0,3,268,281,548,175,173,348,3165,3201,6365
124051470,8197,8239,16443,196,248,442,606,607,1213,0,0,4,12,12,24,3,0,4,3,0,3,0,0,0,0,3,4,4,0,4,0,0,0,630,625,1255,53,65,120,23,9,31,903,950,1853,661,681,1343,9763,9873,19637
124051580,4395,4501,8893,93,115,204,548,609,1159,6,6,17,9,3,14,0,3,7,5,0,6,0,0,0,0,4,4,0,0,0,0,0,0,562,634,1197,60,44,103,22,10,34,736,798,1539,483,519,995,5613,5819,11433
124051581,5781,5808,11593,177,188,364,895,955,1845,12,11,23,23,29,57,9,9,16,10,3,9,0,0,0,3,0,0,0,4,4,0,0,0,948,1017,1968,101,76,176,29,10,41,1249,1294,2548,840,867,1706,7873,7970,15842
125011473,5280,5428,10703,367,368,737,1203,1205,2403,43,32,75,51,42,91,28,14,39,29,19,47,3,4,10,4,3,3,14,14,25,0,0,0,1364,1331,2695,288,320,607,21,9,31,2044,2042,4083,2434,1192,3629,9753,8657,18415
125011475,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
125011582,6739,5945,12684,393,245,639,805,506,1305,32,14,43,21,7,32,34,0,35,30,3,30,0,4,4,7,0,10,6,0,6,0,0,0,930,531,1461,576,382,955,30,13,44,1925,1171,3095,628,506,1132,9294,7623,16910
125011583,4452,3419,7870,316,172,489,541,278,818,47,13,61,26,4,31,45,4,47,25,0,30,4,3,9,0,0,0,0,0,3,0,0,0,691,306,1002,474,382,852,32,3,36,1521,864,2383,539,346,885,6513,4625,11136
125011584,3378,3364,6742,54,55,110,377,312,689,11,8,20,16,6,16,14,4,13,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,426,334,763,125,95,224,24,14,37,632,504,1128,263,239,499,4270,4101,8373
125011585,3588,3471,7058,92,76,166,388,294,683,15,8,26,18,9,27,19,4,19,25,3,26,0,0,0,0,0,0,0,0,3,0,0,0,462,318,782,146,136,281,13,6,16,712,540,1255,240,228,468,4538,4237,8776
125011586,7699,7410,15113,343,303,643,748,663,1412,18,6,28,26,22,53,18,9,25,7,6,12,0,3,4,4,7,6,8,3,6,0,0,0,829,721,1550,575,455,1031,34,30,60,1784,1503,3284,727,647,1378,10211,9567,19774
125011587,2003,2040,4046,37,45,89,223,175,400,8,0,4,3,4,4,3,3,4,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,242,187,434,46,47,92,10,14,28,345,293,635,162,151,314,2512,2479,4992
125021476,10761,11272,22032,326,308,635,1103,1087,2194,33,30,62,27,27,55,13,15,32,18,24,46,0,6,4,0,0,0,12,9,27,0,0,0,1211,1205,2421,359,410,762,25,11,39,1927,1938,3861,603,601,1209,13291,13811,27098
125021477,8397,8593,16992,193,222,410,893,870,1759,23,28,53,32,24,53,15,14,24,13,10,24,3,0,3,9,10,18,4,7,15,0,0,0,985,961,1952,194,215,409,24,14,40,1397,1404,2806,689,650,1340,10484,10649,21135
125021478,6800,7180,13979,189,161,349,795,824,1622,18,16,25,19,18,36,5,4,8,14,10,27,0,0,3,3,3,3,3,6,7,0,0,0,849,887,1734,140,192,332,10,13,25,1191,1250,2442,569,563,1136,8562,8991,17552
125031479,7136,7393,14523,183,180,368,651,602,1252,11,8,20,8,4,10,3,3,8,12,4,16,3,8,13,0,0,0,6,0,10,0,0,0,694,631,1328,116,128,248,19,10,28,1013,957,1975,1045,681,1726,9196,9028,18225
125031480,6207,6187,12390,118,106,220,524,487,1014,3,6,7,11,8,12,8,0,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,547,507,1053,138,147,281,11,20,29,808,779,1587,686,652,1338,7705,7615,15316
125031481,8127,7566,15694,251,233,482,995,781,1775,46,11,56,29,17,43,12,12,25,15,3,20,0,0,0,4,0,4,9,6,8,0,0,0,1108,829,1939,345,334,675,19,17,37,1716,1422,3132,891,758,1651,10733,9744,20480
125031482,10702,11178,21878,290,324,613,766,784,1556,15,4,19,20,10,36,3,0,3,8,4,7,0,0,0,0,0,0,0,0,4,0,0,0,817,806,1624,93,121,216,14,14,21,1212,1262,2472,795,800,1593,12716,13232,25949
125031483,8077,8140,16219,252,236,486,843,710,1553,20,5,23,19,13,30,4,0,3,17,11,28,0,0,0,0,0,0,3,0,4,0,0,0,904,747,1648,189,163,360,23,15,37,1370,1160,2537,929,930,1857,10380,10232,20610
125031484,7968,8248,16213,219,225,440,877,827,1708,24,25,47,32,26,53,3,6,13,19,9,22,0,0,0,4,6,7,3,0,4,0,0,0,956,893,1856,174,178,347,26,22,48,1374,1320,2695,748,727,1473,10085,10294,20378
125031485,10994,10888,21886,455,394,848,1260,1091,2348,49,14,64,36,23,61,21,0,24,39,20,61,0,5,9,3,0,7,3,3,5,0,0,4,1420,1164,2578,358,387,746,27,23,54,2261,1969,4231,966,905,1870,14220,13762,27980
125031486,8,0,8,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,8,0,8
125031487,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11
125041489,7502,7545,15046,446,434,878,1217,1126,2350,52,46,96,52,46,96,20,16,35,16,9,30,0,0,3,6,3,3,16,13,25,0,0,0,1387,1254,2640,502,533,1035,35,25,62,2368,2250,4613,1123,1122,2242,10996,10908,21905
125041490,3215,3437,6648,37,33,66,297,312,607,5,0,5,3,4,9,3,0,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,310,325,630,52,50,101,6,9,14,405,415,814,160,162,324,3776,4006,7789
125041491,6970,7455,14424,299,252,548,981,976,1960,41,31,72,26,22,47,17,15,25,25,25,49,0,0,0,3,3,4,11,14,26,0,0,0,1103,1075,2183,481,559,1041,23,19,42,1910,1903,3819,882,844,1730,9764,10205,19964
125041492,9127,8511,17636,945,728,1669,1472,1152,2624,67,55,131,67,44,110,53,33,80,52,31,81,4,3,10,8,3,13,16,12,25,5,0,5,1735,1343,3078,1629,1629,3260,48,37,83,4355,3741,8098,1603,1352,2955,15086,13604,28694
125041493,8688,9092,17776,174,185,360,813,787,1597,35,20,54,29,10,37,3,4,10,15,11,24,0,0,3,0,0,3,0,3,6,0,0,0,895,842,1737,209,202,414,19,11,30,1292,1236,2532,669,696,1363,10653,11028,21677
125041494,4580,4757,9338,60,66,118,312,328,644,3,0,3,3,7,12,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,322,337,659,39,54,97,11,5,18,430,464,895,211,211,420,5223,5431,10652
125041588,4904,4861,9765,167,148,312,645,527,1171,19,9,30,20,9,30,10,3,14,3,3,11,0,0,0,3,0,3,4,0,4,0,0,0,703,550,1257,176,200,375,14,22,38,1058,924,1981,472,447,914,6430,6228,12661
125041589,5738,5707,11445,245,198,446,782,657,1440,30,15,51,14,13,25,10,8,15,18,14,33,0,4,4,3,5,9,8,5,10,0,0,0,867,717,1585,445,454,891,12,16,26,1565,1383,2951,528,448,972,7821,7540,15368
126011495,10270,10718,20985,441,444,886,1173,1104,2279,36,35,70,37,22,58,17,11,31,18,13,32,4,0,9,0,0,0,9,16,21,0,0,0,1291,1205,2501,643,646,1284,15,14,27,2385,2312,4693,602,594,1193,13259,13618,26881
126011496,8254,8906,17158,169,186,357,667,709,1384,7,5,15,26,14,33,7,11,23,11,10,25,0,0,0,0,0,0,11,4,13,0,0,0,730,761,1490,136,192,331,18,13,35,1055,1151,2209,492,468,962,9804,10526,20331
126021497,9669,10112,19779,309,316,625,978,982,1967,12,14,24,23,17,39,10,17,28,23,16,37,4,0,4,0,0,3,5,4,10,0,0,0,1059,1049,2111,468,559,1027,15,13,30,1856,1935,3789,639,632,1265,12166,12677,24840
126021498,5442,5870,11319,189,197,388,596,615,1215,8,14,19,11,7,24,3,3,7,3,7,11,0,0,0,0,0,0,3,3,9,0,0,0,629,646,1282,92,122,210,10,6,18,923,977,1898,515,527,1039,6885,7372,14256
126021499,4070,4146,8213,104,104,207,503,394,900,5,6,12,10,3,15,0,0,0,3,0,5,0,0,0,0,0,0,3,3,3,0,0,0,529,412,944,58,64,121,6,6,10,698,587,1288,370,399,770,5133,5137,10265
126021500,7088,7756,14849,442,468,914,1094,1203,2297,45,33,79,46,40,84,18,14,32,17,16,30,10,4,15,0,0,0,14,15,26,0,0,0,1242,1329,2569,808,879,1687,20,24,44,2510,2697,5205,643,760,1406,10244,11215,21457
126021501,5001,5165,10173,97,103,205,451,446,897,10,19,30,18,21,37,3,5,6,3,0,3,0,0,0,0,0,0,3,3,5,0,0,0,486,494,978,100,123,220,11,6,23,696,723,1424,302,314,620,6005,6206,12212
126021503,7009,7337,14346,287,326,612,995,1031,2021,25,30,55,39,22,68,9,10,21,22,11,36,3,0,3,0,0,0,10,9,22,0,0,0,1101,1125,2223,400,460,855,26,15,41,1807,1927,3729,543,477,1024,9363,9742,19098
126021590,1675,1819,3490,14,15,35,140,154,294,3,0,3,4,3,8,0,0,0,9,6,13,0,0,0,0,0,0,0,0,0,0,0,0,159,162,321,20,36,55,0,6,8,196,219,411,124,93,218,1987,2129,4115
126021591,9674,10148,19827,381,375,761,1487,1570,3058,40,35,77,37,47,81,16,23,36,21,21,37,4,3,5,3,8,8,8,10,26,0,0,0,1608,1717,3323,441,524,969,21,16,33,2452,2635,5084,923,966,1893,13055,13749,26806
127011504,6601,6931,13530,149,135,279,540,548,1085,5,5,11,4,6,12,4,4,3,4,3,11,0,0,0,0,0,3,0,0,0,0,0,0,566,565,1131,54,70,122,30,19,49,792,793,1584,952,1014,1969,8349,8739,17087
127011505,3717,3591,7309,45,54,94,257,235,488,5,3,11,4,7,11,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,269,240,507,11,19,31,9,4,11,332,316,649,464,411,874,4511,4320,8829
127011506,5659,5597,11261,224,206,431,1996,2128,4117,8,6,16,15,24,37,8,8,16,17,16,32,0,0,0,3,4,4,0,6,8,0,0,0,2055,2179,4238,46,50,103,13,16,28,2339,2458,4795,747,702,1449,8748,8758,17507
127011592,19,14,32,0,0,0,8,6,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,11,0,0,0,0,0,0,10,7,11,7,4,16,30,29,60
127011593,2983,3032,6015,28,30,55,195,204,398,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,204,405,22,18,42,3,5,12,257,260,515,230,199,427,3465,3489,6954
127011594,5147,5418,10560,56,62,115,427,433,862,8,7,18,4,3,5,0,0,3,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,449,443,894,65,74,137,4,6,16,574,587,1160,351,303,658,6071,6311,12380
