SA2_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
122031692,0,0,0,0,3,0,4,0,0,0,0,0,0,0,12,0,27,9,27,3,81,0,0,8,5,5,0,12,10,3,32,20,128,6,194,14,0,27,12,18,4,66,10,4,39,21,24,4,108,0,0,9,11,16,0,42,11,0,17,8,19,0,62,3,0,34,16,14,0,62,25,9,71,23,17,4,147,0,0,17,8,13,0,42,47,11,126,41,18,5,249,3,0,12,6,16,0,37,12,0,34,14,10,0,69,24,3,37,9,13,3,93,17,3,32,11,11,0,68,0,0,11,3,11,0,22,5,0,10,6,55,3,87,7,0,29,9,21,5,69,201,53,571,242,437,33,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,26,6,6,0,53,0,0,0,0,4,0,8,9,3,16,10,9,0,47,9,3,21,11,6,3,53,3,4,36,30,31,0,111,5,0,11,15
122031693,0,0,6,6,7,0,11,5,0,3,0,0,0,8,11,5,26,19,72,4,146,5,0,0,3,12,0,26,12,4,81,56,431,4,587,8,4,33,18,28,6,92,4,7,46,32,42,6,136,7,0,36,25,26,6,90,9,3,32,25,48,8,119,5,0,45,22,18,0,96,48,10,117,38,12,0,231,6,3,28,17,19,5,74,71,21,235,56,41,3,428,3,0,34,15,21,4,82,26,3,39,43,41,6,158,31,13,51,21,16,0,132,25,7,56,20,29,0,138,9,0,28,11,9,5,54,3,3,27,9,61,3,106,17,5,51,21,35,11,135,312,80,955,447,988,68,2856,0,4,3,0,4,0,9,0,0,0,0,0,0,0,7,4,31,14,18,5,75,0,0,0,3,0,0,12,3,5,27,27,20,9,98,6,0,35,18,19,0,81,13,8,70,56,45,6,198,4,0,30,35
122031694,0,0,0,0,3,0,8,0,0,0,0,5,0,3,4,0,30,14,45,0,100,0,0,9,3,11,0,29,11,4,56,32,206,7,318,3,0,22,12,19,0,64,19,3,40,24,29,8,119,5,0,28,18,13,5,62,5,0,24,13,22,4,71,3,3,34,6,10,0,58,36,15,111,28,10,10,208,7,0,24,14,15,5,60,75,14,211,33,20,7,363,6,0,28,15,16,3,65,18,3,37,21,33,0,101,29,3,43,9,12,0,96,32,10,33,9,18,3,104,3,0,12,11,9,0,33,7,0,12,3,31,0,54,10,6,48,10,26,5,91,281,58,793,280,542,56,2009,0,0,4,0,0,0,8,0,0,0,0,0,0,0,5,4,23,13,3,4,47,3,0,3,0,0,0,9,0,0,21,17,13,3,60,9,3,31,13,4,0,59,13,0,40,32,28,11,119,3,0,25,18
122031695,0,0,4,0,0,0,9,0,0,0,0,0,0,6,21,8,84,49,92,15,268,10,0,4,7,15,0,35,25,3,99,58,391,12,586,30,6,56,27,29,9,152,53,4,128,69,89,10,352,41,6,89,80,73,6,300,23,7,50,38,59,7,179,18,4,49,27,19,0,111,53,9,123,43,17,9,256,9,4,25,19,18,4,78,137,27,232,58,47,10,509,15,4,50,20,49,8,143,28,0,50,40,34,8,163,50,12,65,16,15,3,153,51,5,123,50,59,12,304,3,3,24,15,12,0,59,5,0,28,18,85,0,141,29,3,75,28,55,15,211,589,110,1364,664,1166,132,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,60,29,26,9,138,0,0,3,0,0,0,6,15,0,35,15,17,0,85,19,4,53,26,18,0,120,52,9,154,68,82,24,383,19,7,95,67
122031696,0,0,0,0,7,0,10,6,0,7,0,0,0,13,19,11,60,31,56,3,171,0,0,9,3,17,0,38,15,5,91,34,279,10,435,28,3,55,25,31,0,154,20,5,65,23,63,6,187,7,0,23,21,24,0,86,16,0,33,23,44,0,117,21,0,76,19,9,0,136,72,25,150,50,21,8,321,14,3,34,23,23,0,95,113,21,304,85,55,12,582,7,0,48,24,41,3,121,38,10,71,33,43,4,204,50,14,82,15,17,4,176,37,5,73,20,25,0,161,10,3,12,12,11,0,40,8,0,26,22,93,0,151,28,4,56,22,41,9,164,493,115,1281,483,906,75,3353,0,0,6,0,0,0,4,0,0,0,0,0,0,0,10,0,42,18,18,7,90,0,0,0,0,0,0,7,10,3,24,26,18,0,82,11,0,54,27,9,4,109,13,4,79,50,47,8,198,0,0,31,21
122031697,0,0,3,0,0,0,4,0,0,3,0,0,0,3,8,4,28,19,58,3,122,3,0,3,5,5,0,21,6,0,56,41,366,7,482,8,0,15,11,31,6,65,9,0,34,17,43,3,108,3,0,15,18,28,5,67,5,0,26,18,40,0,87,9,0,24,14,12,0,61,26,5,45,21,13,3,118,6,5,18,3,12,0,38,54,9,154,47,37,6,305,4,5,20,8,26,0,64,12,7,35,34,38,0,125,34,9,48,10,12,0,119,14,4,52,16,25,3,111,0,0,16,5,11,6,40,4,0,19,12,65,5,103,10,0,37,10,31,3,92,211,48,652,300,854,55,2119,3,0,6,0,0,0,5,0,0,0,0,0,0,4,3,0,28,12,17,5,62,0,0,7,0,3,0,14,6,3,19,12,21,7,68,6,5,29,25,13,5,74,7,4,59,36,29,13,155,4,0,27,8
123011433,3,0,3,3,12,0,19,0,0,3,7,19,0,28,8,0,30,30,116,3,186,4,0,11,5,30,3,56,6,3,21,50,484,11,574,3,6,22,14,46,0,84,3,0,19,25,52,5,105,0,0,15,10,23,0,50,3,0,19,16,84,4,124,0,0,3,9,7,0,26,0,7,9,6,13,0,35,0,4,6,6,28,0,50,16,5,71,28,24,4,147,4,0,6,11,33,0,55,11,9,47,61,67,3,202,49,11,68,10,19,0,161,15,4,35,18,23,3,97,4,0,10,0,10,0,18,0,4,10,8,73,0,105,0,0,13,0,60,9,89,145,49,424,321,1216,57,2210,5,0,9,0,5,0,18,0,0,0,0,0,0,5,0,0,16,13,28,0,61,0,0,5,3,7,0,12,0,0,24,27,50,10,107,3,4,12,11,15,0,32,0,5,24,28,58,3,116,0,0,6,14
123011698,0,0,0,0,5,0,4,0,0,0,0,3,0,3,0,0,14,23,99,10,146,0,0,0,0,18,0,20,0,0,6,17,192,0,216,0,0,5,7,29,0,45,4,0,10,15,43,9,70,0,0,4,7,16,0,27,3,0,7,22,71,0,111,0,0,7,6,0,0,16,0,0,9,10,3,0,23,0,0,0,0,12,0,13,4,0,14,10,11,0,49,0,0,9,0,11,4,22,5,0,23,25,39,0,92,20,0,20,0,5,0,54,11,0,19,8,14,3,55,0,0,5,6,0,0,10,0,0,7,3,60,0,75,0,0,7,8,27,3,44,62,9,169,166,645,24,1083,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,8,11,19,0,42,0,0,0,0,0,0,0,0,0,5,18,20,0,44,0,0,4,3,12,0,26,5,0,14,25,47,3,91,0,0,0,7
123011699,0,0,4,3,6,0,10,0,0,6,0,14,0,19,8,3,39,37,167,5,257,5,0,8,0,35,0,45,11,0,38,38,482,7,581,3,3,22,19,47,0,92,4,4,24,27,87,4,153,0,0,13,9,30,0,59,4,0,19,31,105,3,157,0,0,13,5,4,0,32,9,0,20,21,14,0,68,0,0,5,12,31,0,51,8,8,62,24,28,3,138,0,3,3,8,29,0,46,11,8,50,55,64,3,193,48,8,67,9,16,3,149,20,3,43,18,24,3,118,3,0,9,7,4,3,21,0,0,6,8,86,0,99,10,0,18,25,65,8,115,147,43,458,358,1335,50,2399,0,0,3,0,0,0,7,0,0,0,4,0,0,4,0,4,24,25,32,0,85,0,0,3,7,5,0,15,3,0,16,41,44,0,98,0,0,10,9,22,0,41,4,5,23,36,72,3,146,0,3,10,19
123011700,0,0,0,3,4,0,10,3,0,0,5,10,0,15,10,0,26,35,128,5,204,0,0,0,5,18,0,23,4,5,37,51,316,12,430,5,0,9,22,40,0,80,10,3,20,29,71,4,137,0,0,11,16,20,0,45,3,0,20,27,80,0,132,3,0,9,13,14,0,39,16,0,33,26,13,4,95,6,0,7,14,22,0,47,13,6,68,33,15,0,137,0,0,6,5,21,0,32,21,14,34,64,47,4,182,31,6,56,12,20,0,122,24,5,33,9,23,10,103,0,0,8,4,11,0,20,3,4,9,9,88,0,111,4,0,13,15,52,12,94,163,44,398,394,1006,61,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,15,26,6,55,0,0,0,3,7,0,12,0,0,13,30,31,0,73,0,0,10,10,20,4,49,3,0,22,30,61,7,132,4,0,9,19
123011701,0,0,3,0,11,0,17,0,0,0,3,14,0,20,16,8,43,57,256,3,381,0,0,5,18,36,0,59,6,4,25,40,554,12,653,3,4,28,20,79,5,129,8,0,30,42,120,4,210,0,0,14,18,47,0,80,13,0,37,39,171,5,258,4,0,13,12,17,0,45,13,3,35,30,25,0,109,0,0,5,7,27,0,40,21,8,82,32,45,0,183,3,0,6,15,49,0,76,14,9,62,96,131,12,324,65,18,79,19,30,0,210,29,3,68,28,43,4,174,0,0,8,0,14,3,26,9,0,7,11,139,3,168,3,0,24,23,79,18,147,211,62,564,503,1886,78,3305,0,0,6,0,4,0,14,0,0,0,0,0,0,0,6,0,28,33,57,4,123,0,0,5,5,5,0,17,3,3,25,24,48,7,106,0,0,14,13,20,4,56,7,0,40,61,121,9,235,3,0,16,26
123011702,0,0,0,0,0,0,5,0,0,0,0,8,0,8,4,0,31,17,117,6,176,8,0,3,4,32,0,50,7,8,15,16,341,7,394,0,3,15,7,40,0,73,6,0,18,17,74,4,112,0,0,12,12,23,0,43,8,0,23,20,95,5,156,0,0,7,6,3,0,19,14,0,22,13,7,0,60,0,0,3,3,14,4,28,16,3,36,17,11,4,89,0,0,7,9,13,0,33,13,5,55,75,55,0,202,27,9,37,8,6,0,87,7,6,39,17,20,0,98,0,0,5,3,6,0,13,0,0,6,7,73,0,87,0,0,3,10,48,8,77,108,27,326,280,1006,48,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,17,21,4,60,0,0,0,5,0,0,7,3,0,9,7,31,3,46,0,3,6,11,14,0,39,4,0,32,29,71,8,143,0,0,6,15
123021436,0,0,0,0,8,0,5,0,0,0,0,8,0,16,5,0,29,38,176,9,258,0,0,3,7,31,0,43,3,0,21,22,305,14,359,5,0,8,16,48,5,85,11,0,35,30,92,10,179,6,0,13,22,37,4,77,18,5,33,30,125,13,217,4,0,10,16,12,0,47,7,0,23,19,9,0,60,0,0,5,11,11,0,28,18,5,58,24,19,7,124,3,0,9,14,46,6,71,15,4,46,39,74,6,187,56,4,46,24,20,0,151,24,9,45,33,51,10,167,5,0,8,5,5,0,25,5,0,11,7,91,5,117,4,0,21,13,80,21,140,193,28,426,366,1247,110,2368,0,0,4,3,0,0,3,0,0,0,0,0,0,0,3,0,19,25,44,5,89,0,0,0,4,5,0,14,0,0,8,17,16,0,47,4,0,8,4,7,5,33,10,0,36,57,98,8,214,3,0,10,20
123021437,0,0,4,0,0,0,8,0,0,5,0,0,0,8,22,0,70,43,186,10,334,5,0,0,7,24,0,38,7,0,63,34,247,6,363,14,0,25,14,42,0,101,32,7,51,35,96,7,220,13,3,33,37,42,8,128,24,6,68,47,138,12,292,10,7,31,18,13,0,77,31,8,62,24,14,0,142,6,0,8,12,24,8,52,44,12,130,41,32,14,270,10,0,19,7,25,0,64,42,11,76,53,64,18,259,54,16,67,16,20,7,181,66,9,145,42,65,7,340,5,0,13,9,8,0,28,5,0,16,16,79,4,124,11,0,35,31,87,18,185,395,79,908,499,1215,128,3219,0,0,4,0,0,0,6,0,0,0,0,0,0,5,12,0,44,18,42,8,117,0,0,5,3,5,0,12,5,0,17,13,28,0,66,3,0,16,14,24,0,63,18,0,62,55,101,8,251,16,0,35,19
123021438,0,0,3,5,6,0,8,0,0,0,0,7,0,11,11,5,37,46,241,7,340,5,0,7,15,28,0,55,12,0,41,43,339,9,441,9,0,16,24,56,8,113,23,0,47,36,93,13,207,7,0,18,12,24,3,54,14,0,34,59,158,12,276,6,3,9,11,17,4,50,17,0,35,16,21,5,86,0,0,7,10,23,0,38,32,10,58,24,28,3,156,0,0,8,10,44,3,72,14,5,48,71,88,9,242,34,14,56,8,14,0,130,26,3,43,31,30,4,142,4,0,0,6,6,0,20,5,0,17,14,102,4,146,11,0,25,23,86,19,163,210,42,518,464,1426,102,2754,0,0,0,0,0,0,3,3,0,0,0,0,0,3,6,0,26,22,57,8,121,0,0,10,0,4,0,14,0,0,16,18,44,3,77,0,0,13,18,27,3,60,12,3,48,48,119,9,239,7,0,18,22
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,0,0,0,3,8,0,11,0,0,0,4,8,0,8,6,0,30,27,183,8,250,7,0,5,4,21,0,32,11,0,29,36,255,14,337,3,0,17,12,40,4,84,16,0,30,20,75,5,155,3,4,14,19,23,4,68,8,0,34,37,120,9,205,0,0,18,11,8,0,47,10,4,31,9,17,3,76,0,0,4,3,15,0,23,19,3,49,25,21,0,119,6,8,20,8,37,3,77,22,8,38,36,74,4,173,46,10,53,13,17,3,139,49,5,65,24,45,0,184,3,0,4,5,13,0,25,4,0,16,13,100,4,129,7,0,13,18,73,22,131,224,35,470,316,1156,86,2279,0,0,3,3,0,0,9,0,0,0,3,0,0,3,11,0,27,16,37,0,87,0,0,0,3,3,0,6,0,0,11,10,36,3,64,5,5,13,9,16,3,39,9,3,34,36,93,7,181,4,0,14,11
123021443,0,0,0,4,4,0,6,0,0,4,0,7,0,5,20,4,69,51,182,14,339,11,0,8,11,15,0,40,15,5,48,31,228,4,340,8,3,28,19,51,6,111,31,0,63,38,75,9,214,11,0,25,27,33,5,102,46,8,100,63,135,14,371,8,0,25,14,11,0,58,48,8,59,18,18,0,144,4,0,9,0,15,0,33,51,11,88,14,29,4,194,14,0,36,9,28,3,91,52,7,57,57,67,5,243,53,4,40,14,15,0,124,58,9,121,37,45,12,280,0,0,10,3,15,0,30,5,0,15,12,96,0,130,11,0,39,25,81,34,194,442,66,839,442,1133,115,3035,0,0,3,0,0,0,10,0,0,0,0,0,0,3,9,0,30,23,37,6,103,0,0,3,0,3,0,7,5,0,11,12,18,5,48,6,0,13,9,18,5,49,36,0,89,42,81,13,251,10,0,10,23
123021444,0,0,3,0,9,0,13,0,0,6,3,3,0,11,18,3,36,34,223,14,326,0,0,5,3,27,0,37,4,0,36,35,292,11,380,0,6,21,17,56,7,106,9,0,46,29,90,4,182,5,0,13,11,49,5,81,6,3,38,42,143,7,252,8,0,4,9,15,0,45,14,5,39,27,22,3,109,0,0,0,16,21,0,37,19,6,75,31,42,5,182,0,0,17,9,36,0,61,15,8,43,46,79,7,197,40,11,51,17,20,5,139,28,6,68,40,39,8,190,0,0,8,7,17,0,34,8,0,11,10,121,0,147,3,0,18,20,85,18,140,188,51,534,408,1387,99,2670,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,25,21,45,0,97,0,0,5,0,12,0,15,4,0,16,9,16,3,48,3,0,9,11,15,0,37,6,0,43,49,118,4,225,0,0,21,20
123021703,0,0,5,0,0,0,4,0,0,0,0,7,0,7,36,0,54,50,78,10,230,3,0,5,5,6,0,21,17,0,80,35,161,8,300,16,4,48,14,30,7,113,37,3,65,32,43,10,189,7,0,28,27,14,9,89,37,0,62,44,73,4,223,22,4,42,6,6,0,77,57,14,109,20,16,8,216,8,0,20,11,12,4,50,74,10,157,28,11,3,290,10,0,24,16,15,5,66,41,3,64,34,32,0,178,46,9,40,14,0,0,111,78,11,126,35,28,4,273,0,0,4,8,3,0,18,3,4,18,4,52,0,87,24,0,43,14,35,13,131,530,61,997,393,624,84,2688,0,0,3,0,0,0,11,0,0,0,0,0,0,0,13,0,26,15,16,3,67,0,0,4,0,0,0,9,9,0,25,15,19,0,70,12,0,29,7,6,0,59,31,9,66,46,28,10,189,0,0,30,18
123021704,0,0,3,0,6,0,14,0,0,0,0,0,0,6,26,4,50,28,71,14,181,9,0,9,0,3,0,31,10,0,37,11,77,3,133,13,0,23,3,19,0,57,22,0,40,22,34,3,121,8,0,28,19,11,4,71,28,0,49,40,59,3,188,22,0,27,7,4,3,58,56,5,62,10,11,0,138,4,0,8,5,4,0,25,74,3,109,14,9,9,215,16,0,12,6,15,0,45,41,5,51,29,35,5,166,42,4,27,11,5,0,92,40,9,61,24,27,5,157,4,0,3,8,7,0,20,0,0,0,10,17,0,36,19,4,33,16,28,15,115,431,39,631,263,436,57,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,15,9,3,59,0,0,3,0,3,0,7,9,0,8,5,4,0,19,10,0,20,4,9,0,43,15,0,52,28,27,8,122,9,0,16,8
123021705,3,0,0,0,3,0,9,0,0,0,0,4,0,3,26,8,69,37,134,11,279,7,0,10,10,9,0,35,10,0,46,26,143,12,246,11,0,31,27,38,5,113,32,3,63,40,60,0,196,16,0,24,28,33,5,106,32,5,67,54,128,15,297,16,0,18,5,6,0,51,34,8,67,24,10,0,137,5,0,18,8,15,0,46,54,15,83,27,26,7,211,13,4,20,17,24,0,73,34,9,53,38,63,11,206,51,6,54,3,11,0,128,47,7,80,31,24,13,192,0,0,6,3,4,0,12,10,3,19,8,43,4,88,22,6,22,24,49,29,154,414,64,755,414,832,112,2584,0,0,0,0,0,0,6,0,0,0,0,4,0,0,13,0,45,23,38,0,117,0,0,0,0,4,0,6,7,4,4,8,16,0,38,11,0,22,8,14,0,59,26,0,70,38,51,8,193,12,0,18,21
123021706,0,0,0,0,3,0,3,0,0,0,0,0,0,0,13,4,47,38,106,5,216,5,0,4,4,10,0,22,13,0,24,8,115,4,174,7,0,16,6,19,6,48,21,0,50,14,45,10,147,10,0,19,9,20,0,57,21,0,52,36,82,5,199,7,0,14,4,8,0,31,26,0,33,5,15,3,82,7,0,11,6,8,0,27,42,5,81,21,4,0,155,10,0,18,14,21,0,57,23,4,28,32,26,8,116,43,3,13,0,12,4,79,17,9,49,24,21,4,123,5,0,0,3,7,4,12,0,0,9,11,51,0,70,9,0,29,20,39,25,125,292,41,493,265,606,69,1764,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,15,23,4,62,0,0,4,3,3,0,9,0,0,7,6,12,3,31,9,0,9,4,12,0,25,27,0,28,21,40,5,120,8,0,9,13
123031445,0,0,4,0,11,0,17,0,0,0,0,34,0,32,4,0,10,14,96,3,122,0,0,0,3,14,0,19,0,0,9,13,216,9,242,0,0,5,4,34,7,50,0,0,12,5,31,0,46,0,0,0,3,12,0,10,0,0,0,11,57,5,73,0,0,0,5,5,0,14,0,0,4,0,0,0,10,0,0,0,4,11,0,13,0,0,8,8,11,0,36,0,0,0,3,8,0,9,0,5,11,15,34,3,69,14,3,14,0,6,0,41,6,3,5,3,12,5,28,0,0,3,0,5,0,5,0,0,0,0,56,0,57,0,0,5,4,53,3,62,28,11,85,91,699,30,950,0,0,4,3,10,0,16,0,0,0,0,4,0,9,0,0,8,15,10,0,27,0,0,0,0,3,0,4,0,0,11,10,12,0,33,0,0,0,5,11,0,15,3,0,8,18,42,0,75,0,0,3,11
123031446,0,0,0,7,15,0,32,6,0,5,7,45,0,63,7,0,23,22,139,3,200,3,0,0,16,30,0,53,7,0,22,49,418,5,499,4,0,3,6,37,0,59,5,0,11,23,61,3,99,4,0,6,4,13,3,34,0,0,15,26,101,6,156,0,0,3,0,7,0,18,0,0,15,13,9,3,42,0,0,0,4,30,0,40,10,3,36,21,26,3,97,0,0,4,6,29,4,42,6,4,39,54,62,6,172,22,5,51,6,17,0,113,11,4,26,10,15,0,58,3,0,0,0,7,0,8,0,0,6,5,84,7,96,0,0,6,7,71,12,91,87,26,287,294,1220,42,1954,0,0,0,0,10,0,18,0,0,0,0,6,0,5,0,3,7,13,33,3,66,0,0,0,6,9,0,14,0,0,16,25,36,5,93,0,0,4,6,17,3,36,0,0,18,24,64,3,110,0,0,9,7
123031447,0,0,9,8,28,8,51,0,0,9,13,116,5,137,10,0,28,41,269,6,354,0,0,9,12,50,0,64,5,3,19,43,784,20,871,0,0,9,5,67,0,92,5,0,14,32,121,6,176,0,0,10,5,32,0,54,5,3,14,26,165,10,223,0,0,6,11,9,0,24,8,0,14,13,15,0,45,0,0,6,9,32,3,53,11,4,33,25,50,9,131,0,0,3,12,49,0,64,9,5,48,66,88,9,221,41,9,62,12,18,3,144,19,3,33,19,25,6,113,3,0,6,0,11,5,27,3,4,3,6,143,0,161,0,0,6,14,108,18,150,122,42,343,378,2177,97,3158,0,0,4,7,12,4,30,0,0,4,0,3,0,9,0,0,25,21,46,9,108,4,0,6,0,12,0,18,6,0,11,24,59,6,108,0,0,8,14,30,4,49,3,6,45,65,129,16,262,0,3,10,24
123031448,0,0,13,5,33,7,56,0,0,0,0,18,4,29,3,0,10,20,125,0,162,0,0,4,4,27,3,32,6,0,18,29,450,19,518,0,0,9,3,44,4,55,3,0,11,8,39,4,63,0,0,0,8,12,0,17,0,0,5,21,77,5,113,0,0,0,0,9,0,12,0,0,15,7,5,0,29,0,0,3,8,14,0,30,14,0,40,18,27,0,96,0,0,0,4,25,0,37,12,6,31,28,59,0,132,24,9,24,10,15,8,89,9,5,19,6,12,0,48,0,0,3,3,3,0,15,0,0,4,3,108,0,116,0,0,7,8,42,11,72,71,24,210,198,1147,60,1704,0,0,11,9,13,3,26,0,0,0,0,0,0,0,3,0,12,10,25,5,59,0,0,0,5,9,0,16,0,0,19,36,48,10,114,4,0,11,13,15,0,34,0,3,16,24,47,5,91,0,0,4,4
