SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
102011043,0,3,0,6,0,0,12,0,9,0,0,0,0,14,0,68,4,3,5,0,90,0,21,5,3,0,0,33,3,14,3,8,0,0,31,18,18,6,15,3,0,63,58,17,15,24,4,0,112,241,21,0,56,3,0,321,196,0,5,28,0,0,235,65,0,0,13,0,0,77,12,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,12,3,7,40,615,198,42,171,24,8,1057
102021044,0,12,0,0,0,0,16,0,10,3,0,0,0,22,0,111,10,9,0,4,137,6,68,25,13,0,0,115,10,37,20,19,0,5,88,26,37,16,22,3,0,99,100,39,15,57,0,0,204,438,26,11,113,8,0,600,364,6,7,77,3,3,460,125,0,0,20,5,0,141,52,4,0,12,0,0,68,10,0,0,4,0,0,20,3,0,0,0,0,0,3,3,0,0,0,6,0,3,25,22,5,18,7,9,83,1166,372,124,364,28,14,2067
102021045,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,5,0,0,6,0,10,4,6,4,12,0,0,26,0,3,4,11,0,0,22,16,9,0,11,0,0,43,86,8,5,37,0,0,145,509,8,6,91,7,0,612,266,0,0,19,3,0,290,31,0,0,6,0,0,39,8,0,0,0,0,0,8,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,13,0,3,38,946,57,25,195,18,3,1240
102021046,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,19,0,0,0,0,22,4,8,6,9,19,0,47,13,3,0,12,5,0,30,22,3,0,19,19,0,65,145,0,3,53,11,3,209,305,3,0,65,8,0,378,92,0,0,20,0,0,118,15,0,0,3,0,0,21,10,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,9,3,4,35,615,50,14,192,61,10,942
102021047,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,0,4,6,0,37,0,14,6,12,0,0,33,7,4,0,14,0,0,28,13,11,3,13,4,0,40,60,6,0,44,0,0,116,241,8,0,60,6,0,312,218,5,0,34,0,0,251,94,0,0,12,0,0,106,25,0,0,3,0,0,28,5,0,0,8,0,0,8,3,0,0,0,0,0,4,0,0,0,0,0,0,5,19,4,0,7,4,0,31,681,82,11,209,23,0,1010
102021048,0,8,7,0,0,0,21,0,8,0,0,0,0,15,3,85,17,6,5,0,112,8,48,42,16,6,0,124,20,18,18,25,7,0,98,62,25,28,47,20,0,183,370,14,16,133,12,0,538,975,14,9,157,16,0,1177,267,3,0,53,6,0,331,51,0,0,19,0,0,71,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,42,20,5,11,8,7,90,1820,251,149,472,78,16,2783
102021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,4,0,0,10,0,0,0,6,0,0,11,8,0,0,5,0,0,15,6,0,0,3,0,0,9,6,0,0,7,0,0,17,8,0,0,7,0,0,11,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,5,0,9,34,0,0,50,3,0,92
102021050,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,10,4,0,17,7,4,0,6,34,0,50,3,0,0,6,20,0,35,11,0,0,13,0,0,29,82,0,0,52,6,0,143,266,0,0,57,4,0,327,107,0,0,15,0,0,128,24,0,0,0,0,0,28,3,0,0,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,6,4,0,21,523,9,0,181,83,0,793
102021051,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,3,0,3,0,0,12,5,5,3,8,0,0,11,4,3,0,6,0,0,13,21,0,0,12,3,0,42,114,4,0,23,4,0,147,56,0,0,6,0,0,67,20,0,0,12,0,0,25,3,0,0,0,0,0,8,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,3,0,0,12,227,19,5,83,7,0,348
102021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,4,0,0,7,0,0,8,14,0,0,7,0,0,20,65,0,0,26,0,0,92,155,0,0,50,0,0,206,95,0,0,14,0,0,114,16,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,17,362,0,0,119,5,0,488
102021053,0,14,0,3,0,0,11,0,4,0,0,0,0,14,0,137,7,8,0,0,155,22,39,26,13,4,4,111,42,12,3,27,11,0,104,142,16,11,44,9,0,223,457,8,3,81,6,0,562,945,6,6,122,19,0,1098,383,0,0,44,10,0,436,106,0,0,7,5,0,119,52,0,0,4,0,0,63,9,0,0,6,0,0,16,0,0,0,0,0,0,6,9,0,0,0,0,0,3,30,14,3,7,7,10,70,2197,253,70,377,71,22,2990
102021054,0,0,0,0,0,0,8,3,4,0,0,0,0,3,4,45,4,7,0,0,60,20,19,20,6,14,0,83,26,0,11,20,0,0,59,84,14,11,22,15,0,147,230,11,6,59,13,6,317,397,9,7,87,7,0,502,120,0,0,22,0,0,143,28,0,0,9,0,0,29,8,0,0,4,0,0,11,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,9,10,6,0,7,3,3,41,929,111,60,251,52,11,1413
102021055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,6,4,0,0,8,0,0,11,6,0,0,12,0,0,15,14,0,0,13,0,0,27,206,5,4,23,3,0,240,120,0,0,9,0,0,134,59,0,0,5,0,0,67,16,0,0,0,0,0,17,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,10,431,5,5,80,10,4,541
102021056,0,0,0,0,4,0,3,0,0,0,0,6,0,6,0,14,0,0,8,0,19,5,8,5,11,49,0,72,0,6,0,5,7,0,15,11,9,20,6,11,0,54,20,8,10,16,0,0,67,300,0,16,41,10,0,363,853,0,4,60,0,0,916,311,0,0,16,3,0,334,45,0,0,4,0,0,51,11,0,0,0,0,0,14,4,0,0,0,0,0,4,0,0,0,0,0,0,0,36,6,5,4,9,6,65,1593,46,58,166,102,9,1977
102021057,0,4,0,0,0,0,10,0,30,4,0,0,0,29,5,118,12,5,0,0,137,6,49,13,3,10,0,85,5,17,13,9,0,0,38,22,29,18,10,4,0,82,134,27,5,20,5,0,195,384,12,0,40,6,0,446,187,0,0,16,4,0,202,52,0,0,8,0,0,56,5,0,0,0,0,0,12,3,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,0,0,0,0,0,19,27,8,6,10,5,74,818,326,75,110,39,7,1370
103011059,0,4,0,0,0,0,6,0,18,3,0,0,0,23,5,44,4,9,0,0,62,11,34,5,10,3,0,63,9,33,4,14,3,0,56,32,13,3,10,6,0,60,93,20,9,45,5,0,169,326,10,0,40,0,0,382,149,0,0,13,0,0,162,8,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,12,0,7,0,3,34,656,194,22,152,19,3,1044
103011060,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,14,4,0,23,8,0,0,6,0,0,17,0,0,0,13,0,0,15,6,0,0,21,0,0,31,21,0,0,20,0,0,46,22,0,0,12,0,0,32,5,0,0,4,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,17,76,0,0,105,19,3,210
103011061,4,0,0,4,0,0,6,0,0,6,0,0,0,8,17,9,9,4,0,0,40,22,3,3,7,4,0,40,17,3,0,9,7,0,37,37,5,0,8,0,0,54,89,0,0,24,0,0,113,55,0,0,8,0,0,63,3,0,0,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,15,0,34,249,21,14,83,30,4,404
103011612,0,4,12,0,0,0,14,0,11,5,4,0,0,20,26,62,13,13,0,0,112,109,26,3,37,6,0,180,110,18,10,38,0,0,178,287,13,3,55,0,5,361,625,11,10,89,13,0,743,413,8,0,50,4,0,467,65,0,0,10,0,0,71,6,0,0,0,0,0,11,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,8,13,11,10,70,1653,160,66,310,37,11,2235
103011613,0,8,0,3,0,0,13,0,6,0,0,0,0,11,0,43,3,4,0,0,58,13,21,0,12,0,0,40,15,22,0,21,3,0,65,53,16,3,27,4,0,97,222,22,8,66,4,0,327,402,7,4,42,9,4,463,189,0,0,11,0,0,207,18,0,0,4,0,0,22,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,12,4,5,49,935,147,23,216,16,6,1350
103021062,7,20,3,7,24,0,54,0,4,3,6,3,3,21,10,16,15,33,10,0,82,32,37,27,44,9,8,154,32,10,3,33,6,4,83,26,3,0,35,0,0,64,14,0,0,22,8,0,39,4,0,0,10,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,9,5,22,21,9,57,120,105,59,206,92,18,591
103021063,0,6,0,4,0,0,5,3,9,0,4,0,0,21,10,51,18,15,5,3,102,123,43,10,40,12,7,222,62,17,8,43,14,0,134,175,27,4,66,6,5,279,162,4,0,42,0,4,210,51,0,0,12,0,0,71,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,6,4,6,0,48,612,169,41,242,43,10,1111
103021064,0,3,0,7,3,0,12,0,0,0,4,0,0,6,4,7,0,21,4,0,37,24,4,0,33,4,3,65,9,4,0,32,3,0,48,28,0,0,33,5,0,65,31,0,0,22,8,0,55,13,0,0,10,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,17,0,31,109,18,0,171,37,7,341
103021065,7,4,0,12,5,0,24,4,10,5,4,0,0,23,26,50,11,21,9,3,118,77,24,4,36,10,5,154,59,23,4,30,3,0,119,139,8,4,54,6,0,209,112,0,0,46,4,3,168,65,0,0,16,7,0,86,11,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,13,7,0,16,24,8,68,515,133,24,241,69,18,995
103021066,4,3,17,3,0,0,26,0,0,5,0,0,0,4,0,7,10,19,5,0,43,33,4,0,19,6,0,63,24,5,0,30,6,0,54,37,0,0,11,9,0,57,7,0,0,0,0,0,12,0,0,0,4,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,8,105,21,26,95,23,6,274
103021067,0,0,0,3,0,0,4,0,12,0,6,0,0,19,16,79,0,14,7,0,114,71,34,13,44,7,3,172,51,15,6,44,4,0,128,119,16,5,59,12,0,218,194,5,3,94,8,0,303,137,0,3,42,4,0,189,24,0,0,11,0,0,35,3,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,3,9,6,0,13,6,0,39,627,174,39,336,52,3,1233
103021068,0,0,0,5,3,0,12,0,0,0,0,0,0,6,0,4,12,20,10,3,46,11,6,16,23,5,6,59,3,4,0,29,0,0,41,13,0,0,20,3,0,34,6,0,0,3,0,0,17,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,31,39,17,30,129,26,10,242
103021069,0,3,6,8,4,0,25,0,4,0,3,0,0,11,3,7,9,26,14,0,56,34,7,4,22,6,0,69,9,0,0,19,6,4,41,24,3,0,22,11,0,67,35,5,0,18,8,0,68,13,0,0,4,0,0,25,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,12,0,28,123,32,17,143,68,0,384
103031070,0,11,0,3,0,0,18,0,25,0,3,0,0,31,13,134,11,19,0,4,183,32,51,8,27,10,0,125,59,20,5,30,4,0,119,205,23,12,35,4,0,278,376,29,4,48,3,0,461,184,3,0,30,3,0,218,23,0,0,5,0,0,30,3,0,0,0,0,0,7,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,3,11,3,0,54,917,325,38,215,28,9,1534
103031071,0,3,0,0,5,0,6,0,9,0,4,0,0,8,4,16,0,14,7,0,41,12,20,0,21,0,0,49,22,4,0,16,5,0,45,38,5,0,34,4,0,80,58,8,0,33,0,0,111,71,3,0,16,0,0,87,16,0,0,0,0,0,9,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,8,3,0,9,3,3,22,228,68,0,144,26,0,472
103031072,0,0,0,3,4,0,11,0,6,0,0,0,0,5,3,17,6,9,4,0,38,19,40,19,26,5,0,107,18,16,7,15,5,0,59,58,28,10,21,3,3,122,206,48,5,43,9,0,308,394,10,4,67,5,3,480,296,0,0,26,6,0,323,56,0,0,3,0,0,58,10,0,0,0,0,0,13,0,0,0,0,0,0,0,6,0,0,0,0,0,6,4,0,0,0,0,0,5,21,13,0,8,11,3,60,1092,170,53,217,43,9,1587
103031073,0,0,0,0,6,0,8,4,0,0,4,0,0,5,20,5,3,3,0,0,28,27,10,3,8,0,0,55,26,3,0,15,0,3,46,53,5,0,12,4,0,70,55,0,0,10,3,0,72,4,0,0,0,0,0,7,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,10,186,25,6,62,16,3,301
103031074,0,0,0,4,9,0,14,0,0,0,5,0,0,7,5,0,0,15,6,0,33,21,0,3,17,6,0,53,30,3,0,23,6,0,64,50,0,3,34,7,0,94,76,4,0,23,0,0,108,103,3,0,18,7,0,128,22,0,0,14,0,0,34,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,26,12,0,44,324,14,12,185,53,7,588
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,3,3,0,0,3,0,15,0,5,0,0,0,0,9,4,13,16,9,3,0,52,29,11,3,18,5,0,65,32,3,0,30,0,0,63,73,12,0,25,0,0,109,113,0,0,31,0,0,143,80,0,0,14,0,0,96,11,0,0,4,0,0,21,6,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,12,7,0,28,341,49,24,154,25,6,598
103041077,0,14,3,8,0,0,28,0,29,5,0,0,0,34,20,164,15,19,6,0,218,56,94,27,33,11,3,222,101,29,10,47,5,0,195,294,43,11,55,6,0,414,522,32,11,93,16,0,679,546,8,3,77,5,3,644,151,0,0,19,0,0,176,27,0,0,4,5,0,38,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,12,34,45,6,19,11,8,124,1765,459,94,383,62,21,2783
103041078,0,4,0,0,0,0,7,0,10,7,0,0,0,18,6,52,6,6,0,0,75,15,72,18,8,0,0,109,22,19,17,23,5,0,79,87,33,12,37,4,0,184,322,37,11,61,10,0,442,685,14,10,66,10,0,788,451,0,0,34,3,0,493,90,0,0,8,0,0,105,7,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,3,3,0,0,0,0,0,3,34,30,3,17,10,4,96,1730,273,88,268,47,10,2415
103041079,0,0,4,10,16,0,28,3,0,3,3,0,0,4,0,0,11,28,4,0,42,10,0,3,22,8,0,52,15,0,3,32,0,0,58,44,0,0,54,4,0,102,69,0,0,30,4,0,111,52,0,0,19,6,0,78,19,0,0,3,0,0,28,11,0,0,8,0,0,16,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,22,10,0,36,245,4,27,230,59,3,564
104011080,0,5,3,0,0,0,10,0,7,3,0,0,0,15,10,101,12,21,6,4,153,56,45,59,48,23,5,229,68,26,5,66,7,5,177,215,33,14,123,18,7,401,450,19,9,204,22,5,708,449,3,18,103,16,6,590,92,0,0,12,3,0,108,20,0,0,0,0,0,20,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,22,27,11,24,8,4,89,1381,256,137,602,106,32,2508
104011081,0,0,0,4,5,0,10,0,0,0,3,4,0,8,0,0,0,30,3,0,41,7,0,3,35,5,0,53,10,0,0,43,3,5,57,35,0,6,52,5,0,97,84,0,0,66,10,0,159,103,0,0,59,6,0,177,19,0,0,11,0,0,37,3,0,0,6,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,33,4,0,51,283,3,15,352,52,4,701
104011082,0,0,0,3,3,0,7,0,0,0,5,0,0,5,3,5,0,16,20,0,36,15,17,26,30,20,4,110,22,7,17,26,10,3,81,78,0,18,51,16,7,170,197,5,11,111,10,3,329,418,0,5,112,7,5,555,224,0,0,41,5,0,268,68,0,0,11,0,0,76,11,0,0,0,0,0,15,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,10,13,4,0,22,15,4,58,1062,36,76,429,97,17,1722
104021083,0,0,0,6,0,0,9,0,3,0,0,0,0,4,5,0,0,6,0,0,11,0,3,6,13,0,0,22,3,0,3,15,0,0,21,6,3,3,19,0,0,39,33,0,0,42,5,0,77,108,0,0,69,6,0,181,53,0,0,16,0,0,72,15,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,21,225,19,20,198,16,0,478
104021084,3,3,4,0,0,0,11,0,3,0,0,0,0,9,6,31,14,13,7,0,76,23,84,42,15,7,6,168,13,22,18,21,16,0,93,127,38,21,53,15,3,250,361,33,16,85,9,3,507,542,40,16,123,10,4,738,359,7,5,64,11,0,448,103,0,0,13,3,0,124,32,5,0,6,0,0,42,11,0,0,3,0,0,14,6,0,0,0,0,0,6,0,0,0,7,0,0,9,25,21,9,20,15,5,97,1606,289,142,424,100,27,2581
104021085,0,0,0,0,0,0,12,0,5,0,0,0,0,5,0,21,14,6,0,0,41,3,83,51,9,7,0,158,18,11,4,24,0,0,62,55,25,23,34,10,4,147,226,14,9,58,12,0,322,406,23,4,85,7,0,525,245,0,6,39,11,0,298,90,0,0,16,0,0,102,23,0,0,0,0,0,32,5,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,7,25,14,11,7,7,11,69,1103,210,126,289,45,14,1782
104021086,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,7,0,0,4,0,0,0,9,0,0,18,0,0,0,7,0,0,7,4,0,0,17,0,0,19,14,0,0,19,3,0,29,36,0,0,31,0,0,71,14,0,0,16,0,0,28,16,0,0,6,0,0,12,0,0,0,5,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,76,0,0,127,11,0,219
104021087,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,15,0,7,0,23,0,0,30,5,0,0,16,5,0,20,19,0,0,14,0,0,38,55,0,0,31,0,0,82,24,0,0,8,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,17,105,16,0,110,22,0,247
104021088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,9,0,0,0,11,0,0,10,4,0,0,10,0,0,12,10,0,0,11,0,0,17,33,0,0,33,0,0,66,136,0,0,51,3,0,190,189,0,0,33,4,0,222,86,0,0,12,0,0,98,50,0,0,11,0,0,52,14,0,0,0,0,0,19,3,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,5,3,0,16,524,0,0,184,18,3,731
104021089,0,0,0,4,0,0,9,0,0,9,0,0,0,10,3,30,4,11,7,0,54,4,64,45,17,10,3,137,5,33,14,22,10,0,79,75,38,20,35,5,0,176,218,35,11,85,8,0,357,449,25,15,134,4,5,638,262,6,8,56,6,0,344,110,0,0,24,4,0,136,28,0,0,6,0,0,33,3,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,16,17,23,11,6,82,1174,251,140,427,61,15,2070
104021090,0,0,0,5,0,0,4,0,0,0,0,0,0,0,6,10,0,0,4,0,21,0,21,4,0,6,0,27,0,7,0,15,5,0,22,19,4,0,17,3,0,48,67,12,0,25,4,0,101,103,9,0,37,3,0,147,47,0,0,9,0,0,61,6,0,0,3,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,6,0,24,259,53,6,125,30,0,476
104021091,0,0,0,4,0,0,7,0,0,0,6,3,0,9,6,0,5,28,25,0,55,0,3,21,21,21,0,75,4,3,9,10,4,0,34,21,7,11,36,10,0,81,104,10,10,86,24,0,229,263,3,4,109,6,4,389,213,0,5,52,8,0,277,88,0,0,16,8,0,110,18,0,0,5,0,0,22,6,0,0,0,0,0,5,0,0,0,0,0,0,5,3,0,0,0,0,0,10,9,7,0,18,8,0,39,734,27,55,390,121,10,1332
105011092,3,11,4,3,49,0,65,0,7,8,0,9,4,24,0,35,15,14,13,5,73,9,43,36,8,14,0,119,6,10,6,11,7,0,37,19,21,0,15,12,0,59,4,4,6,13,0,0,22,5,4,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,8,19,0,42,49,145,73,69,117,8,466
105011093,0,3,13,4,16,0,37,4,9,0,0,17,0,30,12,12,5,7,26,0,65,20,16,27,15,24,0,98,16,9,7,17,8,0,55,44,5,3,14,4,0,72,47,0,0,17,9,0,65,8,0,0,9,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,7,12,0,23,156,65,53,93,106,5,469
