SA2_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
123031445,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,8,5,12,0,12,..,59,12,69,5,70,..,284,39,322,4,329,..,27,0,28,232,257,5348,315,39,350,240,5934
123031446,0,0,0,0,..,4,0,4,0,4,..,15,0,15,0,15,..,11,0,13,0,13,..,87,13,98,0,94,..,537,55,589,3,596,..,30,4,40,608,642,9870,571,60,628,611,11112
123031447,0,0,0,0,..,13,7,21,0,21,..,13,0,13,0,13,..,13,0,15,0,15,..,179,17,201,0,201,..,860,109,972,7,975,..,37,3,42,869,910,17106,898,114,1004,878,18987
123031448,0,0,0,0,..,4,0,4,0,4,..,12,0,15,0,17,..,8,5,10,0,10,..,99,27,126,3,126,..,529,60,584,7,599,..,35,0,37,470,509,8699,563,60,624,479,9808
124011449,0,0,0,0,..,17,3,22,0,22,..,0,0,3,0,3,..,4,0,5,0,5,..,76,5,84,6,87,..,361,39,397,6,407,..,15,0,15,314,332,5027,376,38,412,323,5764
124011450,0,5,0,5,..,26,7,30,0,30,..,8,0,8,0,8,..,18,6,23,0,23,..,221,19,241,3,247,..,1001,66,1072,12,1083,..,32,0,32,374,408,17505,1034,66,1105,384,18993
124011451,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,7,0,0,0,0,7
124011452,0,3,0,3,..,43,3,48,0,47,..,3,0,9,0,9,..,72,14,91,3,89,..,236,34,272,5,276,..,1169,126,1289,20,1305,..,45,3,46,554,602,11432,1211,128,1339,571,13348
124011453,0,4,0,4,..,17,3,22,0,22,..,0,0,0,0,0,..,4,0,4,0,4,..,136,15,155,0,153,..,657,56,714,3,714,..,21,0,26,290,312,10417,683,56,735,291,11445
124011454,0,4,0,4,..,22,6,29,0,29,..,5,0,5,0,5,..,10,0,10,0,10,..,235,25,266,18,279,..,1012,74,1089,18,1105,..,77,11,90,527,618,20241,1087,81,1177,548,21964
124011455,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,14,4,16,0,16,..,58,6,60,3,68,..,411,15,422,11,440,..,19,0,19,339,357,5639,427,21,443,349,6428
124021456,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,4,4,0,0,0,0,8
124031457,0,50,5,52,..,27,14,45,0,45,..,23,4,34,0,34,..,16,3,20,0,24,..,260,27,284,4,292,..,1489,181,1667,22,1685,..,49,6,59,851,907,13407,1540,181,1720,870,16004
124031459,0,0,0,0,..,22,4,25,0,25,..,16,5,16,0,16,..,7,0,7,0,7,..,182,23,210,3,215,..,812,90,908,9,919,..,48,0,48,438,483,12516,857,92,952,450,13914
124031460,0,25,0,25,..,22,6,30,0,30,..,22,0,26,0,33,..,24,3,26,0,26,..,329,48,380,8,386,..,2863,279,3142,31,3166,..,67,11,79,459,537,17296,2929,285,3215,485,21002
124031461,3,30,0,27,..,20,10,31,0,31,..,16,3,22,0,22,..,35,3,43,0,43,..,273,33,308,6,316,..,1742,228,1963,23,1993,..,55,11,61,747,809,14529,1791,239,2027,773,17326
124031462,12,167,0,166,..,76,16,96,0,98,..,34,10,41,0,44,..,63,22,79,5,81,..,799,86,886,22,908,..,6434,737,7169,77,7248,..,111,21,134,1648,1780,15596,6540,760,7306,1723,24625
124031463,0,29,0,29,..,16,0,16,0,16,..,25,0,30,0,30,..,26,7,32,0,32,..,347,37,390,8,390,..,2013,200,2212,12,2228,..,26,4,28,327,356,9457,2043,209,2244,340,12040
124031464,5,83,0,83,..,85,33,120,3,122,..,16,6,19,0,19,..,44,9,52,0,52,..,456,54,509,16,525,..,2722,485,3205,59,3266,..,77,9,85,1685,1772,12922,2800,493,3298,1748,17966
124031465,0,0,0,0,..,8,3,13,0,13,..,5,0,5,0,5,..,5,0,7,0,7,..,141,10,156,0,151,..,426,57,483,0,480,..,10,0,15,191,206,5336,434,55,491,197,6025
124031707,0,8,0,10,..,26,7,38,0,35,..,21,0,26,0,26,..,18,9,23,0,23,..,329,37,368,0,372,..,1463,180,1646,12,1662,..,57,9,65,734,798,14576,1521,191,1713,747,17029
124031708,12,112,0,110,..,24,5,24,0,24,..,19,0,18,0,18,..,23,5,25,0,25,..,625,66,687,10,701,..,3748,406,4150,49,4207,..,51,11,56,367,427,8754,3799,415,4212,419,13388
124041466,0,9,0,9,..,28,3,32,0,32,..,4,0,4,0,4,..,13,0,12,0,12,..,196,20,221,7,229,..,1236,142,1376,15,1393,..,55,7,61,843,908,12938,1293,145,1441,862,15239
124041467,0,11,0,11,..,27,3,31,0,31,..,13,0,13,0,13,..,22,9,32,0,32,..,163,28,187,6,194,..,991,139,1130,11,1143,..,47,7,58,758,808,13317,1033,146,1181,763,15264
124041468,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0,5,6,0,6,..,281,27,309,0,309,..,646,110,756,0,759,..,20,4,28,1438,1465,5278,668,110,781,1447,7504
124051469,0,25,0,25,..,0,5,10,0,10,..,46,9,49,0,56,..,9,4,12,0,12,..,211,34,247,8,247,..,1318,135,1451,16,1465,..,28,11,34,225,261,4761,1343,149,1490,239,6486
124051470,8,93,0,93,..,27,16,42,0,42,..,200,33,236,5,238,..,58,24,81,0,81,..,671,111,776,9,787,..,4289,550,4838,42,4875,..,89,17,103,822,919,14150,4378,561,4939,859,19942
124051580,10,94,3,92,..,14,5,21,0,21,..,112,39,156,8,162,..,42,12,49,0,52,..,701,116,823,13,837,..,3461,488,3945,34,3978,..,70,18,88,932,1027,8022,3536,506,4042,964,13028
124051581,17,163,0,164,..,36,4,38,0,43,..,58,6,69,0,66,..,53,16,69,0,71,..,867,128,996,10,1012,..,4139,593,4732,45,4779,..,90,24,116,1832,1944,10606,4228,620,4848,1875,17325
125011475,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
125011582,42,331,8,338,..,20,9,31,0,31,..,1178,478,1654,13,1665,..,127,57,179,0,179,..,1208,457,1667,19,1689,..,10725,4478,15204,125,15322,..,228,100,327,1597,1923,2236,10954,4580,15528,1713,19487
125011583,61,285,0,283,..,18,8,26,0,27,..,360,205,567,0,569,..,24,22,46,0,46,..,630,264,899,17,911,..,6344,2433,8780,90,8869,..,130,42,181,606,784,935,6474,2482,8956,695,10592
125011584,18,157,0,157,..,9,0,10,0,10,..,542,133,677,4,678,..,138,54,198,0,195,..,529,191,718,7,723,..,4576,1842,6420,27,6450,..,84,20,107,715,824,1588,4663,1862,6528,749,8860
125011585,25,152,0,152,..,21,10,30,0,30,..,105,35,146,0,146,..,279,124,398,0,402,..,460,144,606,13,621,..,4151,2058,6210,43,6247,..,68,18,79,455,538,1825,4221,2071,6292,492,8610
125011586,32,591,5,591,..,107,71,174,6,178,..,478,153,634,5,632,..,617,177,792,4,801,..,587,127,716,16,727,..,11203,4547,15746,105,15857,..,142,74,215,988,1206,4137,11347,4618,15967,1093,21197
125011587,10,73,0,77,..,9,3,11,0,11,..,38,24,64,0,64,..,249,116,363,3,367,..,322,80,404,3,409,..,2573,995,3560,28,3585,..,23,15,40,212,254,1297,2592,1010,3599,243,5138
125011709,0,52,0,52,..,7,5,12,0,12,..,119,15,137,3,139,..,40,4,46,0,46,..,205,36,237,8,247,..,3489,868,4358,25,4377,..,43,10,58,1532,1587,3271,3535,879,4412,1558,9246
125011710,6,138,3,147,..,94,32,120,0,120,..,131,10,148,0,148,..,171,19,194,3,193,..,642,183,827,34,857,..,10786,2458,13247,164,13409,..,110,45,147,1039,1183,5821,10894,2496,13395,1197,20412
125021477,4,158,0,158,..,82,21,102,0,102,..,85,24,112,0,112,..,114,30,141,0,141,..,1034,183,1220,32,1245,..,9090,2541,11631,102,11734,..,111,44,151,1139,1288,11613,9201,2578,11784,1245,24641
125021478,0,134,3,137,..,41,8,49,0,52,..,74,11,87,0,87,..,115,16,133,0,133,..,511,100,607,14,617,..,7553,2036,9587,81,9668,..,112,25,140,829,967,7869,7662,2062,9722,911,18508
125021711,0,135,5,138,..,23,4,24,0,24,..,15,0,14,0,14,..,73,13,81,0,81,..,297,37,333,3,339,..,5430,1176,6603,38,6646,..,68,8,74,255,332,4653,5494,1180,6680,293,11622
125021712,9,252,0,257,..,46,3,54,0,54,..,38,8,42,0,42,..,95,15,103,0,103,..,462,60,523,22,542,..,9777,2422,12196,102,12298,..,93,31,124,511,630,6317,9870,2447,12318,614,19251
125031479,0,41,0,41,..,28,3,32,0,32,..,175,40,217,0,220,..,1793,853,2643,19,2663,..,917,251,1170,25,1193,..,9819,3114,12932,100,13033,..,95,26,123,2172,2295,5511,9916,3146,13054,2273,20842
125031480,0,11,0,11,..,57,20,83,0,83,..,86,20,107,0,107,..,1731,1090,2823,22,2844,..,987,402,1387,21,1407,..,7407,2993,10404,115,10520,..,114,51,162,1422,1585,3642,7524,3041,10563,1536,15742
125031481,17,88,0,88,..,49,29,82,0,82,..,377,153,537,6,546,..,353,172,523,3,525,..,1424,372,1800,29,1828,..,12516,3331,15845,117,15965,..,251,86,333,1796,2126,5154,12768,3416,16181,1910,23250
125031483,25,109,0,109,..,33,9,39,0,39,..,421,154,573,3,576,..,265,173,441,0,440,..,1472,474,1947,43,1994,..,11262,3158,14420,144,14561,..,180,66,245,2386,2638,5185,11445,3226,14667,2530,22386
125031484,8,62,3,64,..,45,33,75,0,75,..,414,82,499,3,502,..,226,104,328,0,328,..,1940,592,2535,41,2575,..,10399,2453,12858,107,12965,..,225,74,296,1693,1990,7971,10623,2534,13154,1807,22929
125031486,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,10,0,10,..,0,0,0,0,0,5,4,3,10,0,10
125031487,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,0,0,0,0,0,3,5,0,7,0,12
125031713,9,160,0,160,..,19,0,26,0,26,..,216,63,280,6,287,..,86,21,109,0,109,..,778,127,908,9,919,..,5460,847,6309,51,6360,..,81,15,100,726,825,9454,5550,859,6408,776,16645
125031714,15,136,0,137,..,47,23,72,0,72,..,476,119,592,6,597,..,149,55,207,3,213,..,2274,649,2927,58,2978,..,11758,3068,14826,138,14962,..,203,105,307,2160,2467,6376,11961,3168,15128,2295,23806
125031715,11,246,3,250,..,14,0,14,0,14,..,128,25,152,0,152,..,61,6,72,0,72,..,697,85,781,14,800,..,4119,464,4582,35,4612,..,69,10,80,494,569,5701,4188,467,4655,536,10893
125031716,21,152,0,153,..,13,4,14,0,14,..,84,26,116,0,116,..,56,19,75,3,75,..,491,109,594,14,609,..,3357,616,3977,32,4008,..,52,13,69,515,584,2719,3414,629,4041,549,7305
125041489,30,470,9,479,..,64,18,80,0,80,..,108,24,129,0,129,..,155,31,181,4,183,..,1316,193,1515,26,1541,..,10290,1752,12042,117,12158,..,98,33,133,1475,1609,9110,10387,1786,12175,1595,22878
125041490,0,69,0,69,..,16,4,23,0,23,..,27,3,35,0,35,..,55,8,65,0,65,..,153,17,172,6,176,..,2856,603,3454,22,3478,..,31,10,44,191,236,4734,2889,612,3500,214,8451
125041491,41,613,7,619,..,34,6,36,0,36,..,61,13,86,0,86,..,71,14,86,4,89,..,1126,142,1270,40,1311,..,9056,1105,10163,127,10288,..,117,30,145,972,1116,8862,9170,1138,10311,1097,20275
125041493,145,1483,18,1500,..,60,14,78,0,78,..,74,19,95,0,95,..,75,17,99,5,102,..,1167,134,1303,23,1326,..,8963,1336,10295,81,10375,..,120,23,145,1104,1246,11233,9081,1359,10438,1180,22853
125041494,0,78,0,78,..,11,7,14,0,14,..,35,9,44,0,47,..,31,3,36,4,36,..,260,29,286,6,293,..,2770,424,3191,28,3222,..,40,9,48,139,181,7797,2812,427,3239,165,11199
125041588,265,2498,24,2518,..,19,8,28,0,28,..,66,20,88,0,90,..,37,7,42,0,41,..,1352,135,1486,21,1505,..,8312,954,9271,83,9354,..,94,35,132,883,1017,3571,8413,992,9405,968,13939
125041589,191,2321,25,2350,..,28,16,47,0,47,..,94,31,119,0,125,..,111,14,122,0,121,..,2601,229,2830,54,2887,..,13379,1671,15046,165,15218,..,151,50,202,1471,1672,4681,13525,1719,15248,1639,21568
125041717,49,836,14,849,..,41,9,50,0,50,..,27,5,30,0,30,..,108,3,109,0,109,..,951,97,1046,41,1086,..,7825,913,8741,112,8852,..,50,17,73,760,831,2381,7886,933,8811,869,12062
125041718,22,380,5,387,..,17,14,28,0,28,..,71,29,99,0,99,..,66,17,84,0,84,..,731,86,819,17,842,..,6028,1050,7074,84,7166,..,57,24,85,552,635,2071,6087,1077,7160,634,9867
125041719,10,210,7,213,..,17,6,25,0,25,..,29,0,34,0,34,..,41,12,52,0,52,..,643,85,730,14,746,..,5596,798,6395,62,6460,..,59,13,73,526,600,1970,5654,812,6470,593,9034
126011496,3,268,0,270,..,44,0,45,0,45,..,34,0,37,0,37,..,108,5,118,0,123,..,440,34,473,10,486,..,6381,959,7336,72,7403,..,58,13,71,551,617,13715,6442,973,7412,614,21737
126011720,7,192,4,193,..,41,13,59,0,54,..,4,0,6,0,6,..,82,17,102,0,102,..,401,48,445,12,457,..,6737,1234,7968,67,8033,..,57,8,62,356,417,5949,6792,1240,8037,423,14404
126011721,13,369,6,374,..,44,9,52,0,52,..,26,0,30,0,30,..,129,10,135,0,135,..,373,46,423,19,440,..,10005,2204,12209,115,12325,..,73,21,91,461,552,5814,10080,2225,12306,573,18690
126021498,0,26,0,26,..,72,14,81,0,81,..,30,0,30,0,30,..,35,6,46,0,46,..,257,35,289,7,291,..,3397,542,3935,49,3978,..,39,11,53,535,584,10887,3433,553,3982,581,15456
126021499,0,3,0,3,..,0,0,7,0,7,..,16,0,16,0,16,..,43,0,43,0,43,..,178,14,195,0,193,..,1555,199,1754,9,1765,..,24,3,32,698,724,7349,1579,201,1787,710,9844
126021500,9,181,4,189,..,106,19,125,0,128,..,29,0,35,0,35,..,268,26,296,4,302,..,893,117,1006,34,1041,..,11612,1803,13415,150,13568,..,84,17,105,1005,1107,9141,11698,1824,13520,1153,23818
126021501,3,75,0,83,..,62,13,72,0,70,..,28,0,26,0,26,..,116,16,137,0,136,..,707,71,779,12,798,..,5691,861,6557,79,6631,..,69,12,82,696,777,8207,5767,874,6637,767,15622
126021503,6,249,7,253,..,100,24,128,4,132,..,56,5,58,0,63,..,164,23,192,4,190,..,625,103,728,22,753,..,8913,1798,10710,106,10818,..,94,36,138,609,748,8540,9004,1840,10846,718,20102
126021590,0,16,0,16,..,13,0,10,0,10,..,11,4,16,0,16,..,59,5,60,0,60,..,56,0,61,0,61,..,1124,164,1287,12,1299,..,13,0,13,106,122,2745,1136,167,1304,119,4163
126021722,0,62,0,62,..,19,5,21,0,21,..,3,0,3,0,3,..,25,3,30,0,30,..,132,18,155,12,162,..,2594,542,3132,27,3157,..,26,9,29,148,176,3637,2615,548,3159,167,6969
126021723,13,247,6,247,..,85,18,102,0,107,..,11,0,14,0,14,..,156,14,176,4,178,..,356,54,411,12,425,..,9264,3196,12457,88,12549,..,54,24,79,644,729,5702,9316,3219,12540,735,18974
126021724,0,66,0,66,..,74,28,104,0,104,..,43,7,47,0,47,..,100,6,107,0,106,..,1152,177,1334,22,1348,..,7865,1459,9324,79,9399,..,91,21,109,708,820,10072,7952,1477,9436,785,20291
126021725,0,55,0,57,..,43,9,54,0,54,..,35,4,40,0,40,..,67,7,74,0,77,..,418,97,517,14,528,..,5536,1009,6541,74,6615,..,62,11,72,530,606,4750,5594,1020,6617,605,11972
127011504,0,0,0,0,..,24,15,40,0,40,..,34,14,52,0,50,..,1302,859,2159,11,2171,..,604,181,785,8,795,..,6936,2335,9267,88,9358,..,146,50,196,1670,1869,6740,7079,2382,9463,1759,17962
127011505,4,45,0,45,..,22,15,36,0,39,..,76,14,85,0,87,..,162,72,224,6,229,..,847,125,975,20,994,..,4763,847,5608,61,5669,..,95,24,122,942,1062,5800,4857,870,5723,999,12533
127011592,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,19,7,0,7,0,25
127011593,0,3,0,3,..,21,9,31,0,31,..,39,10,44,0,44,..,400,150,555,0,555,..,797,136,936,0,943,..,3337,643,3976,15,3995,..,86,15,107,194,299,2617,3423,660,4080,208,6906
127011594,0,12,0,12,..,32,14,44,0,44,..,51,14,67,0,67,..,1161,628,1785,14,1802,..,1218,386,1599,14,1617,..,6586,2023,8615,54,8670,..,118,51,168,540,705,3547,6705,2077,8778,594,12919
127011595,0,21,0,21,..,28,12,39,0,39,..,77,12,87,0,89,..,675,303,977,5,985,..,1617,319,1933,12,1950,..,6533,1394,7929,42,7969,..,140,32,173,460,635,4435,6677,1421,8100,506,13038
127011596,8,26,0,29,..,34,3,34,0,34,..,102,15,118,0,118,..,457,151,613,4,616,..,1257,280,1536,16,1550,..,6344,1112,7458,53,7508,..,117,23,147,496,636,5118,6466,1138,7597,550,13263
127011597,0,23,0,23,..,29,8,43,0,44,..,86,9,98,0,98,..,400,142,543,4,547,..,2007,379,2384,20,2401,..,7615,1182,8793,66,8863,..,175,40,213,585,799,7541,7789,1219,9006,653,17194
127011726,0,0,0,0,..,8,0,8,0,8,..,5,0,5,0,5,..,14,0,14,0,14,..,136,13,144,3,146,..,596,64,664,11,673,..,9,0,9,207,218,3876,606,64,672,215,4761
127011727,4,57,0,52,..,25,10,33,6,37,..,26,0,27,0,30,..,89,30,114,0,114,..,687,112,800,23,827,..,4505,451,4963,88,5047,..,93,18,112,423,537,8716,4601,470,5074,511,14299
127011728,6,76,0,78,..,16,5,17,0,17,..,73,9,83,0,83,..,136,51,191,8,197,..,732,107,836,14,847,..,4814,705,5513,66,5583,..,94,13,106,405,505,6469,4904,714,5623,470,12559
127011729,10,108,0,108,..,38,6,41,0,40,..,53,4,61,0,61,..,107,26,137,0,137,..,1116,125,1246,20,1263,..,6114,661,6774,85,6859,..,127,23,153,670,818,9946,6238,689,6918,751,17624
127021509,0,16,0,16,..,64,25,96,0,96,..,57,22,85,0,85,..,2478,1501,3981,21,4006,..,1609,561,2168,17,2187,..,8347,3512,11857,80,11935,..,154,85,240,754,990,4234,8503,3597,12095,828,17154
127021510,0,4,0,4,..,21,5,26,0,24,..,132,34,163,0,169,..,570,287,855,5,861,..,3455,1220,4675,31,4705,..,8953,2727,11678,74,11755,..,214,114,327,856,1187,6750,9170,2841,12014,934,19690
127021511,8,21,0,18,..,188,178,364,5,372,..,24,17,46,0,51,..,5543,4544,10082,63,10146,..,491,217,707,12,721,..,10627,7980,18608,134,18744,..,127,82,209,1548,1758,3600,10752,8069,18817,1680,24101
127021512,0,11,0,11,..,63,28,88,0,88,..,50,9,61,0,61,..,3321,2202,5526,42,5568,..,648,267,911,16,926,..,8039,3865,11904,99,12000,..,103,39,144,1155,1301,4948,8141,3906,12048,1254,18249
127021513,5,15,0,15,..,115,74,195,0,195,..,18,10,36,0,36,..,5318,3621,8939,58,8997,..,928,417,1348,23,1366,..,10539,6334,16871,111,16980,..,107,74,177,1305,1475,3800,10639,6406,17040,1420,22261
127021514,0,0,0,0,..,36,16,54,0,54,..,32,6,37,0,38,..,652,407,1058,6,1061,..,1892,604,2501,26,2525,..,5053,1688,6749,47,6797,..,134,55,185,414,602,2884,5194,1736,6930,461,10279
127021515,3,14,0,14,..,41,27,70,0,68,..,86,28,114,5,117,..,1343,819,2163,8,2168,..,2768,1967,4734,37,4774,..,8623,5106,13724,83,13806,..,199,136,336,1223,1559,2885,8818,5237,14060,1301,18248
127021516,0,9,0,9,..,33,8,40,0,46,..,75,20,96,0,96,..,2200,1194,3392,15,3410,..,3506,1964,5472,49,5514,..,10131,5067,15198,93,15298,..,266,162,425,1197,1620,4332,10393,5232,15628,1288,21249
127021517,0,4,0,4,..,10,10,18,0,18,..,59,16,82,0,82,..,680,371,1051,8,1055,..,2034,658,2691,11,2707,..,4669,1675,6343,29,6371,..,124,61,182,358,543,1946,4788,1735,6523,392,8855
127021518,0,3,0,3,..,0,0,0,0,0,..,18,0,18,0,18,..,27,9,40,0,40,..,459,50,511,3,516,..,1436,209,1645,16,1659,..,17,0,17,246,261,2421,1452,213,1662,257,4344
127021519,0,14,0,14,..,28,7,34,0,34,..,146,37,183,0,183,..,956,530,1483,11,1496,..,2730,1247,3984,23,4004,..,8706,3381,12084,74,12157,..,245,134,380,789,1171,6179,8947,3514,12466,864,19510
127021520,0,0,0,0,..,38,5,46,0,46,..,44,5,47,0,47,..,1587,785,2373,8,2379,..,1274,470,1739,8,1747,..,5875,2421,8299,37,8333,..,100,36,139,369,507,2355,5980,2459,8435,408,11197
127021521,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,12,15,0,15,..,10,0,10,0,10,..,12,10,22,0,22,..,0,0,0,5,5,10,12,10,22,5,37
127031522,0,64,0,64,..,31,13,46,0,47,..,114,32,145,0,146,..,394,210,609,0,611,..,719,162,878,18,894,..,7747,1512,9258,64,9321,..,95,24,120,843,961,6298,7844,1537,9378,904,16584
127031523,4,58,0,58,..,41,0,45,0,45,..,84,20,105,0,113,..,968,346,1312,10,1325,..,403,68,467,9,475,..,7464,1311,8771,64,8841,..,84,12,97,805,898,11072,7552,1320,8870,868,20813
127031524,3,250,6,253,..,52,4,54,0,59,..,45,6,49,0,49,..,208,40,249,3,253,..,581,37,620,19,641,..,5973,586,6559,72,6635,..,76,11,90,983,1078,13426,6054,600,6655,1055,21129
127031599,0,33,6,29,..,19,7,23,0,23,..,63,25,90,0,90,..,465,241,704,7,710,..,434,133,571,9,577,..,5502,1706,7205,69,7270,..,82,38,122,1059,1180,4216,5583,1747,7325,1127,12670
127031601,0,37,0,37,..,18,14,33,0,33,..,17,0,19,0,19,..,268,154,421,3,426,..,428,99,522,6,526,..,2711,857,3566,28,3599,..,36,8,50,579,624,1715,2747,864,3609,608,5937
127031730,9,140,0,140,..,34,10,35,0,35,..,115,21,131,0,130,..,236,68,308,8,313,..,821,116,939,24,962,..,6537,836,7376,76,7442,..,122,18,140,615,750,3881,6662,848,7512,687,12080
127031731,20,174,6,175,..,40,14,59,0,59,..,99,25,122,0,124,..,378,129,508,7,513,..,1195,292,1485,33,1517,..,8797,2447,11243,117,11367,..,160,51,210,1891,2099,4079,8952,2497,11450,2014,17536
127031732,6,62,0,68,..,32,11,45,0,49,..,61,12,71,0,69,..,521,339,852,0,859,..,615,201,815,12,833,..,6360,2508,8873,83,8947,..,97,46,143,1041,1186,3601,6463,2553,9012,1126,13737
127031733,7,89,0,89,..,10,0,18,0,18,..,431,82,515,3,512,..,311,109,418,4,425,..,947,154,1096,10,1113,..,7638,1010,8647,50,8700,..,118,20,140,680,817,6176,7756,1029,8788,734,15692
128011529,0,4,0,4,..,32,4,40,0,40,..,15,0,16,0,16,..,36,5,39,0,38,..,141,20,158,3,165,..,1632,216,1847,14,1865,..,31,4,34,414,452,15845,1666,218,1880,427,18156
128011530,0,13,0,13,..,101,17,112,0,112,..,28,8,31,0,31,..,55,6,61,5,67,..,317,46,364,9,373,..,3797,608,4407,46,4454,..,91,9,98,754,852,15393,3888,619,4506,805,20705
128011531,0,6,0,6,..,30,6,34,0,34,..,20,9,29,0,29,..,30,14,43,0,43,..,194,31,223,8,235,..,4064,545,4610,39,4648,..,59,11,71,708,776,11011,4124,560,4684,744,16430
128011602,0,3,0,3,..,42,4,42,0,42,..,12,0,10,0,10,..,45,7,56,0,56,..,164,22,181,5,194,..,1684,223,1909,22,1933,..,41,0,43,560,598,10328,1725,228,1947,581,12858
128011603,0,0,0,0,..,7,3,13,0,13,..,0,0,0,0,0,..,6,0,8,0,8,..,94,7,106,8,111,..,951,114,1063,14,1075,..,15,3,15,377,396,11548,966,111,1083,386,13015
128011604,0,0,0,0,..,60,3,67,0,67,..,16,0,20,0,20,..,33,5,35,0,35,..,282,23,309,7,312,..,1898,172,2069,27,2097,..,71,7,78,1070,1142,21132,1966,176,2144,1100,24374
128011605,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,26,6,32,0,29,..,261,27,290,3,288,..,8,0,8,52,59,3021,269,27,292,57,3369
128011606,0,0,0,0,..,16,0,14,0,19,..,7,0,7,0,7,..,18,3,25,0,25,..,108,14,114,4,122,..,759,66,830,13,844,..,19,0,16,193,210,7898,773,72,848,205,8947
128021533,0,0,0,0,..,11,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,49,8,62,0,63,..,278,30,315,0,315,..,12,0,12,302,310,6045,287,30,322,305,6673
128021534,0,4,0,4,..,12,0,12,0,12,..,39,0,37,0,37,..,78,17,91,0,91,..,137,19,152,7,155,..,2314,302,2623,17,2638,..,41,3,48,173,220,7699,2356,303,2663,191,10554
128021535,0,9,0,9,..,31,7,37,0,37,..,15,0,13,0,13,..,56,7,64,0,68,..,181,35,210,6,214,..,2674,312,2984,21,3004,..,58,4,62,379,446,17472,2728,317,3045,407,20927
128021536,0,7,0,7,..,38,0,42,0,42,..,3,0,3,0,3,..,37,4,44,0,42,..,251,35,282,10,292,..,2360,321,2685,34,2711,..,55,7,59,531,587,18764,2414,326,2742,562,22063
128021537,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,16,16,31,0,0,0,16,42
128021538,0,37,0,37,..,91,18,109,0,109,..,22,5,25,0,25,..,69,22,92,0,92,..,368,42,412,4,422,..,3544,486,4029,41,4070,..,69,10,77,955,1037,18127,3614,494,4110,994,23238
128021607,0,7,0,7,..,35,7,46,0,46,..,10,0,10,0,10,..,25,0,27,0,27,..,124,20,141,3,148,..,956,125,1082,14,1092,..,45,0,45,359,402,15857,1000,125,1125,373,17356
128021608,0,0,0,0,..,7,0,7,0,7,..,12,0,12,0,12,..,7,0,7,0,7,..,67,14,78,0,80,..,383,31,416,8,418,..,17,0,17,120,139,6792,401,31,433,126,7348
