SA2_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
127011504,11,8,53,131,180,279,251,134,46,1095,0,6,34,66,126,173,132,69,28,629,130,114,244,262,231,243,150,115,41,1527,708,1279,2260,2199,2020,2200,1253,701,236,12862
127011505,4,4,14,40,52,103,208,129,62,617,0,0,5,29,35,40,70,50,22,251,56,58,139,135,99,83,95,92,107,866,362,810,2085,1817,1440,1168,987,488,225,9375
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,4,0,4,0,23
127011593,0,3,9,21,35,58,65,61,24,270,0,4,14,17,26,59,54,25,20,218,20,20,24,34,33,37,26,8,4,206,240,598,771,728,1087,1007,593,204,67,5297
127011594,3,10,32,55,94,153,199,116,29,698,0,12,31,55,98,191,144,71,39,638,40,47,88,75,63,97,71,51,9,529,429,1033,1629,1547,1723,1815,1097,448,118,9840
127011595,3,7,24,60,85,117,159,79,26,554,0,0,25,37,68,117,68,56,26,398,44,27,65,79,58,64,40,25,3,413,428,988,1646,1789,1733,1640,914,327,91,9561
127011596,0,3,26,49,61,94,123,76,17,451,0,6,21,35,38,77,78,42,18,315,44,45,83,98,77,67,29,27,3,472,460,903,1679,2059,1824,1379,739,294,73,9413
127011597,0,11,24,45,76,103,141,84,38,511,5,8,33,26,55,85,62,45,28,339,41,47,89,105,86,69,53,19,9,519,592,1192,2144,2827,2392,1581,856,334,105,12020
127011726,0,0,4,4,7,24,40,27,16,122,0,0,0,0,0,3,3,3,4,24,7,16,42,33,15,20,27,16,0,188,125,274,745,624,548,504,450,250,51,3573
127011727,0,0,9,21,27,33,54,30,10,181,0,0,11,12,13,17,23,15,7,98,27,23,97,98,43,26,19,5,3,338,303,716,3257,2702,1303,901,483,135,34,9818
127011728,0,0,11,26,34,68,121,106,31,403,0,0,17,20,18,44,44,30,13,189,22,26,68,82,46,50,59,43,12,417,261,707,2377,2014,1243,1036,876,494,107,9109
127011729,4,0,16,23,39,60,73,35,14,267,0,6,14,16,20,21,33,12,3,124,37,60,145,132,62,53,36,9,4,540,431,991,3619,3350,1562,945,616,227,71,11817
127021509,6,11,37,89,163,295,272,150,111,1133,0,10,45,64,183,323,255,121,75,1084,58,53,127,122,98,135,106,50,12,765,553,1213,2270,2015,2189,2374,1699,633,275,13221
127021510,3,21,88,144,137,220,364,331,184,1497,0,19,68,89,140,175,192,149,78,910,57,48,84,140,136,114,125,85,46,838,587,1330,2293,2182,2518,2860,2209,1040,427,15440
127021511,6,10,73,165,362,554,389,203,121,1880,0,21,106,171,350,555,389,189,155,1939,86,108,253,207,261,245,197,183,187,1727,681,1854,3242,2840,3429,3392,2300,1065,627,19425
127021512,3,8,47,99,178,304,265,196,86,1180,4,6,44,72,201,324,197,121,89,1058,103,75,192,181,165,176,109,70,40,1112,622,1308,2393,2220,2450,2353,1463,786,340,13941
127021513,4,9,65,172,278,485,341,199,110,1670,4,11,75,132,298,476,298,174,112,1588,103,97,215,205,217,219,146,114,78,1392,678,1700,3031,2742,2994,3048,1832,921,461,17410
127021514,0,11,31,86,91,159,200,122,45,741,0,5,50,39,70,149,127,65,44,553,27,25,76,44,39,60,77,54,38,444,285,750,1350,1147,1281,1529,1109,433,163,8060
127021515,18,33,143,258,324,346,311,179,94,1697,0,22,135,176,244,372,314,225,100,1598,75,83,203,218,194,222,182,121,40,1348,505,1135,2386,2354,2469,2531,1803,917,363,14461
127021516,13,32,137,264,290,349,323,279,110,1798,0,33,168,209,250,365,293,204,91,1607,92,93,180,186,172,172,121,93,37,1137,647,1465,2651,2664,2702,2599,1803,1113,343,15973
127021517,6,10,39,85,72,147,199,125,43,725,0,11,56,39,84,129,114,96,42,560,33,12,50,63,51,45,55,44,11,361,248,596,1053,1041,1094,1201,982,531,152,6897
127021518,0,0,3,4,16,23,107,114,44,320,0,0,4,6,7,18,21,23,11,85,14,19,36,29,36,49,24,29,8,249,167,319,437,414,631,597,479,306,135,3492
127021519,7,35,139,162,198,245,363,322,137,1616,3,25,113,94,143,195,240,174,136,1115,46,64,121,135,114,134,177,123,87,992,524,1211,2560,2288,2381,2394,2000,1122,483,14966
127021520,0,8,38,68,91,174,250,203,94,934,0,5,36,44,94,173,168,101,82,718,32,27,57,45,60,63,60,56,45,444,295,708,1350,1292,1347,1499,1443,684,288,8908
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,4,7,9,13,3,0,0,34
127031522,3,3,23,56,74,109,186,166,74,693,0,12,32,53,42,80,75,52,24,365,58,59,120,128,99,109,92,89,73,837,472,1163,2207,2130,2143,2003,1290,678,288,12366
127031523,0,0,16,27,55,110,181,203,147,733,4,3,13,14,24,47,50,51,29,218,65,48,131,155,111,90,102,70,21,796,575,1131,2530,3204,2637,2205,1821,993,326,15423
127031524,7,3,10,18,29,50,87,77,42,323,0,0,8,14,15,16,21,22,17,107,61,71,129,120,81,76,104,170,186,1004,664,1488,2857,3142,2980,2219,1278,775,402,15814
127031599,6,11,61,77,87,145,163,129,54,733,5,9,49,74,81,101,75,49,17,468,89,53,178,173,129,127,102,83,27,965,433,837,1732,1617,1407,1407,908,573,179,9087
127031601,0,0,18,25,45,64,75,48,18,301,0,0,22,26,22,36,31,22,13,163,26,44,101,123,70,91,53,29,11,556,138,399,1104,1014,672,672,411,222,70,4695
127031730,0,0,9,17,28,37,60,18,16,181,0,5,15,15,12,40,29,14,11,145,34,41,126,140,91,55,18,15,0,525,321,834,2210,2428,1347,725,386,113,36,8397
127031731,10,12,58,111,106,129,149,104,41,717,0,21,85,73,79,84,74,56,13,476,64,193,556,380,196,160,131,64,16,1762,345,1373,4226,2964,1833,1420,1014,464,119,13763
127031732,7,15,57,85,121,128,198,175,95,883,3,16,85,91,84,125,120,75,40,640,65,82,187,158,128,142,111,92,43,1010,403,911,1991,1768,1584,1595,1185,704,311,10460
127031733,6,0,15,39,55,104,104,118,46,484,0,4,12,20,50,56,44,45,14,238,47,40,67,96,71,65,40,47,87,549,574,1209,1739,2171,2336,1755,857,451,225,11321
128011529,0,0,3,3,6,24,43,65,49,204,0,4,0,6,7,9,9,7,4,48,17,25,66,54,65,45,60,63,46,438,452,1024,1787,2386,2726,2323,1626,1087,428,13838
128011530,0,0,5,17,29,46,105,138,102,443,0,0,9,13,5,13,17,19,10,93,40,39,134,121,102,65,97,154,167,927,477,1111,2746,2933,2680,2250,1863,1462,892,16414
128011531,6,0,4,11,16,38,115,132,112,431,0,0,3,0,11,13,25,32,16,104,28,26,50,106,94,64,70,120,173,726,393,830,1432,1885,2276,1982,1741,1650,946,13126
128011602,0,0,4,5,14,36,57,53,47,216,0,0,7,6,3,3,8,11,10,51,24,26,119,85,91,66,64,49,40,563,274,724,2106,1937,1699,1352,1097,655,325,10161
128011603,0,0,0,3,6,9,44,52,44,163,0,0,0,0,0,13,11,7,4,35,22,15,53,47,54,39,34,27,36,324,321,710,1134,1605,1797,1691,1410,763,406,9835
128011604,0,0,8,13,8,34,82,90,49,287,0,0,3,4,0,9,7,6,10,34,42,57,174,162,145,138,135,124,119,1088,499,1333,3699,3014,3197,3541,2865,1395,638,20185
128011605,0,0,0,0,0,4,10,3,3,26,0,0,0,0,0,0,0,3,0,3,0,3,6,13,5,5,8,5,10,54,123,233,237,352,513,473,364,171,64,2525
128011606,0,0,0,6,0,4,33,36,28,114,0,5,0,0,5,0,6,6,9,26,7,11,39,26,28,34,36,23,13,212,220,601,1057,1095,1277,1196,937,454,186,7023
128021533,0,0,0,0,0,3,22,36,33,102,0,0,0,0,3,0,3,0,0,8,8,7,15,20,18,8,25,70,141,311,173,359,637,851,926,738,660,491,334,5179
128021534,5,3,0,0,6,22,75,61,33,208,0,3,0,6,3,12,26,18,16,87,15,13,20,34,36,25,33,22,10,197,302,645,1063,1161,1335,1793,1351,492,152,8297
128021535,0,0,4,3,8,34,78,102,69,294,0,0,4,15,7,4,8,16,3,61,19,20,42,42,55,53,55,54,63,413,590,1416,2072,2552,2954,3043,2202,866,332,16035
128021536,3,0,10,3,20,30,96,72,65,294,0,0,0,3,3,5,4,15,8,41,24,24,69,80,74,76,75,83,94,588,515,1104,1945,3178,3387,2507,2154,1201,444,16427
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,0,0,0,12,4,8,6,8,4,0,0,0,0,33
128021538,0,0,10,19,31,35,82,103,109,395,0,3,11,16,18,3,17,17,8,84,33,43,132,126,94,103,102,125,135,891,448,1294,3896,3573,2953,2441,1842,1387,804,18632
128021607,0,0,0,4,12,23,49,81,26,189,0,0,0,0,0,8,0,3,0,19,13,12,37,38,33,48,59,90,86,414,510,890,1565,2625,2404,1688,1619,1166,332,12804
128021608,0,0,0,0,5,3,22,34,13,78,0,0,0,0,0,0,3,6,0,10,6,4,17,28,17,5,14,21,12,124,181,371,700,982,1048,829,767,474,122,5479
128021609,0,0,0,3,0,0,10,6,3,20,0,0,0,0,0,0,0,4,3,5,8,9,0,0,18,7,4,8,0,50,154,242,272,352,614,608,364,112,21,2742
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,12,7,37,52,60,50,73,33,0,318,0,3,9,15,7,14,10,5,4,75,176,272,752,787,651,467,208,66,18,3408,409,824,2186,1856,1677,1649,1055,277,49,9981
