SA2_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
122021420,2174,1397,765,1263,1772,1983,1734,976,346,12418,0,0,0,0,0,5,0,0,0,16,99,90,79,52,72,95,60,21,10,574,0,0,0,4,0,6,5,0,0,16,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,93,93,81,56,72,104,61,19,14,607,93,97,83,57,72,105,67,25,15,618,2275,1496,846,1322,1844,2088,1798,1003,362,13035
122021421,1861,1253,641,1079,1612,1605,1364,1059,408,10870,0,0,0,0,0,0,0,0,0,3,18,39,38,14,36,33,21,8,6,212,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,37,44,14,36,39,25,8,9,232,27,37,44,14,36,41,23,9,9,235,1888,1285,681,1094,1643,1647,1385,1071,417,11110
122021422,2276,1548,1102,1383,2025,2128,1602,878,222,13172,0,3,4,0,0,3,0,0,3,11,55,67,39,36,46,40,20,0,4,307,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,51,71,41,36,48,44,28,5,4,333,51,70,42,40,48,44,30,5,9,341,2331,1625,1146,1425,2073,2177,1630,882,232,13513
122021690,2567,1563,1119,1654,2021,1745,1614,1251,664,14204,0,0,0,0,0,0,5,0,0,9,27,31,40,24,19,36,27,40,34,280,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,43,24,19,41,31,38,34,300,27,35,43,24,25,41,36,38,34,308,2601,1599,1168,1682,2045,1790,1652,1292,696,14514
122021691,2291,1230,1022,1471,1676,1319,922,481,143,10552,0,0,0,0,0,0,4,0,0,3,31,29,31,23,19,13,19,11,4,186,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,31,29,22,15,17,11,4,193,31,29,31,29,22,15,21,11,4,194,2326,1266,1055,1495,1694,1338,939,498,148,10750
122031424,2798,1785,1213,1811,2188,1816,1221,906,405,14152,0,0,0,0,0,0,0,8,0,13,39,29,34,17,17,15,13,9,5,180,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,36,24,23,19,16,9,5,197,39,31,36,24,21,19,17,10,3,208,2836,1823,1248,1834,2211,1837,1240,918,415,14358
122031425,1613,940,600,1012,1223,853,736,631,242,7852,0,0,0,0,0,0,0,0,3,6,7,19,18,15,11,4,3,3,0,79,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,16,15,11,10,7,3,0,90,13,19,16,14,11,10,7,9,3,95,1623,958,620,1027,1229,863,744,635,250,7949
122031427,2760,1709,692,1569,2190,1542,1013,964,449,12894,0,0,0,0,0,0,0,6,0,4,19,34,9,15,20,26,15,9,3,141,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,19,33,13,18,23,26,14,9,5,160,19,33,10,18,23,26,14,15,5,169,2785,1746,704,1581,2209,1576,1027,979,457,13062
122031429,3813,2173,3639,3382,3186,2272,1469,771,333,21044,0,0,0,0,0,0,10,3,0,21,33,66,78,47,45,37,21,8,9,344,0,0,0,0,0,6,4,0,0,10,0,0,4,0,3,0,0,0,0,16,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,33,67,82,50,55,44,26,8,5,377,31,67,82,51,57,48,33,11,8,398,3849,2241,3723,3438,3241,2321,1508,787,343,21441
122031430,3762,1828,1686,2520,2825,1791,1325,867,512,17118,3,0,0,0,0,0,0,0,0,10,24,41,25,26,20,28,7,8,3,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,42,27,31,20,32,13,6,3,201,26,42,27,33,20,35,13,6,3,212,3787,1871,1715,2553,2850,1826,1338,877,514,17327
122031432,659,460,232,365,592,522,413,294,138,3669,0,0,0,0,0,0,0,0,0,0,11,11,19,19,12,16,4,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,19,19,12,15,4,4,0,97,11,13,19,15,12,15,4,4,0,99,675,468,253,385,604,537,417,301,142,3769
122031692,1576,1046,435,939,1353,910,860,918,442,8479,0,0,0,0,0,0,0,0,3,6,8,16,17,15,12,19,8,8,9,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,16,17,16,12,18,8,8,9,108,8,16,17,16,12,18,10,8,16,121,1586,1062,449,957,1365,927,868,928,458,8599
122031693,2462,1722,1502,1790,2092,1703,1208,731,361,13574,0,0,0,0,0,4,0,0,4,13,19,63,33,22,16,21,9,10,8,196,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,69,33,22,18,27,13,12,8,214,19,63,31,22,18,33,13,12,8,222,2482,1783,1540,1812,2115,1734,1217,740,370,13793
122031694,1683,1146,1194,1233,1424,1110,612,323,118,8839,3,0,0,0,0,0,0,0,0,8,24,31,23,15,10,16,12,10,20,169,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,34,30,15,10,20,17,9,19,188,32,39,30,22,15,17,12,7,19,200,1716,1179,1224,1252,1440,1134,627,328,139,9042
122031695,2554,1681,3781,3273,2248,1792,1145,643,241,17363,0,0,0,5,0,0,0,0,0,5,23,42,58,34,19,16,14,6,6,226,0,0,0,0,0,0,0,0,0,5,3,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,60,37,24,23,14,6,6,242,31,41,62,36,23,23,14,6,6,246,2588,1723,3849,3317,2269,1811,1163,653,245,17614
122031696,3657,2206,1163,2180,2877,1905,1438,1068,277,16764,0,4,0,3,10,5,6,0,0,34,38,54,54,41,40,51,77,73,64,491,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,54,45,38,56,84,73,64,505,38,61,53,50,52,58,91,73,63,537,3696,2264,1216,2231,2929,1964,1522,1140,339,17301
122031697,1645,1023,1224,1413,1441,1241,1117,1000,805,10901,0,0,0,4,0,0,3,6,5,14,26,31,30,22,24,22,12,8,7,182,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,27,22,26,29,22,9,7,211,26,40,35,29,26,33,29,12,6,227,1669,1060,1259,1435,1466,1270,1144,1016,812,11126
123011433,2529,1423,1248,1622,1720,1446,1418,957,586,12951,0,0,0,0,0,0,0,3,4,13,34,44,36,24,29,17,29,38,12,284,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,34,45,35,24,31,23,30,38,17,291,34,48,35,29,29,23,30,40,22,301,2569,1469,1288,1651,1748,1470,1449,991,609,13253
123011698,1657,795,1146,941,800,559,281,112,30,6323,0,0,0,0,0,0,0,0,0,3,16,16,16,11,12,8,7,4,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,18,12,8,6,4,0,94,16,16,16,18,12,8,10,7,0,99,1674,814,1157,954,811,566,291,116,30,6418
123011699,3282,1740,1878,2020,1735,1391,1032,522,139,13748,0,0,4,0,0,0,5,0,0,7,44,29,29,36,21,16,16,9,6,199,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,49,35,29,41,23,21,16,9,6,211,49,36,33,41,21,21,15,9,6,222,3330,1779,1910,2057,1759,1409,1048,536,147,13966
123011700,2630,1759,967,1626,1958,1111,661,307,68,11093,5,0,0,0,0,0,0,0,0,6,15,27,30,16,5,9,14,9,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,33,14,9,6,23,14,0,141,22,29,33,15,9,6,23,14,0,146,2648,1792,1000,1645,1968,1124,679,317,68,11234
123011701,4319,2742,2215,2706,2831,2049,1196,472,104,18639,0,0,0,0,0,0,3,0,0,8,47,47,47,33,26,21,21,8,0,245,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50,48,34,24,21,28,9,3,265,51,52,48,34,27,21,31,7,3,271,4368,2794,2261,2737,2860,2077,1225,486,104,18911
123011702,2752,957,2170,1616,863,559,367,108,26,9422,0,0,0,0,0,0,0,0,0,0,13,19,23,9,7,11,11,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,23,9,7,11,11,0,0,107,13,19,23,13,7,11,12,0,0,103,2771,979,2195,1632,869,571,378,108,28,9523
123021436,4647,2609,2856,2743,2280,1965,1534,750,143,19526,10,8,3,4,6,4,7,0,0,46,95,73,67,47,29,18,36,13,4,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,77,67,43,40,22,37,13,4,401,105,85,72,52,42,31,46,15,4,446,4752,2692,2926,2798,2320,1989,1577,763,150,19968
123021437,4205,2913,3603,3203,2383,2084,1729,1031,368,21513,0,0,0,0,0,0,11,4,0,18,114,138,131,99,111,76,95,85,41,890,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,146,139,103,111,80,100,86,41,913,113,143,139,101,113,87,109,89,43,935,4316,3057,3737,3310,2499,2172,1835,1121,410,22449
123021438,4453,2564,2713,2910,2306,2571,1630,511,131,19783,3,3,3,3,0,3,4,5,0,25,58,48,71,50,31,24,16,12,3,305,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,75,49,31,23,18,8,3,323,64,54,79,52,32,30,18,8,3,352,4519,2620,2794,2962,2342,2599,1651,519,134,20133
123021439,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
123021441,3311,1960,2183,2380,1891,1820,1813,807,165,16332,0,0,0,0,0,9,4,0,3,23,47,34,59,26,23,24,17,13,10,255,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,39,59,26,23,24,26,13,10,262,48,39,59,29,22,34,25,16,9,283,3358,2003,2242,2409,1916,1848,1839,819,173,16615
123021443,4851,2623,2809,3254,2558,2381,1736,613,141,20961,0,4,0,3,0,0,4,4,0,20,54,33,56,30,25,23,19,7,4,253,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,54,35,56,31,25,28,19,6,4,264,57,41,61,35,25,28,24,10,4,282,4912,2658,2868,3290,2580,2404,1758,625,145,21237
123021444,4208,2717,2622,2531,2407,2710,2216,944,227,20582,0,4,0,3,3,0,0,0,0,18,50,61,50,32,28,17,19,9,5,281,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,60,53,37,32,21,21,9,5,297,58,62,58,38,35,21,23,13,5,313,4271,2776,2677,2572,2441,2728,2239,955,235,20895
123021703,4017,1493,2889,3071,1308,942,612,304,84,14716,0,0,0,0,0,0,0,0,0,7,27,24,46,22,19,9,15,16,6,184,0,0,0,0,0,0,0,0,0,7,8,3,11,7,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,60,33,18,9,13,13,6,217,34,29,56,35,18,10,13,13,6,219,4051,1525,2951,3107,1328,949,625,318,89,14935
123021704,2167,1187,1497,1741,1251,1045,702,407,317,10308,0,0,0,0,0,6,0,0,0,6,24,16,25,18,8,4,5,9,0,105,5,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,20,27,15,8,4,7,9,0,122,35,20,27,15,12,4,8,9,0,128,2200,1202,1521,1759,1258,1054,708,416,319,10437
123021705,3338,1976,2186,2502,2000,2146,1446,591,186,16365,0,0,3,0,0,0,0,3,0,12,31,33,58,34,21,28,14,7,6,231,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,31,36,59,33,19,33,16,9,5,250,31,36,65,35,24,34,18,15,5,267,3368,2011,2252,2535,2026,2180,1462,603,195,16633
123021706,3190,1791,1755,2050,1701,1561,1149,594,116,13908,0,5,4,0,0,3,5,0,6,23,34,32,50,22,20,21,15,7,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,52,22,25,21,16,7,0,216,33,35,61,25,25,24,21,9,6,239,3226,1829,1814,2082,1726,1590,1168,601,117,14147
123031445,1159,740,598,701,819,710,610,352,85,5767,0,0,0,0,0,0,3,0,0,7,21,14,14,11,7,16,12,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,15,14,7,20,11,0,0,109,21,14,15,13,10,18,14,6,5,116,1172,757,613,710,834,729,625,354,90,5881
123031446,2639,1219,1219,1584,1379,1197,941,482,190,10860,0,3,0,0,0,0,3,0,0,10,15,33,31,22,20,19,13,8,6,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,31,18,20,23,17,9,6,173,18,36,31,18,26,24,18,9,6,185,2653,1254,1256,1602,1402,1229,960,495,195,11041
123031447,3923,2336,2516,2187,2476,2136,1697,891,331,18493,4,5,0,0,7,8,7,0,4,30,64,57,39,42,37,36,16,12,6,313,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,64,57,46,43,40,36,25,16,14,332,69,56,45,47,40,37,29,20,13,365,3989,2397,2565,2230,2516,2178,1727,908,345,18861
123031448,2014,1291,1072,1211,1346,1146,1009,418,82,9589,0,0,0,0,3,0,0,4,0,17,21,25,31,9,16,9,16,3,3,150,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,13,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,34,16,15,14,16,3,3,165,28,37,34,22,21,14,17,11,7,183,2038,1323,1101,1237,1369,1158,1023,431,87,9771
