SA2_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
122031693,16,42,138,791,1188,488,143,26,2825,0,0,3,3,3,0,0,0,10,0,39,28,99,31,5,0,0,208,0,39,30,101,40,11,0,0,216,4,48,73,28,7,5,3,0,169,4,110,558,71,0,4,0,0,757,0,126,515,173,5,0,0,4,824,0,0,5,21,0,0,0,0,24,0,7,9,0,0,5,0,0,21,14,296,1159,292,22,11,0,13,1801,0,0,15,5,0,0,0,0,24,0,0,0,3,0,0,0,0,3,33,382,1338,1195,1243,504,148,36,4875
122031694,4,29,149,456,646,317,92,8,1695,0,0,4,14,5,0,0,0,23,0,13,9,48,8,4,0,0,85,0,15,11,62,14,5,0,0,104,12,51,57,20,7,0,0,0,147,0,96,591,34,0,0,0,7,721,8,124,316,46,0,0,0,4,494,0,0,7,0,0,0,0,0,7,0,10,3,7,5,6,0,0,34,15,278,972,107,16,0,0,10,1411,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,3,28,325,1139,627,677,325,91,21,3221
122031695,0,20,82,292,250,112,42,9,807,0,0,3,5,0,0,0,0,10,0,3,23,94,13,0,0,0,131,0,3,26,102,14,0,0,0,144,19,156,266,58,10,0,3,7,513,15,578,2513,230,7,0,0,54,3405,46,594,1377,172,4,0,0,27,2218,4,206,253,96,0,0,0,0,561,0,4,7,0,0,0,0,0,10,85,1538,4420,557,18,4,0,92,6707,0,6,8,3,0,0,0,0,24,0,3,4,0,0,0,0,0,6,81,1563,4544,955,283,115,47,103,7696
122031696,0,41,116,1455,2287,885,184,29,5000,8,7,5,15,7,0,0,0,40,0,0,21,97,28,4,0,0,157,8,7,25,111,37,7,0,0,194,13,7,17,30,11,3,3,5,82,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,0,0,4,0,31,13,16,37,33,13,7,0,5,117,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,26,66,178,1608,2334,895,192,30,5326
122031697,6,45,124,432,579,228,60,15,1485,17,120,167,25,0,0,4,4,340,0,38,188,110,17,5,0,4,368,17,154,358,140,18,7,4,14,710,24,109,224,27,0,0,0,6,390,0,136,687,155,3,0,0,15,991,5,197,597,115,0,0,0,4,929,0,0,0,0,0,0,0,0,0,0,6,0,4,6,0,0,0,12,26,444,1507,307,6,0,0,26,2320,0,8,11,3,0,0,0,0,22,0,0,7,0,0,0,0,0,5,50,646,1998,885,611,233,66,52,4539
123011433,4,44,160,1248,1699,548,131,16,3842,8,76,141,25,3,0,0,9,252,0,16,130,58,19,0,0,4,226,7,90,272,78,17,0,0,10,483,0,6,104,9,7,0,0,4,130,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,14,0,19,112,9,7,0,0,4,153,0,0,7,0,0,0,0,0,8,0,0,8,6,0,0,0,0,20,15,155,557,1345,1721,548,136,35,4507
123011698,5,14,39,726,1025,116,25,20,1978,0,0,7,19,0,0,0,0,31,0,8,5,29,0,0,0,0,46,0,8,18,46,5,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,10,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,24,62,785,1030,117,25,20,2074
123011699,7,50,108,1137,2193,510,115,43,4148,0,8,68,97,7,0,0,4,184,0,74,32,50,38,8,0,10,218,0,85,96,154,47,12,0,8,400,0,19,18,5,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,13,0,21,20,10,0,0,3,4,61,8,25,15,0,0,0,0,5,56,0,0,0,0,0,0,0,0,4,14,179,249,1291,2242,524,118,56,4666
123011700,4,7,15,195,2148,664,107,30,3174,0,6,4,4,4,0,0,0,19,0,0,0,0,31,4,0,0,33,0,6,4,4,36,6,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,22,200,2184,676,107,30,3228
123011701,7,24,53,1446,3346,665,105,49,5699,0,5,15,75,0,0,0,0,90,0,19,12,51,11,0,0,0,100,0,18,26,128,16,5,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,82,1578,3368,670,105,51,5902
123011702,0,54,38,520,2108,130,22,23,2902,0,11,17,10,13,0,0,0,38,0,4,0,102,16,3,0,0,129,0,16,19,103,28,3,0,0,172,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,13,0,10,0,0,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,83,59,630,2141,138,26,27,3097
123021436,10,33,205,2916,1992,397,103,91,5748,3,5,32,236,24,4,0,8,306,3,55,50,178,30,4,0,12,325,8,59,83,413,49,5,0,18,632,0,12,37,14,5,0,0,0,72,0,4,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,7,5,3,0,0,29,0,22,79,17,10,3,0,0,133,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,15,111,374,3350,2046,400,107,114,6518
123021437,10,53,391,1900,1775,494,104,85,4807,12,16,251,89,17,0,0,13,399,7,91,227,124,54,19,3,11,535,15,110,486,213,64,20,3,30,936,13,98,280,23,4,0,0,4,428,0,9,226,141,0,0,0,11,392,4,105,793,213,0,0,0,13,1132,0,28,119,31,0,0,0,0,180,0,16,47,8,7,0,6,0,75,19,254,1455,421,11,0,6,31,2203,0,0,5,0,0,0,0,0,4,0,0,5,0,0,0,0,8,10,45,414,2332,2534,1855,512,109,149,7960
123021438,0,25,133,2727,2007,430,123,62,5511,0,6,90,217,18,0,0,6,335,0,0,38,268,86,0,5,10,413,0,6,135,485,102,0,5,19,747,0,6,24,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,4,3,0,0,0,43,0,7,51,4,3,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,44,316,3218,2113,433,124,85,6333
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,6,31,241,2503,1508,375,130,60,4856,0,10,154,61,9,0,0,8,253,0,43,211,54,12,0,0,12,336,0,51,364,117,25,0,0,19,584,24,18,90,0,0,0,0,6,131,0,0,0,0,0,0,0,0,0,0,27,112,0,0,0,0,4,144,0,0,0,0,0,0,0,0,0,0,5,17,7,3,0,0,0,32,24,43,221,10,4,0,0,6,308,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,23,131,828,2636,1536,380,133,88,5758
123021443,0,36,225,2816,1870,445,113,77,5581,0,4,171,173,12,3,4,3,369,0,32,188,96,39,6,0,13,382,0,39,355,274,58,8,4,19,751,0,3,93,26,0,0,0,5,129,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,15,0,0,0,5,64,0,14,131,35,0,4,0,10,197,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,85,711,3131,1924,462,125,99,6539
123021444,6,31,139,2444,2185,633,170,71,5681,0,5,59,281,20,0,0,5,376,0,37,151,408,26,0,0,13,636,5,44,210,683,47,6,0,16,1006,0,0,78,12,0,0,0,0,89,0,3,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,9,5,0,0,0,44,0,16,110,17,5,0,0,0,148,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,11,88,464,3151,2233,633,173,94,6845
123021703,8,45,155,549,2143,616,109,46,3667,0,6,3,46,23,0,0,0,87,6,3,16,106,98,10,3,9,249,4,12,19,158,122,12,3,4,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,25,0,0,0,4,218,0,0,0,0,0,0,0,0,0,0,13,7,5,5,3,0,4,42,0,13,195,27,5,11,3,3,258,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,16,18,68,372,740,2274,640,115,59,4283
123021704,3,18,86,993,870,197,30,27,2233,0,5,209,178,21,0,0,3,425,0,3,176,260,31,4,0,6,489,0,9,388,442,55,0,0,10,907,0,3,4,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,12,5,3,0,0,0,21,0,5,22,37,3,0,0,3,75,0,6,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,5,8,37,499,1480,934,202,32,46,3228
123021705,3,34,167,1795,1367,317,87,42,3810,5,11,373,340,7,0,0,10,747,0,17,295,360,71,5,0,10,754,0,26,664,701,79,6,0,26,1503,0,9,18,66,0,0,0,0,99,0,0,31,18,0,0,0,0,51,0,3,20,27,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,21,0,14,83,119,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,76,922,2620,1445,319,86,67,5543
123021706,6,21,171,2033,793,149,39,52,3262,0,28,321,245,12,0,0,13,628,0,27,221,317,90,11,0,13,674,0,60,541,564,99,9,0,24,1300,0,0,20,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,10,0,0,0,0,36,4,3,40,15,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,85,749,2608,891,159,36,79,4623
123031445,0,20,126,578,733,234,80,25,1805,0,0,48,43,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,48,43,0,0,0,0,98,0,0,14,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,11,0,0,21,8,0,3,0,0,27,10,26,3,0,0,0,3,8,47,0,0,0,0,0,0,0,0,8,15,47,198,629,742,241,83,36,1983
123031446,3,40,184,606,1694,488,153,30,3209,0,0,44,5,6,4,0,0,63,0,0,5,5,0,0,0,0,7,0,0,47,14,6,4,0,0,67,0,0,3,10,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,11,0,5,8,10,9,0,0,0,27,0,0,4,0,0,0,0,0,9,0,0,3,0,4,0,0,0,8,8,43,249,632,1713,493,159,31,3329
123031447,12,92,378,2030,2604,622,178,83,5992,0,43,186,100,15,0,0,8,363,0,0,9,26,5,0,0,0,44,0,44,197,129,23,0,4,7,407,0,22,34,0,0,0,0,0,57,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,7,3,0,0,31,0,31,48,7,7,3,0,0,98,9,8,10,0,0,0,0,0,35,0,3,0,0,5,0,0,0,8,18,173,644,2171,2637,623,176,92,6538
123031448,4,32,146,795,1246,468,152,40,2890,0,0,6,10,6,0,0,0,18,0,0,10,0,0,0,0,0,11,0,0,17,12,5,0,0,0,34,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,10,0,5,8,3,0,0,0,0,20,0,0,3,0,0,0,0,0,13,4,40,168,824,1254,472,152,48,2960
124011449,8,76,503,1207,561,96,24,29,2508,0,8,10,11,3,0,0,0,32,0,0,8,3,0,0,0,0,11,0,10,16,16,3,0,0,0,46,0,4,10,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,13,0,14,11,3,0,0,0,0,31,0,0,6,0,5,0,0,0,14,0,0,0,0,0,0,0,5,8,9,101,538,1228,564,98,24,31,2603
124011450,3,61,380,2430,2595,765,141,41,6405,0,23,67,84,9,0,0,3,189,0,10,30,66,9,0,0,4,117,0,36,98,146,24,0,0,5,306,0,0,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,4,21,0,4,20,0,3,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,97,496,2584,2615,767,136,46,6756
124011451,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
124011452,13,141,1042,2350,1087,270,74,53,5030,4,38,61,61,9,0,0,5,173,0,16,64,110,7,0,4,0,206,5,51,126,168,13,0,4,6,376,14,141,158,36,7,4,0,7,363,4,33,95,12,0,0,4,0,151,0,4,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,14,10,4,4,0,0,36,19,188,279,56,13,6,6,13,570,0,3,19,3,0,0,0,0,25,3,4,3,0,0,0,4,20,32,47,389,1460,2576,1109,276,88,85,6040
124011453,10,86,544,1972,1230,339,60,29,4272,0,11,28,25,0,0,0,0,65,0,0,3,7,0,0,0,0,10,0,11,36,31,3,0,0,0,78,3,21,18,4,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,0,0,14,3,21,28,5,3,5,0,0,66,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,5,14,118,601,2015,1238,344,60,34,4428
124011454,7,47,481,2984,2843,801,158,48,7368,5,53,80,108,8,0,0,3,265,3,3,113,67,4,0,0,0,189,7,59,189,173,13,3,0,5,457,0,52,64,20,0,0,0,0,146,0,12,3,0,0,0,0,0,18,0,11,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,19,5,3,0,0,0,29,0,90,87,28,3,0,0,0,218,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,12,13,198,766,3187,2861,808,162,58,8055
124011455,0,29,287,1152,755,176,34,18,2463,0,9,21,23,4,0,0,0,55,0,0,0,18,0,0,0,0,27,0,12,24,42,4,0,0,5,86,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,10,0,5,10,14,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,52,318,1215,765,176,33,20,2576
124021456,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,4
124031457,9,38,263,2759,1490,370,96,72,5094,0,14,39,102,8,0,0,5,174,0,6,19,127,41,6,0,0,200,0,15,54,234,52,9,0,10,370,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,8,5,0,0,0,52,0,9,31,15,5,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,59,349,3002,1550,373,97,77,5525
124031459,6,27,108,1896,1721,474,113,30,4375,0,21,59,76,8,0,0,0,173,0,15,18,167,25,0,0,3,235,0,34,82,249,39,0,0,0,407,0,50,0,0,6,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,3,0,0,8,0,52,5,8,6,3,0,0,69,3,25,59,18,0,0,0,0,99,0,3,0,3,0,0,0,0,4,12,148,240,2164,1761,482,113,36,4954
124031460,0,9,59,1454,3647,748,114,41,6079,0,6,4,100,10,0,0,3,119,0,28,10,283,59,3,0,3,382,0,34,11,377,71,3,0,6,501,0,3,9,0,0,0,0,0,16,0,0,17,11,0,0,0,0,32,0,6,19,7,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,20,56,17,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,58,125,1853,3727,755,114,47,6687
124031461,0,44,296,2767,1633,404,98,53,5297,8,23,41,132,5,0,0,3,221,0,17,32,227,29,0,0,0,306,8,46,76,360,29,3,3,3,526,0,33,184,0,0,0,0,4,219,0,4,200,24,0,0,0,9,241,0,3,72,23,0,0,0,5,99,0,0,0,0,0,0,0,0,0,0,3,10,6,0,0,0,0,20,0,45,470,54,0,0,0,15,584,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,14,127,851,3177,1666,408,103,72,6413
124031462,13,59,265,1994,1966,494,102,66,4964,0,36,130,441,63,3,0,11,684,0,65,364,968,192,16,6,27,1641,0,101,495,1410,258,23,6,41,2326,13,36,208,50,8,0,0,9,326,4,37,278,21,0,0,0,3,354,8,61,372,27,0,0,0,11,476,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,20,23,148,876,99,9,0,0,24,1175,0,0,4,0,0,0,0,0,4,0,3,7,3,0,0,0,0,17,38,310,1645,3509,2231,518,106,135,8486
124031463,6,35,77,618,1691,619,225,35,3300,0,0,0,9,7,0,0,0,17,0,0,0,7,54,3,0,0,71,0,6,0,13,63,8,0,0,89,0,9,41,3,0,0,0,0,54,0,0,32,25,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,7,0,15,73,28,9,0,4,0,124,5,15,4,0,7,0,0,0,33,0,3,3,0,4,0,0,0,11,6,74,154,662,1765,629,227,33,3553
124031464,5,55,413,1386,726,147,35,55,2824,6,56,174,127,7,3,0,6,381,0,87,346,680,70,0,0,30,1216,6,141,519,810,73,12,0,35,1599,35,137,506,58,0,0,0,24,767,0,36,422,59,5,0,0,4,518,11,189,962,89,0,0,3,11,1269,0,229,549,43,0,0,0,5,831,0,0,3,7,0,0,0,0,10,46,598,2441,260,7,0,3,44,3403,0,5,0,0,0,0,0,0,3,0,0,8,0,0,0,0,4,12,62,796,3378,2453,809,157,39,133,7837
124031465,0,15,112,516,832,296,75,25,1863,0,0,9,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,14,124,522,839,294,74,25,1884
124031707,0,37,96,2283,1819,470,160,59,4923,0,0,13,165,12,0,0,0,197,0,12,70,169,43,5,0,6,312,0,18,83,339,50,4,7,6,506,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,15,0,5,9,5,0,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,8,5,59,184,2634,1875,477,170,65,5463
124031708,0,11,64,596,2547,323,77,39,3667,0,0,39,13,36,3,6,3,106,0,0,0,13,32,9,0,0,52,0,0,43,24,63,11,6,4,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,139,16,0,0,0,4,179,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,10,9,17,140,22,3,0,0,3,192,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,10,26,247,646,2615,337,87,46,4019
124041466,4,45,393,2018,1422,309,74,41,4301,4,34,378,335,13,3,0,10,789,0,25,54,198,31,0,0,0,316,4,65,434,537,48,5,0,13,1106,0,54,173,18,4,0,0,4,254,0,0,72,11,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,0,62,246,33,4,0,0,5,343,5,0,0,3,0,0,0,0,9,0,0,8,3,3,4,0,0,23,16,168,1086,2585,1483,312,76,57,5778
124041467,23,37,280,2119,1404,367,91,40,4358,4,86,209,461,44,4,0,16,827,0,30,28,113,29,4,0,3,205,4,114,240,574,72,5,0,15,1032,0,0,30,9,0,0,0,0,53,4,6,6,0,0,0,0,0,15,0,0,17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,20,4,15,51,17,8,0,0,3,104,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,28,164,585,2712,1485,378,97,63,5509
124041468,0,24,111,499,705,259,132,28,1759,0,0,4,5,3,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,4,8,4,0,0,0,18,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,9,3,0,3,0,0,0,18,0,0,6,6,0,0,0,0,15,0,0,0,3,3,0,0,0,12,0,31,132,513,724,263,131,27,1823
