SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
119011656,906,182,24,4,0,1114,795,343,38,0,0,1178,295,149,51,0,0,499,104,150,21,0,0,271,7,23,11,0,0,39,133,35,6,0,3,182,45,13,6,0,0,61,3,8,0,0,0,10,589,374,92,4,4,1062,54,25,9,3,0,82,49,22,3,0,0,79,2389,940,172,5,6,3517
119011657,1111,133,7,0,0,1262,1171,335,3,0,0,1511,334,155,31,8,3,529,102,34,79,0,0,212,8,4,34,0,0,41,86,22,7,0,0,117,6,6,0,0,0,13,0,0,0,0,0,9,541,218,149,12,3,918,30,5,0,0,0,35,33,3,3,0,0,46,2887,696,169,10,6,3769
119011658,1574,314,13,9,0,1909,1545,527,16,4,5,2094,467,214,23,24,5,733,127,120,110,0,0,359,3,15,9,0,0,23,99,30,11,10,0,141,3,9,3,0,0,12,3,4,0,0,0,4,712,381,149,29,5,1273,45,7,4,0,0,62,37,15,4,0,0,59,3910,1241,189,45,6,5397
119021362,1482,216,255,3,6,1962,1179,288,533,3,4,2002,484,205,1151,12,5,1855,73,117,187,0,0,377,12,37,31,0,0,84,155,45,103,4,0,304,27,11,34,0,0,77,6,3,10,3,0,15,761,418,1516,18,5,2715,58,29,41,0,3,132,66,20,48,0,0,128,3551,968,2390,24,10,6947
119021366,1359,190,152,8,0,1702,1204,353,277,7,0,1845,504,171,715,38,9,1433,87,210,109,0,0,403,18,54,16,0,0,89,201,43,79,10,3,333,54,19,22,3,0,97,4,0,6,0,0,9,871,503,942,58,8,2370,63,14,9,4,0,92,84,24,38,0,0,148,3582,1080,1414,73,13,6160
119021367,1232,167,102,0,0,1507,1171,259,234,4,0,1676,338,168,418,15,4,939,35,83,62,0,0,183,12,32,20,0,0,60,90,25,27,3,4,153,23,0,5,0,0,26,0,5,5,0,0,7,498,318,534,16,3,1369,38,24,15,0,0,79,39,14,15,0,0,76,2984,781,904,30,9,4706
119021573,495,46,455,0,0,994,327,71,520,0,0,918,268,61,2004,12,6,2356,4,5,85,0,0,96,3,0,31,0,0,36,103,14,184,5,0,297,19,0,46,0,0,69,6,0,13,0,0,16,402,77,2367,13,10,2875,18,0,33,0,0,52,20,7,81,0,5,108,1264,201,3453,14,13,4950
119021574,379,40,197,0,0,617,277,55,356,0,0,692,165,37,1202,0,0,1408,4,10,75,0,0,86,4,0,13,0,0,21,44,7,73,0,0,136,14,0,18,0,0,33,0,0,12,0,0,12,233,55,1400,0,0,1690,9,3,23,0,0,31,22,5,38,0,0,64,919,163,2010,0,5,3095
119021659,454,109,380,0,0,941,242,135,547,0,0,928,171,120,1175,3,4,1475,0,8,74,0,0,79,8,6,33,0,3,45,82,25,172,0,0,281,31,3,48,0,0,78,0,3,10,0,0,14,285,161,1501,7,9,1966,18,3,33,0,0,62,23,11,59,3,0,92,1020,425,2523,9,14,3993
119021660,216,101,251,0,0,569,106,91,336,0,5,537,96,146,1167,3,3,1417,4,5,76,0,0,83,8,10,26,0,0,39,33,28,171,4,0,238,7,7,57,5,5,75,0,0,9,0,0,7,149,194,1507,3,14,1864,14,4,25,0,0,50,9,13,50,0,9,71,495,405,2165,3,18,3091
119021661,823,71,148,0,0,1039,558,107,722,0,0,1391,222,97,1226,0,0,1547,18,33,33,0,0,83,4,29,19,0,0,55,66,15,108,0,0,188,7,5,16,0,0,34,0,0,6,0,0,6,322,178,1406,0,7,1911,26,3,16,0,0,47,27,9,32,0,5,66,1750,378,2319,0,6,4458
119021662,2446,143,130,0,0,2720,1630,180,171,0,0,1984,518,108,283,4,0,918,6,10,18,0,0,43,4,0,9,0,0,18,151,42,51,0,0,240,10,3,0,0,0,16,4,0,3,0,0,11,708,170,371,5,0,1254,56,8,18,0,0,84,57,3,10,0,0,69,4897,501,703,5,3,6109
119021663,756,28,28,5,0,813,607,44,36,8,0,698,209,22,59,5,0,292,36,47,5,0,0,85,5,27,17,0,0,47,32,10,15,0,0,60,13,0,0,0,0,14,0,0,0,0,0,0,284,99,98,5,0,488,14,3,4,0,0,25,22,0,6,0,0,31,1686,174,172,16,4,2050
119031370,1205,198,152,4,0,1558,880,212,238,0,0,1330,405,136,435,19,0,1001,54,168,183,0,0,404,10,69,55,0,0,133,111,25,48,3,0,188,14,15,0,0,0,32,4,0,3,0,0,12,598,411,721,26,3,1765,38,14,13,0,0,74,36,16,17,0,0,65,2756,853,1135,37,4,4795
119031371,1626,146,138,0,0,1907,1171,102,131,0,0,1407,270,63,374,6,0,712,3,0,0,0,0,3,0,0,0,0,0,4,83,15,38,0,0,138,7,14,0,0,0,23,0,0,0,0,0,0,366,94,411,13,5,884,42,6,11,0,0,59,21,19,3,0,0,38,3222,358,696,11,5,4298
119031372,2159,372,103,5,0,2639,2013,386,221,0,3,2621,356,164,199,15,3,732,87,99,170,0,0,363,14,36,50,0,0,94,100,25,24,6,0,158,15,14,3,4,0,37,7,3,3,0,0,14,582,338,455,22,5,1400,38,40,25,0,0,99,44,24,11,0,0,76,4834,1156,811,30,9,6838
119031373,552,88,144,0,0,794,481,117,375,4,0,971,284,73,590,25,3,977,118,137,784,0,6,1053,4,29,178,0,0,207,67,12,77,10,0,165,17,3,11,0,0,30,0,3,9,0,0,12,490,257,1652,33,8,2445,24,9,33,0,0,69,36,7,52,0,0,92,1578,478,2259,43,12,4368
119031374,2135,296,464,3,0,2896,1697,294,683,0,3,2673,446,190,1269,12,11,1926,8,56,28,0,0,87,3,12,5,0,0,24,130,31,176,3,0,341,20,12,21,0,0,57,4,0,12,0,0,13,611,299,1512,17,8,2454,58,29,49,0,0,135,64,3,53,0,4,122,4565,927,2760,17,19,8286
119031664,236,38,447,0,3,723,109,40,798,0,4,947,66,34,1946,3,5,2056,0,0,44,0,0,44,0,0,18,0,0,18,38,4,262,0,0,313,4,0,47,0,0,61,0,0,13,0,0,15,111,40,2333,4,5,2497,16,0,63,0,0,79,14,0,51,0,0,59,486,123,3693,4,12,4312
119031665,1102,124,110,0,0,1337,820,192,167,0,0,1180,333,117,311,4,0,772,31,50,14,0,0,98,15,16,3,0,0,33,109,16,63,0,0,182,25,16,11,0,0,47,0,0,6,0,0,11,518,214,402,4,4,1144,39,11,18,0,0,65,42,13,14,0,0,62,2520,554,711,3,4,3797
119031666,1326,281,235,0,0,1846,1068,279,358,0,0,1712,280,185,815,17,0,1303,4,5,49,0,0,53,3,4,8,0,0,19,61,31,93,10,0,196,15,7,0,0,0,27,0,0,4,0,0,6,370,232,973,30,0,1603,30,7,16,0,0,57,31,3,17,0,0,49,2821,799,1606,34,6,5265
119031667,395,216,306,0,0,921,344,202,497,0,0,1040,111,117,1013,3,3,1244,3,28,36,0,0,65,0,0,14,0,0,16,30,16,125,3,0,176,10,4,12,0,0,16,3,0,6,0,0,9,157,165,1191,7,5,1530,12,12,18,0,0,48,12,9,33,0,0,45,917,604,2048,3,10,3578
119041377,1667,103,58,6,0,1838,1119,102,81,3,0,1297,466,68,165,51,3,756,66,51,60,0,0,180,10,33,3,0,0,44,119,19,20,11,0,164,18,7,5,5,4,33,4,0,0,0,0,7,680,177,262,62,8,1192,47,13,20,0,0,82,32,9,3,4,0,53,3552,401,418,71,10,4458
119041378,522,122,431,0,0,1077,348,120,920,0,4,1390,135,88,1697,21,8,1953,11,0,12,0,0,20,4,0,17,0,0,17,44,28,159,6,0,235,10,0,11,0,0,25,0,0,3,0,0,3,198,116,1901,31,8,2257,17,9,69,0,0,96,18,6,47,0,3,69,1107,367,3367,34,13,4886
119041379,1166,73,509,6,0,1756,878,109,702,12,0,1699,276,70,1392,41,11,1784,3,0,64,0,0,67,4,0,28,0,0,37,68,11,127,3,0,210,13,0,10,0,0,30,0,0,4,0,0,4,370,84,1630,46,11,2137,35,3,37,3,0,72,40,8,36,0,0,82,2489,266,2916,68,12,5757
119041380,1054,279,565,0,0,1899,668,259,516,0,0,1448,234,168,1329,12,0,1743,5,4,78,0,0,87,3,3,16,0,0,29,54,41,132,4,0,228,6,8,13,0,0,31,0,0,3,0,0,6,307,219,1581,16,5,2122,32,9,26,0,0,72,39,8,51,0,6,100,2099,777,2745,21,3,5639
119041381,1072,87,558,47,0,1763,779,116,1137,0,4,2038,310,94,1978,38,8,2421,5,8,81,0,0,92,7,8,38,0,0,59,124,20,212,16,3,370,15,5,39,18,0,79,4,5,11,4,0,15,467,141,2354,66,11,3039,33,8,57,0,0,100,27,0,71,0,7,113,2384,346,4181,130,19,7056
119041382,1327,756,443,8,0,2540,929,445,517,11,3,1896,364,307,811,19,5,1494,6,17,92,0,0,120,0,4,13,0,0,13,68,58,113,3,3,248,3,22,6,0,0,31,0,6,5,0,0,11,441,411,1040,19,7,1918,43,37,27,6,0,106,53,16,26,0,0,92,2795,1667,2044,44,12,6557
119041668,1080,169,194,4,0,1448,834,256,703,3,4,1800,277,174,1138,9,5,1601,7,11,83,0,0,99,5,6,49,0,0,68,111,53,115,8,0,287,16,7,18,0,0,47,0,4,3,0,0,7,422,248,1405,15,8,2104,40,19,53,3,0,110,58,13,32,0,6,106,2434,700,2397,20,14,5565
119041669,854,255,46,4,0,1164,767,323,76,5,3,1173,229,217,95,18,0,558,10,8,5,0,0,24,9,7,0,0,0,12,81,21,17,3,0,126,13,3,6,0,0,20,0,3,0,0,0,3,344,257,126,20,0,745,20,10,5,0,0,35,24,15,0,0,0,46,2014,860,255,32,5,3156
119041670,1072,301,342,9,0,1723,699,332,637,4,0,1668,239,184,1127,24,0,1577,0,6,17,0,0,24,8,3,13,3,0,21,82,44,125,6,0,262,16,4,11,0,0,34,0,0,11,0,0,13,349,240,1303,31,6,1929,36,9,26,0,0,68,31,16,35,0,0,81,2182,897,2341,46,3,5467
119041671,26,0,313,0,0,342,11,0,1250,0,0,1261,14,7,2490,0,29,2538,0,0,17,0,0,17,0,0,10,0,0,10,10,0,277,0,7,286,0,0,45,0,5,45,0,0,8,0,0,8,15,6,2839,0,36,2902,0,0,61,0,0,64,0,0,55,0,4,57,56,15,4518,0,42,4629
120011383,1993,267,1152,14,0,3432,1327,270,869,21,0,2490,412,159,1452,52,5,2084,15,62,38,0,0,115,8,15,16,0,0,40,100,22,129,17,0,271,6,15,17,3,0,46,4,0,5,0,0,8,543,285,1658,70,5,2559,32,15,51,3,0,97,38,15,32,3,0,84,3932,841,3758,113,9,8656
120011385,1493,222,821,9,0,2544,1258,270,682,11,5,2217,277,141,1341,55,8,1831,4,17,109,0,0,128,0,0,12,0,0,20,70,29,167,0,0,274,8,0,8,0,0,11,0,0,0,0,0,5,370,198,1645,54,5,2271,34,13,51,0,0,97,25,0,28,0,0,61,3173,697,3228,78,13,7193
120011386,1545,352,846,8,0,2761,1050,345,926,20,0,2347,370,278,1557,72,0,2279,42,79,196,0,0,315,3,4,98,0,0,109,70,42,195,15,0,328,8,3,11,0,0,22,3,0,5,0,0,9,506,410,2058,94,3,3066,38,19,52,4,0,118,40,10,34,0,0,86,3176,1137,3927,125,3,8378
120011672,1106,98,197,7,0,1409,723,187,410,8,0,1328,264,135,768,30,3,1197,9,15,35,0,0,55,5,5,18,0,0,35,72,22,70,3,3,168,13,37,58,0,5,115,0,0,6,0,0,6,362,215,951,41,11,1572,24,10,19,0,0,57,28,0,14,0,0,49,2243,508,1594,55,13,4412
120011673,46,20,460,0,0,526,44,20,1316,0,0,1385,55,29,2507,0,7,2593,0,0,5,0,0,8,0,0,9,0,0,9,7,7,260,0,0,269,0,0,68,0,0,71,0,0,10,0,0,12,62,39,2860,0,7,2967,0,0,52,0,0,58,0,0,68,0,0,70,161,76,4765,0,3,5009
120021387,681,1058,336,0,0,2075,535,963,337,0,0,1828,172,603,1092,3,3,1872,5,35,246,0,0,286,0,0,38,0,0,38,45,123,126,10,0,301,0,6,11,0,0,16,0,4,0,0,0,3,224,768,1511,17,3,2520,17,27,29,0,0,77,5,18,18,0,0,44,1459,2831,2220,24,9,6541
120021389,699,447,344,11,0,1496,764,786,283,5,0,1843,254,490,838,32,6,1618,5,38,197,0,0,242,0,4,17,0,0,25,64,104,82,11,5,261,4,30,6,7,0,38,4,0,0,0,0,4,331,662,1132,47,0,2180,8,18,15,0,0,50,12,15,21,0,0,51,1817,1932,1802,60,10,5613
120021674,336,518,117,8,0,978,308,671,183,5,0,1165,151,459,611,28,8,1250,3,5,45,0,0,57,0,0,40,0,0,45,46,104,56,7,0,210,0,4,3,0,0,7,0,0,0,0,0,6,204,574,759,31,8,1573,15,19,12,0,0,42,9,13,8,0,0,29,864,1790,1085,47,8,3781
120021675,935,520,230,6,0,1684,1105,830,418,4,0,2352,473,595,989,24,5,2087,18,18,155,0,0,195,19,12,37,0,0,67,103,111,98,4,0,313,5,4,17,4,0,30,0,4,3,0,0,11,617,748,1294,27,5,2701,22,20,20,0,0,62,18,16,14,3,0,51,2691,2135,1974,42,10,6848
120031392,1068,126,194,13,3,1408,723,139,539,17,0,1421,195,87,1021,53,3,1359,5,8,21,0,0,31,8,5,22,0,0,35,62,15,114,11,0,204,0,0,9,0,0,17,0,0,0,0,0,0,277,114,1187,65,10,1650,25,4,17,0,0,46,12,0,26,4,0,39,2105,387,1962,93,12,4564
120031393,1342,576,200,0,0,2123,1003,543,406,0,0,1962,342,291,761,13,3,1409,8,131,86,0,0,224,13,10,24,0,0,46,112,56,80,0,0,245,13,8,15,0,0,35,0,0,5,0,0,4,490,498,969,11,5,1973,39,25,68,0,0,136,36,15,15,0,0,72,2900,1657,1664,20,10,6255
120031394,994,266,511,28,0,1804,747,374,1013,33,0,2161,292,170,2351,113,9,2925,24,7,75,0,0,103,20,4,93,0,0,125,76,31,231,21,0,362,5,0,19,5,0,24,0,0,6,0,0,11,411,216,2777,137,7,3543,33,8,39,0,0,78,8,3,39,4,0,59,2186,868,4374,196,13,7642
120031395,1265,226,223,0,0,1725,788,287,456,0,0,1531,201,195,1112,6,8,1532,0,38,23,0,0,55,0,0,42,0,0,47,53,32,133,5,0,216,0,0,10,0,0,11,0,0,4,0,0,6,262,261,1326,7,13,1872,30,15,23,0,0,67,23,5,18,0,0,50,2365,796,2052,14,15,5241
120031396,332,46,422,4,0,797,216,69,1910,9,4,2213,140,98,3431,26,15,3708,3,19,97,0,0,117,0,9,22,0,0,28,35,17,309,0,4,364,8,3,145,0,9,166,0,0,18,0,0,19,192,150,4017,30,28,4418,16,8,76,0,0,99,18,4,93,0,7,125,773,272,6522,40,41,7644
120031576,297,42,28,0,0,366,270,75,92,0,0,443,87,41,206,7,0,344,0,4,21,0,0,28,0,0,5,0,0,6,18,8,13,0,0,38,0,3,4,0,0,12,0,0,0,0,0,0,108,61,249,10,0,432,10,0,0,0,0,22,20,0,0,0,0,22,707,185,373,12,0,1279
120031676,361,86,532,0,0,978,241,104,707,0,0,1049,106,112,1891,9,3,2117,3,0,46,0,0,46,4,5,67,0,0,77,38,18,225,8,0,278,9,3,18,0,0,31,0,0,3,0,0,3,160,137,2248,14,3,2559,10,6,55,0,0,72,10,0,40,0,0,51,778,333,3581,13,6,4714
120031677,708,106,394,4,0,1213,418,147,570,0,0,1139,183,95,1443,13,0,1734,9,0,51,0,0,60,7,3,39,0,0,45,60,20,188,6,4,273,11,0,21,0,0,46,3,0,10,0,0,10,268,121,1748,28,7,2164,24,8,183,0,0,214,17,3,43,0,0,63,1436,379,2941,32,8,4792
120031678,479,152,411,0,3,1047,243,108,659,6,0,1008,160,134,2507,54,38,2891,0,30,106,0,0,139,3,0,50,0,0,54,61,31,358,3,0,456,9,11,115,0,3,141,4,0,19,0,0,27,232,202,3159,62,48,3706,27,8,95,0,0,129,15,4,77,0,7,110,997,476,4406,66,56,5998
120031679,1046,200,78,6,0,1335,653,195,221,4,0,1071,246,142,457,13,0,858,7,13,55,0,0,79,14,3,7,0,0,24,72,38,56,8,4,177,18,6,7,0,0,35,7,3,5,0,0,5,356,214,587,21,8,1182,35,10,18,0,0,66,32,11,11,0,0,52,2115,626,923,34,9,3707
120031680,770,65,359,4,0,1199,459,62,463,5,0,1000,169,99,2402,20,12,2697,9,5,49,0,0,57,8,0,20,0,0,29,69,16,258,3,0,349,9,4,47,0,0,64,0,0,20,0,0,18,257,123,2793,24,13,3215,27,13,97,0,0,140,18,8,77,0,7,110,1535,277,3798,33,25,5666
120031681,1094,31,66,0,0,1192,795,29,178,0,0,1012,199,37,170,0,3,415,17,3,41,0,0,58,0,0,8,0,4,9,50,3,17,0,0,76,16,0,3,0,0,22,4,0,0,0,0,0,291,43,240,0,6,585,34,0,3,0,0,42,24,0,3,0,0,26,2231,111,494,4,11,2853
121011399,1259,118,750,0,0,2123,1177,169,1508,0,0,2860,314,112,2137,0,3,2567,13,17,36,0,0,64,3,18,45,0,0,64,82,19,231,0,4,338,5,7,17,0,0,38,0,0,9,0,0,14,426,169,2477,0,8,3081,38,8,113,0,0,160,30,4,31,0,0,61,2932,472,4868,0,8,8282
121011401,394,152,516,0,0,1060,359,197,731,0,7,1290,104,89,2345,3,10,2551,0,0,35,0,0,38,0,4,43,0,0,47,26,27,208,0,0,259,0,0,21,0,0,18,0,0,7,0,0,7,129,122,2658,0,11,2923,11,3,45,0,0,59,6,3,20,0,0,32,897,475,3974,0,17,5366
121011682,434,75,387,0,0,897,283,107,442,0,0,834,61,115,1249,0,5,1429,0,0,122,0,0,121,0,0,67,0,0,71,22,10,129,3,0,168,0,0,7,0,0,9,0,0,6,0,0,6,88,130,1581,3,5,1807,9,6,55,0,0,62,6,0,20,0,0,23,820,319,2481,3,0,3625
121011683,1904,81,139,0,0,2124,1373,43,67,0,0,1486,286,45,189,8,0,524,3,0,0,0,0,3,0,0,8,0,0,11,82,12,17,5,0,113,8,0,0,0,0,11,0,0,0,0,0,0,372,54,218,13,6,663,47,35,29,0,0,113,21,0,3,0,0,27,3721,216,456,13,0,4410
121011684,887,115,864,0,0,1864,556,96,626,0,0,1275,287,82,2862,4,3,3230,4,0,55,0,0,55,0,5,41,0,0,43,89,22,315,0,7,431,10,3,73,0,0,81,0,0,16,0,0,19,390,113,3355,4,7,3864,39,10,160,0,0,207,17,4,61,0,0,79,1882,337,5062,4,7,7295
121011685,1460,63,285,0,0,1802,1112,32,322,0,0,1459,292,38,650,3,0,980,0,0,8,0,0,8,6,0,4,0,0,4,84,3,89,0,0,177,5,0,6,0,3,17,0,0,3,0,0,5,384,46,764,3,3,1192,29,21,47,0,3,94,18,0,12,0,0,31,3000,152,1427,6,6,4581
121011686,974,127,589,0,0,1686,942,153,915,0,0,2003,217,97,1551,11,6,1878,8,36,11,0,0,50,6,24,61,0,0,94,61,16,192,0,0,269,6,0,55,0,6,59,0,0,7,0,0,9,297,173,1876,11,8,2363,24,9,71,0,0,98,4,3,46,0,0,55,2234,460,3501,13,7,6215
121011687,1223,177,237,0,4,1638,1020,182,252,3,4,1464,308,116,552,21,0,1000,0,0,37,0,0,37,7,3,42,0,0,48,90,31,75,13,0,206,9,0,6,6,0,11,0,0,0,0,0,3,406,154,711,37,0,1307,30,11,10,3,0,56,22,0,14,0,0,36,2697,525,1237,44,7,4504
121021403,2172,84,106,3,0,2362,2670,153,703,3,0,3530,522,91,667,5,3,1287,13,5,7,0,0,20,14,3,0,0,0,24,146,20,49,0,0,215,12,0,0,0,0,14,4,0,4,0,0,9,701,120,730,8,3,1568,28,5,4,0,0,38,44,6,11,0,0,62,5615,358,1565,12,3,7563
121021404,1517,46,10,5,0,1581,1787,78,13,0,0,1879,289,25,14,0,0,333,0,0,0,0,0,0,0,0,0,0,0,4,115,10,11,3,0,137,3,0,0,0,0,10,0,0,0,0,0,0,408,42,28,8,3,487,20,4,3,0,0,24,16,0,0,0,0,23,3751,170,52,10,5,3992
121021406,2026,178,47,0,0,2251,2457,256,93,0,0,2802,484,138,108,0,0,738,26,76,25,0,0,132,17,39,18,0,0,71,120,22,10,0,0,167,16,0,0,0,0,21,0,0,0,0,0,5,672,282,166,5,7,1128,41,11,36,0,0,96,30,12,0,0,0,43,5224,741,336,4,4,6314
121021577,206,30,617,0,0,857,221,61,1100,0,0,1385,107,35,1950,5,0,2097,0,0,120,0,0,123,3,0,75,0,0,81,31,4,223,0,0,258,8,0,26,0,0,34,0,0,7,0,0,7,157,38,2401,6,4,2606,14,0,52,0,0,60,0,0,37,0,0,44,595,131,4214,6,3,4954
121021578,1006,56,119,0,0,1180,1143,90,151,0,0,1385,300,111,309,0,0,727,17,32,43,0,0,98,14,7,42,0,0,72,76,13,55,0,0,141,12,0,13,0,0,21,3,0,3,0,0,3,419,177,463,3,0,1058,32,18,18,0,0,67,19,3,5,0,0,29,2611,339,758,3,11,3719
121021579,437,58,477,0,0,975,469,70,873,0,0,1420,186,35,1255,3,0,1478,3,0,57,0,0,57,3,17,44,0,0,60,41,5,154,0,0,201,6,0,29,0,0,36,0,0,8,0,0,13,240,54,1544,8,0,1845,41,3,85,0,0,132,7,5,35,0,0,42,1193,200,3007,5,0,4413
121031407,2132,75,694,6,0,2907,1629,49,801,45,0,2527,411,48,1400,40,4,1899,0,0,4,0,0,4,0,0,7,0,0,15,96,5,145,3,5,247,9,3,17,0,0,28,0,0,3,0,0,6,516,59,1582,45,3,2202,43,33,52,0,0,130,36,0,27,3,0,70,4360,220,3157,93,3,7831
121031408,2533,72,692,0,0,3293,2109,50,622,0,0,2780,466,47,1144,4,10,1668,0,0,0,0,0,0,4,0,6,0,0,10,117,11,136,7,0,265,15,8,39,0,0,58,4,0,10,0,0,13,603,69,1333,5,9,2022,61,5,119,0,0,180,36,5,25,0,0,63,5345,195,2781,8,9,8337
121031409,1938,57,176,0,0,2172,1986,30,309,0,0,2330,379,21,418,3,0,822,4,0,0,0,0,4,4,11,3,0,0,18,71,3,46,0,0,123,10,0,0,0,0,9,0,0,0,0,0,0,462,33,471,3,0,974,41,8,23,0,0,66,27,4,14,0,0,44,4458,136,995,3,0,5595
121031410,2167,314,581,0,0,3065,2400,117,472,0,4,2993,379,49,497,0,0,933,0,0,0,0,0,0,3,0,6,0,0,7,91,11,58,0,0,158,7,0,6,0,0,19,0,0,0,0,0,0,489,61,569,0,3,1117,38,6,24,0,0,72,27,0,15,0,0,45,5120,503,1664,0,10,7291
121031411,2302,159,522,7,0,2982,2228,90,298,0,0,2615,325,50,445,0,0,823,4,0,3,0,0,6,0,0,37,0,0,41,106,12,39,0,0,155,6,0,4,0,0,7,0,0,9,0,0,14,437,61,539,3,0,1043,102,5,158,0,0,270,30,0,30,0,0,57,5101,312,1544,6,0,6969
121031412,1927,128,393,0,0,2452,2024,56,289,0,0,2370,332,49,390,0,0,773,0,0,0,0,0,0,3,0,6,0,0,6,71,11,55,0,0,138,17,0,3,0,0,27,0,0,3,0,0,0,426,65,453,0,4,945,40,11,69,0,9,131,26,0,8,0,0,35,4444,264,1212,0,15,5932
121041413,846,370,1388,4,3,2612,635,304,1073,0,0,2013,148,225,2652,11,4,3043,0,6,26,0,0,33,0,4,22,0,0,27,57,45,395,0,4,503,0,0,6,3,0,9,0,0,11,0,0,10,204,289,3111,18,4,3626,13,8,64,0,0,83,10,3,41,0,0,57,1712,972,5686,27,7,8400
121041414,399,598,1115,0,0,2110,248,494,1143,0,0,1888,132,478,2948,18,8,3578,0,6,72,0,0,80,0,4,55,0,0,61,33,90,347,4,0,473,0,0,19,0,0,18,0,0,10,0,0,10,164,581,3441,21,7,4217,6,20,75,0,0,102,4,9,40,0,0,59,822,1706,5815,26,6,8380
121041416,380,312,1348,0,0,2041,210,234,1051,0,3,1500,94,175,3379,11,15,3669,0,0,168,0,6,178,0,0,99,0,0,100,21,51,497,0,0,576,0,4,17,0,0,23,0,0,11,0,0,13,118,225,4177,14,28,4560,12,17,120,0,0,150,3,9,54,0,3,68,724,788,6754,16,33,8319
121041417,160,260,942,0,6,1363,93,135,729,0,0,960,47,159,2836,6,10,3059,0,7,29,0,0,36,4,4,13,0,0,16,10,50,295,0,4,359,5,3,37,0,3,51,0,0,11,0,0,11,66,226,3222,6,12,3529,7,10,99,0,4,118,9,8,37,0,0,51,337,641,5023,6,17,6021
121041688,1003,370,929,13,7,2320,646,218,558,4,0,1431,125,85,1219,12,6,1444,0,5,19,0,0,24,0,9,25,0,0,29,46,23,199,0,0,260,0,0,6,0,0,11,4,0,7,0,0,5,176,116,1475,18,6,1784,18,14,72,4,0,109,5,7,46,3,0,61,1856,722,3077,44,7,5710
121041689,1121,305,661,4,0,2102,782,218,543,6,0,1547,166,114,1386,31,0,1696,4,0,20,0,0,28,0,0,8,0,3,12,45,21,206,9,4,287,8,0,4,0,0,14,0,0,0,0,0,4,226,140,1626,37,12,2033,27,0,72,0,0,104,13,4,22,0,9,52,2172,668,2929,56,16,5833
122011418,2046,357,344,12,5,2766,2003,333,330,14,5,2679,355,192,564,32,0,1144,25,16,28,0,0,66,4,4,15,0,0,23,90,39,81,10,0,218,9,15,3,0,0,32,3,0,0,0,0,9,482,272,692,38,6,1482,40,5,14,5,0,65,31,3,13,0,0,50,4601,968,1389,72,10,7044
122011419,693,488,1570,3,4,2754,508,403,1063,0,0,1979,130,279,2957,17,8,3388,3,5,118,0,0,130,0,22,43,0,0,65,53,85,620,10,4,771,0,10,27,0,0,39,0,4,17,0,0,27,195,404,3791,25,8,4427,18,33,83,0,0,137,9,16,59,0,0,85,1423,1338,6578,32,16,9381
