POA_CODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
POA2730,0,0,3,0,0,0,0,12,0,8,3,0,0,0,0,12,3,0,4,0,3,0,0,9,39,36,20,16,12,4,0,132,0,0,0,0,0,0,0,0,44,47,33,20,19,4,0,164,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,12,9,0,4,3,0,41,0,0,0,0,0,0,0,0,12,17,10,3,10,3,0,51,53,55,42,26,33,7,0,211
POA2731,12,6,6,3,4,3,0,39,4,4,5,9,6,0,0,23,3,17,0,0,0,0,0,33,265,287,154,116,137,26,3,987,4,0,0,0,0,0,0,5,297,319,167,128,146,32,3,1088,0,0,0,0,0,0,0,0,6,3,0,0,4,0,0,14,0,3,0,0,0,0,0,5,39,51,28,16,31,9,0,179,3,0,0,0,0,0,0,3,43,61,36,17,38,9,0,195,341,381,196,147,182,36,3,1287
POA2732,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,7,0,5,0,0,0,0,0,3,65,51,37,22,34,3,0,209,0,0,0,0,0,0,0,0,64,58,32,29,34,4,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,10,5,4,0,0,41,0,3,3,0,0,0,0,5,6,16,11,5,4,0,0,48,77,76,48,34,37,6,0,269
POA2733,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,6,7,3,0,0,55,0,0,0,0,0,0,0,0,23,18,7,7,5,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,3,0,0,17,0,4,0,0,0,0,0,10,12,9,3,0,3,0,0,25,36,26,13,3,6,0,0,87
POA2734,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,12,7,9,5,0,82,0,0,0,0,0,0,0,0,19,29,12,7,15,5,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,32,12,10,13,3,0,95
POA2735,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,22,21,17,13,13,3,0,87,0,0,0,0,0,0,0,0,17,28,17,13,13,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,10,18,29,14,13,25,6,0,99
POA2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,10,9,5,9,0,0,49,0,0,0,0,0,0,0,0,18,18,9,5,9,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,23,15,9,5,9,0,0,57
POA2737,0,0,3,3,3,0,0,10,3,0,0,0,0,0,0,3,3,7,0,0,0,0,0,12,28,58,36,19,14,5,3,157,0,0,0,0,0,0,0,0,40,68,40,23,17,3,3,184,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,3,0,0,22,0,0,0,0,0,0,0,0,5,3,5,3,6,0,0,28,45,69,46,22,23,3,3,211
POA2738,4,0,0,0,0,3,0,3,3,4,3,0,0,0,0,5,3,0,0,0,0,0,0,3,103,117,66,36,53,6,3,386,0,0,0,0,0,0,0,3,113,120,69,42,53,12,3,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,5,5,5,3,0,39,0,0,0,0,0,0,0,6,5,14,10,4,5,3,0,48,120,133,81,49,59,13,3,449
POA2739,7,0,0,0,0,3,0,7,0,3,0,0,3,0,0,3,0,3,0,0,0,0,0,7,62,71,38,12,16,3,0,207,0,0,0,0,0,0,0,0,66,77,47,10,19,7,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,15,15,11,10,3,0,60,0,0,0,0,0,0,0,0,21,14,15,11,10,3,0,66,85,94,59,23,29,6,0,299
POA2745,231,308,183,107,187,129,62,1205,156,158,110,87,100,56,16,681,131,160,74,53,84,34,18,552,1365,1381,760,486,591,216,86,4887,12,6,3,3,0,0,0,25,1890,2022,1127,730,958,434,186,7347,27,20,16,17,17,12,7,116,21,44,34,14,16,7,3,148,12,28,21,10,21,10,5,103,171,226,141,107,144,52,19,851,6,7,4,4,0,0,0,23,234,322,215,146,200,81,31,1230,2124,2347,1344,879,1158,513,221,8580
POA2747,724,584,293,169,233,121,68,2190,228,204,104,60,60,27,9,696,188,146,77,52,59,11,9,541,1634,1292,655,401,481,160,63,4684,22,15,6,3,8,0,0,52,2794,2238,1141,683,845,321,144,8163,57,64,44,33,51,35,12,283,44,65,41,33,37,7,3,222,36,55,26,22,25,13,3,180,448,480,282,189,204,52,24,1675,33,26,12,11,4,0,0,90,612,687,403,281,319,109,41,2448,3407,2923,1545,965,1162,431,184,10617
POA2748,5,5,6,10,10,11,3,54,3,9,0,3,3,5,3,24,7,3,4,3,3,3,0,32,32,65,42,30,53,21,9,243,4,0,0,0,0,0,0,4,45,85,52,50,70,35,22,358,0,0,0,3,3,0,0,10,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,6,9,12,4,11,3,0,45,0,0,0,0,0,0,0,0,11,14,8,9,9,3,0,56,54,97,65,51,82,39,18,415
POA2749,88,92,52,26,52,25,20,347,82,73,39,35,43,12,6,295,62,62,35,21,41,9,5,240,839,695,390,244,319,89,43,2618,7,3,0,0,0,0,0,11,1080,919,515,325,457,133,80,3515,9,11,8,6,8,4,6,51,20,30,22,10,28,4,0,120,11,11,6,4,10,7,0,47,192,228,126,94,104,25,13,776,11,10,0,3,3,0,0,33,248,278,168,126,149,43,18,1026,1326,1201,681,449,609,172,99,4540
POA2750,331,318,161,99,139,82,32,1150,198,214,123,70,119,49,23,797,179,161,82,53,65,19,19,580,1558,1488,780,474,563,178,73,5117,18,10,5,0,0,0,0,33,2288,2192,1145,697,889,326,147,7684,21,31,40,13,44,20,14,192,49,78,38,26,45,10,6,261,29,50,27,25,29,11,3,173,381,478,251,202,234,68,32,1649,17,15,3,3,4,0,0,47,501,652,369,270,360,111,56,2326,2786,2846,1516,970,1253,437,207,10004
POA2752,8,11,8,3,4,0,3,45,20,25,10,11,15,3,4,91,6,17,15,3,3,5,0,58,221,257,178,91,115,40,10,911,0,0,0,0,0,0,0,0,261,315,206,111,144,52,20,1103,0,0,0,0,3,0,0,5,3,0,0,3,4,0,0,22,0,0,0,0,3,0,0,7,36,35,30,21,29,11,5,164,0,3,0,0,0,0,0,11,50,43,35,23,38,14,5,203,307,358,240,135,181,60,24,1305
POA2753,42,38,31,22,28,18,11,187,62,69,36,16,40,18,3,236,52,62,40,20,25,12,5,225,552,660,415,262,319,94,37,2345,4,3,0,3,3,0,0,20,721,834,516,323,416,149,56,3007,7,7,8,6,16,4,3,44,15,18,12,14,14,3,4,85,3,19,12,8,6,0,0,59,97,157,81,83,88,29,11,552,6,7,3,0,3,0,0,17,135,203,115,112,130,36,20,756,854,1035,633,439,549,185,73,3772
POA2754,7,16,12,6,8,3,4,55,14,15,8,12,12,5,3,73,11,12,16,7,10,0,0,54,230,211,116,72,112,35,11,793,0,3,0,0,0,0,0,4,264,260,152,99,139,47,16,977,3,0,0,0,0,0,0,10,3,7,5,11,9,0,3,35,3,3,3,0,3,0,0,10,49,54,45,30,30,16,7,229,0,0,0,0,0,0,0,7,59,70,55,41,41,14,8,285,323,331,211,136,179,56,28,1266
POA2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2756,63,90,55,38,66,29,19,354,120,160,99,54,78,31,19,566,122,108,65,43,55,25,5,420,1668,1541,854,528,626,197,81,5485,8,10,8,6,6,0,0,41,1993,1907,1077,667,827,275,119,6870,4,10,10,5,13,7,3,51,18,33,27,17,20,13,3,127,16,31,13,15,23,13,9,116,282,344,215,147,191,55,22,1256,10,13,3,5,4,0,0,36,329,420,276,196,255,87,39,1594,2324,2328,1353,864,1079,362,159,8461
POA2757,0,0,5,0,0,3,3,13,3,3,0,0,3,0,0,16,3,9,0,0,0,0,0,12,26,38,18,25,20,5,6,127,0,0,0,0,0,0,0,0,29,55,20,25,20,9,12,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,7,0,0,27,0,0,0,0,0,0,0,0,3,3,5,10,7,0,0,29,30,55,29,39,24,6,8,195
POA2758,6,18,14,10,20,7,0,73,20,24,26,22,15,12,3,121,28,23,22,23,24,9,4,133,317,402,265,172,231,75,31,1492,0,3,0,0,0,0,0,8,371,482,327,221,283,106,42,1832,0,0,0,0,0,0,0,4,3,10,3,4,4,0,0,29,0,3,0,3,4,0,0,11,39,32,23,24,30,12,3,155,0,0,0,0,0,0,0,0,41,43,33,30,40,13,3,197,414,517,362,253,324,116,51,2032
POA2759,303,356,216,158,260,172,100,1570,168,152,88,66,91,29,14,603,106,92,68,36,55,21,7,384,819,815,416,279,357,121,55,2857,10,11,7,3,0,0,0,34,1411,1423,795,541,765,341,175,5454,24,33,37,31,46,18,15,204,31,46,33,24,23,7,0,162,17,27,23,16,12,6,3,107,174,214,107,83,120,25,9,738,12,10,0,0,3,0,4,24,264,325,199,151,206,57,38,1238,1675,1751,988,696,969,403,211,6686
POA2760,958,848,384,218,312,177,97,3000,182,136,54,32,49,16,10,475,130,103,50,27,31,14,3,359,802,634,320,177,244,61,22,2254,22,12,10,3,3,0,0,49,2089,1734,814,453,631,264,134,6130,102,148,77,45,71,41,22,500,78,75,30,23,33,5,6,259,40,40,22,12,17,6,0,137,386,402,208,131,149,42,13,1324,35,24,7,9,3,0,0,79,647,684,340,220,267,94,44,2295,2738,2423,1154,671,897,359,178,8424
POA2761,1019,1198,713,485,709,457,251,4829,173,172,76,48,59,15,7,560,147,131,65,31,56,23,11,472,508,477,296,203,294,92,31,1898,21,17,7,5,4,0,0,50,1873,1999,1161,778,1119,591,295,7811,74,115,79,63,97,54,44,525,50,48,26,11,27,7,3,178,24,25,16,12,19,5,6,102,196,189,124,79,95,31,8,724,11,15,14,5,6,3,0,55,348,395,254,166,243,108,55,1580,2223,2393,1418,948,1364,698,352,9393
POA2762,163,146,71,32,26,24,7,468,30,9,10,3,14,3,3,77,25,25,9,4,8,3,0,73,190,133,79,54,60,20,10,537,0,6,3,0,0,0,0,12,408,321,158,95,109,49,18,1165,7,9,4,5,3,4,4,31,4,4,3,5,9,0,0,27,3,6,4,0,0,0,0,19,22,38,31,13,22,8,3,135,0,4,0,0,3,0,0,9,37,57,49,25,35,13,10,221,447,379,205,118,144,61,24,1385
POA2763,1064,1074,479,260,452,292,152,3765,170,155,110,56,68,36,7,607,146,140,56,33,40,29,16,458,817,761,392,248,344,149,52,2759,11,7,4,0,0,7,0,28,2202,2141,1035,600,905,515,225,7616,40,80,66,28,62,41,47,366,17,44,24,24,33,16,3,158,12,30,9,16,17,12,6,102,156,185,123,59,93,46,14,677,5,3,4,4,7,0,0,19,235,336,221,135,214,107,74,1323,2432,2474,1258,737,1121,617,298,8944
POA2765,119,100,52,35,73,30,13,423,58,50,47,27,34,18,11,242,72,56,26,14,34,14,4,218,515,571,304,195,252,68,34,1939,0,4,3,0,3,3,0,8,760,786,432,269,387,131,53,2827,3,14,10,8,11,5,3,50,13,20,10,0,9,5,0,50,11,16,8,5,11,3,0,55,109,130,87,59,93,20,10,507,5,9,9,4,3,0,0,27,143,185,124,72,119,30,12,687,903,970,553,346,510,159,73,3511
POA2766,580,576,327,202,350,253,109,2400,54,43,32,19,14,3,7,164,62,65,22,17,24,12,0,202,174,149,85,68,87,23,9,603,5,6,3,0,3,0,0,16,878,838,469,311,477,291,121,3384,45,72,37,27,60,45,22,311,19,20,8,6,6,0,0,64,10,11,3,8,5,3,0,34,52,82,34,24,43,8,6,249,12,6,4,3,0,0,0,25,135,188,91,66,122,62,23,684,1013,1024,562,374,599,349,150,4074
POA2767,862,868,446,296,464,361,173,3474,87,81,35,25,28,14,3,277,59,77,38,29,35,14,4,252,221,212,110,75,103,42,17,781,4,4,3,4,4,0,0,24,1230,1248,636,428,640,425,199,4803,43,98,74,44,78,51,25,405,27,42,20,13,10,4,0,123,14,18,10,10,11,4,0,62,143,159,98,88,63,12,4,570,12,17,9,4,3,0,0,52,237,334,210,167,166,70,29,1218,1474,1581,843,591,805,499,228,6021
POA2768,972,1140,636,423,629,487,255,4546,147,163,84,57,68,23,7,542,167,151,67,38,69,18,14,516,572,676,413,240,279,89,19,2287,11,9,3,3,0,0,0,26,1868,2139,1194,761,1049,615,294,7924,29,42,33,33,64,43,22,264,24,32,22,10,24,7,3,123,9,14,12,15,17,7,3,76,48,93,67,47,78,36,5,371,0,6,0,0,0,0,0,11,107,199,137,104,182,86,38,849,1973,2334,1332,869,1222,700,329,8772
POA2769,656,681,292,161,215,133,67,2199,100,75,37,17,19,11,0,245,103,70,21,7,12,3,3,221,420,307,144,50,55,17,9,1001,3,7,0,0,0,0,0,16,1282,1135,493,231,292,166,80,3679,8,22,15,7,15,22,6,96,5,3,3,0,3,3,0,19,3,0,3,0,0,0,0,15,22,41,28,7,18,4,5,125,0,0,3,0,0,0,0,4,41,66,52,17,40,29,15,254,1319,1202,541,253,334,196,100,3939
POA2770,1775,1847,952,652,898,446,233,6801,254,234,136,65,87,31,13,811,213,200,99,50,71,22,9,664,834,820,449,321,365,89,42,2909,42,51,23,15,12,7,4,148,3115,3147,1650,1096,1430,591,299,11332,223,339,235,185,226,97,70,1374,182,198,89,82,80,19,8,656,66,90,31,34,38,11,3,275,1008,1004,568,356,361,70,16,3386,82,95,57,25,32,3,3,295,1570,1715,981,679,737,199,97,5983,4689,4871,2634,1781,2165,788,396,17315
POA2773,20,26,9,7,5,5,7,71,48,54,30,20,22,9,3,182,21,30,21,11,20,11,4,112,179,253,157,112,149,83,41,975,0,3,0,0,0,0,0,3,264,368,216,150,197,106,48,1343,0,0,0,0,3,0,0,3,0,7,3,9,3,7,3,26,4,4,4,3,3,3,0,20,12,18,17,18,26,13,5,117,0,0,0,0,0,0,0,0,20,27,24,30,37,16,11,163,282,396,240,178,234,122,62,1508
POA2774,22,41,33,21,40,18,8,183,75,108,57,41,47,26,12,366,62,74,39,22,32,18,9,259,557,519,302,196,270,103,46,1998,0,8,4,0,0,0,0,13,732,744,437,282,386,165,67,2815,5,5,8,4,3,3,0,33,9,15,11,7,11,3,3,55,3,5,10,3,4,3,3,37,51,87,69,53,65,21,6,350,5,3,0,0,0,0,0,5,69,122,101,70,85,31,17,486,792,871,537,351,477,191,79,3300
POA2775,0,4,3,0,3,0,0,10,0,3,3,5,0,0,0,17,0,3,0,0,3,3,0,11,27,32,19,16,10,0,3,111,0,0,0,0,0,0,0,0,32,38,25,23,21,3,5,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,9,3,4,0,0,29,0,0,0,0,0,0,0,0,10,6,7,3,9,0,0,38,42,51,33,29,30,7,5,189
POA2776,5,12,13,4,3,3,3,43,19,27,22,12,8,4,5,90,23,22,13,3,8,12,7,82,185,190,95,61,87,27,11,664,0,0,0,0,0,0,0,0,229,243,141,82,116,42,21,878,0,7,3,0,3,0,0,10,3,3,7,6,0,3,0,29,0,3,3,0,6,0,0,14,13,30,23,8,17,9,8,114,3,0,0,0,0,0,0,3,24,42,35,17,30,14,5,167,253,285,179,96,144,56,31,1041
POA2777,32,58,44,37,51,12,14,248,89,122,61,38,66,33,8,415,61,98,44,29,58,25,8,329,642,772,436,261,358,142,70,2687,5,14,0,0,0,0,0,21,825,1063,582,368,536,212,105,3686,0,4,8,3,17,4,4,42,13,22,10,18,19,3,4,79,5,6,23,5,10,3,0,50,69,96,76,51,95,21,13,419,3,3,3,3,0,0,0,11,93,128,116,83,134,27,23,600,916,1195,694,446,669,237,129,4292
POA2778,4,6,7,6,8,4,4,33,10,14,7,7,15,5,0,58,11,13,13,7,3,3,3,48,66,81,66,39,49,18,13,332,0,0,0,0,3,0,0,3,92,105,80,65,74,29,24,467,0,0,4,0,3,0,0,6,7,3,0,0,6,0,0,18,3,3,4,0,3,0,0,11,10,13,5,10,11,3,0,55,0,0,0,0,0,0,0,0,11,23,12,13,22,3,0,85,105,124,97,70,95,34,25,556
POA2779,15,20,8,5,7,5,0,55,24,47,22,20,16,3,4,127,22,29,23,12,18,8,7,112,242,212,119,65,91,24,10,768,3,0,0,0,0,0,0,4,303,304,172,105,133,41,15,1079,0,3,4,0,4,0,4,13,4,7,7,3,3,7,3,33,0,7,5,0,6,0,3,22,34,40,23,25,29,11,4,164,3,0,0,0,0,0,0,9,44,61,36,26,46,11,11,244,344,367,211,135,183,55,28,1319
POA2780,28,34,23,13,21,10,5,132,55,63,38,25,37,3,3,223,47,52,36,17,28,0,0,191,267,267,173,107,139,26,8,986,3,0,0,0,3,0,0,11,409,423,271,161,226,35,18,1541,3,7,11,11,7,0,0,37,16,17,21,12,29,8,0,101,8,14,9,11,11,3,3,63,88,117,80,28,59,15,3,403,0,6,3,0,3,0,0,18,113,161,125,62,108,26,10,622,520,581,397,228,334,67,29,2159
POA2782,13,16,9,5,12,3,3,65,21,33,24,12,24,7,3,128,25,45,20,7,15,3,0,104,181,172,93,68,83,26,10,630,0,0,0,0,0,0,0,3,239,272,143,92,134,39,19,932,3,4,3,3,7,0,0,26,4,4,6,4,9,0,3,32,5,6,6,6,3,0,0,35,22,48,25,20,29,3,3,153,0,3,0,0,0,0,0,3,42,72,46,35,47,4,9,239,274,340,191,121,183,45,23,1174
POA2783,3,4,0,0,3,0,3,18,22,19,11,3,11,4,3,69,15,9,8,3,9,0,0,51,78,72,50,25,33,13,7,284,0,0,0,0,0,0,0,3,114,105,72,37,59,17,13,422,0,0,0,3,0,0,0,4,3,7,6,4,7,4,0,23,0,3,0,7,4,0,0,20,25,32,16,14,4,3,4,92,0,3,0,0,0,0,0,3,30,50,22,18,17,4,7,144,144,149,98,60,70,24,22,566
POA2784,5,5,3,0,8,0,3,25,3,6,7,4,7,0,0,20,13,3,3,0,0,0,0,19,47,50,30,17,27,3,0,167,0,0,0,0,0,0,0,0,68,68,40,20,36,7,6,236,0,0,3,0,7,0,0,6,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,7,8,7,4,0,9,5,0,34,0,0,0,0,0,0,0,0,7,6,8,4,16,10,0,54,75,73,45,25,46,11,8,285
POA2785,12,18,8,0,3,0,0,38,20,24,17,5,7,0,0,73,30,27,4,3,3,0,0,70,121,112,65,25,39,13,3,392,0,0,0,0,0,0,0,0,188,178,93,37,58,18,3,577,0,0,0,0,3,0,0,5,3,11,6,3,5,0,0,34,0,9,3,4,0,0,0,22,17,46,30,19,21,3,0,134,3,0,0,0,0,0,0,3,26,67,41,28,36,3,3,203,213,246,137,62,92,25,5,778
POA2786,0,0,4,0,0,0,0,6,8,3,3,3,0,0,0,20,9,14,0,3,3,0,0,27,26,24,14,14,13,9,0,98,0,0,0,0,0,0,0,0,42,37,18,24,14,8,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,9,8,12,11,4,4,3,0,37,0,0,0,0,0,0,0,3,13,15,14,8,10,3,0,57,58,51,34,27,27,9,0,199
POA2787,8,14,3,0,0,0,0,29,4,14,7,3,4,0,0,38,9,4,7,4,4,0,0,30,170,139,73,61,85,10,0,538,0,0,0,0,0,0,0,3,189,172,86,73,99,10,0,631,0,0,3,0,0,0,0,9,3,9,0,0,0,0,0,21,0,0,0,0,0,0,0,5,32,45,26,17,19,7,3,152,3,9,0,0,6,0,0,15,40,66,30,21,27,12,5,193,226,231,121,94,125,22,7,830
POA2790,29,37,19,12,12,4,0,111,29,39,16,8,18,3,0,112,25,25,18,14,17,0,0,110,492,454,246,186,237,61,10,1684,0,7,8,0,0,0,0,23,576,563,299,225,287,68,18,2040,3,8,6,3,5,0,0,25,6,9,9,0,15,0,0,38,3,6,4,7,13,0,0,39,169,201,107,67,96,14,3,656,11,11,0,4,4,0,0,32,192,228,133,87,132,19,4,789,770,790,428,310,420,87,18,2829
POA2791,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,15,6,3,7,0,0,41,0,0,0,0,0,0,0,0,8,13,6,4,7,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,9,17,5,4,12,0,0,53
POA2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,9,10,11,0,0,59,0,0,0,0,0,0,0,0,21,17,13,10,12,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,19,13,10,9,0,0,73
POA2793,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,3,30,24,11,13,16,3,0,93,0,0,0,0,0,0,0,3,30,23,13,16,14,3,0,105,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,5,6,4,7,0,0,33,0,0,0,0,0,0,0,3,3,5,9,13,7,0,0,35,32,30,25,22,24,3,0,140
POA2794,16,9,7,4,8,0,0,43,9,9,7,3,3,0,0,37,3,12,11,3,5,0,0,38,375,376,247,142,156,32,3,1335,0,0,0,3,3,0,0,9,408,413,263,156,172,36,4,1461,4,4,0,0,0,0,0,10,0,4,4,4,4,0,0,18,3,0,0,0,3,0,0,12,125,151,80,62,77,7,5,507,3,3,0,0,0,0,0,10,136,166,89,70,82,12,5,558,543,584,353,223,259,44,15,2015
POA2795,95,108,63,53,70,25,7,414,85,97,69,39,48,18,4,357,101,116,57,51,59,16,6,399,1614,1766,1020,634,839,174,56,6093,14,6,13,3,3,0,0,39,1905,2089,1216,778,1017,223,73,7302,8,10,10,9,13,3,0,54,19,36,11,18,31,9,4,123,13,17,19,14,17,4,0,84,438,527,337,225,261,67,14,1877,28,22,15,3,8,0,0,71,504,615,390,260,329,84,18,2202,2405,2702,1602,1034,1352,309,96,9507
POA2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,16,3,6,5,0,0,64,0,0,0,0,0,0,0,0,29,16,8,6,7,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,21,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,21,31,25,12,8,12,0,0,86
POA2798,0,0,0,0,0,0,0,0,3,14,10,3,0,0,0,23,8,8,3,3,4,3,0,25,113,136,90,58,61,13,3,469,0,4,0,5,0,0,0,8,123,169,101,63,61,16,3,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,13,16,13,5,9,0,0,65,0,3,0,0,0,0,0,3,13,18,13,5,9,3,0,71,135,187,115,66,73,15,3,600
POA2799,0,8,4,0,0,0,0,18,3,6,14,0,3,0,0,30,7,3,3,0,4,0,0,19,166,168,94,75,97,26,9,631,0,0,4,0,0,0,0,6,177,194,114,81,105,26,9,703,4,0,0,0,0,0,0,3,5,8,4,0,3,0,0,13,0,0,0,0,0,0,0,0,42,58,29,31,39,0,0,197,0,0,0,0,3,0,0,8,45,70,33,27,42,3,0,224,227,257,154,114,151,25,9,928
