POA_CODE_2016,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
POA2145,64,136,97,67,92,42,24,519,0,3,4,4,4,3,0,18,6,10,3,4,8,3,3,33,130,315,233,164,252,139,83,1314,15,32,13,13,14,10,0,95,12,31,21,10,13,3,0,96,24,64,30,24,29,13,0,186,158,377,262,185,285,151,80,1499,241,236,137,89,129,46,38,910,0,7,0,0,3,0,0,17,398,623,396,278,414,192,118,2428
POA2146,26,31,30,10,25,12,0,139,4,5,0,4,3,0,0,16,0,3,0,0,0,0,0,7,39,83,72,50,68,36,14,367,0,11,3,0,3,0,0,18,3,8,5,0,3,3,3,24,4,22,9,3,3,3,3,45,43,102,85,55,72,36,19,409,46,53,28,18,15,10,9,194,0,3,0,0,0,0,0,4,91,155,116,70,92,51,28,608
POA2147,48,77,61,42,65,20,8,322,9,12,3,5,3,3,0,31,5,0,4,0,3,0,0,13,103,181,131,104,172,76,29,796,5,10,10,4,13,3,0,42,10,15,10,5,11,10,0,51,12,24,19,11,18,12,0,95,122,207,150,114,198,83,27,897,162,162,78,66,45,25,9,558,3,0,3,3,0,0,0,14,289,371,228,177,244,111,41,1464
POA2148,88,160,111,68,102,38,21,587,16,16,11,3,7,3,3,58,4,6,7,4,4,0,0,28,192,359,257,187,305,142,76,1519,14,28,14,17,28,12,5,114,22,36,27,16,25,3,0,124,29,69,41,33,46,20,5,239,226,427,298,223,350,159,78,1755,357,260,161,114,110,32,40,1077,9,6,4,0,7,0,3,35,594,690,458,337,467,189,120,2866
POA2150,41,43,21,13,30,11,7,173,0,3,0,0,0,0,0,8,0,0,3,0,4,3,0,7,89,82,43,22,72,41,35,391,3,6,8,8,4,0,0,25,4,10,11,0,3,4,3,33,5,12,11,11,8,3,3,64,96,96,60,33,83,43,37,452,69,50,25,20,29,27,16,233,0,3,0,0,0,0,0,3,162,145,80,54,111,67,50,685
POA2151,23,35,34,14,34,22,15,176,3,3,0,0,3,0,3,14,0,0,0,0,3,3,0,6,46,77,65,46,81,68,37,420,0,3,6,6,0,0,3,17,7,12,4,0,0,3,3,30,6,14,13,4,3,3,3,47,53,97,72,56,83,66,42,464,69,49,29,12,35,16,3,210,3,3,0,0,0,0,0,3,119,151,97,69,116,90,48,683
POA2152,10,26,19,12,22,6,8,98,6,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,30,53,49,43,59,31,12,279,0,0,0,0,5,0,0,7,4,0,0,0,0,0,0,9,4,0,0,4,5,0,0,18,32,52,46,51,64,29,12,295,18,28,15,15,19,4,10,100,0,0,0,0,0,0,0,0,56,76,61,64,75,32,24,388
POA2153,57,93,73,51,85,34,14,407,9,4,5,4,7,4,0,32,0,7,3,0,3,0,0,9,102,239,208,154,243,122,61,1136,3,5,5,7,8,4,0,28,0,15,9,4,3,3,0,33,3,23,17,6,11,4,0,62,112,266,223,162,252,126,63,1203,51,67,49,18,41,19,15,268,0,5,8,0,7,0,0,15,165,336,276,188,292,148,87,1491
POA2154,31,60,36,38,42,22,17,242,3,0,0,3,0,0,3,14,0,0,3,0,0,0,0,9,63,148,127,98,154,102,59,750,3,3,4,3,6,3,0,21,4,14,0,5,3,3,0,33,5,15,5,10,11,4,0,54,71,162,129,107,167,102,64,807,49,52,38,35,38,25,18,253,0,0,0,0,0,0,0,7,117,216,168,148,208,131,79,1070
POA2155,48,105,94,66,72,34,20,433,7,5,5,0,3,0,0,20,0,8,0,4,4,0,0,13,109,259,217,177,226,115,46,1140,0,5,3,7,8,0,0,25,10,9,7,3,3,0,0,32,8,11,10,8,16,7,0,53,120,272,226,186,235,116,46,1198,62,69,49,25,43,30,10,286,3,0,0,0,0,0,0,7,179,339,280,210,278,146,50,1486
POA2156,4,16,9,5,18,6,4,60,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,15,45,39,23,40,21,15,195,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,9,14,43,39,29,40,18,15,199,19,10,5,3,7,4,3,59,3,3,0,0,0,0,0,3,34,57,46,30,46,22,25,265
POA2157,5,11,6,3,0,0,0,23,3,3,3,0,3,0,0,11,0,0,0,0,0,0,0,0,10,15,15,12,11,4,0,77,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,10,18,18,12,11,4,0,79,3,3,0,4,8,3,0,18,0,0,0,0,0,0,0,0,14,18,16,20,17,6,0,100
POA2158,0,20,18,3,11,10,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,42,30,20,37,17,12,172,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,4,0,0,0,0,3,3,3,16,13,45,36,18,42,24,10,190,14,14,4,3,12,3,3,55,0,0,0,0,0,0,0,0,26,53,42,29,52,27,14,240
POA2159,3,15,16,10,11,3,5,59,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,23,18,19,8,8,3,83,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,4,0,0,3,0,0,8,4,28,18,19,10,8,8,91,3,9,4,0,0,0,4,25,0,0,0,0,0,0,0,0,8,34,22,16,17,5,8,118
POA2160,48,65,46,53,49,29,11,311,8,0,0,0,4,0,0,14,9,7,3,8,10,3,0,35,108,148,105,97,123,71,31,684,6,8,0,5,5,8,0,33,10,24,15,13,13,4,3,82,18,36,19,15,14,10,7,119,124,188,126,114,136,82,37,801,281,222,101,73,92,57,52,870,4,12,5,4,0,0,0,17,408,416,230,184,226,139,85,1692
POA2161,37,59,47,30,41,20,3,232,5,4,0,0,0,0,0,13,7,5,4,4,0,0,0,22,84,150,103,58,106,40,30,568,3,13,7,5,9,0,0,34,18,25,13,8,8,5,0,75,26,35,17,8,15,7,3,108,105,187,118,64,115,46,29,675,279,252,145,76,93,51,39,931,12,4,3,0,6,4,0,26,391,443,272,141,212,103,72,1636
POA2162,27,41,33,17,45,10,12,196,3,0,0,0,0,0,0,7,0,3,3,0,4,0,0,11,55,83,78,48,94,29,36,414,3,8,8,6,6,0,0,28,0,16,6,9,7,3,0,41,9,19,9,18,11,3,7,70,57,102,84,58,101,30,44,483,150,139,98,66,77,34,20,587,0,7,3,3,0,0,0,21,211,253,186,127,185,67,65,1088
POA2163,19,24,16,11,9,9,6,93,7,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,35,45,26,19,29,23,12,187,0,9,0,0,0,0,0,13,4,4,12,4,7,4,0,35,7,17,10,7,7,7,3,56,37,63,38,24,32,29,15,244,78,88,54,42,60,28,13,372,0,0,0,0,0,0,0,0,121,153,95,70,90,58,30,616
POA2164,23,52,40,17,39,11,8,199,8,6,3,0,8,0,0,16,0,0,0,0,4,0,0,4,73,113,88,45,91,49,14,475,3,3,5,8,5,5,3,30,7,15,9,3,9,0,0,37,6,19,18,12,14,7,3,66,81,132,106,54,103,56,18,542,107,137,53,55,50,39,20,462,4,0,0,0,0,0,0,7,186,274,155,111,157,92,40,1007
POA2165,38,90,66,68,77,53,20,412,3,6,3,0,3,3,0,16,3,4,3,8,7,10,3,32,88,197,138,130,193,121,67,931,3,7,7,13,13,3,3,62,19,38,21,17,19,8,4,138,26,51,34,31,35,15,12,198,113,252,172,158,231,131,74,1127,295,336,202,137,168,118,60,1319,11,7,8,3,3,0,0,34,415,597,375,303,399,256,138,2484
POA2166,91,179,152,76,162,89,37,784,15,0,0,3,8,0,3,32,4,18,5,6,12,6,5,49,204,327,274,184,301,175,89,1549,17,30,22,17,20,23,10,142,23,63,57,30,45,31,14,267,39,93,86,53,65,47,22,411,241,429,358,235,368,225,108,1961,534,493,283,200,238,162,94,2003,7,10,11,5,5,0,0,48,787,928,653,441,611,387,202,4006
POA2167,15,24,12,17,11,4,3,74,3,5,0,0,0,0,0,6,0,0,0,0,0,0,0,4,22,53,30,23,30,18,11,193,3,3,0,0,3,0,0,9,8,6,3,0,3,0,0,21,7,10,7,3,9,0,0,32,30,61,39,23,34,18,12,226,44,39,13,13,12,3,6,126,4,3,0,0,0,0,0,8,79,101,59,36,51,17,16,361
POA2168,63,116,96,67,93,27,18,485,5,3,0,3,3,0,0,18,13,7,6,8,14,10,0,62,126,249,188,151,232,96,50,1095,12,33,19,8,13,9,4,94,15,42,24,10,20,7,0,114,21,71,37,17,33,15,4,205,154,323,227,168,269,112,55,1304,464,495,288,179,246,93,55,1813,9,9,13,10,3,4,0,46,631,829,520,354,515,208,111,3164
POA2170,127,256,149,121,176,74,33,935,19,19,9,8,11,3,3,66,12,18,7,8,6,9,4,58,307,550,377,287,459,230,115,2331,16,35,28,13,16,16,11,131,36,90,57,28,32,19,9,271,50,125,82,43,57,36,16,402,359,673,460,332,516,267,128,2731,746,672,337,232,291,113,92,2481,14,17,10,8,6,3,6,57,1120,1358,803,566,814,383,222,5266
POA2171,42,74,92,56,50,31,11,365,6,0,0,0,0,0,0,12,0,0,0,0,3,0,0,7,89,174,174,125,165,88,45,861,5,9,4,0,5,6,3,23,6,18,18,7,9,3,0,53,10,26,19,7,14,6,3,82,104,194,191,130,172,99,45,937,149,131,80,49,50,19,20,505,6,9,0,0,3,0,0,16,264,334,273,181,229,121,61,1460
POA2172,3,3,4,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,7,7,10,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,7,7,10,0,0,43,3,4,0,0,3,0,0,13,0,0,0,0,0,0,0,0,11,9,7,10,14,0,0,54
POA2173,21,37,24,18,25,9,4,133,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,3,45,57,59,47,82,31,29,349,0,4,0,0,0,0,0,9,0,3,0,0,3,0,0,4,0,7,5,0,3,0,0,10,45,67,56,47,84,31,29,364,50,35,15,14,17,8,0,142,0,0,0,0,0,0,0,3,89,108,78,69,106,35,28,503
POA2174,3,3,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,3,3,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,7,0,4,0,0,4,0,0,7,3,12,5,3,5,0,0,31,5,8,0,0,6,0,0,24,0,0,0,0,0,0,0,0,11,16,3,3,12,3,0,49
POA2175,0,7,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,8,5,3,0,37,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,7,5,10,9,3,0,41,6,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,6,11,10,8,11,10,5,59
POA2176,58,110,75,64,91,35,18,444,6,3,3,0,3,3,3,24,0,9,4,0,7,0,0,23,124,228,171,132,191,102,54,994,4,15,17,4,12,5,3,53,3,25,19,15,12,7,3,90,9,33,36,27,28,7,3,141,136,260,203,152,212,110,57,1134,236,277,138,122,139,88,52,1041,0,5,3,3,0,0,0,14,374,544,341,278,357,194,115,2194
POA2177,27,59,50,32,32,37,10,249,7,3,0,0,0,0,0,12,4,0,3,0,0,0,0,10,54,98,78,58,63,63,31,447,8,12,11,4,6,4,0,48,5,13,5,5,5,8,0,48,16,31,21,6,8,16,3,93,67,127,100,70,71,79,34,540,105,165,98,61,99,49,19,606,3,10,3,3,0,0,0,18,171,299,200,135,169,125,58,1162
POA2178,4,9,5,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,14,4,13,4,0,58,0,0,0,3,0,0,0,5,3,0,5,0,0,0,0,12,4,4,3,3,3,0,0,18,14,13,21,6,17,4,0,77,17,16,9,6,4,3,0,47,0,0,0,0,0,0,0,0,28,25,25,12,20,3,4,125
POA2179,11,8,6,3,6,3,0,39,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,18,20,10,18,12,0,95,0,0,0,3,4,0,0,10,0,3,0,0,0,0,0,5,0,7,3,3,4,0,0,12,21,22,19,11,17,12,0,109,43,38,13,5,8,3,3,122,0,0,0,0,0,0,0,0,64,58,36,23,26,14,7,225
POA2190,30,61,48,28,35,17,9,230,3,0,3,0,4,0,0,16,5,8,0,4,3,0,3,22,65,112,84,63,73,41,27,463,4,3,5,0,3,3,0,19,9,17,7,9,12,3,5,65,15,23,12,8,18,3,5,87,82,130,100,72,93,46,32,550,125,181,108,68,107,54,24,668,6,5,0,0,3,0,0,22,215,314,208,139,198,100,61,1235
POA2191,4,16,15,6,18,12,3,69,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,8,34,35,16,37,17,5,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,33,35,16,33,17,5,161,21,15,14,11,6,0,7,63,0,3,3,0,0,0,0,10,36,47,48,28,42,17,10,228
POA2192,16,26,20,20,35,13,10,145,3,0,4,0,3,0,0,13,0,0,0,0,4,0,0,3,31,51,43,35,70,32,24,292,0,0,3,3,0,4,3,14,5,12,5,3,6,3,0,28,5,11,8,11,4,3,3,49,33,65,56,47,76,38,28,339,67,81,32,22,37,24,16,267,0,4,0,0,0,0,0,12,104,144,88,69,116,59,38,618
POA2193,22,32,29,17,26,5,3,141,3,3,0,0,0,0,0,9,0,0,0,3,3,0,0,6,33,74,73,36,80,28,18,346,0,3,3,4,3,0,0,15,0,4,3,0,4,0,0,12,3,3,5,4,6,5,3,34,34,78,74,41,88,36,21,375,29,39,24,18,19,9,7,140,0,0,0,0,0,0,0,6,66,112,106,61,104,43,27,524
POA2194,27,45,40,29,44,34,11,227,4,0,0,0,0,0,0,9,3,3,0,3,3,4,0,12,53,96,71,60,90,72,36,484,0,3,3,10,9,3,0,25,3,22,6,7,9,9,4,54,7,22,11,12,15,7,4,80,57,119,87,75,105,85,41,568,81,96,42,35,48,33,21,351,0,0,0,0,0,0,0,3,143,211,128,113,153,119,63,923
POA2195,31,48,20,17,21,11,12,167,3,0,0,0,0,0,4,3,3,3,0,3,5,0,0,13,57,84,47,53,60,41,27,372,3,4,9,3,0,5,0,23,3,26,8,7,4,4,3,56,8,26,14,9,8,11,3,80,68,109,60,64,66,48,34,454,149,147,82,51,58,38,24,558,3,5,7,0,0,3,0,15,223,266,149,118,122,89,52,1027
POA2196,43,80,56,40,58,28,10,316,3,5,3,3,0,0,0,10,3,4,7,5,0,3,0,27,79,142,127,75,120,70,33,641,3,4,8,0,9,3,0,29,5,24,13,4,19,5,3,68,4,25,19,5,24,8,3,99,88,169,145,82,143,78,38,739,188,203,130,65,109,52,32,777,0,3,0,0,0,0,0,11,273,374,280,146,248,132,61,1528
POA2197,9,13,20,11,8,5,0,76,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,19,39,41,19,38,13,10,176,3,3,3,4,0,3,0,19,3,3,4,0,5,3,0,17,3,4,9,4,5,3,0,36,24,47,49,29,44,14,9,208,96,86,43,28,22,13,13,303,0,3,0,0,0,0,0,8,123,131,92,56,67,33,22,517
POA2198,11,19,6,9,10,7,4,73,0,0,0,3,7,0,0,8,0,5,3,0,3,0,3,9,24,45,26,22,34,23,19,195,5,0,3,0,3,0,0,12,0,3,4,0,4,0,0,16,6,5,6,0,5,4,0,25,32,52,35,21,39,22,16,224,55,32,24,16,23,9,5,156,3,4,7,6,0,0,0,15,87,93,62,41,63,35,27,397
POA2199,26,60,40,20,34,8,4,204,7,0,0,0,3,0,0,10,3,3,0,0,0,0,0,5,71,126,73,60,61,36,12,443,3,5,6,0,4,3,0,25,3,12,12,7,5,7,0,48,3,16,19,8,11,7,4,75,76,145,93,71,78,42,18,519,134,117,55,32,62,15,15,429,3,4,3,0,0,0,0,11,214,267,152,103,137,58,32,955
POA2200,60,112,72,52,86,56,21,455,20,8,0,3,3,3,3,36,4,10,3,6,4,7,0,26,149,206,154,124,190,132,57,1000,5,28,16,7,21,9,9,97,11,39,20,20,18,21,3,136,18,67,36,28,37,28,15,228,171,265,191,154,228,158,68,1229,351,307,172,111,146,75,55,1213,7,5,8,0,0,0,0,17,524,579,367,265,378,224,125,2460
POA2203,20,37,27,14,30,6,9,138,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,36,81,58,41,73,24,19,331,3,8,3,3,0,0,0,13,0,0,7,0,0,0,3,12,8,7,8,4,0,4,3,30,41,89,68,46,73,23,23,363,34,18,19,14,23,4,7,121,0,0,0,0,0,0,0,0,80,107,90,55,95,30,34,489
POA2204,25,57,32,28,21,12,5,184,3,3,0,0,0,3,0,13,0,0,0,0,0,0,0,8,55,125,80,59,69,42,14,434,0,4,5,6,0,0,0,15,8,17,4,3,0,0,0,31,4,18,6,14,3,0,0,51,58,140,87,72,73,40,14,482,73,57,38,34,41,30,21,293,0,3,0,0,0,0,0,5,133,199,119,103,110,66,34,780
POA2205,18,27,17,22,14,13,3,111,3,0,0,0,0,3,0,12,4,4,3,0,0,0,0,12,46,55,42,31,35,36,14,256,3,3,3,4,0,0,0,12,0,7,0,0,0,0,0,5,3,4,3,4,0,3,0,22,45,61,45,40,39,39,15,282,44,24,25,14,25,17,6,162,8,0,0,0,0,0,0,9,97,89,67,55,64,51,18,448
POA2206,9,35,28,22,26,17,6,153,0,0,0,0,4,0,0,5,0,0,3,3,0,0,0,6,31,84,77,66,80,52,18,400,0,4,3,0,4,3,3,15,0,6,4,6,3,0,0,23,3,9,10,6,7,3,3,39,30,99,83,73,90,55,15,448,31,33,20,8,23,17,8,135,0,0,0,0,0,0,0,0,66,129,106,81,112,70,26,576
POA2207,35,52,38,23,50,32,16,244,4,0,0,0,4,0,0,6,0,0,0,0,0,0,4,10,65,101,90,67,115,68,29,540,0,7,5,3,3,3,0,23,0,5,6,9,7,6,0,31,4,11,11,7,9,3,0,47,70,117,100,74,128,74,31,593,87,88,59,34,43,22,15,348,0,0,0,0,0,0,0,0,150,201,165,112,170,95,50,937
POA2208,12,37,23,12,13,10,9,122,0,0,0,0,0,0,0,4,0,3,0,3,3,0,0,9,23,72,43,26,45,26,21,254,0,3,3,0,7,0,0,12,3,4,0,0,0,0,0,10,3,10,3,0,7,3,0,26,25,75,50,28,46,32,21,282,56,44,29,16,24,12,7,186,0,0,0,0,0,0,0,3,81,121,76,47,77,42,29,470
POA2209,8,33,21,18,21,17,8,130,3,0,0,0,0,0,0,10,0,0,0,3,0,0,0,4,24,66,56,39,56,44,29,319,0,3,0,0,0,0,0,6,0,5,3,4,3,3,0,21,0,12,4,5,3,3,0,34,24,82,63,47,57,49,29,355,52,45,27,23,26,25,10,207,7,3,4,0,4,0,0,13,84,129,90,71,91,73,40,574
POA2210,39,82,43,30,63,31,15,305,3,0,0,0,0,0,0,10,0,3,0,0,7,4,0,21,73,128,91,76,142,85,37,641,5,12,3,0,8,5,0,37,3,22,7,13,6,14,5,69,6,33,16,16,14,13,7,104,80,159,102,89,161,97,44,741,107,117,74,49,68,37,18,463,3,3,4,0,0,0,0,11,190,277,178,144,227,136,65,1214
POA2211,19,40,37,21,45,17,7,175,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,46,71,57,57,94,39,12,384,0,3,0,3,3,0,0,13,0,3,0,3,3,0,0,15,0,9,4,4,5,0,0,25,53,79,61,56,96,41,14,403,48,44,30,20,29,16,12,202,0,0,0,0,0,0,0,3,104,124,91,78,127,59,28,605
POA2212,24,43,26,25,24,13,12,164,3,0,0,0,0,0,0,8,0,3,8,3,5,0,0,16,48,87,70,50,69,34,28,386,3,3,7,3,4,0,0,23,8,12,5,0,0,0,0,27,7,18,6,8,3,0,3,48,55,104,75,57,75,38,30,433,73,70,43,21,30,13,9,257,3,3,0,0,0,0,0,3,132,175,119,80,99,51,33,693
POA2213,21,50,43,30,43,11,3,202,3,0,3,0,0,0,0,13,0,0,0,0,0,0,3,11,44,97,96,67,116,54,18,494,3,15,8,3,3,0,3,34,0,13,4,4,6,0,0,30,5,24,13,6,10,0,3,57,52,117,107,72,124,56,19,551,62,61,42,23,37,17,10,251,0,0,0,0,0,0,0,0,111,183,146,91,159,76,29,797
POA2214,4,16,11,8,8,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,21,13,21,6,3,103,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,5,3,8,3,0,0,0,0,12,12,32,25,13,21,6,3,118,4,0,8,8,5,0,0,26,0,0,0,0,0,0,0,0,18,32,28,18,31,8,3,142
POA2216,31,34,34,19,29,20,4,168,6,3,0,3,0,0,0,18,3,0,0,0,4,4,0,15,56,99,76,67,95,54,29,482,0,0,5,3,0,0,0,10,3,4,3,5,4,3,0,25,5,3,11,8,3,3,0,38,62,110,83,71,104,63,29,520,59,92,44,24,23,16,11,266,0,0,0,0,0,0,0,0,128,195,126,96,133,79,35,787
POA2217,33,52,47,21,42,20,9,222,3,0,0,0,3,0,0,13,0,0,0,3,3,0,0,8,73,116,85,51,109,55,31,521,0,0,3,0,3,0,3,10,4,4,6,4,3,4,0,18,3,3,4,6,4,6,3,34,77,121,92,58,112,63,34,553,64,75,34,28,35,12,19,258,0,0,0,3,0,0,0,5,137,188,127,88,149,74,50,819
POA2218,29,42,24,21,40,23,13,193,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,47,71,58,46,76,58,32,389,3,6,3,0,3,3,3,19,0,6,4,3,0,3,0,23,3,13,4,3,3,11,5,43,47,83,66,49,86,62,29,428,36,61,27,21,30,15,14,202,0,0,0,0,0,0,0,3,88,142,84,69,115,83,49,635
POA2219,31,54,26,27,30,14,7,182,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40,96,55,47,61,25,11,339,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,3,3,0,0,0,3,9,41,96,57,51,60,25,15,345,33,24,23,14,21,3,4,119,0,0,0,0,0,0,0,3,72,124,73,65,79,36,16,473
POA2220,27,39,36,25,57,40,15,239,0,3,0,3,0,0,0,8,3,3,4,0,0,6,0,14,64,108,82,67,129,91,47,586,5,3,0,4,4,5,3,26,6,17,9,4,14,3,4,56,7,13,7,6,20,11,8,79,73,126,87,71,149,107,51,666,107,101,50,49,61,50,25,447,0,6,9,4,0,0,0,20,187,232,152,123,212,154,76,1137
POA2221,16,33,25,25,32,17,9,149,3,0,0,0,0,3,0,6,0,0,3,3,0,0,0,4,28,71,59,46,80,42,20,358,3,0,0,0,0,0,0,6,0,4,3,3,4,0,0,22,5,4,3,3,7,0,0,23,36,81,60,53,83,44,27,379,27,29,18,17,23,17,5,131,0,0,0,0,0,0,0,0,59,111,82,71,105,66,29,514
POA2222,14,22,21,15,14,11,4,93,0,3,0,3,0,0,0,5,0,0,0,0,3,0,3,6,27,45,38,30,51,38,23,243,0,0,0,0,3,3,0,8,0,10,10,0,3,0,0,23,0,13,10,3,7,3,3,34,24,60,45,37,57,40,25,282,31,23,15,9,15,15,8,117,0,0,0,0,0,0,0,0,59,79,62,42,66,52,31,397
POA2223,23,46,22,25,33,18,5,168,4,0,0,0,4,0,0,10,0,0,0,4,0,0,0,4,37,80,62,55,97,51,29,412,0,6,0,0,0,0,0,8,0,3,3,0,3,3,0,17,4,12,6,0,3,5,0,23,40,91,69,53,98,52,29,436,44,33,24,14,29,10,3,166,0,0,0,0,0,0,0,0,86,129,89,69,126,71,33,602
POA2224,20,50,30,21,20,10,0,148,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,42,80,53,49,46,19,9,303,0,0,0,0,0,0,0,8,3,6,3,0,3,0,0,18,5,9,3,0,3,3,0,25,46,88,57,45,51,27,9,323,18,31,15,20,20,15,4,124,0,0,0,0,0,0,0,0,64,118,75,66,69,37,19,446
POA2225,4,6,8,4,7,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,10,4,15,5,13,71,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,5,18,13,7,21,5,13,78,3,4,6,3,3,0,0,21,0,0,0,0,0,0,0,0,11,26,21,6,21,3,16,98
POA2226,16,28,34,24,15,10,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,53,56,37,52,26,11,257,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,9,0,3,3,3,0,0,4,15,29,53,60,43,54,27,17,272,31,37,14,4,19,3,0,102,0,0,0,0,0,0,0,0,58,90,70,48,68,23,18,378
