POA_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
POA2177,0,0,..,50,12,59,0,59,..,10,0,13,0,13,..,9,3,8,0,8,..,23,5,26,0,29,..,0,0,0,0,0,..,96,8,102,0,105,..,286,72,356,0,354,..,38,3,38,0,38,..,15,6,15,0,15,..,51,4,53,3,59,..,26,4,28,0,28,..,120,13,135,3,144,..,191,66,258,4,265,..,11,0,11,0,11,..,45,18,61,0,59,..,40,6,47,0,47,..,1160,822,1981,6,1986,..,914,467,1378,29,1407,..,4029,1984,6018,61,6078,..,16,6,23,239,261,1839,4045,1989,6040,305,8178,3856,..,..,..,..,3856,..,0,0,0,0,0,..,677,197,875,4,880,..,0,0,0,0,0,..,318,282,599,0,603,..,221,142,360,3,363,..,199,95,290,3,296,..,739,514,1257,8,1264,..,95,11,111,0,111,..,0,0,0,0,0,..,45,0,47,3,46,..,13,0,11,0,11
POA2178,0,0,..,13,0,11,0,11,..,50,4,54,0,54,..,9,0,8,0,8,..,0,0,3,0,3,..,3,0,4,0,4,..,0,0,0,0,0,..,27,5,32,0,34,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,0,0,0,0,0,..,8,0,8,0,8,..,25,0,27,0,27,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,13,0,13,..,26,11,33,3,33,..,104,31,134,4,137,..,656,128,782,10,795,..,12,0,12,181,188,1085,665,128,795,188,2070,2239,..,..,..,..,2239,..,3,0,3,0,3,..,172,16,193,0,195,..,0,0,0,0,0,..,42,60,101,0,101,..,34,19,56,0,56,..,7,0,11,0,11,..,83,81,164,0,164,..,115,9,121,0,121,..,5,0,5,0,5,..,0,0,0,0,0,..,14,0,14,0,14
POA2179,0,5,..,11,0,13,0,13,..,58,4,64,0,64,..,0,0,0,0,0,..,12,0,12,0,12,..,4,0,4,0,4,..,14,0,14,0,14,..,38,10,44,0,43,..,7,0,7,0,7,..,0,0,3,0,3,..,20,0,20,0,21,..,0,0,0,0,0,..,28,0,29,0,31,..,33,7,33,0,37,..,3,0,3,0,3,..,5,0,6,0,6,..,14,0,14,0,14,..,23,8,32,0,32,..,98,31,124,3,131,..,963,297,1265,17,1279,..,7,0,9,278,289,1658,974,298,1269,293,3223,3440,..,..,..,..,3440,..,0,0,0,0,0,..,388,57,446,5,445,..,0,0,0,0,0,..,111,134,236,0,239,..,14,13,31,0,31,..,9,0,13,0,13,..,136,143,279,0,280,..,75,13,86,0,86,..,3,0,3,0,3,..,13,0,13,0,13,..,19,0,19,0,19
POA2190,3,328,..,23,3,31,0,31,..,17,3,17,0,17,..,19,0,20,0,20,..,19,9,31,0,31,..,11,7,18,0,18,..,29,0,29,0,28,..,12,5,17,0,17,..,32,0,35,0,35,..,99,13,112,0,112,..,49,0,49,3,56,..,12,0,12,0,12,..,198,15,214,3,213,..,72,18,86,0,87,..,45,12,52,0,52,..,15,4,20,0,20,..,28,14,44,0,44,..,234,154,382,3,387,..,262,81,342,5,348,..,7125,1696,8820,92,8912,..,36,24,59,684,744,3234,7161,1721,8878,769,12885,6554,..,..,..,..,6554,..,3,0,3,0,3,..,9042,1439,10481,97,10579,..,0,0,0,0,0,..,278,136,414,4,416,..,179,133,313,0,318,..,15,8,21,0,23,..,474,273,750,10,755,..,43,8,48,0,48,..,6,0,6,0,5,..,56,4,58,0,58,..,28,3,32,0,31
POA2191,0,203,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,4,0,4,0,4,..,5,3,8,0,8,..,4,0,7,0,7,..,3,0,3,0,3,..,5,0,5,0,5,..,10,3,18,0,18,..,23,3,29,0,29,..,3,0,3,0,3,..,45,7,52,0,52,..,39,5,45,0,45,..,7,0,12,0,13,..,7,0,5,0,5,..,5,0,10,0,10,..,28,9,41,0,41,..,106,25,131,5,138,..,1370,401,1778,23,1799,..,7,3,7,123,128,1334,1380,404,1787,140,3262,2672,..,..,..,..,2672,..,0,0,0,0,0,..,781,74,849,7,859,..,4,0,4,0,4,..,164,71,238,0,238,..,207,132,339,0,339,..,16,4,27,0,27,..,388,216,604,0,604,..,18,0,18,0,18,..,0,0,0,0,0,..,21,0,21,0,21,..,12,0,12,0,12
POA2192,0,240,..,20,5,27,0,27,..,10,3,10,0,10,..,11,0,11,0,11,..,5,0,5,0,5,..,12,0,12,0,12,..,14,0,14,0,14,..,3,3,5,0,5,..,26,0,28,0,30,..,67,21,85,0,89,..,79,9,86,3,90,..,0,0,0,0,0,..,183,25,204,3,210,..,67,20,86,0,86,..,10,0,10,0,10,..,36,4,36,0,36,..,20,6,28,0,26,..,181,126,305,0,307,..,294,62,357,7,361,..,3161,1094,4258,47,4300,..,23,10,35,350,379,1704,3188,1102,4291,395,6386,3512,..,..,..,..,3512,..,0,0,0,0,0,..,1386,213,1603,19,1622,..,7,0,7,0,7,..,271,166,437,0,440,..,315,266,579,4,579,..,40,21,58,3,60,..,627,452,1079,5,1084,..,17,3,19,0,19,..,0,0,0,0,0,..,50,3,52,0,49,..,5,3,9,0,9
POA2193,0,57,..,11,0,14,0,14,..,14,0,14,0,14,..,16,0,17,0,17,..,26,3,28,0,28,..,18,0,17,0,17,..,7,0,12,0,12,..,30,0,30,0,30,..,55,4,56,0,56,..,50,10,59,0,59,..,81,0,84,0,84,..,12,0,12,0,12,..,202,9,208,0,208,..,103,13,114,3,113,..,12,0,14,0,14,..,62,19,82,0,82,..,19,11,25,0,25,..,164,77,241,7,243,..,341,77,417,10,422,..,2924,833,3759,34,3785,..,11,3,13,386,405,3598,2937,833,3770,417,7783,7187,..,..,..,..,7187,..,7,0,7,0,7,..,631,96,727,5,732,..,4,0,0,0,0,..,299,131,429,0,429,..,605,296,901,3,903,..,36,8,50,3,50,..,941,432,1370,10,1381,..,36,3,40,0,39,..,13,0,13,0,13,..,56,4,62,0,62,..,32,0,36,0,36
POA2194,3,586,..,7,0,7,0,10,..,0,4,3,0,3,..,13,0,8,0,8,..,16,0,16,0,16,..,14,4,18,0,18,..,21,0,21,0,22,..,14,3,19,0,19,..,106,5,113,0,115,..,230,50,282,3,287,..,248,14,256,3,259,..,14,0,14,0,14,..,601,70,673,3,674,..,89,18,112,0,112,..,30,4,30,0,36,..,76,34,107,0,109,..,25,4,29,0,28,..,342,194,539,6,540,..,412,89,504,28,528,..,6356,3088,9446,93,9538,..,31,23,49,630,680,2000,6387,3109,9492,721,12219,4382,..,..,..,..,4382,..,0,0,0,0,0,..,1239,237,1476,14,1491,..,0,0,0,0,0,..,1342,1134,2474,9,2476,..,2586,2556,5135,30,5167,..,105,97,198,0,205,..,4027,3780,7809,36,7847,..,18,0,19,0,21,..,3,0,3,0,3,..,48,0,47,0,50,..,8,0,8,0,6
POA2195,0,101,..,17,3,22,0,22,..,0,0,0,0,0,..,10,3,18,0,15,..,7,0,8,0,10,..,7,0,4,0,10,..,38,16,53,0,53,..,9,0,7,0,8,..,54,0,54,0,54,..,391,108,495,4,502,..,94,3,95,4,98,..,58,16,70,0,70,..,590,130,716,8,727,..,46,12,53,7,57,..,50,19,69,0,68,..,53,12,71,0,70,..,17,5,24,0,25,..,379,268,642,3,644,..,657,318,977,32,1009,..,7209,2414,9622,130,9754,..,63,26,86,834,922,1938,7271,2438,9715,965,12616,4203,..,..,..,..,4203,..,4,0,4,0,4,..,3238,836,4072,44,4121,..,0,0,0,0,0,..,448,346,792,3,795,..,276,216,495,3,499,..,24,27,56,0,56,..,753,591,1336,8,1348,..,20,6,28,0,28,..,3,0,3,0,3,..,62,4,64,0,66,..,9,0,13,0,13
POA2196,0,83,..,63,17,78,0,78,..,12,0,12,0,12,..,11,0,11,0,11,..,13,0,12,0,12,..,15,0,15,0,15,..,112,10,121,3,122,..,23,3,30,0,30,..,44,4,49,0,49,..,235,67,299,3,303,..,121,0,119,0,119,..,16,4,15,0,15,..,410,74,485,3,495,..,118,17,132,4,135,..,9,4,12,0,13,..,42,13,53,0,57,..,38,6,50,0,48,..,541,348,887,0,893,..,544,133,682,14,699,..,8306,2220,10531,104,10627,..,43,13,61,869,932,4183,8349,2239,10588,967,15740,8440,..,..,..,..,8440,..,9,0,13,0,13,..,7680,1420,9099,68,9169,..,0,0,0,0,0,..,608,394,1006,3,1009,..,445,333,780,5,788,..,42,27,71,0,71,..,1106,752,1857,9,1865,..,47,10,57,0,62,..,4,0,4,0,4,..,95,0,95,0,95,..,25,5,34,0,32
POA2197,3,20,..,60,11,76,0,76,..,9,0,11,0,11,..,4,0,4,0,4,..,10,3,11,0,11,..,9,0,9,0,9,..,32,0,33,0,33,..,12,0,7,0,7,..,13,0,13,0,13,..,9,0,9,0,9,..,20,0,21,0,21,..,3,0,3,0,3,..,47,0,44,0,44,..,29,6,36,3,37,..,4,0,4,0,4,..,13,4,19,0,19,..,17,3,22,0,22,..,268,184,453,0,453,..,181,47,229,3,234,..,2179,524,2706,24,2725,..,7,0,10,177,185,1687,2189,523,2716,202,4603,3407,..,..,..,..,3407,..,3,0,3,0,3,..,2184,298,2480,23,2501,..,0,0,0,0,0,..,112,45,160,3,159,..,57,38,95,0,100,..,4,5,11,0,11,..,175,91,265,3,266,..,48,8,54,0,54,..,0,0,0,0,0,..,14,4,15,0,15,..,29,0,29,0,29
POA2198,0,11,..,73,8,80,3,85,..,10,4,15,0,15,..,4,0,4,0,4,..,23,3,29,0,29,..,8,0,8,0,8,..,11,0,11,0,11,..,12,0,13,0,13,..,4,0,4,0,4,..,7,4,11,0,11,..,16,0,18,0,18,..,0,0,0,0,0,..,26,3,33,0,33,..,39,3,41,0,41,..,0,0,0,0,0,..,5,0,5,0,5,..,11,0,10,0,10,..,205,105,314,3,313,..,184,30,214,3,214,..,1914,358,2277,19,2290,..,27,7,28,190,219,2148,1943,360,2304,206,4658,4187,..,..,..,..,4187,..,0,0,0,0,0,..,1729,199,1921,16,1937,..,0,0,0,0,0,..,66,26,90,0,90,..,56,30,92,3,93,..,5,0,5,0,5,..,129,55,187,3,187,..,44,3,49,0,49,..,6,0,6,0,6,..,14,0,14,0,14,..,34,0,34,0,34
POA2199,0,75,..,221,74,297,0,302,..,6,0,6,0,6,..,8,9,12,0,12,..,20,9,29,0,29,..,6,0,12,0,12,..,71,4,71,0,71,..,15,3,16,0,16,..,23,0,24,0,24,..,53,10,62,0,64,..,38,0,43,0,43,..,7,3,6,0,6,..,119,14,137,0,136,..,45,9,57,0,61,..,9,3,11,0,11,..,15,11,22,0,27,..,28,8,29,0,33,..,892,556,1451,7,1452,..,284,77,361,7,374,..,4467,1422,5896,62,5954,..,24,20,41,459,502,2550,4494,1438,5938,524,9012,5257,..,..,..,..,5257,..,0,0,0,0,0,..,3959,665,4621,51,4668,..,0,0,0,0,0,..,337,177,511,0,511,..,198,115,317,0,319,..,19,11,28,0,28,..,548,301,852,0,856,..,30,4,39,0,39,..,5,0,5,0,5,..,50,0,50,3,52,..,22,0,22,0,24
POA2200,0,134,..,403,122,521,0,525,..,18,3,17,0,17,..,27,10,39,3,41,..,65,12,76,0,76,..,23,3,31,0,31,..,127,11,139,0,141,..,50,10,60,0,60,..,73,3,77,0,77,..,207,27,234,0,235,..,164,4,165,0,163,..,27,4,31,0,30,..,468,35,502,0,508,..,121,21,144,0,145,..,12,0,9,0,9,..,66,15,78,4,82,..,49,19,65,0,70,..,2349,1625,3970,31,3997,..,783,190,975,31,1004,..,11754,4197,15958,172,16126,..,51,36,90,1516,1606,4350,11812,4239,16049,1681,22080,9038,..,..,..,..,9038,..,6,0,6,0,6,..,8487,1613,10095,103,10197,..,0,0,0,0,0,..,735,460,1197,3,1196,..,955,803,1755,8,1770,..,67,34,95,0,100,..,1755,1298,3055,11,3069,..,79,7,89,0,89,..,3,0,3,0,3,..,97,6,101,0,100,..,52,0,52,0,50
POA2203,0,25,..,13,8,21,0,21,..,6,0,6,0,6,..,4,0,4,0,4,..,26,3,30,0,30,..,17,0,21,0,21,..,3,0,3,0,3,..,20,4,21,0,21,..,29,4,29,0,29,..,39,8,45,0,47,..,53,3,53,0,53,..,12,0,12,0,12,..,136,11,143,0,144,..,130,17,147,4,155,..,10,3,14,0,14,..,40,9,54,0,54,..,31,7,41,0,41,..,128,80,209,0,209,..,262,61,319,7,328,..,1802,514,2320,23,2340,..,14,0,12,475,484,4341,1816,515,2331,495,7168,8360,..,..,..,..,8360,..,3,0,3,0,3,..,370,71,443,0,439,..,3,0,3,0,3,..,134,44,176,0,172,..,162,50,218,0,214,..,10,3,18,0,18,..,311,98,409,4,407,..,41,6,49,0,49,..,22,0,22,0,22,..,72,5,74,3,80,..,64,0,64,0,64
POA2204,0,23,..,24,13,35,3,35,..,19,0,19,0,19,..,9,3,15,0,15,..,23,3,27,0,27,..,35,3,37,0,37,..,15,7,22,0,22,..,24,9,30,0,30,..,60,0,60,3,66,..,81,23,106,0,107,..,82,3,80,0,80,..,13,0,15,0,15,..,239,27,263,3,269,..,174,26,201,0,205,..,5,0,11,0,11,..,91,61,153,0,153,..,56,25,82,0,82,..,582,405,986,5,989,..,372,168,540,12,551,..,3553,1544,5098,43,5142,..,21,10,32,860,893,7482,3577,1556,5130,904,13518,14781,..,..,..,..,14781,..,8,0,8,0,8,..,639,172,810,7,820,..,10,0,11,0,11,..,285,176,460,3,461,..,322,125,455,0,456,..,59,24,75,0,75,..,664,322,986,6,993,..,38,11,43,0,43,..,17,0,17,0,17,..,116,7,121,0,123,..,86,7,90,3,94
POA2205,3,62,..,270,104,371,0,375,..,13,4,17,0,17,..,24,8,29,0,29,..,26,0,26,0,26,..,41,10,55,0,55,..,10,0,10,0,10,..,26,12,41,0,41,..,63,0,63,0,63,..,143,9,152,0,153,..,117,0,116,0,116,..,20,0,20,0,20,..,335,8,349,0,354,..,191,33,217,3,220,..,8,0,8,0,8,..,114,33,147,0,150,..,9,3,13,0,13,..,121,35,155,0,155,..,507,199,702,9,712,..,4860,1107,5974,46,6022,..,26,6,35,575,607,3002,4892,1114,6006,627,9632,6376,..,..,..,..,6376,..,4,0,4,0,4,..,1908,259,2168,28,2198,..,4,0,4,0,4,..,619,154,777,8,782,..,2127,505,2630,12,2639,..,130,44,178,0,178,..,2872,710,3584,22,3603,..,43,3,48,0,48,..,7,0,7,0,4,..,56,3,58,0,59,..,27,3,28,0,28
POA2206,0,31,..,45,13,57,0,63,..,9,0,14,0,14,..,9,0,9,0,9,..,16,3,18,0,18,..,10,0,11,0,11,..,6,0,6,0,6,..,19,0,17,0,17,..,22,0,22,0,22,..,71,11,76,0,82,..,43,0,43,0,43,..,4,0,4,0,4,..,132,10,145,0,144,..,90,7,103,0,107,..,3,0,3,0,3,..,38,10,46,0,46,..,42,5,52,0,52,..,200,85,286,0,284,..,367,90,462,0,462,..,3935,1024,4954,59,5013,..,20,10,28,511,539,4307,3958,1033,4982,564,9855,8700,..,..,..,..,8700,..,12,0,12,0,12,..,1067,122,1183,19,1202,..,5,0,5,0,5,..,302,138,443,8,448,..,369,173,544,11,556,..,32,22,54,0,54,..,708,334,1035,18,1057,..,37,3,41,0,41,..,14,0,14,0,14,..,44,0,46,0,46,..,54,4,56,0,56
POA2207,0,50,..,586,159,749,12,757,..,32,0,34,0,34,..,24,4,22,0,22,..,12,0,15,0,15,..,44,4,55,0,55,..,16,0,18,0,18,..,64,6,73,0,75,..,57,4,54,0,58,..,77,3,82,0,82,..,137,3,138,0,138,..,14,0,13,0,13,..,283,12,290,0,293,..,208,40,251,7,255,..,9,0,9,0,12,..,48,10,65,0,65,..,24,7,36,0,36,..,105,45,148,0,150,..,399,78,474,8,483,..,6414,1526,7936,73,8007,..,51,12,62,929,991,5629,6464,1539,8002,994,14623,11304,..,..,..,..,11304,..,11,0,11,0,11,..,2662,293,2958,16,2975,..,3,0,3,0,3,..,1018,398,1413,15,1422,..,1212,541,1754,3,1760,..,88,36,126,0,126,..,2313,975,3287,20,3307,..,119,18,140,0,140,..,19,0,19,0,19,..,64,3,63,0,63,..,50,3,52,0,52
POA2208,0,30,..,42,11,53,0,53,..,7,0,9,0,9,..,4,0,4,0,4,..,7,0,5,0,5,..,8,0,15,0,15,..,6,0,6,0,6,..,16,3,23,0,23,..,18,0,18,0,18,..,95,15,109,0,109,..,41,0,41,0,41,..,8,0,8,0,8,..,160,15,174,0,179,..,72,7,74,3,77,..,3,0,3,0,3,..,24,4,26,0,27,..,24,5,29,0,29,..,97,52,146,0,153,..,176,32,209,9,218,..,2811,797,3607,45,3650,..,19,4,24,263,283,2444,2835,800,3629,306,6378,4864,..,..,..,..,4864,..,3,0,3,0,3,..,732,75,805,3,812,..,0,0,0,0,0,..,678,343,1017,3,1017,..,516,286,801,3,809,..,29,15,46,0,46,..,1220,640,1861,6,1869,..,91,15,104,0,104,..,3,4,6,0,6,..,23,3,27,0,27,..,17,0,17,0,17
POA2209,0,43,..,70,11,79,0,79,..,14,0,11,0,11,..,3,0,8,0,8,..,7,0,7,0,7,..,8,3,17,0,17,..,19,0,19,0,19,..,18,3,20,0,20,..,38,0,41,0,41,..,129,14,142,0,142,..,89,3,87,0,88,..,5,0,7,0,7,..,259,17,278,0,285,..,83,22,99,0,102,..,12,0,12,0,12,..,59,13,64,3,66,..,7,0,7,0,7,..,126,57,184,0,184,..,235,48,278,9,291,..,3683,1252,4940,36,4978,..,22,3,26,346,375,2806,3709,1256,4964,388,8153,5628,..,..,..,..,5628,..,11,0,11,0,11,..,748,117,865,7,875,..,4,0,4,0,4,..,1533,755,2283,8,2292,..,1358,757,2118,13,2128,..,73,38,116,0,116,..,2960,1552,4511,18,4531,..,54,12,69,0,69,..,4,0,4,0,4,..,30,0,33,0,33,..,19,0,19,0,19
POA2210,0,68,..,273,40,315,6,323,..,16,0,16,0,16,..,8,5,13,0,13,..,26,3,29,0,29,..,34,7,43,3,46,..,33,5,31,0,31,..,38,11,44,0,48,..,57,0,57,0,61,..,192,27,215,0,216,..,111,11,120,0,120,..,11,0,11,0,15,..,366,35,402,5,406,..,150,38,182,0,184,..,0,0,0,0,0,..,60,16,75,0,78,..,28,4,33,0,31,..,163,75,243,0,246,..,337,56,393,9,404,..,5138,1751,6884,72,6954,..,37,9,49,623,675,8073,5176,1761,6935,692,15707,15927,..,..,..,..,15927,..,11,0,11,0,10,..,1526,301,1829,27,1854,..,0,0,0,0,0,..,1384,849,2232,11,2245,..,1680,1064,2743,19,2764,..,89,42,131,0,131,..,3150,1950,5098,32,5136,..,165,23,181,6,184,..,13,0,14,3,18,..,57,6,58,0,58,..,56,0,59,0,59
POA2211,0,40,..,128,16,141,0,143,..,18,0,16,0,16,..,5,0,13,0,13,..,14,0,17,0,17,..,29,3,28,0,28,..,14,0,15,0,15,..,8,0,12,0,12,..,29,0,29,0,29,..,77,16,90,0,90,..,66,0,66,0,64,..,15,3,19,0,19,..,190,14,206,0,203,..,73,10,89,0,89,..,14,0,14,0,14,..,23,4,32,0,32,..,7,0,7,0,7,..,212,110,325,0,321,..,194,26,227,3,229,..,2792,738,3526,28,3554,..,21,3,18,332,353,4681,2811,734,3547,360,8588,9258,..,..,..,..,9258,..,11,0,11,0,11,..,918,134,1046,11,1063,..,0,0,0,0,0,..,698,336,1033,3,1037,..,596,321,919,0,918,..,37,21,57,0,57,..,1335,674,2004,10,2010,..,65,4,69,0,69,..,10,0,10,0,10,..,48,0,48,0,48,..,35,3,39,0,39
POA2212,0,32,..,80,12,95,0,95,..,19,0,24,0,24,..,3,0,3,0,3,..,12,0,19,0,19,..,13,0,13,0,13,..,17,3,20,0,20,..,10,0,10,0,10,..,28,0,28,0,28,..,99,8,104,0,104,..,58,0,60,3,60,..,7,0,11,0,11,..,189,13,203,3,203,..,59,10,75,0,75,..,10,0,13,0,13,..,34,14,46,0,46,..,7,4,13,0,13,..,362,141,503,4,511,..,158,29,189,11,203,..,2753,753,3505,28,3535,..,30,4,35,299,331,4335,2785,760,3542,322,8195,8369,..,..,..,..,8369,..,7,0,7,0,7,..,1298,206,1506,9,1515,..,0,0,0,0,0,..,417,200,620,3,625,..,520,291,812,0,813,..,40,6,49,0,55,..,980,502,1478,7,1486,..,53,20,71,0,71,..,5,0,5,0,5,..,46,3,48,0,48,..,12,0,12,0,12
POA2213,0,31,..,152,17,169,0,170,..,7,0,7,0,7,..,7,0,10,0,10,..,25,6,31,0,31,..,17,3,14,0,17,..,23,0,31,0,31,..,21,3,21,0,21,..,32,5,32,0,32,..,56,6,64,0,64,..,44,3,48,0,48,..,7,0,7,0,7,..,134,10,148,0,148,..,83,10,90,0,90,..,11,0,11,0,11,..,35,0,40,0,40,..,10,4,16,0,16,..,258,80,337,0,342,..,187,55,237,7,243,..,2807,571,3379,25,3406,..,27,4,28,444,479,7266,2838,578,3410,477,11149,14461,..,..,..,..,14461,..,10,0,10,0,10,..,1163,142,1306,11,1318,..,8,0,8,0,8,..,418,158,579,3,581,..,413,202,613,0,614,..,17,9,24,0,24,..,849,365,1214,6,1225,..,33,3,39,0,39,..,7,0,7,0,7,..,57,0,57,0,56,..,44,0,44,0,44
