POA_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
POA2658,5,15,0,8,4,0,0,0,0,32,3,10,0,3,3,0,0,0,0,23,6,0,0,3,16,3,0,0,0,35,4,10,0,17,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,28,36,9,32,28,8,3,7,0,147,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,10,0,19,3,0,4,3,0,0,43,8,0,9,0,0,0,3,3,0,20,35,0,7,0,3,0,3,3,4,51,5,17,0,8,4,0,0,0,0,36,4,9,0,3,3,0,0,0,0,31,14,0,0,3,18,9,5,0,0,45,6,13,3,16,0,0,0,4,0,44,0,0,0,0,0,0,0,0,0,3
POA2659,0,9,0,4,0,0,0,0,0,21,8,3,0,4,0,0,0,0,0,20,10,3,0,0,15,3,0,0,0,23,5,4,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,27,3,15,18,5,3,7,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,23,0,0,0,9,6,0,38,0,0,4,0,3,0,0,3,0,9,17,7,7,0,0,0,3,3,0,33,0,9,0,4,0,0,0,0,0,21,6,5,0,4,0,0,0,0,0,18,17,5,0,0,15,3,0,0,0,38,5,7,0,8,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3
POA2660,7,18,0,11,5,0,0,0,0,33,5,24,0,3,0,0,0,0,0,43,8,6,0,3,17,3,0,4,0,41,6,0,0,20,3,3,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,52,7,41,27,10,3,15,0,189,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,14,3,38,4,3,0,7,3,0,69,4,0,16,0,0,0,0,0,0,25,33,9,3,0,3,0,3,11,0,60,7,21,0,11,5,0,0,0,0,39,5,32,0,3,0,0,3,0,0,50,12,9,0,3,17,3,0,3,0,51,6,0,0,26,3,5,0,7,0,47,0,0,0,0,0,0,0,0,0,4
POA2661,0,3,0,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,4,0,0,0,13,3,0,0,0,0,20,0,0,0,10,0,0,0,0,0,15,0,0,0,3,3,0,0,0,0,7,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,17,3,38,7,0,3,0,0,71,4,0,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,10,3,10,5,21,0,0,0,0,0,38,0,3,3,6,0,0,0,0,0,13,0,0,3,3,0,0,0,0,0,7,0,6,0,10,0,0,0,0,0,22,0,0,0,4,0,0,0,0,0,5,6,8,0,22,0,0,0,0,0,32,3,9,0,25,0,0,0,0,3,38,0,6,0,4,3,0,0,0,0,8
POA2663,0,49,3,36,4,3,0,0,0,101,3,46,0,12,3,0,0,3,0,63,25,10,0,8,65,15,0,12,0,134,6,11,0,64,14,3,0,3,0,110,0,0,0,0,0,3,0,0,0,5,0,0,16,3,8,3,0,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,0,0,3,3,18,41,128,27,131,99,36,6,32,8,502,0,3,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,13,21,7,74,3,10,5,42,25,5,186,19,0,32,4,0,0,6,7,0,73,35,6,8,5,3,0,16,9,0,73,3,56,4,44,5,3,0,3,0,119,5,54,0,8,3,0,0,0,0,77,40,16,0,7,66,19,11,19,3,188,14,18,0,90,10,5,3,10,0,158,0,0,0,0,0,6,0,4,0,10
POA2665,13,15,0,9,0,0,0,3,0,45,11,33,0,5,0,0,0,0,0,50,25,9,0,0,25,6,0,8,0,75,3,6,0,6,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,4,5,0,9,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,69,69,7,33,40,9,0,14,4,247,3,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,39,5,26,0,3,0,4,0,0,87,10,0,5,0,0,3,3,3,0,28,57,3,6,0,3,4,0,8,0,81,12,20,0,19,0,0,0,3,0,53,14,43,0,5,0,0,0,0,0,70,35,8,3,0,25,8,0,8,0,83,5,7,0,12,0,0,0,0,0,33,4,0,0,0,0,0,0,0,0,3
POA2666,16,67,0,35,7,4,0,7,0,138,9,74,3,15,4,4,0,0,0,115,27,28,3,13,86,16,0,3,0,184,8,17,0,51,8,5,0,0,0,93,3,4,0,0,0,0,0,0,0,12,4,0,19,11,5,9,0,3,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,3,7,6,8,0,5,0,30,92,198,35,126,127,56,0,30,5,667,3,3,0,0,3,0,0,0,0,11,0,3,3,0,0,3,0,0,0,13,59,15,121,3,4,9,33,16,3,267,35,3,44,4,0,0,10,13,0,103,56,16,20,0,4,9,4,25,0,141,20,78,0,38,7,4,3,6,0,164,23,92,3,15,7,7,4,3,0,154,49,41,8,10,91,23,6,5,3,240,17,32,0,55,6,9,5,0,0,131,3,9,0,3,0,0,0,0,0,24
POA2668,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,10,3,3,3,0,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,6,13,0,3,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
POA2669,8,15,0,8,4,0,0,3,0,39,13,24,0,3,0,0,0,0,0,48,16,8,0,0,17,0,0,3,0,44,3,0,3,6,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,6,66,50,7,22,27,5,4,14,0,192,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,0,21,0,0,0,13,14,0,82,6,0,0,0,0,0,0,0,0,13,71,3,8,0,0,0,3,4,0,92,8,17,0,8,4,0,0,3,0,39,13,29,0,3,0,0,0,0,0,51,26,8,0,3,17,0,0,8,0,56,6,0,0,9,4,0,0,0,0,21,0,0,0,0,3,0,0,0,0,3
POA2671,4,31,12,22,5,0,0,5,0,81,7,64,0,13,13,0,0,0,0,102,18,10,7,3,62,14,0,13,0,122,3,8,0,31,11,10,0,3,0,68,0,0,3,0,0,0,0,0,0,8,6,0,13,5,3,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,0,3,3,3,0,4,3,29,59,131,38,85,102,43,4,30,3,489,3,7,0,0,3,0,0,0,0,18,0,0,0,0,5,0,0,0,0,7,25,19,116,0,0,10,49,11,3,225,8,0,22,0,3,0,11,6,0,53,40,8,14,0,3,8,12,13,4,90,9,39,12,27,5,0,3,11,0,104,12,82,0,13,15,0,3,0,0,129,27,12,8,4,64,23,0,17,0,163,8,13,3,39,11,10,0,3,0,82,0,6,4,0,0,0,0,0,0,10
POA2672,0,11,0,3,7,0,0,0,0,19,3,25,0,3,3,0,0,0,0,36,3,3,3,3,7,4,0,3,0,26,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,16,45,4,22,24,12,0,7,0,122,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,20,0,0,0,7,3,0,49,11,0,5,0,0,0,0,3,0,25,15,0,0,0,0,0,0,0,0,21,0,11,0,5,7,0,0,0,0,32,3,40,0,3,5,0,0,4,0,51,9,7,3,3,7,8,0,3,0,34,0,0,0,9,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0
POA2675,4,13,0,10,7,0,0,3,0,41,3,25,0,0,0,0,0,0,0,31,16,0,0,3,10,0,0,3,0,42,0,0,0,12,9,0,0,4,0,27,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,17,37,41,11,29,38,9,11,24,0,201,5,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,20,5,30,0,3,0,8,12,0,82,5,0,6,0,0,0,3,5,0,17,37,8,0,0,3,0,3,8,0,67,8,13,0,11,7,0,0,3,0,44,5,31,0,0,0,0,0,0,0,40,21,0,0,3,10,0,7,3,0,51,3,0,0,15,5,0,3,7,0,35,0,0,0,0,0,0,0,3,0,3
POA2678,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,4,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA2680,20,256,16,117,25,17,0,23,3,480,42,302,3,58,24,6,0,13,3,450,98,103,16,66,356,112,3,68,0,823,26,96,0,195,63,18,0,33,7,440,5,31,4,3,8,9,0,14,0,68,12,9,80,58,40,29,0,33,0,258,0,0,0,0,6,0,0,0,0,5,6,3,0,9,3,3,0,11,6,38,7,10,0,20,22,13,0,27,11,111,250,851,164,542,583,214,18,252,34,2907,38,44,31,4,14,6,12,28,3,183,15,16,23,0,12,7,3,18,3,103,190,64,611,26,49,50,125,142,22,1269,124,11,196,6,13,13,25,80,3,470,92,63,47,4,15,8,17,45,4,291,33,334,16,130,27,17,6,26,6,610,54,389,5,66,25,9,6,24,4,581,212,186,33,73,392,168,32,104,4,1202,44,135,4,257,68,25,11,56,11,610,13,37,17,9,5,8,4,13,3,111
POA2681,0,18,4,12,3,0,0,3,0,38,3,19,0,5,4,0,0,0,0,37,12,3,0,0,24,4,0,5,0,53,4,3,0,8,0,3,0,6,3,29,0,0,0,0,0,0,0,0,0,0,3,0,8,3,3,6,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,14,30,51,16,33,45,16,0,27,4,223,8,3,3,0,4,0,0,7,0,23,3,4,0,0,0,0,0,0,0,7,12,3,51,0,0,0,9,15,4,106,3,0,9,0,0,0,5,3,0,32,11,10,3,0,5,0,7,6,0,40,3,19,4,12,3,0,0,3,0,42,3,24,0,7,4,0,0,0,0,44,18,9,0,0,29,9,0,5,0,71,4,10,0,13,0,3,0,6,3,37,0,0,3,0,0,0,0,0,0,5
POA2700,6,54,4,43,4,0,0,5,0,121,11,65,0,9,4,0,0,0,0,91,24,5,7,11,49,14,0,8,0,117,4,16,4,39,7,4,0,3,0,79,0,7,0,0,0,0,0,0,0,9,7,0,15,4,7,3,0,3,0,36,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,3,4,0,4,8,3,0,3,0,25,67,163,37,111,93,32,3,28,3,529,8,7,7,0,3,0,0,0,0,21,0,3,3,0,0,0,0,0,0,12,34,8,93,0,7,5,18,25,3,199,20,3,41,0,0,0,6,13,0,80,38,7,17,0,7,4,9,21,0,102,15,61,4,49,9,3,0,3,3,146,12,76,0,9,10,0,0,3,0,111,44,10,12,11,54,18,5,15,0,164,10,20,7,50,11,4,0,10,0,104,0,9,4,0,3,0,0,0,0,19
POA2701,10,27,3,12,3,3,0,4,0,62,10,47,0,11,3,0,0,0,0,71,10,5,0,3,32,7,0,0,0,60,7,14,0,21,5,3,0,0,0,55,3,0,0,4,3,0,0,0,0,11,0,3,9,6,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,3,3,0,0,3,19,52,104,18,62,51,17,0,14,5,326,0,6,4,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,4,13,11,54,7,4,3,15,15,3,121,8,0,20,0,0,0,4,0,0,33,31,5,9,3,0,8,3,8,0,57,10,34,3,13,3,3,0,4,0,68,15,56,0,12,3,0,0,0,0,85,11,8,0,3,39,14,3,6,0,85,9,20,0,37,3,6,0,3,3,81,3,0,0,4,3,0,0,3,0,16
POA2702,0,8,0,0,0,0,0,0,0,11,0,7,0,3,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0,11,0,3,0,8,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,9,8,15,0,0,8,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,0,0,3,7,0,29,0,0,7,0,0,0,0,0,0,6,13,3,0,0,0,3,0,5,0,25,0,6,0,0,0,0,0,0,0,12,0,13,0,3,0,0,0,0,0,22,6,0,0,0,9,0,3,0,0,20,0,3,0,9,4,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0
POA2703,0,0,0,0,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,15,6,0,0,0,10,3,0,8,0,23,0,4,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,21,6,10,11,5,0,13,0,71,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,3,21,0,0,0,3,3,0,34,0,4,3,0,0,0,3,0,0,7,3,6,4,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,7,0,18,0,3,0,0,0,0,0,18,4,0,0,0,10,3,0,8,0,24,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
POA2705,8,79,8,38,12,3,0,8,5,152,20,172,3,9,12,3,0,14,0,228,37,31,8,16,158,29,3,23,7,318,6,34,4,79,13,3,0,5,0,154,0,3,3,0,5,3,0,3,0,19,9,0,30,25,16,12,0,16,0,99,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,5,0,13,5,12,3,17,9,8,3,14,0,71,114,360,62,183,244,62,14,98,15,1151,11,25,9,0,6,0,0,7,0,59,6,8,8,0,4,0,3,4,0,46,94,31,258,13,24,18,79,62,18,593,34,0,79,5,4,3,13,23,4,157,50,31,24,3,4,8,10,19,12,158,9,112,5,43,12,3,3,11,5,197,30,215,7,13,12,3,0,15,0,302,72,49,16,15,171,39,12,46,7,430,11,47,9,101,17,3,3,21,0,206,3,3,0,0,5,0,0,3,0,24
POA2706,0,7,0,6,0,0,0,0,0,11,4,8,0,0,0,0,0,3,0,18,5,3,0,3,14,3,0,0,0,30,0,4,0,12,0,3,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,16,23,5,31,24,9,0,19,0,132,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,5,18,0,5,0,8,10,0,54,0,0,0,0,0,0,0,4,0,8,18,6,0,0,3,3,3,10,0,46,0,4,0,6,0,0,0,0,0,12,3,8,0,0,0,0,0,3,0,21,12,3,0,3,18,3,0,5,0,43,0,7,0,11,0,3,0,3,0,26,0,3,0,0,0,0,0,0,0,0
POA2707,10,7,0,10,4,0,0,0,3,31,3,32,0,3,3,0,0,0,0,39,11,3,0,0,17,3,0,0,0,39,3,0,0,7,0,0,0,3,0,23,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,37,47,4,20,33,6,4,9,3,168,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,31,3,23,0,0,0,4,10,0,70,8,0,8,0,0,0,0,3,0,22,24,3,4,0,0,0,5,3,0,46,10,13,0,11,4,0,0,0,3,36,4,38,0,3,3,0,0,0,0,55,22,8,4,3,17,3,3,3,0,56,6,0,0,10,0,0,0,3,0,25,0,0,0,0,3,0,0,0,0,3
POA2710,11,129,8,61,19,5,0,9,3,250,27,129,3,36,13,3,0,0,0,217,48,38,9,21,125,32,0,18,0,277,14,41,3,113,34,5,0,11,0,224,0,5,0,3,4,0,0,0,0,18,13,0,31,22,12,16,0,8,0,98,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,9,3,5,0,16,13,3,0,13,10,61,146,377,69,269,234,70,3,83,19,1276,7,14,11,3,3,0,0,4,0,36,3,8,9,4,0,0,0,7,0,25,84,25,181,9,10,7,75,54,8,452,36,8,80,4,9,3,15,29,4,186,118,27,26,3,21,7,17,54,4,273,17,149,8,67,19,6,0,10,3,290,32,158,3,38,13,3,0,0,0,251,101,67,17,22,137,41,12,27,0,424,27,58,3,137,34,9,0,21,0,294,6,14,8,3,4,0,0,3,0,32
POA2711,9,19,0,17,13,0,0,8,0,67,10,50,0,8,0,0,0,0,0,69,14,4,0,6,33,3,0,4,0,65,4,9,0,27,3,0,0,6,3,56,5,3,0,0,0,0,0,0,0,3,3,0,9,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,4,0,3,0,20,52,86,15,72,80,16,6,25,5,358,0,0,0,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,27,7,55,0,4,3,31,18,0,139,7,0,17,3,5,0,4,11,0,50,66,11,11,4,15,9,8,18,0,135,11,31,0,19,13,0,0,8,0,75,9,55,0,11,3,0,0,0,0,85,36,9,0,6,35,9,0,9,0,99,12,14,0,33,3,3,0,9,3,76,5,3,0,0,0,0,0,0,0,3
POA2712,4,10,0,5,3,0,0,0,0,27,3,19,0,3,4,0,0,0,0,25,4,5,0,3,15,7,0,3,0,34,0,11,3,13,3,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,16,40,12,33,31,11,3,12,0,149,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,11,0,22,0,0,3,6,7,0,57,3,0,3,0,0,0,6,0,0,16,29,3,9,4,3,0,0,3,0,51,3,12,0,4,3,0,0,0,0,32,6,20,0,3,4,0,0,0,0,28,11,3,0,3,21,7,0,3,0,43,0,10,3,20,3,3,0,0,0,38,0,0,0,0,0,0,0,0,0,3
POA2713,4,39,0,11,4,0,0,4,0,68,13,35,0,4,8,0,0,0,0,62,7,12,3,3,27,7,0,4,0,68,0,9,0,35,4,3,3,9,0,64,0,0,0,0,0,0,0,0,0,5,0,0,8,6,6,4,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,5,0,0,3,16,44,96,16,73,63,29,3,28,3,358,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,28,4,48,0,0,9,13,18,3,123,12,0,7,0,0,0,4,3,0,25,47,11,6,3,13,5,4,18,0,99,4,46,0,19,8,0,0,4,0,85,15,42,5,9,8,0,0,0,0,80,16,15,5,5,33,16,0,7,0,95,4,12,0,34,4,3,4,9,0,73,0,3,0,0,0,0,0,5,0,8
