POA_CODE_2016,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1_or2_st_bl_NofB_0_ib,Flt_at_In_1_or2_s_b_NofB_1,Flt_at_In_1_or2_s_b_NofB_2,Flt_at_In_1_or2_s_b_NofB_3,Flt_at_In_1_or2_s_b_NofB_4,Flt_at_In_1_or2_s_b_NofB_5,Flt_at_In_1_or2_s_b_NoB_6_m,Flt_at_In_1_or2_s_b_NoB_NS,Flt_at_In_1_or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4_or_m_s_b_NofB_0_ib,Flt_apt_4_or_m_s_b_NofB_1,Flt_apt_4_or_m_s_b_NofB_2,Flt_apt_4_or_m_s_b_NofB_3,Flt_apt_4_or_m_s_b_NofB_4,Flt_apt_4_or_m_s_b_NofB_5,Flt_apt_4_or_m_s_b_NofB_6_m,Flt_apt_4_or_m_s_b_NofB_NS,Flt_apt_4_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
POA2319,0,23,248,1224,712,95,16,57,2377,0,24,34,48,0,0,0,0,112,0,0,3,41,4,0,0,3,50,0,24,39,85,4,0,0,8,155,0,4,22,9,0,0,0,0,34,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,10,24,13,0,0,0,0,43,0,0,3,11,0,0,0,0,17,0,0,0,3,0,0,0,0,5,3,55,318,1330,718,95,16,71,2596
POA2320,10,80,715,4251,4577,692,127,220,10672,5,69,391,266,27,0,0,19,784,0,70,72,28,9,0,0,7,187,5,137,464,287,35,0,3,30,969,0,60,64,12,5,0,3,9,157,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,34,0,0,0,0,0,0,0,0,3,0,76,85,16,5,0,3,7,194,14,25,16,13,11,0,0,3,78,0,3,7,9,4,3,3,89,112,31,322,1289,4573,4629,699,129,349,12028
POA2321,5,41,267,1484,2246,297,64,66,4473,0,4,124,114,24,0,0,6,269,0,0,0,8,4,0,0,0,10,0,4,127,118,22,0,0,6,281,0,4,14,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,7,0,0,0,0,26,3,8,7,9,4,0,0,0,25,0,16,104,18,8,0,0,7,149,15,71,514,1632,2277,305,64,85,4954
POA2322,9,41,415,2915,2213,323,65,91,6081,0,23,157,56,0,0,0,0,241,0,4,29,8,0,0,0,0,35,0,32,182,55,0,0,0,3,279,0,7,9,0,0,0,0,3,22,11,23,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,9,0,0,0,0,3,55,12,65,19,0,0,0,0,3,96,0,3,0,4,7,0,0,3,20,30,168,626,2985,2227,325,66,98,6529
POA2323,4,64,555,3694,2859,434,77,129,7809,0,61,367,319,15,0,0,29,796,3,75,144,82,0,0,0,4,311,3,135,515,400,18,0,0,32,1104,7,169,180,14,3,0,0,11,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,172,180,14,3,0,0,11,388,3,13,3,13,7,0,0,7,50,0,26,71,6,4,0,0,4,117,21,410,1323,4123,2891,431,81,188,9467
POA2324,8,81,716,3563,2466,382,71,162,7442,3,36,416,174,25,0,3,22,679,0,29,86,65,35,0,0,7,222,3,64,506,237,59,4,3,34,905,3,28,60,19,0,0,0,26,144,0,0,23,7,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,28,86,28,3,0,0,31,180,10,69,62,26,5,0,0,120,298,0,3,7,8,9,0,0,8,34,26,237,1377,3864,2542,392,71,352,8858
POA2325,13,152,1292,4305,2276,353,85,200,8680,3,64,405,245,5,3,0,67,784,0,50,31,21,6,0,0,7,102,3,112,431,261,12,3,0,72,888,3,66,44,17,0,0,0,7,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,46,17,0,0,0,7,137,0,5,9,7,0,0,0,3,30,0,5,14,25,10,0,0,9,62,26,346,1799,4611,2297,356,87,287,9807
POA2326,3,45,413,1282,486,105,20,58,2416,0,31,64,26,0,0,0,7,121,0,0,0,0,0,0,0,0,0,0,31,64,26,0,0,0,7,121,0,7,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,15,0,0,3,4,4,0,0,0,9,0,0,0,0,0,0,0,0,9,3,74,479,1314,497,107,22,67,2566
POA2327,0,34,427,1409,464,69,11,68,2491,0,11,145,52,0,0,0,10,216,0,20,57,25,0,0,0,0,105,0,36,198,75,0,0,0,8,318,0,40,46,10,0,0,0,9,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,46,10,0,0,0,9,99,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,3,7,3,113,673,1487,469,69,9,88,2921
POA2328,4,19,76,359,260,43,11,24,794,0,0,42,9,0,0,0,3,54,0,0,0,0,0,0,0,0,0,0,0,42,9,3,0,0,3,55,0,0,7,0,0,0,0,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,16,26,0,0,0,0,0,0,0,0,3,0,0,3,5,11,0,0,3,24,3,20,125,377,271,47,11,41,899
POA2329,4,5,109,322,211,45,16,25,740,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,15,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,32,0,0,0,0,0,0,0,0,6,0,0,8,0,4,0,0,0,16,4,21,128,324,221,48,16,34,783
POA2330,16,41,416,2551,2431,424,76,100,6059,3,21,117,207,18,3,0,14,375,0,20,98,54,5,0,0,3,182,3,35,220,263,25,3,0,17,554,4,48,133,59,3,0,0,12,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,48,133,61,3,0,0,12,266,13,33,7,7,3,0,0,4,62,0,7,11,14,6,0,3,5,50,39,162,783,2893,2476,424,80,145,6997
POA2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2333,6,34,303,1856,1699,264,49,96,4301,0,77,131,117,23,3,0,16,374,0,28,75,41,4,0,0,3,148,0,106,205,163,25,3,0,19,520,0,0,17,8,0,0,0,0,23,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,28,3,9,3,7,0,0,0,3,20,0,0,3,8,3,0,0,7,21,13,147,523,2038,1732,272,45,124,4896
POA2334,0,18,107,414,348,36,12,17,948,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,14,115,426,343,36,12,23,972
POA2335,4,19,118,788,780,127,25,44,1902,0,0,31,44,0,0,0,3,80,0,0,3,7,0,0,0,0,10,0,0,35,48,0,0,0,3,93,0,7,15,3,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,3,0,0,0,3,26,0,0,4,0,0,0,0,0,5,0,0,0,10,10,0,0,0,27,7,30,170,851,791,134,23,51,2053
POA2336,0,11,89,401,274,42,10,17,844,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,10,27,8,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,8,0,0,0,3,44,0,5,31,0,0,0,0,0,40,0,0,0,4,0,5,0,0,14,0,26,147,421,271,50,11,18,951
POA2337,0,43,311,1066,871,164,36,50,2540,0,4,51,20,0,0,0,3,81,0,0,0,0,0,0,0,0,0,0,4,51,20,0,0,0,3,81,0,30,65,41,3,0,0,6,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,65,41,3,0,0,6,154,4,10,0,3,0,0,0,0,21,0,0,3,5,9,4,3,0,25,4,93,432,1145,884,161,41,67,2829
POA2338,3,27,74,295,118,19,9,12,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,29,77,302,116,19,9,12,572
POA2339,3,3,32,89,80,7,7,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,32,91,80,7,7,3,235
POA2340,14,160,1172,6827,5412,964,174,368,15098,13,182,884,219,24,0,0,101,1424,0,72,192,55,5,0,0,12,346,12,256,1078,273,30,0,0,120,1770,6,97,178,34,3,0,0,19,329,0,0,19,0,0,0,0,0,24,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,93,212,34,3,3,0,19,366,10,32,39,210,45,4,0,14,357,3,17,15,43,21,0,3,10,111,39,565,2522,7383,5506,974,177,539,17710
POA2341,0,15,138,326,90,15,0,20,605,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,15,0,0,3,5,0,0,0,3,9,0,0,0,0,0,0,0,0,0,6,24,146,332,92,11,3,22,629
POA2342,0,3,26,76,45,13,3,4,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,26,74,49,13,3,4,164
POA2343,0,23,213,894,511,71,27,43,1781,0,0,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,16,36,5,7,0,0,7,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,5,7,0,0,7,65,0,4,4,4,0,0,3,0,13,0,0,0,7,0,0,0,0,4,5,39,264,907,520,75,26,48,1886
POA2344,0,5,26,96,91,21,4,4,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,26,101,92,21,4,8,255
POA2345,0,3,29,116,84,14,5,3,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,116,84,14,4,3,261
POA2346,3,17,171,557,271,58,20,44,1132,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,5,25,3,0,0,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,25,3,0,0,0,4,41,0,3,0,9,0,0,0,3,13,0,0,0,3,0,0,3,0,10,8,28,192,571,272,56,17,59,1203
POA2347,5,14,129,382,164,32,4,29,759,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,5,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,3,18,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,3,0,8,14,23,138,381,164,37,3,40,803
POA2350,3,155,801,3450,2348,557,134,153,7596,4,74,490,142,12,4,0,25,751,0,29,76,20,3,0,0,6,143,4,104,568,161,20,6,0,28,892,5,139,229,45,4,0,6,17,457,0,9,26,6,0,0,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,148,259,56,5,0,6,25,508,3,8,9,11,3,0,0,3,36,0,10,16,33,16,3,3,10,74,21,428,1649,3705,2386,568,137,211,9106
POA2351,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
POA2352,3,12,63,500,291,61,11,18,968,0,3,9,17,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,9,17,0,0,0,0,25,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,3,3,20,78,522,294,61,11,17,1014
POA2353,0,10,35,174,102,16,3,10,351,0,3,15,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,26,61,178,101,16,3,12,398
POA2354,8,34,190,585,339,82,24,40,1300,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,14,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,14,0,0,0,0,0,24,3,0,5,6,0,0,0,0,16,0,0,7,6,8,0,0,0,23,12,37,216,604,353,89,24,43,1376
POA2355,0,17,39,114,48,13,3,10,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,27,39,115,48,13,3,10,258
POA2356,0,4,14,20,12,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,20,12,3,0,0,59
POA2357,12,45,189,690,370,73,14,43,1435,4,11,17,4,0,0,0,4,37,0,0,0,3,0,0,0,0,5,4,11,20,3,0,0,0,4,42,0,8,22,3,4,0,0,0,38,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,3,4,0,0,0,44,0,7,4,3,0,0,0,3,22,0,0,3,6,9,3,0,3,27,17,68,236,717,381,78,14,54,1571
POA2358,3,35,208,707,319,70,28,30,1403,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,12,0,11,20,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,3,29,8,3,9,0,0,0,0,0,23,0,0,0,4,0,0,0,0,4,7,53,240,712,322,70,28,36,1474
POA2359,3,8,35,126,70,13,0,11,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,12,37,125,70,13,3,11,272
POA2360,10,69,582,2285,1347,247,46,139,4725,0,33,46,47,3,0,0,11,141,0,3,14,4,0,0,0,0,26,0,37,64,49,4,0,0,11,164,7,106,190,24,7,0,0,24,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,106,194,24,7,0,0,24,351,9,16,3,9,9,0,0,4,50,0,11,25,43,14,0,0,3,98,25,237,865,2411,1380,247,46,177,5391
POA2361,3,20,55,157,66,11,3,6,320,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,6,15,0,0,0,0,0,0,0,0,3,3,23,53,160,69,16,3,13,344
POA2365,3,33,163,609,363,67,16,33,1284,0,0,13,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,21,0,4,14,7,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,7,0,0,0,0,29,4,0,0,0,3,0,0,0,8,0,3,0,5,4,0,0,0,12,4,38,194,625,371,67,16,30,1353
POA2369,0,13,57,144,70,5,3,7,298,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,17,60,150,72,5,8,7,317
POA2370,14,68,388,1392,629,110,30,87,2708,0,10,12,7,0,0,0,0,34,0,0,3,0,0,0,0,0,3,0,10,17,7,0,0,0,0,31,0,40,61,14,0,0,0,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,61,14,0,0,0,3,115,5,8,6,0,0,0,0,0,27,0,4,13,20,4,3,0,9,47,21,132,478,1427,638,109,28,100,2936
POA2371,7,23,105,206,96,13,3,12,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,8,0,0,0,3,0,0,0,3,6,9,32,103,207,99,13,3,18,489
POA2372,16,56,317,855,418,78,22,60,1815,4,14,23,13,3,0,0,0,53,0,0,0,0,0,0,0,0,0,4,14,23,13,3,0,0,0,53,0,9,17,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,3,0,0,0,0,30,0,13,4,4,4,0,0,0,23,0,3,0,6,0,0,0,0,14,17,98,361,874,424,80,17,63,1935
POA2379,0,0,9,41,44,8,4,7,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,14,41,44,8,8,7,115
POA2380,7,34,325,1601,1140,187,38,83,3420,0,14,54,42,4,0,0,5,128,0,0,20,0,4,0,0,3,32,0,14,75,43,12,0,0,7,156,5,47,119,12,3,0,0,11,188,0,0,15,3,0,0,0,0,18,3,7,20,3,0,0,0,4,38,0,0,0,0,0,0,0,0,0,5,57,149,17,3,0,0,15,248,3,4,6,6,3,0,0,0,26,0,0,4,10,8,3,3,3,24,16,109,560,1676,1164,189,41,112,3869
POA2381,0,11,59,192,109,34,4,7,422,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,4,3,11,62,193,112,34,6,12,436
POA2382,0,5,68,229,123,25,11,9,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,3,16,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,9,17,74,227,126,25,11,15,500
POA2386,0,3,19,47,26,11,4,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,3,8,19,47,31,6,6,7,124
POA2387,0,0,9,30,16,9,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,30,20,10,0,0,64
POA2388,0,18,99,351,242,53,13,27,802,0,12,36,0,0,0,0,3,54,0,0,0,0,0,0,0,0,0,0,12,36,0,0,0,0,3,54,0,4,12,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,18,5,14,3,3,4,0,0,0,27,0,0,0,0,0,0,0,4,9,5,41,154,361,244,53,13,38,909
