POA_CODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
POA2361,4,0,0,0,4,3,0,0,0,3,0,0,3,0,7,0,0,0,0,3,9,3,9,0,18,5,7,8,0,15,23,3,5,0,32,9,10,5,0,29,17,10,6,0,34,10,9,0,0,18,5,5,0,0,10,7,6,0,0,12,4,0,0,0,9,3,0,0,0,3,0,3,0,0,3,0,0,0,0,3,4,0,0,0,4,12,12,5,0,23,4,0,0,0,6,117,75,41,4,234
POA2365,12,0,0,0,17,9,0,0,0,12,0,0,4,0,12,3,0,8,0,16,21,0,5,0,26,15,7,17,0,45,54,18,22,3,102,32,28,15,0,75,46,34,26,3,112,42,40,10,0,92,24,33,5,0,58,24,40,8,0,71,33,55,7,0,92,23,22,0,0,51,3,17,0,0,24,8,3,0,0,10,18,15,3,0,29,35,55,15,0,104,13,4,8,0,29,427,378,154,15,964
POA2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,8,3,4,0,21,0,3,5,0,12,24,3,11,0,42,11,4,0,0,21,8,9,3,0,21,3,7,3,0,17,0,13,3,0,19,6,8,0,0,10,8,5,0,0,11,0,7,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,22,4,0,28,6,0,3,0,6,100,78,52,10,238
POA2370,9,3,3,0,19,14,3,0,0,18,11,4,22,0,34,5,0,20,0,28,69,9,31,0,106,31,15,42,0,82,184,27,45,3,263,78,37,41,9,161,105,75,25,3,211,95,80,23,3,196,45,56,13,0,114,55,41,8,0,100,57,76,4,0,139,30,59,5,0,99,20,24,0,0,39,9,12,0,0,20,10,25,0,0,35,53,93,27,3,180,23,6,18,4,49,896,636,332,28,1889
POA2371,7,0,0,0,8,3,4,3,0,8,0,0,0,0,3,0,0,0,0,4,18,3,9,0,30,8,0,3,0,10,35,5,9,0,54,19,12,13,3,39,17,11,9,0,33,17,10,3,0,34,4,7,0,0,9,3,3,0,0,14,0,13,0,0,17,3,0,0,0,8,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,12,13,0,0,24,6,0,0,0,7,177,77,50,7,309
POA2372,6,0,4,0,12,10,3,0,0,11,9,0,9,0,10,5,0,15,0,17,57,12,16,0,79,31,9,26,0,68,134,16,28,3,186,55,23,24,0,106,82,30,20,4,137,57,40,16,3,116,23,33,0,0,62,27,37,5,0,70,36,43,6,0,84,19,17,3,0,40,6,4,0,0,14,10,3,0,0,13,12,15,0,0,28,57,58,20,3,136,27,3,0,0,33,672,354,197,13,1229
POA2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,7,0,0,0,0,4,0,0,0,0,3,3,0,0,0,7,4,3,0,0,4,6,4,0,0,7,0,3,0,0,3,3,0,0,0,4,6,5,0,0,16,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,4,9,0,0,16,0,0,0,0,0,38,40,3,4,90
POA2380,9,3,8,0,15,3,3,3,0,11,11,0,13,0,28,0,0,13,0,16,40,4,32,3,84,21,8,66,0,95,161,21,44,3,238,70,43,49,3,167,99,58,47,4,213,94,92,29,3,218,56,77,27,3,164,69,102,13,6,191,114,181,16,0,308,81,136,5,5,219,49,76,3,0,129,36,59,4,0,101,59,97,4,0,163,74,140,38,3,252,36,9,20,0,74,1094,1124,438,40,2696
POA2381,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,4,0,3,0,10,7,3,10,0,13,26,5,15,0,38,12,9,3,3,28,16,11,3,0,34,9,8,4,0,28,6,9,3,0,21,7,9,0,0,19,9,13,7,0,31,6,10,0,0,17,6,6,0,0,12,4,3,0,0,10,3,6,0,0,13,5,18,5,0,30,5,0,3,0,9,133,122,64,9,321
POA2382,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,3,6,4,7,0,20,4,0,12,0,15,25,3,7,0,41,10,3,13,0,22,16,7,7,0,27,11,13,6,0,27,14,15,4,0,31,7,8,0,0,23,13,22,5,0,39,6,11,0,0,22,5,3,0,0,8,3,3,0,0,6,7,7,0,0,11,7,18,9,0,38,3,0,5,0,10,145,114,75,3,342
POA2386,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,3,8,0,0,10,4,3,0,0,9,0,3,0,0,3,3,6,0,0,7,4,0,0,0,6,4,5,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,7,0,0,0,4,33,37,7,0,78
POA2387,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,0,0,5,0,5,0,0,8,0,0,0,0,3,7,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,7,0,0,8,0,0,0,0,0,22,25,0,0,50
POA2388,4,3,0,0,11,0,0,7,0,11,0,3,4,0,8,0,0,8,0,8,16,6,4,0,25,4,3,13,0,28,30,3,8,5,43,19,14,14,0,40,15,23,13,0,53,14,23,11,0,52,12,17,0,0,33,18,30,3,0,54,24,37,4,0,61,15,24,3,0,40,13,19,0,0,28,10,10,0,0,13,12,15,0,0,24,14,35,13,0,56,6,3,9,0,13,227,255,117,4,612
POA2390,17,4,5,0,24,4,0,0,0,5,5,3,15,0,25,6,3,25,0,34,42,10,30,0,79,20,4,44,0,67,105,13,43,4,162,78,27,34,0,144,94,55,35,0,184,80,84,21,0,186,54,80,17,0,154,63,78,10,6,161,126,128,19,3,272,68,98,3,0,169,38,73,0,0,113,20,33,5,0,61,36,73,0,0,106,63,141,37,6,248,36,12,16,0,61,968,918,354,24,2261
POA2395,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,18,0,3,0,17,3,0,5,0,7,31,3,7,0,40,3,3,0,0,8,5,6,3,0,10,5,5,3,0,18,0,4,0,0,4,0,4,0,0,3,6,5,0,0,12,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,9,0,0,20,5,0,0,0,6,89,39,35,3,167
POA2396,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,6,3,6,0,15,0,0,4,0,8,26,0,8,0,36,12,3,3,0,18,13,8,6,0,24,15,9,0,0,29,3,9,0,0,10,0,3,0,0,3,4,8,0,0,17,3,3,0,0,8,0,3,0,0,5,0,0,0,0,3,7,3,0,0,6,6,14,7,0,22,9,0,3,0,13,105,70,42,5,224
POA2397,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,4,0,0,0,0,4,3,3,3,4,12,3,3,0,0,7,0,3,0,0,3,0,5,0,0,8,4,3,0,0,11,7,8,0,0,13,4,0,0,0,4,0,0,0,0,4,0,0,0,0,4,3,10,0,0,9,3,0,3,0,6,32,38,12,5,86
POA2398,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,4,3,3,0,0,3,3,0,0,0,4,3,3,0,0,7,0,3,0,0,5,3,4,0,0,4,3,0,0,0,5,0,0,0,0,0,3,0,0,0,4,3,8,0,0,8,3,0,0,0,3,34,25,4,0,59
POA2399,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,0,0,0,19,8,3,0,0,10,7,3,0,0,9,8,5,0,0,14,3,3,0,0,7,6,7,0,0,12,5,13,0,0,15,0,3,0,0,8,0,3,0,0,3,0,0,0,0,0,6,8,0,0,8,3,9,0,0,10,4,5,3,0,12,67,58,25,3,148
POA2400,13,3,16,0,29,6,7,9,0,24,3,0,20,0,27,3,4,32,0,42,36,5,39,4,81,14,11,59,3,80,95,21,71,7,189,52,27,48,9,137,76,59,55,8,203,75,84,27,8,189,56,71,27,0,159,77,72,17,5,164,124,155,21,10,308,63,89,8,3,163,38,57,0,0,99,20,32,4,0,54,50,70,0,0,124,67,152,52,6,280,39,22,32,3,99,913,941,545,62,2463
POA2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,4,3,0,0,0,6,3,3,0,0,4,3,0,3,0,7,4,5,0,0,7,0,0,0,0,0,3,3,3,0,4,5,4,0,0,15,0,5,0,0,5,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,15,0,0,0,0,0,39,40,11,0,91
POA2402,3,4,0,0,7,3,0,0,0,4,3,0,4,0,8,0,3,3,0,4,18,6,12,0,31,3,3,7,0,15,52,5,9,3,68,18,6,6,0,34,16,18,6,0,49,21,19,6,0,46,8,18,3,0,30,9,11,0,0,25,31,25,0,0,53,9,7,0,0,13,0,9,0,0,10,0,0,0,0,0,7,3,0,0,12,12,21,3,0,39,10,0,0,0,13,232,159,72,8,468
POA2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,8,5,3,0,16,3,0,3,0,9,17,7,0,0,34,8,4,0,0,14,4,5,0,0,15,7,9,0,0,22,3,4,0,0,14,5,4,0,0,9,5,0,0,0,4,3,9,0,0,10,3,4,0,0,9,0,0,0,0,3,0,3,0,0,8,8,10,3,0,19,4,0,3,0,4,89,80,21,0,189
POA2404,10,0,0,0,7,5,0,0,0,8,0,0,3,0,3,0,0,3,0,3,22,3,5,0,25,3,3,10,0,15,66,3,8,0,79,26,10,16,0,48,31,14,4,0,55,32,20,4,0,51,8,11,3,0,22,16,8,3,0,24,25,15,0,0,43,7,6,0,0,12,0,3,0,0,3,4,3,0,0,9,3,0,0,0,5,19,24,5,0,44,7,0,4,0,16,280,122,77,7,479
POA2405,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,3,9,3,0,13,5,3,0,0,9,5,0,0,0,5,0,4,3,0,5,11,8,0,0,14,3,3,0,0,13,5,3,0,0,4,0,0,0,0,0,3,3,0,0,3,5,12,0,0,14,3,0,0,0,7,54,47,17,0,116
POA2406,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,5,0,0,0,9,0,0,4,0,4,4,8,3,0,12,9,4,3,0,16,7,8,0,0,19,13,0,0,0,14,8,6,0,0,17,0,10,0,0,8,10,11,0,0,20,5,5,0,0,12,4,3,0,0,7,0,0,0,0,3,5,7,0,0,11,4,9,7,0,23,0,0,3,0,3,80,75,31,3,179
POA2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,8,4,0,0,11,10,4,0,0,8,5,10,0,0,10,3,0,0,0,3,9,8,0,0,10,0,3,0,0,0,0,5,0,0,4,3,0,0,0,5,3,0,0,0,6,0,11,0,0,14,0,0,0,0,0,40,45,3,0,93
POA2409,0,0,0,0,0,0,0,0,0,3,0,0,14,0,18,0,0,8,0,11,3,6,16,6,22,0,10,6,0,18,4,11,6,0,25,3,0,10,0,14,7,14,4,0,20,9,3,3,0,18,8,6,3,0,15,3,3,0,0,10,3,5,0,0,15,3,0,0,0,4,0,4,0,0,4,0,3,0,0,3,3,0,0,0,7,6,16,6,0,30,0,3,5,0,12,54,89,82,9,239
POA2410,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,8,0,0,0,8,4,3,0,0,8,3,0,0,0,3,7,0,0,0,8,0,4,0,0,8,3,4,0,0,9,4,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,35,25,9,0,72
POA2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,15,3,0,26
POA2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,3,0,0,10,0,0,0,11,7,0,0,0,4,4,3,0,0,6,3,5,0,0,9,0,3,0,0,3,3,3,0,0,5,5,5,0,0,13,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,4,6,0,0,15,0,0,0,0,0,40,47,14,0,101
POA2420,3,0,0,0,4,6,0,0,0,4,3,0,9,0,15,0,4,12,0,12,32,0,13,0,45,18,7,29,0,50,84,10,24,0,117,41,14,17,3,77,58,37,15,0,116,57,34,12,0,104,20,33,3,0,66,25,26,10,0,62,44,48,5,0,94,15,31,0,0,46,13,21,0,0,32,5,14,5,0,19,21,26,0,0,48,34,57,22,0,112,12,13,6,0,28,483,390,176,9,1055
POA2421,4,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,3,0,0,13,8,0,3,0,15,25,3,4,0,41,16,4,3,0,31,21,9,8,0,44,13,14,4,0,31,18,14,0,0,40,14,25,0,0,46,20,41,3,0,67,13,28,0,0,40,15,25,0,0,40,4,12,0,0,15,7,18,0,0,32,9,31,8,0,42,3,4,0,0,4,220,240,53,3,511
POA2422,9,3,0,0,19,11,0,3,0,16,12,0,8,0,21,3,0,12,0,14,52,4,22,0,80,23,10,28,0,58,162,18,26,3,208,72,37,33,3,147,108,49,18,6,179,78,47,7,0,131,35,41,4,0,79,38,32,4,0,82,43,52,7,0,100,27,48,0,0,74,10,19,0,0,37,6,11,4,0,20,11,13,0,0,30,58,65,26,0,152,17,5,7,0,34,774,454,225,13,1466
POA2423,5,0,0,0,6,9,0,5,0,13,4,0,3,0,3,3,0,10,0,17,34,8,8,0,51,12,0,34,0,43,106,12,13,3,133,41,21,21,0,82,51,22,16,0,92,28,24,5,0,60,17,21,7,0,43,22,23,5,0,51,23,24,0,0,48,11,19,0,0,26,6,7,0,0,13,0,7,0,0,9,9,3,0,0,11,37,44,6,3,96,10,3,5,0,26,422,237,144,11,816
POA2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,6,3,3,4,0,6,7,6,3,0,20,0,3,6,0,9,6,3,0,0,9,9,3,0,0,11,0,0,3,0,7,5,7,0,0,6,3,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,4,7,0,13,0,0,0,0,0,45,34,29,0,107
POA2425,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,3,0,7,0,10,10,0,3,0,16,3,0,8,0,15,41,3,9,0,53,16,12,7,0,40,22,23,7,3,52,22,18,4,0,42,15,23,3,0,37,13,17,8,0,29,16,28,3,0,48,18,14,0,0,32,6,14,0,0,17,0,12,0,0,14,12,11,0,0,18,10,20,8,0,37,12,3,0,0,10,210,191,68,9,483
POA2426,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,4,0,14,3,3,3,0,10,24,4,3,0,32,11,4,3,0,17,4,8,0,3,20,9,6,0,0,13,3,3,0,0,4,7,6,0,0,12,3,7,0,0,11,3,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,3,0,16,0,3,0,0,4,75,65,31,3,178
POA2427,18,0,0,0,24,7,0,0,0,7,7,0,3,0,6,3,0,7,0,5,45,10,13,0,62,26,4,12,0,38,173,7,19,0,196,70,15,20,3,104,85,22,9,0,111,69,18,8,0,93,20,24,8,0,56,26,20,0,0,47,28,20,0,0,48,16,12,0,0,31,3,3,0,0,5,3,3,0,0,9,13,3,3,0,14,31,30,15,0,77,14,4,3,0,16,645,189,124,11,968
POA2428,52,9,12,0,73,44,3,10,0,50,18,4,32,0,64,20,4,48,0,67,253,23,103,3,388,121,25,124,3,272,865,71,187,13,1136,367,98,167,19,649,457,173,135,19,783,310,178,84,5,584,128,140,45,0,313,154,115,36,0,314,215,198,38,9,463,115,151,10,0,275,46,69,3,0,116,34,49,4,0,91,78,78,11,0,156,209,250,109,6,576,112,22,36,0,164,3619,1655,1184,84,6544
POA2429,11,0,9,0,19,10,3,7,0,19,4,6,17,0,30,7,3,18,0,24,105,14,39,7,159,46,10,66,5,129,244,37,53,0,336,129,68,77,4,275,155,94,52,3,305,124,117,36,3,282,56,102,25,0,183,50,82,10,3,146,85,117,10,0,216,38,52,11,0,95,24,28,0,0,46,12,14,0,0,27,12,19,3,0,36,76,115,51,0,246,43,13,19,0,70,1228,899,502,28,2655
POA2430,45,13,22,0,82,30,5,22,0,61,38,4,82,3,122,28,0,94,0,124,234,45,129,3,416,164,50,256,14,479,976,115,243,16,1360,445,181,222,33,879,470,306,182,17,978,457,332,88,10,882,217,288,78,8,586,232,256,53,3,538,292,397,52,9,747,155,265,14,0,436,71,124,3,4,194,43,65,6,0,113,88,105,3,0,191,280,394,147,4,827,117,43,59,3,224,4374,2993,1756,132,9250
POA2431,8,0,3,0,12,3,0,0,0,7,7,0,5,0,17,4,0,11,0,12,55,5,13,0,74,21,3,30,0,59,216,9,34,5,259,95,25,39,7,162,106,31,22,3,166,72,36,17,0,124,32,37,10,4,79,42,27,9,0,70,54,50,7,0,112,23,47,0,0,69,7,24,3,0,35,3,12,0,0,13,19,12,0,0,26,36,57,20,0,118,26,4,10,0,35,841,376,227,14,1454
POA2439,3,0,0,0,3,6,0,0,0,6,3,0,0,0,4,3,0,6,0,9,24,0,12,0,42,24,3,13,0,42,88,10,11,3,111,48,19,17,0,84,48,20,8,0,79,40,33,11,0,95,15,25,7,3,49,23,20,7,0,51,25,49,0,0,77,13,20,0,0,43,3,17,0,0,15,3,11,0,0,9,7,9,0,0,17,26,42,8,0,81,14,0,8,0,16,423,281,124,10,834
POA2440,20,3,8,4,38,25,3,9,3,42,18,10,43,4,73,14,3,67,4,88,129,21,95,4,247,99,22,208,11,341,496,72,160,12,744,248,113,171,6,541,243,189,138,9,580,221,190,90,6,507,115,184,70,3,370,114,160,28,4,308,151,253,35,3,441,61,137,14,0,216,34,71,3,0,106,18,21,8,0,48,37,45,0,0,87,136,215,147,10,505,72,30,49,3,156,2249,1745,1348,88,5434
POA2441,13,0,0,0,17,9,0,0,0,13,5,3,3,0,16,7,0,12,0,16,40,6,14,3,58,19,10,26,0,58,105,20,25,3,152,44,30,23,0,100,49,42,19,0,116,41,41,19,0,107,28,36,6,0,70,28,42,3,0,74,40,60,3,0,104,23,29,0,0,57,12,18,0,0,32,9,3,0,0,8,12,11,0,0,27,38,77,14,4,135,9,8,0,0,18,532,439,169,15,1163
POA2443,20,0,3,0,21,12,0,4,0,18,17,0,7,0,24,6,0,21,0,28,95,12,24,3,133,56,10,47,0,112,407,21,46,3,472,172,38,49,4,265,203,49,38,3,291,119,60,22,3,207,61,63,12,3,136,47,32,12,0,95,78,64,11,0,152,41,49,0,0,90,20,26,0,0,49,6,12,4,0,24,17,18,3,0,41,98,98,34,4,236,45,6,11,0,59,1525,563,356,23,2469
POA2444,56,10,27,0,99,25,0,14,0,45,33,6,34,0,77,20,4,74,0,96,274,13,118,3,410,171,37,265,3,477,1121,88,282,15,1501,585,175,287,22,1073,714,325,265,19,1325,645,374,175,17,1211,284,349,116,6,759,338,314,98,9,762,520,691,93,10,1316,320,496,27,5,851,147,294,11,0,454,93,170,16,0,279,201,328,13,0,543,350,439,178,5,971,129,44,58,3,232,6025,4174,2146,137,12478
POA2445,11,3,4,0,13,10,0,0,0,6,11,0,4,0,16,3,3,6,0,14,48,4,10,0,63,38,8,32,0,79,178,19,18,3,219,117,23,48,0,189,122,45,35,3,200,80,69,13,0,165,42,49,15,0,108,49,53,14,0,112,66,117,15,0,199,41,81,7,0,124,24,54,0,0,78,18,22,4,0,39,13,43,0,0,60,64,98,24,3,189,21,7,0,3,33,949,698,256,17,1916
POA2446,15,3,6,0,29,12,0,0,0,13,3,0,19,0,29,4,0,28,0,38,82,11,42,0,131,47,15,77,0,140,296,28,72,3,401,166,64,100,5,338,166,146,75,11,399,175,159,34,6,374,96,137,25,0,258,91,111,28,3,230,129,210,18,0,361,56,122,10,0,186,30,66,0,0,105,25,48,8,0,78,46,69,3,0,114,105,153,66,3,327,36,15,26,0,80,1589,1358,637,38,3624
POA2447,16,3,5,0,23,13,0,0,0,16,8,0,8,0,19,12,3,4,0,18,51,12,23,3,95,37,9,43,4,96,192,26,57,0,268,96,42,38,8,183,111,58,33,3,207,113,87,19,4,223,45,64,9,0,113,45,56,12,0,116,67,89,11,0,169,34,62,3,3,100,13,25,0,0,38,7,11,3,0,22,13,16,0,0,31,56,73,34,0,166,26,7,11,0,45,935,650,330,27,1944
POA2448,14,3,8,0,26,22,3,0,0,22,8,3,13,0,27,7,3,33,0,43,76,9,40,4,125,39,7,65,3,110,307,26,75,11,420,128,42,60,6,238,136,62,46,8,256,108,53,35,4,199,53,59,11,0,122,49,52,11,3,112,72,98,7,0,180,40,45,3,0,84,9,34,0,0,47,11,19,6,0,37,24,21,0,0,53,71,97,50,0,217,34,8,17,3,58,1210,636,483,46,2375
POA2449,4,5,0,0,10,0,0,3,0,3,3,0,9,0,10,0,0,13,0,13,15,6,14,0,35,11,3,27,0,36,71,11,24,0,100,20,10,20,0,53,30,27,11,0,75,24,23,3,0,49,13,7,7,0,28,11,11,9,0,29,13,22,0,0,31,3,5,0,0,10,0,4,0,0,3,0,0,0,0,4,0,5,0,0,11,16,24,13,0,57,7,3,3,3,14,250,164,148,12,579
POA2450,55,20,27,0,102,28,11,19,0,55,26,11,50,4,90,21,3,74,0,97,242,38,138,4,424,122,45,247,13,430,746,107,275,11,1142,470,167,288,19,944,528,352,264,30,1171,517,376,176,19,1086,302,373,108,3,789,299,340,79,8,727,462,661,92,7,1231,260,425,29,0,713,132,262,8,0,402,67,194,11,0,271,170,270,12,0,451,299,565,195,3,1072,94,32,64,3,192,4843,4257,2161,128,11392
POA2452,12,6,9,0,29,5,3,6,0,15,5,7,21,0,29,4,3,48,0,54,96,13,58,0,167,49,19,115,7,182,345,40,141,3,530,178,78,121,7,386,182,113,114,0,412,194,170,68,6,441,90,141,34,3,264,90,131,27,3,248,144,223,35,0,395,85,148,6,0,245,33,85,3,0,121,15,46,3,0,59,23,53,3,0,80,103,172,73,0,347,29,12,19,0,58,1672,1455,905,41,4064
POA2453,3,3,0,0,10,9,0,3,0,14,5,3,9,0,17,0,0,9,0,12,28,4,9,0,37,15,6,13,0,40,45,9,17,0,73,40,20,10,0,72,41,26,17,0,85,33,33,5,0,73,24,16,8,0,48,24,15,0,0,47,21,21,0,0,43,10,16,0,0,29,4,10,0,0,19,3,3,0,0,4,3,10,0,0,13,36,34,15,0,81,12,6,7,0,25,373,238,120,9,736
POA2454,3,4,4,0,17,5,0,4,0,9,10,5,5,0,22,3,0,19,0,25,43,17,23,0,88,24,12,62,4,98,130,38,49,3,223,90,45,39,0,178,113,73,40,3,229,91,74,29,0,198,38,65,11,0,120,70,70,17,0,151,61,106,16,3,186,47,54,5,0,110,18,30,0,0,44,11,25,3,0,42,22,30,0,0,60,55,106,62,0,226,18,4,6,0,24,850,768,401,20,2037
POA2455,0,0,0,0,0,3,0,0,0,3,3,0,4,0,6,3,0,3,0,8,19,0,18,0,33,18,3,29,3,46,93,5,22,0,125,49,13,25,0,83,45,28,26,0,103,40,23,9,0,75,21,16,7,0,52,23,21,4,0,44,31,38,3,0,75,19,16,0,0,36,10,13,0,0,22,0,10,0,0,10,4,9,0,0,16,28,24,15,0,70,8,0,3,0,9,428,223,167,7,827
POA2456,28,9,14,0,46,4,3,3,0,9,11,8,16,0,31,5,0,20,0,29,97,12,44,6,159,78,14,89,0,178,318,48,91,4,464,181,72,91,7,359,209,121,69,10,407,174,154,64,5,397,92,147,35,0,281,108,127,19,0,255,154,227,32,4,419,81,147,5,0,237,40,98,3,0,141,21,48,3,0,69,28,65,0,3,100,115,187,69,0,368,38,18,18,0,74,1794,1514,684,42,4024
