POA_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
POA2427,546,172,99,8,823,251,16,1098,23,4,12,0,37,46,3,81,37,9,10,0,52,28,3,81,58,12,15,0,85,75,3,166,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,4,0,0,5,10,0,17,3,0,0,0,3,3,0,11,25,3,0,0,32,56,0,87,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,33,4,3,0,34,64,0,103,0,0,0,0,0,0,0,0,639,187,119,12,955,400,28,1379
POA2428,2682,1463,767,58,4958,1665,170,6793,486,75,139,11,705,760,43,1510,68,23,40,3,135,88,6,231,547,96,176,11,837,850,50,1740,83,26,92,3,212,380,31,615,60,19,41,3,112,173,18,306,125,25,52,4,203,181,18,405,0,0,0,0,0,0,0,0,268,69,179,14,530,731,64,1324,11,3,0,0,17,29,0,49,39,7,8,0,56,73,3,128,0,0,0,0,0,0,0,4,8,6,9,0,20,18,5,42,58,14,15,0,92,123,13,227,22,7,6,0,42,41,0,80,3578,1649,1145,80,6464,3408,296,10165
POA2429,1154,871,455,26,2498,878,87,3468,10,4,5,0,25,70,0,91,0,3,0,0,5,4,0,8,16,8,9,0,25,73,0,102,4,6,3,0,16,34,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,17,37,6,55,5,0,0,0,5,6,0,8,0,0,0,0,0,0,0,3,7,0,0,0,6,11,0,16,3,3,0,0,7,0,0,3,8,3,6,0,19,17,0,35,8,4,3,0,18,5,0,23,1191,893,475,27,2579,1014,94,3691
POA2430,3732,2852,1468,110,8159,2407,315,10879,263,47,108,8,422,656,32,1110,32,18,23,0,73,45,10,123,300,59,128,7,493,707,33,1238,108,33,78,7,226,508,36,768,9,0,0,0,13,30,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,114,33,77,13,237,537,33,814,18,3,4,0,22,41,0,72,53,4,6,0,62,73,4,149,0,0,0,0,0,3,0,3,5,11,8,0,22,16,3,34,75,14,19,0,109,134,9,253,40,20,9,0,67,37,3,111,4259,2976,1699,134,9068,3823,398,13290
POA2431,729,351,181,9,1266,481,40,1795,33,6,13,0,56,104,3,163,0,0,0,0,7,14,0,16,37,9,15,0,55,118,3,181,34,10,19,0,72,78,13,161,10,0,0,0,10,14,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,26,0,84,89,13,186,7,0,0,0,9,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,0,0,0,16,13,0,27,4,0,0,0,6,3,3,13,828,373,218,14,1435,703,59,2200
POA2439,400,275,112,7,797,202,29,1028,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,4,0,0,3,407,281,113,7,806,207,29,1040
POA2440,2075,1675,1219,79,5051,1760,226,7038,30,7,23,0,54,131,4,197,3,9,6,0,12,25,0,43,29,8,29,3,69,157,5,240,9,14,34,3,57,153,5,216,0,0,3,0,5,0,0,5,0,0,0,0,0,10,0,13,0,0,0,0,0,3,0,5,15,14,37,3,66,172,9,239,9,0,0,0,4,28,0,36,3,0,0,0,7,4,0,11,0,3,0,0,4,0,0,9,0,4,3,0,3,12,4,22,13,4,6,0,23,44,4,69,33,22,6,0,68,43,4,117,2159,1725,1291,88,5265,2186,245,7700
POA2441,492,423,157,18,1092,365,39,1494,3,0,0,0,4,8,0,13,0,0,0,0,0,0,0,0,3,0,0,0,4,8,0,13,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,0,0,9,6,0,17,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,3,3,0,0,0,5,0,0,4,6,0,3,0,14,16,0,30,5,3,0,0,9,7,0,16,511,433,156,21,1116,397,42,1556
POA2443,1191,515,264,14,1986,696,77,2757,161,15,27,0,198,289,14,500,13,3,14,0,25,33,0,58,167,19,42,0,227,322,14,559,39,16,26,0,83,112,4,203,3,0,0,0,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,31,0,83,124,4,211,60,8,3,4,74,152,5,233,29,0,0,0,29,56,0,83,0,0,0,0,3,0,0,6,3,0,3,0,7,13,0,18,94,5,7,4,115,216,6,337,8,0,4,0,11,15,0,30,1502,555,350,25,2422,1371,98,3895
POA2444,4265,3749,1364,86,9466,2392,336,12198,616,145,266,20,1056,1104,93,2251,264,101,146,12,522,319,36,879,886,251,414,31,1576,1421,132,3129,256,51,137,13,456,866,68,1394,99,23,66,9,199,286,39,524,308,53,70,3,437,465,71,973,0,0,0,0,0,0,0,0,661,127,276,21,1090,1620,174,2887,5,0,0,0,7,20,0,32,53,3,11,0,72,136,8,213,4,0,0,0,4,3,0,7,8,5,3,0,16,11,0,21,72,10,14,0,92,168,10,268,22,20,8,0,50,53,4,106,5909,4150,2079,140,12276,5654,653,18587
POA2445,885,678,221,12,1795,364,46,2207,11,3,4,0,21,34,0,56,9,6,12,0,16,16,0,35,17,5,13,0,42,44,0,87,4,0,8,0,14,47,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,19,47,3,64,14,6,0,3,26,34,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,0,3,25,33,3,62,0,0,0,0,3,4,0,11,924,692,250,17,1884,495,54,2427
POA2446,1450,1309,560,31,3349,824,99,4275,40,17,43,3,103,126,9,242,0,3,0,0,8,7,0,13,46,23,46,3,114,134,9,251,22,4,3,0,30,94,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,3,0,30,97,0,132,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,4,0,4,0,9,3,3,17,7,0,4,0,13,9,3,28,9,5,3,0,15,7,3,29,1530,1348,609,37,3519,1074,115,4710
POA2447,856,627,297,24,1797,589,70,2459,5,8,4,0,18,19,0,43,0,0,0,0,3,3,0,11,9,8,7,0,27,29,3,53,15,3,3,0,23,55,0,74,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,23,59,0,79,9,0,0,0,9,5,0,16,13,0,3,3,20,18,0,40,0,3,0,0,3,3,0,6,4,0,4,0,13,13,0,24,32,3,9,3,44,39,3,84,4,3,3,0,11,7,0,18,911,641,316,27,1896,724,76,2698
POA2448,998,579,379,34,1993,874,97,2958,27,11,16,0,56,114,7,180,8,6,11,0,25,6,3,37,40,12,26,0,85,124,7,219,47,15,42,4,116,193,7,315,9,6,9,0,25,24,3,48,11,0,0,0,11,14,0,24,0,0,0,0,0,0,0,0,68,17,55,4,142,229,11,382,20,0,0,0,24,39,0,62,55,4,0,4,66,114,6,185,0,0,0,0,0,0,0,0,6,0,3,0,10,4,0,16,77,5,6,6,98,163,8,260,0,0,3,0,7,7,0,20,1186,627,463,44,2322,1399,124,3842
POA2449,239,153,139,13,542,246,36,826,0,3,0,0,6,10,0,15,0,0,0,0,0,0,0,0,0,3,0,0,6,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,4,0,3,0,0,3,0,0,3,3,5,0,0,11,3,0,11,0,0,0,0,3,3,0,4,243,166,139,12,559,259,37,862
POA2450,3711,3714,1424,84,8939,2084,369,11398,218,101,175,6,507,489,37,1026,272,138,150,8,566,387,70,1023,491,240,324,19,1077,867,106,2051,227,146,233,22,619,822,108,1549,44,21,25,3,91,111,15,226,88,22,23,3,124,151,14,301,0,0,0,0,0,3,3,7,353,187,274,26,842,1092,144,2079,17,6,8,0,37,94,3,138,37,14,15,3,60,90,3,154,0,0,0,0,0,3,0,9,8,7,0,0,13,6,3,18,62,23,21,3,112,192,11,310,57,37,13,0,113,79,15,208,4676,4206,2070,129,11086,4320,640,16044
POA2452,1302,1314,659,30,3303,909,156,4373,159,59,104,3,326,364,25,716,35,21,29,3,85,57,10,151,196,81,130,4,412,425,34,872,92,29,76,3,196,256,27,480,4,6,12,0,25,42,3,68,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,101,36,81,3,223,301,35,555,6,0,0,0,6,4,0,9,10,0,0,0,13,32,0,43,0,0,0,0,0,3,0,3,5,0,4,0,10,3,0,12,20,4,4,0,28,42,3,72,9,8,3,0,23,11,0,36,1629,1439,879,40,3986,1691,226,5904
POA2453,351,234,109,3,710,356,30,1093,3,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,7,7,0,3,0,10,7,0,17,364,241,114,3,722,386,27,1140
POA2454,785,726,360,14,1889,638,89,2616,14,14,9,0,32,42,5,80,4,10,4,0,13,3,0,16,18,17,8,0,47,42,5,98,3,4,12,0,19,12,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,0,19,12,0,34,5,0,0,0,5,12,0,21,5,0,5,0,11,18,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,16,0,5,0,19,37,0,58,3,9,0,0,12,6,0,17,827,755,384,14,1990,736,100,2825
POA2455,373,191,140,6,705,275,39,1018,16,11,11,0,41,50,0,94,9,3,0,0,18,18,0,31,27,20,14,0,61,64,0,126,9,0,3,3,22,55,0,76,3,0,0,0,3,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,3,24,61,0,85,3,3,0,0,5,26,0,34,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,29,4,42,3,0,0,0,8,3,0,9,420,214,160,6,806,434,42,1288
POA2456,1526,1376,581,35,3524,899,131,4560,46,31,24,3,95,111,4,213,40,29,26,0,97,76,8,175,80,59,44,3,191,182,15,387,6,3,7,0,13,42,4,66,4,16,0,0,20,5,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,10,0,35,50,10,90,27,0,0,0,27,30,0,62,41,8,8,0,55,81,6,147,15,0,0,0,20,22,0,36,0,3,0,0,5,0,0,6,86,8,8,0,102,133,5,247,15,3,3,0,17,19,3,42,1712,1470,650,43,3873,1289,169,5330
POA2460,2966,2538,1319,102,6920,2248,310,9477,83,13,14,4,111,262,6,383,38,22,56,3,110,106,12,234,119,31,70,3,228,367,17,611,65,16,60,4,144,359,17,521,0,0,3,3,5,21,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,66,16,59,11,154,383,17,556,11,4,5,0,21,48,3,71,3,0,0,0,5,16,3,22,4,14,9,0,26,28,0,53,8,0,7,0,14,4,0,19,30,18,21,3,69,99,7,171,35,14,12,0,62,25,0,88,3212,2621,1478,118,7429,3119,359,10909
POA2462,293,185,99,9,584,235,23,849,0,0,0,0,3,17,0,17,3,0,0,0,3,5,0,9,6,0,0,0,9,18,3,32,0,0,0,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,13,0,0,0,0,3,11,0,15,5,0,0,0,13,21,0,30,8,0,3,0,5,3,0,12,9,5,0,0,6,3,0,11,22,7,3,0,29,39,3,72,3,0,0,0,3,0,0,4,320,195,107,9,634,310,27,968
POA2463,1024,667,267,19,1980,582,63,2622,11,9,8,0,25,47,0,74,8,3,3,0,10,12,3,29,14,12,13,0,35,64,0,100,12,4,4,0,18,28,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,0,18,28,3,46,19,3,3,0,25,49,0,73,0,0,0,0,0,3,0,6,3,0,0,0,0,7,0,7,3,3,0,0,7,11,0,18,29,6,3,0,35,64,0,101,3,6,0,0,9,7,5,20,1080,682,284,19,2075,742,74,2891
POA2464,915,430,194,22,1561,577,51,2191,42,14,26,0,85,107,4,196,26,10,10,0,49,45,7,103,74,27,35,0,135,153,13,298,38,15,32,0,88,112,13,216,19,4,0,0,24,22,4,51,0,0,0,0,3,8,0,10,0,0,0,0,0,0,0,0,55,20,36,0,117,144,12,276,5,0,0,0,7,5,0,19,27,0,0,0,31,44,0,75,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,15,36,0,0,0,41,57,7,107,8,9,3,0,18,10,0,21,1090,482,274,24,1859,935,89,2888
POA2465,38,23,14,0,72,33,13,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,23,14,0,72,34,13,121
POA2466,260,74,60,7,407,194,19,619,6,3,9,0,15,19,0,40,3,0,4,0,8,3,0,7,15,3,7,0,24,26,0,46,18,0,9,0,25,44,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,0,25,44,0,68,14,0,0,0,17,17,0,34,12,0,0,0,11,16,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,32,35,3,69,0,0,0,0,3,0,0,6,323,81,78,7,493,297,18,810
POA2469,537,265,161,20,982,481,50,1510,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,16,3,0,0,15,39,4,57,0,0,0,0,6,5,3,11,3,0,0,0,5,3,0,7,5,0,0,0,3,0,0,12,27,4,0,0,30,50,5,84,3,3,0,0,5,7,3,11,559,271,164,19,1022,535,55,1611
POA2470,1468,1423,705,66,3667,1199,125,4983,11,5,9,0,19,45,0,63,0,0,0,0,3,10,0,8,11,5,8,0,23,49,0,77,45,30,49,8,138,333,26,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,49,8,138,335,26,495,13,0,3,0,16,31,0,51,5,0,0,0,8,19,0,20,0,0,3,0,4,0,0,4,5,3,3,0,10,7,3,20,19,5,11,0,35,56,7,96,9,3,3,0,8,7,0,15,1552,1468,770,77,3871,1644,158,5666
POA2471,246,245,103,11,603,168,35,814,0,0,0,0,3,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,7,3,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,5,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,3,0,9,0,0,0,0,0,3,0,4,257,245,107,11,623,188,37,847
POA2472,188,176,83,7,445,147,12,604,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,4,3,0,0,0,3,5,0,4,0,0,3,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,4,3,5,0,0,10,35,0,46,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,7,8,7,4,3,18,34,0,54,0,0,0,0,3,0,0,6,198,188,88,9,475,185,15,678
POA2473,269,173,90,5,542,181,24,750,62,22,24,0,102,142,14,257,30,23,25,3,75,50,12,137,93,38,48,3,181,184,20,388,25,12,9,0,51,71,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,9,0,51,71,3,128,22,0,3,0,24,25,0,48,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,26,4,3,0,29,25,0,57,0,0,0,0,0,3,0,4,410,226,151,12,806,470,53,1327
POA2474,754,505,287,20,1561,709,79,2350,0,0,0,0,0,10,0,15,0,0,0,0,0,4,0,4,0,0,0,0,0,14,0,13,7,0,15,3,20,40,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,3,20,45,0,63,0,0,0,0,0,10,0,12,0,0,0,0,3,6,0,9,0,0,0,0,0,3,0,3,0,0,0,0,5,10,0,12,6,0,0,0,7,29,0,42,8,3,0,0,11,6,0,17,769,514,299,21,1609,798,84,2488
POA2475,50,23,22,3,96,41,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,50,28,23,3,97,43,3,144
POA2476,116,60,37,3,219,97,4,319,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,122,65,37,3,224,106,4,329
POA2477,1314,1217,429,38,2998,771,84,3855,85,43,68,3,194,259,13,459,10,7,10,0,28,31,4,57,93,45,72,4,218,288,11,519,27,10,29,0,63,70,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,29,0,63,78,3,144,3,0,0,0,3,15,0,23,9,0,0,0,9,10,0,24,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,19,0,0,0,21,31,4,50,9,8,0,0,15,10,0,30,1451,1283,535,47,3315,1178,101,4593
POA2478,2451,2139,722,63,5376,1358,246,6974,392,208,217,7,826,776,57,1662,353,199,184,7,741,609,76,1426,741,405,404,14,1565,1383,138,3090,86,45,62,5,200,203,24,429,44,6,24,0,68,73,11,158,24,0,0,0,23,25,5,55,0,0,0,0,0,0,0,4,146,50,84,8,293,301,40,638,19,4,10,3,39,110,0,148,59,8,19,0,93,161,5,255,0,0,0,0,0,0,0,0,3,0,3,0,7,8,3,20,87,15,36,3,137,276,11,422,15,17,3,0,34,30,8,68,3445,2629,1246,87,7409,3351,436,11200
POA2479,478,531,162,7,1182,305,68,1552,3,4,3,0,11,6,0,24,0,0,0,0,0,0,0,0,3,4,3,0,11,6,3,21,6,0,3,0,9,13,0,19,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,3,4,3,0,11,21,0,32,0,0,0,0,0,3,0,3,3,0,5,0,4,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,8,15,0,27,4,5,0,0,13,8,3,20,495,551,170,7,1226,351,74,1645
POA2480,3958,3925,1979,137,9998,3243,645,13888,173,54,141,5,378,662,42,1083,64,27,79,9,182,250,34,464,242,80,223,17,555,909,74,1542,82,41,91,13,222,401,55,670,11,0,14,0,29,58,6,86,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,91,46,107,13,249,457,56,764,15,6,10,0,32,128,0,163,10,5,6,0,23,32,3,61,0,3,6,0,15,26,0,39,61,46,12,3,116,27,0,144,87,60,40,3,183,213,5,404,18,23,11,3,52,37,0,94,4393,4132,2352,171,11045,4863,784,16689
POA2481,809,770,314,28,1927,588,322,2834,63,42,40,4,149,102,55,302,48,52,34,0,137,53,41,233,113,93,69,3,281,154,96,537,56,36,31,3,128,158,36,314,7,3,4,0,11,5,7,22,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,10,66,40,34,3,146,170,37,348,9,4,3,0,18,51,3,73,14,4,10,0,29,45,5,77,0,0,0,0,0,11,0,11,9,0,4,0,8,11,0,21,28,10,15,0,62,117,7,186,26,5,4,0,36,46,8,86,1043,927,436,42,2452,1074,475,3997
POA2482,488,551,326,14,1376,544,127,2048,7,3,5,0,16,16,0,34,0,0,0,0,3,3,0,7,4,6,5,0,20,18,0,38,9,7,10,0,27,52,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,10,0,31,57,3,83,7,3,0,0,7,15,0,21,0,4,0,0,3,19,0,27,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,3,5,4,3,0,18,39,3,58,4,3,8,0,10,19,7,33,513,573,350,14,1451,675,141,2265
POA2483,925,941,489,29,2383,823,211,3410,13,7,25,0,44,47,3,96,26,18,31,0,77,48,3,126,46,24,58,0,124,90,8,225,21,4,33,0,56,142,11,214,4,4,14,0,19,29,4,53,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,10,28,5,47,0,79,182,18,278,16,3,3,0,25,53,3,78,6,0,4,0,10,28,0,42,0,0,0,0,3,3,0,6,9,3,5,0,21,17,0,35,29,13,13,0,57,94,10,153,11,5,4,0,23,19,3,42,1028,987,611,35,2663,1201,244,4103
POA2484,1848,1751,868,49,4513,1293,229,6030,14,16,26,7,61,114,9,181,4,12,8,0,24,31,9,58,20,20,36,7,84,147,10,240,70,9,25,5,110,263,17,385,3,0,0,0,3,20,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,9,25,5,108,278,20,405,6,3,3,0,15,43,3,58,3,3,0,0,7,13,0,28,0,0,0,0,0,4,0,11,0,0,0,0,3,4,0,3,13,7,4,0,28,68,4,101,10,18,5,0,35,14,4,54,1962,1806,937,61,4763,1799,262,6832
POA2485,783,669,341,34,1831,614,121,2568,243,77,103,9,434,427,42,904,157,63,93,4,316,250,33,592,398,139,189,16,750,676,80,1504,160,61,97,5,319,423,50,790,144,52,104,8,304,280,36,618,247,41,32,6,326,237,19,577,3,0,0,0,3,0,0,3,546,149,235,19,954,938,104,1993,11,0,0,0,13,26,0,38,19,4,3,0,25,56,0,89,0,0,0,0,0,0,0,0,0,4,0,0,5,6,0,14,37,7,5,0,46,84,3,136,9,3,0,0,18,15,0,30,1780,972,771,72,3598,2331,305,6236
