POA_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
POA2179,0,0,0,18,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,22,15,6,7,104,15,27,32,86,45,39,40,28,17,337,224,384,396,826,393,355,311,208,117,3223,0,0,0,0,0,0,0,0,0,3,385,706,722,976,494,322,202,105,24,3933,0,0,0,12,0,5,0,0,0,13,0,0,0,7,0,3,3,0,0,14,0,0,4,13,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,3,13,50,38,22,19,7,0,155,0,0,0,3,0,7,28,18,3,59,0,0,0,8,0,0,4,0,0,18,0,3,3,13,20,18,16,12,0,87,0,3,3,23,8,9,10,0,0,59,0,0,0,3,0,3,0,0,0,9,0,4,3,3,0,0,6,5,0,18
POA2190,0,4,16,85,64,73,22,13,4,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,42,52,245,149,97,61,50,28,735,42,104,125,240,127,106,72,45,23,892,901,2040,1896,3389,1610,1312,821,569,343,12885,0,0,4,7,4,3,3,0,0,20,1709,3691,3052,3178,704,495,327,253,214,13612,0,15,23,158,65,31,3,0,0,299,0,0,0,0,0,3,0,4,0,12,0,0,0,3,3,4,3,0,0,9,0,5,0,3,0,0,0,0,0,13,0,0,3,12,7,0,7,0,0,29,0,7,18,84,66,73,34,24,26,337,0,0,0,3,3,4,15,9,6,38,0,5,10,47,45,53,28,23,12,223,0,0,0,3,12,32,23,9,17,102,0,3,14,45,38,42,25,8,0,183,0,0,0,3,3,0,0,3,0,10,0,3,0,3,8,3,15,8,8,45
POA2191,0,0,4,6,13,14,7,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,32,32,31,31,13,3,154,0,17,19,27,29,22,22,17,6,163,187,398,391,836,496,374,289,197,88,3262,0,0,0,0,0,0,0,0,0,0,402,783,618,965,387,177,122,73,47,3558,0,3,0,19,0,3,0,0,0,24,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,3,0,6,5,0,0,0,19,0,6,21,101,87,59,23,27,4,332,0,0,0,3,3,3,4,6,0,14,0,0,0,0,9,14,9,6,3,35,0,0,0,12,11,9,10,7,4,59,0,0,0,6,7,10,9,3,0,35,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,5,3,3,15
POA2192,3,0,23,83,58,41,29,3,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,17,37,181,93,63,46,38,9,490,31,35,40,114,66,51,55,31,4,441,404,702,781,1883,864,684,553,369,144,6386,0,0,0,0,0,0,0,0,0,0,689,1214,1058,1483,557,257,136,92,70,5569,7,8,47,230,17,12,0,0,0,312,0,0,0,12,5,3,0,0,0,21,0,0,0,3,0,5,0,0,0,13,0,0,0,0,3,0,0,0,0,6,0,0,0,12,4,3,8,3,0,26,0,5,59,206,147,150,46,43,10,677,0,0,0,0,3,0,8,5,0,20,0,3,3,24,11,14,14,7,0,87,3,11,3,22,21,9,18,4,6,88,0,3,12,32,34,31,18,3,0,134,0,0,4,3,7,0,0,3,0,18,0,0,0,9,5,0,3,0,0,19
POA2193,0,3,31,77,39,34,14,5,3,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,34,167,99,89,73,44,8,536,15,32,47,169,62,46,48,22,8,463,399,804,891,2410,1213,866,659,403,143,7783,0,0,0,0,0,0,0,0,0,0,760,1460,1282,2292,1089,623,305,125,52,7999,0,4,8,83,3,5,0,0,0,102,0,0,0,0,9,3,3,0,0,15,0,0,0,0,4,0,3,0,0,8,0,0,0,14,3,3,3,0,0,24,0,0,0,7,7,8,3,0,0,22,0,13,162,316,158,138,67,34,16,907,0,0,0,3,6,5,3,8,0,26,0,0,0,3,3,15,18,10,5,51,0,12,8,71,94,45,38,7,3,286,0,0,5,27,12,14,12,3,0,66,0,0,0,20,5,3,3,0,0,32,0,0,5,18,7,0,9,7,3,46
POA2194,0,7,74,186,97,115,36,15,14,542,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,11,6,20,29,173,67,68,41,30,6,442,44,52,93,234,88,76,45,37,17,694,721,1068,1711,4369,1602,1327,686,520,217,12219,0,0,0,3,0,0,0,0,0,7,1284,1649,1405,1577,457,284,171,76,62,6954,12,20,45,340,33,9,3,0,0,459,0,0,0,6,0,4,0,0,0,12,0,0,9,16,3,8,4,3,0,36,0,0,0,5,0,0,0,3,0,10,0,0,0,11,4,0,6,0,0,25,26,117,590,1864,1158,916,336,272,110,5391,0,0,0,3,0,9,3,0,0,16,0,0,8,13,10,14,7,11,3,65,3,0,5,28,20,14,25,3,7,108,0,7,0,59,35,30,22,10,0,157,0,0,3,5,7,0,0,0,0,19,0,0,0,6,0,3,4,3,0,18
POA2195,0,3,44,150,123,126,35,21,12,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,82,103,356,143,94,52,28,11,895,106,120,76,320,82,66,50,62,54,933,1402,1882,1518,4382,1239,990,600,387,216,12616,0,0,3,16,8,0,0,0,0,30,2331,2562,1483,1427,364,223,170,110,54,8722,97,260,397,2848,318,137,12,0,0,4058,0,0,0,3,3,0,0,3,0,11,0,0,0,7,3,12,6,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,4,5,3,8,3,4,0,25,0,6,51,165,164,189,69,54,14,718,0,0,0,0,0,3,0,13,0,19,24,16,3,93,17,30,29,12,9,233,0,4,3,18,11,15,16,5,3,71,0,3,17,97,60,65,28,6,0,280,0,0,0,3,3,0,5,0,0,8,0,0,0,6,7,0,3,0,0,16
POA2196,0,12,61,229,169,149,31,23,11,688,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,57,101,385,171,157,103,59,20,1063,60,125,140,283,157,119,77,74,32,1064,1148,2273,2283,4444,1958,1650,998,684,306,15740,0,0,0,9,0,0,3,0,0,10,2144,3937,3224,3697,1070,626,411,284,188,15581,12,27,89,520,79,33,9,0,0,764,0,0,0,14,0,3,0,0,0,22,0,0,0,16,13,10,9,3,0,54,0,0,4,4,3,0,0,0,0,16,0,0,0,5,14,11,11,4,0,36,3,12,73,276,198,247,87,51,35,975,0,0,0,3,8,5,17,19,3,52,12,19,11,139,50,47,44,10,3,326,0,4,12,27,30,26,29,15,8,149,0,3,10,75,48,64,17,6,0,233,0,0,0,3,4,0,0,0,0,13,0,0,3,8,12,6,5,6,5,44
POA2197,0,10,21,126,66,79,26,11,3,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,81,51,38,21,30,10,277,20,26,25,54,32,28,25,11,9,230,340,705,651,1177,560,463,364,227,117,4603,0,0,13,18,5,0,0,0,0,37,615,1259,1026,1223,369,311,250,148,99,5305,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,0,17,0,0,0,3,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,12,0,0,3,34,19,20,12,12,3,107,0,0,0,0,10,3,11,11,0,33,0,0,6,12,8,10,6,6,0,41,0,0,0,9,6,17,19,13,10,73,0,0,3,9,9,7,6,3,0,44,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,11,7,7,37
POA2198,3,0,17,84,56,43,9,7,9,215,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,4,0,8,9,71,37,24,22,25,18,220,15,22,29,50,31,34,25,15,11,240,352,643,580,1158,527,447,458,248,244,4658,0,0,0,0,0,0,0,0,0,3,609,1215,957,1417,442,302,446,191,185,5764,0,0,3,4,0,0,0,0,0,8,0,0,0,4,3,3,3,3,0,17,0,0,0,0,5,3,0,3,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,4,5,4,0,3,0,20,0,3,5,29,17,13,8,6,0,76,0,0,0,0,4,6,10,16,0,38,0,0,0,16,12,14,14,10,0,74,0,3,3,11,9,15,15,22,6,91,0,0,3,9,5,11,3,0,0,28,0,0,0,4,0,0,0,0,0,7,0,0,0,3,0,3,17,9,3,38
POA2199,4,13,72,410,256,225,83,36,17,1113,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,10,4,27,40,180,69,60,46,31,29,484,29,75,74,140,81,66,43,43,26,561,652,1270,1166,2513,1068,1012,618,410,300,9012,0,0,3,15,3,3,0,0,0,35,1269,2214,1814,2084,484,490,304,230,217,9104,0,4,10,45,6,4,0,0,0,70,0,0,0,3,3,3,5,0,0,18,0,0,0,6,6,3,0,0,0,23,0,0,0,0,3,3,0,0,0,6,0,0,0,6,6,12,12,3,0,35,0,6,34,132,71,76,29,20,6,384,0,0,3,3,0,6,12,9,4,32,0,6,6,38,17,23,8,7,3,119,0,0,0,6,15,11,22,11,12,81,0,5,10,28,15,16,12,4,0,91,0,0,0,4,4,0,3,0,0,20,0,0,3,0,3,4,22,11,6,53
POA2200,11,54,329,1179,618,504,193,108,43,3054,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,11,27,105,139,558,233,164,95,70,32,1435,143,208,226,548,216,174,121,97,50,1779,1847,2856,3063,6890,2576,2202,1330,887,430,22080,0,0,11,40,10,8,0,3,0,73,3247,4732,3688,4101,820,650,405,248,234,18127,7,23,79,472,55,28,3,0,0,669,0,0,4,31,7,7,12,3,0,72,0,3,4,10,16,15,11,5,0,68,0,0,3,12,0,0,0,0,0,19,0,0,0,15,14,13,10,3,0,50,5,25,126,627,394,380,134,114,28,1842,0,0,0,4,8,12,18,17,3,56,24,37,39,225,58,66,55,43,6,552,0,6,13,32,15,30,32,20,19,164,5,3,8,98,50,62,24,16,0,277,0,0,0,4,3,0,4,3,0,14,0,0,4,11,3,11,40,10,7,95
POA2203,0,0,22,65,26,32,9,8,0,163,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,3,12,18,158,60,53,59,27,13,401,15,36,47,213,73,51,38,28,13,528,383,659,749,2645,1091,724,497,316,115,7168,0,0,0,0,0,0,0,0,0,0,673,1208,1109,2847,1136,644,276,93,45,8036,0,0,8,32,5,4,0,0,0,46,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,35,7,0,0,0,0,43,0,0,0,14,5,3,10,0,0,35,0,4,23,59,50,37,17,5,8,200,0,0,0,4,5,0,12,0,3,29,0,0,0,6,8,9,11,7,3,41,4,21,20,195,114,66,43,18,3,469,0,0,3,22,11,4,11,3,0,60,0,4,0,19,9,3,0,0,0,34,0,0,4,21,9,11,7,3,0,62
POA2204,0,14,107,270,157,173,50,39,20,834,0,0,0,3,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,6,3,10,42,243,90,113,97,67,44,706,33,56,109,425,122,90,64,51,25,976,686,1093,1497,5284,1727,1341,894,659,340,13518,0,0,0,4,0,0,0,0,0,4,1314,1992,2016,5754,1808,1035,461,178,112,14678,0,5,12,91,6,8,0,0,0,129,0,0,0,3,6,3,4,4,0,21,0,0,0,17,10,9,3,3,0,39,0,8,7,36,16,4,5,0,0,74,3,0,0,34,7,4,9,0,0,60,0,11,51,143,74,85,41,25,16,446,0,0,0,3,3,11,8,15,7,46,0,0,0,8,7,9,23,15,16,88,0,23,45,355,175,105,60,17,5,788,0,0,0,34,9,19,16,0,0,77,0,0,4,38,13,5,3,4,0,58,0,4,3,27,30,12,9,3,3,86
POA2205,0,7,24,76,14,17,3,3,0,146,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,9,22,34,129,613,58,48,33,29,4,966,26,37,98,314,65,45,34,15,17,640,559,712,1546,4372,850,714,431,294,159,9632,0,0,0,3,0,0,0,0,0,7,987,1219,1286,2528,546,398,200,122,101,7386,0,4,41,134,12,7,0,0,0,199,0,0,0,10,0,0,3,0,0,17,0,0,0,0,4,3,0,0,0,9,0,0,3,23,4,0,0,0,0,36,0,0,4,34,9,10,4,0,0,61,12,10,737,1478,159,195,88,35,5,2711,0,0,0,5,3,12,12,15,6,42,0,0,3,22,8,12,13,4,3,66,0,11,22,133,39,29,29,11,13,287,0,0,5,42,24,23,15,3,3,110,0,0,5,19,0,3,0,3,0,36,0,0,3,19,6,0,3,3,0,40
POA2206,0,4,20,76,42,37,16,3,8,207,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,3,16,138,113,141,109,62,17,605,24,63,65,175,100,67,62,49,20,628,506,1175,1066,2484,1471,1106,943,754,349,9855,0,0,0,0,0,0,0,0,0,0,993,2258,1810,3178,1589,784,365,270,187,11423,0,0,3,18,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,8,0,0,0,5,3,10,0,0,0,18,0,0,0,10,5,0,3,0,0,23,0,0,8,11,6,3,6,7,0,46,0,4,53,114,150,134,57,51,39,599,0,0,0,3,7,5,6,9,3,33,0,0,0,15,16,22,44,33,7,138,3,22,9,81,81,45,39,20,10,308,0,0,3,20,17,11,9,8,3,65,0,0,0,12,8,3,0,3,0,20,0,0,0,6,9,6,14,5,7,46
POA2207,0,0,10,55,33,26,9,3,6,144,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,10,3,18,31,248,96,99,99,56,25,675,28,60,76,218,93,92,110,174,257,1113,852,1666,1708,3924,1896,1615,1275,982,705,14623,0,0,0,0,3,0,0,0,0,4,1664,2974,2618,3844,1584,995,621,402,334,15028,0,6,38,190,23,7,0,0,0,276,0,0,0,11,8,3,6,3,0,34,0,0,0,7,0,4,3,0,0,13,0,5,0,17,3,3,0,0,0,28,0,3,0,17,26,16,16,12,0,91,9,39,148,591,408,433,187,91,34,1943,0,0,0,6,10,11,25,36,10,100,3,24,17,71,55,57,59,41,9,332,6,17,10,83,70,49,58,36,19,346,0,3,11,47,34,26,17,4,4,148,0,0,0,21,4,0,4,0,3,32,0,3,0,15,8,10,11,5,3,55
POA2208,0,6,11,55,18,33,10,3,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,93,66,53,58,28,12,321,26,29,30,94,47,47,40,25,17,347,365,706,746,1687,872,780,603,413,207,6378,0,0,0,0,0,0,0,0,0,0,692,1306,1160,1892,828,401,278,154,145,6858,0,0,7,10,0,0,0,0,0,14,0,0,0,0,5,6,0,3,0,17,0,0,0,4,0,3,0,0,0,7,0,0,0,10,0,0,0,0,0,10,0,0,0,9,3,4,3,0,0,15,0,7,86,252,182,236,124,70,31,997,0,0,0,0,4,6,13,21,3,53,0,3,0,21,17,15,28,21,9,111,0,6,6,30,21,14,12,10,8,115,0,0,12,19,11,16,3,3,0,66,0,0,0,10,8,0,0,0,0,12,0,0,3,3,3,3,3,3,3,26
POA2209,0,3,10,70,33,37,15,9,0,182,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,4,19,109,74,43,45,39,7,339,20,37,40,113,54,61,39,43,17,433,445,887,1027,2259,1100,1007,667,519,252,8153,0,0,0,3,0,0,0,0,0,0,875,1509,1317,1646,663,496,343,290,213,7362,3,5,10,78,9,0,0,0,0,105,0,0,0,5,10,0,0,3,0,21,0,0,0,6,3,3,3,0,0,14,0,3,0,9,0,0,3,0,0,15,0,0,0,8,8,7,3,4,0,38,18,44,243,764,534,457,224,147,53,2478,0,0,0,6,5,7,9,23,0,48,4,6,0,41,20,45,31,22,13,190,0,3,5,24,28,24,21,14,7,124,0,7,3,46,27,16,10,8,0,117,0,0,0,8,3,0,0,0,0,11,0,0,0,0,3,0,9,4,0,23
POA2210,0,3,15,60,54,51,27,13,3,222,0,0,0,0,0,0,3,0,3,5,0,0,0,0,3,6,0,0,0,10,6,21,40,194,115,99,69,52,30,613,20,56,79,181,123,100,123,72,49,792,824,1693,1798,3893,2139,1937,1571,1125,730,15707,0,0,0,0,0,0,0,0,0,0,1577,3145,2865,3636,1893,1548,1369,1012,695,17744,0,7,18,54,18,3,3,0,0,102,0,0,3,18,24,9,3,4,0,61,0,0,0,6,3,3,0,0,0,13,0,0,13,8,8,4,3,0,0,44,0,0,0,18,12,12,14,3,0,66,21,52,278,1138,568,571,255,253,73,3223,0,0,0,4,17,19,19,19,7,87,0,22,11,91,50,64,77,37,22,380,0,12,20,74,71,87,95,58,53,472,3,3,10,60,27,41,21,11,4,179,0,0,0,3,5,0,4,3,0,11,0,4,4,15,11,4,24,7,9,79
POA2211,0,6,18,92,78,50,18,20,3,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,15,19,94,50,47,27,24,12,296,17,22,58,104,69,62,34,31,30,420,491,852,1052,2196,1260,1089,710,563,377,8588,0,0,0,0,0,0,0,0,0,0,919,1657,1633,2401,1069,949,669,580,383,10255,0,0,0,14,3,3,0,0,0,29,0,0,0,3,6,3,0,0,0,16,0,0,0,3,3,3,0,0,0,9,0,0,0,5,0,3,0,0,0,10,0,0,0,16,7,7,7,0,0,41,8,16,91,381,247,211,88,42,21,1098,0,0,0,7,9,8,6,10,0,36,0,4,9,60,38,40,29,17,6,205,0,12,5,34,35,45,38,24,26,221,0,0,5,42,17,18,8,3,3,95,0,3,0,7,0,0,0,0,0,12,0,0,0,9,3,4,13,8,9,53
POA2212,0,8,14,150,80,67,25,21,8,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,13,96,58,31,30,17,6,274,12,32,42,97,44,50,42,26,20,361,485,990,993,2259,1064,1004,636,450,325,8195,0,0,0,0,0,0,0,0,0,4,959,1740,1502,2285,882,867,518,378,320,9446,0,3,0,14,10,3,0,0,0,32,0,0,0,3,4,3,0,4,0,12,0,0,0,3,5,0,0,0,0,11,0,0,0,8,3,0,0,0,0,12,0,0,0,4,8,3,7,0,0,26,7,24,79,307,167,149,75,37,12,857,0,0,0,0,3,5,15,3,3,33,0,11,9,69,23,46,30,17,5,215,0,11,4,45,38,38,30,25,17,209,0,0,0,25,14,13,3,0,0,72,0,0,0,3,0,0,0,0,0,8,0,0,3,7,7,8,8,4,3,35
POA2213,3,3,14,122,59,54,10,11,3,285,0,0,0,0,3,0,3,0,0,11,0,0,3,3,0,0,0,0,0,11,0,11,19,109,53,33,22,28,17,288,33,53,57,160,73,76,39,52,22,560,723,1470,1343,2973,1522,1346,850,632,278,11149,0,0,3,0,0,0,0,0,0,3,1337,2715,2331,3575,1809,1584,1000,707,331,15395,0,0,3,19,0,6,0,0,0,37,0,0,0,15,12,3,3,3,0,37,0,0,0,7,5,3,0,0,0,14,0,0,0,8,9,3,0,0,0,22,0,4,0,11,9,3,3,0,0,36,4,16,49,267,129,135,34,21,9,660,0,0,0,9,3,0,5,6,0,20,0,15,7,73,24,45,25,5,4,212,5,14,7,66,69,82,72,34,16,372,0,0,4,40,26,12,10,3,0,97,0,3,0,7,3,0,0,0,0,15,0,0,3,15,7,5,25,7,0,55
POA2214,0,0,0,12,9,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,7,6,3,4,0,34,11,4,8,18,4,7,14,3,0,71,129,266,261,487,246,236,284,68,24,2005,0,0,0,0,0,0,0,0,0,0,252,512,449,791,365,328,398,82,23,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,23,15,3,7,3,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,13,4,0,24,0,0,0,17,23,18,21,9,3,91,0,0,0,6,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12
POA2216,3,4,34,79,17,38,14,3,0,185,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,7,22,75,480,128,127,95,60,18,1004,47,78,125,351,147,98,92,66,33,1042,809,1160,1736,5132,1655,1352,1015,739,314,13906,0,0,0,0,0,3,0,0,0,6,1451,1911,1633,3202,1221,709,433,285,188,11042,7,24,148,681,45,13,4,0,0,925,0,0,3,30,11,19,3,3,0,74,0,3,0,5,8,4,0,0,0,20,0,0,3,20,7,0,0,0,0,32,0,0,3,40,32,30,34,15,0,150,4,8,297,728,301,249,141,63,27,1829,0,3,0,16,14,15,25,20,0,88,0,7,5,71,42,80,85,65,27,379,10,7,15,99,74,48,54,34,9,347,0,6,6,64,40,28,17,7,3,175,3,0,3,26,5,5,3,0,0,39,0,0,3,24,9,6,9,4,3,53
POA2217,0,0,8,39,20,14,7,0,0,91,0,0,0,0,0,0,0,0,0,8,0,0,8,16,3,3,0,0,0,23,10,33,56,346,117,103,114,53,12,848,51,57,82,290,99,87,81,46,37,832,870,1323,1525,4665,1718,1347,1073,711,355,13585,0,0,0,3,0,0,0,0,0,4,1512,2221,1767,2980,1351,886,628,393,277,12007,7,12,101,511,56,22,3,0,0,717,0,0,3,20,11,12,8,9,0,69,0,0,0,4,3,0,0,0,0,9,0,0,0,11,4,0,0,0,0,19,0,0,10,33,27,15,34,0,3,118,15,17,267,790,382,292,132,97,24,2016,0,0,3,10,28,18,12,14,3,86,0,11,11,103,67,87,78,60,26,456,5,37,14,88,69,61,64,31,18,384,0,3,10,52,37,26,15,13,0,160,0,0,4,13,3,3,5,0,0,31,4,0,3,16,9,0,13,6,3,54
POA2218,0,0,10,32,10,3,5,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,12,27,157,55,59,49,15,13,395,24,27,36,126,53,52,29,25,28,408,491,772,995,2747,1087,964,622,352,166,8197,0,0,0,0,0,0,0,0,0,0,929,1325,1144,1694,665,460,308,127,97,6746,0,3,63,218,13,10,0,0,0,299,0,0,7,26,17,22,10,4,4,84,0,0,0,0,0,0,0,0,0,3,0,0,0,14,3,0,0,0,0,13,0,0,0,17,15,9,19,3,0,61,13,51,264,961,486,476,190,99,29,2566,0,3,0,19,4,12,22,26,0,91,0,3,7,39,28,26,22,19,5,158,0,4,4,20,35,25,39,11,8,156,0,0,4,46,26,21,7,8,0,112,0,0,0,7,8,3,0,0,0,14,0,5,0,10,13,3,12,3,0,44
POA2219,0,0,5,10,12,4,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,5,15,130,76,75,62,40,11,418,14,31,19,116,57,68,50,29,25,410,366,737,614,1755,986,939,755,505,282,6947,0,0,0,0,0,0,0,0,0,0,674,1329,1039,2118,1088,861,634,410,265,8415,3,3,3,24,3,0,0,0,0,32,0,0,0,11,10,3,0,4,0,26,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,13,0,0,0,9,6,11,9,0,0,45,0,10,15,83,73,70,32,14,4,304,0,0,0,13,8,8,12,13,0,49,3,9,6,60,35,68,57,34,25,291,4,8,4,52,49,54,36,29,12,241,0,0,3,19,11,7,8,3,4,49,0,0,0,3,3,0,0,0,0,10,0,0,0,15,10,4,15,6,3,45
