POA_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA2231,715,712,1428,102,94,196,134,148,285,0,0,0,12,8,20,0,0,0,0,3,5,3,0,4,0,3,3,0,3,3,0,0,0,147,166,319,6,9,17,4,3,7,265,276,543,67,60,122,1052,1043,2092
POA2232,8999,9581,18583,690,786,1477,3633,3875,7503,48,50,102,87,82,172,6,15,18,28,21,45,5,0,3,13,7,14,22,24,41,0,0,0,3841,4066,7913,472,546,1018,106,109,209,5107,5508,10611,695,781,1472,14794,15870,30668
POA2233,9646,9940,19587,737,781,1521,2431,2608,5037,25,32,61,56,61,116,10,9,14,13,19,27,3,3,8,3,0,3,12,10,19,0,0,0,2545,2743,5282,151,169,319,36,48,80,3468,3744,7209,356,372,735,13470,14059,27526
POA2234,10059,10271,20330,850,876,1728,2527,2624,5152,21,21,45,56,44,103,17,12,32,19,11,32,3,3,4,5,7,13,13,16,27,0,0,0,2659,2743,5398,239,292,532,28,35,63,3772,3949,7722,428,434,853,14262,14653,28909
POA2250,17225,18351,35580,1851,1993,3846,7926,8526,16456,117,123,242,238,245,479,38,45,79,69,74,141,18,31,55,19,22,49,37,47,87,0,0,0,8465,9108,17580,742,878,1620,242,252,493,11301,12237,23535,2058,2099,4152,30585,32685,63270
POA2251,8665,9416,18079,982,1054,2033,3752,4061,7808,44,56,105,93,103,197,10,11,24,34,41,75,10,15,24,12,25,31,25,28,54,3,3,6,3978,4338,8316,310,332,636,79,70,149,5347,5792,11145,775,902,1679,14790,16106,30894
POA2256,3832,4073,7905,503,576,1076,1803,2067,3871,22,29,53,77,70,142,16,17,29,17,12,31,0,5,3,12,10,14,20,23,44,0,0,0,1963,2229,4195,154,219,376,50,35,83,2671,3061,5728,562,623,1184,7064,7752,14820
POA2257,7145,7667,14812,1459,1586,3038,2994,3343,6338,50,47,92,126,139,270,16,15,35,33,36,62,18,15,28,24,11,35,19,16,32,0,0,0,3269,3625,6888,237,288,528,72,55,124,5033,5553,10586,918,1073,1991,13094,14291,27383
POA2258,1475,1472,2945,78,86,164,653,703,1357,3,3,9,19,23,43,9,6,15,4,5,14,5,0,5,3,3,9,0,3,4,0,0,0,700,752,1451,57,27,88,12,11,15,843,876,1722,112,117,228,2430,2465,4892
POA2259,14705,15159,29864,1917,2098,4016,7769,8460,16226,84,74,157,256,253,505,31,40,68,61,65,123,18,18,33,14,21,36,33,32,63,0,0,0,8252,8955,17212,356,416,770,181,151,329,10710,11623,22328,1845,1887,3732,27259,28663,55917
POA2260,5703,5935,11647,786,776,1563,3119,3325,6446,52,58,111,105,108,215,11,16,28,32,23,59,11,8,21,9,11,17,18,15,31,0,0,0,3361,3570,6932,361,338,705,51,52,100,4561,4743,9306,530,546,1079,10796,11228,22022
POA2261,12971,13960,26936,2076,2281,4359,6065,6819,12885,75,76,151,193,219,414,43,37,79,44,58,102,15,12,32,21,15,30,28,36,64,0,0,0,6484,7277,13761,340,383,726,164,162,329,9072,10106,19178,1614,1860,3477,23658,25936,49594
POA2262,5303,5536,10842,728,839,1565,2474,2691,5169,19,27,44,89,103,195,6,4,6,32,39,68,3,9,10,11,8,20,16,14,27,0,0,0,2650,2899,5547,61,71,132,65,47,112,3504,3853,7358,607,639,1244,9412,10031,19444
POA2263,5756,6003,11765,866,973,1839,2941,3216,6155,24,27,52,118,123,246,12,11,26,25,26,56,3,8,8,9,4,18,17,19,37,0,0,0,3149,3440,6594,124,130,254,79,109,190,4214,4657,8873,1046,1193,2240,11018,11855,22880
POA2264,3643,3739,7385,644,675,1319,1658,1808,3465,35,30,67,64,89,152,13,6,17,26,23,49,0,8,7,10,10,12,10,14,24,0,0,0,1812,1993,3804,83,105,193,32,29,64,2574,2799,5374,377,343,720,6594,6886,13475
POA2265,1308,1452,2756,302,321,630,605,638,1238,47,39,87,59,53,112,9,4,13,17,21,39,0,0,6,4,4,8,0,3,3,0,0,0,749,764,1506,52,48,99,9,13,22,1114,1148,2263,179,266,450,2605,2870,5475
POA2267,758,777,1531,125,116,243,312,324,635,7,5,14,4,16,20,0,3,3,0,3,5,0,0,0,0,0,0,4,4,8,0,0,0,331,359,696,16,12,27,7,9,15,487,488,974,56,72,129,1301,1335,2639
POA2278,851,801,1651,71,78,148,216,243,463,3,3,6,3,5,13,0,0,0,3,8,6,0,0,0,0,0,0,0,3,3,0,0,0,229,260,485,8,3,7,4,0,9,307,343,650,49,44,92,1206,1180,2384
POA2280,7771,8030,15798,936,947,1885,2643,2887,5533,43,44,83,99,101,196,13,3,18,29,28,55,4,5,14,5,12,20,17,18,39,0,3,0,2860,3102,5958,120,152,277,85,91,175,3992,4295,8291,558,592,1153,12318,12919,25238
POA2281,4081,4178,8255,583,567,1151,1401,1509,2911,23,18,45,62,70,131,4,7,10,35,31,65,8,3,12,3,4,8,8,8,17,0,0,0,1540,1652,3192,89,82,168,38,42,75,2245,2343,4583,328,371,704,6655,6893,13546
POA2282,4135,4546,8681,385,401,791,1594,1795,3386,28,28,59,68,74,139,12,9,24,12,14,27,5,6,10,5,15,19,8,13,25,0,0,0,1729,1948,3677,98,101,200,27,28,48,2248,2477,4726,282,301,582,6667,7325,13993
POA2283,6402,6598,13000,898,1053,1953,2380,2573,4949,48,40,93,103,112,219,9,3,14,24,25,49,14,11,20,17,13,35,17,18,37,0,0,0,2616,2802,5422,128,164,296,52,44,102,3697,4066,7761,593,709,1303,10693,11375,22068
POA2284,2947,3025,5973,299,308,605,1190,1275,2466,11,10,23,44,46,93,6,9,7,14,17,32,7,7,11,10,0,9,5,10,12,0,0,0,1290,1377,2666,54,60,111,34,21,56,1672,1764,3441,233,249,484,4850,5048,9898
POA2285,7923,8266,16188,1054,1108,2160,3641,4058,7702,43,30,67,118,131,247,13,13,18,29,27,55,5,11,18,13,14,29,26,19,45,0,0,0,3884,4295,8183,167,223,392,82,77,166,5193,5705,10898,614,631,1243,13726,14600,28328
POA2286,1045,1069,2114,117,125,239,485,514,1001,5,9,11,8,11,24,0,0,3,0,0,0,0,0,0,3,3,6,0,3,4,0,0,0,515,541,1055,5,9,15,4,3,9,640,675,1318,98,108,206,1780,1852,3636
POA2287,9360,9730,19088,996,1052,2049,4198,4604,8806,46,64,110,153,175,332,42,47,93,33,31,62,13,19,33,42,27,66,20,31,51,0,0,0,4552,5001,9552,733,673,1407,99,78,178,6381,6806,13187,788,869,1655,16528,17396,33925
POA2289,5435,5701,11137,407,386,797,2124,2284,4407,40,46,87,72,108,180,18,25,42,23,29,55,12,11,20,18,20,37,27,13,40,0,0,0,2336,2537,4873,203,224,423,42,33,75,2994,3179,6165,311,276,589,8734,9160,17896
POA2290,9409,9923,19328,997,1068,2066,3279,3586,6865,60,74,136,130,134,271,28,27,55,22,25,49,11,10,20,13,15,25,28,36,67,0,0,3,3580,3908,7492,286,330,613,83,54,140,4951,5362,10312,812,869,1680,15164,16150,31320
POA2291,3373,3559,6933,538,478,1016,1623,1641,3261,46,45,96,83,70,155,21,17,39,22,23,43,10,8,17,5,13,20,13,22,36,0,0,0,1827,1847,3666,197,222,422,28,22,49,2593,2563,5153,309,317,623,6274,6444,12713
POA2292,555,551,1109,72,52,123,399,423,822,5,8,20,21,18,41,0,3,3,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,427,462,890,27,40,61,9,14,26,533,565,1098,49,45,97,1141,1167,2301
POA2293,488,471,962,68,66,134,476,504,984,10,16,29,21,21,41,4,0,3,0,3,4,0,4,4,3,0,3,5,4,9,0,0,0,524,551,1075,29,43,73,5,7,14,623,665,1291,78,66,143,1196,1200,2392
POA2294,401,375,774,62,59,116,314,332,642,3,10,9,15,18,32,6,3,11,3,3,9,0,0,3,3,3,7,3,4,6,0,0,0,355,370,719,26,27,54,5,8,15,443,457,904,68,58,132,911,896,1810
POA2295,1622,1610,3233,261,280,538,902,983,1890,17,18,36,85,52,141,16,12,25,16,8,22,8,3,7,12,12,26,19,18,39,0,0,0,1066,1112,2180,51,72,127,11,15,28,1394,1485,2878,241,218,455,3255,3306,6565
POA2296,345,365,705,37,48,83,351,347,695,13,16,22,9,12,19,0,0,0,3,0,3,0,0,3,0,0,0,4,0,3,0,0,0,376,379,759,44,29,75,13,10,21,467,472,937,62,64,131,872,896,1774
POA2297,396,396,792,47,47,89,216,216,433,11,11,22,12,5,19,0,3,7,5,0,3,0,0,0,3,4,6,0,3,3,0,0,0,253,246,495,29,40,67,10,3,11,331,332,665,57,55,113,782,783,1570
POA2298,2106,2275,4376,151,156,307,1360,1432,2792,28,27,54,50,41,91,14,8,22,7,12,23,6,5,14,7,5,12,15,9,25,0,0,0,1482,1544,3027,226,245,467,85,161,244,1941,2101,4045,260,262,519,4301,4639,8940
POA2299,2499,2744,5246,220,220,439,1410,1484,2894,27,34,61,44,48,96,9,12,17,13,13,28,6,4,14,9,7,8,12,13,24,0,0,0,1527,1611,3141,623,541,1161,32,14,42,2399,2388,4784,205,229,438,5104,5367,10470
POA2300,1831,1871,3698,341,290,636,1870,1857,3726,54,73,127,105,105,210,19,12,36,28,40,64,10,9,21,14,9,22,36,25,63,0,0,0,2138,2134,4272,320,314,632,54,34,95,2857,2776,5632,491,421,906,5172,5061,10238
POA2302,60,61,122,14,10,26,134,111,246,0,0,0,14,4,18,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,153,122,279,20,19,36,6,0,9,195,158,350,47,35,85,304,250,554
POA2303,2236,2342,4576,232,179,411,1213,1304,2517,24,27,53,36,40,75,7,4,10,13,10,21,16,15,26,6,7,20,13,28,37,0,0,0,1325,1447,2767,128,124,252,40,55,99,1727,1798,3527,333,259,592,4301,4400,8702
POA2304,3602,3519,7118,434,453,879,2030,2237,4267,43,42,87,84,78,161,15,14,23,22,34,52,7,9,12,12,23,34,18,19,42,0,0,0,2231,2447,4678,276,281,554,58,48,107,2993,3233,6223,438,471,901,7026,7216,14244
POA2305,3456,3654,7108,305,324,628,1368,1446,2816,29,44,69,48,47,95,7,7,11,19,19,42,5,7,14,3,4,11,12,10,26,0,0,0,1495,1585,3083,177,204,376,24,39,65,1997,2158,4159,203,238,440,5663,6051,11709
POA2306,874,976,1854,109,144,260,310,321,626,3,0,3,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,314,331,643,6,12,15,11,13,23,439,494,938,153,186,344,1467,1666,3134
POA2307,980,969,1951,86,68,151,500,508,1008,5,9,17,15,13,28,4,0,4,4,3,7,3,4,10,3,0,7,3,0,4,0,3,3,538,541,1078,169,127,300,9,9,18,804,746,1547,78,78,160,1866,1795,3662
POA2308,9,14,25,0,3,3,382,486,872,4,5,13,3,14,22,4,0,0,0,0,3,3,7,7,0,3,3,6,8,19,0,0,0,408,531,940,138,153,293,4,3,7,548,687,1244,32,33,64,593,734,1326
POA2311,261,241,495,41,29,63,83,84,166,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,88,174,0,0,0,0,0,0,128,113,240,40,38,76,427,396,815
POA2312,442,389,831,40,49,86,155,155,311,7,0,9,17,9,28,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,174,169,348,3,3,9,8,6,10,219,229,451,51,47,97,711,668,1379
POA2314,8,0,10,0,0,3,26,14,37,13,0,15,20,3,28,3,4,7,3,0,3,0,0,0,5,0,5,7,0,7,0,0,0,77,23,98,0,0,0,3,0,3,84,21,109,75,20,94,164,45,205
POA2315,3193,3373,6565,1097,1163,2261,1415,1477,2888,83,79,163,125,118,249,22,21,41,25,28,54,18,17,35,19,23,49,22,28,50,0,0,0,1728,1793,3521,130,148,281,72,106,177,3028,3223,6244,584,645,1228,6806,7240,14043
POA2316,1505,1480,2981,230,228,461,650,703,1356,16,17,36,57,45,101,4,0,3,14,8,20,0,0,3,6,6,8,4,8,11,0,0,0,749,797,1540,35,38,72,15,10,25,1026,1075,2099,225,274,503,2751,2825,5577
POA2317,1480,1670,3143,421,452,867,531,567,1097,22,29,51,64,54,121,7,4,10,8,12,22,7,6,14,3,5,9,15,13,34,0,0,0,657,699,1351,47,65,114,12,22,36,1141,1234,2370,221,246,472,2841,3154,5989
POA2318,3016,3011,6027,587,587,1173,1220,1236,2451,40,40,80,98,116,221,43,35,80,31,33,61,7,10,12,48,54,106,27,21,49,0,0,0,1509,1545,3055,52,75,123,32,25,58,2184,2225,4413,436,416,848,5638,5652,11293
POA2319,1653,1640,3292,399,388,791,692,712,1409,26,23,54,48,35,83,15,3,20,10,10,22,5,3,10,3,3,7,14,12,23,0,0,0,826,805,1626,24,27,50,10,18,27,1262,1234,2496,265,260,529,3183,3136,6316
POA2320,8025,8103,16129,1637,1786,3421,4215,4680,8897,44,55,97,221,243,466,31,30,53,32,38,68,7,11,15,27,33,55,12,18,35,0,0,0,4596,5092,9689,201,255,451,86,82,168,6521,7214,13733,1043,1024,2065,15586,16343,31932
POA2321,3386,3392,6775,601,648,1251,2020,2229,4247,20,22,44,76,83,161,6,3,13,18,10,27,13,17,30,10,7,16,9,5,17,0,3,3,2170,2387,4557,69,77,141,35,29,68,2871,3142,6014,352,345,698,6613,6871,13485
POA2322,5128,5094,10221,609,622,1227,1968,2070,4045,30,31,60,93,104,199,15,20,42,23,17,40,8,9,15,31,27,55,15,17,35,0,0,0,2183,2295,4481,94,170,266,41,33,73,2924,3118,6042,456,411,872,8511,8625,17133
POA2323,6560,6943,13507,1199,1311,2508,2589,2833,5420,62,56,121,134,168,307,24,31,53,29,21,47,7,12,18,19,26,49,14,15,36,0,0,0,2886,3165,6051,166,190,355,83,73,152,4330,4744,9071,733,767,1503,11623,12454,24077
POA2324,6279,6333,12614,1160,1278,2438,2278,2341,4624,56,54,110,135,142,279,26,22,42,37,30,64,12,14,30,31,28,56,28,24,49,0,0,0,2595,2661,5253,85,113,198,52,41,98,3886,4096,7982,869,847,1721,11038,11279,22317
POA2325,6995,7193,14184,1615,1854,3472,2310,2628,4933,34,35,76,130,151,276,15,9,24,21,21,43,8,13,26,8,13,26,12,16,28,0,0,0,2541,2884,5425,87,96,179,76,114,185,4311,4949,9258,1909,1219,3133,13212,13365,26576
POA2326,2180,2154,4338,371,364,729,562,564,1121,6,3,12,27,32,53,0,0,0,4,6,12,0,0,0,0,3,5,0,0,0,0,0,0,597,606,1207,17,10,27,19,13,34,1003,999,1998,258,276,532,3438,3430,6869
POA2327,2119,2057,4176,399,424,821,629,699,1329,13,9,23,34,27,60,0,0,0,3,3,4,0,0,0,3,3,4,3,0,7,0,0,0,680,750,1431,19,34,54,29,24,51,1131,1232,2363,261,326,583,3502,3617,7122
POA2328,687,640,1329,149,150,296,181,200,388,9,6,10,11,11,15,3,0,3,5,5,9,0,0,0,4,0,4,0,0,0,0,0,0,210,225,429,15,13,23,7,3,14,382,385,766,111,90,206,1179,1113,2298
POA2329,562,569,1131,112,129,243,148,161,306,3,3,12,14,13,28,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,164,180,350,8,10,16,0,0,3,293,321,615,116,112,224,974,1002,1976
POA2330,5285,5141,10431,1421,1435,2857,1370,1431,2801,36,34,71,251,270,516,26,29,46,57,55,109,5,3,9,27,16,42,12,7,16,0,0,0,1779,1845,3621,141,165,303,49,54,110,3385,3503,6892,839,775,1612,9510,9421,18933
POA2331,43,4,49,0,0,0,73,3,80,44,0,41,76,3,81,17,0,17,21,0,21,11,0,11,3,0,3,7,3,8,0,0,0,251,10,262,3,0,3,0,0,0,255,10,262,8,0,8,308,14,319
POA2333,3083,2928,6010,1015,1039,2048,1173,1310,2483,26,26,49,165,163,328,9,11,19,19,27,47,3,4,7,7,9,20,3,0,6,0,0,0,1409,1554,2955,113,126,234,51,41,93,2579,2756,5332,747,454,1200,6412,6131,12543
POA2334,739,678,1412,139,149,286,331,331,667,5,4,12,9,14,29,0,0,0,3,3,7,0,0,0,0,3,3,0,0,0,0,0,0,354,363,716,0,10,12,9,9,16,505,528,1032,79,71,154,1322,1276,2597
POA2335,1588,1565,3153,325,300,626,581,670,1248,17,21,33,41,44,90,0,0,0,13,17,32,0,0,3,5,3,3,0,0,6,0,0,0,654,756,1411,19,15,40,11,13,22,1011,1078,2093,219,216,439,2824,2858,5688
POA2336,764,741,1503,118,102,213,191,222,414,7,5,7,13,11,26,0,3,0,4,0,3,0,0,0,0,0,0,0,3,3,0,0,0,220,239,457,9,10,27,3,10,11,352,360,711,126,111,239,1237,1213,2448
POA2337,2008,2042,4052,472,483,955,577,637,1215,15,19,30,62,49,106,8,6,17,15,14,36,0,0,3,3,8,7,0,0,3,0,0,0,686,733,1413,118,106,225,21,20,41,1286,1346,2629,351,377,729,3653,3766,7418
POA2338,367,399,763,69,70,137,118,138,259,4,8,12,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,153,283,3,3,9,7,10,15,209,236,449,70,79,153,648,721,1363
POA2339,214,178,387,22,17,35,44,45,90,4,0,3,10,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,51,107,0,3,3,0,0,0,76,70,147,51,43,100,345,290,633
POA2340,11201,11902,23101,2303,2569,4872,5168,5701,10866,119,121,237,420,441,854,40,36,76,58,76,132,22,15,42,33,24,59,33,32,67,3,3,8,5884,6445,12327,616,529,1148,139,121,258,8943,9659,18600,2013,2003,4021,22160,23568,45725
POA2341,453,433,886,80,84,164,102,100,200,0,0,0,8,6,17,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,111,116,228,4,4,3,3,5,6,201,201,402,103,96,204,760,729,1493
POA2342,134,138,272,16,10,26,38,43,79,0,0,0,3,8,9,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,47,54,95,4,0,4,0,0,0,68,61,128,15,24,43,215,228,442
POA2343,1389,1349,2741,274,321,596,338,360,700,8,3,13,42,38,79,3,3,9,9,6,14,4,0,4,4,8,16,0,3,3,0,0,0,412,421,834,16,15,32,16,8,29,721,770,1489,189,237,428,2301,2363,4662
POA2344,226,215,436,21,31,49,65,73,145,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,77,153,4,3,5,0,0,0,96,107,204,42,43,90,364,369,733
POA2345,239,205,450,35,35,68,44,48,84,0,0,0,6,4,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,52,53,103,0,0,0,0,0,0,86,91,172,28,30,62,359,322,678
POA2346,849,852,1698,191,219,415,190,207,398,0,0,0,31,45,77,0,0,3,0,4,5,0,0,0,3,0,10,0,0,0,0,0,0,230,260,494,7,3,6,12,9,25,439,498,941,167,188,349,1452,1532,2989
POA2347,555,574,1124,76,89,166,115,124,245,0,0,0,16,22,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,132,151,285,7,8,19,3,0,3,225,248,466,124,108,233,897,929,1819
POA2350,5721,6121,11842,1845,1982,3831,1775,2054,3827,87,104,185,286,337,620,18,25,46,40,42,79,20,21,43,22,29,60,26,27,50,0,0,0,2275,2643,4922,621,649,1268,81,65,145,4827,5342,10167,896,956,1855,11442,12416,23856
POA2351,58,30,87,3,8,8,249,313,562,10,13,20,13,32,48,0,0,3,0,0,0,0,3,4,3,0,4,4,3,8,0,0,0,285,362,653,18,27,40,0,0,0,306,394,704,82,106,187,448,530,976
POA2352,749,759,1509,123,138,261,240,282,526,3,0,4,13,22,33,3,4,3,6,5,9,0,0,0,4,3,4,0,0,0,0,0,0,272,319,588,10,8,15,5,5,12,412,463,874,70,61,129,1227,1287,2518
POA2353,313,338,651,31,45,75,77,98,179,0,3,6,11,9,16,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,96,111,202,3,3,3,0,3,5,129,162,290,52,71,123,500,566,1065
POA2354,1070,1075,2147,169,158,328,193,187,380,3,7,14,16,25,41,0,0,0,3,3,7,0,0,0,0,0,0,0,0,3,0,0,0,222,221,445,14,14,32,7,7,15,411,398,813,202,216,416,1686,1693,3374
POA2355,182,192,368,26,29,51,62,40,107,0,0,0,6,6,12,0,0,0,3,5,4,0,0,0,0,0,0,0,3,3,0,0,0,70,59,128,0,0,0,0,0,0,101,82,183,47,40,94,325,311,643
POA2356,50,44,96,10,10,14,15,11,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,23,0,0,0,0,0,0,20,20,41,10,5,13,80,73,147
POA2357,1173,1229,2402,234,293,529,192,205,392,8,12,17,25,23,47,3,3,9,5,7,16,3,3,6,3,12,12,4,0,3,0,0,0,251,254,504,15,21,29,13,11,23,511,577,1087,220,248,463,1900,2052,3956
POA2358,1078,1092,2168,184,201,379,262,360,624,3,13,11,39,40,74,0,3,3,4,0,3,4,4,7,5,3,5,0,0,4,0,0,0,309,418,732,7,9,14,5,9,14,508,644,1143,131,137,271,1712,1872,3579
POA2359,228,227,459,11,14,29,44,54,103,0,3,3,15,10,28,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,68,70,137,0,0,0,3,3,6,80,90,170,34,35,67,343,349,691
POA2360,3704,3820,7525,962,1085,2046,899,1008,1907,16,18,42,189,211,397,7,9,11,13,11,27,3,9,10,11,17,25,0,0,3,0,0,0,1147,1282,2425,104,116,215,28,24,54,2235,2499,4736,646,648,1294,6589,6968,13555
POA2361,290,272,561,31,23,47,45,44,85,4,9,13,16,24,41,0,3,9,0,0,0,3,4,6,8,8,13,0,0,0,0,0,0,76,87,164,0,0,0,0,5,6,106,118,215,42,54,97,439,439,876
POA2365,1094,1041,2132,195,205,399,208,226,440,10,6,15,58,57,113,0,0,0,0,0,0,0,0,0,7,9,11,0,0,0,0,0,0,276,306,582,21,32,55,10,4,17,508,549,1055,168,153,319,1762,1740,3500
POA2369,292,289,581,23,35,57,37,43,88,4,3,4,13,14,19,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,59,55,112,0,0,3,3,3,5,84,93,184,57,50,110,438,439,875
POA2370,1985,2070,4052,569,651,1219,317,311,625,11,16,23,101,123,222,0,7,10,0,11,12,9,0,4,7,5,10,0,0,3,0,0,0,442,475,914,29,33,62,24,23,48,1061,1184,2243,549,418,968,3591,3675,7263
POA2371,355,326,680,17,27,52,88,67,153,0,0,0,41,45,85,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,128,111,240,3,3,10,3,3,3,155,149,311,74,67,136,581,544,1127
POA2372,1266,1320,2580,260,309,567,175,206,384,3,11,14,169,187,354,3,0,3,4,0,5,3,0,5,4,4,7,0,3,3,0,0,0,360,411,773,10,15,21,8,5,13,638,744,1384,272,285,554,2173,2351,4526
POA2379,105,94,191,11,7,19,25,18,48,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,30,24,54,0,3,4,0,0,0,42,36,71,17,17,34,159,140,300
POA2380,2530,2567,5097,709,787,1488,758,819,1576,6,6,16,129,140,266,7,5,6,21,22,46,8,5,11,9,11,18,3,3,10,0,0,0,939,1010,1943,71,56,120,29,28,55,1745,1870,3612,436,445,875,4707,4883,9588
POA2381,369,299,672,30,33,66,111,109,218,3,0,4,6,16,26,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,126,124,249,0,6,3,3,0,3,161,163,327,67,57,122,597,526,1119
POA2382,371,345,724,53,65,121,101,87,189,0,0,0,25,29,51,3,3,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,132,118,251,3,0,3,3,3,4,190,190,379,88,69,153,650,602,1251
POA2386,129,104,230,9,4,18,16,19,36,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,18,39,0,0,3,0,0,0,37,26,59,25,19,42,189,150,339
POA2387,76,48,123,4,0,4,9,15,21,0,0,3,3,6,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,24,32,0,0,0,0,0,0,14,24,37,18,11,27,98,88,189
POA2388,724,668,1397,166,173,339,116,131,242,7,7,14,21,26,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,162,308,3,4,8,8,0,7,320,340,663,192,199,393,1240,1215,2452
POA2390,2412,2378,4788,508,543,1052,483,494,976,12,11,25,108,120,223,3,3,3,7,5,14,0,0,0,3,0,5,0,3,0,0,0,0,618,637,1257,35,42,77,12,14,28,1172,1239,2412,444,491,938,4029,4109,8140
POA2395,201,179,382,35,40,74,55,34,89,0,0,3,13,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,48,114,0,4,4,0,0,0,101,93,190,44,31,72,343,296,646
POA2396,290,248,539,48,52,99,50,54,107,0,0,0,0,11,11,0,0,0,3,0,3,0,0,0,0,3,4,0,0,0,0,0,0,53,71,124,4,3,9,0,0,0,100,123,227,29,30,61,424,408,826
POA2397,121,101,228,10,7,15,23,22,48,0,0,0,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,59,0,0,6,0,0,3,40,40,81,22,20,43,186,159,350
POA2398,82,74,152,4,3,8,16,8,21,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,31,0,0,0,0,0,0,26,15,40,13,14,29,120,100,218
